YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,30163,Henrik Norlander,-.128
2024,0,48081,Xander Schauffele,-.116
2024,0,52955,Ludvig Åberg,-.099
2024,0,24502,Adam Scott,-.098
2024,0,51977,Max Greyserman,-.093
2024,0,54576,Patrick Fishburn,-.092
2024,0,51894,Vince Whaley,-.092
2024,0,49771,J.T. Poston,-.088
2024,0,24024,Zach Johnson,-.084
2024,0,46046,Scottie Scheffler,-.081
2024,0,46442,Maverick McNealy,-.079
2024,0,40098,Matt Fitzpatrick,-.074
2024,0,32839,Hideki Matsuyama,-.074
2024,0,48887,Matt Wallace,-.073
2024,0,32102,Rickie Fowler,-.069
2024,0,47420,Jake Knapp,-.069
2024,0,48867,Matti Schmid,-.069
2024,0,47993,Denny McCarthy,-.066
2024,0,57362,Austin Eckroat,-.062
2024,0,35310,Lanto Griffin,-.061
2024,0,52514,Trace Crowe,-.060
2024,0,51997,Andrew Novak,-.060
2024,0,60004,Jacob Bridgeman,-.058
2024,0,29908,C.T. Pan,-.058
2024,0,50484,Hayden Springer,-.057
2024,0,59836,Pierceson Coody,-.056
2024,0,29936,Ryan Fox,-.055
2024,0,47483,Will Zalatoris,-.053
2024,0,52453,Nicolai Højgaard,-.052
2024,0,52372,Cameron Champ,-.051
2024,0,47679,Victor Perez,-.048
2024,0,27064,Jhonattan Vegas,-.048
2024,0,47663,Kevin Dougherty,-.045
2024,0,29535,Brice Garnett,-.045
2024,0,50188,S.H. Kim,-.045
2024,0,32791,K.H. Lee,-.045
2024,0,35450,Patrick Cantlay,-.044
2024,0,51766,Wyndham Clark,-.043
2024,0,52375,Doug Ghim,-.041
2024,0,39546,Keith Mitchell,-.041
2024,0,30911,Tommy Fleetwood,-.040
2024,0,39997,Corey Conners,-.039
2024,0,56630,Akshay Bhatia,-.037
2024,0,32366,Kevin Chappell,-.037
2024,0,45522,Christiaan Bezuidenhout,-.035
2024,0,54628,Lee Hodges,-.035
2024,0,54591,Ben Griffin,-.033
2024,0,29420,Billy Horschel,-.033
2024,0,49947,Taylor Moore,-.033
2024,0,33948,Byeong Hun An,-.032
2024,0,25900,Lucas Glover,-.032
2024,0,28252,Seamus Power,-.032
2024,0,36326,David Lipsky,-.031
2024,0,48153,Matthieu Pavon,-.030
2024,0,27139,David Skinns,-.030
2024,0,34099,Harris English,-.029
2024,0,29725,Tony Finau,-.029
2024,0,34563,Chesson Hadley,-.026
2024,0,55893,Sam Stevens,-.026
2024,0,52666,Sami Valimaki,-.026
2024,0,47504,Sam Burns,-.025
2024,0,51634,Sahith Theegala,-.024
2024,0,48117,Kurt Kitayama,-.023
2024,0,40250,Taylor Pendrith,-.023
2024,0,32333,Kevin Tway,-.023
2024,0,51287,Ryo Hisatsune,-.022
2024,0,60067,Joe Highsmith,-.020
2024,0,33968,Thorbjørn Olesen,-.020
2024,0,47347,Adam Schenk,-.020
2024,0,28775,Nate Lashley,-.018
2024,0,34256,Andrew Putnam,-.018
2024,0,39977,Max Homa,-.017
2024,0,40006,Erik van Rooyen,-.017
2024,0,33399,Adam Hadwin,-.016
2024,0,50525,Collin Morikawa,-.016
2024,0,39327,Ben Silverman,-.015
2024,0,29221,Webb Simpson,-.015
2024,0,58168,Davis Thompson,-.014
2024,0,34046,Jordan Spieth,-.013
2024,0,47591,Eric Cole,-.012
2024,0,52215,Robert MacIntyre,-.012
2024,0,26476,Chez Reavie,-.012
2024,0,45157,Cam Davis,-.011
2024,0,34098,Russell Henley,-.010
2024,0,39971,Sungjae Im,-.010
2024,0,31323,Gary Woodland,-.010
2024,0,37455,Si Woo Kim,-.009
2024,0,46113,Ryan McCormick,-.009
2024,0,34021,Bud Cauley,-.007
2024,0,32757,Patton Kizzire,-.007
2024,0,33448,Justin Thomas,-.007
2024,0,38991,Alejandro Tosti,-.007
2024,0,22371,Aaron Baddeley,-.006
2024,0,36871,Matt NeSmith,-.006
2024,0,46340,Alex Smalley,-.006
2024,0,51696,Rico Hoey,-.005
2024,0,36699,Patrick Rodgers,-.005
2024,0,34255,Joseph Bramlett,E
2024,0,27936,Martin Laird,E
2024,0,28237,Rory McIlroy,E
2024,0,27349,Alex Noren,E
2024,0,27649,Brandt Snedeker,E
2024,0,49960,Sepp Straka,E
2024,0,45242,Kevin Yu,E
2024,0,35532,Tom Hoge,+.004
2024,0,36884,Ben Kohles,+.005
2024,0,32640,Troy Merritt,+.005
2024,0,39324,J.J. Spaun,+.005
2024,0,51349,Nico Echavarria,+.006
2024,0,12716,Charley Hoffman,+.007
2024,0,27644,Brian Harman,+.009
2024,0,35506,Mackenzie Hughes,+.009
2024,0,48084,Wesley Bryan,+.011
2024,0,35461,Beau Hossler,+.011
2024,0,59143,Mac Meissner,+.011
2024,0,36801,Mark Hubbard,+.012
2024,0,33408,Tyson Alexander,+.013
2024,0,27129,Luke List,+.014
2024,0,48119,Ben Taylor,+.014
2024,0,59442,Parker Coody,+.016
2024,0,46441,Robby Shelton,+.016
2024,0,40058,Zac Blair,+.018
2024,0,33653,Thomas Detry,+.018
2024,0,46414,Aaron Rai,+.018
2024,0,50095,Austin Smotherman,+.018
2024,0,50493,Justin Suh,+.018
2024,0,57366,Cameron Young,+.019
2024,0,34587,Chan Kim,+.020
2024,0,33204,Shane Lowry,+.020
2024,0,59095,Chris Gotterup,+.021
2024,0,35617,Martin Trainer,+.021
2024,0,40115,Adam Svensson,+.022
2024,0,27330,Josh Teater,+.022
2024,0,39975,Michael Kim,+.024
2024,0,54421,Garrick Higgo,+.025
2024,0,46717,Viktor Hovland,+.025
2024,0,45609,Tyler Duncan,+.026
2024,0,55789,Taylor Montgomery,+.026
2024,0,33141,Keegan Bradley,+.027
2024,0,55454,Carl Yuan,+.028
2024,0,36799,Stephan Jaeger,+.029
2024,0,52374,Brandon Wu,+.029
2024,0,54783,Dylan Wu,+.030
2024,0,31646,Emiliano Grillo,+.032
2024,0,51890,Greyson Sigg,+.032
2024,0,22405,Justin Rose,+.035
2024,0,28089,Jason Day,+.036
2024,0,37378,Min Woo Lee,+.037
2024,0,40162,Justin Lower,+.037
2024,0,57900,Chandler Phillips,+.041
2024,0,47983,Chad Ramey,+.041
2024,0,27214,Kevin Streelman,+.042
2024,0,34076,Joel Dahmen,+.045
2024,0,37275,Sam Ryder,+.045
2024,0,48699,Callum Tarren,+.045
2024,0,59866,Nick Dunlap,+.047
2024,0,52513,Carson Young,+.048
2024,0,23108,Matt Kuchar,+.049
