YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
2024,0,60067,Joe Highsmith,325
2024,0,27139,David Skinns,325
2024,0,40026,Daniel Berger,323
2024,0,52374,Brandon Wu,323
2024,0,57366,Cameron Young,322
2024,0,34256,Andrew Putnam,320
2024,0,51894,Vince Whaley,318
2024,0,54421,Garrick Higgo,317
2024,0,27064,Jhonattan Vegas,317
2024,0,39327,Ben Silverman,316
2024,0,50484,Hayden Springer,316
2024,0,33948,Byeong Hun An,315
2024,0,25493,Nick Taylor,315
2024,0,46441,Robby Shelton,314
2024,0,12716,Charley Hoffman,313
2024,0,52955,Ludvig Åberg,312
2024,0,33141,Keegan Bradley,312
2024,0,50493,Justin Suh,312
2024,0,32791,K.H. Lee,311
2024,0,46340,Alex Smalley,311
2024,0,45242,Kevin Yu,311
2024,0,52514,Trace Crowe,307
2024,0,59866,Nick Dunlap,306
2024,0,31646,Emiliano Grillo,306
2024,0,29420,Billy Horschel,306
2024,0,45522,Christiaan Bezuidenhout,304
2024,0,48117,Kurt Kitayama,304
2024,0,35310,Lanto Griffin,303
2024,0,32640,Troy Merritt,303
2024,0,47995,Davis Riley,303
2024,0,51766,Wyndham Clark,302
2024,0,32102,Rickie Fowler,302
2024,0,29936,Ryan Fox,301
2024,0,40058,Zac Blair,300
2024,0,54576,Patrick Fishburn,300
2024,0,47420,Jake Knapp,300
2024,0,59143,Mac Meissner,299
2024,0,28089,Jason Day,298
2024,0,33448,Justin Thomas,298
2024,0,31323,Gary Woodland,298
2024,0,27936,Martin Laird,297
2024,0,52215,Robert MacIntyre,294
2024,0,33408,Tyson Alexander,292
2024,0,39977,Max Homa,292
2024,0,38991,Alejandro Tosti,291
2024,0,51890,Greyson Sigg,290
2024,0,32839,Hideki Matsuyama,289
2024,0,50497,Adrien Dumont de Chassart,288
2024,0,27129,Luke List,288
2024,0,33653,Thomas Detry,287
2024,0,59095,Chris Gotterup,287
2024,0,33204,Shane Lowry,284
2024,0,34046,Jordan Spieth,283
2024,0,49960,Sepp Straka,283
2024,0,32757,Patton Kizzire,282
2024,0,34098,Russell Henley,281
2024,0,35450,Patrick Cantlay,280
2024,0,28775,Nate Lashley,280
2024,0,28237,Rory McIlroy,280
2024,0,24502,Adam Scott,280
2024,0,27349,Alex Noren,278
2024,0,48319,Tom Whitney,277
2024,0,40098,Matt Fitzpatrick,275
2024,0,27214,Kevin Streelman,275
2024,0,34563,Chesson Hadley,274
2024,0,37378,Min Woo Lee,274
2024,0,22371,Aaron Baddeley,272
2024,0,30163,Henrik Norlander,272
2024,0,26596,Ryan Moore,271
2024,0,23108,Matt Kuchar,267
2024,0,36326,David Lipsky,266
2024,0,48887,Matt Wallace,266
2024,0,34466,Peter Malnati,265
2024,0,33486,Roger Sloan,263
2024,0,26476,Chez Reavie,262
2024,0,55708,Hayden Buckley,260
2024,0,36871,Matt NeSmith,257
2024,0,48699,Callum Tarren,257
2024,0,47679,Victor Perez,256
2024,0,30911,Tommy Fleetwood,253
2024,0,45609,Tyler Duncan,249
2024,0,46113,Ryan McCormick,247
2024,0,48153,Matthieu Pavon,247
2024,0,46717,Viktor Hovland,244
2024,0,47483,Will Zalatoris,240
2024,0,55454,Carl Yuan,239
2024,0,47663,Kevin Dougherty,235
2024,0,32070,Rafael Campos,233
2024,0,52666,Sami Valimaki,233
2024,0,32333,Kevin Tway,226
2024,0,55789,Taylor Montgomery,224
2024,0,22405,Justin Rose,223
2024,0,29908,C.T. Pan,222
2024,0,48119,Ben Taylor,218
2024,0,48084,Wesley Bryan,217
2024,0,27770,Camilo Villegas,215
2024,0,32366,Kevin Chappell,214
2024,0,56149,Wilson Furr,214
2024,0,27649,Brandt Snedeker,212
2024,0,24024,Zach Johnson,209
2024,0,28420,Ryan Brehm,208
2024,0,52372,Cameron Champ,208
2024,0,34374,Erik Barnes,206
2024,0,37212,Paul Barjon,203
2024,0,34021,Bud Cauley,201
2024,0,60767,Blaine Hale Jr.,201
2024,0,52453,Nicolai Højgaard,199
2024,0,50095,Austin Smotherman,198
2024,0,59442,Parker Coody,197
2024,0,32367,Jorge Campillo,193
2024,0,27330,Josh Teater,189
2024,0,29535,Brice Garnett,188
2024,0,33968,Thorbjørn Olesen,185
2024,0,29478,Kevin Kisner,182
2024,0,29221,Webb Simpson,178
2024,0,35617,Martin Trainer,164
2024,0,23320,Ryan Palmer,157
2024,0,47806,Raul Pereda,148
2024,0,51070,Vincent Norrman,147
2023,0,47591,Eric Cole,554
2023,0,36799,Stephan Jaeger,495
2023,0,54591,Ben Griffin,481
2023,0,40115,Adam Svensson,481
2023,0,50493,Justin Suh,475
2023,0,37275,Sam Ryder,466
2023,0,47988,Nick Hardy,464
2023,0,52374,Brandon Wu,458
2023,0,56762,Will Gordon,450
2023,0,36801,Mark Hubbard,446
2023,0,55789,Taylor Montgomery,446
2023,0,51634,Sahith Theegala,446
2023,0,31646,Emiliano Grillo,442
2023,0,47347,Adam Schenk,438
2023,0,28775,Nate Lashley,434
2023,0,40162,Justin Lower,434
2023,0,39971,Sungjae Im,429
2023,0,35461,Beau Hossler,428
2023,0,35532,Tom Hoge,427
2023,0,54783,Dylan Wu,427
2023,0,50188,S.H. Kim,426
2023,0,30927,Brendon Todd,421
2023,0,51766,Wyndham Clark,419
2023,0,33948,Byeong Hun An,418
2023,0,46340,Alex Smalley,418
2023,0,35449,Adam Long,417
2023,0,39067,MJ Daffue,415
2023,0,57975,Harry Hall,415
2023,0,34256,Andrew Putnam,414
2023,0,33413,Ben Martin,413
2023,0,32791,K.H. Lee,408
2023,0,54421,Garrick Higgo,406
2023,0,25900,Lucas Glover,404
2023,0,46414,Aaron Rai,404
2023,0,33122,Russell Knox,403
2023,0,32102,Rickie Fowler,399
2023,0,32757,Patton Kizzire,399
2023,0,33653,Thomas Detry,398
2023,0,47995,Davis Riley,398
2023,0,49771,J.T. Poston,397
2023,0,25818,Scott Piercy,395
2023,0,51890,Greyson Sigg,394
2023,0,50095,Austin Smotherman,394
2023,0,27129,Luke List,393
2023,0,47983,Chad Ramey,393
2023,0,39324,J.J. Spaun,392
2023,0,55893,Sam Stevens,390
2023,0,46717,Viktor Hovland,388
2023,0,46046,Scottie Scheffler,388
2023,0,47993,Denny McCarthy,387
2023,0,46441,Robby Shelton,387
2023,0,34563,Chesson Hadley,384
2023,0,36326,David Lipsky,384
2023,0,37455,Si Woo Kim,381
2023,0,37338,Zecheng Dou,380
2023,0,55182,Tom Kim,380
2023,0,48119,Ben Taylor,380
2023,0,31577,Tano Goya,379
2023,0,36699,Patrick Rodgers,378
2023,0,52513,Carson Young,376
2023,0,48699,Callum Tarren,375
2023,0,58168,Davis Thompson,374
2023,0,39977,Max Homa,373
2023,0,57366,Cameron Young,373
2023,0,25493,Nick Taylor,372
2023,0,40250,Taylor Pendrith,371
2023,0,47128,Richy Werenski,371
2023,0,49947,Taylor Moore,369
2023,0,57362,Austin Eckroat,368
2023,0,39546,Keith Mitchell,364
2023,0,54628,Lee Hodges,362
2023,0,45157,Cam Davis,361
2023,0,27644,Brian Harman,361
2023,0,45609,Tyler Duncan,359
2023,0,56630,Akshay Bhatia,357
2023,0,34466,Peter Malnati,357
2023,0,36871,Matt NeSmith,357
2023,0,49960,Sepp Straka,357
2023,0,52375,Doug Ghim,354
2023,0,51997,Andrew Novak,351
2023,0,23108,Matt Kuchar,350
2023,0,29725,Tony Finau,349
2023,0,39975,Michael Kim,348
2023,0,32640,Troy Merritt,346
2023,0,34610,Matthias Schwab,346
2023,0,34099,Harris English,344
2023,0,30926,Chris Kirk,344
2023,0,33408,Tyson Alexander,343
2023,0,32333,Kevin Tway,343
2023,0,33141,Keegan Bradley,342
2023,0,33399,Adam Hadwin,342
2023,0,50525,Collin Morikawa,341
2023,0,48081,Xander Schauffele,341
2023,0,39997,Corey Conners,340
2023,0,51070,Vincent Norrman,340
2023,0,55454,Carl Yuan,338
2023,0,35506,Mackenzie Hughes,336
2023,0,25686,Jason Dufner,335
2023,0,49298,Kramer Hickok,335
2023,0,27349,Alex Noren,335
2023,0,34098,Russell Henley,334
2023,0,32839,Hideki Matsuyama,334
2023,0,26476,Chez Reavie,333
2023,0,27936,Martin Laird,331
2023,0,35879,Kelly Kraft,330
2023,0,34076,Joel Dahmen,329
2023,0,27214,Kevin Streelman,329
2023,0,47079,Harrison Endycott,327
2023,0,51414,Brent Grant,325
2023,0,35450,Patrick Cantlay,324
2023,0,19803,Ryan Armour,322
2023,0,28089,Jason Day,322
2023,0,33597,Harry Higgs,322
2023,0,46970,Jon Rahm,319
2023,0,26596,Ryan Moore,318
2023,0,40006,Erik van Rooyen,318
2023,0,29535,Brice Garnett,317
2023,0,34363,Tyrrell Hatton,317
2023,0,28252,Seamus Power,316
2023,0,35901,Paul Haley II,315
2023,0,30163,Henrik Norlander,315
2023,0,48867,Matti Schmid,315
2023,0,45522,Christiaan Bezuidenhout,313
2023,0,47504,Sam Burns,313
2023,0,23320,Ryan Palmer,312
2023,0,34255,Joseph Bramlett,311
2023,0,46435,Austin Cook,311
2023,0,27554,Scott Harrington,311
2023,0,49453,Trevor Cone,310
2023,0,34409,David Lingmerth,309
2023,0,51950,Max McGreevy,307
2023,0,25632,Jimmy Walker,306
2023,0,31323,Gary Woodland,305
2023,0,22371,Aaron Baddeley,301
2023,0,52372,Cameron Champ,299
2023,0,20229,Stewart Cink,299
2023,0,45242,Kevin Yu,299
2023,0,12716,Charley Hoffman,298
2023,0,36724,Augusto Núñez,298
2023,0,48887,Matt Wallace,297
2023,0,53165,Doc Redman,295
2023,0,39335,Kevin Roy,294
2023,0,55708,Hayden Buckley,293
2023,0,28420,Ryan Brehm,292
2023,0,30911,Tommy Fleetwood,292
2023,0,24502,Adam Scott,292
2023,0,40058,Zac Blair,290
2023,0,33448,Justin Thomas,288
2023,0,32448,James Hahn,286
2023,0,30692,Scott Stallings,285
2023,0,52411,Kyle Westmoreland,285
2023,0,58967,Trevor Werbylo,278
2023,0,34431,Robert Streb,277
2023,0,28237,Rory McIlroy,275
2023,0,34046,Jordan Spieth,274
2023,0,40098,Matt Fitzpatrick,273
2023,0,22405,Justin Rose,273
2023,0,33410,Andrew Landry,268
2023,0,39954,Cody Gribble,267
2023,0,51349,Nico Echavarria,266
2023,0,29289,S.Y. Noh,264
2023,0,29970,Dylan Frittelli,263
2023,0,48117,Kurt Kitayama,260
2023,0,31557,Jim Herman,253
2023,0,46601,Trey Mullinax,252
2023,0,32816,Satoshi Kodaira,250
2023,0,35617,Martin Trainer,250
2023,0,31560,Brian Stuard,249
2023,0,27095,Nick Watney,247
2023,0,59018,Ryan Gerard,244
2023,0,39058,Lucas Herbert,240
2023,0,52955,Ludvig Åberg,238
2023,0,46442,Maverick McNealy,228
2023,0,22056,Cameron Percy,228
2023,0,32662,Michael Gligic,227
2023,0,29420,Billy Horschel,227
2023,0,33204,Shane Lowry,216
2023,0,24024,Zach Johnson,215
2023,0,32139,Danny Willett,212
2023,0,24925,Jonathan Byrd,206
2023,0,51491,Brandon Matthews,204
2023,0,58696,Peter Kuest,202
2023,0,32366,Kevin Chappell,201
2023,0,27963,Chris Stroud,201
2023,0,49766,Hank Lebioda,199
2023,0,29221,Webb Simpson,199
2023,0,24140,Sean O'Hair,198
2023,0,29908,C.T. Pan,198
2023,0,35310,Lanto Griffin,195
2023,0,52453,Nicolai Hojgaard,192
2023,0,31202,William McGirt,189
2023,0,48084,Wesley Bryan,187
2023,0,27974,Sung Kang,178
2022,0,51634,Sahith Theegala,433
2022,0,34466,Peter Malnati,405
2022,0,40115,Adam Svensson,404
2022,0,47995,Davis Riley,390
2022,0,46046,Scottie Scheffler,386
2022,0,30692,Scott Stallings,379
2022,0,37455,Si Woo Kim,377
2022,0,35532,Tom Hoge,376
2022,0,29725,Tony Finau,363
2022,0,32791,K.H. Lee,363
2022,0,51766,Wyndham Clark,362
2022,0,47993,Denny McCarthy,362
2022,0,39324,J.J. Spaun,362
2022,0,57366,Cameron Young,362
2022,0,46442,Maverick McNealy,361
2022,0,51894,Vince Whaley,352
2022,0,39971,Sungjae Im,351
2022,0,49964,Aaron Wise,350
2022,0,39546,Keith Mitchell,349
2022,0,49960,Sepp Straka,349
2022,0,33448,Justin Thomas,348
2022,0,47504,Sam Burns,346
2022,0,33419,Cameron Tringale,346
2022,0,25900,Lucas Glover,345
2022,0,46340,Alex Smalley,345
2022,0,33399,Adam Hadwin,344
2022,0,31646,Emiliano Grillo,340
2022,0,49947,Taylor Moore,337
2022,0,39997,Corey Conners,336
2022,0,32757,Patton Kizzire,335
2022,0,47529,Mito Pereira,334
2022,0,32640,Troy Merritt,333
2022,0,34256,Andrew Putnam,333
2022,0,45486,Joaquin Niemann,332
2022,0,29970,Dylan Frittelli,331
2022,0,54628,Lee Hodges,331
2022,0,46601,Trey Mullinax,331
2022,0,36871,Matthew NeSmith,331
2022,0,51890,Greyson Sigg,330
2022,0,37275,Sam Ryder,329
2022,0,45157,Cam Davis,328
2022,0,34098,Russell Henley,328
2022,0,47483,Will Zalatoris,328
2022,0,49771,J.T. Poston,327
2022,0,34076,Joel Dahmen,326
2022,0,55708,Hayden Buckley,325
2022,0,39977,Max Homa,323
2022,0,36326,David Lipsky,321
2022,0,27644,Brian Harman,320
2022,0,35449,Adam Long,319
2022,0,36799,Stephan Jaeger,318
2022,0,32150,Michael Thompson,316
2022,0,45609,Tyler Duncan,313
2022,0,48822,Sebastián Muñoz,313
2022,0,46414,Aaron Rai,312
2022,0,30927,Brendon Todd,312
2022,0,48081,Xander Schauffele,311
2022,0,27214,Kevin Streelman,311
2022,0,24924,Bill Haas,308
2022,0,28252,Seamus Power,308
2022,0,47347,Adam Schenk,308
2022,0,49298,Kramer Hickok,307
2022,0,28775,Nate Lashley,307
2022,0,25493,Nick Taylor,307
2022,0,46717,Viktor Hovland,306
2022,0,33141,Keegan Bradley,303
2022,0,35450,Patrick Cantlay,302
2022,0,27974,Sung Kang,302
2022,0,33122,Russell Knox,301
2022,0,32839,Hideki Matsuyama,301
2022,0,29908,C.T. Pan,301
2022,0,34046,Jordan Spieth,301
2022,0,35310,Lanto Griffin,300
2022,0,30926,Chris Kirk,299
2022,0,34563,Chesson Hadley,298
2022,0,34255,Joseph Bramlett,297
2022,0,35506,Mackenzie Hughes,295
2022,0,34174,John Huh,294
2022,0,27129,Luke List,293
2022,0,31560,Brian Stuard,293
2022,0,49766,Hank Lebioda,292
2022,0,46970,Jon Rahm,292
2022,0,26476,Chez Reavie,292
2022,0,46402,Talor Gooch,291
2022,0,46550,Brandon Hagy,290
2022,0,24502,Adam Scott,289
2022,0,50095,Austin Smotherman,289
2022,0,40250,Taylor Pendrith,287
2022,0,35891,Cameron Smith,287
2022,0,36699,Patrick Rodgers,286
2022,0,26851,Marc Leishman,285
2022,0,53165,Doc Redman,285
2022,0,27064,Jhonattan Vegas,284
2022,0,45522,Christiaan Bezuidenhout,283
2022,0,25818,Scott Piercy,283
2022,0,20229,Stewart Cink,282
2022,0,37189,Harold Varner III,281
2022,0,47983,Chad Ramey,280
2022,0,40162,Justin Lower,279
2022,0,35617,Martin Trainer,278
2022,0,52374,Brandon Wu,277
2022,0,52375,Doug Ghim,276
2022,0,33486,Roger Sloan,276
2022,0,34431,Robert Streb,275
2022,0,51997,Andrew Novak,273
2022,0,28237,Rory McIlroy,272
2022,0,29535,Brice Garnett,267
2022,0,48117,Kurt Kitayama,267
2022,0,29420,Billy Horschel,266
2022,0,23108,Matt Kuchar,265
2022,0,32662,Michael Gligic,262
2022,0,32333,Kevin Tway,262
2022,0,37212,Paul Barjon,261
2022,0,51950,Max McGreevy,261
2022,0,47856,Seth Reeves,259
2022,0,40098,Matt Fitzpatrick,258
2022,0,34264,Hudson Swafford,258
2022,0,48699,Callum Tarren,258
2022,0,12716,Charley Hoffman,256
2022,0,34610,Matthias Schwab,256
2022,0,36801,Mark Hubbard,255
2022,0,35879,Kelly Kraft,254
2022,0,29478,Kevin Kisner,253
2022,0,33597,Harry Higgs,252
2022,0,31420,Anirban Lahiri,251
2022,0,34360,Patrick Reed,251
2022,0,29518,Brendan Steele,251
2022,0,27139,David Skinns,249
2022,0,34363,Tyrrell Hatton,248
2022,0,27095,Nick Watney,248
2022,0,23983,Luke Donald,245
2022,0,32102,Rickie Fowler,245
2022,0,29289,S.Y. Noh,244
2022,0,35461,Beau Hossler,243
2022,0,36884,Ben Kohles,243
2022,0,50525,Collin Morikawa,242
2022,0,30163,Henrik Norlander,242
2022,0,32448,James Hahn,241
2022,0,46435,Austin Cook,240
2022,0,27770,Camilo Villegas,240
2022,0,23320,Ryan Palmer,236
2022,0,24361,Pat Perez,234
2022,0,31323,Gary Woodland,232
2022,0,26300,Matt Jones,231
2022,0,27349,Alex Noren,230
2022,0,33667,Carlos Ortiz,230
2022,0,47128,Richy Werenski,230
2022,0,30944,Jason Kokrak,227
2022,0,27936,Martin Laird,227
2022,0,21961,Charles Howell III,226
2022,0,47988,Nick Hardy,224
2022,0,54783,Dylan Wu,224
2022,0,45526,Abraham Ancer,223
2022,0,28089,Jason Day,223
2022,0,29221,Webb Simpson,223
2022,0,10381,Curtis Thompson,221
2022,0,28114,Dawie van der Walt,221
2022,0,24024,Zach Johnson,219
2022,0,32139,Danny Willett,215
2022,0,33204,Shane Lowry,214
2022,0,30911,Tommy Fleetwood,211
2022,0,22405,Justin Rose,211
2022,0,23621,Rory Sabbatini,210
2022,0,52372,Cameron Champ,209
2022,0,32366,Kevin Chappell,209
2022,0,54421,Garrick Higgo,206
2022,0,45540,Jared Wolfe,206
2022,0,29926,Danny Lee,203
2022,0,39058,Lucas Herbert,202
2022,0,23325,Vaughn Taylor,200
2022,0,48887,Matt Wallace,200
2022,0,24925,Jonathan Byrd,199
2022,0,27649,Brandt Snedeker,198
2022,0,24980,Scott Gutschewski,197
2022,0,32816,Satoshi Kodaira,197
2022,0,25198,Francesco Molinari,197
2022,0,30978,Kiradech Aphibarnrat,193
2022,0,36852,Jim Knous,193
2022,0,35110,Brett Drewitt,189
2022,0,56278,Matthew Wolff,179
2022,0,36689,Brooks Koepka,176
2022,0,29974,Branden Grace,174
2022,0,40006,Erik van Rooyen,174
2022,0,39953,Chase Seiffert,173
2022,0,48084,Wesley Bryan,169
2022,0,25686,Jason Dufner,169
2022,0,22056,Cameron Percy,167
2022,0,27895,Jonas Blixt,166
2022,0,31557,Jim Herman,164
2022,0,19803,Ryan Armour,160
2022,0,24138,Ian Poulter,159
2022,0,33490,Bo Hoag,157
2022,0,39436,Joshua Creel,150
2021,0,39971,Sungjae Im,498
2021,0,32757,Patton Kizzire,431
2021,0,46046,Scottie Scheffler,430
2021,0,45486,Joaquin Niemann,422
2021,0,48822,Sebastián Muñoz,417
2021,0,12716,Charley Hoffman,416
2021,0,39997,Corey Conners,415
2021,0,45526,Abraham Ancer,412
2021,0,47347,Adam Schenk,398
2021,0,31646,Emiliano Grillo,394
2021,0,45157,Cam Davis,392
2021,0,34099,Harris English,392
2021,0,27644,Brian Harman,391
2021,0,31560,Brian Stuard,389
2021,0,32791,K.H. Lee,386
2021,0,36699,Patrick Rodgers,381
2021,0,27214,Kevin Streelman,381
2021,0,49960,Sepp Straka,380
2021,0,32839,Hideki Matsuyama,378
2021,0,34046,Jordan Spieth,378
2021,0,33419,Cameron Tringale,378
2021,0,30944,Jason Kokrak,377
2021,0,26300,Matt Jones,375
2021,0,29725,Tony Finau,374
2021,0,47504,Sam Burns,372
2021,0,35532,Tom Hoge,372
2021,0,25900,Lucas Glover,368
2021,0,24361,Pat Perez,368
2021,0,35891,Cameron Smith,367
2021,0,37455,Si Woo Kim,366
2021,0,46717,Viktor Hovland,365
2021,0,33448,Justin Thomas,362
2021,0,47959,Bryson DeChambeau,360
2021,0,33667,Carlos Ortiz,358
2021,0,27064,Jhonattan Vegas,358
2021,0,40026,Daniel Berger,355
2021,0,52375,Doug Ghim,355
2021,0,20229,Stewart Cink,354
2021,0,25396,Kevin Na,348
2021,0,36801,Mark Hubbard,347
2021,0,46970,Jon Rahm,347
2021,0,27129,Luke List,345
2021,0,46402,Talor Gooch,342
2021,0,56762,Will Gordon,342
2021,0,32640,Troy Merritt,339
2021,0,39977,Max Homa,338
2021,0,37189,Harold Varner III,338
2021,0,35450,Patrick Cantlay,335
2021,0,25493,Nick Taylor,335
2021,0,47993,Denny McCarthy,334
2021,0,28237,Rory McIlroy,334
2021,0,47483,Will Zalatoris,332
2021,0,50525,Collin Morikawa,330
2021,0,35310,Lanto Griffin,329
2021,0,35506,Mackenzie Hughes,329
2021,0,36871,Matthew NeSmith,329
2021,0,49964,Aaron Wise,329
2021,0,29535,Brice Garnett,328
2021,0,33122,Russell Knox,328
2021,0,33597,Harry Higgs,325
2021,0,48081,Xander Schauffele,325
2021,0,33141,Keegan Bradley,324
2021,0,34076,Joel Dahmen,324
2021,0,39546,Keith Mitchell,322
2021,0,35461,Beau Hossler,321
2021,0,37275,Sam Ryder,321
2021,0,29221,Webb Simpson,321
2021,0,30926,Chris Kirk,320
2021,0,34256,Andrew Putnam,319
2021,0,29420,Billy Horschel,317
2021,0,34264,Hudson Swafford,314
2021,0,34098,Russell Henley,313
2021,0,34466,Peter Malnati,313
2021,0,26331,Charl Schwartzel,313
2021,0,27649,Brandt Snedeker,313
2021,0,34360,Patrick Reed,312
2021,0,46442,Maverick McNealy,311
2021,0,33486,Roger Sloan,311
2021,0,30927,Brendon Todd,311
2021,0,24024,Zach Johnson,308
2021,0,27349,Alex Noren,308
2021,0,29974,Branden Grace,306
2021,0,30925,Dustin Johnson,306
2021,0,33399,Adam Hadwin,305
2021,0,33490,Bo Hoag,304
2021,0,23320,Ryan Palmer,302
2021,0,35449,Adam Long,300
2021,0,47128,Richy Werenski,299
2021,0,45609,Tyler Duncan,298
2021,0,49771,J.T. Poston,298
2021,0,33204,Shane Lowry,297
2021,0,30110,Kyle Stanley,297
2021,0,19803,Ryan Armour,296
2021,0,25818,Scott Piercy,296
2021,0,23621,Rory Sabbatini,296
2021,0,29479,Scott Brown,295
2021,0,25686,Jason Dufner,295
2021,0,52372,Cameron Champ,293
2021,0,21209,Sergio Garcia,293
2021,0,26476,Chez Reavie,291
2021,0,32102,Rickie Fowler,290
2021,0,29478,Kevin Kisner,290
2021,0,24502,Adam Scott,288
2021,0,51894,Vince Whaley,287
2021,0,33948,Byeong Hun An,286
2021,0,27936,Martin Laird,286
2021,0,26329,Louis Oosthuizen,286
2021,0,34255,Joseph Bramlett,285
2021,0,32816,Satoshi Kodaira,285
2021,0,40006,Erik van Rooyen,285
2021,0,27942,Rob Oppenheim,283
2021,0,34431,Robert Streb,283
2021,0,22056,Cameron Percy,282
2021,0,39953,Chase Seiffert,282
2021,0,25364,Paul Casey,281
2021,0,27974,Sung Kang,280
2021,0,46441,Robby Shelton,279
2021,0,32662,Michael Gligic,278
2021,0,36689,Brooks Koepka,278
2021,0,32448,James Hahn,277
2021,0,27770,Camilo Villegas,277
2021,0,1810,Phil Mickelson,275
2021,0,30163,Henrik Norlander,275
2021,0,29908,C.T. Pan,275
2021,0,51766,Wyndham Clark,274
2021,0,31420,Anirban Lahiri,274
2021,0,35104,Tom Lewis,273
2021,0,49766,Hank Lebioda,272
2021,0,23325,Vaughn Taylor,272
2021,0,26851,Marc Leishman,270
2021,0,29518,Brendan Steele,269
2021,0,34563,Chesson Hadley,268
2021,0,30692,Scott Stallings,264
2021,0,32150,Michael Thompson,264
2021,0,27554,Scott Harrington,263
2021,0,46550,Brandon Hagy,262
2021,0,29268,Bronson Burgoon,261
2021,0,24138,Ian Poulter,261
2021,0,53165,Doc Redman,261
2021,0,31323,Gary Woodland,260
2021,0,40098,Matt Fitzpatrick,259
2021,0,28775,Nate Lashley,259
2021,0,49298,Kramer Hickok,251
2021,0,27556,Ted Potter Jr.,251
2021,0,23623,Bo Van Pelt,251
2021,0,39324,J.J. Spaun,249
2021,0,25804,Bubba Watson,248
2021,0,35658,Kris Ventura,245
2021,0,29970,Dylan Frittelli,244
2021,0,40042,Tyler McCumber,243
2021,0,46435,Austin Cook,241
2021,0,26499,Rafa Cabrera Bello,240
2021,0,31557,Jim Herman,238
2021,0,23108,Matt Kuchar,236
2021,0,33410,Andrew Landry,236
2021,0,21961,Charles Howell III,234
2021,0,28252,Seamus Power,232
2021,0,25632,Jimmy Walker,230
2021,0,32070,Rafael Campos,229
2021,0,26758,David Hearn,227
2021,0,32254,Xinjun Zhang,227
2021,0,28089,Jason Day,226
2021,0,32333,Kevin Tway,225
2021,0,19846,Brian Gay,223
2021,0,23788,D.J. Trahan,220
2021,0,34363,Tyrrell Hatton,219
2021,0,20396,Lee Westwood,216
2021,0,39975,Michael Kim,212
2021,0,30911,Tommy Fleetwood,211
2021,0,56278,Matthew Wolff,211
2021,0,29926,Danny Lee,210
2021,0,22405,Justin Rose,209
2021,0,28420,Ryan Brehm,202
2021,0,33120,Mark Anderson,199
2021,0,34174,John Huh,198
2021,0,32618,Rhein Gibson,193
2021,0,22371,Aaron Baddeley,190
2021,0,48887,Matt Wallace,190
2021,0,24781,Hunter Mahan,188
2021,0,34314,Sebastian Cappelen,183
2021,0,27330,Josh Teater,183
2021,0,33413,Ben Martin,179
2021,0,48119,Ben Taylor,178
2021,0,23983,Luke Donald,177
2021,0,35230,Nelson Ledesma,175
