YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2011,0,31401,Zack Miller,64.0,64,1
2011,0,23320,Ryan Palmer,64.0,64,1
2011,0,11123,Chris Couch,66.0,66,1
2011,0,24924,Bill Haas,66.0,66,1
2011,0,21731,Freddie Jacobson,66.0,66,1
2011,0,20070,Matt Bettencourt,67.0,67,1
2011,0,12510,Chad Campbell,67.0,67,1
2011,0,27466,Spencer Levin,67.0,67,1
2011,0,25396,Kevin Na,67.0,67,1
2011,0,23108,Matt Kuchar,68.0,68,1
2011,0,8075,Jerry Kelly,69.0,69,1
2011,0,30711,Colt Knost,69.0,69,1
2011,0,24361,Pat Perez,69.0,69,1
2011,0,27064,Jhonattan Vegas,69.0,69,1
2011,0,31323,Gary Woodland,69.0,69,1
2011,0,33141,Keegan Bradley,70.0,70,1
2011,0,20593,Greg Chalmers,70.0,70,1
2011,0,28679,Fabián Gómez,70.0,70,1
2011,0,21961,Charles Howell III,70.0,70,1
2011,0,30926,Chris Kirk,70.0,70,1
2011,0,26881,Jarrod Lyle,70.0,70,1
2011,0,26289,Boo Weekley,70.0,70,1
2011,0,12602,Dean Wilson,70.0,70,1
2011,0,6515,Shaun Micheel,71.0,71,1
2011,0,25834,Daniel Summerhays,71.0,71,1
2011,0,21350,Ryuji Imada,72.0,72,1
2011,0,28486,Michael Putnam,72.0,72,1
2011,0,27963,Chris Stroud,72.0,72,1
2011,0,24604,Hunter Haas,74.0,74,1
2011,0,27936,Martin Laird,74.0,74,1
2010,0,23108,Matt Kuchar,63.0,63,1
2010,0,24924,Bill Haas,64.0,64,1
2010,0,23135,Tim Clark,65.0,65,1
2010,0,11123,Chris Couch,66.0,66,1
2010,0,6621,Joe Durant,66.0,66,1
2010,0,23788,D.J. Trahan,66.0,66,1
2010,0,25804,Bubba Watson,66.0,66,1
2010,0,10423,Mike Weir,66.0,66,1
2010,0,30946,Alex Prugh,67.0,67,1
2010,0,23325,Vaughn Taylor,67.0,67,1
2010,0,25720,Chad Collins,68.0,68,1
2010,0,21753,Brian Davis,68.0,68,1
2010,0,27649,Brandt Snedeker,68.0,68,1
2010,0,27330,Josh Teater,68.0,68,1
2010,0,26392,Chris Wilson,68.0,68,1
