YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,0,48081,Xander Schauffele,65.0,260,4
2024,0,28237,Rory McIlroy,66.67,400,6
2024,0,27349,Alex Noren,66.67,200,3
2024,0,49771,J.T. Poston,66.75,267,4
2024,0,30926,Chris Kirk,67.0,201,3
2024,0,46046,Scottie Scheffler,67.0,134,2
2024,0,28089,Jason Day,67.25,269,4
2024,0,34021,Bud Cauley,67.4,337,5
2024,0,36699,Patrick Rodgers,67.4,337,5
2024,0,24024,Zach Johnson,67.5,135,2
2024,0,39327,Ben Silverman,67.5,270,4
2024,0,33448,Justin Thomas,67.75,271,4
2024,0,35450,Patrick Cantlay,67.8,339,5
2024,0,51696,Rico Hoey,67.8,339,5
2024,0,57366,Cameron Young,67.8,339,5
2024,0,29725,Tony Finau,67.83,407,6
2024,0,36799,Stephan Jaeger,67.83,407,6
2024,0,51997,Andrew Novak,67.83,407,6
2024,0,51634,Sahith Theegala,67.83,407,6
2024,0,39997,Corey Conners,68.0,204,3
2024,0,48117,Kurt Kitayama,68.0,204,3
2024,0,50525,Collin Morikawa,68.0,272,4
2024,0,50095,Austin Smotherman,68.0,68,1
2024,0,59095,Chris Gotterup,68.2,341,5
2024,0,52513,Carson Young,68.25,273,4
2024,0,57362,Austin Eckroat,68.33,410,6
2024,0,38991,Alejandro Tosti,68.33,205,3
2024,0,36801,Mark Hubbard,68.38,547,8
2024,0,59442,Parker Coody,68.4,342,5
2024,0,59866,Nick Dunlap,68.4,342,5
2024,0,39975,Michael Kim,68.5,685,10
2024,0,48153,Matthieu Pavon,68.5,274,4
2024,0,58168,Davis Thompson,68.5,548,8
2024,0,57975,Harry Hall,68.56,617,9
2024,0,60004,Jacob Bridgeman,68.57,480,7
2024,0,51977,Max Greyserman,68.57,480,7
2024,0,51349,Nico Echavarria,68.6,343,5
2024,0,27936,Martin Laird,68.63,549,8
2024,0,34255,Joseph Bramlett,68.67,412,6
2024,0,39971,Sungjae Im,68.67,412,6
2024,0,32791,K.H. Lee,68.67,206,3
2024,0,33204,Shane Lowry,68.67,412,6
2024,0,45242,Kevin Yu,68.67,412,6
2024,0,45522,Christiaan Bezuidenhout,68.75,275,4
2024,0,39546,Keith Mitchell,68.8,344,5
2024,0,52955,Ludvig Åberg,68.83,413,6
2024,0,50188,S.H. Kim,68.89,620,9
2024,0,34099,Harris English,69.0,207,3
2024,0,30911,Tommy Fleetwood,69.0,276,4
2024,0,52375,Doug Ghim,69.0,552,8
2024,0,31646,Emiliano Grillo,69.0,69,1
2024,0,35532,Tom Hoge,69.0,207,3
2024,0,35461,Beau Hossler,69.0,345,5
2024,0,32757,Patton Kizzire,69.0,276,4
2024,0,59143,Mac Meissner,69.0,414,6
2024,0,40250,Taylor Pendrith,69.0,483,7
