YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
2024,1,0,46046,Scottie Scheffler,-30
2024,2,0,50525,Collin Morikawa,-26
2024,3,0,51634,Sahith Theegala,-24
2024,4,0,34098,Russell Henley,-19
2024,4,0,48081,Xander Schauffele,-19
2024,4,0,24502,Adam Scott,-19
2024,7,0,39971,Sungjae Im,-18
2024,8,0,51766,Wyndham Clark,-17
2024,9,0,33204,Shane Lowry,-16
2024,9,0,32839,Hideki Matsuyama,-16
2024,9,0,28237,Rory McIlroy,-16
2024,12,0,47504,Sam Burns,-15
2024,12,0,46717,Viktor Hovland,-15
2024,14,0,40250,Taylor Pendrith,-14
2024,14,0,33448,Justin Thomas,-14
2024,16,0,52955,Ludvig Åberg,-12
2024,17,0,35450,Patrick Cantlay,-11
2024,17,0,52215,Robert MacIntyre,-11
2024,17,0,48153,Matthieu Pavon,-11
2024,20,0,30911,Tommy Fleetwood,-10
2024,21,0,33948,Byeong Hun An,-8
2024,21,0,33141,Keegan Bradley,-8
2024,23,0,29725,Tony Finau,-6
2024,23,0,29420,Billy Horschel,-6
2024,23,0,46414,Aaron Rai,-6
2024,26,0,56630,Akshay Bhatia,-5
2024,27,0,30926,Chris Kirk,-3
2024,27,0,49960,Sepp Straka,-3
2024,29,0,45522,Christiaan Bezuidenhout,3
2024,29,0,35532,Tom Hoge,3
2024,31,0,27644,Brian Harman,1588
2024,32,0,37455,Si Woo Kim,1580
2024,33,0,28089,Jason Day,1567
2024,34,0,58168,Davis Thompson,1523
2024,35,0,47993,Denny McCarthy,1498
2024,36,0,45157,Cam Davis,1490
2024,37,0,27349,Alex Noren,1483
2024,38,0,47483,Will Zalatoris,1461
2024,39,0,39997,Corey Conners,1433
2024,40,0,40098,Matt Fitzpatrick,1376
2024,41,0,49771,J.T. Poston,1355
2024,42,0,33653,Thomas Detry,1344
2024,43,0,36799,Stephan Jaeger,1327
2024,44,0,57366,Cameron Young,1295
2024,45,0,57362,Austin Eckroat,1294
2024,46,0,39977,Max Homa,1288
2024,47,0,33399,Adam Hadwin,1266
2024,48,0,51977,Max Greyserman,1239
2024,49,0,59866,Nick Dunlap,1224
2024,50,0,47591,Eric Cole,1173
2024,51,0,46442,Maverick McNealy,1721
2024,52,0,35506,Mackenzie Hughes,1346
2024,53,0,36699,Patrick Rodgers,1259
2024,54,0,51349,Nico Echavarria,1239
2024,55,0,34099,Harris English,1209
2024,56,0,28252,Seamus Power,1202
2024,57,0,54591,Ben Griffin,1177
2024,58,0,45242,Kevin Yu,1080
2024,59,0,55182,Tom Kim,1079
2024,60,0,25493,Nick Taylor,1041
2024,61,0,25900,Lucas Glover,1039
2024,62,0,22405,Justin Rose,1021
2024,63,0,36801,Mark Hubbard,1008
2024,64,0,47420,Jake Knapp,987
2024,65,0,37378,Min Woo Lee,974
2024,66,0,35461,Beau Hossler,959
2024,67,0,49947,Taylor Moore,942
2024,68,0,51997,Andrew Novak,920
2024,69,0,40162,Justin Lower,919
2024,70,0,40006,Erik van Rooyen,918
2024,71,0,52375,Doug Ghim,902
2024,72,0,30927,Brendon Todd,879
2024,73,0,27064,Jhonattan Vegas,877
2024,74,0,54628,Lee Hodges,832
2024,75,0,39546,Keith Mitchell,827
2024,76,0,31646,Emiliano Grillo,826
2024,77,0,32757,Patton Kizzire,818
2024,78,0,34466,Peter Malnati,814
2024,79,0,48117,Kurt Kitayama,811
2024,80,0,34046,Jordan Spieth,795
2024,81,0,54576,Patrick Fishburn,762
2024,82,0,32070,Rafael Campos,735
2024,83,0,47679,Victor Perez,730
2024,84,0,57975,Harry Hall,716
2024,85,0,34256,Andrew Putnam,712
2024,86,0,51696,Rico Hoey,707
2024,87,0,40115,Adam Svensson,707
2024,88,0,52513,Carson Young,694
2024,89,0,27129,Luke List,681
2024,90,0,47995,Davis Riley,663
2024,91,0,55893,Sam Stevens,640
2024,92,0,12716,Charley Hoffman,634
2024,93,0,51287,Ryo Hisatsune,628
2024,94,0,57900,Chandler Phillips,622
2024,95,0,48867,Matti Schmid,613
2024,96,0,39324,J.J. Spaun,606
2024,97,0,36326,David Lipsky,604
2024,98,0,47347,Adam Schenk,601
2024,99,0,36884,Ben Kohles,601
2024,100,0,40026,Daniel Berger,601
2024,101,0,32102,Rickie Fowler,591
2024,102,0,29908,C.T. Pan,576
2024,103,0,51894,Vince Whaley,569
2024,104,0,39975,Michael Kim,568
2024,105,0,32791,K.H. Lee,560
2024,106,0,59143,Mac Meissner,549
2024,107,0,51890,Greyson Sigg,534
2024,108,0,52453,Nicolai Højgaard,532
2024,109,0,23108,Matt Kuchar,526
2024,110,0,60067,Joe Highsmith,525
2024,111,0,29535,Brice Garnett,520
2024,112,0,34587,Chan Kim,519
2024,113,0,60004,Jacob Bridgeman,514
2024,114,0,59141,Matt McCarty,504
2024,115,0,39327,Ben Silverman,502
2024,116,0,47983,Chad Ramey,485
2024,117,0,28775,Nate Lashley,484
2024,118,0,29936,Ryan Fox,471
2024,119,0,59095,Chris Gotterup,465
2024,120,0,30163,Henrik Norlander,440
2024,121,0,46340,Alex Smalley,435
2024,122,0,27139,David Skinns,428
2024,123,0,52666,Sami Valimaki,426
2024,124,0,34076,Joel Dahmen,425
2024,125,0,37275,Sam Ryder,420
2024,126,0,40058,Zac Blair,417
2024,127,0,50484,Hayden Springer,414
2024,128,0,48084,Wesley Bryan,405
2024,129,0,57364,Michael Thorbjornsen,398
2024,130,0,50188,S.H. Kim,390
2024,131,0,59836,Pierceson Coody,388
2024,132,0,54783,Dylan Wu,376
2024,133,0,32333,Kevin Tway,368
2024,134,0,48887,Matt Wallace,360
2024,135,0,54421,Garrick Higgo,357
2024,136,0,55454,Carl Yuan,352
2024,137,0,38991,Alejandro Tosti,349
2024,138,0,55789,Taylor Montgomery,341
2024,139,0,50497,Adrien Dumont de Chassart,330
2024,140,0,31323,Gary Woodland,312
2024,141,0,46441,Robby Shelton,302
2024,142,0,27214,Kevin Streelman,301
2024,143,0,36871,Matt NeSmith,301
2024,144,0,52374,Brandon Wu,300
2024,145,0,27936,Martin Laird,288
2024,146,0,34255,Joseph Bramlett,286
