YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2021,75,0,30944,Jason Kokrak,4.197,256,61
2021,76,0,25396,Kevin Na,4.2,252,60
2021,76,0,53165,Doc Redman,4.2,63,15
2021,78,0,27936,Martin Laird,4.204,206,49
2021,79,0,35506,Mackenzie Hughes,4.205,328,78
2021,80,0,35891,Cameron Smith,4.207,244,58
2021,81,0,33404,Chris Baker,4.211,240,57
2021,81,0,28775,Nate Lashley,4.211,80,19
2021,81,0,29221,Webb Simpson,4.211,240,57
2021,84,0,31323,Gary Woodland,4.212,278,66
2021,85,0,32839,Hideki Matsuyama,4.216,371,88
2021,85,0,29518,Brendan Steele,4.216,156,37
2021,87,0,19803,Ryan Armour,4.217,97,23
2021,87,0,56762,Will Gordon,4.217,97,23
2021,89,0,20229,Stewart Cink,4.218,329,78
2021,90,0,26300,Matt Jones,4.222,304,72
2021,90,0,32139,Danny Willett,4.222,38,9
2021,92,0,12716,Charley Hoffman,4.224,207,49
2021,93,0,48887,Matt Wallace,4.225,169,40
2021,94,0,34431,Robert Streb,4.226,131,31
2021,95,0,35310,Lanto Griffin,4.23,368,87
2021,96,0,34363,Tyrrell Hatton,4.231,165,39
2021,96,0,47347,Adam Schenk,4.231,110,26
2021,96,0,32254,Xinjun Zhang,4.231,55,13
2021,99,0,25900,Lucas Glover,4.233,127,30
2021,99,0,32757,Patton Kizzire,4.233,127,30
2021,101,0,48822,Sebastián Muñoz,4.234,271,64
2021,101,0,32150,Michael Thompson,4.234,199,47
2021,101,0,47483,Will Zalatoris,4.234,199,47
2021,104,0,33399,Adam Hadwin,4.236,305,72
2021,105,0,30927,Brendon Todd,4.237,250,59
2021,106,0,30926,Chris Kirk,4.238,89,21
2021,106,0,34466,Peter Malnati,4.238,178,42
2021,108,0,27644,Brian Harman,4.24,318,75
2021,109,0,45157,Cam Davis,4.241,123,29
2021,110,0,37455,Si Woo Kim,4.242,280,66
2021,111,0,29478,Kevin Kisner,4.243,314,74
2021,112,0,24502,Adam Scott,4.244,348,82
2021,113,0,29970,Dylan Frittelli,4.25,238,56
2021,113,0,21961,Charles Howell III,4.25,102,24
2021,113,0,31420,Anirban Lahiri,4.25,68,16
2021,113,0,27129,Luke List,4.25,119,28
2021,113,0,27349,Alex Noren,4.25,136,32
2021,113,0,27064,Jhonattan Vegas,4.25,306,72
2021,119,0,31560,Brian Stuard,4.255,217,51
2021,120,0,34264,Hudson Swafford,4.258,132,31
2021,121,0,24024,Zach Johnson,4.259,230,54
2021,122,0,23320,Ryan Palmer,4.26,213,50
2021,123,0,23623,Bo Van Pelt,4.261,98,23
2021,124,0,33204,Shane Lowry,4.264,307,72
2021,124,0,49771,J.T. Poston,4.264,307,72
2021,126,0,24924,Bill Haas,4.267,64,15
2021,127,0,30692,Scott Stallings,4.269,111,26
2021,128,0,35617,Martin Trainer,4.278,77,18
2021,129,0,24140,Sean O'Hair,4.28,107,25
2021,130,0,27554,Scott Harrington,4.286,90,21
2021,130,0,30163,Henrik Norlander,4.286,60,14
2021,132,0,30911,Tommy Fleetwood,4.288,283,66
2021,132,0,24138,Ian Poulter,4.288,253,59
2021,134,0,45609,Tyler Duncan,4.294,146,34
2021,135,0,45526,Abraham Ancer,4.302,271,63
2021,136,0,33410,Andrew Landry,4.303,142,33
2021,137,0,46550,Brandon Hagy,4.304,99,23
2021,138,0,25632,Jimmy Walker,4.308,280,65
2021,139,0,35104,Tom Lewis,4.31,125,29
2021,140,0,47128,Richy Werenski,4.311,194,45
2021,141,0,31646,Emiliano Grillo,4.313,69,16
2021,141,0,39546,Keith Mitchell,4.313,138,32
2021,141,0,33486,Roger Sloan,4.313,138,32
2021,144,0,36801,Mark Hubbard,4.316,164,38
2021,145,0,1810,Phil Mickelson,4.317,272,63
2021,146,0,26499,Rafa Cabrera Bello,4.318,285,66
2021,147,0,32640,Troy Merritt,4.319,298,69
2021,148,0,28252,Seamus Power,4.32,108,25
2021,149,0,32816,Satoshi Kodaira,4.321,121,28
2021,150,0,29268,Bronson Burgoon,4.333,104,24
2021,150,0,32070,Rafael Campos,4.333,78,18
2021,150,0,40098,Matt Fitzpatrick,4.333,247,57
2021,150,0,49298,Kramer Hickok,4.333,91,21
2021,150,0,35449,Adam Long,4.333,143,33
2021,150,0,46441,Robby Shelton,4.333,169,39
2021,156,0,33597,Harry Higgs,4.346,113,26
2021,156,0,34256,Andrew Putnam,4.346,113,26
2021,158,0,33120,Mark Anderson,4.353,74,17
2021,158,0,32791,K.H. Lee,4.353,222,51
2021,160,0,49960,Sepp Straka,4.355,135,31
2021,161,0,23788,D.J. Trahan,4.36,109,25
2021,162,0,39977,Max Homa,4.361,157,36
2021,163,0,28679,Fabián Gómez,4.37,236,54
2021,163,0,37275,Sam Ryder,4.37,201,46
2021,165,0,19846,Brian Gay,4.371,153,35
2021,166,0,24357,K.J. Choi,4.375,70,16
2021,166,0,31557,Jim Herman,4.375,105,24
2021,168,0,25686,Jason Dufner,4.379,127,29
2021,169,0,27556,Ted Potter Jr.,4.393,123,28
2021,170,0,22371,Aaron Baddeley,4.4,66,15
2021,170,0,25818,Scott Piercy,4.4,132,30
2021,170,0,23621,Rory Sabbatini,4.4,132,30
2021,173,0,39324,J.J. Spaun,4.405,185,42
2021,174,0,36871,Matthew NeSmith,4.407,119,27
2021,175,0,34174,John Huh,4.41,172,39
2021,176,0,39975,Michael Kim,4.417,106,24
2021,177,0,40042,Tyler McCumber,4.421,84,19
2021,178,0,33490,Bo Hoag,4.436,173,39
2021,179,0,32102,Rickie Fowler,4.452,138,31
2021,180,0,34213,Grayson Murray,4.455,49,11
2021,181,0,27330,Josh Teater,4.462,58,13
2021,182,0,22405,Justin Rose,4.474,170,38
2021,183,0,29479,Scott Brown,4.478,103,23
2021,184,0,52375,Doug Ghim,4.5,72,16
2021,184,0,26758,David Hearn,4.5,72,16
2021,184,0,27942,Rob Oppenheim,4.5,99,22
2021,187,0,34076,Joel Dahmen,4.519,122,27
2021,187,0,29535,Brice Garnett,4.519,122,27
2021,189,0,48045,Michael Gellerman,4.556,82,18
2021,190,0,24781,Hunter Mahan,4.6,69,15
2021,191,0,34314,Sebastian Cappelen,4.615,60,13
2021,192,0,32448,James Hahn,4.619,97,21
2021,193,0,35658,Kris Ventura,4.625,74,16
2021,194,0,49964,Aaron Wise,4.643,130,28
2021,195,0,32618,Rhein Gibson,4.647,79,17
2021,196,0,35230,Nelson Ledesma,4.722,85,18
2020,1,0,49766,Hank Lebioda,3.857,27,7
2020,2,0,46442,Maverick McNealy,3.923,51,13
2020,3,0,56278,Matthew Wolff,3.969,127,32
2020,4,0,47504,Sam Burns,4.0,48,12
2020,4,0,56762,Will Gordon,4.0,28,7
2020,4,0,24924,Bill Haas,4.0,16,4
2020,4,0,33413,Ben Martin,4.0,24,6
2020,4,0,27556,Ted Potter Jr.,4.0,16,4
2020,4,0,28252,Seamus Power,4.0,20,5
2020,4,0,34256,Andrew Putnam,4.0,16,4
2020,4,0,23325,Vaughn Taylor,4.0,16,4
2020,4,0,23788,D.J. Trahan,4.0,16,4
2020,4,0,23623,Bo Van Pelt,4.0,12,3
2020,4,0,27064,Jhonattan Vegas,4.0,28,7
2020,4,0,35658,Kris Ventura,4.0,24,6
2020,4,0,27095,Nick Watney,4.0,24,6
2020,17,1,48081,Xander Schauffele,4.026,157,39
2020,18,10,32839,Hideki Matsuyama,4.036,113,28
2020,19,0,46046,Scottie Scheffler,4.037,109,27
2020,20,-1,35450,Patrick Cantlay,4.043,93,23
2020,21,0,24502,Adam Scott,4.05,81,20
2020,22,9,30925,Dustin Johnson,4.051,158,39
2020,23,-1,21209,Sergio Garcia,4.059,69,17
2020,24,0,33597,Harry Higgs,4.071,57,14
2020,24,0,46441,Robby Shelton,4.071,57,14
2020,26,1,33141,Keegan Bradley,4.077,53,13
2020,27,1,32102,Rickie Fowler,4.083,98,24
2020,27,1,35461,Beau Hossler,4.083,49,12
2020,29,3,28775,Nate Lashley,4.087,94,23
2020,30,5,35506,Mackenzie Hughes,4.091,90,22
2020,31,-7,29420,Billy Horschel,4.094,131,32
2020,32,2,36801,Mark Hubbard,4.105,78,19
2020,33,7,29725,Tony Finau,4.111,74,18
2020,34,2,30944,Jason Kokrak,4.115,107,26
2020,35,2,35532,Tom Hoge,4.118,70,17
2020,36,3,34021,Bud Cauley,4.133,62,15
2020,36,28,39971,Sungjae Im,4.133,124,30
2020,38,2,33120,Mark Anderson,4.143,29,7
2020,38,2,20229,Stewart Cink,4.143,29,7
2020,38,11,29221,Webb Simpson,4.143,116,28
2020,41,3,26476,Chez Reavie,4.152,137,33
2020,42,18,34099,Harris English,4.154,108,26
2020,42,3,49960,Sepp Straka,4.154,54,13
2020,44,2,27974,Sung Kang,4.156,133,32
2020,45,11,34360,Patrick Reed,4.159,183,44
2020,46,28,35310,Lanto Griffin,4.162,154,37
2020,46,-8,50525,Collin Morikawa,4.162,154,37
2020,48,1,33948,Byeong Hun An,4.167,100,24
2020,48,1,28307,Matt Every,4.167,25,6
2020,48,1,39977,Max Homa,4.167,100,24
2020,48,1,29926,Danny Lee,4.167,75,18
2020,48,1,34213,Grayson Murray,4.167,25,6
2020,53,-6,45526,Abraham Ancer,4.174,96,23
2020,54,3,33667,Carlos Ortiz,4.176,71,17
2020,55,4,25572,Graeme McDowell,4.179,117,28
2020,56,4,47347,Adam Schenk,4.182,46,11
2020,57,28,33448,Justin Thomas,4.184,159,38
2020,58,4,31557,Jim Herman,4.185,113,27
2020,59,4,37455,Si Woo Kim,4.188,67,16
2020,59,-19,45486,Joaquin Niemann,4.188,134,32
2020,61,12,29478,Kevin Kisner,4.19,176,42
2020,62,3,10809,Jim Furyk,4.2,21,5
2020,62,3,19846,Brian Gay,4.2,21,5
2020,62,3,24024,Zach Johnson,4.2,63,15
2020,62,3,36689,Brooks Koepka,4.2,42,10
2020,62,3,1810,Phil Mickelson,4.2,42,10
2020,62,3,25804,Bubba Watson,4.2,105,25
2020,68,-20,52372,Cameron Champ,4.207,122,29
2020,69,6,46435,Austin Cook,4.222,38,9
2020,69,6,33490,Bo Hoag,4.222,38,9
2020,69,6,30163,Henrik Norlander,4.222,38,9
2020,72,6,31323,Gary Woodland,4.229,148,35
2020,73,6,31646,Emiliano Grillo,4.231,55,13
2020,73,6,32640,Troy Merritt,4.231,55,13
2020,73,6,39546,Keith Mitchell,4.231,110,26
2020,73,6,27349,Alex Noren,4.231,55,13
2020,73,6,22405,Justin Rose,4.231,55,13
2020,78,6,49771,J.T. Poston,4.233,127,30
2020,79,7,22371,Aaron Baddeley,4.25,17,4
2020,79,7,52375,Doug Ghim,4.25,17,4
2020,79,7,46402,Talor Gooch,4.25,85,20
2020,79,7,24361,Pat Perez,4.25,17,4
2020,79,21,46970,Jon Rahm,4.25,170,40
2020,79,7,37275,Sam Ryder,4.25,34,8
2020,79,7,34431,Robert Streb,4.25,17,4
2020,86,6,25364,Paul Casey,4.256,166,39
2020,87,7,29970,Dylan Frittelli,4.258,132,31
2020,88,7,27649,Brandt Snedeker,4.261,98,23
2020,89,7,45157,Cam Davis,4.267,64,15
2020,89,7,27129,Luke List,4.267,64,15
2020,89,7,53165,Doc Redman,4.267,64,15
2020,89,7,37189,Harold Varner III,4.267,64,15
2020,93,8,23108,Matt Kuchar,4.281,137,32
2020,94,-1,30927,Brendon Todd,4.282,167,39
2020,95,-38,40026,Daniel Berger,4.286,90,21
2020,95,7,34563,Chesson Hadley,4.286,30,7
2020,95,12,28237,Rory McIlroy,4.286,120,28
2020,95,7,33486,Roger Sloan,4.286,30,7
2020,95,-46,35891,Cameron Smith,4.286,120,28
2020,95,7,27330,Josh Teater,4.286,30,7
2020,95,7,51894,Vince Whaley,4.286,30,7
2020,95,7,32139,Danny Willett,4.286,60,14
2020,103,4,33204,Shane Lowry,4.292,103,24
2020,104,5,40098,Matt Fitzpatrick,4.294,73,17
2020,105,5,33404,Chris Baker,4.3,43,10
2020,105,5,34098,Russell Henley,4.3,86,20
2020,105,5,32254,Xinjun Zhang,4.3,43,10
2020,108,5,35449,Adam Long,4.313,138,32
2020,108,5,29518,Brendan Steele,4.313,69,16
2020,110,5,39997,Corey Conners,4.324,147,34
2020,111,5,29479,Scott Brown,4.333,39,9
2020,111,5,29268,Bronson Burgoon,4.333,13,3
2020,111,5,26499,Rafa Cabrera Bello,4.333,78,18
2020,111,5,25900,Lucas Glover,4.333,78,18
2020,111,5,46550,Brandon Hagy,4.333,26,6
2020,111,5,27554,Scott Harrington,4.333,39,9
2020,111,5,26758,David Hearn,4.333,13,3
2020,111,5,35230,Nelson Ledesma,4.333,13,3
2020,111,5,36871,Matthew NeSmith,4.333,52,12
2020,111,5,23621,Rory Sabbatini,4.333,52,12
2020,111,5,27963,Chris Stroud,4.333,13,3
2020,111,5,31560,Brian Stuard,4.333,52,12
2020,123,14,23320,Ryan Palmer,4.343,152,35
2020,124,4,45609,Tyler Duncan,4.345,126,29
2020,125,4,34046,Jordan Spieth,4.348,100,23
2020,126,4,27644,Brian Harman,4.35,87,20
2020,127,5,27214,Kevin Streelman,4.368,83,19
2020,128,11,34363,Tyrrell Hatton,4.375,105,24
2020,128,5,33410,Andrew Landry,4.375,70,16
2020,128,5,35617,Martin Trainer,4.375,70,16
2020,128,5,25632,Jimmy Walker,4.375,35,8
2020,132,4,25686,Jason Dufner,4.385,57,13
2020,132,16,48822,Sebastián Muñoz,4.385,171,39
2020,134,13,47959,Bryson DeChambeau,4.391,101,23
2020,134,4,26329,Louis Oosthuizen,4.391,101,23
2020,136,3,34255,Joseph Bramlett,4.4,22,5
2020,136,3,29974,Branden Grace,4.4,44,10
2020,136,3,24138,Ian Poulter,4.4,66,15
2020,136,3,39953,Chase Seiffert,4.4,22,5
2020,140,4,21961,Charles Howell III,4.412,75,17
2020,140,4,48887,Matt Wallace,4.412,75,17
2020,142,9,25396,Kevin Na,4.417,159,36
2020,142,4,33419,Cameron Tringale,4.417,53,12
2020,144,4,30911,Tommy Fleetwood,4.429,124,28
2020,144,4,32150,Michael Thompson,4.429,62,14
2020,146,6,49298,Kramer Hickok,4.444,40,9
2020,146,6,47993,Denny McCarthy,4.444,80,18
2020,146,6,25493,Nick Taylor,4.444,40,9
2020,149,6,33399,Adam Hadwin,4.455,49,11
2020,149,6,32791,K.H. Lee,4.455,49,11
2020,151,6,26851,Marc Leishman,4.478,103,23
2020,152,6,19803,Ryan Armour,4.5,36,8
2020,152,6,28679,Fabián Gómez,4.5,27,6
2020,152,6,31420,Anirban Lahiri,4.5,9,2
2020,152,6,27936,Martin Laird,4.5,9,2
2020,152,6,26596,Ryan Moore,4.5,9,2
2020,152,6,22056,Cameron Percy,4.5,27,6
2020,152,6,30110,Kyle Stanley,4.5,18,4
2020,152,6,32333,Kevin Tway,4.5,18,4
2020,152,6,29484,Peter Uihlein,4.5,27,6
2020,152,6,47128,Richy Werenski,4.5,72,16
2020,152,6,25349,Tim Wilkinson,4.5,18,4
2020,163,7,26300,Matt Jones,4.526,86,19
2020,164,7,36699,Patrick Rodgers,4.533,68,15
2020,165,7,28089,Jason Day,4.538,59,13
2020,165,7,25818,Scott Piercy,4.538,59,13
2020,167,7,28420,Ryan Brehm,4.571,32,7
2020,167,7,32662,Michael Gligic,4.571,32,7
2020,167,7,34466,Peter Malnati,4.571,32,7
2020,167,7,27942,Rob Oppenheim,4.571,32,7
2020,171,7,30692,Scott Stallings,4.583,55,12
2020,172,7,34314,Sebastian Cappelen,4.6,23,5
2020,172,7,49964,Aaron Wise,4.6,23,5
2020,174,5,46717,Viktor Hovland,4.632,88,19
2020,175,7,51766,Wyndham Clark,4.643,65,14
2020,176,7,21407,Arjun Atwal,4.667,14,3
2020,176,7,40058,Zac Blair,4.667,28,6
2020,176,7,48045,Michael Gellerman,4.667,14,3
2020,176,7,12716,Charley Hoffman,4.667,42,9
2020,176,7,32757,Patton Kizzire,4.667,42,9
2020,176,7,35732,Wes Roach,4.667,14,3
2020,176,7,33449,Zack Sucher,4.667,14,3
2020,183,7,34076,Joel Dahmen,4.692,61,13
2020,184,7,29535,Brice Garnett,4.714,33,7
2020,185,7,29908,C.T. Pan,4.727,52,11
2020,186,7,33122,Russell Knox,4.75,38,8
2020,186,7,39324,J.J. Spaun,4.75,19,4
2020,186,7,48119,Ben Taylor,4.75,19,4
2020,189,7,40009,Dominic Bozzelli,5.0,15,3
2020,189,7,32618,Rhein Gibson,5.0,20,4
2020,191,7,40042,Tyler McCumber,5.25,21,4
2019,1,0,22405,Justin Rose,3.889,105,27
2019,2,0,34431,Robert Streb,3.933,59,15
2019,3,0,47504,Sam Burns,3.941,67,17
2019,4,0,29223,Sam Saunders,3.955,87,22
2019,4,0,23325,Vaughn Taylor,3.955,87,22
2019,6,0,33418,Shawn Stefani,3.96,99,25
2019,7,0,34306,John Chin,4.0,52,13
2019,7,0,47959,Bryson DeChambeau,4.0,168,42
2019,7,0,30925,Dustin Johnson,4.0,156,39
2019,7,0,25818,Scott Piercy,4.0,164,41
2019,7,0,27963,Chris Stroud,4.0,44,11
2019,7,0,27330,Josh Teater,4.0,52,13
2019,7,0,33448,Justin Thomas,4.0,140,35
2019,7,0,25632,Jimmy Walker,4.0,100,25
2019,15,0,27129,Luke List,4.048,85,21
2019,16,0,48081,Xander Schauffele,4.049,166,41
2019,17,0,39997,Corey Conners,4.053,77,19
2019,17,0,39977,Max Homa,4.053,77,19
2019,19,0,37189,Harold Varner III,4.056,73,18
2019,20,0,29221,Webb Simpson,4.058,211,52
2019,21,0,19846,Brian Gay,4.063,65,16
2019,22,0,24138,Ian Poulter,4.067,122,30
2019,23,0,30978,Kiradech Aphibarnrat,4.071,114,28
2019,23,0,10809,Jim Furyk,4.071,57,14
2019,25,0,26329,Louis Oosthuizen,4.074,110,27
2019,26,0,33122,Russell Knox,4.077,106,26
2019,26,0,32058,José de Jesús Rodríguez,4.077,53,13
2019,26,0,49960,Sepp Straka,4.077,106,26
2019,29,0,26596,Ryan Moore,4.083,49,12
2019,29,0,37275,Sam Ryder,4.083,49,12
2019,31,0,21961,Charles Howell III,4.088,233,57
2019,32,0,40098,Matt Fitzpatrick,4.091,90,22
2019,32,0,31560,Brian Stuard,4.091,90,22
2019,34,0,39971,Sungjae Im,4.094,131,32
2019,35,0,34563,Chesson Hadley,4.095,86,21
2019,36,0,33410,Andrew Landry,4.1,82,20
2019,37,0,31323,Gary Woodland,4.102,201,49
2019,38,0,28089,Jason Day,4.103,160,39
2019,38,0,32333,Kevin Tway,4.103,119,29
2019,40,0,40026,Daniel Berger,4.105,156,38
2019,40,0,27064,Jhonattan Vegas,4.105,78,19
2019,42,0,39324,J.J. Spaun,4.111,74,18
2019,43,0,34021,Bud Cauley,4.115,107,26
2019,43,0,26300,Matt Jones,4.115,107,26
2019,45,0,24024,Zach Johnson,4.12,103,25
2019,46,0,27895,Jonas Blixt,4.125,66,16
2019,46,0,29974,Branden Grace,4.125,99,24
2019,46,0,45486,Joaquin Niemann,4.125,99,24
2019,49,0,34099,Harris English,4.133,124,30
2019,49,0,27214,Kevin Streelman,4.133,62,15
2019,51,0,33141,Keegan Bradley,4.143,174,42
2019,51,0,27936,Martin Laird,4.143,87,21
2019,51,0,48822,Sebastián Muñoz,4.143,116,28
2019,51,0,30692,Scott Stallings,4.143,58,14
2019,55,0,1810,Phil Mickelson,4.148,112,27
2019,56,0,25396,Kevin Na,4.15,83,20
2019,56,0,33486,Roger Sloan,4.15,83,20
2019,58,0,25900,Lucas Glover,4.152,137,33
2019,59,0,34360,Patrick Reed,4.153,245,59
2019,60,0,34076,Joel Dahmen,4.154,108,26
2019,60,0,32102,Rickie Fowler,4.154,162,39
2019,62,0,36689,Brooks Koepka,4.157,212,51
2019,63,0,47347,Adam Schenk,4.158,79,19
2019,64,0,29479,Scott Brown,4.167,75,18
2019,64,0,20472,Alex Cejka,4.167,25,6
2019,64,0,6522,Ernie Els,4.167,50,12
2019,64,0,46523,Joey Garber,4.167,75,18
2019,64,0,28775,Nate Lashley,4.167,100,24
2019,64,0,32839,Hideki Matsuyama,4.167,200,48
2019,64,0,28237,Rory McIlroy,4.167,200,48
2019,64,0,46601,Trey Mullinax,4.167,75,18
2019,64,0,33419,Cameron Tringale,4.167,75,18
2019,73,0,33948,Byeong Hun An,4.172,121,29
2019,74,0,27644,Brian Harman,4.174,96,23
2019,75,0,26499,Rafa Cabrera Bello,4.179,117,28
2019,75,0,35891,Cameron Smith,4.179,117,28
2019,77,0,25364,Paul Casey,4.18,209,50
2019,78,0,40009,Dominic Bozzelli,4.182,46,11
2019,78,0,27974,Sung Kang,4.182,92,22
2019,78,0,49766,Hank Lebioda,4.182,92,22
2019,78,0,46501,Ollie Schniederjans,4.182,92,22
2019,78,0,24502,Adam Scott,4.182,92,22
2019,83,0,29535,Brice Garnett,4.188,134,32
2019,84,0,32757,Patton Kizzire,4.189,155,37
2019,85,0,29478,Kevin Kisner,4.192,109,26
2019,86,0,46435,Austin Cook,4.2,42,10
2019,86,0,45157,Cam Davis,4.2,84,20
2019,86,0,36852,Jim Knous,4.2,63,15
2019,86,0,30944,Jason Kokrak,4.2,105,25
2019,86,0,34261,Scott Langley,4.2,42,10
2019,86,0,24781,Hunter Mahan,4.2,21,5
2019,86,0,26951,Johnson Wagner,4.2,84,20
2019,93,0,39546,Keith Mitchell,4.207,122,29
2019,94,0,34256,Andrew Putnam,4.214,118,28
2019,95,0,23621,Rory Sabbatini,4.219,135,32
2019,96,0,52372,Cameron Champ,4.222,114,27
2019,96,0,51766,Wyndham Clark,4.222,76,18
2019,96,0,25686,Jason Dufner,4.222,114,27
2019,96,0,32640,Troy Merritt,4.222,114,27
2019,100,0,49771,J.T. Poston,4.227,93,22
2019,101,0,47128,Richy Werenski,4.238,89,21
2019,102,0,45526,Abraham Ancer,4.25,153,36
2019,102,0,22371,Aaron Baddeley,4.25,17,4
2019,102,0,28259,Sangmoon Bae,4.25,51,12
2019,102,0,33399,Adam Hadwin,4.25,85,20
2019,102,0,29926,Danny Lee,4.25,68,16
2019,102,0,27349,Alex Noren,4.25,119,28
2019,102,0,20572,Rod Pampling,4.25,51,12
2019,102,0,32150,Michael Thompson,4.25,102,24
2019,102,0,25804,Bubba Watson,4.25,119,28
2019,111,0,29420,Billy Horschel,4.256,183,43
2019,112,0,25198,Francesco Molinari,4.257,149,35
2019,113,0,30191,Julián Etulain,4.261,98,23
2019,113,0,49298,Kramer Hickok,4.261,98,23
2019,115,0,46970,Jon Rahm,4.263,162,38
2019,116,0,21528,Henrik Stenson,4.265,145,34
2019,117,0,23320,Ryan Palmer,4.267,64,15
2019,118,0,23108,Matt Kuchar,4.268,175,41
2019,119,0,35461,Beau Hossler,4.269,111,26
2019,120,0,26851,Marc Leishman,4.275,171,40
2019,121,0,35532,Tom Hoge,4.276,124,29
2019,122,0,19803,Ryan Armour,4.278,77,18
2019,122,0,35506,Mackenzie Hughes,4.278,77,18
2019,122,0,27095,Nick Watney,4.278,77,18
2019,125,0,34046,Jordan Spieth,4.281,137,32
2019,126,0,26476,Chez Reavie,4.282,167,39
2019,127,0,24925,Jonathan Byrd,4.286,30,7
2019,127,0,31646,Emiliano Grillo,4.286,120,28
2019,127,0,33667,Carlos Ortiz,4.286,120,28
2019,127,0,47856,Seth Reeves,4.286,60,14
2019,127,0,29518,Brendan Steele,4.286,60,14
2019,132,0,30946,Alex Prugh,4.292,103,24
2019,133,0,35879,Kelly Kraft,4.294,73,17
2019,134,0,32139,Danny Willett,4.296,116,27
2019,135,0,27649,Brandt Snedeker,4.297,159,37
2019,136,0,45609,Tyler Duncan,4.3,86,20
2019,136,0,28679,Fabián Gómez,4.3,86,20
