YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,1,0,28237,Rory McIlroy,-.500
2024,2,0,50525,Collin Morikawa,-.444
2024,3,0,50484,Hayden Springer,-.417
2024,4,0,52374,Brandon Wu,-.400
2024,5,0,29725,Tony Finau,-.357
2024,6,0,27349,Alex Noren,-.333
2024,7,0,33408,Tyson Alexander,-.286
2024,7,0,52375,Doug Ghim,-.286
2024,9,0,35450,Patrick Cantlay,-.250
2024,9,0,35617,Martin Trainer,-.250
2024,9,0,51894,Vince Whaley,-.250
2024,12,0,30927,Brendon Todd,-.235
2024,13,0,50095,Austin Smotherman,-.231
2024,14,0,51766,Wyndham Clark,-.200
2024,14,0,33653,Thomas Detry,-.200
2024,14,0,51977,Max Greyserman,-.200
2024,14,0,35532,Tom Hoge,-.200
2024,14,0,32791,K.H. Lee,-.200
2024,14,0,33204,Shane Lowry,-.200
2024,14,0,46046,Scottie Scheffler,-.200
2024,14,0,46441,Robby Shelton,-.200
2024,14,0,51890,Greyson Sigg,-.200
2024,23,0,37455,Si Woo Kim,-.176
2024,24,0,34098,Russell Henley,-.167
2024,24,0,51287,Ryo Hisatsune,-.167
2024,24,0,35461,Beau Hossler,-.167
2024,24,0,40115,Adam Svensson,-.167
2024,24,0,32333,Kevin Tway,-.167
2024,29,0,29535,Brice Garnett,-.143
2024,29,0,23108,Matt Kuchar,-.143
2024,31,0,34021,Bud Cauley,-.125
2024,31,0,45157,Cam Davis,-.125
2024,31,0,47988,Nick Hardy,-.125
2024,34,0,55708,Hayden Buckley,-.111
2024,34,0,27129,Luke List,-.111
2024,34,0,52513,Carson Young,-.111
2024,37,0,24502,Adam Scott,-.100
2024,38,0,32757,Patton Kizzire,-.091
2024,38,0,27064,Jhonattan Vegas,-.091
2024,40,0,48319,Tom Whitney,-.083
2024,41,0,46113,Ryan McCormick,-.077
2024,42,0,40098,Matt Fitzpatrick,-.071
2024,43,0,46717,Viktor Hovland,-.063
2024,44,0,47993,Denny McCarthy,-.053
2024,45,0,32367,Jorge Campillo,E
2024,45,0,59442,Parker Coody,E
2024,45,0,59866,Nick Dunlap,E
2024,45,0,25900,Lucas Glover,E
