YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2024,0,33968,Thorbjørn Olesen,"67' 10""",2576.5,38,-11
2024,0,48867,Matti Schmid,"67' 10""",3458.75,51,-14
2024,0,34563,Chesson Hadley,"68' 0""",2923.0,43,-5
2024,0,33204,Shane Lowry,"68' 1""",1634.25,24,E
2024,0,30163,Henrik Norlander,"68' 1""",1974.417,29,-16
2024,0,50493,Justin Suh,"68' 1""",2042.25,30,-2
2024,0,38991,Alejandro Tosti,"68' 2""",3748.083,55,-19
2024,0,40058,Zac Blair,"68' 4""",3006.667,44,-3
2024,0,46442,Maverick McNealy,"68' 4""",4168.667,61,-15
2024,0,52955,Ludvig Åberg,"68' 6""",2329.25,34,-8
2024,0,29725,Tony Finau,"68' 6""",3219.25,47,-10
2024,0,47504,Sam Burns,"68' 9""",2201.0,32,-7
2024,0,37275,Sam Ryder,"68' 9""",2820.083,41,-6
2024,0,52513,Carson Young,"69' 0""",2691.25,39,-1
2024,0,22371,Aaron Baddeley,"69' 4""",3603.583,52,-2
2024,0,50188,S.H. Kim,"69' 5""",5346.75,77,-21
2024,0,37455,Si Woo Kim,"69' 7""",3550.25,51,-14
2024,0,25493,Nick Taylor,"69' 8""",3690.333,53,-12
2024,0,52374,Brandon Wu,"69' 10""",2792.167,40,-8
2024,0,36799,Stephan Jaeger,"70' 1""",3432.417,49,-7
2024,0,35461,Beau Hossler,"70' 2""",3439.833,49,-12
2024,0,32640,Troy Merritt,"70' 3""",1966.917,28,-11
2024,0,47806,Raul Pereda,"70' 4""",2251.583,32,-1
2024,0,51766,Wyndham Clark,"70' 10""",2903.25,41,-17
2024,0,40250,Taylor Pendrith,"70' 10""",3754.333,53,-20
2024,0,54421,Garrick Higgo,"70' 11""",2977.5,42,-4
2024,0,39975,Michael Kim,"70' 11""",2837.0,40,-3
2024,0,29936,Ryan Fox,"71' 2""",4484.167,63,-2
2024,0,54783,Dylan Wu,"71' 2""",3985.083,56,-5
2024,0,29908,C.T. Pan,"71' 3""",1995.417,28,+2
2024,0,23320,Ryan Palmer,"71' 4""",2639.167,37,-2
2024,0,34099,Harris English,"71' 5""",3568.917,50,-5
2024,0,60767,Blaine Hale Jr.,"71' 6""",2217.417,31,-11
2024,0,34466,Peter Malnati,"71' 6""",3217.833,45,-4
2024,0,24502,Adam Scott,"71' 6""",2646.5,37,-18
2024,0,45157,Cam Davis,"71' 7""",4008.583,56,-3
2024,0,34256,Andrew Putnam,"71' 9""",3804.75,53,+3
2024,0,39327,Ben Silverman,"71' 9""",2511.25,35,-5
2024,0,59836,Pierceson Coody,"71' 10""",2514.833,35,-7
2024,0,34076,Joel Dahmen,"71' 10""",2730.417,38,-6
2024,0,46046,Scottie Scheffler,"71' 10""",2656.917,37,-12
2024,0,54576,Patrick Fishburn,"71' 11""",3307.583,46,-6
2024,0,35506,Mackenzie Hughes,"71' 11""",4963.0,69,-11
2024,0,52666,Sami Valimaki,"72' 0""",2015.583,28,+4
2024,0,40162,Justin Lower,"72' 1""",4037.25,56,+3
2024,0,47983,Chad Ramey,"72' 2""",2814.667,39,-4
2024,0,47663,Kevin Dougherty,"72' 3""",3033.083,42,-7
2024,0,30926,Chris Kirk,"72' 3""",1516.667,21,-8
2024,0,23108,Matt Kuchar,"72' 3""",2385.5,33,+4
2024,0,59866,Nick Dunlap,"72' 4""",3109.333,43,-17
2024,0,26596,Ryan Moore,"72' 5""",3113.917,43,-4
2024,0,40026,Daniel Berger,"72' 6""",2248.333,31,-3
2024,0,60004,Jacob Bridgeman,"72' 6""",3045.583,42,-8
2024,0,31323,Gary Woodland,"72' 6""",4638.333,64,-16
2024,0,45522,Christiaan Bezuidenhout,"72' 7""",2611.75,36,+5
2024,0,32366,Kevin Chappell,"72' 7""",2686.0,37,-4
2024,0,57366,Cameron Young,"72' 9""",3348.083,46,-6
2024,0,51997,Andrew Novak,"72' 11""",4303.25,59,-5
2024,0,54591,Ben Griffin,"73' 0""",5035.417,69,-21
2024,0,47995,Davis Riley,"73' 0""",3869.833,53,-7
2024,0,49947,Taylor Moore,"73' 1""",4898.333,67,-19
2024,0,47993,Denny McCarthy,"73' 2""",2999.25,41,-8
2024,0,40098,Matt Fitzpatrick,"73' 4""",3371.833,46,-9
2024,0,28089,Jason Day,"73' 7""",3459.75,47,-9
2024,0,48699,Callum Tarren,"73' 8""",4642.083,63,-10
2024,0,57362,Austin Eckroat,"73' 9""",2137.75,29,-6
2024,0,55893,Sam Stevens,"74' 0""",3476.917,47,-18
2024,0,27770,Camilo Villegas,"74' 0""",3033.667,41,-1
2024,0,45242,Kevin Yu,"74' 2""",3413.417,46,-13
2024,0,27214,Kevin Streelman,"74' 3""",2154.0,29,-10
2024,0,40115,Adam Svensson,"74' 3""",5121.417,69,-5
2024,0,48084,Wesley Bryan,"74' 4""",2007.417,27,-14
2024,0,27644,Brian Harman,"74' 5""",2455.5,33,+3
2024,0,48119,Ben Taylor,"74' 8""",3510.833,47,-11
2024,0,51696,Rico Hoey,"74' 9""",3363.083,45,-10
2024,0,48319,Tom Whitney,"74' 11""",2247.917,30,+2
2024,0,27936,Martin Laird,"75' 0""",2923.75,39,-8
2024,0,51349,Nico Echavarria,"75' 1""",3530.833,47,-1
2024,0,46340,Alex Smalley,"75' 1""",2702.5,36,-6
2024,0,33448,Justin Thomas,"75' 1""",3680.917,49,-11
2024,0,27139,David Skinns,"75' 3""",4212.917,56,E
2024,0,60067,Joe Highsmith,"75' 4""",4143.917,55,-3
2024,0,27129,Luke List,"75' 4""",3616.583,48,+3
2024,0,32102,Rickie Fowler,"75' 7""",3324.75,44,-7
2024,0,12716,Charley Hoffman,"75' 7""",3323.833,44,-5
2024,0,32839,Hideki Matsuyama,"75' 7""",2947.417,39,-9
2024,0,59095,Chris Gotterup,"75' 11""",4024.667,53,-19
2024,0,48153,Matthieu Pavon,"75' 11""",2200.583,29,-7
2024,0,52514,Trace Crowe,"76' 0""",2507.083,33,E
2024,0,46113,Ryan McCormick,"76' 0""",2810.5,37,-5
2024,0,27330,Josh Teater,"76' 0""",1824.5,24,+2
2024,0,32757,Patton Kizzire,"76' 2""",2742.583,36,-2
2024,0,36871,Matt NeSmith,"76' 2""",3199.083,42,-1
2024,0,28252,Seamus Power,"76' 2""",3960.833,52,-6
2024,0,47591,Eric Cole,"76' 3""",4572.5,60,-18
2024,0,58168,Davis Thompson,"76' 4""",3739.75,49,-12
2024,0,36326,David Lipsky,"76' 6""",2985.083,39,-1
2024,0,36699,Patrick Rodgers,"76' 6""",4128.75,54,-18
2024,0,34046,Jordan Spieth,"76' 6""",2678.333,35,-3
2024,0,35617,Martin Trainer,"76' 7""",2221.917,29,-3
2024,0,57975,Harry Hall,"76' 8""",4140.083,54,-15
2024,0,37212,Paul Barjon,"76' 10""",2381.583,31,-8
2024,0,24024,Zach Johnson,"76' 11""",1231.083,16,+1
2024,0,26476,Chez Reavie,"76' 11""",2769.333,36,E
2024,0,40006,Erik van Rooyen,"77' 1""",3547.583,46,-6
2024,0,47988,Nick Hardy,"77' 2""",3856.833,50,-12
2024,0,51894,Vince Whaley,"77' 2""",3085.583,40,-5
2024,0,29420,Billy Horschel,"77' 3""",3322.667,43,-13
2024,0,30927,Brendon Todd,"77' 3""",4787.833,62,-1
2024,0,32791,K.H. Lee,"77' 9""",2800.083,36,-3
2024,0,33141,Keegan Bradley,"77' 10""",2645.667,34,-6
2024,0,49771,J.T. Poston,"78' 2""",2814.75,36,+4
2024,0,28775,Nate Lashley,"78' 5""",2745.25,35,-8
2024,0,46441,Robby Shelton,"78' 5""",4234.25,54,E
2024,0,56630,Akshay Bhatia,"78' 11""",4180.5,53,-15
2024,0,47420,Jake Knapp,"78' 11""",3707.167,47,-13
2024,0,48887,Matt Wallace,"79' 0""",3948.0,50,-8
2024,0,46414,Aaron Rai,"79' 3""",3249.167,41,-3
2024,0,59442,Parker Coody,"79' 6""",2861.917,36,+1
2024,0,51287,Ryo Hisatsune,"79' 6""",4294.333,54,+1
2024,0,59143,Mac Meissner,"79' 8""",3586.5,45,-3
2024,0,47679,Victor Perez,"79' 10""",2955.25,37,+2
2024,0,39977,Max Homa,"80' 1""",3525.333,44,E
2024,0,45609,Tyler Duncan,"80' 3""",2968.5,37,-2
2024,0,50095,Austin Smotherman,"80' 3""",1925.25,24,-3
2024,0,52372,Cameron Champ,"80' 7""",2498.583,31,-3
2024,0,34098,Russell Henley,"80' 7""",2658.5,33,+5
2024,0,28420,Ryan Brehm,"80' 9""",3632.333,45,+3
2024,0,47347,Adam Schenk,"80' 11""",4288.167,53,-10
2024,0,51977,Max Greyserman,"81' 0""",5022.167,62,-22
2024,0,27649,Brandt Snedeker,"81' 6""",2851.5,35,-2
2024,0,50497,Adrien Dumont de Chassart,"81' 8""",3104.333,38,+5
2024,0,55789,Taylor Montgomery,"82' 5""",4614.667,56,-3
2024,0,48081,Xander Schauffele,"82' 6""",4123.833,50,-17
2024,0,32333,Kevin Tway,"83' 2""",2495.917,30,-3
2024,0,51634,Sahith Theegala,"83' 4""",6082.167,73,-22
2024,0,37378,Min Woo Lee,"84' 1""",3278.917,39,-14
2024,0,32070,Rafael Campos,"84' 2""",3452.5,41,-5
2024,0,51070,Vincent Norrman,"84' 6""",1775.333,21,+1
2024,0,50525,Collin Morikawa,"85' 1""",2892.75,34,-1
2024,0,33486,Roger Sloan,"85' 8""",3169.167,37,+1
2024,0,29221,Webb Simpson,"86' 0""",2579.0,30,-3
2024,0,30911,Tommy Fleetwood,"87' 10""",2546.0,29,+5
2024,0,55708,Hayden Buckley,"88' 0""",2287.25,26,+2
2024,0,34021,Bud Cauley,"88' 5""",3095.667,35,-5
2024,0,22405,Justin Rose,"91' 8""",2749.667,30,+3
2024,0,29535,Brice Garnett,"93' 1""",1488.833,16,+7
2024,0,49960,Sepp Straka,"97' 2""",3013.0,31,-1
2023,0,39971,Sungjae Im,"59' 1""",2421.75,41,-8
2023,0,25686,Jason Dufner,"59' 11""",2397.667,40,-11
2023,0,34098,Russell Henley,"60' 6""",1512.5,25,+7
2023,0,32139,Danny Willett,"61' 11""",2722.833,44,+3
2023,0,24925,Jonathan Byrd,"63' 0""",1638.333,26,-4
2023,0,46441,Robby Shelton,"63' 2""",4420.75,70,+2
2023,0,30926,Chris Kirk,"63' 6""",2349.25,37,-7
2023,0,33141,Keegan Bradley,"63' 7""",1272.25,20,-6
2023,0,19803,Ryan Armour,"63' 8""",1656.0,26,+3
2023,0,39067,MJ Daffue,"64' 1""",3141.417,49,-18
2023,0,33122,Russell Knox,"64' 3""",3535.083,55,+10
2023,0,55454,Carl Yuan,"64' 5""",3673.0,57,-14
2023,0,51349,Nico Echavarria,"64' 10""",2917.167,45,E
2023,0,39335,Kevin Roy,"65' 3""",2478.75,38,-3
2023,0,29420,Billy Horschel,"65' 6""",1636.583,25,-6
2023,0,32448,James Hahn,"65' 11""",3297.833,50,-6
2023,0,29970,Dylan Frittelli,"66' 0""",3299.75,50,+1
2023,0,28237,Rory McIlroy,"66' 0""",1979.333,30,-11
2023,0,24140,Sean O'Hair,"66' 1""",1189.417,18,-3
2023,0,32366,Kevin Chappell,"66' 2""",1851.917,28,-5
2023,0,36326,David Lipsky,"66' 5""",3917.417,59,+4
2023,0,27095,Nick Watney,"66' 8""",2867.333,43,+6
2023,0,54628,Lee Hodges,"66' 9""",3003.25,45,-7
2023,0,24502,Adam Scott,"66' 11""",2342.583,35,-3
2023,0,49453,Trevor Cone,"67' 0""",2812.333,42,-23
2023,0,27974,Sung Kang,"67' 2""",2082.583,31,-4
2023,0,32757,Patton Kizzire,"67' 2""",3894.5,58,-13
2023,0,45242,Kevin Yu,"67' 2""",1881.333,28,-9
2023,0,51491,Brandon Matthews,"67' 5""",3101.333,46,-12
2023,0,52955,Ludvig Åberg,"67' 6""",945.25,14,-7
2023,0,40098,Matt Fitzpatrick,"67' 7""",1555.0,23,-6
2023,0,54421,Garrick Higgo,"67' 7""",4323.167,64,-12
2023,0,48867,Matti Schmid,"67' 7""",3175.333,47,-15
2023,0,48084,Wesley Bryan,"67' 10""",1695.25,25,-6
2023,0,28089,Jason Day,"68' 0""",2856.917,42,-15
2023,0,33204,Shane Lowry,"68' 1""",1906.0,28,-1
2023,0,27214,Kevin Streelman,"68' 1""",3811.25,56,-10
2023,0,46340,Alex Smalley,"68' 4""",3756.667,55,-6
2023,0,52411,Kyle Westmoreland,"68' 7""",3564.417,52,+2
2023,0,31646,Emiliano Grillo,"68' 10""",3784.917,55,-9
2023,0,52513,Carson Young,"68' 10""",2891.917,42,-1
2023,0,54591,Ben Griffin,"68' 11""",3583.417,52,-16
2023,0,24024,Zach Johnson,"69' 2""",1452.833,21,-3
2023,0,37455,Si Woo Kim,"69' 4""",3814.417,55,-8
2023,0,32640,Troy Merritt,"69' 7""",1879.417,27,-6
2023,0,33399,Adam Hadwin,"69' 8""",2997.083,43,-8
2023,0,22405,Justin Rose,"69' 8""",2507.583,36,+3
2023,0,52374,Brandon Wu,"69' 8""",3901.583,56,-4
2023,0,46046,Scottie Scheffler,"69' 10""",3141.417,45,-9
2023,0,49960,Sepp Straka,"69' 10""",3001.167,43,-1
2023,0,33408,Tyson Alexander,"69' 11""",4407.167,63,-1
2023,0,40162,Justin Lower,"70' 1""",2523.5,36,+5
2023,0,34610,Matthias Schwab,"70' 1""",3714.083,53,-6
2023,0,27936,Martin Laird,"70' 6""",3453.167,49,-3
2023,0,36871,Matt NeSmith,"70' 6""",3384.583,48,-2
2023,0,20229,Stewart Cink,"71' 2""",2705.417,38,-14
2023,0,27129,Luke List,"71' 2""",4625.417,65,-22
2023,0,33448,Justin Thomas,"71' 2""",3344.167,47,-4
2023,0,32102,Rickie Fowler,"71' 3""",2779.667,39,-15
2023,0,46717,Viktor Hovland,"71' 3""",2564.833,36,-3
2023,0,33413,Ben Martin,"71' 3""",4560.0,64,-1
2023,0,57975,Harry Hall,"71' 4""",3995.833,56,-13
2023,0,34255,Joseph Bramlett,"71' 6""",4145.25,58,-12
2023,0,25818,Scott Piercy,"71' 6""",3648.25,51,-2
2023,0,36724,Augusto Núñez,"71' 7""",3579.333,50,-10
2023,0,31323,Gary Woodland,"71' 7""",3580.583,50,-9
2023,0,23320,Ryan Palmer,"71' 8""",3082.917,43,-5
2023,0,25493,Nick Taylor,"71' 10""",3662.333,51,-5
2023,0,34076,Joel Dahmen,"71' 11""",3238.083,45,-5
2023,0,30692,Scott Stallings,"72' 0""",2304.083,32,-9
2023,0,36801,Mark Hubbard,"72' 1""",5403.5,75,-8
2023,0,28775,Nate Lashley,"72' 3""",3466.167,48,-3
2023,0,40006,Erik van Rooyen,"72' 3""",3613.667,50,-8
2023,0,56762,Will Gordon,"72' 5""",4487.75,62,-11
2023,0,35506,Mackenzie Hughes,"72' 5""",3836.333,53,-16
2023,0,54783,Dylan Wu,"72' 5""",3837.5,53,-2
2023,0,27554,Scott Harrington,"72' 6""",2972.083,41,-11
2023,0,40115,Adam Svensson,"72' 6""",4785.0,66,E
2023,0,34563,Chesson Hadley,"72' 8""",3051.833,42,-3
2023,0,55893,Sam Stevens,"72' 8""",3780.667,52,-13
2023,0,48119,Ben Taylor,"72' 8""",5013.667,69,-10
2023,0,51890,Greyson Sigg,"72' 9""",3491.5,48,-14
2023,0,58967,Trevor Werbylo,"73' 0""",4086.75,56,-11
2023,0,40058,Zac Blair,"73' 1""",2997.0,41,+5
2023,0,51414,Brent Grant,"73' 1""",2337.667,32,-3
2023,0,59018,Ryan Gerard,"73' 3""",3662.167,50,-6
2023,0,47347,Adam Schenk,"73' 3""",5128.833,70,-11
2023,0,29725,Tony Finau,"73' 4""",3301.583,45,-8
2023,0,39997,Corey Conners,"73' 5""",2716.5,37,-5
2023,0,27963,Chris Stroud,"73' 6""",1910.0,26,-2
2023,0,47988,Nick Hardy,"73' 7""",4931.0,67,-13
2023,0,46970,Jon Rahm,"73' 8""",2725.5,37,-1
2023,0,29221,Webb Simpson,"73' 8""",2431.333,33,-7
2023,0,39975,Michael Kim,"73' 10""",3618.167,49,-3
2023,0,47983,Chad Ramey,"73' 10""",4284.25,58,E
2023,0,27349,Alex Noren,"73' 11""",4657.833,63,+1
2023,0,47079,Harrison Endycott,"74' 0""",3183.5,43,-2
2023,0,35901,Paul Haley II,"74' 0""",3255.667,44,+11
2023,0,30163,Henrik Norlander,"74' 1""",2964.583,40,+4
2023,0,35617,Martin Trainer,"74' 2""",2076.417,28,-11
2023,0,34409,David Lingmerth,"74' 3""",3342.0,45,+10
2023,0,58168,Davis Thompson,"74' 4""",4757.167,64,-15
2023,0,23108,Matt Kuchar,"74' 6""",3425.083,46,+3
2023,0,34256,Andrew Putnam,"74' 6""",5064.833,68,-2
2023,0,29908,C.T. Pan,"74' 7""",2013.083,27,-6
2023,0,45157,Cam Davis,"74' 9""",4783.917,64,-19
2023,0,52453,Nicolai Hojgaard,"74' 9""",2318.0,31,-13
2023,0,47995,Davis Riley,"74' 9""",2989.583,40,-6
2023,0,35879,Kelly Kraft,"74' 10""",4566.417,61,+7
2023,0,25900,Lucas Glover,"74' 11""",2622.333,35,-1
2023,0,34046,Jordan Spieth,"74' 11""",3669.667,49,+3
2023,0,55708,Hayden Buckley,"75' 1""",2778.667,37,-5
2023,0,32816,Satoshi Kodaira,"75' 1""",2251.417,30,-1
2023,0,32791,K.H. Lee,"75' 2""",4134.75,55,-12
2023,0,55789,Taylor Montgomery,"75' 2""",3983.833,53,-10
2023,0,46601,Trey Mullinax,"75' 2""",3760.083,50,-8
2023,0,33597,Harry Higgs,"75' 3""",2558.917,34,-13
2023,0,48117,Kurt Kitayama,"75' 3""",3234.333,43,-7
2023,0,40250,Taylor Pendrith,"75' 3""",5193.833,69,-18
2023,0,26476,Chez Reavie,"75' 3""",3460.333,46,E
2023,0,48699,Callum Tarren,"75' 3""",5418.583,72,-13
2023,0,47504,Sam Burns,"75' 4""",3164.583,42,E
2023,0,39324,J.J. Spaun,"75' 4""",3615.25,48,-12
2023,0,25632,Jimmy Walker,"75' 4""",4746.167,63,-17
2023,0,47591,Eric Cole,"75' 5""",7393.75,98,-17
2023,0,27644,Brian Harman,"75' 5""",2563.917,34,-5
2023,0,47993,Denny McCarthy,"75' 5""",4300.667,57,+1
2023,0,51997,Andrew Novak,"75' 6""",3849.917,51,-4
2023,0,57362,Austin Eckroat,"75' 7""",3629.583,48,-6
2023,0,39954,Cody Gribble,"75' 10""",2655.0,35,-5
2023,0,22371,Aaron Baddeley,"75' 11""",3720.5,49,E
2023,0,35532,Tom Hoge,"75' 11""",4628.417,61,E
2023,0,55182,Tom Kim,"75' 11""",2959.833,39,-9
2023,0,33948,Byeong Hun An,"76' 1""",5252.0,69,-18
2023,0,48081,Xander Schauffele,"76' 1""",3726.333,49,-1
2023,0,28420,Ryan Brehm,"76' 4""",4044.833,53,-17
2023,0,28252,Seamus Power,"76' 4""",2443.917,32,-3
2023,0,31560,Brian Stuard,"76' 4""",2443.75,32,+6
2023,0,47128,Richy Werenski,"76' 5""",3819.833,50,-7
2023,0,50188,S.H. Kim,"76' 6""",5737.333,75,-26
2023,0,35450,Patrick Cantlay,"76' 8""",2607.667,34,-10
2023,0,37338,Zecheng Dou,"76' 9""",4068.667,53,-10
2023,0,34099,Harris English,"76' 9""",4525.917,59,-12
2023,0,35449,Adam Long,"76' 9""",3145.417,41,-10
2023,0,34431,Robert Streb,"76' 9""",3837.917,50,-8
2023,0,12716,Charley Hoffman,"77' 0""",2771.25,36,+2
2023,0,39546,Keith Mitchell,"77' 0""",2695.0,35,-4
2023,0,49766,Hank Lebioda,"77' 2""",1696.917,22,+2
2023,0,51950,Max McGreevy,"77' 5""",3949.667,51,+9
2023,0,56630,Akshay Bhatia,"77' 6""",3255.667,42,-12
2023,0,49947,Taylor Moore,"77' 6""",3795.917,49,-5
2023,0,37275,Sam Ryder,"77' 6""",4883.667,63,-5
2023,0,51766,Wyndham Clark,"77' 9""",5054.917,65,-18
2023,0,31557,Jim Herman,"77' 9""",2488.0,32,+7
2023,0,50493,Justin Suh,"77' 9""",4665.917,60,+1
2023,0,33653,Thomas Detry,"78' 0""",3354.417,43,-14
2023,0,26596,Ryan Moore,"78' 1""",3278.667,42,-4
2023,0,52375,Doug Ghim,"78' 2""",3360.25,43,-3
2023,0,22056,Cameron Percy,"78' 2""",2345.75,30,-11
2023,0,32333,Kevin Tway,"78' 4""",4464.833,57,-13
2023,0,53165,Doc Redman,"78' 7""",2593.25,33,E
2023,0,49771,J.T. Poston,"78' 10""",4019.583,51,-10
2023,0,36799,Stephan Jaeger,"78' 11""",6944.417,88,-29
2023,0,30927,Brendon Todd,"79' 1""",3477.917,44,+8
2023,0,32839,Hideki Matsuyama,"79' 5""",3098.5,39,-8
2023,0,52372,Cameron Champ,"79' 9""",4146.25,52,-9
2023,0,50095,Austin Smotherman,"79' 11""",3115.917,39,-9
2023,0,39058,Lucas Herbert,"80' 1""",2964.583,37,-1
2023,0,51634,Sahith Theegala,"80' 6""",6844.75,85,-7
2023,0,46442,Maverick McNealy,"80' 7""",3463.667,43,+3
2023,0,46435,Austin Cook,"80' 9""",2987.0,37,+4
2023,0,51070,Vincent Norrman,"81' 2""",3165.083,39,-7
2023,0,32662,Michael Gligic,"81' 7""",3099.417,38,-3
2023,0,36699,Patrick Rodgers,"81' 10""",4174.167,51,-6
2023,0,31577,Tano Goya,"82' 0""",4100.25,50,-9
2023,0,39977,Max Homa,"82' 1""",5008.583,61,-10
2023,0,48887,Matt Wallace,"82' 11""",4479.083,54,-10
2023,0,34363,Tyrrell Hatton,"83' 0""",2657.0,32,-9
2023,0,45609,Tyler Duncan,"83' 6""",4175.833,50,-2
2023,0,50525,Collin Morikawa,"84' 0""",2268.333,27,+6
2023,0,35461,Beau Hossler,"84' 2""",4798.0,57,-12
2023,0,45522,Christiaan Bezuidenhout,"84' 3""",4296.75,51,-6
2023,0,34466,Peter Malnati,"84' 11""",4500.25,53,-6
2023,0,49298,Kramer Hickok,"85' 0""",3483.667,41,+1
2023,0,30911,Tommy Fleetwood,"85' 7""",3253.5,38,-1
2023,0,58696,Peter Kuest,"85' 10""",1630.333,19,-2
2023,0,57366,Cameron Young,"86' 5""",2764.083,32,-5
2023,0,46414,Aaron Rai,"86' 7""",4504.083,52,+3
2023,0,29289,S.Y. Noh,"87' 8""",2455.0,28,+4
2023,0,33410,Andrew Landry,"89' 0""",1957.583,22,E
2023,0,29535,Brice Garnett,"90' 10""",3361.25,37,-1
2023,0,35310,Lanto Griffin,"91' 6""",2379.167,26,-1
2023,0,31202,William McGirt,"92' 5""",1941.0,21,+5
2022,0,40098,Matt Fitzpatrick,"55' 0""",1044.833,19,-11
2022,0,19803,Ryan Armour,"57' 10""",520.583,9,-2
2022,0,57366,Cameron Young,"58' 9""",2173.167,37,-18
2022,0,52372,Cameron Champ,"62' 3""",2116.083,34,-12
2022,0,26300,Matt Jones,"62' 8""",2570.083,41,-13
2022,0,33141,Keegan Bradley,"62' 10""",2261.0,36,-9
2022,0,45609,Tyler Duncan,"63' 1""",2333.0,37,-4
2022,0,48699,Callum Tarren,"63' 1""",2271.0,36,-10
2022,0,33122,Russell Knox,"63' 4""",2343.75,37,+1
2022,0,45522,Christiaan Bezuidenhout,"63' 7""",2480.583,39,-1
2022,0,22056,Cameron Percy,"63' 7""",1334.667,21,-6
2022,0,31323,Gary Woodland,"63' 10""",3255.583,51,-16
2022,0,32816,Satoshi Kodaira,"63' 11""",1662.833,26,+5
2022,0,32333,Kevin Tway,"63' 11""",3068.25,48,-13
2022,0,30692,Scott Stallings,"64' 1""",3590.917,56,-6
2022,0,39997,Corey Conners,"64' 2""",1732.083,27,-7
2022,0,52374,Brandon Wu,"64' 2""",2757.417,43,-13
2022,0,46717,Viktor Hovland,"64' 9""",1941.917,30,-4
2022,0,46601,Trey Mullinax,"64' 11""",3699.917,57,-14
2022,0,24138,Ian Poulter,"65' 0""",1495.583,23,-8
2022,0,35532,Tom Hoge,"65' 5""",3010.0,46,-13
2022,0,34363,Tyrrell Hatton,"65' 9""",1511.583,23,-8
2022,0,27349,Alex Noren,"65' 11""",2241.583,34,-10
2022,0,27644,Brian Harman,"66' 0""",2178.833,33,-8
2022,0,40250,Taylor Pendrith,"66' 0""",1715.167,26,-13
2022,0,27064,Jhonattan Vegas,"66' 0""",3169.5,48,-20
2022,0,29725,Tony Finau,"66' 7""",4592.167,69,-15
2022,0,29970,Dylan Frittelli,"66' 9""",3606.167,54,-14
2022,0,47347,Adam Schenk,"66' 10""",4343.917,65,-2
2022,0,45526,Abraham Ancer,"67' 3""",1680.917,25,+3
2022,0,27936,Martin Laird,"67' 4""",1749.75,26,-4
2022,0,46046,Scottie Scheffler,"67' 6""",3441.167,51,-19
2022,0,29518,Brendan Steele,"67' 6""",2226.917,33,-7
2022,0,31646,Emiliano Grillo,"67' 11""",2579.5,38,-10
2022,0,34563,Chesson Hadley,"67' 11""",2854.083,42,+3
2022,0,23621,Rory Sabbatini,"67' 11""",1834.833,27,-6
2022,0,24502,Adam Scott,"67' 11""",3668.583,54,-23
