YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,1,0,34563,Chesson Hadley,-.155
2024,2,0,34098,Russell Henley,-.143
2024,3,0,54783,Dylan Wu,-.125
2024,4,0,54591,Ben Griffin,-.123
2024,5,0,28237,Rory McIlroy,-.113
2024,6,0,55182,Tom Kim,-.100
2024,6,0,27349,Alex Noren,-.100
2024,6,0,34046,Jordan Spieth,-.100
2024,9,0,32757,Patton Kizzire,-.094
2024,10,0,29535,Brice Garnett,-.087
2024,11,0,33653,Thomas Detry,-.085
2024,12,0,52375,Doug Ghim,-.077
2024,12,0,47983,Chad Ramey,-.077
2024,12,0,35617,Martin Trainer,-.077
2024,15,0,39327,Ben Silverman,-.075
2024,16,0,35461,Beau Hossler,-.074
2024,17,0,32367,Jorge Campillo,-.070
2024,18,0,27064,Jhonattan Vegas,-.065
2024,19,0,30927,Brendon Todd,-.062
2024,20,0,40115,Adam Svensson,-.061
2024,21,0,29420,Billy Horschel,-.060
2024,21,0,25493,Nick Taylor,-.060
2024,23,0,49947,Taylor Moore,-.057
2024,24,0,54421,Garrick Higgo,-.041
2024,24,0,34587,Chan Kim,-.041
2024,26,0,50095,Austin Smotherman,-.038
2024,27,0,40058,Zac Blair,-.035
2024,28,0,24024,Zach Johnson,-.034
2024,29,0,29478,Kevin Kisner,-.030
2024,29,0,28775,Nate Lashley,-.030
2024,31,0,59095,Chris Gotterup,-.029
2024,31,0,40162,Justin Lower,-.029
2024,33,0,59143,Mac Meissner,-.028
2024,34,0,35450,Patrick Cantlay,-.024
2024,34,0,28089,Jason Day,-.024
2024,34,0,46441,Robby Shelton,-.024
2024,37,0,33448,Justin Thomas,-.023
2024,38,0,47806,Raul Pereda,-.019
2024,38,0,34256,Andrew Putnam,-.019
2024,38,0,33486,Roger Sloan,-.019
2024,41,0,33408,Tyson Alexander,-.018
2024,42,0,29725,Tony Finau,-.017
2024,42,0,32102,Rickie Fowler,-.017
2024,42,0,37275,Sam Ryder,-.017
2024,42,0,24502,Adam Scott,-.017
2024,46,0,23108,Matt Kuchar,-.016
2024,47,0,51997,Andrew Novak,-.015
2024,48,0,54576,Patrick Fishburn,-.014
2024,49,0,33948,Byeong Hun An,E
2024,49,0,55708,Hayden Buckley,E
2024,49,0,51766,Wyndham Clark,E
2024,49,0,35310,Lanto Griffin,E
2024,49,0,27644,Brian Harman,E
2024,49,0,35532,Tom Hoge,E
2024,49,0,35506,Mackenzie Hughes,E
2024,49,0,37455,Si Woo Kim,E
2024,49,0,30926,Chris Kirk,E
2024,49,0,28252,Seamus Power,E
2024,49,0,50493,Justin Suh,E
2024,49,0,51634,Sahith Theegala,E
2024,49,0,57366,Cameron Young,E
2024,62,0,47995,Davis Riley,+.013
2024,63,0,60004,Jacob Bridgeman,+.015
2024,63,0,58168,Davis Thompson,+.015
2024,65,0,49771,J.T. Poston,+.016
2024,65,0,27214,Kevin Streelman,+.016
2024,67,0,47504,Sam Burns,+.018
2024,68,0,32333,Kevin Tway,+.019
2024,69,0,28420,Ryan Brehm,+.020
2024,69,0,59442,Parker Coody,+.020
2024,71,0,31646,Emiliano Grillo,+.021
2024,71,0,46717,Viktor Hovland,+.021
2024,73,0,25900,Lucas Glover,+.022
2024,74,0,47988,Nick Hardy,+.023
2024,74,0,46046,Scottie Scheffler,+.023
2024,76,0,29908,C.T. Pan,+.024
2024,77,0,40098,Matt Fitzpatrick,+.025
2024,78,0,39997,Corey Conners,+.028
2024,79,0,46340,Alex Smalley,+.031
2024,80,0,48319,Tom Whitney,+.032
2024,81,0,55893,Sam Stevens,+.035
2024,82,0,51287,Ryo Hisatsune,+.037
2024,83,0,57900,Chandler Phillips,+.039
2024,84,0,52955,Ludvig Åberg,+.040
2024,85,0,26596,Ryan Moore,+.042
2024,86,0,57975,Harry Hall,+.044
2024,87,0,27129,Luke List,+.045
2024,88,0,52374,Brandon Wu,+.047
2024,89,0,54628,Lee Hodges,+.048
2024,90,0,50484,Hayden Springer,+.050
2024,91,0,45157,Cam Davis,+.051
2024,92,0,52666,Sami Valimaki,+.053
2024,93,0,52215,Robert MacIntyre,+.054
2024,94,0,33204,Shane Lowry,+.057
2024,95,0,36699,Patrick Rodgers,+.059
2024,96,0,45609,Tyler Duncan,+.063
2024,96,0,46414,Aaron Rai,+.063
2024,96,0,51894,Vince Whaley,+.063
2024,99,0,29221,Webb Simpson,+.064
2024,100,0,34099,Harris English,+.067
2024,100,0,46113,Ryan McCormick,+.067
2024,102,0,49960,Sepp Straka,+.068
2024,103,0,34255,Joseph Bramlett,+.069
