YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2024,0,36799,Stephan Jaeger,"7' 1""",3777.083,536
2024,0,55182,Tom Kim,"7' 1""",3759.833,528
2024,0,32839,Hideki Matsuyama,"7' 1""",3467.583,489
2024,0,55789,Taylor Montgomery,"7' 1""",2690.333,382
2024,0,27349,Alex Noren,"7' 1""",3045.167,431
2024,0,23320,Ryan Palmer,"7' 1""",1805.75,254
2024,0,46414,Aaron Rai,"7' 1""",3643.75,516
2024,0,47347,Adam Schenk,"7' 1""",4236.833,600
2024,0,46340,Alex Smalley,"7' 1""",2775.75,393
2024,0,31323,Gary Woodland,"7' 1""",3393.333,477
2024,0,57366,Cameron Young,"7' 1""",3813.5,541
2024,0,33948,Byeong Hun An,"7' 0""",3442.083,494
2024,0,56630,Akshay Bhatia,"7' 0""",4194.667,598
2024,0,40058,Zac Blair,"7' 0""",3682.833,527
2024,0,39977,Max Homa,"7' 0""",3731.167,531
2024,0,23108,Matt Kuchar,"7' 0""",3357.25,482
2024,0,37378,Min Woo Lee,"7' 0""",2760.75,394
2024,0,34466,Peter Malnati,"7' 0""",3540.417,505
2024,0,47806,Raul Pereda,"7' 0""",1872.833,266
2024,0,57900,Chandler Phillips,"7' 0""",4145.083,591
2024,0,48119,Ben Taylor,"7' 0""",2526.75,361
2024,0,30927,Brendon Todd,"7' 0""",4878.167,701
2024,0,32367,Jorge Campillo,"6' 11""",2008.333,291
2024,0,34021,Bud Cauley,"6' 11""",2341.0,339
2024,0,45609,Tyler Duncan,"6' 11""",2410.333,347
2024,0,57362,Austin Eckroat,"6' 11""",3853.083,554
2024,0,29535,Brice Garnett,"6' 11""",2008.417,290
2024,0,57975,Harry Hall,"6' 11""",3853.917,559
2024,0,47420,Jake Knapp,"6' 11""",3476.167,501
2024,0,39546,Keith Mitchell,"6' 11""",3628.583,524
2024,0,58168,Davis Thompson,"6' 11""",3986.75,578
2024,0,27770,Camilo Villegas,"6' 11""",1873.0,270
2024,0,48319,Tom Whitney,"6' 11""",2242.667,325
2024,0,34374,Erik Barnes,"6' 10""",2161.833,315
2024,0,49960,Sepp Straka,"6' 10""",3231.25,475
2024,0,27330,Josh Teater,"6' 10""",1741.417,255
2024,0,59095,Chris Gotterup,"6' 9""",3104.583,458
2024,0,60067,Joe Highsmith,"6' 9""",2652.417,395
2024,0,26596,Ryan Moore,"6' 9""",2939.667,433
2024,0,51070,Vincent Norrman,"6' 9""",1757.333,259
2024,0,50188,S.H. Kim,"6' 8""",4684.5,702
2024,0,37455,Si Woo Kim,"6' 8""",3966.167,595
2024,0,30163,Henrik Norlander,"6' 8""",2276.5,340
2024,0,55708,Hayden Buckley,"6' 7""",2738.5,417
2024,0,47591,Eric Cole,"6' 7""",5082.917,771
2024,0,45157,Cam Davis,"6' 7""",3469.75,524
2024,0,50525,Collin Morikawa,"6' 7""",3659.583,559
2024,0,40115,Adam Svensson,"6' 7""",4509.083,688
2024,0,30926,Chris Kirk,"6' 6""",3144.083,481
2024,0,55454,Carl Yuan,"6' 6""",2495.25,386
2024,0,33448,Justin Thomas,"6' 5""",2850.167,444
2024,0,59442,Parker Coody,"6' 4""",2141.833,338
2024,0,48117,Kurt Kitayama,"6' 4""",3124.083,494
2024,0,22371,Aaron Baddeley,"6' 3""",2912.167,464
2024,0,28420,Ryan Brehm,"6' 3""",1881.583,301
2023,0,58696,Peter Kuest,"8' 5""",2295.5,272
2023,0,53165,Doc Redman,"8' 5""",3638.833,432
2023,0,33141,Keegan Bradley,"8' 4""",3933.25,473
2023,0,55708,Hayden Buckley,"8' 4""",3691.917,442
2023,0,29289,S.Y. Noh,"8' 3""",2586.667,314
2023,0,56762,Will Gordon,"8' 2""",4716.417,575
2023,0,27974,Sung Kang,"8' 1""",1713.667,212
2023,0,46970,Jon Rahm,"8' 1""",3608.833,446
2023,0,54783,Dylan Wu,"8' 1""",4345.667,540
2023,0,52513,Carson Young,"8' 1""",4138.167,512
2023,0,47988,Nick Hardy,"8' 0""",4783.0,597
2023,0,27936,Martin Laird,"8' 0""",3701.5,463
2023,0,27963,Chris Stroud,"8' 0""",2245.167,282
2023,0,39954,Cody Gribble,"7' 11""",2647.583,335
2023,0,34563,Chesson Hadley,"7' 11""",4398.667,557
2023,0,31202,William McGirt,"7' 11""",2118.417,267
2023,0,48119,Ben Taylor,"7' 11""",4773.083,606
2023,0,24024,Zach Johnson,"7' 10""",2938.333,375
2023,0,27129,Luke List,"7' 10""",4073.417,522
2023,0,22405,Justin Rose,"7' 10""",3142.583,402
2023,0,47347,Adam Schenk,"7' 10""",5320.333,677
2023,0,50493,Justin Suh,"7' 10""",5457.333,693
2023,0,28420,Ryan Brehm,"7' 9""",3487.0,451
2023,0,52375,Doug Ghim,"7' 9""",3786.0,489
2023,0,31577,Tano Goya,"7' 9""",3607.833,466
2023,0,32448,James Hahn,"7' 9""",3402.083,441
2023,0,39977,Max Homa,"7' 9""",4697.0,605
2023,0,40162,Justin Lower,"7' 9""",4614.167,597
2023,0,27095,Nick Watney,"7' 9""",2737.667,353
2023,0,52955,Ludvig Åberg,"7' 8""",2507.417,326
2023,0,19803,Ryan Armour,"7' 8""",3284.417,430
2023,0,32366,Kevin Chappell,"7' 8""",1886.417,246
2023,0,57362,Austin Eckroat,"7' 8""",3833.917,499
2023,0,34098,Russell Henley,"7' 8""",3884.0,508
2023,0,26596,Ryan Moore,"7' 8""",3423.25,445
2023,0,30163,Henrik Norlander,"7' 8""",3375.833,438
2023,0,49771,J.T. Poston,"7' 8""",4911.75,641
2023,0,34256,Andrew Putnam,"7' 8""",4741.333,617
2023,0,39335,Kevin Roy,"7' 8""",2465.75,321
2023,0,48081,Xander Schauffele,"7' 8""",3729.833,485
2023,0,48867,Matti Schmid,"7' 8""",2799.833,365
2023,0,25493,Nick Taylor,"7' 8""",4351.25,566
2023,0,52411,Kyle Westmoreland,"7' 8""",2834.583,370
2023,0,20229,Stewart Cink,"7' 7""",3481.5,458
2023,0,39997,Corey Conners,"7' 7""",3739.583,493
2023,0,29725,Tony Finau,"7' 7""",3899.0,516
2023,0,57975,Harry Hall,"7' 7""",4351.0,573
2023,0,35532,Tom Hoge,"7' 7""",4827.667,639
2023,0,29420,Billy Horschel,"7' 7""",2860.75,376
2023,0,32333,Kevin Tway,"7' 7""",4099.417,541
2023,0,52374,Brandon Wu,"7' 7""",4501.5,595
2023,0,45242,Kevin Yu,"7' 7""",2325.75,306
2023,0,34255,Joseph Bramlett,"7' 6""",3493.5,466
2023,0,45157,Cam Davis,"7' 6""",4209.417,563
2023,0,34099,Harris English,"7' 6""",4572.667,607
2023,0,54591,Ben Griffin,"7' 6""",4981.917,667
2023,0,35901,Paul Haley II,"7' 6""",3668.417,489
2023,0,31557,Jim Herman,"7' 6""",2833.083,379
2023,0,30926,Chris Kirk,"7' 6""",4175.75,555
2023,0,33122,Russell Knox,"7' 6""",3940.917,523
2023,0,28775,Nate Lashley,"7' 6""",4193.0,558
2023,0,34409,David Lingmerth,"7' 6""",3259.667,437
2023,0,33413,Ben Martin,"7' 6""",4350.167,583
2023,0,55789,Taylor Montgomery,"7' 6""",5353.167,715
2023,0,50525,Collin Morikawa,"7' 6""",3254.75,432
2023,0,24502,Adam Scott,"7' 6""",2991.833,397
2023,0,27214,Kevin Streelman,"7' 6""",4362.083,581
2023,0,40115,Adam Svensson,"7' 6""",5531.833,737
2023,0,48699,Callum Tarren,"7' 6""",4089.083,544
2023,0,49453,Trevor Cone,"7' 5""",3080.333,416
2023,0,39067,MJ Daffue,"7' 5""",3873.333,523
2023,0,34076,Joel Dahmen,"7' 5""",3624.25,491
2023,0,29535,Brice Garnett,"7' 5""",3201.583,432
2023,0,51414,Brent Grant,"7' 5""",2485.0,336
2023,0,35310,Lanto Griffin,"7' 5""",2302.583,309
2023,0,31646,Emiliano Grillo,"7' 5""",4558.417,617
2023,0,34363,Tyrrell Hatton,"7' 5""",3908.833,527
2023,0,33597,Harry Higgs,"7' 5""",3172.833,426
2023,0,54628,Lee Hodges,"7' 5""",4663.583,632
2023,0,52453,Nicolai Hojgaard,"7' 5""",1814.417,246
2023,0,55182,Tom Kim,"7' 5""",4144.583,559
2023,0,32816,Satoshi Kodaira,"7' 5""",2325.917,314
2023,0,49766,Hank Lebioda,"7' 5""",2044.083,276
2023,0,33204,Shane Lowry,"7' 5""",2895.667,389
2023,0,51491,Brandon Matthews,"7' 5""",1954.167,264
2023,0,49947,Taylor Moore,"7' 5""",4419.0,593
2023,0,36871,Matt NeSmith,"7' 5""",4154.0,560
2023,0,27349,Alex Noren,"7' 5""",3950.167,533
2023,0,28252,Seamus Power,"7' 5""",3437.917,463
2023,0,47983,Chad Ramey,"7' 5""",4912.5,659
2023,0,26476,Chez Reavie,"7' 5""",4187.667,567
2023,0,50095,Austin Smotherman,"7' 5""",4354.167,587
2023,0,51634,Sahith Theegala,"7' 5""",4901.25,661
2023,0,30927,Brendon Todd,"7' 5""",4947.5,670
2023,0,48887,Matt Wallace,"7' 5""",3560.083,481
2023,0,45522,Christiaan Bezuidenhout,"7' 4""",4208.167,574
2023,0,47504,Sam Burns,"7' 4""",4250.083,581
2023,0,33653,Thomas Detry,"7' 4""",3618.833,496
2023,0,45609,Tyler Duncan,"7' 4""",3754.25,511
2023,0,25900,Lucas Glover,"7' 4""",4147.75,565
2023,0,33399,Adam Hadwin,"7' 4""",4329.0,591
2023,0,39971,Sungjae Im,"7' 4""",4602.417,626
2023,0,47993,Denny McCarthy,"7' 4""",5017.583,685
2023,0,29908,C.T. Pan,"7' 4""",1915.0,262
2023,0,40250,Taylor Pendrith,"7' 4""",3767.833,516
2023,0,36699,Patrick Rodgers,"7' 4""",4414.25,602
2023,0,46046,Scottie Scheffler,"7' 4""",3770.0,513
2023,0,40006,Erik van Rooyen,"7' 4""",2793.0,380
2023,0,22371,Aaron Baddeley,"7' 3""",3199.833,443
2023,0,35450,Patrick Cantlay,"7' 3""",3456.25,475
2023,0,32102,Rickie Fowler,"7' 3""",4364.917,600
2023,0,49298,Kramer Hickok,"7' 3""",3970.583,547
2023,0,36799,Stephan Jaeger,"7' 3""",5360.833,742
2023,0,39975,Michael Kim,"7' 3""",3486.0,481
2023,0,33410,Andrew Landry,"7' 3""",3331.333,457
2023,0,36326,David Lipsky,"7' 3""",3922.167,543
2023,0,35449,Adam Long,"7' 3""",4665.5,647
2023,0,37275,Sam Ryder,"7' 3""",4860.333,672
2023,0,34610,Matthias Schwab,"7' 3""",4022.083,552
2023,0,49960,Sepp Straka,"7' 3""",3934.083,540
2023,0,40058,Zac Blair,"7' 2""",3198.0,447
2023,0,47079,Harrison Endycott,"7' 2""",3489.167,488
2023,0,30911,Tommy Fleetwood,"7' 2""",3603.333,503
2023,0,35506,Mackenzie Hughes,"7' 2""",3683.833,517
2023,0,32791,K.H. Lee,"7' 2""",4165.917,579
2023,0,32839,Hideki Matsuyama,"7' 2""",3744.917,523
2023,0,51997,Andrew Novak,"7' 2""",3496.917,487
2023,0,46340,Alex Smalley,"7' 2""",4563.583,639
2023,0,30692,Scott Stallings,"7' 2""",3244.0,451
2023,0,31560,Brian Stuard,"7' 2""",2673.0,374
2023,0,55454,Carl Yuan,"7' 2""",3590.75,502
2023,0,52372,Cameron Champ,"7' 1""",2587.25,364
2023,0,37338,Zecheng Dou,"7' 1""",3763.417,530
2023,0,51349,Nico Echavarria,"7' 1""",2633.5,372
2023,0,59018,Ryan Gerard,"7' 1""",2507.583,353
2023,0,32662,Michael Gligic,"7' 1""",2409.0,340
2023,0,27554,Scott Harrington,"7' 1""",2701.0,380
2023,0,39058,Lucas Herbert,"7' 1""",2667.25,378
2023,0,46717,Viktor Hovland,"7' 1""",3799.333,539
2023,0,36801,Mark Hubbard,"7' 1""",4474.917,633
2023,0,35879,Kelly Kraft,"7' 1""",3845.0,541
2023,0,46442,Maverick McNealy,"7' 1""",2800.25,397
2023,0,39546,Keith Mitchell,"7' 1""",3886.0,548
2023,0,23320,Ryan Palmer,"7' 1""",3052.833,429
2023,0,51890,Greyson Sigg,"7' 1""",4343.333,616
2023,0,34431,Robert Streb,"7' 1""",2879.083,405
2023,0,47128,Richy Werenski,"7' 1""",3967.917,560
2023,0,47591,Eric Cole,"7' 0""",6039.25,865
2023,0,27644,Brian Harman,"7' 0""",4121.25,591
2023,0,23108,Matt Kuchar,"7' 0""",3960.667,564
2023,0,28237,Rory McIlroy,"7' 0""",3020.583,429
2023,0,51070,Vincent Norrman,"7' 0""",2977.667,425
2023,0,36724,Augusto Núñez,"7' 0""",2667.167,380
2023,0,39324,J.J. Spaun,"7' 0""",4062.75,581
2023,0,55893,Sam Stevens,"7' 0""",3963.167,563
2023,0,58168,Davis Thompson,"7' 0""",4084.167,586
2023,0,56630,Akshay Bhatia,"6' 11""",2678.667,388
2023,0,28089,Jason Day,"6' 11""",3326.667,481
2023,0,25686,Jason Dufner,"6' 11""",3193.667,464
2023,0,29970,Dylan Frittelli,"6' 11""",2984.583,431
2023,0,12716,Charley Hoffman,"6' 11""",2542.333,366
2023,0,50188,S.H. Kim,"6' 11""",5292.083,761
2023,0,32757,Patton Kizzire,"6' 11""",4188.5,602
2023,0,34466,Peter Malnati,"6' 11""",4154.25,599
2023,0,29221,Webb Simpson,"6' 11""",2719.5,391
2023,0,35617,Martin Trainer,"6' 11""",1869.25,271
2023,0,58967,Trevor Werbylo,"6' 11""",2805.25,407
2023,0,31323,Gary Woodland,"6' 11""",3356.833,483
2023,0,51766,Wyndham Clark,"6' 10""",4505.833,663
2023,0,46435,Austin Cook,"6' 10""",2783.0,407
2023,0,40098,Matt Fitzpatrick,"6' 10""",3284.417,478
2023,0,54421,Garrick Higgo,"6' 10""",4446.25,648
2023,0,35461,Beau Hossler,"6' 10""",4440.75,651
2023,0,48117,Kurt Kitayama,"6' 10""",2785.667,410
2023,0,32640,Troy Merritt,"6' 10""",3438.917,503
2023,0,25818,Scott Piercy,"6' 10""",3634.333,533
2023,0,47995,Davis Riley,"6' 10""",3747.333,549
2023,0,32139,Danny Willett,"6' 10""",2694.917,395
2023,0,46414,Aaron Rai,"6' 9""",4029.167,597
2023,0,33448,Justin Thomas,"6' 9""",3337.417,493
2023,0,33408,Tyson Alexander,"6' 8""",3195.833,478
2023,0,51950,Max McGreevy,"6' 8""",2960.0,446
2023,0,46601,Trey Mullinax,"6' 8""",3141.0,470
2023,0,46441,Robby Shelton,"6' 8""",3950.167,589
2023,0,57366,Cameron Young,"6' 8""",3183.833,477
2023,0,22056,Cameron Percy,"6' 7""",2007.417,306
2023,0,34046,Jordan Spieth,"6' 7""",3130.417,478
2023,0,25632,Jimmy Walker,"6' 7""",3687.917,559
2023,0,24925,Jonathan Byrd,"6' 5""",1691.417,264
2023,0,37455,Si Woo Kim,"6' 5""",4179.417,651
2023,0,24140,Sean O'Hair,"6' 5""",1444.417,226
2023,0,48084,Wesley Bryan,"6' 4""",1417.25,225
2023,0,33948,Byeong Hun An,"6' 3""",4274.917,686
2022,0,36884,Ben Kohles,"8' 5""",2569.0,306
2022,0,34264,Hudson Swafford,"8' 5""",2760.167,327
2022,0,54783,Dylan Wu,"8' 4""",2743.583,330
2022,0,46970,Jon Rahm,"8' 2""",2953.0,362
2022,0,22405,Justin Rose,"8' 1""",2177.75,270
2022,0,40115,Adam Svensson,"8' 1""",4878.667,605
2022,0,35617,Martin Trainer,"8' 1""",3754.25,464
2022,0,27095,Nick Watney,"8' 1""",3253.5,402
2022,0,49947,Taylor Moore,"8' 0""",4262.0,535
2022,0,36699,Patrick Rodgers,"8' 0""",3702.417,465
2022,0,20229,Stewart Cink,"7' 11""",3427.833,431
2022,0,54421,Garrick Higgo,"7' 11""",1880.833,238
2022,0,47993,Denny McCarthy,"7' 11""",5241.25,665
2022,0,46442,Maverick McNealy,"7' 11""",4342.917,546
2022,0,49960,Sepp Straka,"7' 11""",4042.083,510
2022,0,48699,Callum Tarren,"7' 11""",3101.917,393
2022,0,10381,Curtis Thompson,"7' 11""",2429.25,307
2022,0,29725,Tony Finau,"7' 10""",3937.583,504
2022,0,27974,Sung Kang,"7' 10""",3430.0,437
2022,0,27129,Luke List,"7' 10""",3262.917,415
2022,0,32640,Troy Merritt,"7' 10""",4344.75,553
2022,0,39546,Keith Mitchell,"7' 10""",4100.0,523
2022,0,37212,Paul Barjon,"7' 9""",3274.167,422
2022,0,36326,David Lipsky,"7' 9""",3802.75,490
2022,0,40250,Taylor Pendrith,"7' 9""",3146.083,407
2022,0,25900,Lucas Glover,"7' 8""",4149.667,542
2022,0,31646,Emiliano Grillo,"7' 8""",3636.917,476
2022,0,31557,Jim Herman,"7' 8""",2020.25,264
2022,0,35461,Beau Hossler,"7' 8""",3664.25,480
2022,0,29478,Kevin Kisner,"7' 8""",3182.0,415
2022,0,55708,Hayden Buckley,"7' 7""",3702.333,488
2022,0,39997,Corey Conners,"7' 7""",3433.75,454
2022,0,24024,Zach Johnson,"7' 7""",2888.167,382
2022,0,48117,Kurt Kitayama,"7' 7""",2543.75,337
2022,0,28237,Rory McIlroy,"7' 7""",3017.583,399
2022,0,47983,Chad Ramey,"7' 7""",2850.667,375
2022,0,34610,Matthias Schwab,"7' 7""",2902.5,381
2022,0,45540,Jared Wolfe,"7' 7""",2219.75,293
2022,0,45522,Christiaan Bezuidenhout,"7' 6""",3072.083,410
2022,0,32366,Kevin Chappell,"7' 6""",2263.667,301
2022,0,46435,Austin Cook,"7' 6""",2811.833,377
2022,0,34076,Joel Dahmen,"7' 6""",3792.333,507
2022,0,28089,Jason Day,"7' 6""",2710.167,362
2022,0,36689,Brooks Koepka,"7' 6""",2178.417,291
2022,0,28775,Nate Lashley,"7' 6""",3335.583,443
2022,0,27349,Alex Noren,"7' 6""",2589.583,347
2022,0,46046,Scottie Scheffler,"7' 6""",3699.333,491
2022,0,30927,Brendon Todd,"7' 6""",3996.667,532
2022,0,48887,Matt Wallace,"7' 6""",2438.917,327
2022,0,56278,Matthew Wolff,"7' 6""",2240.25,299
2022,0,47483,Will Zalatoris,"7' 6""",3058.917,407
2022,0,47504,Sam Burns,"7' 5""",3870.5,523
2022,0,23983,Luke Donald,"7' 5""",2737.583,370
2022,0,29535,Brice Garnett,"7' 5""",3157.333,428
2022,0,34563,Chesson Hadley,"7' 5""",3350.167,453
2022,0,34363,Tyrrell Hatton,"7' 5""",2780.417,377
2022,0,49298,Kramer Hickok,"7' 5""",3778.167,509
2022,0,33490,Bo Hoag,"7' 5""",1854.0,251
2022,0,54628,Lee Hodges,"7' 5""",4057.167,548
2022,0,39971,Sungjae Im,"7' 5""",4007.417,540
2022,0,24138,Ian Poulter,"7' 5""",2135.833,289
2022,0,28252,Seamus Power,"7' 5""",3148.25,426
2022,0,53165,Doc Redman,"7' 5""",3085.417,414
2022,0,23621,Rory Sabbatini,"7' 5""",2837.917,382
2022,0,32150,Michael Thompson,"7' 5""",4085.0,552
2022,0,19803,Ryan Armour,"7' 4""",1750.083,239
2022,0,33399,Adam Hadwin,"7' 4""",3903.917,535
2022,0,33597,Harry Higgs,"7' 4""",3629.417,494
2022,0,46717,Viktor Hovland,"7' 4""",3083.833,422
2022,0,33122,Russell Knox,"7' 4""",3275.917,449
2022,0,26851,Marc Leishman,"7' 4""",3543.583,484
2022,0,35449,Adam Long,"7' 4""",4045.917,549
2022,0,40162,Justin Lower,"7' 4""",2958.5,402
2022,0,49771,J.T. Poston,"7' 4""",4195.833,571
2022,0,34256,Andrew Putnam,"7' 4""",4365.583,595
2022,0,37275,Sam Ryder,"7' 4""",4085.083,558
2022,0,24502,Adam Scott,"7' 4""",3333.167,452
2022,0,51890,Greyson Sigg,"7' 4""",3585.167,491
2022,0,32139,Danny Willett,"7' 4""",2193.167,299
2022,0,52374,Brandon Wu,"7' 4""",2486.417,339
