YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2005,0,1361,Dan Forsman,5.75,23,4
2005,0,24024,Zach Johnson,5.75,23,4
2005,0,23497,Tag Ridings,5.875,47,8
2005,0,21633,Steve Allan,6.0,12,2
2005,0,21407,Arjun Atwal,6.0,6,1
2005,0,20498,Briny Baird,6.0,6,1
2005,0,20099,Doug Barron,6.0,6,1
2005,0,24507,Jason Bohn,6.0,6,1
2005,0,24227,Justin Bolli,6.0,6,1
2005,0,12510,Chad Campbell,6.0,18,3
2005,0,19972,José Coceres,6.0,6,1
2005,0,20623,Gavin Coles,6.0,12,2
2005,0,23541,Ben Crane,6.0,6,1
2005,0,1249,John Daly,6.0,24,4
2005,0,28088,Matt Davidson,6.0,6,1
2005,0,6621,Joe Durant,6.0,6,1
2005,0,1329,Brad Faxon,6.0,12,2
2005,0,20121,Todd Fischer,6.0,6,1
2005,0,7457,Steve Flesch,6.0,18,3
2005,0,12823,Carlos Franco,6.0,12,2
2005,0,1388,Robert Gamez,6.0,6,1
2005,0,19846,Brian Gay,6.0,12,2
2005,0,8725,Tom Gillis,6.0,6,1
2005,0,21806,Paul Gow,6.0,24,4
2005,0,20766,Padraig Harrington,6.0,18,3
2005,0,6575,Dudley Hart,6.0,6,1
2005,0,8537,J.P. Hayes,6.0,6,1
2005,0,26758,David Hearn,6.0,6,1
2005,0,8545,Glen Hnatiuk,6.0,6,1
2005,0,21350,Ryuji Imada,6.0,12,2
2005,0,6573,Brandt Jobe,6.0,6,1
2005,0,20094,Jonathan Kaye,6.0,6,1
2005,0,6332,Neal Lancaster,6.0,12,2
2005,0,20634,Peter Lonard,6.0,12,2
2005,0,1706,Davis Love III,6.0,6,1
2005,0,24912,Will MacKenzie,6.0,18,3
2005,0,1723,Andrew Magee,6.0,12,2
2005,0,1823,Larry Mize,6.0,6,1
2005,0,24140,Sean O'Hair,6.0,6,1
2005,0,20628,Arron Oberholser,6.0,6,1
2005,0,6373,José María Olazábal,6.0,6,1
2005,0,20663,Brenden Pappas,6.0,24,4
2005,0,12660,Jesper Parnevik,6.0,6,1
2005,0,1928,Corey Pavin,6.0,6,1
2005,0,24361,Pat Perez,6.0,18,3
2005,0,1941,Tom Pernice Jr.,6.0,6,1
2005,0,1945,Kenny Perry,6.0,6,1
2005,0,25345,Carl Pettersson,6.0,24,4
2005,0,21959,Ted Purdy,6.0,12,2
2005,0,20127,Chris Riley,6.0,6,1
2005,0,22913,John Rollins,6.0,6,1
2005,0,24502,Adam Scott,6.0,6,1
2005,0,26679,Kevin Stadler,6.0,30,5
2005,0,22295,Darron Stiles,6.0,18,3
2005,0,23325,Vaughn Taylor,6.0,18,3
2005,0,26287,Roland Thatcher,6.0,6,1
2005,0,12454,Mario Tiziani,6.0,6,1
2005,0,2206,David Toms,6.0,12,2
2005,0,23788,D.J. Trahan,6.0,6,1
2005,0,2214,Kirk Triplett,6.0,6,1
2005,0,2223,Bob Tway,6.0,6,1
2005,0,20812,Tjaart van der Walt,6.0,6,1
2005,0,2239,Scott Verplank,6.0,6,1
2005,0,23349,Charles Warren,6.0,6,1
2005,0,20396,Lee Westwood,6.0,6,1
2005,0,23322,Brett Wetterich,6.0,6,1
2005,0,20160,Charlie Wi,6.0,6,1
2005,0,8793,Tiger Woods,6.0,12,2
2005,0,6527,Steve Stricker,6.111,55,9
2005,0,1042,Paul Azinger,6.2,31,5
2005,0,24925,Jonathan Byrd,6.2,31,5
2005,0,10117,Bob Heintz,6.2,31,5
2005,0,23063,Scott Hend,6.2,31,5
2005,0,24781,Hunter Mahan,6.2,31,5
2005,0,21949,Joe Ogilvie,6.2,31,5
2005,0,23623,Bo Van Pelt,6.2,31,5
2005,0,8123,Jeff Brehaut,6.25,25,4
2005,0,21805,Harrison Frazar,6.25,25,4
2005,0,1161,Mark Calcavecchia,6.333,19,3
2005,0,20850,Daniel Chopra,6.333,19,3
2005,0,12826,Paul Claxton,6.333,19,3
2005,0,20572,Rod Pampling,6.333,19,3
2005,0,23552,Hank Kuehne,6.429,45,7
2005,0,1035,Tommy Armour III,6.5,13,2
2005,0,7223,Brian Bateman,6.5,26,4
2005,0,12652,Cameron Beckman,6.5,13,2
2005,0,24290,D.J. Brigman,6.5,13,2
2005,0,6251,Chris DiMarco,6.5,13,2
2005,0,23409,James Driscoll,6.5,13,2
2005,0,1577,Lee Janzen,6.5,26,4
2005,0,10733,Kent Jones,6.5,13,2
2005,0,23320,Ryan Palmer,6.5,13,2
2005,0,2246,Duffy Waldorf,6.5,13,2
2005,0,23725,Brendan Jones,6.571,46,7
2005,0,11032,Frank Lickliter II,6.6,33,5
2005,0,6004,Stephen Ames,6.667,20,3
2005,0,6599,John Elliott,6.667,20,3
2005,0,7749,Brett Quigley,6.667,20,3
2005,0,2101,Joey Sindelar,6.667,20,3
2005,0,24604,Hunter Haas,6.75,27,4
2005,0,27095,Nick Watney,6.75,27,4
2005,0,6197,Michael Allen,7.0,21,3
2005,0,1127,Danny Briggs,7.0,28,4
2005,0,1157,Tom Byrum,7.0,7,1
2005,0,6034,Marco Dawson,7.0,7,1
2005,0,10201,Matt Gogel,7.0,7,1
2005,0,20378,Mathias Grönberg,7.0,7,1
2005,0,1473,Todd Hamilton,7.0,7,1
2005,0,20433,Mark Hensby,7.0,35,5
2005,0,1553,John Huston,7.0,7,1
2005,0,1761,Len Mattiace,7.0,14,2
2005,0,10585,Scott McCarron,7.0,14,2
2005,0,22046,Geoff Ogilvy,7.0,7,1
2005,0,1948,Tim Petrovic,7.0,14,2
2005,0,20474,Phillip Price,7.0,7,1
2005,0,21498,Hideto Tanihara,7.0,7,1
2005,0,12662,Thomas Levet,7.5,15,2
2005,0,6567,Vijay Singh,7.5,15,2
2005,0,12645,Brent Geiberger,8.0,8,1
2005,0,20157,Retief Goosen,8.0,16,2
2005,0,23621,Rory Sabbatini,9.0,9,1
2004,0,20098,Stuart Appleby,5.0,5,1
2004,0,19824,Craig Barlow,5.0,10,2
2004,0,12394,Tom Carter,5.0,10,2
2004,0,20121,Todd Fischer,5.0,5,1
2004,0,21805,Harrison Frazar,5.0,5,1
2004,0,25900,Lucas Glover,5.0,10,2
2004,0,1577,Lee Janzen,5.0,5,1
2004,0,12680,Shigeki Maruyama,5.0,5,1
2004,0,1771,Blaine McCallister,5.0,5,1
2004,0,1968,Nick Price,5.0,5,1
2004,0,21959,Ted Purdy,5.0,5,1
2004,0,22913,John Rollins,5.333,16,3
2004,0,22371,Aaron Baddeley,5.5,22,4
2004,0,23541,Ben Crane,5.5,11,2
2004,0,23338,David Gossett,5.5,11,2
2004,0,1926,Steve Pate,5.5,11,2
2004,0,10912,Craig Perks,5.5,11,2
2004,0,24502,Adam Scott,5.5,11,2
2004,0,22548,Patrick Sheehan,5.5,11,2
2004,0,2206,David Toms,5.5,11,2
2004,0,8385,Omar Uresti,5.5,11,2
2004,0,21633,Steve Allan,5.6,28,5
2004,0,21407,Arjun Atwal,5.667,17,3
2004,0,12652,Cameron Beckman,5.667,17,3
2004,0,19881,Robert Damron,5.667,17,3
2004,0,23552,Hank Kuehne,5.667,17,3
2004,0,1948,Tim Petrovic,5.667,17,3
2004,0,7749,Brett Quigley,5.667,17,3
2004,0,8793,Tiger Woods,5.667,17,3
2004,0,6004,Stephen Ames,6.0,6,1
2004,0,1035,Tommy Armour III,6.0,30,5
2004,0,1042,Paul Azinger,6.0,6,1
2004,0,20498,Briny Baird,6.0,6,1
2004,0,7223,Brian Bateman,6.0,18,3
2004,0,23614,Rich Beem,6.0,6,1
2004,0,7363,Craig Bowden,6.0,6,1
2004,0,1127,Danny Briggs,6.0,6,1
2004,0,1132,Mark Brooks,6.0,6,1
2004,0,20472,Alex Cejka,6.0,6,1
2004,0,24357,K.J. Choi,6.0,6,1
2004,0,20850,Daniel Chopra,6.0,18,3
2004,0,1219,John Cook,6.0,6,1
2004,0,1249,John Daly,6.0,18,3
2004,0,1261,Jay Delsing,6.0,18,3
2004,0,20104,Ken Duke,6.0,12,2
2004,0,6621,Joe Durant,6.0,6,1
2004,0,6522,Ernie Els,6.0,6,1
2004,0,1378,David Frost,6.0,6,1
2004,0,1388,Robert Gamez,6.0,18,3
2004,0,19846,Brian Gay,6.0,6,1
2004,0,12645,Brent Geiberger,6.0,6,1
2004,0,10201,Matt Gogel,6.0,6,1
2004,0,20157,Retief Goosen,6.0,12,2
2004,0,20378,Mathias Grönberg,6.0,6,1
2004,0,1457,Jay Haas,6.0,6,1
2004,0,6575,Dudley Hart,6.0,18,3
2004,0,23353,J.J. Henry,6.0,6,1
2004,0,1553,John Huston,6.0,6,1
2004,0,8881,Tripp Isenhour,6.0,6,1
2004,0,21731,Freddie Jacobson,6.0,12,2
2004,0,24024,Zach Johnson,6.0,6,1
2004,0,8075,Jerry Kelly,6.0,6,1
2004,0,21893,Brian Kortan,6.0,6,1
2004,0,12705,Cliff Kresge,6.0,6,1
2004,0,10860,Justin Leonard,6.0,6,1
2004,0,1685,J.L. Lewis,6.0,6,1
2004,0,20634,Peter Lonard,6.0,6,1
2004,0,1706,Davis Love III,6.0,12,2
2004,0,24781,Hunter Mahan,6.0,12,2
2004,0,10585,Scott McCarron,6.0,12,2
2004,0,6515,Shaun Micheel,6.0,6,1
2004,0,1810,Phil Mickelson,6.0,6,1
2004,0,12682,Hirofumi Miyase,6.0,12,2
2004,0,25237,Kevin Muncrief,6.0,18,3
2004,0,25396,Kevin Na,6.0,6,1
2004,0,22046,Geoff Ogilvy,6.0,6,1
2004,0,6373,José María Olazábal,6.0,6,1
2004,0,7939,Dan Olsen,6.0,18,3
2004,0,20572,Rod Pampling,6.0,6,1
2004,0,10107,Deane Pappas,6.0,12,2
2004,0,12660,Jesper Parnevik,6.0,6,1
2004,0,1927,Dennis Paulson,6.0,12,2
2004,0,24361,Pat Perez,6.0,12,2
2004,0,23497,Tag Ridings,6.0,18,3
2004,0,22405,Justin Rose,6.0,6,1
2004,0,23621,Rory Sabbatini,6.0,6,1
2004,0,2099,Scott Simpson,6.0,6,1
2004,0,2101,Joey Sindelar,6.0,6,1
2004,0,6567,Vijay Singh,6.0,12,2
2004,0,22293,Heath Slocum,6.0,6,1
2004,0,2104,Jeff Sluman,6.0,6,1
2004,0,6527,Steve Stricker,6.0,12,2
2004,0,23307,Roger Tambellini,6.0,18,3
2004,0,20548,Hidemichi Tanaka,6.0,6,1
2004,0,23325,Vaughn Taylor,6.0,6,1
2004,0,6078,Esteban Toledo,6.0,18,3
2004,0,6613,Tommy Tolles,6.0,24,4
2004,0,2214,Kirk Triplett,6.0,18,3
2004,0,23623,Bo Van Pelt,6.0,6,1
2004,0,2245,Grant Waite,6.0,18,3
2004,0,12602,Dean Wilson,6.0,6,1
2004,0,23613,Rich Barcelo,6.25,25,4
2004,0,8337,Mike Heinen,6.25,25,4
2004,0,20580,Andre Stolz,6.25,25,4
2004,0,21646,David Branshaw,6.333,19,3
2004,0,20593,Greg Chalmers,6.333,19,3
2004,0,1473,Todd Hamilton,6.333,19,3
2004,0,20094,Jonathan Kaye,6.333,19,3
2004,0,12753,David Morland IV,6.333,19,3
2004,0,20663,Brenden Pappas,6.333,38,6
2004,0,20645,John Senden,6.333,19,3
2004,0,24507,Jason Bohn,6.5,13,2
2004,0,1139,Olin Browne,6.5,13,2
2004,0,24925,Jonathan Byrd,6.5,13,2
2004,0,1320,Bob Estes,6.5,13,2
2004,0,1361,Dan Forsman,6.5,13,2
2004,0,11032,Frank Lickliter II,6.5,13,2
2004,0,25345,Carl Pettersson,6.5,13,2
2004,0,2106,Chris Smith,6.5,13,2
2004,0,23063,Scott Hend,6.667,20,3
2004,0,26420,Richard Johnson,6.667,20,3
2004,0,6197,Michael Allen,6.75,27,4
2004,0,10885,Robert Allenby,7.0,7,1
2004,0,1024,Billy Andrade,7.0,14,2
2004,0,1157,Tom Byrum,7.0,7,1
2004,0,20229,Stewart Cink,7.0,7,1
2004,0,8835,Kris Cox,7.0,14,2
2004,0,22621,Ben Curtis,7.0,7,1
2004,0,1329,Brad Faxon,7.0,7,1
2004,0,12782,Tim Herron,7.0,14,2
2004,0,21949,Joe Ogilvie,7.0,7,1
2004,0,23320,Ryan Palmer,7.0,14,2
2004,0,1941,Tom Pernice Jr.,7.0,7,1
2004,0,2010,Loren Roberts,7.0,7,1
2004,0,2049,Gene Sauers,7.0,7,1
2004,0,2246,Duffy Waldorf,7.0,7,1
2004,0,10213,Dicky Pride,7.667,23,3
2004,0,1226,Fred Couples,8.0,8,1
2004,0,8537,J.P. Hayes,8.0,8,1
2004,0,19972,José Coceres,9.0,9,1
2003,0,7867,Woody Austin,5.0,5,1
2003,0,22371,Aaron Baddeley,5.0,5,1
2003,0,8931,Glen Day,5.0,5,1
2003,0,6617,Brian Henninger,5.0,5,1
2003,0,1685,J.L. Lewis,5.0,5,1
2003,0,1723,Andrew Magee,5.0,5,1
2003,0,1928,Corey Pavin,5.0,5,1
2003,0,23621,Rory Sabbatini,5.0,5,1
2003,0,2223,Bob Tway,5.0,10,2
2003,0,7457,Steve Flesch,5.2,26,5
2003,0,6332,Neal Lancaster,5.5,11,2
2003,0,26950,John Morgan,5.5,22,4
2003,0,10912,Craig Perks,5.5,11,2
2003,0,1941,Tom Pernice Jr.,5.5,11,2
2003,0,2104,Jeff Sluman,5.5,11,2
2003,0,22295,Darron Stiles,5.5,11,2
2003,0,1024,Billy Andrade,5.667,17,3
2003,0,23656,Jason Caron,5.75,46,8
2003,0,1249,John Daly,5.75,23,4
2003,0,12680,Shigeki Maruyama,5.75,23,4
2003,0,24361,Pat Perez,5.75,23,4
2003,0,10885,Robert Allenby,6.0,6,1
2003,0,20098,Stuart Appleby,6.0,6,1
2003,0,1035,Tommy Armour III,6.0,12,2
2003,0,1042,Paul Azinger,6.0,24,4
2003,0,12661,Todd Barranger,6.0,24,4
2003,0,20099,Doug Barron,6.0,6,1
2003,0,7721,Pat Bates,6.0,6,1
2003,0,12652,Cameron Beckman,6.0,6,1
2003,0,23614,Rich Beem,6.0,6,1
2003,0,6809,Bob Burns,6.0,18,3
2003,0,24925,Jonathan Byrd,6.0,12,2
2003,0,1161,Mark Calcavecchia,6.0,12,2
2003,0,20472,Alex Cejka,6.0,12,2
2003,0,20593,Greg Chalmers,6.0,24,4
2003,0,24357,K.J. Choi,6.0,6,1
2003,0,20229,Stewart Cink,6.0,6,1
2003,0,19825,Darren Clarke,6.0,6,1
2003,0,19972,José Coceres,6.0,6,1
2003,0,19881,Robert Damron,6.0,6,1
2003,0,6034,Marco Dawson,6.0,6,1
2003,0,6251,Chris DiMarco,6.0,6,1
2003,0,23983,Luke Donald,6.0,6,1
2003,0,1307,Joel Edwards,6.0,18,3
2003,0,23125,Brad Elder,6.0,6,1
2003,0,6522,Ernie Els,6.0,6,1
2003,0,1320,Bob Estes,6.0,6,1
2003,0,21805,Harrison Frazar,6.0,6,1
2003,0,1378,David Frost,6.0,12,2
2003,0,1381,Fred Funk,6.0,6,1
2003,0,1388,Robert Gamez,6.0,6,1
2003,0,19846,Brian Gay,6.0,12,2
2003,0,12645,Brent Geiberger,6.0,6,1
2003,0,20574,Mathew Goggin,6.0,6,1
2003,0,21806,Paul Gow,6.0,18,3
2003,0,7941,Mike Grob,6.0,6,1
2003,0,6575,Dudley Hart,6.0,12,2
2003,0,12782,Tim Herron,6.0,6,1
2003,0,21961,Charles Howell III,6.0,12,2
2003,0,6573,Brandt Jobe,6.0,6,1
2003,0,8633,Per-Ulrik Johansson,6.0,18,3
2003,0,26420,Richard Johnson,6.0,6,1
2003,0,1666,Bernhard Langer,6.0,6,1
2003,0,10860,Justin Leonard,6.0,6,1
2003,0,1707,Steve Lowery,6.0,6,1
2003,0,1761,Len Mattiace,6.0,6,1
2003,0,1766,Billy Mayfair,6.0,12,2
2003,0,10585,Scott McCarron,6.0,6,1
2003,0,8339,Spike McRoy,6.0,6,1
2003,0,1810,Phil Mickelson,6.0,18,3
2003,0,1887,Mark O'Meara,6.0,6,1
2003,0,20663,Brenden Pappas,6.0,24,4
2003,0,12660,Jesper Parnevik,6.0,12,2
2003,0,25345,Carl Pettersson,6.0,6,1
2003,0,20127,Chris Riley,6.0,12,2
2003,0,23034,Brent Schwarzrock,6.0,6,1
2003,0,20645,John Senden,6.0,12,2
2003,0,22548,Patrick Sheehan,6.0,18,3
2003,0,6567,Vijay Singh,6.0,6,1
2003,0,2106,Chris Smith,6.0,6,1
2003,0,6527,Steve Stricker,6.0,6,1
2003,0,6595,Kevin Sutherland,6.0,6,1
2003,0,20548,Hidemichi Tanaka,6.0,6,1
2003,0,6078,Esteban Toledo,6.0,6,1
2003,0,2206,David Toms,6.0,6,1
2003,0,12602,Dean Wilson,6.0,6,1
2003,0,10565,Ian Leggatt,6.25,25,4
2003,0,24356,Jason Buha,6.333,19,3
2003,0,8375,Paul Stankowski,6.4,32,5
2003,0,20771,Steven Alker,6.5,13,2
2003,0,12388,Michael Clark II,6.5,13,2
2003,0,23541,Ben Crane,6.5,13,2
2003,0,12823,Carlos Franco,6.5,13,2
2003,0,1577,Lee Janzen,6.5,13,2
2003,0,12662,Thomas Levet,6.5,13,2
2003,0,20568,Anthony Painter,6.5,13,2
2003,0,10213,Dicky Pride,6.5,13,2
2003,0,7101,Dave Stockton Jr.,6.5,26,4
2003,0,23552,Hank Kuehne,6.6,33,5
2003,0,8123,Jeff Brehaut,6.667,20,3
2003,0,20940,Kenichi Kuboya,6.75,27,4
2003,0,6004,Stephen Ames,7.0,7,1
2003,0,21739,Aaron Barber,7.0,21,3
2003,0,19824,Craig Barlow,7.0,14,2
2003,0,1098,Jay Don Blake,7.0,7,1
2003,0,20121,Todd Fischer,7.0,14,2
2003,0,22892,Jason Gore,7.0,21,3
2003,0,23338,David Gossett,7.0,14,2
2003,0,6643,Paul Goydos,7.0,7,1
2003,0,8537,J.P. Hayes,7.0,7,1
2003,0,1553,John Huston,7.0,7,1
2003,0,6475,Jeff Klein,7.0,7,1
2003,0,11032,Frank Lickliter II,7.0,14,2
2003,0,1797,Rocco Mediate,7.0,7,1
2003,0,25031,Andy Miller,7.0,7,1
2003,0,10107,Deane Pappas,7.0,14,2
2003,0,1948,Tim Petrovic,7.0,14,2
2003,0,7749,Brett Quigley,7.0,7,1
2003,0,6581,David Sutherland,7.0,7,1
2003,0,2170,Hal Sutton,7.0,7,1
2003,0,25450,Ty Tryon,7.0,7,1
2003,0,8793,Tiger Woods,7.0,7,1
2003,0,8725,Tom Gillis,8.0,8,1
2003,0,12755,Vance Veazey,9.0,9,1
2003,0,20094,Jonathan Kaye,10.0,10,1
2002,0,7223,Brian Bateman,5.0,5,1
2002,0,23125,Brad Elder,5.0,5,1
2002,0,6643,Paul Goydos,5.0,5,1
2002,0,8881,Tripp Isenhour,5.0,5,1
2002,0,6613,Tommy Tolles,5.0,5,1
2002,0,8375,Paul Stankowski,5.5,11,2
2002,0,20663,Brenden Pappas,5.667,17,3
2002,0,21633,Steve Allan,6.0,6,1
2002,0,20098,Stuart Appleby,6.0,6,1
2002,0,19824,Craig Barlow,6.0,6,1
2002,0,6809,Bob Burns,6.0,6,1
2002,0,20593,Greg Chalmers,6.0,6,1
2002,0,1249,John Daly,6.0,6,1
2002,0,7457,Steve Flesch,6.0,6,1
2002,0,1374,Robin Freeman,6.0,6,1
2002,0,23903,Stephen Gangluff,6.0,12,2
2002,0,10201,Matt Gogel,6.0,6,1
2002,0,20157,Retief Goosen,6.0,6,1
2002,0,21806,Paul Gow,6.0,6,1
2002,0,1457,Jay Haas,6.0,6,1
2002,0,6575,Dudley Hart,6.0,6,1
2002,0,1514,Eduardo Herrera,6.0,6,1
2002,0,1549,Mike Hulbert,6.0,6,1
2002,0,1577,Lee Janzen,6.0,6,1
2002,0,20094,Jonathan Kaye,6.0,6,1
2002,0,6332,Neal Lancaster,6.0,6,1
2002,0,20502,Michael Long,6.0,18,3
2002,0,1723,Andrew Magee,6.0,12,2
2002,0,8339,Spike McRoy,6.0,6,1
2002,0,6515,Shaun Micheel,6.0,6,1
2002,0,22046,Geoff Ogilvy,6.0,6,1
2002,0,20095,Carl Paulson,6.0,6,1
2002,0,1938,David Peoples,6.0,6,1
2002,0,24361,Pat Perez,6.0,6,1
2002,0,1948,Tim Petrovic,6.0,6,1
2002,0,7749,Brett Quigley,6.0,6,1
2002,0,2002,John Riegger,6.0,12,2
2002,0,20127,Chris Riley,6.0,6,1
2002,0,22913,John Rollins,6.0,6,1
2002,0,2099,Scott Simpson,6.0,12,2
2002,0,11011,Mike Sposa,6.0,6,1
2002,0,6595,Kevin Sutherland,6.0,6,1
2002,0,20548,Hidemichi Tanaka,6.0,6,1
2002,0,6078,Esteban Toledo,6.0,6,1
2002,0,2214,Kirk Triplett,6.0,6,1
2002,0,2239,Scott Verplank,6.0,6,1
2002,0,2245,Grant Waite,6.0,6,1
2002,0,26289,Boo Weekley,6.0,6,1
2002,0,23322,Brett Wetterich,6.0,6,1
2002,0,20566,Kaname Yokoo,6.0,6,1
2002,0,2257,Brian Watts,6.333,19,3
2002,0,24925,Jonathan Byrd,6.5,13,2
2002,0,10117,Bob Heintz,6.5,13,2
2002,0,10649,Tom Scherrer,6.5,13,2
2002,0,20043,Edward Fryatt,6.667,20,3
2002,0,12652,Cameron Beckman,7.0,7,1
2002,0,23614,Rich Beem,7.0,7,1
2002,0,1185,Brandel Chamblee,7.0,7,1
2002,0,24357,K.J. Choi,7.0,7,1
2002,0,6522,Ernie Els,7.0,7,1
2002,0,12782,Tim Herron,7.0,7,1
2002,0,12660,Jesper Parnevik,7.0,7,1
2002,0,1941,Tom Pernice Jr.,7.0,7,1
2002,0,8553,Lee Porter,7.0,7,1
2002,0,10213,Dicky Pride,7.0,7,1
2002,0,2133,Craig Stadler,7.0,7,1
2002,0,1619,Skip Kendall,7.5,15,2
2002,0,23621,Rory Sabbatini,9.0,9,1
2001,0,20433,Mark Hensby,3.0,6,2
2001,0,25083,Jeremy Anderson,3.4,17,5
2001,0,24604,Hunter Haas,3.5,7,2
2001,0,12714,Chris Tidland,3.5,14,4
2001,0,20593,Greg Chalmers,3.667,22,6
2001,0,12823,Carlos Franco,3.667,44,12
2001,0,8553,Lee Porter,3.667,55,15
2001,0,1887,Mark O'Meara,3.688,59,16
2001,0,1724,Jeff Maggert,3.692,48,13
2001,0,7457,Steve Flesch,3.714,104,28
2001,0,10213,Dicky Pride,3.714,52,14
2001,0,1968,Nick Price,3.72,93,25
2001,0,1797,Rocco Mediate,3.722,67,18
2001,0,21961,Charles Howell III,3.741,101,27
2001,0,19846,Brian Gay,3.75,45,12
2001,0,6643,Paul Goydos,3.75,45,12
2001,0,6514,Kevin Johnson,3.75,15,4
2001,0,6315,Pete Jordan,3.75,45,12
2001,0,6332,Neal Lancaster,3.75,60,16
2001,0,1771,Blaine McCallister,3.75,75,20
2001,0,6140,Sean Murphy,3.75,15,4
2001,0,2246,Duffy Waldorf,3.75,30,8
2001,0,8931,Glen Day,3.76,94,25
2001,0,8633,Per-Ulrik Johansson,3.765,64,17
