YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
2017,0,28089,Jason Day,0.53,35,66
2017,0,24924,Bill Haas,0.53,45,85
2017,0,23353,J.J. Henry,0.53,46,86
2017,0,12716,Charley Hoffman,0.53,57,108
2017,0,30925,Dustin Johnson,0.53,37,70
2017,0,27466,Spencer Levin,0.53,45,85
2017,0,46440,Smylie Kaufman,0.52,37,71
2017,0,27936,Martin Laird,0.52,43,83
2017,0,46732,Rick Lamb,0.52,26,50
2017,0,29221,Webb Simpson,0.52,51,99
2017,0,39324,J.J. Spaun,0.52,45,86
2017,0,20229,Stewart Cink,0.51,47,93
2017,0,32448,James Hahn,0.51,49,96
2017,0,34466,Peter Malnati,0.51,43,85
2017,0,26596,Ryan Moore,0.51,40,79
2017,0,34213,Grayson Murray,0.51,46,90
2017,0,35891,Cameron Smith,0.51,42,82
2017,0,34431,Robert Streb,0.51,48,94
2017,0,33419,Cameron Tringale,0.51,42,83
2017,0,27895,Jonas Blixt,0.5,35,70
2017,0,26499,Rafa Cabrera Bello,0.5,30,60
2017,0,25191,Gonzalo Fernandez-Castaño,0.5,28,56
2017,0,32102,Rickie Fowler,0.5,38,76
2017,0,33399,Adam Hadwin,0.5,49,98
2017,0,39975,Michael Kim,0.5,45,90
2017,0,23108,Matt Kuchar,0.5,46,92
2017,0,29476,Kyle Reifers,0.5,44,88
2017,0,23325,Vaughn Taylor,0.5,42,84
2017,0,47128,Richy Werenski,0.5,37,74
2017,0,28679,Fabián Gómez,0.49,29,59
2017,0,34174,John Huh,0.49,43,88
2017,0,37454,Whee Kim,0.49,35,72
2017,0,36689,Brooks Koepka,0.49,39,80
2017,0,46601,Trey Mullinax,0.49,40,82
2017,0,46501,Ollie Schniederjans,0.49,43,87
2017,0,33418,Shawn Stefani,0.49,33,68
2017,0,25834,Daniel Summerhays,0.49,46,94
2017,0,25892,Steve Wheatcroft,0.49,23,47
2017,0,25364,Paul Casey,0.48,43,90
2017,0,26758,David Hearn,0.48,41,85
2017,0,26300,Matt Jones,0.48,27,56
2017,0,29289,S.Y. Noh,0.48,42,87
2017,0,26329,Louis Oosthuizen,0.48,30,62
2017,0,25349,Tim Wilkinson,0.48,28,58
2017,0,40058,Zac Blair,0.47,47,99
2017,0,25720,Chad Collins,0.47,29,62
2017,0,25900,Lucas Glover,0.47,42,90
2017,0,31420,Anirban Lahiri,0.47,34,72
2017,0,29461,Jamie Lovemark,0.47,45,96
2017,0,24361,Pat Perez,0.47,42,90
2017,0,33448,Justin Thomas,0.47,37,79
2017,0,27958,Ryan Blaum,0.46,44,96
2017,0,24507,Jason Bohn,0.46,33,71
2017,0,12510,Chad Campbell,0.46,45,97
2017,0,27436,Graham DeLaet,0.46,35,76
2017,0,28500,Martin Flores,0.46,37,81
2017,0,32640,Troy Merritt,0.46,35,76
2017,0,31560,Brian Stuard,0.46,40,87
2017,0,46443,Brian Campbell,0.45,23,51
2017,0,34021,Bud Cauley,0.45,40,88
2017,0,34099,Harris English,0.45,34,76
2017,0,36801,Mark Hubbard,0.45,33,74
2017,0,34409,David Lingmerth,0.45,34,75
2017,0,32333,Kevin Tway,0.45,40,88
2017,0,22046,Geoff Ogilvy,0.44,32,72
2017,0,34264,Hudson Swafford,0.44,40,90
2017,0,23541,Ben Crane,0.43,34,79
2017,0,31416,Derek Fathauer,0.43,32,75
2017,0,10809,Jim Furyk,0.43,22,51
2017,0,49771,J.T. Poston,0.43,37,87
2017,0,24138,Ian Poulter,0.43,29,68
2017,0,32150,Michael Thompson,0.43,24,56
2017,0,29479,Scott Brown,0.42,38,91
2017,0,48084,Wesley Bryan,0.42,38,91
2017,0,20593,Greg Chalmers,0.42,30,71
2017,0,39954,Cody Gribble,0.42,32,77
2017,0,24024,Zach Johnson,0.42,32,77
2017,0,23800,Bryce Molder,0.42,31,74
2017,0,26331,Charl Schwartzel,0.42,25,60
2017,0,30852,Ryo Ishikawa,0.41,23,56
2017,0,22986,Søren Kjeldsen,0.41,20,49
2017,0,29926,Danny Lee,0.4,36,89
2017,0,26851,Marc Leishman,0.4,36,90
2017,0,22371,Aaron Baddeley,0.39,22,57
2017,0,34098,Russell Henley,0.39,38,97
2017,0,25345,Carl Pettersson,0.39,23,59
2017,0,26476,Chez Reavie,0.39,37,95
2017,0,35450,Patrick Cantlay,0.38,18,48
2017,0,27644,Brian Harman,0.37,37,100
2017,0,21961,Charles Howell III,0.37,30,82
2017,0,1810,Phil Mickelson,0.36,29,80
2017,0,30926,Chris Kirk,0.35,29,83
2017,0,34046,Jordan Spieth,0.35,27,78
2017,0,34360,Patrick Reed,0.34,34,100
2017,0,24846,Ricky Barnes,0.33,30,92
2017,0,24357,K.J. Choi,0.3,20,66
2017,0,23983,Luke Donald,0.29,14,48
2017,0,6522,Ernie Els,0.29,15,52
2017,0,19846,Brian Gay,0.24,19,78
2016,0,20691,Greg Owen,0.8,65,81
2016,0,37189,Harold Varner III,0.77,71,92
2016,0,27129,Luke List,0.75,58,77
2016,0,35451,Scott Pinckney,0.75,64,85
2016,0,25240,D.A. Points,0.75,38,51
2016,0,32618,Rhein Gibson,0.72,39,54
2016,0,27141,J.B. Holmes,0.72,53,74
2016,0,23621,Rory Sabbatini,0.72,39,54
2016,0,28475,Jeff Overton,0.71,46,65
2016,0,37273,Derek Ernst,0.7,40,57
2016,0,10213,Dicky Pride,0.7,37,53
2016,0,10885,Robert Allenby,0.69,35,51
2016,0,20104,Ken Duke,0.69,37,54
2016,0,36689,Brooks Koepka,0.69,48,70
2016,0,29926,Danny Lee,0.69,62,90
2016,0,32150,Michael Thompson,0.69,47,68
2016,0,24358,Robert Garrigus,0.68,44,65
2016,0,28237,Rory McIlroy,0.68,42,62
2016,0,36699,Patrick Rodgers,0.68,58,85
2016,0,24461,Thomas Aiken,0.67,44,66
2016,0,34431,Robert Streb,0.67,56,84
2016,0,22405,Justin Rose,0.66,41,62
2016,0,26331,Charl Schwartzel,0.66,46,70
2016,0,29221,Webb Simpson,0.66,46,70
2016,0,20848,Ángel Cabrera,0.65,40,62
2016,0,27436,Graham DeLaet,0.65,43,66
2016,0,25686,Jason Dufner,0.65,66,102
2016,0,22892,Jason Gore,0.65,48,74
2016,0,33204,Shane Lowry,0.65,35,54
2016,0,35300,Andrew Loupe,0.64,48,75
2016,0,23320,Ryan Palmer,0.64,55,86
2016,0,24502,Adam Scott,0.64,49,76
2016,0,21209,Sergio Garcia,0.63,32,51
2016,0,28679,Fabián Gómez,0.63,50,79
2016,0,31557,Jim Herman,0.63,59,93
2016,0,2206,David Toms,0.63,39,62
2016,0,26476,Chez Reavie,0.62,53,86
2016,0,20229,Stewart Cink,0.61,37,61
2016,0,12716,Charley Hoffman,0.61,54,88
2016,0,45526,Abraham Ancer,0.6,29,48
2016,0,31646,Emiliano Grillo,0.6,54,90
2016,0,32839,Hideki Matsuyama,0.6,44,73
2016,0,25572,Graeme McDowell,0.6,36,60
2016,0,25818,Scott Piercy,0.6,50,84
2016,0,27064,Jhonattan Vegas,0.6,56,93
2016,0,26289,Boo Weekley,0.6,50,83
2016,0,29420,Billy Horschel,0.59,41,70
2016,0,35545,Blayne Barber,0.58,46,80
2016,0,25274,Steven Bowditch,0.58,41,71
2016,0,35532,Tom Hoge,0.58,45,77
2016,0,33413,Ben Martin,0.58,51,88
2016,0,25892,Steve Wheatcroft,0.58,47,81
2016,0,21878,Mark Wilson,0.58,36,62
2016,0,29745,Tyler Aldridge,0.57,45,79
2016,0,33461,Morgan Hoffmann,0.57,38,67
2016,0,29461,Jamie Lovemark,0.57,52,91
2016,0,24781,Hunter Mahan,0.57,35,61
2016,0,25632,Jimmy Walker,0.57,47,82
2016,0,34563,Chesson Hadley,0.56,44,79
2016,0,33122,Russell Knox,0.56,50,89
2016,0,28158,Steve Marino,0.56,38,68
2016,0,33419,Cameron Tringale,0.56,43,77
2016,0,33141,Keegan Bradley,0.55,45,82
2016,0,25364,Paul Casey,0.55,41,74
2016,0,29720,Andres Gonzales,0.55,43,78
2016,0,30926,Chris Kirk,0.55,47,85
2016,0,24912,Will MacKenzie,0.55,44,80
2016,0,29223,Sam Saunders,0.55,36,65
2016,0,33418,Shawn Stefani,0.55,48,87
2016,0,31560,Brian Stuard,0.55,36,66
2016,0,30163,Henrik Norlander,0.54,36,67
2016,0,22046,Geoff Ogilvy,0.54,32,59
2016,0,26329,Louis Oosthuizen,0.54,30,56
2016,0,6567,Vijay Singh,0.54,39,72
2016,0,35891,Cameron Smith,0.54,37,69
2016,0,34264,Hudson Swafford,0.54,56,104
2016,0,32366,Kevin Chappell,0.53,49,93
2016,0,6522,Ernie Els,0.53,35,66
2016,0,23353,J.J. Henry,0.53,35,66
2016,0,37454,Whee Kim,0.53,41,78
2016,0,30944,Jason Kokrak,0.53,47,89
2016,0,27936,Martin Laird,0.53,41,78
2016,0,24490,George McNeill,0.53,27,51
2016,0,25198,Francesco Molinari,0.53,34,64
2016,0,24140,Sean O'Hair,0.53,47,89
2016,0,30692,Scott Stallings,0.53,37,70
2016,0,30110,Kyle Stanley,0.53,47,89
2016,0,33448,Justin Thomas,0.53,51,96
2016,0,28132,Tyrone Van Aswegen,0.53,54,102
2016,0,27770,Camilo Villegas,0.53,42,79
2016,0,34099,Harris English,0.52,50,97
2016,0,25900,Lucas Glover,0.52,39,75
2016,0,24924,Bill Haas,0.52,43,82
2016,0,27942,Rob Oppenheim,0.52,33,63
2016,0,33667,Carlos Ortiz,0.52,39,75
2016,0,27214,Kevin Streelman,0.52,43,82
2016,0,29268,Bronson Burgoon,0.51,40,79
2016,0,12510,Chad Campbell,0.5,45,90
2016,0,29974,Branden Grace,0.5,30,60
2016,0,46440,Smylie Kaufman,0.5,44,88
2016,0,39975,Michael Kim,0.5,48,96
2016,0,28114,Dawie van der Walt,0.5,35,70
2016,0,40058,Zac Blair,0.49,47,95
2016,0,32448,James Hahn,0.49,42,85
2016,0,34174,John Huh,0.49,42,85
2016,0,27974,Sung Kang,0.49,43,87
2016,0,34261,Scott Langley,0.49,31,63
2016,0,34409,David Lingmerth,0.49,40,81
2016,0,26951,Johnson Wagner,0.49,42,86
2016,0,20766,Padraig Harrington,0.48,26,54
2016,0,32757,Patton Kizzire,0.48,43,89
2016,0,31420,Anirban Lahiri,0.48,33,69
2016,0,29289,S.Y. Noh,0.48,39,81
2016,0,29485,Brett Stegmaier,0.48,41,85
2016,0,25804,Bubba Watson,0.48,33,69
2016,0,29479,Scott Brown,0.47,41,88
2016,0,25720,Chad Collins,0.47,34,73
2016,0,24024,Zach Johnson,0.47,40,86
2016,0,8075,Jerry Kelly,0.47,36,76
2016,0,35879,Kelly Kraft,0.47,28,59
2016,0,28092,D.H. Lee,0.47,27,57
2016,0,35732,Wes Roach,0.47,26,55
2016,0,20645,John Senden,0.47,40,86
2016,0,25493,Nick Taylor,0.47,37,79
2016,0,25349,Tim Wilkinson,0.47,32,68
2016,0,23541,Ben Crane,0.46,35,76
2016,0,27644,Brian Harman,0.46,48,104
2016,0,36801,Mark Hubbard,0.46,45,97
2016,0,23108,Matt Kuchar,0.46,44,96
2016,0,32876,Martin Piller,0.46,26,57
2016,0,27649,Brandt Snedeker,0.46,41,89
2016,0,22371,Aaron Baddeley,0.45,40,89
2016,0,24357,K.J. Choi,0.45,33,73
2016,0,31416,Derek Fathauer,0.45,42,94
2016,0,29725,Tony Finau,0.45,43,95
2016,0,21961,Charles Howell III,0.45,41,91
2016,0,30925,Dustin Johnson,0.45,37,82
2016,0,34265,Will Wilcox,0.45,29,65
2016,0,10809,Jim Furyk,0.44,23,52
2016,0,26300,Matt Jones,0.44,35,80
2016,0,31202,William McGirt,0.44,43,98
2016,0,29476,Kyle Reifers,0.44,49,111
2016,0,29518,Brendan Steele,0.44,37,84
2016,0,34098,Russell Henley,0.43,33,76
2016,0,37455,Si Woo Kim,0.43,47,109
2016,0,1810,Phil Mickelson,0.43,31,72
2016,0,25396,Kevin Na,0.43,40,93
2016,0,23325,Vaughn Taylor,0.43,31,72
2016,0,32200,Roberto Castro,0.42,41,97
2016,0,35539,Luke Guthrie,0.42,23,55
2016,0,21731,Freddie Jacobson,0.42,36,86
2016,0,20572,Rod Pampling,0.42,21,50
2016,0,27895,Jonas Blixt,0.41,31,76
2016,0,26758,David Hearn,0.41,39,95
2016,0,29222,Billy Hurley III,0.41,27,66
2016,0,33410,Andrew Landry,0.41,20,49
2016,0,34466,Peter Malnati,0.41,35,85
2016,0,27963,Chris Stroud,0.41,33,80
2016,0,25834,Daniel Summerhays,0.41,41,99
2016,0,31323,Gary Woodland,0.41,37,91
2016,0,30927,Brendon Todd,0.4,25,63
2016,0,34360,Patrick Reed,0.39,39,101
2016,0,30711,Colt Knost,0.38,33,86
2016,0,40026,Daniel Berger,0.37,33,89
2016,0,34046,Jordan Spieth,0.37,28,76
2016,0,34262,Jon Curran,0.36,36,99
2016,0,23983,Luke Donald,0.36,29,81
2016,0,26851,Marc Leishman,0.36,31,86
2016,0,32640,Troy Merritt,0.36,28,77
2016,0,20098,Stuart Appleby,0.35,24,69
2016,0,28089,Jason Day,0.35,24,69
2016,0,32102,Rickie Fowler,0.35,27,77
2016,0,27747,Hiroshi Iwata,0.35,29,83
2016,0,27466,Spencer Levin,0.35,35,100
2016,0,23800,Bryce Molder,0.35,27,78
2016,0,20472,Alex Cejka,0.34,23,67
2016,0,33399,Adam Hadwin,0.34,32,93
2016,0,24507,Jason Bohn,0.33,22,67
2016,0,23638,Brendon de Jonge,0.33,27,81
2016,0,26596,Ryan Moore,0.33,27,81
2016,0,29478,Kevin Kisner,0.32,30,94
2016,0,24846,Ricky Barnes,0.3,28,93
2016,0,24494,Erik Compton,0.3,19,63
2016,0,6527,Steve Stricker,0.28,15,53
2016,0,20157,Retief Goosen,0.25,14,55
2015,0,25900,Lucas Glover,0.92,73,79
2015,0,24502,Adam Scott,0.85,41,48
2015,0,25686,Jason Dufner,0.79,58,73
2015,0,22046,Geoff Ogilvy,0.79,38,48
2015,0,27770,Camilo Villegas,0.77,64,83
2015,0,32334,Charlie Beljan,0.76,55,72
2015,0,24358,Robert Garrigus,0.74,49,66
2015,0,20229,Stewart Cink,0.73,56,77
2015,0,37273,Derek Ernst,0.73,52,71
2015,0,27933,John Merrick,0.73,54,74
2015,0,26331,Charl Schwartzel,0.73,46,63
2015,0,20396,Lee Westwood,0.73,38,52
2015,0,29221,Webb Simpson,0.72,56,78
2015,0,10885,Robert Allenby,0.71,42,59
2015,0,25240,D.A. Points,0.71,50,70
2015,0,33141,Keegan Bradley,0.7,59,84
2015,0,23548,Bill Lunde,0.7,32,46
2015,0,23623,Bo Van Pelt,0.7,55,79
2015,0,6522,Ernie Els,0.68,39,57
2015,0,20104,Ken Duke,0.67,60,89
2015,0,22892,Jason Gore,0.67,48,72
2015,0,21528,Henrik Stenson,0.67,40,60
2015,0,29425,Andrew Svoboda,0.67,52,78
2015,0,28780,Nicholas Thompson,0.67,58,86
2015,0,28486,Michael Putnam,0.66,56,85
2015,0,22293,Heath Slocum,0.66,35,53
2015,0,20766,Padraig Harrington,0.65,39,60
2015,0,35545,Blayne Barber,0.64,47,74
2015,0,29420,Billy Horschel,0.64,61,96
2015,0,23621,Rory Sabbatini,0.64,52,81
2015,0,28023,Byron Smith,0.64,35,55
2015,0,40026,Daniel Berger,0.63,61,97
2015,0,6567,Vijay Singh,0.63,49,78
2015,0,33419,Cameron Tringale,0.63,60,96
2015,0,27095,Nick Watney,0.63,57,91
2015,0,31193,Jim Renner,0.62,41,66
2015,0,29223,Sam Saunders,0.62,50,81
2015,0,30692,Scott Stallings,0.62,37,60
2015,0,26289,Boo Weekley,0.62,49,79
2015,0,20157,Retief Goosen,0.61,47,77
2015,0,34130,Sung Joon Park,0.61,47,77
2015,0,20645,John Senden,0.61,46,75
2015,0,31323,Gary Woodland,0.61,45,74
2015,0,32366,Kevin Chappell,0.6,52,86
2015,0,28307,Matt Every,0.6,42,70
2015,0,27141,J.B. Holmes,0.6,51,85
2015,0,27936,Martin Laird,0.6,46,77
2015,0,33413,Ben Martin,0.6,54,90
2015,0,20691,Greg Owen,0.6,35,58
2015,0,29476,Kyle Reifers,0.6,55,92
2015,0,27963,Chris Stroud,0.6,50,84
2015,0,25804,Bubba Watson,0.6,41,68
2015,0,23541,Ben Crane,0.59,34,58
2015,0,1810,Phil Mickelson,0.59,41,70
2015,0,26329,Louis Oosthuizen,0.59,37,63
2015,0,25818,Scott Piercy,0.59,53,90
2015,0,26476,Chez Reavie,0.59,33,56
2015,0,32150,Michael Thompson,0.59,48,81
2015,0,20848,Ángel Cabrera,0.58,31,53
2015,0,28500,Martin Flores,0.58,53,91
2015,0,34563,Chesson Hadley,0.58,59,101
2015,0,31557,Jim Herman,0.58,51,88
2015,0,36801,Mark Hubbard,0.58,45,77
2015,0,27064,Jhonattan Vegas,0.58,50,86
2015,0,24925,Jonathan Byrd,0.57,37,65
2015,0,25191,Gonzalo Fernandez-Castaño,0.57,44,77
2015,0,29535,Brice Garnett,0.57,45,79
2015,0,24924,Bill Haas,0.57,49,86
2015,0,35532,Tom Hoge,0.57,45,79
2015,0,39977,Max Homa,0.57,42,74
2015,0,29289,S.Y. Noh,0.57,37,65
2015,0,34265,Will Wilcox,0.57,31,54
2015,0,25364,Paul Casey,0.56,46,82
2015,0,21753,Brian Davis,0.56,46,82
2015,0,25562,Andres Romero,0.56,37,66
2015,0,33486,Roger Sloan,0.56,29,52
2015,0,25369,Jamie Donaldson,0.55,26,47
2015,0,28679,Fabián Gómez,0.55,46,83
2015,0,35539,Luke Guthrie,0.55,45,82
2015,0,30852,Ryo Ishikawa,0.55,48,88
2015,0,35451,Scott Pinckney,0.55,48,88
2015,0,25632,Jimmy Walker,0.55,47,86
2015,0,28259,Sangmoon Bae,0.54,53,98
2015,0,20593,Greg Chalmers,0.54,29,54
2015,0,32839,Hideki Matsuyama,0.54,49,91
2015,0,34358,Jonathan Randolph,0.54,38,70
2015,0,29518,Brendan Steele,0.54,45,84
2015,0,21878,Mark Wilson,0.54,46,85
2015,0,36689,Brooks Koepka,0.53,43,81
2015,0,23320,Ryan Palmer,0.53,41,77
2015,0,22405,Justin Rose,0.53,35,66
2015,0,25892,Steve Wheatcroft,0.53,44,83
2015,0,24138,Ian Poulter,0.52,34,65
2015,0,29479,Scott Brown,0.51,49,97
2015,0,34262,Jon Curran,0.51,40,79
2015,0,30926,Chris Kirk,0.51,37,73
2015,0,30944,Jason Kokrak,0.51,45,88
2015,0,1706,Davis Love III,0.51,26,51
2015,0,25345,Carl Pettersson,0.51,54,106
2015,0,33448,Justin Thomas,0.51,54,106
2015,0,30736,Oscar Fraustro,0.5,27,54
2015,0,10809,Jim Furyk,0.5,32,64
2015,0,33667,Carlos Ortiz,0.5,48,96
2015,0,20472,Alex Cejka,0.49,45,92
2015,0,34174,John Huh,0.49,49,101
2015,0,30946,Alex Prugh,0.49,39,80
2015,0,26951,Johnson Wagner,0.49,33,68
2015,0,25274,Steven Bowditch,0.48,49,103
2015,0,32200,Roberto Castro,0.48,24,50
2015,0,32448,James Hahn,0.48,45,94
2015,0,8075,Jerry Kelly,0.48,38,79
2015,0,31202,William McGirt,0.48,49,103
2015,0,34256,Andrew Putnam,0.48,31,64
2015,0,24357,K.J. Choi,0.47,29,62
2015,0,24494,Erik Compton,0.47,40,86
2015,0,29725,Tony Finau,0.47,50,106
2015,0,33399,Adam Hadwin,0.47,44,93
2015,0,33122,Russell Knox,0.47,45,96
2015,0,23108,Matt Kuchar,0.47,44,94
2015,0,27649,Brandt Snedeker,0.47,45,95
2015,0,25493,Nick Taylor,0.47,43,91
2015,0,30927,Brendon Todd,0.47,44,93
2015,0,27436,Graham DeLaet,0.46,30,65
2015,0,23353,J.J. Henry,0.46,41,90
2015,0,29926,Danny Lee,0.46,55,120
2015,0,34409,David Lingmerth,0.46,41,90
2015,0,24781,Hunter Mahan,0.46,39,84
2015,0,24490,George McNeill,0.46,43,93
2015,0,25396,Kevin Na,0.46,44,95
2015,0,22056,Cameron Percy,0.46,32,70
2015,0,34098,Russell Henley,0.45,38,84
2015,0,12716,Charley Hoffman,0.45,42,94
2015,0,26300,Matt Jones,0.45,39,86
2015,0,27466,Spencer Levin,0.45,44,97
2015,0,24361,Pat Perez,0.45,43,96
2015,0,34431,Robert Streb,0.45,49,110
2015,0,12510,Chad Campbell,0.44,43,97
2015,0,32102,Rickie Fowler,0.44,32,72
2015,0,27644,Brian Harman,0.44,40,90
2015,0,26851,Marc Leishman,0.44,31,70
2015,0,26596,Ryan Moore,0.44,34,78
2015,0,35541,John Peterson,0.44,37,84
2015,0,33418,Shawn Stefani,0.44,41,94
2015,0,20771,Steven Alker,0.43,26,60
2015,0,28089,Jason Day,0.43,31,72
2015,0,32640,Troy Merritt,0.43,39,91
2015,0,25198,Francesco Molinari,0.43,23,53
2015,0,34264,Hudson Swafford,0.43,41,95
2015,0,29720,Andres Gonzales,0.42,36,86
2015,0,37454,Whee Kim,0.42,29,69
2015,0,36699,Patrick Rodgers,0.42,22,53
2015,0,34046,Jordan Spieth,0.42,37,88
2015,0,22371,Aaron Baddeley,0.41,30,74
2015,0,23638,Brendon de Jonge,0.41,43,106
2015,0,23983,Luke Donald,0.41,29,71
2015,0,21209,Sergio Garcia,0.41,23,56
2015,0,34261,Scott Langley,0.41,38,92
2015,0,10860,Justin Leonard,0.41,25,61
2015,0,28132,Tyrone Van Aswegen,0.41,22,54
2015,0,25349,Tim Wilkinson,0.41,29,71
2015,0,40058,Zac Blair,0.4,42,104
2015,0,34099,Harris English,0.4,41,102
2015,0,24140,Sean O'Hair,0.4,34,86
2015,0,2206,David Toms,0.4,23,58
2015,0,31416,Derek Fathauer,0.39,30,77
2015,0,33461,Morgan Hoffmann,0.39,33,85
2015,0,28475,Jeff Overton,0.39,36,92
2015,0,27895,Jonas Blixt,0.38,28,74
2015,0,25720,Chad Collins,0.38,30,79
2015,0,34360,Patrick Reed,0.38,38,100
2015,0,27214,Kevin Streelman,0.38,35,91
2015,0,26758,David Hearn,0.37,36,97
2015,0,23800,Bryce Molder,0.37,32,87
2015,0,21961,Charles Howell III,0.36,38,105
2015,0,30925,Dustin Johnson,0.36,26,72
2015,0,24024,Zach Johnson,0.36,31,87
2015,0,24846,Ricky Barnes,0.35,27,78
2015,0,30711,Colt Knost,0.34,29,86
2015,0,23048,Eric Axley,0.33,18,55
2015,0,29478,Kevin Kisner,0.33,34,104
2015,0,29222,Billy Hurley III,0.32,25,79
2015,0,31560,Brian Stuard,0.32,30,93
2015,0,24507,Jason Bohn,0.31,29,95
2015,0,25834,Daniel Summerhays,0.3,30,101
2014,0,30110,Kyle Stanley,0.96,80,83
2014,0,25900,Lucas Glover,0.89,59,66
2014,0,10885,Robert Allenby,0.8,65,81
2014,0,28780,Nicholas Thompson,0.8,65,81
2014,0,26329,Louis Oosthuizen,0.78,36,46
2014,0,35732,Wes Roach,0.78,49,63
2014,0,37273,Derek Ernst,0.75,57,76
2014,0,32839,Hideki Matsuyama,0.74,59,80
2014,0,25274,Steven Bowditch,0.73,68,93
2014,0,23621,Rory Sabbatini,0.73,57,78
2014,0,27064,Jhonattan Vegas,0.72,54,75
2014,0,31193,Jim Renner,0.71,42,59
2014,0,20498,Briny Baird,0.7,35,50
2014,0,1724,Jeff Maggert,0.7,38,54
2014,0,22293,Heath Slocum,0.7,48,69
2014,0,35300,Andrew Loupe,0.69,42,61
2014,0,27095,Nick Watney,0.69,52,75
2014,0,26289,Boo Weekley,0.69,50,72
2014,0,24358,Robert Garrigus,0.68,54,80
2014,0,28486,Michael Putnam,0.68,69,102
2014,0,20848,Ángel Cabrera,0.67,46,69
2014,0,25686,Jason Dufner,0.67,36,54
2014,0,20104,Ken Duke,0.67,52,78
2014,0,32333,Kevin Tway,0.67,40,60
2014,0,1706,Davis Love III,0.65,47,72
2014,0,28500,Martin Flores,0.64,54,85
2014,0,31557,Jim Herman,0.64,37,58
2014,0,6567,Vijay Singh,0.64,53,83
2014,0,22046,Geoff Ogilvy,0.63,50,80
2014,0,12510,Chad Campbell,0.62,33,53
2014,0,26956,Bronson La'Cassie,0.62,29,47
2014,0,29461,Jamie Lovemark,0.62,37,60
2014,0,29289,S.Y. Noh,0.62,57,92
2014,0,35541,John Peterson,0.62,37,60
2014,0,28259,Sangmoon Bae,0.61,46,76
2014,0,27436,Graham DeLaet,0.61,48,79
2014,0,25562,Andres Romero,0.61,47,77
2014,0,32150,Michael Thompson,0.61,45,74
2014,0,27120,Troy Matteson,0.6,35,58
2014,0,27214,Kevin Streelman,0.6,47,78
2014,0,21878,Mark Wilson,0.6,39,65
2014,0,30750,Tommy Gainey,0.59,41,69
2014,0,22378,Trevor Immelman,0.59,47,80
2014,0,25240,D.A. Points,0.59,43,73
2014,0,30692,Scott Stallings,0.59,45,76
2014,0,29518,Brendan Steele,0.59,50,85
2014,0,34264,Hudson Swafford,0.59,42,71
2014,0,20229,Stewart Cink,0.58,53,91
2014,0,32448,James Hahn,0.58,46,80
2014,0,25444,Justin Hicks,0.58,57,99
2014,0,29420,Billy Horschel,0.58,52,90
2014,0,23623,Bo Van Pelt,0.58,48,83
2014,0,27770,Camilo Villegas,0.58,55,95
2014,0,34563,Chesson Hadley,0.57,48,84
2014,0,28307,Matt Every,0.56,48,85
2014,0,25191,Gonzalo Fernandez-Castaño,0.56,46,82
2014,0,24490,George McNeill,0.56,44,79
2014,0,34431,Robert Streb,0.56,40,71
2014,0,21753,Brian Davis,0.55,51,93
2014,0,23353,J.J. Henry,0.55,48,87
2014,0,12716,Charley Hoffman,0.55,51,93
2014,0,29926,Danny Lee,0.55,44,80
2014,0,28475,Jeff Overton,0.55,42,76
2014,0,23320,Ryan Palmer,0.55,47,85
2014,0,29425,Andrew Svoboda,0.55,42,77
2014,0,20396,Lee Westwood,0.55,31,56
2014,0,34021,Bud Cauley,0.54,30,56
2014,0,6522,Ernie Els,0.54,43,79
2014,0,34099,Harris English,0.54,50,92
2014,0,35539,Luke Guthrie,0.54,46,85
2014,0,34174,John Huh,0.54,45,83
2014,0,28092,D.H. Lee,0.54,27,50
2014,0,27933,John Merrick,0.54,45,83
2014,0,1810,Phil Mickelson,0.54,38,71
2014,0,24138,Ian Poulter,0.54,30,56
2014,0,20160,Charlie Wi,0.54,38,70
2014,0,7867,Woody Austin,0.53,31,59
2014,0,19846,Brian Gay,0.53,42,79
2014,0,26679,Kevin Stadler,0.53,47,89
2014,0,29740,Brad Fritsch,0.52,25,48
2014,0,21961,Charles Howell III,0.52,55,106
2014,0,25345,Carl Pettersson,0.52,47,91
2014,0,34360,Patrick Reed,0.52,47,90
2014,0,29221,Webb Simpson,0.52,44,84
2014,0,32334,Charlie Beljan,0.51,37,72
2014,0,29479,Scott Brown,0.51,51,100
2014,0,34409,David Lingmerth,0.51,39,76
2014,0,27556,Ted Potter Jr.,0.51,35,68
2014,0,24846,Ricky Barnes,0.5,44,88
2014,0,10809,Jim Furyk,0.5,40,80
2014,0,29535,Brice Garnett,0.5,44,88
2014,0,27408,Martin Kaymer,0.5,32,64
2014,0,36689,Brooks Koepka,0.5,28,56
2014,0,27936,Martin Laird,0.5,31,62
2014,0,24912,Will MacKenzie,0.5,41,82
2014,0,24361,Pat Perez,0.5,42,84
2014,0,22913,John Rollins,0.5,40,80
2014,0,33418,Shawn Stefani,0.5,30,60
2014,0,21528,Henrik Stenson,0.5,27,54
2014,0,24663,Y.E. Yang,0.5,39,78
2014,0,32200,Roberto Castro,0.49,36,74
2014,0,24924,Bill Haas,0.49,51,105
2014,0,29222,Billy Hurley III,0.49,42,86
2014,0,24502,Adam Scott,0.49,33,68
2014,0,27330,Josh Teater,0.49,43,88
