YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,1,0,32757,Patton Kizzire,32.91,362,11
2024,2,0,24024,Zach Johnson,33.11,298,9
2024,3,0,54591,Ben Griffin,33.24,831,25
2024,4,0,36326,David Lipsky,33.36,367,11
2024,5,0,30163,Henrik Norlander,33.43,468,14
2024,6,0,54576,Patrick Fishburn,33.54,436,13
2024,7,0,47483,Will Zalatoris,33.64,471,14
2024,8,0,39971,Sungjae Im,33.75,675,20
2024,9,0,52514,Trace Crowe,33.86,474,14
2024,10,0,36799,Stephan Jaeger,33.88,576,17
2024,10,0,34587,Chan Kim,33.88,576,17
2024,12,0,52666,Sami Valimaki,33.9,339,10
2024,13,0,51890,Greyson Sigg,33.92,441,13
2024,14,0,51766,Wyndham Clark,33.93,509,15
2024,14,0,52215,Robert MacIntyre,33.93,475,14
2024,16,0,29420,Billy Horschel,33.94,611,18
2024,16,0,40250,Taylor Pendrith,33.94,577,17
2024,18,0,34099,Harris English,33.95,713,21
2024,19,0,39327,Ben Silverman,34.0,612,18
2024,19,0,39324,J.J. Spaun,34.0,510,15
2024,19,0,51894,Vince Whaley,34.0,510,15
2024,19,0,52513,Carson Young,34.0,578,17
2024,23,0,51349,Nico Echavarria,34.06,579,17
2024,23,0,27064,Jhonattan Vegas,34.06,545,16
2024,25,0,34374,Erik Barnes,34.13,273,8
2024,26,0,59866,Nick Dunlap,34.14,478,14
2024,26,0,48887,Matt Wallace,34.14,478,14
2024,28,0,26596,Ryan Moore,34.15,444,13
2024,29,0,47504,Sam Burns,34.17,615,18
2024,30,0,55708,Hayden Buckley,34.18,376,11
2024,31,0,60004,Jacob Bridgeman,34.19,547,16
2024,31,0,47983,Chad Ramey,34.19,547,16
2024,31,0,58168,Davis Thompson,34.19,718,21
2024,34,0,34021,Bud Cauley,34.2,342,10
2024,35,0,51287,Ryo Hisatsune,34.24,582,17
2024,35,0,40162,Justin Lower,34.24,719,21
2024,37,0,45609,Tyler Duncan,34.25,411,12
2024,37,0,29535,Brice Garnett,34.25,274,8
2024,37,0,32333,Kevin Tway,34.25,411,12
2024,40,0,37455,Si Woo Kim,34.27,754,22
2024,41,0,28252,Seamus Power,34.29,720,21
2024,42,0,55893,Sam Stevens,34.3,789,23
2024,43,0,59095,Chris Gotterup,34.31,446,13
2024,44,0,28237,Rory McIlroy,34.35,584,17
2024,45,0,45242,Kevin Yu,34.36,481,14
2024,46,0,51997,Andrew Novak,34.37,653,19
2024,47,0,52955,Ludvig Åberg,34.39,619,18
2024,47,0,45157,Cam Davis,34.39,619,18
2024,49,0,59143,Mac Meissner,34.4,516,15
2024,50,0,30911,Tommy Fleetwood,34.41,585,17
2024,50,0,51977,Max Greyserman,34.41,585,17
2024,50,0,46442,Maverick McNealy,34.41,757,22
2024,50,0,24502,Adam Scott,34.41,585,17
2024,54,0,33204,Shane Lowry,34.44,620,18
2024,55,0,35506,Mackenzie Hughes,34.45,758,22
2024,55,0,55789,Taylor Montgomery,34.45,379,11
2024,55,0,49771,J.T. Poston,34.45,689,20
2024,58,0,35461,Beau Hossler,34.47,655,19
2024,59,0,48081,Xander Schauffele,34.48,724,21
2024,60,0,57900,Chandler Phillips,34.5,621,18
2024,61,0,56630,Akshay Bhatia,34.53,656,19
2024,61,0,47679,Victor Perez,34.53,518,15
2024,61,0,52374,Brandon Wu,34.53,518,15
2024,64,0,60067,Joe Highsmith,34.54,449,13
2024,64,0,28775,Nate Lashley,34.54,449,13
2024,66,0,33141,Keegan Bradley,34.56,622,18
2024,66,0,57975,Harry Hall,34.56,622,18
2024,66,0,48117,Kurt Kitayama,34.56,622,18
2024,66,0,33448,Justin Thomas,34.56,553,16
2024,70,0,32070,Rafael Campos,34.57,242,7
2024,70,0,52372,Cameron Champ,34.57,242,7
2024,70,0,56149,Wilson Furr,34.57,242,7
2024,70,0,48119,Ben Taylor,34.57,242,7
2024,74,0,32640,Troy Merritt,34.58,415,12
2024,74,0,22405,Justin Rose,34.58,415,12
2024,76,0,35310,Lanto Griffin,34.59,588,17
2024,76,0,36884,Ben Kohles,34.59,588,17
2024,78,0,29908,C.T. Pan,34.6,346,10
2024,79,0,34098,Russell Henley,34.61,623,18
2024,80,0,34256,Andrew Putnam,34.65,589,17
2024,81,0,32839,Hideki Matsuyama,34.67,624,18
2024,81,0,46441,Robby Shelton,34.67,520,15
2024,81,0,27770,Camilo Villegas,34.67,208,6
2024,84,0,59442,Parker Coody,34.7,347,10
2024,84,0,25900,Lucas Glover,34.7,694,20
2024,84,0,47993,Denny McCarthy,34.7,694,20
2024,84,0,46113,Ryan McCormick,34.7,347,10
2024,84,0,26476,Chez Reavie,34.7,347,10
2024,89,0,51696,Rico Hoey,34.72,625,18
2024,89,0,40006,Erik van Rooyen,34.72,625,18
2024,91,0,40026,Daniel Berger,34.73,521,15
2024,92,0,54628,Lee Hodges,34.74,660,19
2024,93,0,48084,Wesley Bryan,34.75,278,8
2024,93,0,46340,Alex Smalley,34.75,417,12
2024,95,0,28089,Jason Day,34.76,591,17
2024,95,0,39546,Keith Mitchell,34.76,591,17
2024,97,0,46717,Viktor Hovland,34.77,452,13
2024,97,0,37275,Sam Ryder,34.77,452,13
2024,99,0,32102,Rickie Fowler,34.78,626,18
2024,99,0,30926,Chris Kirk,34.78,626,18
2024,99,0,55454,Carl Yuan,34.78,313,9
2024,102,0,36801,Mark Hubbard,34.79,835,24
2024,103,0,22371,Aaron Baddeley,34.8,522,15
2024,103,0,52375,Doug Ghim,34.8,696,20
2024,103,0,39975,Michael Kim,34.8,522,15
2024,103,0,27330,Josh Teater,34.8,174,5
2024,103,0,57366,Cameron Young,34.8,696,20
2024,108,0,33948,Byeong Hun An,34.82,592,17
2024,109,0,60767,Blaine Hale Jr.,34.83,209,6
2024,109,0,33486,Roger Sloan,34.83,418,12
2024,111,0,46046,Scottie Scheffler,34.84,662,19
2024,112,0,48153,Matthieu Pavon,34.87,523,15
2024,113,0,45522,Christiaan Bezuidenhout,34.89,628,18
2024,113,0,50525,Collin Morikawa,34.89,663,19
2024,115,0,48699,Callum Tarren,34.9,349,10
2024,116,0,47591,Eric Cole,34.91,803,23
2024,116,0,36699,Patrick Rodgers,34.91,768,22
2024,118,0,32791,K.H. Lee,34.93,489,14
2024,119,0,40058,Zac Blair,34.94,559,16
2024,119,0,33399,Adam Hadwin,34.94,594,17
2024,119,0,27349,Alex Noren,34.94,594,17
2024,122,0,46414,Aaron Rai,34.95,734,21
2024,123,0,35532,Tom Hoge,34.96,839,24
2024,123,0,40115,Adam Svensson,34.96,804,23
2024,125,0,37212,Paul Barjon,35.0,140,4
2024,125,0,34255,Joseph Bramlett,35.0,595,17
2024,125,0,35450,Patrick Cantlay,35.0,595,17
2024,125,0,50497,Adrien Dumont de Chassart,35.0,455,13
2024,125,0,50484,Hayden Springer,35.0,490,14
2024,130,0,34076,Joel Dahmen,35.05,666,19
2024,130,0,29725,Tony Finau,35.05,701,20
2024,130,0,55182,Tom Kim,35.05,666,19
2024,133,0,39977,Max Homa,35.06,631,18
2024,133,0,37378,Min Woo Lee,35.06,561,16
2024,133,0,27139,David Skinns,35.06,561,16
2024,136,0,27129,Luke List,35.08,456,13
2024,136,0,27214,Kevin Streelman,35.08,456,13
2024,138,0,36871,Matt NeSmith,35.09,386,11
2024,139,0,54421,Garrick Higgo,35.13,527,15
2024,139,0,48867,Matti Schmid,35.13,527,15
2024,139,0,49960,Sepp Straka,35.13,562,16
2024,139,0,31323,Gary Woodland,35.13,527,15
2024,143,0,39997,Corey Conners,35.14,773,22
2024,143,0,27936,Martin Laird,35.14,492,14
2024,145,0,33408,Tyson Alexander,35.15,457,13
2024,146,0,35617,Martin Trainer,35.2,176,5
2024,147,0,33968,Thorbjørn Olesen,35.22,317,9
2024,148,0,59836,Pierceson Coody,35.25,564,16
2024,149,0,51634,Sahith Theegala,35.27,776,22
2024,150,0,47347,Adam Schenk,35.28,635,18
2024,151,0,47988,Nick Hardy,35.29,600,17
2024,152,0,32367,Jorge Campillo,35.3,353,10
2024,153,0,29936,Ryan Fox,35.31,565,16
2024,154,0,50188,S.H. Kim,35.39,814,23
2024,155,0,30927,Brendon Todd,35.41,779,22
2024,156,0,27644,Brian Harman,35.43,744,21
2024,156,0,23108,Matt Kuchar,35.43,496,14
2024,156,0,47995,Davis Riley,35.43,496,14
2024,156,0,34046,Jordan Spieth,35.43,496,14
2024,160,0,33653,Thomas Detry,35.44,567,16
2024,161,0,49947,Taylor Moore,35.5,781,22
2024,162,0,57362,Austin Eckroat,35.52,746,21
2024,163,0,32366,Kevin Chappell,35.55,391,11
2024,164,0,51070,Vincent Norrman,35.57,249,7
2024,164,0,23320,Ryan Palmer,35.57,249,7
2024,166,0,25493,Nick Taylor,35.61,641,18
2024,167,0,31646,Emiliano Grillo,35.65,713,20
2024,168,0,52453,Nicolai Højgaard,35.67,428,12
2024,168,0,47420,Jake Knapp,35.67,642,18
2024,168,0,50095,Austin Smotherman,35.67,428,12
2024,171,0,40098,Matt Fitzpatrick,35.69,571,16
2024,171,0,54783,Dylan Wu,35.69,571,16
2024,173,0,27649,Brandt Snedeker,35.71,250,7
2024,174,0,47806,Raul Pereda,35.75,143,4
2024,174,0,50493,Justin Suh,35.75,429,12
2024,176,0,38991,Alejandro Tosti,35.82,394,11
2024,177,0,34466,Peter Malnati,35.85,466,13
2024,178,0,29478,Kevin Kisner,35.86,251,7
2024,179,0,47663,Kevin Dougherty,35.89,323,9
2024,180,0,29221,Webb Simpson,35.9,359,10
2024,181,0,34563,Chesson Hadley,35.91,395,11
2024,182,0,48319,Tom Whitney,36.0,396,11
2024,183,0,12716,Charley Hoffman,36.07,541,15
2024,184,0,28420,Ryan Brehm,36.5,219,6
2023,1,0,39335,Kevin Roy,33.6,336,10
2023,2,0,34098,Russell Henley,33.61,605,18
2023,3,0,27644,Brian Harman,33.75,675,20
2023,4,0,45242,Kevin Yu,33.85,440,13
2023,5,0,29725,Tony Finau,33.89,644,19
2023,6,0,35901,Paul Haley II,33.92,441,13
2023,7,0,39971,Sungjae Im,33.96,781,23
2023,8,0,51766,Wyndham Clark,34.0,816,24
2023,9,0,28237,Rory McIlroy,34.07,511,15
2023,10,0,47993,Denny McCarthy,34.09,750,22
2023,11,0,47983,Chad Ramey,34.11,614,18
2023,12,0,35450,Patrick Cantlay,34.12,580,17
2023,13,0,32102,Rickie Fowler,34.13,785,23
2023,13,0,30692,Scott Stallings,34.13,512,15
2023,15,0,32839,Hideki Matsuyama,34.16,649,19
2023,16,0,47504,Sam Burns,34.18,581,17
2023,17,0,51349,Nico Echavarria,34.2,342,10
2023,17,0,55182,Tom Kim,34.2,684,20
2023,19,0,22405,Justin Rose,34.21,479,14
2023,20,0,33141,Keegan Bradley,34.22,616,18
2023,21,0,46970,Jon Rahm,34.24,582,17
2023,22,0,39977,Max Homa,34.25,685,20
2023,23,0,25493,Nick Taylor,34.26,651,19
2023,24,0,54591,Ben Griffin,34.28,857,25
2023,24,0,27349,Alex Noren,34.28,617,18
2023,24,0,25818,Scott Piercy,34.28,617,18
2023,27,0,30911,Tommy Fleetwood,34.29,583,17
2023,28,0,48081,Xander Schauffele,34.35,687,20
2023,29,0,57362,Austin Eckroat,34.37,653,19
2023,30,0,23320,Ryan Palmer,34.38,447,13
2023,31,0,45157,Cam Davis,34.39,619,18
2023,32,0,52453,Nicolai Hojgaard,34.4,344,10
2023,32,0,32640,Troy Merritt,34.4,516,15
2023,34,0,40115,Adam Svensson,34.41,929,27
2023,35,0,47988,Nick Hardy,34.42,826,24
2023,35,0,12716,Charley Hoffman,34.42,413,12
2023,37,0,35506,Mackenzie Hughes,34.44,551,16
2023,38,0,40162,Justin Lower,34.45,689,20
2023,38,0,37275,Sam Ryder,34.45,758,22
2023,40,0,26596,Ryan Moore,34.46,448,13
2023,40,0,58967,Trevor Werbylo,34.46,448,13
2023,42,0,22371,Aaron Baddeley,34.5,552,16
2023,42,0,46717,Viktor Hovland,34.5,759,22
2023,42,0,27936,Martin Laird,34.5,483,14
2023,42,0,50525,Collin Morikawa,34.5,621,18
2023,46,0,47591,Eric Cole,34.52,932,27
2023,46,0,35532,Tom Hoge,34.52,725,21
2023,46,0,36799,Stephan Jaeger,34.52,1001,29
2023,46,0,49947,Taylor Moore,34.52,725,21
2023,50,0,39997,Corey Conners,34.53,656,19
2023,50,0,28089,Jason Day,34.53,587,17
2023,50,0,28252,Seamus Power,34.53,587,17
2023,53,0,31646,Emiliano Grillo,34.54,829,24
2023,54,0,52372,Cameron Champ,34.55,380,11
2023,54,0,36801,Mark Hubbard,34.55,760,22
2023,56,0,19803,Ryan Armour,34.57,484,14
2023,56,0,51890,Greyson Sigg,34.57,726,21
2023,58,0,27554,Scott Harrington,34.58,415,12
2023,59,0,34431,Robert Streb,34.6,346,10
2023,59,0,57366,Cameron Young,34.6,692,20
2023,61,0,45522,Christiaan Bezuidenhout,34.61,623,18
2023,61,0,32757,Patton Kizzire,34.61,623,18
2023,63,0,54783,Dylan Wu,34.62,727,21
2023,64,0,29420,Billy Horschel,34.64,381,11
2023,64,0,39324,J.J. Spaun,34.64,762,22
2023,66,0,51414,Brent Grant,34.67,416,12
2023,66,0,39058,Lucas Herbert,34.67,416,12
2023,66,0,39975,Michael Kim,34.67,624,18
2023,66,0,34466,Peter Malnati,34.67,520,15
2023,66,0,46441,Robby Shelton,34.67,624,18
2023,66,0,33448,Justin Thomas,34.67,520,15
2023,72,0,30927,Brendon Todd,34.7,798,23
2023,73,0,52375,Doug Ghim,34.71,590,17
2023,73,0,24140,Sean O'Hair,34.71,243,7
2023,75,0,34255,Joseph Bramlett,34.73,521,15
2023,75,0,56762,Will Gordon,34.73,764,22
2023,75,0,37455,Si Woo Kim,34.73,764,22
2023,78,0,54421,Garrick Higgo,34.74,660,19
2023,79,0,29970,Dylan Frittelli,34.75,278,8
2023,79,0,48699,Callum Tarren,34.75,556,16
2023,81,0,46046,Scottie Scheffler,34.77,765,22
2023,82,0,29908,C.T. Pan,34.78,313,9
2023,83,0,45609,Tyler Duncan,34.79,487,14
2023,83,0,33204,Shane Lowry,34.79,487,14
2023,83,0,47347,Adam Schenk,34.79,835,24
2023,86,0,27129,Luke List,34.8,696,20
2023,86,0,34256,Andrew Putnam,34.8,870,25
2023,86,0,58168,Davis Thompson,34.8,696,20
2023,89,0,33653,Thomas Detry,34.82,766,22
2023,89,0,46414,Aaron Rai,34.82,766,22
2023,91,0,56630,Akshay Bhatia,34.83,627,18
2023,91,0,46435,Austin Cook,34.83,418,12
2023,91,0,33399,Adam Hadwin,34.83,627,18
2023,91,0,30926,Chris Kirk,34.83,627,18
2023,91,0,46340,Alex Smalley,34.83,801,23
2023,96,0,32816,Satoshi Kodaira,34.85,453,13
2023,96,0,49771,J.T. Poston,34.85,697,20
2023,98,0,33948,Byeong Hun An,34.87,802,23
2023,99,0,23108,Matt Kuchar,34.9,698,20
2023,99,0,35449,Adam Long,34.9,698,20
2023,99,0,55789,Taylor Montgomery,34.9,733,21
2023,99,0,36699,Patrick Rodgers,34.9,698,20
2023,103,0,33122,Russell Knox,34.91,768,22
2023,104,0,46442,Maverick McNealy,34.92,419,12
2023,104,0,52374,Brandon Wu,34.92,838,24
2023,106,0,34409,David Lingmerth,34.93,489,14
2023,106,0,29289,S.Y. Noh,34.93,524,15
2023,106,0,32333,Kevin Tway,34.93,524,15
2023,106,0,25632,Jimmy Walker,34.93,489,14
2023,110,0,28775,Nate Lashley,34.95,769,22
2023,111,0,48084,Wesley Bryan,35.0,280,8
2023,111,0,47079,Harrison Endycott,35.0,490,14
2023,111,0,35461,Beau Hossler,35.0,805,23
2023,111,0,36871,Matt NeSmith,35.0,665,19
2023,111,0,51070,Vincent Norrman,35.0,560,16
2023,111,0,27963,Chris Stroud,35.0,315,9
2023,111,0,50493,Justin Suh,35.0,910,26
2023,111,0,52513,Carson Young,35.0,595,17
2023,119,0,57975,Harry Hall,35.05,666,19
2023,119,0,34363,Tyrrell Hatton,35.05,666,19
2023,119,0,33413,Ben Martin,35.05,666,19
2023,122,0,34076,Joel Dahmen,35.06,596,17
2023,122,0,40098,Matt Fitzpatrick,35.06,561,16
2023,122,0,29535,Brice Garnett,35.06,631,18
2023,122,0,49298,Kramer Hickok,35.06,596,17
2023,122,0,50095,Austin Smotherman,35.06,631,18
2023,127,0,33408,Tyson Alexander,35.07,526,15
2023,128,0,52955,Ludvig Åberg,35.08,421,12
2023,128,0,22056,Cameron Percy,35.08,421,12
2023,130,0,59018,Ryan Gerard,35.09,386,11
2023,131,0,36326,David Lipsky,35.1,702,20
2023,131,0,40250,Taylor Pendrith,35.1,702,20
2023,131,0,48119,Ben Taylor,35.1,702,20
2023,131,0,52411,Kyle Westmoreland,35.1,351,10
2023,135,0,31323,Gary Woodland,35.11,632,18
2023,136,0,34610,Matthias Schwab,35.12,597,17
2023,137,0,55708,Hayden Buckley,35.13,527,15
2023,137,0,35879,Kelly Kraft,35.13,562,16
2023,139,0,32791,K.H. Lee,35.14,773,22
2023,140,0,40058,Zac Blair,35.15,457,13
2023,140,0,33597,Harry Higgs,35.15,457,13
2023,140,0,55893,Sam Stevens,35.15,703,20
2023,143,0,34563,Chesson Hadley,35.17,633,18
2023,143,0,48867,Matti Schmid,35.17,422,12
2023,145,0,28420,Ryan Brehm,35.18,387,11
2023,145,0,50188,S.H. Kim,35.18,774,22
2023,147,0,34099,Harris English,35.19,739,21
2023,147,0,54628,Lee Hodges,35.19,739,21
2023,149,0,32366,Kevin Chappell,35.2,352,10
2023,150,0,40006,Erik van Rooyen,35.23,458,13
2023,151,0,27974,Sung Kang,35.25,282,8
2023,152,0,49960,Sepp Straka,35.26,670,19
2023,153,0,55454,Carl Yuan,35.27,529,15
2023,154,0,26476,Chez Reavie,35.28,635,18
2023,155,0,35617,Martin Trainer,35.3,353,10
2023,156,0,48117,Kurt Kitayama,35.38,460,13
2023,157,0,31202,William McGirt,35.4,354,10
2023,157,0,31560,Brian Stuard,35.4,354,10
2023,157,0,48887,Matt Wallace,35.4,531,15
2023,160,0,51950,Max McGreevy,35.42,425,12
2023,161,0,49453,Trevor Cone,35.43,496,14
2023,162,0,58696,Peter Kuest,35.44,319,9
2023,162,0,24502,Adam Scott,35.44,567,16
2023,164,0,24024,Zach Johnson,35.46,461,13
2023,165,0,47128,Richy Werenski,35.47,532,15
2023,166,0,32662,Michael Gligic,35.5,284,8
2023,166,0,39954,Cody Gribble,35.5,497,14
2023,166,0,39546,Keith Mitchell,35.5,710,20
2023,166,0,30163,Henrik Norlander,35.5,568,16
2023,166,0,53165,Doc Redman,35.5,355,10
2023,166,0,29221,Webb Simpson,35.5,355,10
2023,172,0,47995,Davis Riley,35.53,675,19
2023,173,0,20229,Stewart Cink,35.54,462,13
2023,173,0,33410,Andrew Landry,35.54,462,13
2023,173,0,51634,Sahith Theegala,35.54,853,24
2023,173,0,32139,Danny Willett,35.54,462,13
2023,177,0,51997,Andrew Novak,35.55,711,20
2023,178,0,27095,Nick Watney,35.56,320,9
2023,179,0,35310,Lanto Griffin,35.6,356,10
2023,179,0,34046,Jordan Spieth,35.6,534,15
2023,181,0,37338,Zecheng Dou,35.61,641,18
2023,182,0,25900,Lucas Glover,35.76,751,21
2023,182,0,27214,Kevin Streelman,35.76,608,17
2023,184,0,39067,MJ Daffue,35.84,681,19
2023,185,0,32448,James Hahn,35.87,538,15
2023,186,0,49766,Hank Lebioda,35.88,287,8
2023,187,0,25686,Jason Dufner,35.93,503,14
2023,188,0,31557,Jim Herman,36.0,432,12
2023,188,0,46601,Trey Mullinax,36.0,360,10
2023,190,0,24925,Jonathan Byrd,36.13,289,8
2023,191,0,36724,Augusto Núñez,36.15,470,13
2023,192,0,31577,Tano Goya,36.24,616,17
2023,193,0,51491,Brandon Matthews,36.57,256,7
2022,1,0,33490,Bo Hoag,33.14,232,7
2022,2,0,54421,Garrick Higgo,33.63,269,8
