YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,48887,Matt Wallace,-0.818
2024,0,34255,Joseph Bramlett,-0.813
2024,0,50095,Austin Smotherman,-0.81
2024,0,32640,Troy Merritt,-0.808
2024,0,34466,Peter Malnati,-0.778
2024,0,32366,Kevin Chappell,-0.769
2024,0,47995,Davis Riley,-0.767
2024,0,35506,Mackenzie Hughes,-0.75
2024,0,50493,Justin Suh,-0.75
2024,0,60004,Jacob Bridgeman,-0.742
2024,0,37378,Min Woo Lee,-0.731
2024,0,47988,Nick Hardy,-0.722
2024,0,48867,Matti Schmid,-0.719
2024,0,52372,Cameron Champ,-0.714
2024,0,37455,Si Woo Kim,-0.711
2024,0,32839,Hideki Matsuyama,-0.711
2024,0,28420,Ryan Brehm,-0.708
2024,0,54576,Patrick Fishburn,-0.696
2024,0,34563,Chesson Hadley,-0.696
2024,0,29725,Tony Finau,-0.694
2024,0,35461,Beau Hossler,-0.694
2024,0,28775,Nate Lashley,-0.684
2024,0,46442,Maverick McNealy,-0.675
2024,0,39546,Keith Mitchell,-0.674
2024,0,51766,Wyndham Clark,-0.667
2024,0,52514,Trace Crowe,-0.667
2024,0,54421,Garrick Higgo,-0.667
2024,0,27129,Luke List,-0.667
2024,0,47993,Denny McCarthy,-0.667
2024,0,59143,Mac Meissner,-0.667
2024,0,39327,Ben Silverman,-0.667
2024,0,28252,Seamus Power,-0.66
2024,0,52666,Sami Valimaki,-0.658
2024,0,29221,Webb Simpson,-0.654
2024,0,47591,Eric Cole,-0.644
2024,0,50525,Collin Morikawa,-0.641
2024,0,29936,Ryan Fox,-0.64
2024,0,29535,Brice Garnett,-0.64
2024,0,47483,Will Zalatoris,-0.64
2024,0,47504,Sam Burns,-0.639
2024,0,51890,Greyson Sigg,-0.636
2024,0,40006,Erik van Rooyen,-0.629
2024,0,57975,Harry Hall,-0.625
2024,0,47679,Victor Perez,-0.625
2024,0,55893,Sam Stevens,-0.622
2024,0,59866,Nick Dunlap,-0.621
2024,0,29478,Kevin Kisner,-0.619
2024,0,47663,Kevin Dougherty,-0.615
2024,0,48319,Tom Whitney,-0.607
2024,0,52374,Brandon Wu,-0.607
2024,0,34587,Chan Kim,-0.606
2024,0,29908,C.T. Pan,-0.606
2024,0,32070,Rafael Campos,-0.6
2024,0,36801,Mark Hubbard,-0.6
2024,0,24024,Zach Johnson,-0.6
2024,0,48081,Xander Schauffele,-0.6
2024,0,39324,J.J. Spaun,-0.6
2024,0,29420,Billy Horschel,-0.595
2024,0,49771,J.T. Poston,-0.585
2024,0,22371,Aaron Baddeley,-0.583
2024,0,57900,Chandler Phillips,-0.583
2024,0,36699,Patrick Rodgers,-0.583
2024,0,54591,Ben Griffin,-0.581
2024,0,37212,Paul Barjon,-0.579
2024,0,33141,Keegan Bradley,-0.579
2024,0,27649,Brandt Snedeker,-0.579
2024,0,34099,Harris English,-0.571
2024,0,36799,Stephan Jaeger,-0.571
2024,0,46414,Aaron Rai,-0.571
2024,0,45242,Kevin Yu,-0.571
2024,0,26476,Chez Reavie,-0.567
2024,0,40098,Matt Fitzpatrick,-0.563
2024,0,31646,Emiliano Grillo,-0.563
2024,0,54783,Dylan Wu,-0.561
2024,0,47983,Chad Ramey,-0.56
2024,0,51997,Andrew Novak,-0.559
2024,0,55789,Taylor Montgomery,-0.556
2024,0,46340,Alex Smalley,-0.556
2024,0,27064,Jhonattan Vegas,-0.556
2024,0,36884,Ben Kohles,-0.553
2024,0,12716,Charley Hoffman,-0.55
2024,0,33653,Thomas Detry,-0.548
2024,0,39997,Corey Conners,-0.545
2024,0,33968,Thorbjørn Olesen,-0.545
2024,0,27214,Kevin Streelman,-0.545
2024,0,55708,Hayden Buckley,-0.543
2024,0,39975,Michael Kim,-0.542
2024,0,60067,Joe Highsmith,-0.541
2024,0,33448,Justin Thomas,-0.537
2024,0,27139,David Skinns,-0.536
2024,0,51349,Nico Echavarria,-0.533
2024,0,55182,Tom Kim,-0.533
2024,0,52955,Ludvig Åberg,-0.531
2024,0,46046,Scottie Scheffler,-0.531
2024,0,32367,Jorge Campillo,-0.529
2024,0,40115,Adam Svensson,-0.529
2024,0,48119,Ben Taylor,-0.526
2024,0,48699,Callum Tarren,-0.524
2024,0,32757,Patton Kizzire,-0.52
2024,0,35450,Patrick Cantlay,-0.519
2024,0,23108,Matt Kuchar,-0.516
2024,0,28237,Rory McIlroy,-0.516
2024,0,56630,Akshay Bhatia,-0.51
2024,0,59442,Parker Coody,-0.5
2024,0,45157,Cam Davis,-0.5
2024,0,51287,Ryo Hisatsune,-0.5
2024,0,39977,Max Homa,-0.5
2024,0,49947,Taylor Moore,-0.5
2024,0,33486,Roger Sloan,-0.5
2024,0,25900,Lucas Glover,-0.487
2024,0,40250,Taylor Pendrith,-0.486
2024,0,34098,Russell Henley,-0.484
2024,0,51696,Rico Hoey,-0.483
2024,0,52375,Doug Ghim,-0.48
2024,0,47806,Raul Pereda,-0.48
2024,0,39971,Sungjae Im,-0.476
2024,0,47420,Jake Knapp,-0.476
2024,0,52513,Carson Young,-0.476
2024,0,32791,K.H. Lee,-0.475
2024,0,54628,Lee Hodges,-0.472
2024,0,40026,Daniel Berger,-0.471
2024,0,48153,Matthieu Pavon,-0.471
2024,0,60767,Blaine Hale Jr.,-0.467
2024,0,34021,Bud Cauley,-0.462
2024,0,49960,Sepp Straka,-0.462
2024,0,51894,Vince Whaley,-0.462
2024,0,25493,Nick Taylor,-0.459
2024,0,27330,Josh Teater,-0.458
2024,0,34076,Joel Dahmen,-0.455
2024,0,56149,Wilson Furr,-0.455
2024,0,51977,Max Greyserman,-0.455
2024,0,30163,Henrik Norlander,-0.448
2024,0,50484,Hayden Springer,-0.448
2024,0,23320,Ryan Palmer,-0.444
2024,0,27349,Alex Noren,-0.441
2024,0,33948,Byeong Hun An,-0.438
2024,0,36326,David Lipsky,-0.438
2024,0,26596,Ryan Moore,-0.438
2024,0,51070,Vincent Norrman,-0.435
2024,0,48117,Kurt Kitayama,-0.433
2024,0,30911,Tommy Fleetwood,-0.429
2024,0,35532,Tom Hoge,-0.423
2024,0,47347,Adam Schenk,-0.417
2024,0,51634,Sahith Theegala,-0.413
2024,0,31323,Gary Woodland,-0.406
2024,0,40162,Justin Lower,-0.405
2024,0,37275,Sam Ryder,-0.405
2024,0,59836,Pierceson Coody,-0.4
2024,0,52215,Robert MacIntyre,-0.4
2024,0,34256,Andrew Putnam,-0.4
2024,0,24502,Adam Scott,-0.4
2024,0,30927,Brendon Todd,-0.4
2024,0,33399,Adam Hadwin,-0.396
2024,0,57366,Cameron Young,-0.395
2024,0,33408,Tyson Alexander,-0.393
2024,0,45609,Tyler Duncan,-0.389
2024,0,48084,Wesley Bryan,-0.385
2024,0,32333,Kevin Tway,-0.368
2024,0,28089,Jason Day,-0.367
2024,0,46441,Robby Shelton,-0.367
2024,0,57362,Austin Eckroat,-0.366
2024,0,46113,Ryan McCormick,-0.357
2024,0,58168,Davis Thompson,-0.355
