YEAR,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
2022,0,39546,Keith Mitchell,-123,4.52,1280.0
2022,0,40115,Adam Svensson,-123,4.62,1600.0
2022,0,47504,Sam Burns,-122,4.5,1220.0
2022,0,35450,Patrick Cantlay,-122,4.41,1040.0
2022,0,29725,Tony Finau,-122,4.53,1300.0
2022,0,32757,Patton Kizzire,-119,4.59,1460.0
2022,0,39324,J.J. Spaun,-119,4.62,1550.0
2022,0,32791,K.H. Lee,-118,4.59,1440.0
2022,0,51894,Vince Whaley,-118,4.58,1400.0
2022,0,49964,Aaron Wise,-118,4.55,1310.0
2022,0,33399,Adam Hadwin,-117,4.6,1470.0
2022,0,36699,Patrick Rodgers,-117,4.58,1390.0
2022,0,37275,Sam Ryder,-117,4.58,1390.0
2022,0,46402,Talor Gooch,-116,4.48,1120.0
2022,0,30692,Scott Stallings,-116,4.62,1530.0
2022,0,27064,Jhonattan Vegas,-116,4.54,1260.0
2022,0,46601,Trey Mullinax,-115,4.57,1340.0
2022,0,46414,Aaron Rai,-114,4.58,1370.0
2022,0,34046,Jordan Spieth,-114,4.5,1140.0
2022,0,34466,Peter Malnati,-113,4.66,1670.0
2022,0,34431,Robert Streb,-112,4.57,1290.0
2022,0,31646,Emiliano Grillo,-111,4.59,1360.0
2022,0,45486,Joaquin Niemann,-111,4.54,1200.0
2022,0,51890,Greyson Sigg,-111,4.63,1490.0
2022,0,33419,Cameron Tringale,-111,4.63,1500.0
2022,0,36871,Matthew NeSmith,-110,4.61,1400.0
2022,0,28252,Seamus Power,-110,4.54,1200.0
2022,0,49771,J.T. Poston,-109,4.57,1280.0
2022,0,52374,Brandon Wu,-109,4.55,1220.0
2022,0,36326,David Lipsky,-108,4.63,1450.0
2022,0,47995,Davis Riley,-108,4.63,1440.0
2022,0,45157,Cam Davis,-107,4.58,1270.0
2022,0,33122,Russell Knox,-106,4.61,1370.0
2022,0,46340,Alex Smalley,-106,4.64,1480.0
2022,0,47483,Will Zalatoris,-106,4.57,1220.0
2022,0,46550,Brandon Hagy,-105,4.61,1335.0
2022,0,32640,Troy Merritt,-105,4.63,1430.0
2022,0,35891,Cameron Smith,-105,4.43,920.0
2022,0,47529,Mito Pereira,-104,4.62,1380.0
2022,0,25900,Lucas Glover,-103,4.64,1440.0
2022,0,24924,Bill Haas,-103,4.65,1460.0
2022,0,54628,Lee Hodges,-103,4.64,1450.0
2022,0,46970,Jon Rahm,-103,4.54,1120.0
2022,0,27214,Kevin Streelman,-103,4.64,1440.0
2022,0,57366,Cameron Young,-102,4.59,1230.0
2022,0,40098,Matt Fitzpatrick,-101,4.51,1030.0
2022,0,32662,Michael Gligic,-101,4.57,1180.0
2022,0,49947,Taylor Moore,-101,4.63,1360.0
2022,0,48081,Xander Schauffele,-101,4.54,1100.0
2022,0,55708,Hayden Buckley,-100,4.66,1470.0
2022,0,39997,Corey Conners,-100,4.62,1300.0
2022,0,34076,Joel Dahmen,-100,4.61,1280.0
2022,0,52375,Doug Ghim,-100,4.63,1350.0
2022,0,34256,Andrew Putnam,-100,4.65,1430.0
2022,0,45609,Tyler Duncan,-99,4.63,1345.0
2022,0,36801,Mark Hubbard,-99,4.53,1060.0
2022,0,36799,Stephan Jaeger,-99,4.63,1330.0
2022,0,47993,Denny McCarthy,-99,4.67,1510.0
2022,0,40250,Taylor Pendrith,-99,4.57,1160.0
2022,0,32333,Kevin Tway,-99,4.59,1210.0
2022,0,28237,Rory McIlroy,-98,4.44,880.0
2022,0,49960,Sepp Straka,-98,4.67,1480.0
2022,0,51766,Wyndham Clark,-97,4.69,1580.0
2022,0,34098,Russell Henley,-96,4.59,1160.0
2022,0,49298,Kramer Hickok,-96,4.66,1430.0
2022,0,32839,Hideki Matsuyama,-96,4.57,1125.0
2022,0,25818,Scott Piercy,-96,4.61,1230.0
2022,0,24502,Adam Scott,-96,4.56,1090.0
2022,0,30926,Chris Kirk,-95,4.64,1320.0
2022,0,34264,Hudson Swafford,-94,4.57,1090.0
2022,0,34255,Joseph Bramlett,-93,4.65,1320.0
2022,0,29970,Dylan Frittelli,-93,4.68,1450.0
2022,0,26851,Marc Leishman,-93,4.59,1130.0
2022,0,40162,Justin Lower,-93,4.61,1180.0
2022,0,53165,Doc Redman,-93,4.65,1330.0
2022,0,52372,Cameron Champ,-92,4.54,1000.0
2022,0,25493,Nick Taylor,-92,4.67,1410.0
2022,0,48822,Sebastián Muñoz,-91,4.64,1280.0
2022,0,47856,Seth Reeves,-91,4.61,1160.0
2022,0,37189,Harold Varner III,-91,4.57,1065.0
2022,0,33141,Keegan Bradley,-90,4.64,1240.0
2022,0,35310,Lanto Griffin,-90,4.66,1310.0
2022,0,27974,Sung Kang,-90,4.67,1355.0
2022,0,49766,Hank Lebioda,-90,4.65,1300.0
2022,0,34610,Matthias Schwab,-90,4.58,1080.0
2022,0,32150,Michael Thompson,-90,4.67,1350.0
2022,0,35617,Martin Trainer,-90,4.64,1260.0
2022,0,27644,Brian Harman,-89,4.65,1280.0
2022,0,26300,Matt Jones,-89,4.56,1000.0
2022,0,27129,Luke List,-89,4.65,1260.0
2022,0,50095,Austin Smotherman,-89,4.66,1290.0
2022,0,45522,Christiaan Bezuidenhout,-88,4.63,1200.0
2022,0,34174,John Huh,-88,4.62,1170.0
2022,0,47983,Chad Ramey,-88,4.62,1170.0
2022,0,47347,Adam Schenk,-88,4.69,1415.0
2022,0,32448,James Hahn,-87,4.61,1120.0
2022,0,12716,Charley Hoffman,-87,4.61,1110.0
2022,0,35449,Adam Long,-87,4.69,1400.0
2022,0,27349,Alex Noren,-87,4.58,1040.0
2022,0,31323,Gary Woodland,-87,4.61,1110.0
