YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2024,1,0,45522,Christiaan Bezuidenhout,98.40%,999,983.0
2024,2,0,34563,Chesson Hadley,98.35%,849,835.0
2024,3,0,47993,Denny McCarthy,98.25%,1083,1064.0
2024,4,0,50497,Adrien Dumont de Chassart,98.24%,850,835.0
2024,5,0,60004,Jacob Bridgeman,98.17%,819,804.0
2024,6,0,28089,Jason Day,98.16%,817,802.0
2024,7,0,48081,Xander Schauffele,98.12%,957,939.0
2024,8,0,27644,Brian Harman,98.11%,1109,1088.0
2024,9,0,22371,Aaron Baddeley,98.10%,843,827.0
2024,9,0,35506,Mackenzie Hughes,98.10%,1155,1133.0
2024,11,0,28237,Rory McIlroy,98.08%,885,868.0
2024,12,0,54591,Ben Griffin,97.97%,1279,1253.0
2024,13,0,39327,Ben Silverman,97.94%,973,953.0
2024,14,0,40098,Matt Fitzpatrick,97.93%,868,850.0
2024,15,0,50525,Collin Morikawa,97.92%,960,940.0
2024,16,0,52375,Doug Ghim,97.91%,1148,1124.0
2024,17,0,49960,Sepp Straka,97.89%,949,929.0
2024,18,0,56630,Akshay Bhatia,97.88%,1084,1061.0
2024,19,0,35450,Patrick Cantlay,97.81%,776,759.0
2024,19,0,47983,Chad Ramey,97.81%,960,939.0
2024,21,0,30163,Henrik Norlander,97.76%,715,699.0
2024,22,0,29420,Billy Horschel,97.75%,933,912.0
2024,23,0,52372,Cameron Champ,97.70%,696,680.0
2024,24,0,47591,Eric Cole,97.69%,1344,1313.0
2024,25,0,34466,Peter Malnati,97.68%,948,926.0
2024,25,0,48119,Ben Taylor,97.68%,776,758.0
2024,27,0,36871,Matt NeSmith,97.66%,899,878.0
2024,28,0,35461,Beau Hossler,97.65%,1108,1082.0
2024,29,0,46442,Maverick McNealy,97.64%,1103,1077.0
2024,29,0,36699,Patrick Rodgers,97.64%,1272,1242.0
2024,31,0,47347,Adam Schenk,97.63%,1137,1110.0
2024,32,0,47504,Sam Burns,97.56%,903,881.0
2024,33,0,59836,Pierceson Coody,97.55%,858,837.0
2024,33,0,39324,J.J. Spaun,97.55%,1060,1034.0
2024,35,0,39975,Michael Kim,97.54%,894,872.0
2024,36,0,33399,Adam Hadwin,97.53%,1013,988.0
2024,36,0,54783,Dylan Wu,97.53%,1014,989.0
2024,38,0,45609,Tyler Duncan,97.51%,842,821.0
2024,39,0,57900,Chandler Phillips,97.50%,1039,1013.0
2024,40,0,52513,Carson Young,97.45%,1020,994.0
2024,41,0,32366,Kevin Chappell,97.44%,585,570.0
2024,42,0,55893,Sam Stevens,97.42%,1123,1094.0
2024,43,0,30911,Tommy Fleetwood,97.40%,922,898.0
2024,44,0,45157,Cam Davis,97.39%,1035,1008.0
2024,45,0,52453,Nicolai Højgaard,97.38%,649,632.0
2024,45,0,30927,Brendon Todd,97.38%,1223,1191.0
2024,47,0,54576,Patrick Fishburn,97.37%,797,776.0
2024,47,0,49947,Taylor Moore,97.37%,1253,1220.0
2024,49,0,54421,Garrick Higgo,97.35%,904,880.0
2024,50,0,55789,Taylor Montgomery,97.34%,640,623.0
2024,51,0,51766,Wyndham Clark,97.32%,858,835.0
2024,52,0,34098,Russell Henley,97.31%,892,868.0
2024,52,0,50095,Austin Smotherman,97.31%,557,542.0
2024,54,0,52955,Ludvig Åberg,97.30%,927,902.0
2024,54,0,51997,Andrew Novak,97.30%,1112,1082.0
2024,56,0,47420,Jake Knapp,97.29%,995,968.0
2024,56,0,27936,Martin Laird,97.29%,813,791.0
2024,56,0,52215,Robert MacIntyre,97.29%,884,860.0
2024,59,0,39971,Sungjae Im,97.27%,1099,1069.0
2024,59,0,27129,Luke List,97.27%,951,925.0
2024,61,0,57362,Austin Eckroat,97.26%,1131,1100.0
2024,62,0,23108,Matt Kuchar,97.25%,945,919.0
2024,63,0,39977,Max Homa,97.24%,980,953.0
2024,64,0,51634,Sahith Theegala,97.23%,1192,1159.0
2024,64,0,32333,Kevin Tway,97.23%,649,631.0
2024,66,0,33653,Thomas Detry,97.21%,895,870.0
2024,67,0,51287,Ryo Hisatsune,97.19%,997,969.0
2024,67,0,40250,Taylor Pendrith,97.19%,995,967.0
2024,69,0,34256,Andrew Putnam,97.18%,1064,1034.0
2024,70,0,37378,Min Woo Lee,97.17%,848,824.0
2024,70,0,59143,Mac Meissner,97.17%,918,892.0
2024,70,0,48867,Matti Schmid,97.17%,884,859.0
2024,73,0,47988,Nick Hardy,97.16%,1093,1062.0
2024,74,0,56149,Wilson Furr,97.15%,632,614.0
2024,74,0,29908,C.T. Pan,97.15%,808,785.0
2024,74,0,49771,J.T. Poston,97.15%,1088,1057.0
2024,77,0,58168,Davis Thompson,97.13%,1148,1115.0
2024,78,0,33448,Justin Thomas,97.12%,867,842.0
2024,79,0,46717,Viktor Hovland,97.11%,727,706.0
2024,80,0,33204,Shane Lowry,97.10%,863,838.0
2024,81,0,35532,Tom Hoge,97.08%,1267,1230.0
2024,82,0,54628,Lee Hodges,97.05%,1253,1216.0
2024,83,0,33948,Byeong Hun An,97.01%,935,907.0
2024,83,0,27349,Alex Noren,97.01%,870,844.0
2024,85,0,59442,Parker Coody,97.00%,701,680.0
2024,85,0,46414,Aaron Rai,97.00%,1099,1066.0
2024,85,0,33486,Roger Sloan,97.00%,766,743.0
2024,88,0,55708,Hayden Buckley,96.99%,898,871.0
2024,89,0,34099,Harris English,96.98%,1093,1060.0
2024,89,0,32791,K.H. Lee,96.98%,960,931.0
2024,91,0,52514,Trace Crowe,96.97%,758,735.0
2024,91,0,39546,Keith Mitchell,96.97%,1089,1056.0
2024,93,0,33141,Keegan Bradley,96.96%,1021,990.0
2024,93,0,32367,Jorge Campillo,96.96%,593,575.0
2024,95,0,25493,Nick Taylor,96.94%,1079,1046.0
2024,96,0,36801,Mark Hubbard,96.91%,1262,1223.0
2024,97,0,46046,Scottie Scheffler,96.90%,871,844.0
2024,98,0,28252,Seamus Power,96.89%,1253,1214.0
2024,99,0,47995,Davis Riley,96.85%,984,953.0
2024,99,0,50493,Justin Suh,96.85%,858,831.0
2024,101,0,25900,Lucas Glover,96.84%,1107,1072.0
2024,101,0,47679,Victor Perez,96.84%,885,857.0
2024,101,0,52374,Brandon Wu,96.84%,918,889.0
2024,104,0,24502,Adam Scott,96.83%,884,856.0
2024,105,0,51977,Max Greyserman,96.82%,881,853.0
2024,106,0,33968,Thorbjørn Olesen,96.81%,564,546.0
2024,106,0,51894,Vince Whaley,96.81%,783,758.0
2024,108,0,40162,Justin Lower,96.80%,1158,1121.0
2024,109,0,32640,Troy Merritt,96.78%,839,812.0
2024,110,0,48117,Kurt Kitayama,96.77%,1021,988.0
2024,111,0,22405,Justin Rose,96.76%,741,717.0
2024,112,0,57975,Harry Hall,96.74%,981,949.0
2024,113,0,57366,Cameron Young,96.73%,1009,976.0
2024,114,0,51890,Greyson Sigg,96.69%,996,963.0
2024,115,0,59095,Chris Gotterup,96.68%,933,902.0
2024,116,0,32102,Rickie Fowler,96.67%,962,930.0
2024,117,0,59866,Nick Dunlap,96.66%,899,869.0
2024,117,0,35617,Martin Trainer,96.66%,569,550.0
2024,119,0,31323,Gary Woodland,96.63%,1069,1033.0
2024,120,0,34046,Jordan Spieth,96.61%,915,884.0
2024,121,0,29936,Ryan Fox,96.59%,968,935.0
2024,122,0,39997,Corey Conners,96.58%,1110,1072.0
2024,122,0,37455,Si Woo Kim,96.58%,1139,1100.0
2024,122,0,47483,Will Zalatoris,96.58%,849,820.0
2024,125,0,12716,Charley Hoffman,96.57%,875,845.0
2024,126,0,60767,Blaine Hale Jr.,96.55%,550,531.0
2024,127,0,27139,David Skinns,96.54%,982,948.0
2024,128,0,36799,Stephan Jaeger,96.53%,1036,1000.0
2024,129,0,40115,Adam Svensson,96.47%,1474,1422.0
2024,129,0,45242,Kevin Yu,96.47%,963,929.0
2024,131,0,31646,Emiliano Grillo,96.44%,1096,1057.0
2024,132,0,28420,Ryan Brehm,96.43%,701,676.0
2024,133,0,34076,Joel Dahmen,96.42%,1062,1024.0
2024,133,0,48153,Matthieu Pavon,96.42%,754,727.0
2024,135,0,47663,Kevin Dougherty,96.36%,741,714.0
2024,136,0,55182,Tom Kim,96.34%,1037,999.0
2024,137,0,50188,S.H. Kim,96.33%,1255,1209.0
2024,138,0,26476,Chez Reavie,96.32%,815,785.0
2024,139,0,60067,Joe Highsmith,96.31%,840,809.0
2024,140,0,24024,Zach Johnson,96.26%,588,566.0
2024,141,0,30926,Chris Kirk,96.25%,960,924.0
2024,142,0,34021,Bud Cauley,96.24%,745,717.0
2024,143,0,34374,Erik Barnes,96.23%,636,612.0
2024,144,0,28775,Nate Lashley,96.18%,889,855.0
2024,145,0,40026,Daniel Berger,96.17%,887,853.0
2024,145,0,51070,Vincent Norrman,96.17%,705,678.0
2024,147,0,46441,Robby Shelton,96.16%,938,902.0
2024,148,0,37212,Paul Barjon,96.11%,643,618.0
2024,148,0,36326,David Lipsky,96.11%,849,816.0
2024,150,0,29725,Tony Finau,96.09%,1024,984.0
2024,150,0,29535,Brice Garnett,96.09%,614,590.0
2024,152,0,34587,Chan Kim,96.02%,1031,990.0
2024,152,0,27649,Brandt Snedeker,96.02%,729,700.0
2024,154,0,46340,Alex Smalley,96.00%,874,839.0
2024,154,0,40006,Erik van Rooyen,96.00%,975,936.0
2024,156,0,32070,Rafael Campos,95.99%,649,623.0
2024,157,0,35310,Lanto Griffin,95.93%,836,802.0
2024,158,0,51696,Rico Hoey,95.91%,978,938.0
2024,158,0,46113,Ryan McCormick,95.91%,685,657.0
2024,160,0,40058,Zac Blair,95.88%,1093,1048.0
2024,161,0,33408,Tyson Alexander,95.87%,872,836.0
2024,162,0,37275,Sam Ryder,95.85%,868,832.0
2024,163,0,48887,Matt Wallace,95.84%,841,806.0
2024,164,0,55454,Carl Yuan,95.79%,807,773.0
2024,165,0,48084,Wesley Bryan,95.73%,515,493.0
2024,166,0,32757,Patton Kizzire,95.69%,766,733.0
2024,167,0,51349,Nico Echavarria,95.58%,996,952.0
2024,168,0,32839,Hideki Matsuyama,95.56%,923,882.0
2024,169,0,50484,Hayden Springer,95.50%,800,764.0
2024,170,0,52666,Sami Valimaki,95.47%,795,759.0
2024,171,0,47806,Raul Pereda,95.43%,503,480.0
2024,172,0,29478,Kevin Kisner,95.39%,672,641.0
2024,173,0,26596,Ryan Moore,95.38%,953,909.0
2024,174,0,27770,Camilo Villegas,95.29%,658,627.0
2024,175,0,36884,Ben Kohles,95.25%,1052,1002.0
2024,176,0,48699,Callum Tarren,95.20%,854,813.0
2024,177,0,34255,Joseph Bramlett,95.13%,1068,1016.0
2024,177,0,27064,Jhonattan Vegas,95.13%,904,860.0
2024,179,0,38991,Alejandro Tosti,95.11%,899,855.0
2024,180,0,23320,Ryan Palmer,94.92%,531,504.0
2024,181,0,48319,Tom Whitney,94.81%,751,712.0
2024,182,0,29221,Webb Simpson,94.77%,727,689.0
2024,183,0,27214,Kevin Streelman,94.73%,835,791.0
2024,184,0,27330,Josh Teater,94.58%,572,541.0
2023,1,0,40098,Matt Fitzpatrick,98.51%,875,862.0
2023,2,0,33399,Adam Hadwin,98.50%,1134,1117.0
2023,3,0,47504,Sam Burns,98.42%,1011,995.0
2023,4,0,47993,Denny McCarthy,98.37%,1227,1207.0
2023,5,0,22371,Aaron Baddeley,98.31%,828,814.0
2023,5,0,51634,Sahith Theegala,98.31%,1186,1166.0
2023,7,0,28089,Jason Day,98.25%,914,898.0
2023,8,0,46442,Maverick McNealy,98.19%,663,651.0
2023,9,0,23108,Matt Kuchar,98.13%,1122,1101.0
2023,10,0,52513,Carson Young,98.00%,1052,1031.0
2023,11,0,49771,J.T. Poston,97.95%,1221,1196.0
2023,11,0,47347,Adam Schenk,97.95%,1369,1341.0
2023,13,0,31646,Emiliano Grillo,97.94%,1211,1186.0
2023,13,0,46717,Viktor Hovland,97.94%,969,949.0
2023,15,0,33141,Keegan Bradley,97.92%,912,893.0
2023,15,0,47591,Eric Cole,97.92%,1492,1461.0
2023,17,0,52955,Ludvig Åberg,97.90%,619,606.0
2023,17,0,52453,Nicolai Hojgaard,97.90%,476,466.0
2023,19,0,40250,Taylor Pendrith,97.83%,1153,1128.0
2023,19,0,22056,Cameron Percy,97.83%,645,631.0
2023,21,0,30911,Tommy Fleetwood,97.78%,857,838.0
2023,21,0,54591,Ben Griffin,97.78%,1259,1231.0
2023,21,0,46414,Aaron Rai,97.78%,1262,1234.0
2023,24,0,28775,Nate Lashley,97.74%,1194,1167.0
2023,25,0,35506,Mackenzie Hughes,97.73%,1011,988.0
2023,25,0,36871,Matt NeSmith,97.73%,1191,1164.0
2023,27,0,34099,Harris English,97.71%,1136,1110.0
2023,28,0,26476,Chez Reavie,97.70%,1215,1187.0
2023,29,0,34363,Tyrrell Hatton,97.69%,911,890.0
2023,30,0,35461,Beau Hossler,97.68%,1249,1220.0
2023,31,0,55182,Tom Kim,97.67%,1075,1050.0
2023,31,0,53165,Doc Redman,97.67%,944,922.0
2023,33,0,30926,Chris Kirk,97.65%,1065,1040.0
2023,33,0,40006,Erik van Rooyen,97.65%,808,789.0
2023,35,0,34256,Andrew Putnam,97.64%,1273,1243.0
2023,36,0,33597,Harry Higgs,97.63%,844,824.0
2023,37,0,54628,Lee Hodges,97.62%,1261,1231.0
2023,38,0,27963,Chris Stroud,97.60%,584,570.0
2023,39,0,35450,Patrick Cantlay,97.59%,872,851.0
2023,39,0,51766,Wyndham Clark,97.59%,1202,1173.0
2023,39,0,25632,Jimmy Walker,97.59%,1079,1053.0
2023,42,0,28237,Rory McIlroy,97.57%,822,802.0
2023,43,0,32102,Rickie Fowler,97.56%,1147,1119.0
2023,44,0,45609,Tyler Duncan,97.53%,1133,1105.0
2023,45,0,51890,Greyson Sigg,97.51%,1284,1252.0
2023,46,0,32366,Kevin Chappell,97.50%,520,507.0
2023,46,0,39977,Max Homa,97.50%,1041,1015.0
2023,48,0,27644,Brian Harman,97.49%,1116,1088.0
2023,49,0,29535,Brice Garnett,97.48%,912,889.0
2023,50,0,28420,Ryan Brehm,97.44%,937,913.0
2023,51,0,28252,Seamus Power,97.43%,896,873.0
2023,52,0,32662,Michael Gligic,97.41%,771,751.0
2023,53,0,48119,Ben Taylor,97.40%,1193,1162.0
2023,54,0,33653,Thomas Detry,97.35%,945,920.0
2023,55,0,33122,Russell Knox,97.34%,1241,1208.0
2023,56,0,29420,Billy Horschel,97.33%,748,728.0
2023,56,0,30692,Scott Stallings,97.33%,972,946.0
2023,58,0,37275,Sam Ryder,97.32%,1194,1162.0
2023,58,0,46441,Robby Shelton,97.32%,1194,1162.0
2023,60,0,35532,Tom Hoge,97.30%,1184,1152.0
2023,61,0,35449,Adam Long,97.29%,1216,1183.0
2023,62,0,34466,Peter Malnati,97.28%,1068,1039.0
2023,63,0,57362,Austin Eckroat,97.27%,1027,999.0
2023,63,0,36801,Mark Hubbard,97.27%,1247,1213.0
2023,63,0,39971,Sungjae Im,97.27%,1207,1174.0
2023,66,0,55789,Taylor Montgomery,97.26%,1133,1102.0
2023,67,0,58967,Trevor Werbylo,97.25%,837,814.0
2023,68,0,27936,Martin Laird,97.24%,977,950.0
2023,68,0,27349,Alex Noren,97.24%,1016,988.0
2023,68,0,23320,Ryan Palmer,97.24%,943,917.0
2023,71,0,27095,Nick Watney,97.23%,793,771.0
2023,72,0,45522,Christiaan Bezuidenhout,97.22%,1115,1084.0
2023,72,0,37455,Si Woo Kim,97.22%,1225,1191.0
2023,74,0,25818,Scott Piercy,97.21%,1003,975.0
2023,75,0,58168,Davis Thompson,97.19%,1246,1211.0
2023,75,0,52374,Brandon Wu,97.19%,1209,1175.0
2023,77,0,30163,Henrik Norlander,97.18%,993,965.0
2023,78,0,49766,Hank Lebioda,97.16%,599,582.0
2023,79,0,34563,Chesson Hadley,97.15%,1089,1058.0
2023,80,0,35879,Kelly Kraft,97.14%,1013,984.0
2023,81,0,54421,Garrick Higgo,97.13%,1291,1254.0
2023,81,0,25493,Nick Taylor,97.13%,1045,1015.0
2023,81,0,54783,Dylan Wu,97.13%,1114,1082.0
2023,84,0,24024,Zach Johnson,97.12%,799,776.0
2023,85,0,50188,S.H. Kim,97.11%,1350,1311.0
2023,85,0,46970,Jon Rahm,97.11%,830,806.0
2023,87,0,51997,Andrew Novak,97.10%,965,937.0
2023,88,0,32448,James Hahn,97.09%,997,968.0
2023,88,0,47983,Chad Ramey,97.09%,1239,1203.0
2023,88,0,24502,Adam Scott,97.09%,722,701.0
2023,88,0,32333,Kevin Tway,97.09%,1169,1135.0
2023,92,0,33410,Andrew Landry,97.08%,891,865.0
2023,93,0,33408,Tyson Alexander,97.07%,1025,995.0
2023,94,0,22405,Justin Rose,97.05%,745,723.0
2023,95,0,32791,K.H. Lee,97.04%,1184,1149.0
2023,96,0,33948,Byeong Hun An,97.02%,1276,1238.0
2023,96,0,52372,Cameron Champ,97.02%,840,815.0
2023,96,0,31557,Jim Herman,97.02%,906,879.0
2023,96,0,39975,Michael Kim,97.02%,973,944.0
2023,100,0,49947,Taylor Moore,97.01%,1136,1102.0
2023,100,0,50095,Austin Smotherman,97.01%,1138,1104.0
2023,102,0,39997,Corey Conners,97.00%,1068,1036.0
2023,103,0,32757,Patton Kizzire,96.98%,1191,1155.0
2023,103,0,31202,William McGirt,96.98%,529,513.0
2023,103,0,30927,Brendon Todd,96.98%,1194,1158.0
2023,106,0,34255,Joseph Bramlett,96.97%,991,961.0
2023,107,0,49960,Sepp Straka,96.93%,1076,1043.0
2023,108,0,32839,Hideki Matsuyama,96.89%,996,965.0
2023,109,0,50493,Justin Suh,96.88%,1346,1304.0
2023,110,0,19803,Ryan Armour,96.87%,991,960.0
2023,111,0,34409,David Lingmerth,96.86%,829,803.0
2023,112,0,29970,Dylan Frittelli,96.85%,858,831.0
2023,112,0,39546,Keith Mitchell,96.85%,1046,1013.0
2023,114,0,47988,Nick Hardy,96.83%,1261,1221.0
2023,115,0,58696,Peter Kuest,96.82%,534,517.0
2023,115,0,34046,Jordan Spieth,96.82%,881,853.0
2023,117,0,56762,Will Gordon,96.81%,1285,1244.0
2023,117,0,29908,C.T. Pan,96.81%,565,547.0
2023,119,0,34076,Joel Dahmen,96.80%,1061,1027.0
2023,120,0,31560,Brian Stuard,96.78%,714,691.0
2023,121,0,31323,Gary Woodland,96.72%,1097,1061.0
2023,122,0,32139,Danny Willett,96.70%,758,733.0
2023,123,0,57975,Harry Hall,96.68%,1023,989.0
2023,124,0,48081,Xander Schauffele,96.67%,841,813.0
2023,125,0,47128,Richy Werenski,96.65%,1015,981.0
2023,125,0,57366,Cameron Young,96.65%,954,922.0
2023,127,0,46601,Trey Mullinax,96.64%,983,950.0
2023,127,0,46046,Scottie Scheffler,96.64%,1072,1036.0
2023,127,0,55454,Carl Yuan,96.64%,982,949.0
2023,130,0,36699,Patrick Rodgers,96.63%,1218,1177.0
2023,131,0,51349,Nico Echavarria,96.62%,798,771.0
2023,132,0,47995,Davis Riley,96.60%,1088,1051.0
2023,132,0,29221,Webb Simpson,96.60%,765,739.0
2023,134,0,39058,Lucas Herbert,96.59%,674,651.0
2023,134,0,46340,Alex Smalley,96.59%,1349,1303.0
2023,134,0,48887,Matt Wallace,96.59%,939,907.0
2023,137,0,47079,Harrison Endycott,96.57%,963,930.0
2023,138,0,50525,Collin Morikawa,96.54%,896,865.0
2023,139,0,52411,Kyle Westmoreland,96.52%,833,804.0
2023,140,0,35617,Martin Trainer,96.51%,544,525.0
2023,141,0,24925,Jonathan Byrd,96.50%,543,524.0
2023,141,0,52375,Doug Ghim,96.50%,1087,1049.0
2023,143,0,35310,Lanto Griffin,96.49%,655,632.0
2023,144,0,40162,Justin Lower,96.48%,1108,1069.0
2023,145,0,56630,Akshay Bhatia,96.47%,851,821.0
2023,146,0,51070,Vincent Norrman,96.46%,933,900.0
2023,147,0,48117,Kurt Kitayama,96.45%,789,761.0
2023,148,0,55893,Sam Stevens,96.44%,1207,1164.0
2023,149,0,33413,Ben Martin,96.43%,1148,1107.0
2023,150,0,33204,Shane Lowry,96.42%,810,781.0
2023,151,0,55708,Hayden Buckley,96.39%,913,880.0
2023,151,0,34431,Robert Streb,96.39%,914,881.0
2023,153,0,36799,Stephan Jaeger,96.38%,1548,1492.0
2023,154,0,40115,Adam Svensson,96.33%,1443,1390.0
2023,155,0,34098,Russell Henley,96.32%,1061,1022.0
2023,156,0,39067,MJ Daffue,96.31%,1057,1018.0
2023,157,0,34610,Matthias Schwab,96.29%,1186,1142.0
2023,158,0,39324,J.J. Spaun,96.27%,1208,1163.0
2023,159,0,46435,Austin Cook,96.26%,802,772.0
2023,159,0,27974,Sung Kang,96.26%,454,437.0
2023,161,0,48867,Matti Schmid,96.23%,742,714.0
2023,162,0,37338,Zecheng Dou,96.18%,1100,1058.0
2023,162,0,35901,Paul Haley II,96.18%,994,956.0
2023,164,0,20229,Stewart Cink,96.15%,936,900.0
2023,165,0,48699,Callum Tarren,96.11%,1184,1138.0
2023,166,0,40058,Zac Blair,96.10%,898,863.0
2023,167,0,49298,Kramer Hickok,96.09%,1152,1107.0
2023,168,0,48084,Wesley Bryan,96.03%,453,435.0
2023,169,0,49453,Trevor Cone,96.01%,903,867.0
2023,170,0,45157,Cam Davis,95.99%,1121,1076.0
2023,171,0,26596,Ryan Moore,95.97%,918,881.0
2023,172,0,51950,Max McGreevy,95.95%,938,900.0
2023,172,0,24140,Sean O'Hair,95.95%,444,426.0
2023,174,0,29725,Tony Finau,95.88%,1069,1025.0
2023,175,0,27554,Scott Harrington,95.87%,847,812.0
2023,175,0,33448,Justin Thomas,95.87%,968,928.0
2023,177,0,12716,Charley Hoffman,95.79%,855,819.0
2023,178,0,36326,David Lipsky,95.77%,1183,1133.0
2023,179,0,31577,Tano Goya,95.74%,938,898.0
2023,180,0,59018,Ryan Gerard,95.73%,703,673.0
2023,181,0,25686,Jason Dufner,95.63%,1030,985.0
2023,182,0,39335,Kevin Roy,95.58%,791,756.0
2023,183,0,27214,Kevin Streelman,95.56%,1239,1184.0
2023,184,0,27129,Luke List,95.55%,1235,1180.0
2023,185,0,29289,S.Y. Noh,95.42%,655,625.0
2023,186,0,39954,Cody Gribble,95.33%,728,694.0
2023,187,0,51414,Brent Grant,95.24%,861,820.0
2023,188,0,36724,Augusto Núñez,95.13%,863,821.0
2023,189,0,45242,Kevin Yu,94.83%,715,678.0
2023,190,0,51491,Brandon Matthews,94.79%,634,601.0
2023,191,0,32816,Satoshi Kodaira,94.65%,617,584.0
2023,192,0,32640,Troy Merritt,94.64%,1026,971.0
2023,193,0,25900,Lucas Glover,93.97%,1177,1106.0
2022,1,0,34563,Chesson Hadley,98.61,865,853.0
2022,2,0,35879,Kelly Kraft,98.48,792,780.0
2022,2,0,35891,Cameron Smith,98.48,658,648.0
2022,4,0,34363,Tyrrell Hatton,98.32,653,642.0
2022,5,0,24024,Zach Johnson,98.22,785,771.0
2022,6,0,35461,Beau Hossler,98.21,895,879.0
2022,6,0,46442,Maverick McNealy,98.21,1007,989.0
2022,8,0,49964,Aaron Wise,98.17,1094,1074.0
2022,9,0,48081,Xander Schauffele,98.13,802,787.0
2022,10,0,47529,Mito Pereira,98.1,1054,1034.0
2022,11,0,29420,Billy Horschel,98.05,769,754.0
2022,12,0,28252,Seamus Power,98.04,816,800.0
2022,13,0,47993,Denny McCarthy,97.98,1187,1163.0
2022,14,0,35506,Mackenzie Hughes,97.97,935,916.0
2022,15,0,35450,Patrick Cantlay,97.96,735,720.0
2022,15,0,39977,Max Homa,97.96,978,958.0
2022,15,0,53165,Doc Redman,97.96,883,865.0
2022,18,0,26851,Marc Leishman,97.93,870,852.0
2022,18,0,32839,Hideki Matsuyama,97.93,822,805.0
2022,20,0,47988,Nick Hardy,97.91,621,608.0
2022,21,0,46717,Viktor Hovland,97.88,756,740.0
2022,22,0,34466,Peter Malnati,97.87,1221,1195.0
2022,22,0,51894,Vince Whaley,97.87,941,921.0
2022,24,0,27644,Brian Harman,97.8,1093,1069.0
2022,25,0,27349,Alex Noren,97.79,680,665.0
2022,26,0,28237,Rory McIlroy,97.76,715,699.0
2022,27,0,39971,Sungjae Im,97.72,1052,1028.0
2022,27,0,23108,Matt Kuchar,97.72,835,816.0
2022,27,0,24502,Adam Scott,97.72,877,857.0
2022,27,0,50095,Austin Smotherman,97.72,923,902.0
2022,27,0,33419,Cameron Tringale,97.72,1051,1027.0
2022,32,0,47504,Sam Burns,97.71,960,938.0
2022,33,0,32139,Danny Willett,97.69,606,592.0
2022,34,0,47983,Chad Ramey,97.68,777,759.0
2022,35,0,34256,Andrew Putnam,97.66,1152,1125.0
2022,36,0,34360,Patrick Reed,97.65,722,705.0
2022,36,0,36699,Patrick Rodgers,97.65,980,957.0
2022,38,0,45522,Christiaan Bezuidenhout,97.63,758,740.0
2022,38,0,30944,Jason Kokrak,97.63,716,699.0
2022,40,0,39058,Lucas Herbert,97.62,547,534.0
2022,41,0,40098,Matt Fitzpatrick,97.61,670,654.0
2022,41,0,33667,Carlos Ortiz,97.61,753,735.0
2022,41,0,37275,Sam Ryder,97.61,1086,1060.0
2022,44,0,35310,Lanto Griffin,97.59,954,931.0
2022,45,0,32102,Rickie Fowler,97.56,820,800.0
2022,46,0,46970,Jon Rahm,97.55,775,756.0
2022,47,0,51766,Wyndham Clark,97.52,1049,1023.0
2022,48,0,34431,Robert Streb,97.51,1045,1019.0
2022,49,0,29518,Brendan Steele,97.48,911,888.0
2022,50,0,47347,Adam Schenk,97.47,1105,1077.0
2022,51,0,54421,Garrick Higgo,97.46,552,538.0
2022,52,0,30692,Scott Stallings,97.45,1176,1146.0
2022,53,0,30927,Brendon Todd,97.43,973,948.0
2022,54,0,27214,Kevin Streelman,97.4,1152,1122.0
2022,55,0,31646,Emiliano Grillo,97.38,994,968.0
2022,55,0,32448,James Hahn,97.38,878,855.0
2022,55,0,33597,Harry Higgs,97.38,956,931.0
2022,58,0,46402,Talor Gooch,97.37,797,776.0
2022,59,0,51634,Sahith Theegala,97.33,1388,1351.0
2022,60,0,29926,Danny Lee,97.32,559,544.0
2022,60,0,32150,Michael Thompson,97.32,1043,1015.0
2022,62,0,32366,Kevin Chappell,97.29,627,610.0
2022,62,0,33399,Adam Hadwin,97.29,1072,1043.0
2022,62,0,34174,John Huh,97.29,850,827.0
2022,65,0,45526,Abraham Ancer,97.26,657,639.0
2022,66,0,33122,Russell Knox,97.24,1088,1058.0
2022,66,0,23320,Ryan Palmer,97.24,724,704.0
2022,68,0,36801,Mark Hubbard,97.23,794,772.0
2022,69,0,36852,Jim Knous,97.22,504,490.0
2022,70,0,39546,Keith Mitchell,97.21,1005,977.0
2022,71,0,33141,Keegan Bradley,97.2,928,902.0
2022,71,0,39436,Joshua Creel,97.2,535,520.0
2022,71,0,28775,Nate Lashley,97.2,857,833.0
2022,71,0,40162,Justin Lower,97.2,750,729.0
2022,71,0,49960,Sepp Straka,97.2,1037,1008.0
2022,76,0,45540,Jared Wolfe,97.19,677,658.0
2022,77,0,52375,Doug Ghim,97.18,994,966.0
2022,78,0,52372,Cameron Champ,97.17,672,653.0
2022,79,0,22405,Justin Rose,97.16,529,514.0
2022,80,0,30926,Chris Kirk,97.13,906,880.0
2022,81,0,29478,Kevin Kisner,97.12,765,743.0
2022,82,0,46414,Aaron Rai,97.11,1004,975.0
2022,83,0,47128,Richy Werenski,97.09,722,701.0
2022,83,0,52374,Brandon Wu,97.09,721,700.0
2022,85,0,45486,Joaquin Niemann,97.08,823,799.0
2022,85,0,33448,Justin Thomas,97.08,855,830.0
2022,87,0,34076,Joel Dahmen,97.05,1052,1021.0
2022,88,0,25198,Francesco Molinari,97.03,573,556.0
