YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
2021,203,0,33419,Cameron Tringale,5.4
2021,203,0,8793,Tiger Woods,5.4
2021,208,0,33605,Gunn Charoenkul,5.3
2021,208,0,31997,Steve Lewton,5.3
2021,208,0,34466,Peter Malnati,5.3
2021,208,0,58693,George Markham,5.3
2021,208,0,51634,Sahith Theegala,5.3
2021,208,0,52666,Sami Valimaki,5.3
2021,214,0,26499,Rafa Cabrera Bello,5.2
2021,214,0,24494,Erik Compton,5.2
2021,214,0,34099,Harris English,5.2
2021,214,0,23814,Edoardo Molinari,5.2
2021,218,0,52375,Doug Ghim,5.1
2021,218,0,31557,Jim Herman,5.1
2021,218,0,27974,Sung Kang,5.1
2021,218,0,26329,Louis Oosthuizen,5.1
2021,218,0,32150,Michael Thompson,5.1
2021,223,0,28114,Dawie van der Walt,5.0
2021,224,0,20593,Greg Chalmers,4.9
2021,224,0,46724,Jeongwoo Ham,4.9
2021,224,0,35506,Mackenzie Hughes,4.9
2021,224,0,34174,John Huh,4.9
2021,224,0,32775,Shugo Imahira,4.9
2021,224,0,33410,Andrew Landry,4.9
2021,224,0,47993,Denny McCarthy,4.9
2021,224,0,32254,Xinjun Zhang,4.9
2021,232,0,33490,Bo Hoag,4.8
2021,232,0,49773,Chase Koepka,4.8
2021,232,0,30163,Henrik Norlander,4.8
2021,232,0,29221,Webb Simpson,4.8
2021,236,0,40026,Daniel Berger,4.7
2021,236,0,25198,Francesco Molinari,4.7
2021,238,0,54628,Lee Hodges,4.6
2021,238,0,34431,Robert Streb,4.6
2021,240,0,29479,Scott Brown,4.5
2021,240,0,29535,Brice Garnett,4.5
2021,240,0,36799,Stephan Jaeger,4.5
2021,240,0,27556,Ted Potter Jr.,4.5
2021,240,0,29425,Andrew Svoboda,4.5
2021,245,0,27644,Brian Harman,4.4
2021,245,0,34098,Russell Henley,4.4
2021,245,0,29420,Billy Horschel,4.4
2021,245,0,47918,Naoki Sekito,4.4
2021,245,0,35314,Andy Sullivan,4.4
2021,250,0,24925,Jonathan Byrd,4.3
2021,250,0,29974,Branden Grace,4.3
2021,250,0,50525,Collin Morikawa,4.3
2021,250,0,26328,Shaun Norris,4.3
2021,254,0,52330,Dylan Meyer,4.2
2021,255,0,46435,Austin Cook,4.1
2021,255,0,24024,Zach Johnson,4.1
2021,255,0,27171,Jay McLuen,4.1
2021,255,0,46414,Aaron Rai,4.1
2021,259,0,45522,Christiaan Bezuidenhout,4.0
2021,259,0,35532,Tom Hoge,4.0
2021,259,0,55182,Tom Kim,4.0
2021,259,0,34360,Patrick Reed,4.0
2021,263,0,23353,J.J. Henry,3.9
2021,263,0,49298,Kramer Hickok,3.9
2021,263,0,36801,Mark Hubbard,3.9
2021,263,0,47679,Victor Perez,3.9
2021,267,0,25900,Lucas Glover,3.8
2021,267,0,29478,Kevin Kisner,3.8
2021,267,0,59872,Brad Marek,3.8
2021,267,0,24138,Ian Poulter,3.8
2021,267,0,6527,Steve Stricker,3.8
2021,267,0,20396,Lee Westwood,3.8
2021,273,0,45526,Abraham Ancer,3.7
2021,273,0,10809,Jim Furyk,3.7
2021,273,0,25572,Graeme McDowell,3.7
2021,273,0,27649,Brandt Snedeker,3.7
2021,277,0,27408,Martin Kaymer,3.6
2021,277,0,32816,Satoshi Kodaira,3.6
2021,277,0,49481,Tae Hee Lee,3.6
2021,277,0,10423,Mike Weir,3.6
2021,281,0,30852,Ryo Ishikawa,3.5
2021,281,0,27963,Chris Stroud,3.5
2021,283,0,24846,Ricky Barnes,3.4
2021,283,0,35879,Kelly Kraft,3.4
2021,283,0,34256,Andrew Putnam,3.4
2021,283,0,23325,Vaughn Taylor,3.4
2021,287,0,19803,Ryan Armour,3.3
2021,287,0,28938,Justin Harding,3.3
2021,287,0,34500,Ryosuke Kinoshita,3.3
2021,287,0,27942,Rob Oppenheim,3.3
2021,287,0,24361,Pat Perez,3.3
2021,292,0,25863,Rod Perry,3.2
2021,292,0,26476,Chez Reavie,3.2
2021,292,0,20645,John Senden,3.2
2021,292,0,33418,Shawn Stefani,3.2
2021,292,0,26951,Johnson Wagner,3.2
2021,297,0,31202,William McGirt,3.1
2021,297,0,25396,Kevin Na,3.1
2021,297,0,30927,Brendon Todd,3.1
2021,300,0,40058,Zac Blair,2.9
2021,300,0,45836,Richard Bland,2.9
2021,300,0,34409,David Lingmerth,2.9
2021,303,0,26596,Ryan Moore,2.8
2021,303,0,21528,Henrik Stenson,2.8
2021,305,0,23983,Luke Donald,2.7
2021,305,0,8075,Jerry Kelly,2.7
2021,307,0,47917,Takumi Kanaya,2.6
2021,308,0,46439,Will Grimmer,2.5
2021,308,0,26758,David Hearn,2.5
2021,308,0,26420,Richard Johnson,2.5
2021,311,0,25349,Tim Wilkinson,2.4
2021,312,0,31560,Brian Stuard,2.3
2021,313,0,26341,Wade Ormsby,2.2
2021,314,0,34656,Mikumu Horikawa,2.0
2021,315,0,23802,Brad Kennedy,1.9
2021,316,0,58381,Kyle Mendoza,1.8
2021,317,0,36514,Yuki Inamori,1.5
2021,318,0,24357,K.J. Choi,1.4
2021,319,0,24507,Jason Bohn,1.1
2020,1,1,47504,Sam Burns,9.8
2020,1,1,46601,Trey Mullinax,9.8
2020,3,1,46501,Ollie Schniederjans,9.7
2020,4,2,28420,Ryan Brehm,9.5
2020,4,0,52372,Cameron Champ,9.5
2020,6,1,46823,Jeremy Gandon,9.4
2020,6,4,30925,Dustin Johnson,9.4
2020,6,1,27129,Luke List,9.4
2020,6,1,27064,Jhonattan Vegas,9.4
2020,10,0,34213,Grayson Murray,9.3
2020,11,1,51766,Wyndham Clark,9.2
2020,11,1,29936,Ryan Fox,9.2
2020,11,9,46970,Jon Rahm,9.2
2020,14,0,55708,Hayden Buckley,9.1
2020,14,0,30911,Tommy Fleetwood,9.1
2020,14,0,56762,Will Gordon,9.1
2020,17,0,46550,Brandon Hagy,9.0
2020,17,3,28237,Rory McIlroy,9.0
2020,17,0,36699,Patrick Rodgers,9.0
2020,20,-19,47959,Bryson DeChambeau,8.9
2020,20,0,23063,Scott Hend,8.9
2020,20,0,35658,Kris Ventura,8.9
2020,23,2,39067,MJ Daffue,8.8
2020,23,2,35461,Beau Hossler,8.8
2020,23,2,30944,Jason Kokrak,8.8
2020,23,2,56781,Isaiah Salinda,8.8
2020,23,2,56278,Matthew Wolff,8.8
2020,28,-8,29725,Tony Finau,8.7
2020,28,2,47056,Rikuya Hoshino,8.7
2020,28,-11,45486,Joaquin Niemann,8.7
2020,31,0,21209,Sergio Garcia,8.6
2020,31,0,39977,Max Homa,8.6
2020,31,0,49960,Sepp Straka,8.6
2020,34,0,35296,Haotong Li,8.5
2020,34,0,39546,Keith Mitchell,8.5
2020,36,0,27141,J.B. Holmes,8.4
2020,36,0,36689,Brooks Koepka,8.4
2020,36,0,35104,Tom Lewis,8.4
2020,39,0,27436,Graham DeLaet,8.3
2020,39,0,32662,Michael Gligic,8.3
2020,39,0,25804,Bubba Watson,8.3
2020,42,0,35450,Patrick Cantlay,8.2
2020,42,0,45157,Cam Davis,8.2
2020,42,0,48117,Kurt Kitayama,8.2
2020,42,0,1810,Phil Mickelson,8.2
2020,46,0,58168,Davis Thompson,8.1
2020,47,2,25364,Paul Casey,8.0
2020,47,2,39058,Lucas Herbert,8.0
2020,47,2,47995,Davis Riley,8.0
2020,47,2,33418,Shawn Stefani,8.0
2020,51,-5,48081,Xander Schauffele,7.9
2020,51,2,34264,Hudson Swafford,7.9
2020,51,-5,33448,Justin Thomas,7.9
2020,51,2,51894,Vince Whaley,7.9
2020,55,0,28252,Seamus Power,7.8
2020,56,0,29518,Brendan Steele,7.7
2020,57,19,34363,Tyrrell Hatton,7.6
2020,57,-1,46046,Scottie Scheffler,7.6
2020,59,-1,27554,Scott Harrington,7.5
2020,59,-1,37455,Si Woo Kim,7.5
2020,59,-1,20396,Lee Westwood,7.5
2020,62,-1,33667,Carlos Ortiz,7.4
2020,62,-1,31559,Garrett Osborn,7.4
2020,62,-1,37189,Harold Varner III,7.4
2020,65,11,39971,Sungjae Im,7.3
2020,65,-1,47679,Victor Perez,7.3
2020,65,-1,34046,Jordan Spieth,7.3
2020,65,-1,33449,Zack Sucher,7.3
2020,65,-1,27095,Nick Watney,7.3
2020,70,-2,33204,Shane Lowry,7.2
2020,70,-2,47347,Adam Schenk,7.2
2020,70,-2,24502,Adam Scott,7.2
2020,73,-2,28089,Jason Day,7.1
2020,73,-2,12716,Charley Hoffman,7.1
2020,73,-2,25818,Scott Piercy,7.1
2020,73,-2,33486,Roger Sloan,7.1
2020,73,-2,29484,Peter Uihlein,7.1
2020,78,-2,33948,Byeong Hun An,7.0
2020,78,-2,21961,Charles Howell III,7.0
2020,78,-2,52215,Robert MacIntyre,7.0
2020,78,-2,25198,Francesco Molinari,7.0
2020,78,-2,29289,S.Y. Noh,7.0
2020,78,-2,26329,Louis Oosthuizen,7.0
2020,78,-2,22405,Justin Rose,7.0
2020,78,-2,34610,Matthias Schwab,7.0
2020,86,1,33141,Keegan Bradley,6.9
2020,86,1,24924,Bill Haas,6.9
2020,86,1,27974,Sung Kang,6.9
2020,86,1,29926,Danny Lee,6.9
2020,86,1,57900,Chandler Phillips,6.9
2020,86,1,53165,Doc Redman,6.9
2020,86,1,40006,Erik van Rooyen,6.9
2020,86,1,32139,Danny Willett,6.9
2020,94,2,32366,Kevin Chappell,6.8
2020,94,2,52375,Doug Ghim,6.8
2020,94,2,31646,Emiliano Grillo,6.8
2020,94,2,34563,Chesson Hadley,6.8
2020,94,2,37447,Zander Lombard,6.8
2020,94,2,34466,Peter Malnati,6.8
2020,94,2,57883,Jack Trent,6.8
2020,94,2,31323,Gary Woodland,6.8
2020,102,2,24358,Robert Garrigus,6.7
2020,102,-26,32839,Hideki Matsuyama,6.7
2020,102,7,34360,Patrick Reed,6.7
2020,102,2,48887,Matt Wallace,6.7
2020,106,0,20229,Stewart Cink,6.6
2020,106,0,46442,Maverick McNealy,6.6
2020,106,0,32254,Xinjun Zhang,6.6
2020,109,-22,40026,Daniel Berger,6.5
2020,109,0,29268,Bronson Burgoon,6.5
2020,109,0,47987,Cole Hammer,6.5
2020,109,0,24140,Sean O'Hair,6.5
2020,109,11,23320,Ryan Palmer,6.5
2020,109,0,46405,Sebastian Soderberg,6.5
2020,115,0,39997,Corey Conners,6.4
2020,115,0,6522,Ernie Els,6.4
2020,115,-6,35506,Mackenzie Hughes,6.4
2020,115,0,32757,Patton Kizzire,6.4
2020,115,0,26331,Charl Schwartzel,6.4
2020,120,0,33413,Ben Martin,6.3
2020,120,0,33419,Cameron Tringale,6.3
2020,120,0,8793,Tiger Woods,6.3
2020,123,21,35310,Lanto Griffin,6.2
2020,123,-8,46717,Viktor Hovland,6.2
2020,123,1,26300,Matt Jones,6.2
2020,123,1,49766,Hank Lebioda,6.2
2020,123,1,48822,Sebastián Muñoz,6.2
2020,123,1,36698,Andy Zhang,6.2
2020,129,0,29970,Dylan Frittelli,6.1
2020,129,1,29420,Billy Horschel,6.1
2020,131,-1,27349,Alex Noren,6.0
2020,131,-1,37275,Sam Ryder,6.0
2020,131,17,35891,Cameron Smith,6.0
2020,131,-1,39324,J.J. Spaun,6.0
2020,131,-1,47128,Richy Werenski,6.0
2020,136,-1,34076,Joel Dahmen,5.9
2020,136,-12,34099,Harris English,5.9
2020,136,-1,46402,Talor Gooch,5.9
2020,136,-1,33597,Harry Higgs,5.9
2020,136,-1,32791,K.H. Lee,5.9
2020,136,-1,24361,Pat Perez,5.9
2020,142,-7,50525,Collin Morikawa,5.8
2020,142,-1,29476,Kyle Reifers,5.8
2020,142,-1,25632,Jimmy Walker,5.8
2020,145,-1,25900,Lucas Glover,5.7
2020,145,-1,33122,Russell Knox,5.7
2020,145,-4,29221,Webb Simpson,5.7
2020,145,-1,27330,Josh Teater,5.7
2020,149,-1,46435,Austin Cook,5.6
2020,149,-1,49298,Kramer Hickok,5.6
2020,149,-1,35532,Tom Hoge,5.6
2020,149,-1,27936,Martin Laird,5.6
2020,149,-1,46441,Robby Shelton,5.6
2020,149,-1,29454,Bernd Wiesberger,5.6
2020,155,0,26499,Rafa Cabrera Bello,5.5
2020,155,0,32102,Rickie Fowler,5.5
2020,155,0,27644,Brian Harman,5.5
2020,155,0,35449,Adam Long,5.5
2020,155,0,29772,Michael Lorenzo-Vera,5.5
2020,155,0,51997,Andrew Novak,5.5
2020,161,1,20593,Greg Chalmers,5.4
2020,161,1,40098,Matt Fitzpatrick,5.4
2020,161,1,30692,Scott Stallings,5.4
2020,161,1,23623,Bo Van Pelt,5.4
2020,165,1,33120,Mark Anderson,5.3
2020,165,1,56741,Braden Bailey,5.3
2020,165,1,28307,Matt Every,5.3
2020,165,1,32448,James Hahn,5.3
2020,165,1,49773,Chase Koepka,5.3
2020,165,1,28300,Joost Luiten,5.3
2020,165,1,52374,Brandon Wu,5.3
2020,172,1,33404,Chris Baker,5.2
2020,172,1,19846,Brian Gay,5.2
2020,172,1,30812,Benjamin Hebert,5.2
2020,172,1,47238,Jazz Janewattananond,5.2
2020,172,1,27933,John Merrick,5.2
2020,172,1,30110,Kyle Stanley,5.2
2020,178,1,48084,Wesley Bryan,5.1
2020,178,1,30852,Ryo Ishikawa,5.1
2020,178,1,28775,Nate Lashley,5.1
2020,178,1,29223,Sam Saunders,5.1
2020,178,1,27214,Kevin Streelman,5.1
2020,183,1,23614,Rich Beem,5.0
2020,183,1,29479,Scott Brown,5.0
2020,183,1,33399,Adam Hadwin,5.0
2020,183,1,28938,Justin Harding,5.0
2020,183,1,49771,J.T. Poston,5.0
2020,183,1,27963,Chris Stroud,5.0
2020,189,1,33490,Bo Hoag,4.9
2020,189,1,27942,Rob Oppenheim,4.9
2020,191,-36,45526,Abraham Ancer,4.8
2020,191,1,34021,Bud Cauley,4.8
2020,191,1,32618,Rhein Gibson,4.8
2020,191,1,47993,Denny McCarthy,4.8
2020,191,1,26328,Shaun Norris,4.8
2020,191,1,40101,Brinson Paolini,4.8
2020,197,0,31557,Jim Herman,4.7
2020,197,0,24490,George McNeill,4.7
2020,197,0,39953,Chase Seiffert,4.7
2020,200,0,25686,Jason Dufner,4.6
2020,200,0,32775,Shugo Imahira,4.6
2020,202,0,32367,Jorge Campillo,4.5
2020,202,0,29535,Brice Garnett,4.5
2020,202,0,30926,Chris Kirk,4.5
2020,202,0,29670,Pablo Larrazabal,4.5
2020,202,0,29461,Jamie Lovemark,4.5
2020,202,0,32640,Troy Merritt,4.5
2020,202,0,29908,C.T. Pan,4.5
2020,202,0,27649,Brandt Snedeker,4.5
2020,202,0,25493,Nick Taylor,4.5
2020,211,0,48045,Michael Gellerman,4.4
2020,211,0,24024,Zach Johnson,4.4
2020,211,0,23325,Vaughn Taylor,4.4
2020,214,0,24925,Jonathan Byrd,4.3
2020,214,0,45609,Tyler Duncan,4.3
2020,214,0,30750,Tommy Gainey,4.3
2020,214,0,34098,Russell Henley,4.3
2020,214,6,29478,Kevin Kisner,4.3
2020,214,0,1706,Davis Love III,4.3
2020,214,0,25345,Carl Pettersson,4.3
2020,221,0,33410,Andrew Landry,4.1
2020,221,0,35947,John Oda,4.1
2020,223,1,26596,Ryan Moore,4.0
2020,223,1,23621,Rory Sabbatini,4.0
2020,225,1,19803,Ryan Armour,3.9
2020,225,1,45798,Zach Murray,3.9
2020,225,1,36871,Matthew NeSmith,3.9
2020,225,1,24138,Ian Poulter,3.9
2020,229,1,28679,Fabián Gómez,3.8
2020,229,1,46404,Marcus Kinhult,3.8
2020,231,1,30163,Henrik Norlander,3.7
2020,231,1,32150,Michael Thompson,3.7
2020,231,1,26289,Boo Weekley,3.7
2020,234,2,21407,Arjun Atwal,3.6
2020,234,2,37454,Whee Kim,3.6
2020,234,-13,26851,Marc Leishman,3.6
2020,237,1,45522,Christiaan Bezuidenhout,3.5
2020,237,1,6567,Vijay Singh,3.5
2020,237,1,26951,Johnson Wagner,3.5
2020,240,1,12782,Tim Herron,3.3
2020,240,1,33461,Morgan Hoffmann,3.3
2020,240,1,49481,Tae Hee Lee,3.3
2020,240,1,27556,Ted Potter Jr.,3.3
2020,244,1,36801,Mark Hubbard,3.2
2020,244,1,25863,Rod Perry,3.2
2020,244,1,26476,Chez Reavie,3.2
2020,247,1,23108,Matt Kuchar,3.1
2020,248,1,20472,Alex Cejka,3.0
2020,248,-16,25396,Kevin Na,3.0
2020,248,1,31560,Brian Stuard,3.0
2020,248,1,25349,Tim Wilkinson,3.0
2020,252,0,22371,Aaron Baddeley,2.9
2020,252,0,23983,Luke Donald,2.9
2020,252,0,34174,John Huh,2.9
2020,252,0,34256,Andrew Putnam,2.9
2020,252,4,30927,Brendon Todd,2.9
2020,257,-1,31202,William McGirt,2.7
2020,258,0,10809,Jim Furyk,2.5
2020,258,0,34656,Mikumu Horikawa,2.5
2020,258,0,6527,Steve Stricker,2.5
2020,261,0,25572,Graeme McDowell,2.3
2020,262,0,24357,K.J. Choi,1.9
2020,263,0,23541,Ben Crane,1.8
2020,264,0,8075,Jerry Kelly,1.5
2020,265,0,1666,Bernhard Langer,1.0
2020,265,0,21528,Henrik Stenson,1.0
2019,1,0,34213,Grayson Murray,9.9
2019,2,0,48117,Kurt Kitayama,9.7
2019,2,0,25804,Bubba Watson,9.7
2019,4,0,33974,Dean Burmester,9.5
2019,4,0,40042,Tyler McCumber,9.5
2019,6,0,30925,Dustin Johnson,9.4
2019,6,0,54364,Stephen Stallings Jr.,9.4
2019,8,0,47504,Sam Burns,9.3
2019,8,0,52372,Cameron Champ,9.3
2019,8,0,36689,Brooks Koepka,9.3
2019,8,0,28237,Rory McIlroy,9.3
2019,8,0,54328,Norman Xiong,9.3
2019,13,0,51766,Wyndham Clark,9.2
2019,13,0,35461,Beau Hossler,9.2
2019,15,0,27896,Ross Fisher,9.0
2019,15,0,39954,Cody Gribble,9.0
2019,15,0,50526,Tom Lovelady,9.0
2019,15,0,27064,Jhonattan Vegas,9.0
2019,19,0,27141,J.B. Holmes,8.9
2019,20,0,54628,Lee Hodges,8.8
2019,20,0,30944,Jason Kokrak,8.8
2019,20,0,29223,Sam Saunders,8.8
2019,23,0,39470,Richard Jung,8.7
2019,23,0,27129,Luke List,8.7
2019,23,0,24781,Hunter Mahan,8.7
2019,26,0,54926,George Cunningham,8.6
2019,27,0,33948,Byeong Hun An,8.5
2019,27,0,52096,Adri Arnaus,8.5
2019,27,0,33803,Lucas Bjerregaard,8.5
2019,27,0,45157,Cam Davis,8.5
