YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2019,145,0,26499,Rafa Cabrera Bello,9.68,62,6.0
2019,145,0,36852,Jim Knous,9.68,62,6.0
2019,147,0,21528,Henrik Stenson,9.62,52,5.0
2019,148,0,24024,Zach Johnson,9.52,63,6.0
2019,149,0,30946,Alex Prugh,9.47,95,9.0
2019,150,0,30978,Kiradech Aphibarnrat,9.46,74,7.0
2019,151,0,45609,Tyler Duncan,9.35,107,10.0
2019,152,0,10809,Jim Furyk,9.28,97,9.0
2019,153,0,47856,Seth Reeves,9.09,66,6.0
2019,154,0,35449,Adam Long,9.0,100,9.0
2019,155,0,25686,Jason Dufner,8.97,78,7.0
2019,155,0,47990,Kyle Jones,8.97,78,7.0
2019,157,0,34261,Scott Langley,8.89,90,8.0
2019,158,0,30191,Julián Etulain,8.82,68,6.0
2019,159,0,32139,Danny Willett,8.75,80,7.0
2019,159,0,49964,Aaron Wise,8.75,80,7.0
2019,161,0,29223,Sam Saunders,8.7,92,8.0
2019,162,0,33410,Andrew Landry,8.51,94,8.0
2019,163,0,27141,J.B. Holmes,8.33,72,6.0
2019,164,0,27958,Ryan Blaum,8.26,121,10.0
2019,165,0,33948,Byeong Hun An,8.05,87,7.0
2019,166,0,28679,Fabián Gómez,7.89,76,6.0
2019,167,0,30692,Scott Stallings,7.77,103,8.0
2019,168,0,40009,Dominic Bozzelli,7.58,66,5.0
2019,168,0,23320,Ryan Palmer,7.58,66,5.0
2019,170,0,25198,Francesco Molinari,7.41,54,4.0
2019,170,0,34264,Hudson Swafford,7.41,54,4.0
2019,172,0,45486,Joaquin Niemann,7.38,122,9.0
2019,173,0,36799,Stephan Jaeger,7.37,95,7.0
2019,174,0,32058,José de Jesús Rodríguez,7.35,68,5.0
2019,175,0,26851,Marc Leishman,6.98,86,6.0
2019,176,0,40115,Adam Svensson,6.76,74,5.0
2019,177,0,51766,Wyndham Clark,6.73,104,7.0
2019,178,0,6522,Ernie Els,6.52,46,3.0
2019,179,0,35617,Martin Trainer,6.35,63,4.0
2019,180,0,32816,Satoshi Kodaira,6.15,65,4.0
2019,181,0,33448,Justin Thomas,5.71,70,4.0
2019,182,0,20572,Rod Pampling,5.63,71,4.0
2019,183,0,33141,Keegan Bradley,5.0,100,5.0
2019,184,0,34098,Russell Henley,4.94,81,4.0
2019,185,0,20472,Alex Cejka,4.35,69,3.0
2019,186,0,24925,Jonathan Byrd,4.26,47,2.0
2019,187,0,25632,Jimmy Walker,4.11,73,3.0
2019,188,0,46601,Trey Mullinax,3.53,85,3.0
2018,1,0,33413,Ben Martin,23.75,80,19.0
2018,2,0,30925,Dustin Johnson,22.58,93,21.0
2018,3,0,25396,Kevin Na,20.0,95,19.0
2018,4,0,34358,Jonathan Randolph,19.74,76,15.0
2018,5,0,20593,Greg Chalmers,19.35,62,12.0
2018,6,0,26331,Charl Schwartzel,18.97,58,11.0
2018,7,0,32876,Martin Piller,18.68,91,17.0
2018,8,0,26499,Rafa Cabrera Bello,18.6,86,16.0
2018,9,0,27644,Brian Harman,18.46,130,24.0
2018,10,0,32640,Troy Merritt,18.45,103,19.0
2018,11,0,37338,Zecheng Dou,18.33,60,11.0
2018,12,0,27936,Martin Laird,17.95,78,14.0
2018,13,0,20472,Alex Cejka,17.81,73,13.0
2018,14,0,35532,Tom Hoge,17.76,107,19.0
2018,15,0,29484,Peter Uihlein,17.71,96,17.0
2018,16,0,27958,Ryan Blaum,17.65,102,18.0
2018,17,0,35310,Lanto Griffin,17.44,86,15.0
2018,18,0,29222,Billy Hurley III,17.28,81,14.0
2018,19,0,22405,Justin Rose,17.07,82,14.0
2018,20,0,48084,Wesley Bryan,16.98,53,9.0
2018,21,0,24502,Adam Scott,16.87,83,14.0
2018,22,0,29974,Branden Grace,16.67,72,12.0
2018,22,0,34098,Russell Henley,16.67,96,16.0
2018,24,0,46601,Trey Mullinax,16.46,79,13.0
2018,25,0,27349,Alex Noren,16.39,61,10.0
2018,26,0,34409,David Lingmerth,16.36,110,18.0
2018,27,0,27942,Rob Oppenheim,16.28,86,14.0
2018,28,0,27141,J.B. Holmes,16.13,93,15.0
2018,29,0,31646,Emiliano Grillo,15.97,119,19.0
2018,30,0,24024,Zach Johnson,15.93,113,18.0
2018,31,0,19803,Ryan Armour,15.86,145,23.0
2018,32,0,24140,Sean O'Hair,15.85,82,13.0
2018,33,0,27895,Jonas Blixt,15.79,76,12.0
2018,33,0,28089,Jason Day,15.79,76,12.0
2018,35,0,37454,Whee Kim,15.69,102,16.0
2018,36,0,32757,Patton Kizzire,15.56,135,21.0
2018,37,0,33448,Justin Thomas,15.53,103,16.0
2018,38,0,26476,Chez Reavie,15.48,84,13.0
2018,39,0,29478,Kevin Kisner,15.46,97,15.0
2018,40,0,49771,J.T. Poston,15.38,91,14.0
2018,41,0,34213,Grayson Murray,15.28,72,11.0
2018,42,0,40058,Zac Blair,15.15,66,10.0
2018,43,0,24781,Hunter Mahan,15.12,86,13.0
2018,44,0,25900,Lucas Glover,14.93,67,10.0
2018,45,0,8793,Tiger Woods,14.89,94,14.0
2018,46,0,19846,Brian Gay,14.81,135,20.0
2018,47,0,47125,Matt Atkins,14.75,61,9.0
2018,48,0,27556,Ted Potter Jr.,14.68,109,16.0
2018,49,0,32254,Xinjun Zhang,14.63,82,12.0
2018,50,0,28237,Rory McIlroy,14.61,89,13.0
2018,51,0,23325,Vaughn Taylor,14.58,96,14.0
2018,52,0,30944,Jason Kokrak,14.52,124,18.0
2018,52,0,37189,Harold Varner III,14.52,124,18.0
2018,54,0,25686,Jason Dufner,14.49,69,10.0
2018,55,0,33204,Shane Lowry,14.47,76,11.0
2018,56,0,25572,Graeme McDowell,14.29,84,12.0
2018,57,0,34076,Joel Dahmen,14.14,99,14.0
2018,58,0,39975,Michael Kim,14.1,78,11.0
2018,59,0,20229,Stewart Cink,13.89,108,15.0
2018,59,0,24924,Bill Haas,13.89,108,15.0
2018,61,0,27963,Chris Stroud,13.85,65,9.0
2018,62,0,29725,Tony Finau,13.74,131,18.0
2018,63,0,27649,Brandt Snedeker,13.73,102,14.0
2018,64,0,32448,James Hahn,13.71,124,17.0
2018,65,0,39328,Conrad Shindler,13.7,73,10.0
2018,66,0,35545,Blayne Barber,13.68,95,13.0
2018,67,0,25834,Daniel Summerhays,13.64,44,6.0
2018,68,0,31202,William McGirt,13.6,125,17.0
2018,69,0,32102,Rickie Fowler,13.59,103,14.0
2018,70,0,34431,Robert Streb,13.54,96,13.0
2018,71,0,31420,Anirban Lahiri,13.45,119,16.0
2018,71,0,30692,Scott Stallings,13.45,119,16.0
2018,73,0,1810,Phil Mickelson,13.33,90,12.0
2018,73,0,48081,Xander Schauffele,13.33,105,14.0
2018,73,0,33419,Cameron Tringale,13.33,75,10.0
2018,76,0,27214,Kevin Streelman,13.22,121,16.0
2018,77,0,47347,Adam Schenk,13.21,106,14.0
2018,78,0,37278,Nicholas Lindheim,13.13,99,13.0
2018,79,0,35544,Andrew Yun,13.04,46,6.0
2018,80,0,50526,Tom Lovelady,12.9,124,16.0
2018,80,0,37275,Sam Ryder,12.9,124,16.0
2018,82,0,35376,Roberto Díaz,12.82,78,10.0
2018,83,0,27129,Luke List,12.8,125,16.0
2018,84,0,27064,Jhonattan Vegas,12.79,86,11.0
2018,85,0,30978,Kiradech Aphibarnrat,12.77,47,6.0
2018,86,0,46970,Jon Rahm,12.66,79,10.0
2018,87,0,25198,Francesco Molinari,12.64,87,11.0
2018,88,0,35461,Beau Hossler,12.59,143,18.0
2018,89,0,30911,Tommy Fleetwood,12.5,88,11.0
2018,89,0,26758,David Hearn,12.5,88,11.0
2018,89,0,34174,John Huh,12.5,128,16.0
2018,89,0,26300,Matt Jones,12.5,64,8.0
2018,89,0,46501,Ollie Schniederjans,12.5,120,15.0
2018,94,0,29479,Scott Brown,12.39,113,14.0
2018,95,0,34360,Patrick Reed,12.37,97,12.0
2018,96,0,24846,Ricky Barnes,12.31,65,8.0
2018,96,0,20572,Rod Pampling,12.31,65,8.0
2018,96,0,27095,Nick Watney,12.31,130,16.0
2018,99,0,26951,Johnson Wagner,12.22,90,11.0
2018,100,0,35506,Mackenzie Hughes,12.12,99,12.0
2018,101,0,29485,Brett Stegmaier,12.0,75,9.0
2018,102,0,31416,Derek Fathauer,11.96,92,11.0
2018,102,0,24361,Pat Perez,11.96,92,11.0
2018,104,0,23541,Ben Crane,11.94,67,8.0
2018,104,0,25240,D.A. Points,11.94,67,8.0
2018,104,0,24138,Ian Poulter,11.94,67,8.0
2018,107,0,36699,Patrick Rodgers,11.93,109,13.0
2018,108,0,33948,Byeong Hun An,11.86,118,14.0
2018,108,0,39327,Ben Silverman,11.86,118,14.0
2018,110,0,30926,Chris Kirk,11.8,161,19.0
2018,111,0,35421,Brandon Harkins,11.76,119,14.0
2018,111,0,21528,Henrik Stenson,11.76,68,8.0
2018,113,0,33418,Shawn Stefani,11.71,111,13.0
2018,114,0,25493,Nick Taylor,11.67,120,14.0
2018,115,0,12510,Chad Campbell,11.58,95,11.0
2018,115,0,29223,Sam Saunders,11.58,95,11.0
2018,117,0,33122,Russell Knox,11.57,121,14.0
2018,118,0,37455,Si Woo Kim,11.5,113,13.0
2018,119,0,23621,Rory Sabbatini,11.48,122,14.0
2018,120,0,31560,Brian Stuard,11.32,159,18.0
2018,121,0,47959,Bryson DeChambeau,11.3,115,13.0
2018,122,0,34256,Andrew Putnam,11.11,126,14.0
2018,122,0,31323,Gary Woodland,11.11,90,10.0
2018,124,0,32150,Michael Thompson,11.01,109,12.0
2018,125,0,28775,Nate Lashley,10.71,56,6.0
2018,125,0,23320,Ryan Palmer,10.71,84,9.0
2018,127,0,39546,Keith Mitchell,10.58,104,11.0
2018,128,0,39997,Corey Conners,10.57,123,13.0
2018,128,0,29221,Webb Simpson,10.57,123,13.0
2018,130,0,32333,Kevin Tway,10.56,142,15.0
2018,131,0,39954,Cody Gribble,10.53,76,8.0
2018,132,0,26596,Ryan Moore,10.47,86,9.0
2018,133,0,12716,Charley Hoffman,10.38,106,11.0
2018,134,0,40026,Daniel Berger,10.31,97,10.0
2018,134,0,23108,Matt Kuchar,10.31,97,10.0
2018,136,0,35879,Kelly Kraft,10.26,117,12.0
2018,137,0,46435,Austin Cook,10.24,127,13.0
2018,138,0,34466,Peter Malnati,10.19,108,11.0
2018,139,0,28307,Matt Every,10.11,89,9.0
2018,139,0,33399,Adam Hadwin,10.11,89,9.0
2018,141,0,45526,Abraham Ancer,10.08,119,12.0
2018,142,0,29420,Billy Horschel,9.92,121,12.0
2018,143,0,40009,Dominic Bozzelli,9.89,91,9.0
2018,144,0,36689,Brooks Koepka,9.86,71,7.0
2018,145,0,33410,Andrew Landry,9.82,112,11.0
2018,145,0,47128,Richy Werenski,9.82,112,11.0
2018,147,0,25632,Jimmy Walker,9.78,92,9.0
2018,148,0,49964,Aaron Wise,9.76,123,12.0
2018,149,0,47993,Denny McCarthy,9.72,72,7.0
2018,150,0,29926,Danny Lee,9.71,103,10.0
2018,151,0,28500,Martin Flores,9.65,114,11.0
2018,152,0,34563,Chesson Hadley,9.63,135,13.0
2018,153,0,35891,Cameron Smith,9.46,74,7.0
2018,154,0,34264,Hudson Swafford,9.41,85,8.0
2018,155,0,25892,Steve Wheatcroft,9.38,64,6.0
2018,156,0,32839,Hideki Matsuyama,9.28,97,9.0
2018,157,0,29518,Brendan Steele,9.23,65,6.0
2018,158,0,29535,Brice Garnett,9.16,131,12.0
2018,159,0,32366,Kevin Chappell,9.09,99,9.0
2018,159,0,29461,Jamie Lovemark,9.09,110,10.0
2018,159,0,39324,J.J. Spaun,9.09,99,9.0
2018,162,0,24925,Jonathan Byrd,8.96,67,6.0
2018,163,0,22371,Aaron Baddeley,8.91,101,9.0
2018,164,0,47287,Ethan Tracy,8.79,91,8.0
2018,165,0,29908,C.T. Pan,8.59,128,11.0
2018,166,0,34099,Harris English,8.57,105,9.0
2018,167,0,28252,Seamus Power,8.51,94,8.0
2018,168,0,23353,J.J. Henry,8.49,106,9.0
2018,169,0,34046,Jordan Spieth,8.42,95,8.0
2018,170,0,25804,Bubba Watson,8.25,97,8.0
2018,171,0,46402,Talor Gooch,7.92,101,8.0
2018,172,0,35450,Patrick Cantlay,7.84,102,8.0
2018,173,0,33141,Keegan Bradley,7.81,128,10.0
2018,174,0,27974,Sung Kang,7.69,104,8.0
2018,174,0,30110,Kyle Stanley,7.69,117,9.0
2018,176,0,45609,Tyler Duncan,7.63,131,10.0
2018,177,0,29268,Bronson Burgoon,7.59,79,6.0
2018,178,0,10809,Jim Furyk,7.23,83,6.0
2018,179,0,25364,Paul Casey,6.94,72,5.0
2018,180,0,20157,Retief Goosen,6.38,47,3.0
2018,181,0,28679,Fabián Gómez,6.19,97,6.0
2018,182,0,34363,Tyrrell Hatton,6.15,65,4.0
2018,183,0,22582,Kyle Thompson,6.06,66,4.0
2018,184,0,28132,Tyrone Van Aswegen,5.88,119,7.0
2018,185,0,34021,Bud Cauley,5.77,52,3.0
2018,186,0,24358,Robert Garrigus,5.68,88,5.0
2018,187,0,21961,Charles Howell III,5.6,125,7.0
2018,188,0,26329,Louis Oosthuizen,5.41,74,4.0
2018,189,0,36799,Stephan Jaeger,5.32,94,5.0
2018,190,0,22056,Cameron Percy,4.69,64,3.0
2018,191,0,26851,Marc Leishman,4.17,96,4.0
2018,192,0,32816,Satoshi Kodaira,4.08,49,2.0
2018,193,0,25818,Scott Piercy,2.91,103,3.0
2017,1,0,25572,Graeme McDowell,23.29,73,17.0
2017,2,0,25396,Kevin Na,22.64,106,24.0
2017,3,0,32102,Rickie Fowler,22.58,93,21.0
2017,4,0,34046,Jordan Spieth,21.98,91,20.0
2017,5,0,36689,Brooks Koepka,21.13,71,15.0
2017,6,0,40058,Zac Blair,20.97,124,26.0
2017,7,0,27649,Brandt Snedeker,20.0,65,13.0
2017,8,0,34466,Peter Malnati,19.63,107,21.0
2017,9,0,32757,Patton Kizzire,19.42,103,20.0
2017,10,0,1810,Phil Mickelson,19.23,78,15.0
2017,11,0,48822,Sebastián Muñoz,18.18,66,12.0
2017,12,0,32448,James Hahn,17.95,117,21.0
2017,13,0,34409,David Lingmerth,17.89,95,17.0
2017,14,0,32150,Michael Thompson,17.81,73,13.0
2017,15,0,35450,Patrick Cantlay,17.72,79,14.0
2017,16,0,24502,Adam Scott,17.46,63,11.0
2017,17,0,23800,Bryce Molder,17.31,104,18.0
2017,18,0,34098,Russell Henley,17.27,139,24.0
2017,19,0,24024,Zach Johnson,17.12,111,19.0
2017,20,0,37454,Whee Kim,16.96,112,19.0
2017,21,0,29223,Sam Saunders,16.84,95,16.0
2017,22,0,20229,Stewart Cink,16.79,131,22.0
2017,23,0,35506,Mackenzie Hughes,16.67,138,23.0
2017,23,0,25240,D.A. Points,16.67,84,14.0
2017,25,0,33461,Morgan Hoffmann,16.52,115,19.0
2017,26,0,23325,Vaughn Taylor,16.38,116,19.0
2017,27,0,40026,Daniel Berger,16.25,80,13.0
2017,28,0,25632,Jimmy Walker,15.94,69,11.0
2017,29,0,48084,Wesley Bryan,15.93,113,18.0
2017,30,0,23621,Rory Sabbatini,15.66,83,13.0
2017,31,0,29222,Billy Hurley III,15.58,77,12.0
2017,32,0,19846,Brian Gay,15.56,90,14.0
2017,32,0,27770,Camilo Villegas,15.56,90,14.0
2017,34,0,32333,Kevin Tway,15.53,103,16.0
2017,35,0,39954,Cody Gribble,15.38,91,14.0
2017,35,0,29476,Kyle Reifers,15.38,104,16.0
2017,35,0,22405,Justin Rose,15.38,78,12.0
2017,38,0,35545,Blayne Barber,15.31,98,15.0
2017,38,0,32839,Hideki Matsuyama,15.31,98,15.0
2017,40,0,33448,Justin Thomas,15.19,79,12.0
2017,41,0,27436,Graham DeLaet,15.09,106,16.0
2017,42,0,25274,Steven Bowditch,15.0,60,9.0
2017,42,0,12510,Chad Campbell,15.0,140,21.0
2017,44,0,46550,Brandon Hagy,14.94,87,13.0
2017,45,0,10809,Jim Furyk,14.86,74,11.0
2017,46,0,24507,Jason Bohn,14.85,101,15.0
2017,47,0,32200,Roberto Castro,14.81,54,8.0
2017,48,0,27095,Nick Watney,14.68,109,16.0
2017,49,0,28089,Jason Day,14.67,75,11.0
2017,49,0,37455,Si Woo Kim,14.67,75,11.0
2017,51,0,28252,Seamus Power,14.63,82,12.0
2017,52,0,27936,Martin Laird,14.52,124,18.0
2017,53,0,27214,Kevin Streelman,14.5,131,19.0
2017,54,0,25686,Jason Dufner,14.43,97,14.0
2017,55,0,26951,Johnson Wagner,14.42,104,15.0
2017,55,0,26289,Boo Weekley,14.42,104,15.0
2017,57,0,29518,Brendan Steele,14.4,125,18.0
2017,58,0,29420,Billy Horschel,14.37,167,24.0
2017,59,0,31420,Anirban Lahiri,14.29,91,13.0
2017,59,0,36699,Patrick Rodgers,14.29,112,16.0
2017,61,0,29221,Webb Simpson,14.17,120,17.0
2017,62,0,34174,John Huh,14.16,113,16.0
2017,63,0,27895,Jonas Blixt,14.08,71,10.0
2017,64,0,27974,Sung Kang,14.06,128,18.0
2017,65,0,26476,Chez Reavie,14.05,121,17.0
2017,65,0,34360,Patrick Reed,14.05,121,17.0
2017,67,0,34213,Grayson Murray,13.93,122,17.0
2017,68,0,29725,Tony Finau,13.82,123,17.0
2017,69,0,33948,Byeong Hun An,13.75,80,11.0
2017,70,0,6522,Ernie Els,13.73,51,7.0
2017,71,0,19803,Ryan Armour,13.7,73,10.0
2017,72,0,29908,C.T. Pan,13.6,125,17.0
2017,73,0,25191,Gonzalo Fernandez-Castaño,13.56,59,8.0
2017,74,0,32366,Kevin Chappell,13.48,89,12.0
2017,75,0,29478,Kevin Kisner,13.39,112,15.0
2017,76,0,27958,Ryan Blaum,13.28,128,17.0
2017,77,0,48081,Xander Schauffele,13.21,106,14.0
2017,78,0,22056,Cameron Percy,13.16,76,10.0
2017,79,0,30944,Jason Kokrak,13.14,137,18.0
2017,80,0,23983,Luke Donald,12.9,62,8.0
2017,81,0,27141,J.B. Holmes,12.86,70,9.0
2017,82,0,20572,Rod Pampling,12.84,109,14.0
2017,83,0,27644,Brian Harman,12.8,125,16.0
2017,84,0,31646,Emiliano Grillo,12.75,102,13.0
2017,85,0,29289,S.Y. Noh,12.61,111,14.0
2017,85,0,34431,Robert Streb,12.61,111,14.0
2017,87,0,28307,Matt Every,12.5,88,11.0
2017,87,0,25349,Tim Wilkinson,12.5,64,8.0
2017,89,0,24846,Ricky Barnes,12.39,113,14.0
2017,90,0,35879,Kelly Kraft,12.37,97,12.0
2017,91,0,29485,Brett Stegmaier,12.36,89,11.0
2017,92,0,26329,Louis Oosthuizen,12.35,81,10.0
2017,93,0,20771,Steven Alker,12.33,73,9.0
2017,94,0,29974,Branden Grace,12.31,65,8.0
2017,95,0,46601,Trey Mullinax,12.26,106,13.0
2017,96,0,25493,Nick Taylor,12.23,139,17.0
2017,97,0,29720,Andres Gonzales,12.22,90,11.0
2017,98,0,26300,Matt Jones,11.94,67,8.0
2017,99,0,25345,Carl Pettersson,11.84,76,9.0
2017,100,0,25900,Lucas Glover,11.76,136,16.0
2017,100,0,39324,J.J. Spaun,11.76,119,14.0
2017,100,0,25892,Steve Wheatcroft,11.76,51,6.0
2017,103,0,37189,Harold Varner III,11.72,128,15.0
2017,104,0,30925,Dustin Johnson,11.63,86,10.0
2017,104,0,39975,Michael Kim,11.63,129,15.0
2017,106,0,37278,Nicholas Lindheim,11.59,69,8.0
2017,107,0,28093,Miguel Angel Carballo,11.54,78,9.0
2017,107,0,24361,Pat Perez,11.54,104,12.0
2017,107,0,30692,Scott Stallings,11.54,104,12.0
2017,110,0,26851,Marc Leishman,11.48,122,14.0
2017,111,0,32640,Troy Merritt,11.46,96,11.0
2017,112,0,34358,Jonathan Randolph,11.43,70,8.0
2017,113,0,25804,Bubba Watson,11.27,71,8.0
2017,114,0,33141,Keegan Bradley,11.2,125,14.0
2017,114,0,49771,J.T. Poston,11.2,125,14.0
2017,116,0,33120,Mark Anderson,11.11,54,6.0
2017,116,0,22371,Aaron Baddeley,11.11,63,7.0
2017,116,0,29479,Scott Brown,11.11,126,14.0
2017,119,0,29926,Danny Lee,11.01,109,12.0
2017,120,0,21209,Sergio Garcia,10.96,73,8.0
2017,121,0,27129,Luke List,10.83,120,13.0
2017,122,0,25720,Chad Collins,10.81,74,8.0
2017,123,0,25818,Scott Piercy,10.77,65,7.0
2017,124,0,33418,Shawn Stefani,10.75,93,10.0
2017,125,0,33399,Adam Hadwin,10.74,121,13.0
2017,126,0,20104,Ken Duke,10.71,84,9.0
2017,127,0,24924,Bill Haas,10.68,103,11.0
2017,128,0,28679,Fabián Gómez,10.67,75,8.0
2017,129,0,27466,Spencer Levin,10.64,94,10.0
2017,130,0,34099,Harris English,10.58,104,11.0
2017,131,0,46440,Smylie Kaufman,10.34,87,9.0
2017,132,0,35532,Tom Hoge,10.29,68,7.0
2017,133,0,28500,Martin Flores,10.19,108,11.0
2017,133,0,31560,Brian Stuard,10.19,108,11.0
2017,135,0,31416,Derek Fathauer,10.11,89,9.0
2017,136,0,28420,Ryan Brehm,10.1,99,10.0
2017,137,0,23108,Matt Kuchar,10.08,119,12.0
2017,137,0,24140,Sean O'Hair,10.08,119,12.0
2017,137,0,25834,Daniel Summerhays,10.08,119,12.0
2017,140,0,23497,Tag Ridings,9.89,91,9.0
2017,141,0,24358,Robert Garrigus,9.88,81,8.0
2017,142,0,35110,Brett Drewitt,9.84,61,6.0
2017,143,0,26758,David Hearn,9.8,102,10.0
2017,144,0,35891,Cameron Smith,9.78,92,9.0
2017,145,0,46732,Rick Lamb,9.68,62,6.0
2017,146,0,25364,Paul Casey,9.52,105,10.0
2017,146,0,30852,Ryo Ishikawa,9.52,63,6.0
2017,148,0,47128,Richy Werenski,9.47,95,9.0
2017,149,0,23353,J.J. Henry,9.4,117,11.0
2017,150,0,46970,Jon Rahm,9.26,108,10.0
2017,151,0,28132,Tyrone Van Aswegen,9.17,120,11.0
2017,152,0,20593,Greg Chalmers,9.09,77,7.0
2017,152,0,12716,Charley Hoffman,9.09,121,11.0
2017,154,0,31202,William McGirt,9.01,111,10.0
2017,154,0,22046,Geoff Ogilvy,9.01,111,10.0
2017,156,0,46443,Brian Campbell,8.96,67,6.0
2017,157,0,33413,Ben Martin,8.93,112,10.0
2017,158,0,30191,Julián Etulain,8.75,80,7.0
2017,159,0,23320,Ryan Palmer,8.7,69,6.0
2017,160,0,36801,Mark Hubbard,8.65,104,9.0
2017,161,0,31557,Jim Herman,8.62,116,10.0
2017,161,0,33204,Shane Lowry,8.62,58,5.0
2017,163,0,40009,Dominic Bozzelli,8.54,82,7.0
2017,164,0,35300,Andrew Loupe,8.47,59,5.0
2017,165,0,30926,Chris Kirk,8.42,95,8.0
2017,166,0,47959,Bryson DeChambeau,8.4,119,10.0
2017,167,0,34021,Bud Cauley,8.33,120,10.0
2017,168,0,30110,Kyle Stanley,8.21,134,11.0
2017,169,0,24357,K.J. Choi,8.14,86,7.0
2017,169,0,25198,Francesco Molinari,8.14,86,7.0
2017,171,0,29461,Jamie Lovemark,8.11,111,9.0
2017,172,0,21961,Charles Howell III,8.04,112,9.0
2017,173,0,33419,Cameron Tringale,7.41,81,6.0
2017,174,0,33122,Russell Knox,7.14,70,5.0
2017,175,0,26499,Rafa Cabrera Bello,7.02,57,4.0
2017,176,0,27064,Jhonattan Vegas,6.86,102,7.0
2017,177,0,34264,Hudson Swafford,6.84,117,8.0
2017,178,0,31323,Gary Woodland,6.38,94,6.0
2017,179,0,26596,Ryan Moore,6.31,111,7.0
2017,180,0,22986,Søren Kjeldsen,6.12,49,3.0
2017,181,0,24138,Ian Poulter,6.1,82,5.0
2017,182,0,46501,Ollie Schniederjans,6.09,115,7.0
2017,183,0,23541,Ben Crane,6.03,116,7.0
2017,184,0,28237,Rory McIlroy,5.77,52,3.0
2017,185,0,26331,Charl Schwartzel,5.26,57,3.0
2017,186,0,27963,Chris Stroud,5.19,77,4.0
2017,187,0,24781,Hunter Mahan,4.84,62,3.0
2017,188,0,20472,Alex Cejka,4.82,83,4.0
2017,189,0,29740,Brad Fritsch,3.28,61,2.0
2017,190,0,20157,Retief Goosen,2.44,41,1.0
2016,1,0,10213,Dicky Pride,22.0,50,11.0
2016,2,0,35300,Andrew Loupe,21.98,91,20.0
2016,3,0,34046,Jordan Spieth,20.55,73,15.0
2016,4,0,28089,Jason Day,20.27,74,15.0
2016,5,0,45526,Abraham Ancer,19.05,42,8.0
2016,6,0,6527,Steve Stricker,18.87,53,10.0
2016,7,0,32757,Patton Kizzire,18.69,107,20.0
2016,8,0,34099,Harris English,18.56,97,18.0
2016,9,0,30927,Brendon Todd,18.46,65,12.0
2016,10,0,27895,Jonas Blixt,17.71,96,17.0
2016,11,0,26331,Charl Schwartzel,17.57,74,13.0
2016,12,0,26951,Johnson Wagner,17.36,121,21.0
2016,13,0,33461,Morgan Hoffmann,17.33,75,13.0
2016,14,0,21731,Freddie Jacobson,16.96,112,19.0
2016,15,0,21961,Charles Howell III,16.81,119,20.0
2016,16,0,20157,Retief Goosen,16.67,72,12.0
2016,17,0,29221,Webb Simpson,16.25,80,13.0
2016,18,0,24024,Zach Johnson,16.0,125,20.0
2016,19,0,32839,Hideki Matsuyama,15.91,88,14.0
2016,20,0,31420,Anirban Lahiri,15.79,57,9.0
2016,20,0,25396,Kevin Na,15.79,95,15.0
2016,22,0,34466,Peter Malnati,15.74,108,17.0
2016,23,0,6522,Ernie Els,15.63,64,10.0
2016,23,0,35539,Luke Guthrie,15.63,64,10.0
2016,25,0,20472,Alex Cejka,15.58,77,12.0
2016,26,0,32618,Rhein Gibson,15.38,52,8.0
2016,27,0,40058,Zac Blair,15.24,105,16.0
2016,28,0,28679,Fabián Gómez,14.89,94,14.0
2016,28,0,26596,Ryan Moore,14.89,94,14.0
2016,30,0,29461,Jamie Lovemark,14.81,108,16.0
2016,30,0,20572,Rod Pampling,14.81,54,8.0
2016,32,0,25686,Jason Dufner,14.71,136,20.0
2016,32,0,30711,Colt Knost,14.71,102,15.0
2016,32,0,24490,George McNeill,14.71,68,10.0
2016,35,0,23108,Matt Kuchar,14.63,123,18.0
2016,36,0,6567,Vijay Singh,14.61,89,13.0
2016,37,0,36699,Patrick Rodgers,14.6,137,20.0
2016,38,0,29720,Andres Gonzales,14.58,96,14.0
2016,38,0,25240,D.A. Points,14.58,48,7.0
2016,40,0,33204,Shane Lowry,14.55,55,8.0
2016,41,0,27770,Camilo Villegas,14.53,117,17.0
2016,42,0,23621,Rory Sabbatini,14.52,62,9.0
2016,43,0,25834,Daniel Summerhays,14.41,118,17.0
2016,44,0,24140,Sean O'Hair,14.17,120,17.0
2016,45,0,27963,Chris Stroud,14.15,106,15.0
2016,46,0,25364,Paul Casey,14.14,99,14.0
2016,47,0,36801,Mark Hubbard,14.08,142,20.0
2016,48,0,36689,Brooks Koepka,13.98,93,13.0
2016,49,0,10885,Robert Allenby,13.92,79,11.0
2016,49,0,26300,Matt Jones,13.92,79,11.0
2016,51,0,28114,Dawie van der Walt,13.89,72,10.0
2016,52,0,27649,Brandt Snedeker,13.86,101,14.0
2016,53,0,29478,Kevin Kisner,13.82,123,17.0
2016,54,0,26329,Louis Oosthuizen,13.79,58,8.0
2016,55,0,29420,Billy Horschel,13.54,96,13.0
2016,56,0,29725,Tony Finau,13.51,111,15.0
2016,57,0,27064,Jhonattan Vegas,13.48,141,19.0
2016,58,0,29479,Scott Brown,13.46,104,14.0
2016,59,0,35532,Tom Hoge,13.41,82,11.0
2016,60,0,31416,Derek Fathauer,13.39,127,17.0
2016,61,0,34098,Russell Henley,13.33,120,16.0
