YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
2021,1,0,36514,Yuki Inamori,8.8
2021,2,0,26476,Chez Reavie,8.2
2021,3,0,33293,Thomas Pieters,8.1
2021,3,0,50493,Justin Suh,8.1
2021,5,0,31646,Emiliano Grillo,8.0
2021,5,0,50525,Collin Morikawa,8.0
2021,7,0,33120,Mark Anderson,7.9
2021,7,0,27958,Ryan Blaum,7.9
2021,7,0,10809,Jim Furyk,7.9
2021,7,0,34363,Tyrrell Hatton,7.9
2021,7,0,47842,Hanbyeol Kim,7.9
2021,7,0,30110,Kyle Stanley,7.9
2021,13,0,25364,Paul Casey,7.8
2021,13,0,59160,John Pak,7.8
2021,13,0,47529,Mito Pereira,7.8
2021,16,0,39997,Corey Conners,7.7
2021,16,0,25686,Jason Dufner,7.7
2021,16,0,27408,Martin Kaymer,7.7
2021,16,0,37250,Romain Langasque,7.7
2021,16,0,31560,Brian Stuard,7.7
2021,21,0,33605,Gunn Charoenkul,7.6
2021,21,0,48045,Michael Gellerman,7.6
2021,21,0,52375,Doug Ghim,7.6
2021,21,0,34098,Russell Henley,7.6
2021,21,0,46717,Viktor Hovland,7.6
2021,21,0,33122,Russell Knox,7.6
2021,21,0,46732,Rick Lamb,7.6
2021,21,0,46340,Alex Smalley,7.6
2021,21,0,23325,Vaughn Taylor,7.6
2021,21,0,58168,Davis Thompson,7.6
2021,31,0,40026,Daniel Berger,7.5
2021,31,0,26596,Ryan Moore,7.5
2021,31,0,46970,Jon Rahm,7.5
2021,31,0,56781,Isaiah Salinda,7.5
2021,31,0,26679,Kevin Stadler,7.5
2021,31,0,10423,Mike Weir,7.5
2021,37,0,45526,Abraham Ancer,7.4
2021,37,0,19803,Ryan Armour,7.4
2021,37,0,33141,Keegan Bradley,7.4
2021,37,0,29926,Danny Lee,7.4
2021,37,0,39834,Guido Migliozzi,7.4
2021,37,0,25198,Francesco Molinari,7.4
2021,37,0,22056,Cameron Percy,7.4
2021,37,0,37275,Sam Ryder,7.4
2021,37,0,40006,Erik van Rooyen,7.4
2021,46,0,34374,Erik Barnes,7.3
2021,46,0,45836,Richard Bland,7.3
2021,46,0,48084,Wesley Bryan,7.3
2021,46,0,34021,Bud Cauley,7.3
2021,46,0,24357,K.J. Choi,7.3
2021,46,0,54334,Ben Cook,7.3
2021,46,0,29725,Tony Finau,7.3
2021,46,0,31557,Jim Herman,7.3
2021,46,0,53165,Doc Redman,7.3
2021,46,0,29518,Brendan Steele,7.3
2021,46,0,27214,Kevin Streelman,7.3
2021,46,0,33448,Justin Thomas,7.3
2021,58,0,37212,Paul Barjon,7.2
2021,58,0,24846,Ricky Barnes,7.2
2021,58,0,34076,Joel Dahmen,7.2
2021,58,0,23983,Luke Donald,7.2
2021,58,0,37273,Derek Ernst,7.2
2021,58,0,25900,Lucas Glover,7.2
