YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2023,75,0,37455,Si Woo Kim,92.86%,39,42
2023,75,0,29221,Webb Simpson,92.86%,26,28
2023,78,0,51997,Andrew Novak,92.68%,38,41
2023,79,0,29908,C.T. Pan,92.59%,25,27
2023,80,0,55708,Hayden Buckley,92.50%,37,40
2023,80,0,51070,Vincent Norrman,92.50%,37,40
2023,80,0,57366,Cameron Young,92.50%,37,40
2023,83,0,46441,Robby Shelton,92.45%,49,53
2023,84,0,33653,Thomas Detry,92.31%,48,52
2023,84,0,52375,Doug Ghim,92.31%,36,39
2023,84,0,39977,Max Homa,92.31%,24,26
2023,87,0,51890,Greyson Sigg,92.19%,59,64
2023,88,0,22405,Justin Rose,92.11%,35,38
2023,89,0,25900,Lucas Glover,92.06%,58,63
2023,90,0,31202,William McGirt,92.00%,23,25
2023,91,0,47983,Chad Ramey,91.94%,57,62
2023,92,0,48887,Matt Wallace,91.89%,34,37
2023,93,0,47988,Nick Hardy,91.84%,45,49
2023,93,0,46414,Aaron Rai,91.84%,45,49
2023,93,0,47995,Davis Riley,91.84%,45,49
2023,96,0,32102,Rickie Fowler,91.67%,33,36
2023,96,0,50095,Austin Smotherman,91.67%,44,48
2023,98,0,33122,Russell Knox,91.23%,52,57
2023,98,0,25493,Nick Taylor,91.23%,52,57
2023,98,0,52374,Brandon Wu,91.23%,52,57
2023,101,0,34563,Chesson Hadley,90.91%,40,44
2023,101,0,27974,Sung Kang,90.91%,10,11
2023,101,0,34431,Robert Streb,90.91%,40,44
2023,104,0,54628,Lee Hodges,90.77%,59,65
2023,105,0,46046,Scottie Scheffler,90.63%,29,32
2023,105,0,31560,Brian Stuard,90.63%,29,32
2023,107,0,36699,Patrick Rodgers,90.48%,57,63
2023,107,0,51634,Sahith Theegala,90.48%,38,42
2023,109,0,32791,K.H. Lee,90.38%,47,52
2023,110,0,35450,Patrick Cantlay,90.32%,28,31
2023,110,0,50188,S.H. Kim,90.32%,56,62
2023,110,0,22056,Cameron Percy,90.32%,28,31
2023,113,0,56762,Will Gordon,90.24%,37,41
2023,114,0,34255,Joseph Bramlett,90.00%,27,30
2023,114,0,45609,Tyler Duncan,90.00%,36,40
2023,114,0,29535,Brice Garnett,90.00%,36,40
2023,117,0,57362,Austin Eckroat,89.74%,35,39
2023,117,0,34409,David Lingmerth,89.74%,35,39
2023,117,0,50525,Collin Morikawa,89.74%,35,39
2023,117,0,58168,Davis Thompson,89.74%,35,39
2023,121,0,40058,Zac Blair,89.66%,26,29
2023,121,0,24925,Jonathan Byrd,89.66%,26,29
2023,121,0,39067,MJ Daffue,89.66%,52,58
2023,124,0,33410,Andrew Landry,89.29%,25,28
2023,124,0,46970,Jon Rahm,89.29%,25,28
2023,124,0,33448,Justin Thomas,89.29%,25,28
2023,124,0,30927,Brendon Todd,89.29%,50,56
2023,128,0,45157,Cam Davis,89.19%,33,37
2023,128,0,29970,Dylan Frittelli,89.19%,33,37
2023,128,0,48117,Kurt Kitayama,89.19%,33,37
2023,128,0,53165,Doc Redman,89.19%,33,37
2023,132,0,35310,Lanto Griffin,88.89%,16,18
2023,132,0,25632,Jimmy Walker,88.89%,32,36
2023,134,0,24024,Zach Johnson,88.46%,23,26
2023,134,0,32333,Kevin Tway,88.46%,46,52
2023,136,0,48867,Matti Schmid,88.37%,38,43
2023,137,0,35901,Paul Haley II,88.24%,30,34
2023,137,0,47347,Adam Schenk,88.24%,60,68
2023,139,0,36801,Mark Hubbard,88.00%,44,50
2023,140,0,27129,Luke List,87.80%,36,41
2023,141,0,31646,Emiliano Grillo,87.72%,50,57
2023,142,0,25686,Jason Dufner,87.50%,42,48
2023,142,0,39335,Kevin Roy,87.50%,28,32
2023,144,0,28420,Ryan Brehm,87.23%,41,47
2023,144,0,39324,J.J. Spaun,87.23%,41,47
2023,146,0,55789,Taylor Montgomery,87.18%,34,39
2023,147,0,32448,James Hahn,87.10%,27,31
2023,148,0,26476,Chez Reavie,86.84%,33,38
2023,149,0,20229,Stewart Cink,86.67%,13,15
2023,149,0,33413,Ben Martin,86.67%,39,45
2023,149,0,58967,Trevor Werbylo,86.67%,26,30
2023,152,0,19803,Ryan Armour,86.49%,32,37
2023,152,0,49298,Kramer Hickok,86.49%,32,37
2023,152,0,36724,Augusto Núñez,86.49%,32,37
2023,155,0,24502,Adam Scott,86.36%,19,22
2023,156,0,59018,Ryan Gerard,86.21%,25,29
2023,156,0,32640,Troy Merritt,86.21%,50,58
2023,156,0,40250,Taylor Pendrith,86.21%,25,29
2023,156,0,35617,Martin Trainer,86.21%,25,29
2023,160,0,30163,Henrik Norlander,85.96%,49,57
2023,161,0,51950,Max McGreevy,85.71%,36,42
2023,161,0,39546,Keith Mitchell,85.71%,36,42
2023,161,0,29289,S.Y. Noh,85.71%,24,28
2023,161,0,25818,Scott Piercy,85.71%,42,49
2023,161,0,27095,Nick Watney,85.71%,36,42
2023,166,0,47128,Richy Werenski,85.45%,47,55
2023,167,0,33408,Tyson Alexander,85.37%,35,41
2023,167,0,30911,Tommy Fleetwood,85.37%,35,41
2023,167,0,32139,Danny Willett,85.37%,35,41
2023,170,0,28775,Nate Lashley,84.75%,50,59
2023,171,0,28252,Seamus Power,84.62%,33,39
2023,171,0,45242,Kevin Yu,84.62%,22,26
2023,173,0,51766,Wyndham Clark,84.44%,38,45
2023,174,0,32839,Hideki Matsuyama,84.21%,32,38
2023,174,0,55893,Sam Stevens,84.21%,32,38
2023,176,0,51491,Brandon Matthews,84.00%,21,25
2023,177,0,49453,Trevor Cone,83.78%,31,37
2023,178,0,40098,Matt Fitzpatrick,83.33%,25,30
2023,178,0,49771,J.T. Poston,83.33%,30,36
2023,178,0,52411,Kyle Westmoreland,83.33%,25,30
2023,181,0,55454,Carl Yuan,82.76%,24,29
2023,182,0,27214,Kevin Streelman,82.22%,37,45
2023,183,0,34256,Andrew Putnam,81.82%,54,66
2023,184,0,49766,Hank Lebioda,81.48%,22,27
2023,185,0,32366,Kevin Chappell,80.95%,17,21
2023,186,0,27963,Chris Stroud,80.00%,16,20
2023,187,0,50493,Justin Suh,79.59%,39,49
2023,188,0,30926,Chris Kirk,79.49%,31,39
2023,189,0,58696,Peter Kuest,78.57%,11,14
2023,190,0,51414,Brent Grant,78.13%,25,32
2023,191,0,12716,Charley Hoffman,77.50%,31,40
2023,192,0,34099,Harris English,77.42%,24,31
2023,193,0,52372,Cameron Champ,72.41%,21,29
2022,1,0,27895,Jonas Blixt,100.0,29,29
2022,1,0,52375,Doug Ghim,100.0,40,40
2022,1,0,25198,Francesco Molinari,100.0,20,20
2022,1,0,40006,Erik van Rooyen,100.0,17,17
2022,5,0,27214,Kevin Streelman,98.44,63,64
2022,6,0,51766,Wyndham Clark,97.96,48,49
2022,7,0,34256,Andrew Putnam,97.78,44,45
2022,8,0,28089,Jason Day,97.56,40,41
2022,9,0,23983,Luke Donald,97.3,36,37
2022,9,0,45486,Joaquin Niemann,97.3,36,37
2022,11,0,50525,Collin Morikawa,97.22,35,36
2022,12,0,47504,Sam Burns,97.14,34,35
2022,12,0,40098,Matt Fitzpatrick,97.14,34,35
2022,12,0,46717,Viktor Hovland,97.14,34,35
2022,12,0,36699,Patrick Rodgers,97.14,34,35
2022,16,0,46442,Maverick McNealy,97.06,33,34
2022,17,0,27349,Alex Noren,96.97,32,33
2022,18,0,27644,Brian Harman,96.77,30,31
2022,19,0,47993,Denny McCarthy,96.67,58,60
2022,20,0,32839,Hideki Matsuyama,96.55,28,29
2022,21,0,54628,Lee Hodges,96.49,55,57
2022,22,0,49964,Aaron Wise,96.43,54,56
2022,23,0,47347,Adam Schenk,96.36,53,55
2022,24,0,49298,Kramer Hickok,96.3,52,54
2022,24,0,47995,Davis Riley,96.3,52,54
2022,26,0,23621,Rory Sabbatini,96.15,25,26
2022,27,0,32662,Michael Gligic,95.92,47,49
2022,28,0,47529,Mito Pereira,95.83,46,48
2022,29,0,39058,Lucas Herbert,95.65,22,23
2022,30,0,37212,Paul Barjon,95.56,43,45
2022,31,0,29478,Kevin Kisner,95.45,42,44
2022,31,0,36852,Jim Knous,95.45,42,44
2022,33,0,29725,Tony Finau,95.35,41,43
2022,34,0,45157,Cam Davis,95.24,40,42
2022,34,0,30911,Tommy Fleetwood,95.24,20,21
2022,34,0,39971,Sungjae Im,95.24,40,42
2022,34,0,51950,Max McGreevy,95.24,40,42
2022,34,0,30163,Henrik Norlander,95.24,40,42
2022,39,0,24925,Jonathan Byrd,95.12,39,41
2022,40,0,39997,Corey Conners,95.0,38,40
2022,41,0,34098,Russell Henley,94.74,36,38
2022,41,0,29420,Billy Horschel,94.74,36,38
2022,41,0,28237,Rory McIlroy,94.74,18,19
2022,41,0,56278,Matthew Wolff,94.74,18,19
2022,41,0,57366,Cameron Young,94.74,36,38
2022,46,0,28252,Seamus Power,94.44,34,36
2022,47,0,33490,Bo Hoag,94.29,33,35
2022,48,0,32640,Troy Merritt,94.23,49,52
2022,49,0,34076,Joel Dahmen,94.12,32,34
2022,50,0,35110,Brett Drewitt,94.0,47,50
2022,50,0,51894,Vince Whaley,94.0,47,50
2022,52,0,29926,Danny Lee,93.94,31,33
2022,52,0,23320,Ryan Palmer,93.94,31,33
2022,52,0,46046,Scottie Scheffler,93.94,31,33
2022,52,0,32139,Danny Willett,93.94,31,33
2022,56,0,40162,Justin Lower,93.88,46,49
2022,56,0,30692,Scott Stallings,93.88,46,49
2022,58,0,24361,Pat Perez,93.75,30,32
2022,58,0,48081,Xander Schauffele,93.75,30,32
2022,60,0,47128,Richy Werenski,93.55,29,31
2022,61,0,34174,John Huh,93.48,43,46
2022,61,0,46414,Aaron Rai,93.48,43,46
2022,63,0,24924,Bill Haas,93.44,57,61
2022,64,0,46402,Talor Gooch,93.33,28,30
2022,64,0,39977,Max Homa,93.33,42,45
2022,66,0,49766,Hank Lebioda,93.18,41,44
2022,66,0,34466,Peter Malnati,93.18,41,44
2022,68,0,26300,Matt Jones,93.1,27,29
2022,69,0,45526,Abraham Ancer,93.02,40,43
2022,69,0,26851,Marc Leishman,93.02,40,43
2022,71,0,55708,Hayden Buckley,92.98,53,57
2022,72,0,31646,Emiliano Grillo,92.86,52,56
2022,72,0,37455,Si Woo Kim,92.86,39,42
2022,72,0,35449,Adam Long,92.86,39,42
2022,72,0,46601,Trey Mullinax,92.86,52,56
2022,76,0,29535,Brice Garnett,92.73,51,55
2022,77,0,49947,Taylor Moore,92.59,50,54
2022,77,0,45540,Jared Wolfe,92.59,25,27
2022,79,0,48822,Sebastián Muñoz,92.5,37,40
2022,79,0,40250,Taylor Pendrith,92.5,37,40
2022,81,0,37189,Harold Varner III,92.31,36,39
2022,82,0,51634,Sahith Theegala,92.19,59,64
2022,83,0,35450,Patrick Cantlay,92.0,23,25
2022,83,0,54421,Garrick Higgo,92.0,23,25
2022,83,0,36799,Stephan Jaeger,92.0,46,50
2022,86,0,51997,Andrew Novak,91.94,57,62
2022,87,0,46970,Jon Rahm,91.89,34,37
2022,87,0,34431,Robert Streb,91.89,34,37
2022,89,0,45609,Tyler Duncan,91.8,56,61
2022,90,0,51890,Greyson Sigg,91.67,55,60
2022,91,0,33122,Russell Knox,91.49,43,47
2022,92,0,33448,Justin Thomas,91.43,32,35
2022,93,0,12716,Charley Hoffman,91.3,21,23
2022,93,0,39546,Keith Mitchell,91.3,42,46
2022,95,0,36884,Ben Kohles,91.11,41,45
2022,95,0,26476,Chez Reavie,91.11,41,45
2022,97,0,19803,Ryan Armour,90.91,30,33
2022,97,0,33597,Harry Higgs,90.91,30,33
2022,97,0,35461,Beau Hossler,90.91,30,33
2022,97,0,23108,Matt Kuchar,90.91,40,44
2022,97,0,27649,Brandt Snedeker,90.91,20,22
2022,97,0,33419,Cameron Tringale,90.91,40,44
2022,103,0,28775,Nate Lashley,90.74,49,54
2022,104,0,35310,Lanto Griffin,90.7,39,43
2022,104,0,33486,Roger Sloan,90.7,39,43
2022,106,0,47988,Nick Hardy,90.63,29,32
2022,106,0,24024,Zach Johnson,90.63,29,32
2022,108,0,31420,Anirban Lahiri,90.48,38,42
2022,108,0,29908,C.T. Pan,90.48,38,42
2022,110,0,32150,Michael Thompson,90.32,56,62
2022,111,0,30927,Brendon Todd,90.24,37,41
2022,112,0,34363,Tyrrell Hatton,90.0,18,20
2022,112,0,35532,Tom Hoge,90.0,54,60
2022,112,0,36801,Mark Hubbard,90.0,45,50
2022,112,0,35506,Mackenzie Hughes,90.0,27,30
2022,112,0,27936,Martin Laird,90.0,36,40
2022,112,0,31560,Brian Stuard,90.0,54,60
2022,112,0,48699,Callum Tarren,90.0,27,30
2022,112,0,48887,Matt Wallace,90.0,27,30
2022,120,0,32448,James Hahn,89.74,35,39
2022,120,0,22405,Justin Rose,89.74,35,39
2022,122,0,30978,Kiradech Aphibarnrat,89.47,34,38
2022,122,0,48084,Wesley Bryan,89.47,34,38
2022,122,0,46435,Austin Cook,89.47,51,57
2022,122,0,47856,Seth Reeves,89.47,34,38
2022,126,0,32102,Rickie Fowler,89.19,33,37
2022,127,0,52372,Cameron Champ,88.89,24,27
2022,127,0,47983,Chad Ramey,88.89,40,45
2022,127,0,29221,Webb Simpson,88.89,24,27
2022,130,0,45522,Christiaan Bezuidenhout,88.68,47,53
2022,130,0,37275,Sam Ryder,88.68,47,53
2022,132,0,30926,Chris Kirk,88.64,39,44
2022,132,0,34264,Hudson Swafford,88.64,39,44
2022,134,0,49960,Sepp Straka,88.57,31,35
2022,135,0,31557,Jim Herman,88.24,30,34
2022,135,0,53165,Doc Redman,88.24,30,34
2022,137,0,46550,Brandon Hagy,88.1,37,42
2022,137,0,32791,K.H. Lee,88.1,37,42
2022,137,0,33204,Shane Lowry,88.1,37,42
2022,140,0,49771,J.T. Poston,88.0,44,50
2022,141,0,32333,Kevin Tway,87.76,43,49
2022,142,0,20229,Stewart Cink,87.5,21,24
2022,142,0,39324,J.J. Spaun,87.5,49,56
2022,142,0,52374,Brandon Wu,87.5,42,48
2022,145,0,23325,Vaughn Taylor,87.23,41,47
2022,146,0,33667,Carlos Ortiz,87.18,34,39
2022,147,0,36871,Matthew NeSmith,86.96,40,46
2022,147,0,35617,Martin Trainer,86.96,40,46
2022,149,0,29289,S.Y. Noh,86.84,33,38
2022,150,0,25900,Lucas Glover,86.67,39,45
2022,150,0,27095,Nick Watney,86.67,26,30
2022,152,0,34360,Patrick Reed,86.49,32,37
2022,152,0,27139,David Skinns,86.49,32,37
2022,152,0,31323,Gary Woodland,86.49,32,37
2022,155,0,32757,Patton Kizzire,86.27,44,51
2022,156,0,29970,Dylan Frittelli,85.96,49,57
2022,157,0,39436,Joshua Creel,85.71,30,35
2022,157,0,21961,Charles Howell III,85.71,24,28
2022,157,0,10381,Curtis Thompson,85.71,36,42
2022,160,0,24502,Adam Scott,85.29,29,34
2022,161,0,46340,Alex Smalley,85.25,52,61
2022,162,0,39953,Chase Seiffert,85.11,40,47
2022,163,0,35879,Kelly Kraft,84.91,45,53
2022,164,0,27064,Jhonattan Vegas,84.85,28,33
2022,165,0,22056,Cameron Percy,84.78,39,46
2022,165,0,50095,Austin Smotherman,84.78,39,46
2022,167,0,48117,Kurt Kitayama,84.62,33,39
2022,167,0,40115,Adam Svensson,84.62,44,52
2022,169,0,34610,Matthias Schwab,84.38,27,32
2022,170,0,54783,Dylan Wu,84.21,32,38
2022,171,0,24980,Scott Gutschewski,84.09,37,44
2022,172,0,29974,Branden Grace,84.0,21,25
2022,173,0,33399,Adam Hadwin,83.93,47,56
2022,174,0,34563,Chesson Hadley,83.64,46,55
2022,175,0,36326,David Lipsky,83.33,45,54
2022,175,0,27129,Luke List,83.33,20,24
2022,175,0,25818,Scott Piercy,83.33,50,60
2022,178,0,25686,Jason Dufner,82.35,28,34
2022,179,0,28114,Dawie van der Walt,82.22,37,45
2022,180,0,25493,Nick Taylor,81.82,36,44
2022,181,0,29518,Brendan Steele,81.63,40,49
2022,182,0,33141,Keegan Bradley,80.85,38,47
2022,183,0,30944,Jason Kokrak,80.77,21,26
2022,184,0,32366,Kevin Chappell,80.65,25,31
2022,185,0,34255,Joseph Bramlett,80.39,41,51
2022,186,0,35891,Cameron Smith,79.17,19,24
2022,187,0,47483,Will Zalatoris,78.79,26,33
2022,188,0,27770,Camilo Villegas,78.57,44,56
2022,189,0,34046,Jordan Spieth,77.78,28,36
2022,190,0,27974,Sung Kang,76.32,29,38
2022,191,0,36689,Brooks Koepka,73.91,17,23
2022,192,0,32816,Satoshi Kodaira,71.43,15,21
2022,193,0,24138,Ian Poulter,56.25,9,16
2021,1,0,29970,Dylan Frittelli,100.0,27,27
2021,1,0,23108,Matt Kuchar,100.0,26,26
2021,1,0,49771,J.T. Poston,100.0,28,28
2021,1,0,29221,Webb Simpson,100.0,31,31
2021,1,0,25632,Jimmy Walker,100.0,28,28
2021,1,0,48887,Matt Wallace,100.0,17,17
2021,1,0,25804,Bubba Watson,100.0,36,36
2021,8,0,48822,Sebastián Muñoz,98.11,52,53
2021,9,0,25493,Nick Taylor,98.0,49,50
2021,10,0,32757,Patton Kizzire,97.87,46,47
2021,11,0,47504,Sam Burns,97.62,41,42
2021,12,0,19803,Ryan Armour,97.5,39,40
2021,13,0,30927,Brendon Todd,97.06,33,34
2021,14,0,30926,Chris Kirk,96.88,31,32
2021,15,0,53165,Doc Redman,96.3,52,54
2021,16,0,34099,Harris English,96.0,48,50
2021,17,0,52375,Doug Ghim,95.92,47,49
2021,18,0,20396,Lee Westwood,95.65,22,23
2021,19,0,24138,Ian Poulter,95.56,43,45
2021,20,0,24502,Adam Scott,95.45,21,22
2021,21,0,46046,Scottie Scheffler,95.35,41,43
2021,22,0,32102,Rickie Fowler,95.24,40,42
2021,22,0,23320,Ryan Palmer,95.24,40,42
2021,24,0,27644,Brian Harman,94.92,56,59
2021,25,0,24781,Hunter Mahan,94.87,37,39
2021,25,0,33667,Carlos Ortiz,94.87,37,39
2021,27,0,22405,Justin Rose,94.74,18,19
2021,28,0,31557,Jim Herman,94.59,35,37
2021,28,0,24024,Zach Johnson,94.59,35,37
2021,30,0,33948,Byeong Hun An,94.34,50,53
2021,31,0,24140,Sean O'Hair,94.29,33,35
2021,31,0,34360,Patrick Reed,94.29,33,35
2021,33,0,25396,Kevin Na,94.12,48,51
2021,34,0,32839,Hideki Matsuyama,94.0,47,50
2021,35,0,32333,Kevin Tway,93.94,31,33
2021,36,0,39997,Corey Conners,93.88,46,49
2021,36,0,36801,Mark Hubbard,93.88,46,49
2021,36,0,33419,Cameron Tringale,93.88,46,49
2021,39,0,40042,Tyler McCumber,93.75,45,48
2021,39,0,33486,Roger Sloan,93.75,45,48
2021,41,0,34076,Joel Dahmen,93.62,44,47
2021,42,0,23983,Luke Donald,93.55,29,31
2021,43,0,33399,Adam Hadwin,93.33,42,45
2021,43,0,26300,Matt Jones,93.33,56,60
2021,45,0,26758,David Hearn,93.18,41,44
2021,45,0,34046,Jordan Spieth,93.18,41,44
2021,47,0,26329,Louis Oosthuizen,93.1,27,29
2021,48,0,35532,Tom Hoge,92.86,65,70
2021,48,0,21961,Charles Howell III,92.86,39,42
2021,48,0,28252,Seamus Power,92.86,39,42
2021,51,0,25364,Paul Casey,92.68,38,41
2021,52,0,39977,Max Homa,92.5,37,40
2021,53,0,29478,Kevin Kisner,92.31,36,39
2021,53,0,27649,Brandt Snedeker,92.31,36,39
2021,55,0,35450,Patrick Cantlay,92.11,35,38
2021,56,0,32791,K.H. Lee,92.0,69,75
2021,57,0,28237,Rory McIlroy,91.89,34,37
2021,57,0,30692,Scott Stallings,91.89,34,37
2021,59,0,34314,Sebastian Cappelen,91.67,33,36
2021,59,0,21209,Sergio Garcia,91.67,33,36
2021,59,0,33204,Shane Lowry,91.67,22,24
2021,59,0,35617,Martin Trainer,91.67,33,36
2021,63,0,32448,James Hahn,91.49,43,47
2021,63,0,23325,Vaughn Taylor,91.49,43,47
2021,65,0,51766,Wyndham Clark,91.18,31,34
2021,66,0,32816,Satoshi Kodaira,91.07,51,56
2021,66,0,47128,Richy Werenski,91.07,51,56
2021,68,0,27974,Sung Kang,90.91,40,44
2021,69,0,36871,Matthew NeSmith,90.74,49,54
2021,70,0,40026,Daniel Berger,90.7,39,43
2021,70,0,49766,Hank Lebioda,90.7,39,43
2021,72,0,1810,Phil Mickelson,90.63,29,32
2021,72,0,40006,Erik van Rooyen,90.63,29,32
2021,74,0,29420,Billy Horschel,90.48,38,42
2021,74,0,46717,Viktor Hovland,90.48,38,42
2021,74,0,34431,Robert Streb,90.48,38,42
2021,77,0,47347,Adam Schenk,90.43,85,94
2021,78,0,27214,Kevin Streelman,90.38,47,52
2021,79,0,27349,Alex Noren,90.24,37,41
2021,80,0,46441,Robby Shelton,90.16,55,61
2021,81,0,32070,Rafael Campos,90.0,36,40
2021,81,0,12716,Charley Hoffman,90.0,63,70
2021,81,0,35891,Cameron Smith,90.0,27,30
2021,81,0,51894,Vince Whaley,90.0,54,60
2021,85,0,30110,Kyle Stanley,89.83,53,59
2021,86,0,46435,Austin Cook,89.74,35,39
2021,86,0,47959,Bryson DeChambeau,89.74,35,39
2021,86,0,19846,Brian Gay,89.74,35,39
2021,86,0,33448,Justin Thomas,89.74,35,39
2021,86,0,27095,Nick Watney,89.74,35,39
2021,91,0,56278,Matthew Wolff,89.66,26,29
2021,92,0,45609,Tyler Duncan,89.58,43,48
2021,92,0,25900,Lucas Glover,89.58,43,48
2021,92,0,30163,Henrik Norlander,89.58,43,48
2021,95,0,25686,Jason Dufner,89.47,51,57
2021,95,0,34363,Tyrrell Hatton,89.47,17,19
2021,95,0,30925,Dustin Johnson,89.47,34,38
2021,98,0,29479,Scott Brown,89.36,42,47
2021,98,0,33122,Russell Knox,89.36,42,47
2021,98,0,25818,Scott Piercy,89.36,42,47
2021,101,0,29535,Brice Garnett,89.33,67,75
2021,102,0,32662,Michael Gligic,89.23,58,65
2021,103,0,26331,Charl Schwartzel,89.19,33,37
2021,104,0,29268,Bronson Burgoon,89.13,41,46
2021,105,0,37275,Sam Ryder,89.06,57,64
2021,106,0,52372,Cameron Champ,88.89,40,45
2021,106,0,20229,Stewart Cink,88.89,32,36
2021,106,0,35310,Lanto Griffin,88.89,32,36
2021,106,0,45486,Joaquin Niemann,88.89,40,45
2021,110,0,34255,Joseph Bramlett,88.71,55,62
2021,111,0,35104,Tom Lewis,88.68,47,53
2021,112,0,32150,Michael Thompson,88.37,38,43
2021,113,0,28089,Jason Day,88.24,15,17
2021,113,0,26851,Marc Leishman,88.24,30,34
2021,113,0,27770,Camilo Villegas,88.24,45,51
2021,113,0,32139,Danny Willett,88.24,15,17
2021,117,0,50525,Collin Morikawa,87.88,29,33
2021,117,0,23621,Rory Sabbatini,87.88,29,33
2021,119,0,45157,Cam Davis,87.5,42,48
2021,119,0,46402,Talor Gooch,87.5,42,48
2021,119,0,34563,Chesson Hadley,87.5,49,56
2021,119,0,49298,Kramer Hickok,87.5,28,32
2021,119,0,35506,Mackenzie Hughes,87.5,35,40
2021,119,0,39971,Sungjae Im,87.5,56,64
2021,119,0,39546,Keith Mitchell,87.5,42,48
2021,119,0,24361,Pat Perez,87.5,56,64
2021,119,0,26476,Chez Reavie,87.5,35,40
