YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2024,56,0,55893,Sam Stevens,"86' 10""",347.25,4,-2
2024,57,0,47993,Denny McCarthy,"86' 11""",434.417,5,-2
2024,58,0,46046,Scottie Scheffler,"87' 7""",262.667,3,-1
2024,58,0,49960,Sepp Straka,"87' 7""",613.0,7,-1
2024,58,0,40115,Adam Svensson,"87' 7""",1226.5,14,-7
2024,61,0,48699,Callum Tarren,"87' 11""",439.417,5,E
2024,62,0,51287,Ryo Hisatsune,"88' 4""",530.083,6,-3
2024,63,0,47591,Eric Cole,"88' 5""",1149.25,13,-4
2024,63,0,37455,Si Woo Kim,"88' 5""",795.917,9,-5
2024,65,0,59866,Nick Dunlap,"88' 7""",442.917,5,-5
2024,66,0,22371,Aaron Baddeley,"88' 11""",622.417,7,-3
2024,67,0,31646,Emiliano Grillo,"89' 3""",356.917,4,-1
2024,68,0,58168,Davis Thompson,"89' 7""",806.583,9,-4
2024,69,0,27649,Brandt Snedeker,"90' 9""",90.75,1,-1
2024,70,0,45157,Cam Davis,"90' 10""",817.833,9,-4
2024,71,0,50497,Adrien Dumont de Chassart,"91' 2""",455.667,5,-3
2024,72,0,12716,Charley Hoffman,"91' 4""",639.333,7,-4
2024,73,0,38991,Alejandro Tosti,"91' 7""",824.417,9,-4
2024,74,0,51349,Nico Echavarria,"91' 11""",275.833,3,E
2024,75,0,59143,Mac Meissner,"92' 0""",367.917,4,E
2024,76,0,52372,Cameron Champ,"92' 5""",277.167,3,-3
2024,77,0,51894,Vince Whaley,"92' 7""",463.0,5,-3
2024,78,0,56149,Wilson Furr,"92' 8""",370.667,4,-3
2024,79,0,27349,Alex Noren,"92' 9""",649.333,7,-5
2024,80,0,29725,Tony Finau,"92' 11""",464.417,5,+1
2024,81,0,54628,Lee Hodges,"93' 1""",837.583,9,-4
2024,82,0,33204,Shane Lowry,"93' 3""",279.833,3,-2
2024,83,0,48117,Kurt Kitayama,"93' 10""",656.833,7,-6
2024,84,0,55708,Hayden Buckley,"94' 2""",470.75,5,-1
2024,85,0,48153,Matthieu Pavon,"94' 4""",188.667,2,-1
2024,86,0,52374,Brandon Wu,"94' 6""",661.25,7,-3
2024,87,0,35532,Tom Hoge,"94' 7""",756.583,8,-3
2024,88,0,34255,Joseph Bramlett,"94' 11""",759.333,8,-2
2024,89,0,29936,Ryan Fox,"95' 4""",571.833,6,-3
2024,89,0,32640,Troy Merritt,"95' 4""",95.333,1,-1
2024,89,0,27330,Josh Teater,"95' 4""",190.667,2,-1
2024,92,0,30163,Henrik Norlander,"95' 8""",573.75,6,-3
2024,93,0,33968,Thorbjørn Olesen,"96' 3""",866.25,9,-7
2024,94,0,36801,Mark Hubbard,"96' 7""",965.583,10,-1
2024,95,0,37212,Paul Barjon,"96' 10""",677.75,7,-2
2024,96,0,27129,Luke List,"97' 0""",873.0,9,-5
2024,97,0,60067,Joe Highsmith,"97' 2""",1069.167,11,-7
2024,98,0,40098,Matt Fitzpatrick,"97' 4""",583.833,6,-1
2024,99,0,47420,Jake Knapp,"97' 5""",486.917,5,-3
2024,100,0,33141,Keegan Bradley,"97' 6""",390.083,4,E
2024,101,0,51766,Wyndham Clark,"97' 7""",488.083,5,-4
2024,102,0,27214,Kevin Streelman,"98' 1""",294.333,3,-1
2024,102,0,33448,Justin Thomas,"98' 1""",588.25,6,-2
2024,104,0,32366,Kevin Chappell,"98' 5""",492.083,5,-1
2024,104,0,35506,Mackenzie Hughes,"98' 5""",590.25,6,-3
2024,106,0,47483,Will Zalatoris,"98' 6""",590.833,6,-3
2024,107,0,51634,Sahith Theegala,"98' 8""",1184.417,12,-7
2024,108,0,57975,Harry Hall,"98' 11""",692.333,7,-4
2024,109,0,31323,Gary Woodland,"99' 0""",593.833,6,-5
2024,110,0,28252,Seamus Power,"99' 3""",297.833,3,-3
2024,110,0,39324,J.J. Spaun,"99' 3""",694.917,7,E
2024,112,0,47347,Adam Schenk,"99' 6""",895.417,9,-3
2024,113,0,49771,J.T. Poston,"99' 9""",399.083,4,E
2024,114,0,32791,K.H. Lee,"99' 10""",299.5,3,-1
2024,115,0,49947,Taylor Moore,"99' 11""",1098.917,11,-8
2024,116,0,46414,Aaron Rai,"101' 1""",808.333,8,-7
2024,117,0,55789,Taylor Montgomery,"101' 2""",607.0,6,-1
2024,118,0,28089,Jason Day,"101' 10""",713.083,7,-3
2024,119,0,56630,Akshay Bhatia,"101' 11""",509.75,5,-2
2024,119,0,51070,Vincent Norrman,"101' 11""",407.583,4,-1
2024,121,0,40250,Taylor Pendrith,"102' 4""",306.917,3,-1
2024,122,0,29478,Kevin Kisner,"102' 5""",512.083,5,+2
2024,123,0,37275,Sam Ryder,"102' 7""",205.083,2,-1
2024,124,0,30927,Brendon Todd,"102' 9""",616.333,6,-5
2024,125,0,33486,Roger Sloan,"102' 10""",822.917,8,-5
2024,126,0,51997,Andrew Novak,"103' 1""",1030.917,10,-3
2024,127,0,46340,Alex Smalley,"103' 3""",516.083,5,-1
2024,128,0,40006,Erik van Rooyen,"103' 10""",519.0,5,-3
2024,129,0,47504,Sam Burns,"104' 1""",312.25,3,-2
2024,130,0,34021,Bud Cauley,"104' 6""",417.833,4,-2
2024,131,0,40162,Justin Lower,"105' 1""",735.417,7,-2
2024,132,0,29420,Billy Horschel,"105' 4""",421.25,4,-2
2024,133,0,48081,Xander Schauffele,"105' 7""",1055.583,10,-4
2024,134,0,27139,David Skinns,"105' 9""",317.333,3,+2
2024,135,0,26476,Chez Reavie,"106' 2""",106.167,1,E
2024,135,0,32333,Kevin Tway,"106' 2""",318.417,3,-2
2024,137,0,54421,Garrick Higgo,"106' 7""",426.417,4,-3
2024,138,0,52955,Ludvig Åberg,"107' 0""",321.0,3,E
2024,139,0,48319,Tom Whitney,"107' 10""",431.167,4,-2
2024,140,0,30911,Tommy Fleetwood,"108' 3""",433.083,4,+1
2024,140,0,50525,Collin Morikawa,"108' 3""",757.667,7,-1
2024,142,0,45609,Tyler Duncan,"109' 2""",436.75,4,-1
2024,143,0,34076,Joel Dahmen,"109' 6""",437.833,4,-1
2024,144,0,34046,Jordan Spieth,"109' 8""",877.0,8,-2
2024,145,0,39977,Max Homa,"110' 6""",994.5,9,-1
2024,146,0,34466,Peter Malnati,"110' 11""",554.667,5,E
2024,147,0,36699,Patrick Rodgers,"111' 2""",444.5,4,-3
2024,147,0,57366,Cameron Young,"111' 2""",556.0,5,-1
2024,149,0,46441,Robby Shelton,"111' 7""",223.167,2,-2
2024,150,0,45242,Kevin Yu,"112' 1""",672.333,6,-3
2024,151,0,22405,Justin Rose,"113' 3""",679.667,6,-3
2024,152,0,32070,Rafael Campos,"113' 11""",797.333,7,-2
2024,153,0,54591,Ben Griffin,"114' 3""",1485.5,13,-6
2024,154,0,50493,Justin Suh,"114' 5""",343.333,3,+1
2024,155,0,27936,Martin Laird,"114' 7""",458.417,4,-3
2024,155,0,47995,Davis Riley,"114' 7""",573.0,5,+1
2024,157,0,28775,Nate Lashley,"114' 10""",689.167,6,-5
2024,158,0,47988,Nick Hardy,"115' 11""",811.583,7,-2
2024,159,0,52513,Carson Young,"116' 2""",116.167,1,-1
2024,160,0,32102,Rickie Fowler,"116' 7""",466.167,4,-2
2024,161,0,24024,Zach Johnson,"117' 3""",234.5,2,E
2024,161,0,36871,Matt NeSmith,"117' 3""",117.25,1,E
2024,163,0,37378,Min Woo Lee,"117' 9""",588.917,5,-2
2024,164,0,52215,Robert MacIntyre,"117' 11""",471.667,4,-3
2024,165,0,32839,Hideki Matsuyama,"118' 6""",474.083,4,-1
2024,166,0,60004,Jacob Bridgeman,"123' 0""",615.083,5,-1
2024,167,0,52666,Sami Valimaki,"123' 3""",493.0,4,E
2024,168,0,35617,Martin Trainer,"123' 5""",370.25,3,-3
2024,169,0,34256,Andrew Putnam,"128' 10""",644.333,5,-1
2024,170,0,32757,Patton Kizzire,"129' 4""",646.75,5,-1
2024,171,0,48887,Matt Wallace,"129' 10""",519.333,4,-2
2024,172,0,50484,Hayden Springer,"132' 0""",395.917,3,E
2024,173,0,29535,Brice Garnett,"132' 1""",132.083,1,-1
2024,174,0,47679,Victor Perez,"132' 2""",528.5,4,-1
2024,175,0,29221,Webb Simpson,"133' 2""",532.667,4,E
2024,176,0,48119,Ben Taylor,"134' 10""",269.667,2,-2
2024,177,0,39327,Ben Silverman,"140' 1""",280.167,2,-1
2024,178,0,45522,Christiaan Bezuidenhout,"145' 8""",145.667,1,-1
2024,179,0,32367,Jorge Campillo,"151' 5""",151.417,1,E
2024,180,0,59442,Parker Coody,"155' 1""",155.083,1,-1
2024,181,0,57900,Chandler Phillips,"155' 6""",155.5,1,E
2024,182,0,28420,Ryan Brehm,"171' 1""",684.25,4,E
2023,1,0,30692,Scott Stallings,"28' 4""",28.333,1,E
2023,2,0,49960,Sepp Straka,"60' 2""",180.5,3,-2
2023,2,0,45242,Kevin Yu,"60' 2""",60.167,1,-1
2023,4,0,33141,Keegan Bradley,"60' 5""",120.833,2,-1
2023,5,0,46046,Scottie Scheffler,"61' 3""",306.167,5,-4
2023,6,0,24502,Adam Scott,"62' 7""",375.333,6,-1
2023,7,0,58696,Peter Kuest,"62' 10""",62.833,1,E
2023,8,0,39954,Cody Gribble,"65' 7""",328.0,5,-2
2023,9,0,55454,Carl Yuan,"65' 9""",262.917,4,-2
2023,10,0,39067,MJ Daffue,"66' 7""",266.25,4,-2
2023,11,0,27095,Nick Watney,"66' 10""",200.417,3,E
2023,12,0,54421,Garrick Higgo,"69' 3""",762.0,11,-9
2023,13,0,47995,Davis Riley,"69' 10""",209.5,3,-3
2023,14,0,45157,Cam Davis,"70' 1""",350.5,5,-4
2023,15,0,48867,Matti Schmid,"70' 8""",494.667,7,-3
2023,16,0,47128,Richy Werenski,"72' 1""",649.083,9,-6
2023,17,0,51491,Brandon Matthews,"72' 7""",290.167,4,-2
2023,18,0,49453,Trevor Cone,"72' 9""",145.5,2,-2
2023,19,0,51070,Vincent Norrman,"73' 0""",364.917,5,-2
2023,20,0,29908,C.T. Pan,"73' 2""",292.667,4,+1
2023,21,0,56762,Will Gordon,"73' 11""",591.0,8,-2
2023,22,0,48117,Kurt Kitayama,"74' 8""",597.167,8,-4
2023,22,0,40162,Justin Lower,"74' 8""",149.333,2,-1
2023,24,0,33597,Harry Higgs,"76' 0""",228.083,3,-1
2023,25,0,34046,Jordan Spieth,"76' 3""",305.083,4,-2
2023,26,0,34563,Chesson Hadley,"77' 0""",462.083,6,-3
2023,26,0,24140,Sean O'Hair,"77' 0""",77.0,1,E
2023,28,0,48081,Xander Schauffele,"77' 7""",543.333,7,-4
2023,29,0,35617,Martin Trainer,"77' 11""",233.833,3,-3
2023,30,0,36326,David Lipsky,"78' 3""",391.25,5,-1
2023,31,0,39335,Kevin Roy,"78' 5""",470.667,6,-3
2023,32,0,32640,Troy Merritt,"79' 1""",158.083,2,-2
2023,33,0,25632,Jimmy Walker,"79' 2""",554.25,7,-4
2023,34,0,28775,Nate Lashley,"79' 6""",556.25,7,-1
2023,35,0,31646,Emiliano Grillo,"79' 7""",557.333,7,-5
2023,36,0,27129,Luke List,"80' 7""",806.167,10,-4
2023,36,0,25493,Nick Taylor,"80' 7""",403.083,5,-3
2023,38,0,32102,Rickie Fowler,"81' 6""",488.833,6,-4
2023,39,0,54783,Dylan Wu,"82' 2""",739.417,9,-2
2023,40,0,33122,Russell Knox,"82' 6""",247.583,3,-1
2023,40,0,48699,Callum Tarren,"82' 6""",660.167,8,-4
2023,42,0,33204,Shane Lowry,"82' 11""",331.75,4,-2
2023,42,0,34610,Matthias Schwab,"82' 11""",580.5,7,-3
2023,44,0,28252,Seamus Power,"83' 4""",500.083,6,-2
2023,45,0,23320,Ryan Palmer,"83' 9""",669.917,8,E
2023,46,0,57362,Austin Eckroat,"84' 0""",504.167,6,-1
2023,46,0,49766,Hank Lebioda,"84' 0""",252.0,3,-1
2023,48,0,34076,Joel Dahmen,"84' 6""",169.0,2,-3
2023,49,0,27554,Scott Harrington,"85' 0""",255.083,3,-2
2023,50,0,33399,Adam Hadwin,"85' 1""",680.583,8,-4
2023,51,0,48084,Wesley Bryan,"85' 7""",85.583,1,E
2023,52,0,58168,Davis Thompson,"85' 8""",342.75,4,E
2023,53,0,27214,Kevin Streelman,"86' 1""",774.5,9,E
2023,53,0,33448,Justin Thomas,"86' 1""",258.333,3,E
2023,55,0,25900,Lucas Glover,"86' 8""",260.0,3,-2
2023,56,0,40058,Zac Blair,"86' 9""",433.917,5,-4
2023,57,0,33413,Ben Martin,"86' 10""",1041.917,12,-9
2023,58,0,40006,Erik van Rooyen,"87' 5""",524.25,6,-1
2023,59,0,27974,Sung Kang,"88' 5""",265.167,3,-1
2023,59,0,31323,Gary Woodland,"88' 5""",353.5,4,-2
2023,61,0,32448,James Hahn,"88' 6""",353.917,4,E
2023,62,0,32366,Kevin Chappell,"89' 0""",356.083,4,-2
2023,63,0,27936,Martin Laird,"89' 2""",267.417,3,-1
2023,64,0,35506,Mackenzie Hughes,"89' 4""",357.333,4,-2
2023,65,0,46441,Robby Shelton,"89' 5""",536.417,6,-1
2023,66,0,36801,Mark Hubbard,"89' 10""",1078.333,12,-8
2023,67,0,33653,Thomas Detry,"89' 11""",449.667,5,-1
2023,68,0,52955,Ludvig Åberg,"90' 2""",180.25,2,E
2023,69,0,28089,Jason Day,"90' 8""",543.833,6,-3
2023,70,0,32791,K.H. Lee,"90' 9""",363.083,4,-4
2023,70,0,50493,Justin Suh,"90' 9""",363.0,4,-2
2023,72,0,24925,Jonathan Byrd,"91' 9""",275.167,3,-3
2023,73,0,47988,Nick Hardy,"92' 1""",1013.167,11,-2
2023,73,0,32839,Hideki Matsuyama,"92' 1""",736.667,8,-6
2023,75,0,20229,Stewart Cink,"92' 2""",368.667,4,-2
2023,76,0,49771,J.T. Poston,"92' 3""",461.333,5,-4
2023,77,0,35310,Lanto Griffin,"92' 9""",556.25,6,-2
2023,78,0,39058,Lucas Herbert,"93' 1""",558.583,6,-2
2023,79,0,26596,Ryan Moore,"93' 4""",653.083,7,-1
2023,80,0,54591,Ben Griffin,"93' 7""",655.333,7,-4
2023,81,0,25686,Jason Dufner,"93' 9""",281.25,3,-1
2023,81,0,46717,Viktor Hovland,"93' 9""",749.917,8,-3
2023,81,0,36871,Matt NeSmith,"93' 9""",562.5,6,E
2023,84,0,55893,Sam Stevens,"93' 10""",563.0,6,-2
2023,85,0,56630,Akshay Bhatia,"93' 11""",1032.75,11,-4
2023,86,0,55789,Taylor Montgomery,"94' 0""",845.833,9,-3
2023,87,0,30926,Chris Kirk,"94' 4""",94.333,1,E
2023,87,0,32757,Patton Kizzire,"94' 4""",849.333,9,-2
2023,87,0,35449,Adam Long,"94' 4""",471.5,5,-3
2023,90,0,51890,Greyson Sigg,"94' 5""",849.583,9,-3
2023,91,0,46340,Alex Smalley,"94' 6""",472.583,5,-2
2023,92,0,39977,Max Homa,"94' 7""",756.583,8,-4
2023,93,0,51634,Sahith Theegala,"94' 8""",1419.5,15,-9
2023,94,0,50525,Collin Morikawa,"94' 9""",284.333,3,-1
2023,95,0,29221,Webb Simpson,"95' 1""",665.583,7,-5
2023,96,0,57975,Harry Hall,"95' 6""",859.333,9,-5
2023,97,0,34466,Peter Malnati,"95' 11""",767.5,8,-2
2023,98,0,51349,Nico Echavarria,"96' 3""",577.667,6,-2
2023,99,0,50188,S.H. Kim,"96' 9""",1064.417,11,-8
2023,100,0,46601,Trey Mullinax,"97' 1""",1068.333,11,-1
2023,100,0,30163,Henrik Norlander,"97' 1""",485.25,5,+2
2023,102,0,35532,Tom Hoge,"97' 6""",877.75,9,-4
2023,103,0,32139,Danny Willett,"97' 8""",293.083,3,E
2023,104,0,47079,Harrison Endycott,"97' 11""",685.417,7,E
2023,105,0,22371,Aaron Baddeley,"98' 3""",589.5,6,-3
2023,106,0,59018,Ryan Gerard,"98' 6""",590.75,6,-5
2023,107,0,32816,Satoshi Kodaira,"98' 7""",394.25,4,-2
2023,107,0,31560,Brian Stuard,"98' 7""",197.167,2,+1
2023,109,0,50095,Austin Smotherman,"98' 8""",690.417,7,-2
2023,110,0,47983,Chad Ramey,"99' 1""",495.583,5,E
2023,111,0,33408,Tyson Alexander,"100' 1""",400.25,4,-1
2023,112,0,36699,Patrick Rodgers,"100' 4""",702.25,7,E
2023,113,0,30911,Tommy Fleetwood,"100' 8""",301.917,3,-3
2023,114,0,45609,Tyler Duncan,"101' 0""",1111.417,11,-1
2023,115,0,27349,Alex Noren,"101' 1""",808.417,8,-2
2023,116,0,39975,Michael Kim,"101' 4""",608.083,6,-2
2023,117,0,28420,Ryan Brehm,"101' 7""",101.583,1,E
2023,118,0,22405,Justin Rose,"101' 8""",508.167,5,-1
2023,119,0,25818,Scott Piercy,"103' 2""",206.25,2,-2
2023,120,0,58967,Trevor Werbylo,"103' 4""",1136.833,11,E
2023,121,0,33948,Byeong Hun An,"103' 5""",931.083,9,-3
2023,122,0,48119,Ben Taylor,"103' 8""",1036.583,10,-3
2023,123,0,47591,Eric Cole,"103' 10""",1557.917,15,-9
2023,124,0,34099,Harris English,"103' 11""",519.583,5,-2
2023,125,0,39324,J.J. Spaun,"105' 1""",420.417,4,-2
2023,126,0,51997,Andrew Novak,"105' 6""",1055.0,10,-2
2023,127,0,52513,Carson Young,"106' 0""",741.833,7,-5
2023,128,0,51766,Wyndham Clark,"106' 2""",955.167,9,-1
2023,129,0,55708,Hayden Buckley,"106' 3""",743.5,7,-2
2023,130,0,29970,Dylan Frittelli,"106' 5""",425.75,4,-2
2023,131,0,51414,Brent Grant,"106' 6""",212.917,2,-1
2023,131,0,49947,Taylor Moore,"106' 6""",426.083,4,E
2023,131,0,48887,Matt Wallace,"106' 6""",851.917,8,-5
2023,134,0,47347,Adam Schenk,"106' 8""",640.167,6,-2
2023,135,0,34409,David Lingmerth,"106' 9""",426.833,4,-2
2023,136,0,35879,Kelly Kraft,"106' 11""",534.5,5,E
2023,137,0,55182,Tom Kim,"108' 3""",757.917,7,-3
2023,138,0,31577,Tano Goya,"108' 5""",1084.0,10,-4
2023,139,0,51950,Max McGreevy,"108' 8""",652.083,6,+1
2023,140,0,37455,Si Woo Kim,"109' 3""",765.0,7,-2
2023,141,0,39546,Keith Mitchell,"110' 11""",776.333,7,-4
2023,142,0,52453,Nicolai Hojgaard,"111' 1""",222.167,2,-1
2023,143,0,32662,Michael Gligic,"111' 3""",556.083,5,E
2023,144,0,34255,Joseph Bramlett,"111' 11""",559.417,5,-1
2023,145,0,28237,Rory McIlroy,"112' 0""",223.917,2,-1
2023,146,0,46970,Jon Rahm,"112' 2""",448.667,4,-1
2023,147,0,40115,Adam Svensson,"112' 7""",1125.833,10,-2
2023,148,0,32333,Kevin Tway,"113' 2""",678.917,6,-2
2023,149,0,31557,Jim Herman,"113' 6""",113.5,1,+1
2023,150,0,40250,Taylor Pendrith,"114' 2""",456.5,4,-2
2023,151,0,47993,Denny McCarthy,"114' 10""",688.75,6,-3
2023,152,0,46414,Aaron Rai,"115' 4""",1269.0,11,-7
2023,153,0,52374,Brandon Wu,"115' 5""",808.083,7,E
2023,154,0,39997,Corey Conners,"115' 6""",346.583,3,-3
2023,155,0,27644,Brian Harman,"115' 7""",577.75,5,-3
2023,156,0,33410,Andrew Landry,"116' 4""",465.167,4,-3
2023,157,0,29725,Tony Finau,"116' 5""",582.083,5,-2
2023,158,0,53165,Doc Redman,"117' 6""",117.5,1,-1
2023,159,0,37275,Sam Ryder,"117' 7""",822.833,7,-4
2023,160,0,52375,Doug Ghim,"118' 4""",591.5,5,-3
2023,161,0,35450,Patrick Cantlay,"118' 6""",474.083,4,-3
2023,161,0,46442,Maverick McNealy,"118' 6""",474.083,4,-1
2023,163,0,37338,Zecheng Dou,"119' 0""",1071.333,9,-2
2023,163,0,29535,Brice Garnett,"119' 0""",832.75,7,-2
2023,165,0,22056,Cameron Percy,"119' 8""",239.333,2,-1
2023,166,0,36799,Stephan Jaeger,"119' 9""",1317.667,11,-6
2023,167,0,26476,Chez Reavie,"120' 1""",960.5,8,-3
2023,168,0,34256,Andrew Putnam,"120' 7""",1326.583,11,-2
2023,169,0,52411,Kyle Westmoreland,"120' 9""",241.5,2,-2
2023,170,0,35461,Beau Hossler,"120' 10""",966.583,8,-3
2023,171,0,45522,Christiaan Bezuidenhout,"121' 1""",242.167,2,+1
2023,172,0,52372,Cameron Champ,"121' 3""",242.5,2,-1
2023,173,0,57366,Cameron Young,"122' 0""",732.083,6,-1
2023,174,0,31202,William McGirt,"124' 1""",124.083,1,E
2023,175,0,23108,Matt Kuchar,"124' 11""",249.833,2,-1
2023,176,0,36724,Augusto Núñez,"125' 5""",627.25,5,-1
2023,177,0,35901,Paul Haley II,"126' 10""",253.667,2,-2
2023,178,0,24024,Zach Johnson,"127' 2""",508.75,4,-1
2023,179,0,54628,Lee Hodges,"128' 0""",511.917,4,-4
2023,180,0,47504,Sam Burns,"128' 11""",515.667,4,+1
2023,181,0,12716,Charley Hoffman,"133' 10""",401.5,3,E
2023,182,0,39971,Sungjae Im,"139' 2""",139.167,1,E
2023,183,0,30927,Brendon Todd,"140' 0""",560.0,4,E
2023,184,0,29289,S.Y. Noh,"140' 11""",281.833,2,+1
2023,185,0,40098,Matt Fitzpatrick,"141' 2""",141.167,1,E
2023,186,0,46435,Austin Cook,"145' 4""",290.667,2,E
2023,187,0,34363,Tyrrell Hatton,"145' 6""",436.417,3,-2
2023,188,0,34431,Robert Streb,"147' 4""",294.583,2,-2
2023,189,0,49298,Kramer Hickok,"164' 8""",329.333,2,+1
2022,1,0,52372,Cameron Champ,"27' 8""",27.667,1,-1
2022,2,0,32816,Satoshi Kodaira,"28' 9""",57.417,2,-2
2022,3,0,26851,Marc Leishman,"33' 4""",66.667,2,-2
2022,4,0,45522,Christiaan Bezuidenhout,"37' 11""",37.917,1,-1
2022,5,0,24138,Ian Poulter,"48' 11""",97.75,2,-2
2022,6,0,29221,Webb Simpson,"56' 1""",168.25,3,-3
2022,7,0,40098,Matt Fitzpatrick,"56' 5""",56.417,1,-1
2022,8,0,39324,J.J. Spaun,"57' 5""",114.833,2,-1
2022,9,0,46550,Brandon Hagy,"57' 11""",231.583,4,-2
2022,10,0,35617,Martin Trainer,"58' 7""",234.417,4,-2
2022,11,0,27349,Alex Noren,"59' 9""",59.75,1,E
2022,12,0,47983,Chad Ramey,"60' 3""",241.083,4,-2
2022,13,0,46414,Aaron Rai,"62' 3""",248.833,4,-2
2022,14,0,54421,Garrick Higgo,"62' 11""",62.917,1,-1
2022,15,0,46970,Jon Rahm,"64' 1""",128.167,2,-1
2022,16,0,47995,Davis Riley,"65' 1""",130.083,2,E
2022,17,0,46601,Trey Mullinax,"65' 6""",524.083,8,-5
2022,18,0,32333,Kevin Tway,"67' 10""",203.5,3,-2
2022,19,0,49766,Hank Lebioda,"69' 1""",138.167,2,-1
2022,20,0,29518,Brendan Steele,"70' 2""",210.5,3,-2
2022,21,0,35310,Lanto Griffin,"71' 5""",428.667,6,-2
2022,22,0,29289,S.Y. Noh,"71' 11""",143.75,2,E
2022,23,0,55708,Hayden Buckley,"72' 3""",433.667,6,-2
2022,24,0,27139,David Skinns,"72' 7""",362.833,5,-2
2022,25,0,48081,Xander Schauffele,"73' 2""",146.333,2,-2
2022,26,0,45540,Jared Wolfe,"74' 1""",444.583,6,-4
2022,27,0,32366,Kevin Chappell,"75' 0""",150.0,2,-1
2022,28,0,47504,Sam Burns,"75' 3""",376.333,5,-3
2022,29,0,45486,Joaquin Niemann,"75' 5""",150.75,2,-2
2022,30,0,29926,Danny Lee,"75' 10""",530.583,7,-3
2022,31,0,31560,Brian Stuard,"75' 11""",227.833,3,-2
