YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
2024,0,49960,Sepp Straka,"3' 10""",227.583,60,95
2024,0,48699,Callum Tarren,"3' 10""",247.0,65,179
2024,0,35617,Martin Trainer,"3' 10""",183.167,48,130
2024,0,39997,Corey Conners,"3' 11""",257.667,66,148
2024,0,54628,Lee Hodges,"3' 11""",371.167,94,77
2024,0,46717,Viktor Hovland,"3' 11""",234.583,60,167
2024,0,39971,Sungjae Im,"3' 11""",381.583,97,26
2024,0,36326,David Lipsky,"3' 11""",283.25,73,133
2024,0,35450,Patrick Cantlay,"4' 0""",293.583,74,22
2024,0,35310,Lanto Griffin,"4' 0""",215.167,54,174
2024,0,36801,Mark Hubbard,"4' 0""",337.917,85,98
2024,0,40162,Justin Lower,"4' 0""",306.417,76,112
2024,0,34466,Peter Malnati,"4' 0""",282.417,71,105
2024,0,27064,Jhonattan Vegas,"4' 0""",195.083,49,144
2024,0,47663,Kevin Dougherty,"4' 3""",248.333,58,161
2024,0,29936,Ryan Fox,"4' 3""",258.417,61,156
2024,0,34563,Chesson Hadley,"4' 3""",292.25,69,139
2024,0,12716,Charley Hoffman,"4' 3""",251.667,59,115
2024,0,45522,Christiaan Bezuidenhout,"4' 4""",341.667,79,12
2024,0,51070,Vincent Norrman,"4' 4""",172.917,40,181
2024,0,48153,Matthieu Pavon,"4' 4""",200.833,46,113
2024,0,35532,Tom Hoge,"4' 6""",425.333,95,128
2024,0,28775,Nate Lashley,"4' 6""",285.083,63,24
2024,0,50493,Justin Suh,"4' 6""",272.333,60,176
2024,0,56149,Wilson Furr,"4' 7""",219.417,48,121
2024,0,38991,Alejandro Tosti,"4' 7""",282.167,62,180
2024,0,48319,Tom Whitney,"4' 7""",275.917,60,165
2024,0,52374,Brandon Wu,"4' 7""",298.0,65,100
2024,0,60767,Blaine Hale Jr.,"4' 8""",181.667,39,184
2024,0,36884,Ben Kohles,"4' 8""",308.167,66,175
2024,0,27330,Josh Teater,"4' 9""",199.083,42,171
2024,0,52666,Sami Valimaki,"5' 0""",319.333,64,143
2023,0,22405,Justin Rose,"2' 3""",156.583,70,54
2023,0,54591,Ben Griffin,"2' 5""",194.0,80,49
2023,0,29908,C.T. Pan,"2' 6""",65.333,26,103
2023,0,32640,Troy Merritt,"2' 7""",222.833,87,72
2023,0,32139,Danny Willett,"2' 7""",149.0,57,43
2023,0,24925,Jonathan Byrd,"2' 8""",124.083,46,4
2023,0,49766,Hank Lebioda,"2' 8""",79.083,30,116
2023,0,27129,Luke List,"2' 8""",173.917,65,174
2023,0,30163,Henrik Norlander,"2' 9""",200.0,72,36
2023,0,34610,Matthias Schwab,"2' 9""",263.833,97,111
2023,0,29725,Tony Finau,"2' 10""",221.0,77,69
2023,0,27644,Brian Harman,"2' 10""",238.583,83,1
2023,0,40162,Justin Lower,"2' 10""",277.667,97,88
2023,0,47983,Chad Ramey,"2' 10""",270.333,96,102
2023,0,47347,Adam Schenk,"2' 10""",258.5,90,61
2023,0,31560,Brian Stuard,"2' 10""",165.167,58,84
2023,0,35617,Martin Trainer,"2' 10""",122.25,43,136
2023,0,47504,Sam Burns,"2' 11""",207.75,72,55
2023,0,45157,Cam Davis,"2' 11""",255.917,89,65
2023,0,40098,Matt Fitzpatrick,"2' 11""",178.833,62,13
2023,0,27095,Nick Watney,"2' 11""",141.333,48,185
2023,0,52374,Brandon Wu,"2' 11""",251.25,87,140
2023,0,40058,Zac Blair,"3' 0""",155.583,52,119
2023,0,25686,Jason Dufner,"3' 0""",267.5,89,143
2023,0,34099,Harris English,"3' 0""",228.417,76,20
2023,0,50188,S.H. Kim,"3' 0""",320.083,108,17
2023,0,25818,Scott Piercy,"3' 0""",279.0,92,56
2023,0,48119,Ben Taylor,"3' 0""",261.167,87,166
2023,0,30927,Brendon Todd,"3' 0""",268.917,89,7
2023,0,48084,Wesley Bryan,"3' 1""",129.25,42,50
2023,0,28089,Jason Day,"3' 1""",214.75,70,22
2023,0,39954,Cody Gribble,"3' 1""",195.75,64,77
2023,0,27554,Scott Harrington,"3' 1""",221.5,72,175
2023,0,24024,Zach Johnson,"3' 1""",147.667,48,97
2023,0,39975,Michael Kim,"3' 1""",239.333,77,78
2023,0,48117,Kurt Kitayama,"3' 1""",207.667,68,109
2023,0,23108,Matt Kuchar,"3' 1""",226.5,74,2
2023,0,35449,Adam Long,"3' 1""",224.833,72,79
2023,0,32839,Hideki Matsuyama,"3' 1""",247.75,81,23
2023,0,26596,Ryan Moore,"3' 1""",208.083,67,21
2023,0,46441,Robby Shelton,"3' 1""",281.583,92,80
2023,0,34431,Robert Streb,"3' 1""",190.0,61,93
2023,0,32662,Michael Gligic,"3' 2""",143.083,45,180
2023,0,34098,Russell Henley,"3' 2""",267.5,85,18
2023,0,46970,Jon Rahm,"3' 2""",191.333,61,62
2023,0,51890,Greyson Sigg,"3' 2""",328.833,103,58
2023,0,33448,Justin Thomas,"3' 2""",253.25,80,115
2023,0,25632,Jimmy Walker,"3' 2""",295.833,93,96
2023,0,22371,Aaron Baddeley,"3' 3""",168.667,52,8
2023,0,35310,Lanto Griffin,"3' 3""",187.583,57,83
2023,0,34363,Tyrrell Hatton,"3' 3""",275.5,85,19
2023,0,23320,Ryan Palmer,"3' 3""",238.25,74,150
2023,0,46340,Alex Smalley,"3' 3""",313.0,97,57
2023,0,34046,Jordan Spieth,"3' 3""",278.167,85,35
2023,0,45242,Kevin Yu,"3' 3""",156.833,48,183
2023,0,39997,Corey Conners,"3' 4""",242.917,73,146
2023,0,33399,Adam Hadwin,"3' 4""",220.583,67,51
2023,0,57975,Harry Hall,"3' 4""",244.833,74,101
2023,0,46442,Maverick McNealy,"3' 4""",151.083,45,14
2023,0,51997,Andrew Novak,"3' 4""",321.417,96,30
2023,0,36724,Augusto Núñez,"3' 4""",190.417,57,70
2023,0,22056,Cameron Percy,"3' 4""",179.0,54,33
2023,0,36699,Patrick Rodgers,"3' 4""",282.25,84,53
2023,0,39324,J.J. Spaun,"3' 4""",274.75,83,3
2023,0,30692,Scott Stallings,"3' 4""",224.75,67,86
2023,0,47128,Richy Werenski,"3' 4""",294.083,88,155
2023,0,52955,Ludvig Åberg,"3' 5""",175.083,51,74
2023,0,33948,Byeong Hun An,"3' 5""",374.333,110,12
2023,0,28420,Ryan Brehm,"3' 5""",247.333,72,181
2023,0,35450,Patrick Cantlay,"3' 5""",248.0,73,29
2023,0,47591,Eric Cole,"3' 5""",476.833,139,28
2023,0,57362,Austin Eckroat,"3' 5""",292.583,85,47
2023,0,32102,Rickie Fowler,"3' 5""",294.417,86,64
2023,0,12716,Charley Hoffman,"3' 5""",217.167,63,91
2023,0,36799,Stephan Jaeger,"3' 5""",360.25,105,44
2023,0,30926,Chris Kirk,"3' 5""",295.25,86,41
2023,0,33122,Russell Knox,"3' 5""",280.583,83,133
2023,0,31202,William McGirt,"3' 5""",135.917,40,31
2023,0,50525,Collin Morikawa,"3' 5""",252.167,74,94
2023,0,49771,J.T. Poston,"3' 5""",231.25,67,117
2023,0,34256,Andrew Putnam,"3' 5""",260.333,76,16
2023,0,29221,Webb Simpson,"3' 5""",158.5,46,165
2023,0,50095,Austin Smotherman,"3' 5""",299.583,87,127
2023,0,40115,Adam Svensson,"3' 5""",416.5,122,41
2023,0,58967,Trevor Werbylo,"3' 5""",216.75,63,138
2023,0,45522,Christiaan Bezuidenhout,"3' 6""",324.333,92,32
2023,0,34255,Joseph Bramlett,"3' 6""",180.667,52,98
2023,0,33653,Thomas Detry,"3' 6""",247.167,71,37
2023,0,52375,Doug Ghim,"3' 6""",271.583,78,26
2023,0,31577,Tano Goya,"3' 6""",254.5,73,67
2023,0,54421,Garrick Higgo,"3' 6""",313.583,90,123
2023,0,46717,Viktor Hovland,"3' 6""",291.333,84,48
2023,0,55182,Tom Kim,"3' 6""",278.0,79,62
2023,0,58696,Peter Kuest,"3' 6""",105.583,30,59
2023,0,32791,K.H. Lee,"3' 6""",253.167,72,104
2023,0,33413,Ben Martin,"3' 6""",283.0,80,113
2023,0,47993,Denny McCarthy,"3' 6""",310.833,89,9
2023,0,55789,Taylor Montgomery,"3' 6""",311.083,88,76
2023,0,51070,Vincent Norrman,"3' 6""",257.0,73,143
2023,0,28252,Seamus Power,"3' 6""",176.167,50,131
2023,0,46414,Aaron Rai,"3' 6""",355.333,102,85
2023,0,48081,Xander Schauffele,"3' 6""",244.667,70,34
2023,0,49960,Sepp Straka,"3' 6""",277.667,79,176
2023,0,58168,Davis Thompson,"3' 6""",257.0,73,119
2023,0,48887,Matt Wallace,"3' 6""",288.417,83,90
2023,0,19803,Ryan Armour,"3' 7""",208.333,58,161
2023,0,36801,Mark Hubbard,"3' 7""",294.667,83,71
2023,0,32816,Satoshi Kodaira,"3' 7""",192.833,54,6
2023,0,27936,Martin Laird,"3' 7""",230.917,64,118
2023,0,33204,Shane Lowry,"3' 7""",208.75,58,160
2023,0,51491,Brandon Matthews,"3' 7""",125.75,35,193
2023,0,46601,Trey Mullinax,"3' 7""",289.333,80,159
2023,0,27349,Alex Noren,"3' 7""",229.333,64,39
2023,0,52411,Kyle Westmoreland,"3' 7""",205.75,58,178
2023,0,51766,Wyndham Clark,"3' 8""",339.5,93,51
2023,0,37338,Zecheng Dou,"3' 8""",328.5,89,163
2023,0,31646,Emiliano Grillo,"3' 8""",355.667,96,125
2023,0,34563,Chesson Hadley,"3' 8""",284.667,78,86
2023,0,35506,Mackenzie Hughes,"3' 8""",224.0,61,67
2023,0,28237,Rory McIlroy,"3' 8""",258.25,71,66
2023,0,55893,Sam Stevens,"3' 8""",342.25,94,138
2023,0,51634,Sahith Theegala,"3' 8""",362.25,99,108
2023,0,33141,Keegan Bradley,"3' 9""",267.583,71,156
2023,0,45609,Tyler Duncan,"3' 9""",286.583,76,154
2023,0,59018,Ryan Gerard,"3' 9""",262.667,70,158
2023,0,47988,Nick Hardy,"3' 9""",357.833,96,147
2023,0,31557,Jim Herman,"3' 9""",260.917,70,181
2023,0,54628,Lee Hodges,"3' 9""",440.75,118,73
2023,0,29420,Billy Horschel,"3' 9""",153.167,41,170
2023,0,28775,Nate Lashley,"3' 9""",335.75,89,121
2023,0,27214,Kevin Streelman,"3' 9""",294.5,79,111
2023,0,57366,Cameron Young,"3' 9""",304.667,82,148
2023,0,52513,Carson Young,"3' 9""",248.583,66,145
2023,0,30911,Tommy Fleetwood,"3' 10""",304.75,79,5
2023,0,29970,Dylan Frittelli,"3' 10""",239.25,63,152
2023,0,35901,Paul Haley II,"3' 10""",288.917,76,140
2023,0,49298,Kramer Hickok,"3' 10""",343.167,89,24
2023,0,27974,Sung Kang,"3' 10""",115.333,30,184
2023,0,33410,Andrew Landry,"3' 10""",297.75,78,98
2023,0,36326,David Lipsky,"3' 10""",304.583,79,167
2023,0,47995,Davis Riley,"3' 10""",344.5,89,177
2023,0,48867,Matti Schmid,"3' 10""",214.25,56,179
2023,0,52372,Cameron Champ,"3' 11""",222.083,57,190
2023,0,46435,Austin Cook,"3' 11""",279.917,71,11
2023,0,51349,Nico Echavarria,"3' 11""",221.0,56,133
2023,0,35532,Tom Hoge,"3' 11""",413.75,106,128
2023,0,35461,Beau Hossler,"3' 11""",355.167,91,44
2023,0,34466,Peter Malnati,"3' 11""",439.583,113,88
2023,0,39335,Kevin Roy,"3' 11""",209.75,53,133
2023,0,25493,Nick Taylor,"3' 11""",326.667,84,81
2023,0,32333,Kevin Tway,"3' 11""",307.5,78,92
2023,0,20229,Stewart Cink,"4' 0""",208.417,52,121
2023,0,39067,MJ Daffue,"4' 0""",374.833,94,137
2023,0,47079,Harrison Endycott,"4' 0""",303.167,76,75
2023,0,25900,Lucas Glover,"4' 0""",429.25,107,38
2023,0,33597,Harry Higgs,"4' 0""",319.917,80,153
2023,0,37455,Si Woo Kim,"4' 0""",471.583,118,26
2023,0,51950,Max McGreevy,"4' 0""",273.917,68,173
2023,0,26476,Chez Reavie,"4' 0""",377.333,95,129
2023,0,46046,Scottie Scheffler,"4' 0""",320.583,80,10
2023,0,40006,Erik van Rooyen,"4' 0""",218.167,55,189
2023,0,27963,Chris Stroud,"4' 1""",185.083,45,46
2023,0,29535,Brice Garnett,"4' 2""",267.5,64,107
2023,0,39977,Max Homa,"4' 2""",326.667,79,15
2023,0,35879,Kelly Kraft,"4' 2""",351.583,85,114
2023,0,48699,Callum Tarren,"4' 2""",357.083,85,168
2023,0,33408,Tyson Alexander,"4' 3""",296.75,70,157
2023,0,39971,Sungjae Im,"4' 3""",372.333,88,40
2023,0,32757,Patton Kizzire,"4' 3""",359.833,85,105
2023,0,34409,David Lingmerth,"4' 3""",299.417,71,106
2023,0,36871,Matt NeSmith,"4' 3""",374.833,88,151
2023,0,37275,Sam Ryder,"4' 3""",434.167,102,82
2023,0,49947,Taylor Moore,"4' 4""",344.083,79,60
2023,0,24140,Sean O'Hair,"4' 4""",176.917,41,25
2023,0,53165,Doc Redman,"4' 4""",282.667,65,187
2023,0,50493,Justin Suh,"4' 4""",458.167,106,169
2023,0,56630,Akshay Bhatia,"4' 5""",341.833,77,110
2023,0,51414,Brent Grant,"4' 5""",244.25,55,192
2023,0,32448,James Hahn,"4' 5""",339.917,77,186
2023,0,54783,Dylan Wu,"4' 6""",370.5,83,98
2023,0,55454,Carl Yuan,"4' 6""",353.25,78,172
2023,0,32366,Kevin Chappell,"4' 7""",230.0,50,130
2023,0,49453,Trevor Cone,"4' 7""",354.083,77,171
2023,0,52453,Nicolai Hojgaard,"4' 7""",99.917,22,188
2023,0,24502,Adam Scott,"4' 7""",261.917,57,149
2023,0,40250,Taylor Pendrith,"4' 8""",385.5,83,132
2023,0,31323,Gary Woodland,"4' 9""",395.833,83,162
2023,0,39546,Keith Mitchell,"4' 10""",383.667,80,124
2023,0,55708,Hayden Buckley,"4' 11""",322.583,66,164
2023,0,56762,Will Gordon,"4' 11""",456.833,93,191
2023,0,34076,Joel Dahmen,"5' 0""",480.5,96,126
2023,0,29289,S.Y. Noh,"5' 4""",246.417,46,142
2023,0,39058,Lucas Herbert,"5' 5""",277.75,51,94
2022,0,46970,Jon Rahm,"2' 1""",103.75,49,139
2022,0,29289,S.Y. Noh,"2' 4""",120.833,51,165
2022,0,28237,Rory McIlroy,"2' 7""",129.167,50,30
2022,0,50095,Austin Smotherman,"2' 7""",185.917,73,145
2022,0,29725,Tony Finau,"2' 8""",203.583,77,22
2022,0,46601,Trey Mullinax,"2' 8""",232.667,87,116
2022,0,23983,Luke Donald,"2' 9""",179.833,65,89
2022,0,50525,Collin Morikawa,"2' 9""",210.917,76,94
2022,0,29908,C.T. Pan,"2' 9""",214.0,79,77
2022,0,25818,Scott Piercy,"2' 9""",225.417,82,88
2022,0,45157,Cam Davis,"2' 10""",267.0,95,95
2022,0,46402,Talor Gooch,"2' 10""",166.0,58,63
2022,0,29974,Branden Grace,"2' 10""",130.417,46,86
2022,0,24924,Bill Haas,"2' 10""",174.5,61,23
2022,0,31557,Jim Herman,"2' 10""",120.167,43,157
2022,0,33204,Shane Lowry,"2' 10""",174.333,62,3
2022,0,22405,Justin Rose,"2' 10""",133.0,47,132
2022,0,29221,Webb Simpson,"2' 10""",211.667,74,119
2022,0,45609,Tyler Duncan,"2' 11""",237.083,81,34
2022,0,37455,Si Woo Kim,"2' 11""",334.333,116,47
2022,0,29478,Kevin Kisner,"2' 11""",176.75,60,90
2022,0,36871,Matthew NeSmith,"2' 11""",264.0,90,143
2022,0,45486,Joaquin Niemann,"2' 11""",244.667,83,41
2022,0,26476,Chez Reavie,"2' 11""",274.917,95,72
2022,0,37275,Sam Ryder,"2' 11""",256.583,88,135
2022,0,46046,Scottie Scheffler,"2' 11""",229.417,78,85
2022,0,39324,J.J. Spaun,"2' 11""",268.25,92,78
2022,0,28089,Jason Day,"3' 0""",168.333,56,83
2022,0,30911,Tommy Fleetwood,"3' 0""",148.417,50,13
2022,0,29535,Brice Garnett,"3' 0""",220.167,74,25
2022,0,34563,Chesson Hadley,"3' 0""",205.917,68,104
2022,0,33490,Bo Hoag,"3' 0""",135.583,45,178
2022,0,47993,Denny McCarthy,"3' 0""",274.0,91,7
2022,0,49947,Taylor Moore,"3' 0""",315.333,105,111
2022,0,34256,Andrew Putnam,"3' 0""",241.417,81,6
2022,0,39997,Corey Conners,"3' 1""",236.167,76,107
2022,0,40098,Matt Fitzpatrick,"3' 1""",214.917,70,1
2022,0,21961,Charles Howell III,"3' 1""",96.333,31,73
2022,0,31420,Anirban Lahiri,"3' 1""",184.917,60,104
2022,0,51950,Max McGreevy,"3' 1""",194.25,63,136
2022,0,22056,Cameron Percy,"3' 1""",151.0,49,59
2022,0,49771,J.T. Poston,"3' 1""",242.75,79,10
2022,0,48699,Callum Tarren,"3' 1""",198.083,64,146
2022,0,27770,Camilo Villegas,"3' 1""",203.083,66,176
2022,0,24925,Jonathan Byrd,"3' 2""",158.417,50,9
2022,0,23108,Matt Kuchar,"3' 2""",269.5,86,2
2022,0,26851,Marc Leishman,"3' 2""",208.333,66,50
2022,0,32839,Hideki Matsuyama,"3' 2""",226.917,71,17
2022,0,23320,Ryan Palmer,"3' 2""",197.75,62,153
2022,0,24361,Pat Perez,"3' 2""",191.167,61,41
2022,0,34610,Matthias Schwab,"3' 2""",171.667,54,103
2022,0,27649,Brandt Snedeker,"3' 2""",149.667,47,148
2022,0,51634,Sahith Theegala,"3' 2""",391.583,124,26
2022,0,30927,Brendon Todd,"3' 2""",285.917,90,14
2022,0,48887,Matt Wallace,"3' 2""",197.417,62,175
2022,0,48084,Wesley Bryan,"3' 3""",171.833,53,76
2022,0,32448,James Hahn,"3' 3""",257.917,79,58
2022,0,34363,Tyrrell Hatton,"3' 3""",167.0,52,151
2022,0,36801,Mark Hubbard,"3' 3""",246.083,75,19
2022,0,33122,Russell Knox,"3' 3""",266.333,82,122
2022,0,30163,Henrik Norlander,"3' 3""",267.917,83,136
2022,0,46414,Aaron Rai,"3' 3""",216.75,67,75
2022,0,27139,David Skinns,"3' 3""",171.5,53,184
