YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2011,1,0,31401,Zack Miller,64.0,64,1
2011,2,0,21731,Freddie Jacobson,66.0,66,1
2011,3,0,20070,Matt Bettencourt,67.0,67,1
2011,3,0,12510,Chad Campbell,67.0,67,1
2011,3,0,27466,Spencer Levin,67.0,67,1
2011,6,0,30711,Colt Knost,69.0,69,1
2011,6,0,24361,Pat Perez,69.0,69,1
2011,8,0,28679,Fabián Gómez,70.0,70,1
2011,8,0,26881,Jarrod Lyle,70.0,70,1
2011,10,0,28486,Michael Putnam,72.0,72,1
2011,10,0,27963,Chris Stroud,72.0,72,1
2011,12,0,24604,Hunter Haas,74.0,74,1
2010,1,0,11123,Chris Couch,66.0,66,1
2010,1,0,6621,Joe Durant,66.0,66,1
2010,3,0,21753,Brian Davis,68.0,68,1
2010,3,0,27330,Josh Teater,68.0,68,1
2010,3,0,26392,Chris Wilson,68.0,68,1
2010,6,0,8725,Tom Gillis,69.0,69,1
2010,6,0,1766,Billy Mayfair,69.0,69,1
2010,8,0,1320,Bob Estes,70.0,70,1
2010,8,0,26882,Michael Sim,70.0,70,1
2010,10,0,20663,Brenden Pappas,71.0,71,1
2010,10,0,8385,Omar Uresti,71.0,71,1
2010,12,0,20691,Greg Owen,72.0,72,1
2009,1,0,23108,Matt Kuchar,64.0,64,1
2009,2,0,27095,Nick Watney,65.0,65,1
2009,3,0,12652,Cameron Beckman,66.0,66,1
2009,4,0,6621,Joe Durant,67.0,67,1
2009,5,0,21949,Joe Ogilvie,68.0,68,1
2009,6,0,20472,Alex Cejka,69.0,69,1
2009,6,0,23541,Ben Crane,69.0,69,1
2009,8,0,6197,Michael Allen,70.0,70,1
2009,8,0,28780,Nicholas Thompson,70.0,70,1
2009,10,0,1948,Tim Petrovic,71.0,71,1
2009,11,0,1320,Bob Estes,72.0,72,1
2009,11,0,30925,Dustin Johnson,72.0,72,1
2009,11,0,26695,Michael Letzig,72.0,72,1
2009,14,0,23638,Brendon de Jonge,78.0,78,1
2008,1,0,19803,Ryan Armour,69.0,69,1
2008,1,0,12510,Chad Campbell,69.0,69,1
2008,1,0,23353,J.J. Henry,69.0,69,1
2008,4,0,1226,Fred Couples,70.0,70,1
2008,4,0,27936,Martin Laird,70.0,70,1
2008,4,0,21949,Joe Ogilvie,70.0,70,1
2008,4,0,25190,Jeff Quinney,70.0,70,1
2008,8,0,25900,Lucas Glover,71.0,71,1
2008,8,0,22548,Patrick Sheehan,71.0,71,1
2008,10,0,26695,Michael Letzig,72.0,72,1
2008,11,0,6643,Paul Goydos,73.0,73,1
2008,11,0,10585,Scott McCarron,73.0,73,1
2008,13,0,20104,Ken Duke,75.0,75,1
2007,1,0,21949,Joe Ogilvie,68.0,68,1
2007,2,0,21878,Mark Wilson,69.0,69,1
2007,3,0,29718,Anthony Kim,72.0,72,1
2007,4,0,19803,Ryan Armour,73.0,73,1
2007,4,0,6643,Paul Goydos,73.0,73,1
2007,6,0,19824,Craig Barlow,74.0,74,1
2007,6,0,19846,Brian Gay,74.0,74,1
2007,8,0,1388,Robert Gamez,76.0,76,1
2007,8,0,21961,Charles Howell III,76.0,76,1
2007,8,0,24138,Ian Poulter,76.0,76,1
2007,8,0,27649,Brandt Snedeker,76.0,76,1
2007,8,0,26679,Kevin Stadler,76.0,76,1
2007,13,0,23613,Rich Barcelo,77.0,77,1
2007,14,0,20498,Briny Baird,79.0,79,1
2007,15,0,24781,Hunter Mahan,80.0,80,1
2007,16,0,1707,Steve Lowery,81.0,81,1
2006,1,0,24358,Robert Garrigus,66.0,66,1
2006,2,0,1226,Fred Couples,67.0,67,1
2006,3,0,20850,Daniel Chopra,68.0,68,1
2006,3,0,25345,Carl Pettersson,68.0,68,1
2006,5,0,1381,Fred Funk,69.0,69,1
2006,5,0,21350,Ryuji Imada,69.0,69,1
2006,5,0,23497,Tag Ridings,69.0,69,1
2006,8,0,6515,Shaun Micheel,70.0,70,1
2006,9,0,8123,Jeff Brehaut,71.0,71,1
2006,9,0,9011,David Duval,71.0,71,1
2006,9,0,8075,Jerry Kelly,71.0,71,1
2006,12,0,21753,Brian Davis,72.0,72,1
2006,12,0,2104,Jeff Sluman,72.0,72,1
2006,14,0,19824,Craig Barlow,77.0,77,1
2006,14,0,1887,Mark O'Meara,77.0,77,1
2006,16,0,7867,Woody Austin,78.0,78,1
2005,1,0,21805,Harrison Frazar,68.0,68,1
2005,1,0,6332,Neal Lancaster,68.0,68,1
2005,3,0,11032,Frank Lickliter II,70.0,70,1
2005,3,0,6515,Shaun Micheel,70.0,70,1
2005,5,0,1035,Tommy Armour III,71.0,71,1
2005,6,0,7223,Brian Bateman,72.0,72,1
2005,6,0,26679,Kevin Stadler,72.0,72,1
2005,8,0,1024,Billy Andrade,73.0,73,1
2005,8,0,22371,Aaron Baddeley,73.0,73,1
2005,8,0,6251,Chris DiMarco,73.0,73,1
2005,8,0,1388,Robert Gamez,73.0,73,1
2005,12,0,22621,Ben Curtis,74.0,74,1
2005,12,0,23353,J.J. Henry,74.0,74,1
2005,14,0,1249,John Daly,75.0,75,1
2005,14,0,22046,Geoff Ogilvy,75.0,75,1
2005,14,0,10425,Jay Williamson,75.0,75,1
2005,17,0,23540,Jason Allred,78.0,78,1
2004,1,0,20229,Stewart Cink,67.0,67,1
2004,2,0,6197,Michael Allen,68.0,68,1
2004,2,0,1313,Steve Elkington,68.0,68,1
2004,2,0,6332,Neal Lancaster,68.0,68,1
2004,2,0,25345,Carl Pettersson,68.0,68,1
2004,6,0,20378,Mathias Grönberg,69.0,69,1
2004,6,0,8339,Spike McRoy,69.0,69,1
2004,8,0,23353,J.J. Henry,70.0,70,1
2004,8,0,1928,Corey Pavin,70.0,70,1
2004,8,0,2245,Grant Waite,70.0,70,1
2004,11,0,1948,Tim Petrovic,71.0,71,1
2004,12,0,1707,Steve Lowery,72.0,72,1
2004,12,0,22548,Patrick Sheehan,72.0,72,1
2004,14,0,12652,Cameron Beckman,73.0,73,1
2004,14,0,20663,Brenden Pappas,73.0,73,1
2003,1,0,1320,Bob Estes,65.0,65,1
2003,2,0,6004,Stephen Ames,66.0,66,1
2003,3,0,7223,Brian Bateman,67.0,67,1
2003,3,0,1361,Dan Forsman,67.0,67,1
2003,3,0,12705,Cliff Kresge,67.0,67,1
2003,3,0,1724,Jeff Maggert,67.0,67,1
2003,7,0,1042,Paul Azinger,69.0,69,1
2003,7,0,6575,Dudley Hart,69.0,69,1
2003,7,0,1761,Len Mattiace,69.0,69,1
2003,7,0,1941,Tom Pernice Jr.,69.0,69,1
2003,7,0,6078,Esteban Toledo,69.0,69,1
2003,12,0,6621,Joe Durant,70.5,141,2
2003,13,0,1161,Mark Calcavecchia,71.0,71,1
2003,13,0,12510,Chad Campbell,71.0,71,1
2003,13,0,2170,Hal Sutton,71.0,71,1
2003,13,0,12755,Vance Veazey,71.0,71,1
2003,17,0,21739,Aaron Barber,72.0,72,1
2003,17,0,6809,Bob Burns,72.0,144,2
2003,17,0,1569,Peter Jacobsen,72.0,72,1
2003,17,0,1766,Billy Mayfair,72.0,72,1
2003,17,0,2206,David Toms,72.0,72,1
2003,17,0,26489,Cameron Yancey,72.0,72,1
