YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,57975,Harry Hall,-.051
2024,0,35450,Patrick Cantlay,-.043
2024,0,25900,Lucas Glover,-.041
2024,0,31323,Gary Woodland,-.033
2024,0,39327,Ben Silverman,-.016
2024,0,39997,Corey Conners,E
2024,0,48153,Matthieu Pavon,E
2024,0,46046,Scottie Scheffler,E
2024,0,27649,Brandt Snedeker,E
2024,0,51894,Vince Whaley,E
2024,0,30911,Tommy Fleetwood,+.029
2024,0,35506,Mackenzie Hughes,+.029
2024,0,26476,Chez Reavie,+.032
2024,0,34256,Andrew Putnam,+.038
2024,0,32839,Hideki Matsuyama,+.042
2024,0,48084,Wesley Bryan,+.043
2024,0,39971,Sungjae Im,+.043
2024,0,39324,J.J. Spaun,+.045
2024,0,59095,Chris Gotterup,+.047
2024,0,27349,Alex Noren,+.049
2024,0,34563,Chesson Hadley,+.051
2024,0,57362,Austin Eckroat,+.053
2024,0,57366,Cameron Young,+.056
2024,0,35532,Tom Hoge,+.059
2024,0,34046,Jordan Spieth,+.061
2024,0,60004,Jacob Bridgeman,+.063
2024,0,47504,Sam Burns,+.063
2024,0,34076,Joel Dahmen,+.064
2024,0,47663,Kevin Dougherty,+.065
2024,0,54421,Garrick Higgo,+.068
2024,0,40162,Justin Lower,+.071
2024,0,29725,Tony Finau,+.073
2024,0,33204,Shane Lowry,+.075
2024,0,52955,Ludvig Åberg,+.077
2024,0,39977,Max Homa,+.079
2024,0,32757,Patton Kizzire,+.079
2024,0,46113,Ryan McCormick,+.081
2024,0,36871,Matt NeSmith,+.083
2024,0,34255,Joseph Bramlett,+.085
2024,0,49947,Taylor Moore,+.086
2024,0,28237,Rory McIlroy,+.089
2024,0,55789,Taylor Montgomery,+.089
2024,0,54783,Dylan Wu,+.089
2024,0,34099,Harris English,+.091
2024,0,51977,Max Greyserman,+.091
2024,0,49771,J.T. Poston,+.093
2024,0,46340,Alex Smalley,+.094
2024,0,32366,Kevin Chappell,+.095
2024,0,50484,Hayden Springer,+.095
2024,0,51349,Nico Echavarria,+.098
2024,0,51890,Greyson Sigg,+.098
2024,0,28420,Ryan Brehm,+.100
2024,0,32640,Troy Merritt,+.100
2024,0,29535,Brice Garnett,+.103
2024,0,46414,Aaron Rai,+.103
2024,0,52215,Robert MacIntyre,+.109
2024,0,22405,Justin Rose,+.111
2024,0,36699,Patrick Rodgers,+.113
2024,0,28089,Jason Day,+.114
2024,0,24024,Zach Johnson,+.114
2024,0,33968,Thorbjørn Olesen,+.114
2024,0,48117,Kurt Kitayama,+.115
2024,0,37455,Si Woo Kim,+.119
2024,0,30927,Brendon Todd,+.119
2024,0,28252,Seamus Power,+.123
2024,0,51634,Sahith Theegala,+.123
2024,0,34021,Bud Cauley,+.125
2024,0,48081,Xander Schauffele,+.125
2024,0,27064,Jhonattan Vegas,+.125
2024,0,52374,Brandon Wu,+.125
2024,0,27139,David Skinns,+.127
2024,0,27936,Martin Laird,+.128
2024,0,57900,Chandler Phillips,+.128
2024,0,27330,Josh Teater,+.129
2024,0,56149,Wilson Furr,+.130
2024,0,55893,Sam Stevens,+.130
2024,0,52375,Doug Ghim,+.132
2024,0,38991,Alejandro Tosti,+.133
2024,0,27770,Camilo Villegas,+.133
2024,0,12716,Charley Hoffman,+.136
2024,0,30926,Chris Kirk,+.137
2024,0,40115,Adam Svensson,+.138
2024,0,55182,Tom Kim,+.139
2024,0,50525,Collin Morikawa,+.139
2024,0,49960,Sepp Straka,+.139
2024,0,56630,Akshay Bhatia,+.140
2024,0,35310,Lanto Griffin,+.143
2024,0,40006,Erik van Rooyen,+.145
2024,0,40058,Zac Blair,+.146
2024,0,59442,Parker Coody,+.150
2024,0,35617,Martin Trainer,+.152
2024,0,33653,Thomas Detry,+.154
2024,0,50188,S.H. Kim,+.155
2024,0,45157,Cam Davis,+.156
2024,0,51287,Ryo Hisatsune,+.156
2024,0,35461,Beau Hossler,+.156
2024,0,47988,Nick Hardy,+.159
2024,0,24502,Adam Scott,+.159
2024,0,47993,Denny McCarthy,+.162
2024,0,22371,Aaron Baddeley,+.163
2024,0,29420,Billy Horschel,+.164
2024,0,47420,Jake Knapp,+.167
2024,0,29936,Ryan Fox,+.170
2024,0,33448,Justin Thomas,+.170
2024,0,40026,Daniel Berger,+.171
2024,0,23320,Ryan Palmer,+.174
2024,0,46442,Maverick McNealy,+.175
2024,0,55454,Carl Yuan,+.176
2024,0,25493,Nick Taylor,+.178
2024,0,48887,Matt Wallace,+.184
2024,0,48119,Ben Taylor,+.186
2024,0,47347,Adam Schenk,+.188
2024,0,34587,Chan Kim,+.189
2024,0,33486,Roger Sloan,+.189
2024,0,29908,C.T. Pan,+.190
2024,0,39546,Keith Mitchell,+.196
2024,0,47679,Victor Perez,+.196
2024,0,52514,Trace Crowe,+.200
2024,0,36801,Mark Hubbard,+.200
2024,0,45242,Kevin Yu,+.200
2024,0,33948,Byeong Hun An,+.204
2024,0,51997,Andrew Novak,+.204
2024,0,37212,Paul Barjon,+.205
2024,0,50497,Adrien Dumont de Chassart,+.205
2024,0,39975,Michael Kim,+.209
2024,0,47483,Will Zalatoris,+.211
2024,0,32070,Rafael Campos,+.212
2024,0,54576,Patrick Fishburn,+.212
2024,0,52372,Cameron Champ,+.214
2024,0,34374,Erik Barnes,+.216
2024,0,50493,Justin Suh,+.216
2024,0,32102,Rickie Fowler,+.217
2024,0,30163,Henrik Norlander,+.219
2024,0,40098,Matt Fitzpatrick,+.220
2024,0,48867,Matti Schmid,+.220
2024,0,32791,K.H. Lee,+.227
2024,0,40250,Taylor Pendrith,+.227
2024,0,47995,Davis Riley,+.231
2024,0,34098,Russell Henley,+.235
2024,0,36799,Stephan Jaeger,+.237
2024,0,50095,Austin Smotherman,+.240
2024,0,32367,Jorge Campillo,+.241
2024,0,27644,Brian Harman,+.241
2024,0,47983,Chad Ramey,+.244
2024,0,47591,Eric Cole,+.250
2024,0,54591,Ben Griffin,+.250
2024,0,36884,Ben Kohles,+.250
2024,0,28775,Nate Lashley,+.250
2024,0,46441,Robby Shelton,+.250
2024,0,27214,Kevin Streelman,+.250
2024,0,54628,Lee Hodges,+.256
2024,0,45522,Christiaan Bezuidenhout,+.259
2024,0,52453,Nicolai Højgaard,+.259
2024,0,52513,Carson Young,+.261
2024,0,33399,Adam Hadwin,+.267
2024,0,46717,Viktor Hovland,+.267
2024,0,23108,Matt Kuchar,+.268
2024,0,33408,Tyson Alexander,+.269
2024,0,45609,Tyler Duncan,+.273
2024,0,37378,Min Woo Lee,+.273
2024,0,51070,Vincent Norrman,+.273
2024,0,34466,Peter Malnati,+.275
2024,0,26596,Ryan Moore,+.275
2024,0,51696,Rico Hoey,+.277
2024,0,27129,Luke List,+.283
2024,0,33141,Keegan Bradley,+.288
2024,0,51766,Wyndham Clark,+.288
2024,0,29221,Webb Simpson,+.290
2024,0,59143,Mac Meissner,+.296
2024,0,59866,Nick Dunlap,+.300
2024,0,31646,Emiliano Grillo,+.300
2024,0,32333,Kevin Tway,+.300
2024,0,48699,Callum Tarren,+.306
2024,0,52666,Sami Valimaki,+.310
2024,0,29478,Kevin Kisner,+.326
2024,0,59836,Pierceson Coody,+.333
2024,0,37275,Sam Ryder,+.333
2024,0,60767,Blaine Hale Jr.,+.345
2024,0,36326,David Lipsky,+.345
2024,0,58168,Davis Thompson,+.347
2024,0,47806,Raul Pereda,+.357
2024,0,60067,Joe Highsmith,+.393
2024,0,48319,Tom Whitney,+.458
2024,0,55708,Hayden Buckley,+.484
2023,0,34363,Tyrrell Hatton,-.089
2023,0,48084,Wesley Bryan,-.053
2023,0,27963,Chris Stroud,-.031
2023,0,23108,Matt Kuchar,-.021
2023,0,46046,Scottie Scheffler,-.020
2023,0,24140,Sean O'Hair,E
2023,0,46340,Alex Smalley,E
2023,0,35532,Tom Hoge,+.024
2023,0,28420,Ryan Brehm,+.035
2023,0,27349,Alex Noren,+.036
2023,0,46717,Viktor Hovland,+.042
2023,0,35450,Patrick Cantlay,+.043
2023,0,53165,Doc Redman,+.043
2023,0,46435,Austin Cook,+.048
2023,0,34256,Andrew Putnam,+.052
2023,0,27644,Brian Harman,+.057
2023,0,32791,K.H. Lee,+.059
2023,0,52955,Ludvig Åberg,+.063
2023,0,47347,Adam Schenk,+.071
2023,0,51634,Sahith Theegala,+.074
2023,0,35506,Mackenzie Hughes,+.079
2023,0,28252,Seamus Power,+.082
2023,0,52372,Cameron Champ,+.083
2023,0,25900,Lucas Glover,+.085
2023,0,22056,Cameron Percy,+.086
2023,0,22371,Aaron Baddeley,+.089
2023,0,30911,Tommy Fleetwood,+.093
2023,0,33204,Shane Lowry,+.093
2023,0,48119,Ben Taylor,+.093
2023,0,45522,Christiaan Bezuidenhout,+.100
2023,0,50525,Collin Morikawa,+.100
2023,0,39997,Corey Conners,+.107
2023,0,30927,Brendon Todd,+.107
2023,0,51766,Wyndham Clark,+.108
2023,0,39058,Lucas Herbert,+.108
2023,0,55789,Taylor Montgomery,+.111
2023,0,32333,Kevin Tway,+.111
2023,0,33413,Ben Martin,+.113
2023,0,29420,Billy Horschel,+.114
2023,0,50188,S.H. Kim,+.114
2023,0,51997,Andrew Novak,+.114
2023,0,31560,Brian Stuard,+.114
2023,0,19803,Ryan Armour,+.115
2023,0,40098,Matt Fitzpatrick,+.115
2023,0,31202,William McGirt,+.115
2023,0,28089,Jason Day,+.116
2023,0,54628,Lee Hodges,+.116
2023,0,33448,Justin Thomas,+.118
2023,0,34431,Robert Streb,+.119
2023,0,32662,Michael Gligic,+.122
2023,0,29725,Tony Finau,+.123
2023,0,29535,Brice Garnett,+.125
2023,0,33122,Russell Knox,+.125
2023,0,37275,Sam Ryder,+.125
2023,0,39975,Michael Kim,+.127
2023,0,55708,Hayden Buckley,+.128
2023,0,36724,Augusto Núñez,+.128
2023,0,46414,Aaron Rai,+.129
2023,0,28775,Nate Lashley,+.132
2023,0,27129,Luke List,+.134
2023,0,26476,Chez Reavie,+.134
2023,0,49960,Sepp Straka,+.135
2023,0,33399,Adam Hadwin,+.138
2023,0,32839,Hideki Matsuyama,+.138
2023,0,32139,Danny Willett,+.139
2023,0,57362,Austin Eckroat,+.140
2023,0,30163,Henrik Norlander,+.140
2023,0,35310,Lanto Griffin,+.143
2023,0,22405,Justin Rose,+.146
2023,0,40115,Adam Svensson,+.146
2023,0,58967,Trevor Werbylo,+.146
2023,0,56762,Will Gordon,+.147
2023,0,24502,Adam Scott,+.149
2023,0,51890,Greyson Sigg,+.149
2023,0,40006,Erik van Rooyen,+.149
2023,0,52411,Kyle Westmoreland,+.149
2023,0,52513,Carson Young,+.150
2023,0,34046,Jordan Spieth,+.151
2023,0,50493,Justin Suh,+.153
2023,0,26596,Ryan Moore,+.154
2023,0,40250,Taylor Pendrith,+.154
2023,0,48081,Xander Schauffele,+.154
2023,0,31323,Gary Woodland,+.154
2023,0,57975,Harry Hall,+.155
2023,0,37455,Si Woo Kim,+.155
2023,0,39324,J.J. Spaun,+.155
2023,0,20229,Stewart Cink,+.157
2023,0,30926,Chris Kirk,+.158
2023,0,47079,Harrison Endycott,+.160
2023,0,24925,Jonathan Byrd,+.161
2023,0,39067,MJ Daffue,+.164
2023,0,36799,Stephan Jaeger,+.167
2023,0,58696,Peter Kuest,+.167
2023,0,49771,J.T. Poston,+.169
2023,0,35449,Adam Long,+.170
2023,0,54783,Dylan Wu,+.172
2023,0,28237,Rory McIlroy,+.173
2023,0,32102,Rickie Fowler,+.174
2023,0,30692,Scott Stallings,+.174
2023,0,45157,Cam Davis,+.179
2023,0,25686,Jason Dufner,+.180
2023,0,47983,Chad Ramey,+.182
2023,0,34610,Matthias Schwab,+.183
2023,0,45609,Tyler Duncan,+.184
2023,0,47504,Sam Burns,+.185
2023,0,35879,Kelly Kraft,+.186
2023,0,36699,Patrick Rodgers,+.187
2023,0,47993,Denny McCarthy,+.188
2023,0,40058,Zac Blair,+.189
2023,0,51950,Max McGreevy,+.190
2023,0,55182,Tom Kim,+.191
2023,0,27936,Martin Laird,+.191
2023,0,33653,Thomas Detry,+.192
2023,0,48867,Matti Schmid,+.192
2023,0,55893,Sam Stevens,+.193
2023,0,56630,Akshay Bhatia,+.194
2023,0,47591,Eric Cole,+.194
2023,0,29221,Webb Simpson,+.195
2023,0,27214,Kevin Streelman,+.195
2023,0,25818,Scott Piercy,+.196
2023,0,35461,Beau Hossler,+.197
2023,0,40162,Justin Lower,+.197
2023,0,24024,Zach Johnson,+.200
2023,0,27095,Nick Watney,+.200
2023,0,54591,Ben Griffin,+.203
2023,0,49766,Hank Lebioda,+.205
2023,0,36871,Matt NeSmith,+.206
2023,0,34255,Joseph Bramlett,+.207
2023,0,39954,Cody Gribble,+.208
2023,0,39546,Keith Mitchell,+.208
2023,0,46441,Robby Shelton,+.209
2023,0,25493,Nick Taylor,+.210
2023,0,29970,Dylan Frittelli,+.213
2023,0,51070,Vincent Norrman,+.213
2023,0,35617,Martin Trainer,+.217
2023,0,27974,Sung Kang,+.219
2023,0,25632,Jimmy Walker,+.220
2023,0,49947,Taylor Moore,+.222
2023,0,34563,Chesson Hadley,+.226
2023,0,32448,James Hahn,+.227
2023,0,33948,Byeong Hun An,+.232
2023,0,47988,Nick Hardy,+.233
2023,0,52375,Doug Ghim,+.235
2023,0,46970,Jon Rahm,+.235
2023,0,37338,Zecheng Dou,+.238
2023,0,34466,Peter Malnati,+.239
2023,0,58168,Davis Thompson,+.242
2023,0,59018,Ryan Gerard,+.250
2023,0,34098,Russell Henley,+.250
2023,0,49298,Kramer Hickok,+.250
2023,0,39971,Sungjae Im,+.250
2023,0,48699,Callum Tarren,+.250
2023,0,52374,Brandon Wu,+.257
2023,0,33141,Keegan Bradley,+.259
2023,0,36326,David Lipsky,+.259
2023,0,27554,Scott Harrington,+.260
2023,0,32757,Patton Kizzire,+.264
2023,0,34409,David Lingmerth,+.278
2023,0,33408,Tyson Alexander,+.279
2023,0,33410,Andrew Landry,+.279
2023,0,46442,Maverick McNealy,+.282
2023,0,31646,Emiliano Grillo,+.286
2023,0,36801,Mark Hubbard,+.288
2023,0,32366,Kevin Chappell,+.290
2023,0,47128,Richy Werenski,+.290
2023,0,57366,Cameron Young,+.291
2023,0,32640,Troy Merritt,+.295
2023,0,48117,Kurt Kitayama,+.296
2023,0,46601,Trey Mullinax,+.311
2023,0,51349,Nico Echavarria,+.313
2023,0,54421,Garrick Higgo,+.313
2023,0,50095,Austin Smotherman,+.313
2023,0,39335,Kevin Roy,+.314
2023,0,34099,Harris English,+.317
2023,0,23320,Ryan Palmer,+.319
2023,0,48887,Matt Wallace,+.321
2023,0,51491,Brandon Matthews,+.323
2023,0,45242,Kevin Yu,+.323
2023,0,55454,Carl Yuan,+.326
2023,0,34076,Joel Dahmen,+.333
2023,0,31557,Jim Herman,+.333
2023,0,33597,Harry Higgs,+.340
2023,0,47995,Davis Riley,+.348
2023,0,39977,Max Homa,+.350
2023,0,12716,Charley Hoffman,+.354
2023,0,31577,Tano Goya,+.356
2023,0,29289,S.Y. Noh,+.368
