YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
2023,16,0,54421,Garrick Higgo,13
2023,16,0,35532,Tom Hoge,13
2023,16,0,27129,Luke List,13
2023,16,0,35449,Adam Long,13
2023,16,0,48081,Xander Schauffele,13
2023,16,0,46046,Scottie Scheffler,13
2023,16,0,48867,Matti Schmid,13
2023,16,0,55893,Sam Stevens,13
2023,16,0,40115,Adam Svensson,13
2023,16,0,45242,Kevin Yu,13
2023,27,0,52955,Ludvig Åberg,12
2023,27,0,47591,Eric Cole,12
2023,27,0,54591,Ben Griffin,12
2023,27,0,47988,Nick Hardy,12
2023,27,0,46717,Viktor Hovland,12
2023,27,0,36799,Stephan Jaeger,12
2023,27,0,36724,Augusto Núñez,12
2023,27,0,49771,J.T. Poston,12
2023,27,0,47995,Davis Riley,12
2023,27,0,34431,Robert Streb,12
2023,37,0,45522,Christiaan Bezuidenhout,11
2023,37,0,56630,Akshay Bhatia,11
2023,37,0,45609,Tyler Duncan,11
2023,37,0,32102,Rickie Fowler,11
2023,37,0,39977,Max Homa,11
2023,37,0,39971,Sungjae Im,11
2023,37,0,55182,Tom Kim,11
2023,37,0,58696,Peter Kuest,11
2023,37,0,47993,Denny McCarthy,11
2023,37,0,37275,Sam Ryder,11
2023,37,0,34610,Matthias Schwab,11
2023,37,0,51890,Greyson Sigg,11
2023,37,0,30692,Scott Stallings,11
2023,37,0,40006,Erik van Rooyen,11
2023,51,0,32366,Kevin Chappell,10
2023,51,0,39067,MJ Daffue,10
2023,51,0,57362,Austin Eckroat,10
2023,51,0,59018,Ryan Gerard,10
2023,51,0,25900,Lucas Glover,10
2023,51,0,57975,Harry Hall,10
2023,51,0,35506,Mackenzie Hughes,10
2023,51,0,50188,S.H. Kim,10
2023,51,0,30926,Chris Kirk,10
2023,51,0,51950,Max McGreevy,10
2023,51,0,39546,Keith Mitchell,10
2023,51,0,49947,Taylor Moore,10
2023,51,0,36871,Matt NeSmith,10
2023,51,0,23320,Ryan Palmer,10
2023,51,0,46414,Aaron Rai,10
2023,51,0,22405,Justin Rose,10
2023,51,0,47347,Adam Schenk,10
2023,51,0,55454,Carl Yuan,10
2023,69,0,47504,Sam Burns,9
2023,69,0,49453,Trevor Cone,9
2023,69,0,39997,Corey Conners,9
2023,69,0,51349,Nico Echavarria,9
2023,69,0,47079,Harrison Endycott,9
2023,69,0,52375,Doug Ghim,9
2023,69,0,32662,Michael Gligic,9
2023,69,0,34363,Tyrrell Hatton,9
2023,69,0,36801,Mark Hubbard,9
2023,69,0,39975,Michael Kim,9
2023,69,0,28775,Nate Lashley,9
2023,69,0,34466,Peter Malnati,9
2023,69,0,50525,Collin Morikawa,9
2023,69,0,39335,Kevin Roy,9
2023,69,0,24502,Adam Scott,9
2023,69,0,46441,Robby Shelton,9
2023,69,0,29221,Webb Simpson,9
2023,69,0,33448,Justin Thomas,9
2023,69,0,47128,Richy Werenski,9
2023,69,0,52513,Carson Young,9
2023,89,0,22371,Aaron Baddeley,8
2023,89,0,20229,Stewart Cink,8
2023,89,0,37338,Zecheng Dou,8
2023,89,0,40098,Matt Fitzpatrick,8
2023,89,0,34563,Chesson Hadley,8
2023,89,0,35901,Paul Haley II,8
2023,89,0,27554,Scott Harrington,8
2023,89,0,49298,Kramer Hickok,8
2023,89,0,33597,Harry Higgs,8
2023,89,0,32757,Patton Kizzire,8
2023,89,0,27936,Martin Laird,8
2023,89,0,36326,David Lipsky,8
2023,89,0,40162,Justin Lower,8
2023,89,0,33204,Shane Lowry,8
2023,89,0,30163,Henrik Norlander,8
2023,89,0,25818,Scott Piercy,8
2023,89,0,28252,Seamus Power,8
2023,89,0,36699,Patrick Rodgers,8
2023,89,0,49960,Sepp Straka,8
2023,89,0,35617,Martin Trainer,8
2023,89,0,31323,Gary Woodland,8
2023,110,0,19803,Ryan Armour,7
2023,110,0,34255,Joseph Bramlett,7
2023,110,0,35450,Patrick Cantlay,7
2023,110,0,33653,Thomas Detry,7
2023,110,0,29535,Brice Garnett,7
2023,110,0,35310,Lanto Griffin,7
2023,110,0,27644,Brian Harman,7
2023,110,0,35879,Kelly Kraft,7
2023,110,0,23108,Matt Kuchar,7
2023,110,0,32839,Hideki Matsuyama,7
2023,110,0,51491,Brandon Matthews,7
2023,110,0,27349,Alex Noren,7
2023,110,0,29908,C.T. Pan,7
2023,110,0,47983,Chad Ramey,7
2023,110,0,26476,Chez Reavie,7
2023,110,0,50095,Austin Smotherman,7
2023,110,0,39324,J.J. Spaun,7
2023,110,0,48699,Callum Tarren,7
2023,110,0,25493,Nick Taylor,7
2023,110,0,51634,Sahith Theegala,7
2023,110,0,48887,Matt Wallace,7
2023,110,0,52411,Kyle Westmoreland,7
2023,132,0,40058,Zac Blair,6
2023,132,0,48084,Wesley Bryan,6
2023,132,0,52372,Cameron Champ,6
2023,132,0,25686,Jason Dufner,6
2023,132,0,34099,Harris English,6
2023,132,0,29725,Tony Finau,6
2023,132,0,30911,Tommy Fleetwood,6
2023,132,0,29970,Dylan Frittelli,6
2023,132,0,33399,Adam Hadwin,6
2023,132,0,32448,James Hahn,6
2023,132,0,52453,Nicolai Hojgaard,6
2023,132,0,32791,K.H. Lee,6
2023,132,0,33413,Ben Martin,6
2023,132,0,31202,William McGirt,6
2023,132,0,28237,Rory McIlroy,6
2023,132,0,26596,Ryan Moore,6
2023,132,0,29289,S.Y. Noh,6
2023,132,0,40250,Taylor Pendrith,6
2023,132,0,22056,Cameron Percy,6
2023,132,0,34046,Jordan Spieth,6
2023,132,0,27214,Kevin Streelman,6
2023,132,0,25632,Jimmy Walker,6
2023,132,0,27095,Nick Watney,6
2023,132,0,58967,Trevor Werbylo,6
2023,156,0,46435,Austin Cook,5
2023,156,0,34076,Joel Dahmen,5
2023,156,0,39954,Cody Gribble,5
2023,156,0,31646,Emiliano Grillo,5
2023,156,0,27974,Sung Kang,5
2023,156,0,37455,Si Woo Kim,5
2023,156,0,33122,Russell Knox,5
2023,156,0,33410,Andrew Landry,5
2023,156,0,46442,Maverick McNealy,5
2023,156,0,32640,Troy Merritt,5
2023,156,0,34256,Andrew Putnam,5
2023,156,0,31560,Brian Stuard,5
2023,156,0,48119,Ben Taylor,5
2023,156,0,30927,Brendon Todd,5
2023,156,0,32139,Danny Willett,5
2023,156,0,54783,Dylan Wu,5
2023,172,0,24925,Jonathan Byrd,4
2023,172,0,28089,Jason Day,4
2023,172,0,12716,Charley Hoffman,4
2023,172,0,29420,Billy Horschel,4
2023,172,0,48117,Kurt Kitayama,4
2023,172,0,32816,Satoshi Kodaira,4
2023,172,0,27963,Chris Stroud,4
2023,172,0,50493,Justin Suh,4
2023,180,0,33408,Tyson Alexander,3
2023,180,0,33141,Keegan Bradley,3
2023,180,0,31577,Tano Goya,3
2023,180,0,34098,Russell Henley,3
2023,180,0,39058,Lucas Herbert,3
2023,180,0,34409,David Lingmerth,3
2023,180,0,51997,Andrew Novak,3
2023,180,0,24140,Sean O'Hair,3
2023,180,0,57366,Cameron Young,3
2023,189,0,24024,Zach Johnson,2
2023,189,0,46601,Trey Mullinax,2
2023,189,0,53165,Doc Redman,2
2023,192,0,31557,Jim Herman,1
2023,192,0,49766,Hank Lebioda,1
2022,1,0,36699,Patrick Rodgers,21
2022,2,0,39971,Sungjae Im,18
2022,2,0,46442,Maverick McNealy,18
2022,4,0,46402,Talor Gooch,15
2022,4,0,36799,Stephan Jaeger,15
2022,4,0,36326,David Lipsky,15
2022,7,0,55708,Hayden Buckley,14
2022,7,0,45157,Cam Davis,14
2022,7,0,30926,Chris Kirk,14
2022,7,0,27064,Jhonattan Vegas,14
2022,11,0,51766,Wyndham Clark,13
2022,11,0,39977,Max Homa,13
2022,11,0,46601,Trey Mullinax,13
2022,11,0,37275,Sam Ryder,13
2022,11,0,51634,Sahith Theegala,13
2022,16,0,54628,Lee Hodges,12
2022,16,0,32791,K.H. Lee,12
2022,16,0,27129,Luke List,12
2022,16,0,25818,Scott Piercy,12
2022,16,0,33448,Justin Thomas,12
2022,16,0,49964,Aaron Wise,12
2022,16,0,31323,Gary Woodland,12
2022,23,0,45609,Tyler Duncan,11
2022,23,0,36801,Mark Hubbard,11
2022,23,0,32757,Patton Kizzire,11
2022,23,0,32640,Troy Merritt,11
2022,23,0,45486,Joaquin Niemann,11
2022,23,0,28252,Seamus Power,11
2022,23,0,47995,Davis Riley,11
2022,23,0,48081,Xander Schauffele,11
2022,23,0,34046,Jordan Spieth,11
2022,23,0,30692,Scott Stallings,11
2022,23,0,48699,Callum Tarren,11
2022,23,0,33419,Cameron Tringale,11
2022,23,0,57366,Cameron Young,11
2022,36,0,29970,Dylan Frittelli,10
2022,36,0,32662,Michael Gligic,10
2022,36,0,27644,Brian Harman,10
2022,36,0,49298,Kramer Hickok,10
2022,36,0,26300,Matt Jones,10
2022,36,0,26851,Marc Leishman,10
2022,36,0,28237,Rory McIlroy,10
2022,36,0,48822,Sebastián Muñoz,10
2022,36,0,49771,J.T. Poston,10
2022,36,0,53165,Doc Redman,10
2022,36,0,24502,Adam Scott,10
2022,36,0,46340,Alex Smalley,10
2022,48,0,35450,Patrick Cantlay,9
2022,48,0,39997,Corey Conners,9
2022,48,0,31646,Emiliano Grillo,9
2022,48,0,32448,James Hahn,9
2022,48,0,34098,Russell Henley,9
2022,48,0,33597,Harry Higgs,9
2022,48,0,48117,Kurt Kitayama,9
2022,48,0,33204,Shane Lowry,9
2022,48,0,32839,Hideki Matsuyama,9
2022,48,0,47993,Denny McCarthy,9
2022,48,0,40250,Taylor Pendrith,9
2022,48,0,22056,Cameron Percy,9
2022,48,0,34256,Andrew Putnam,9
2022,48,0,46414,Aaron Rai,9
2022,48,0,47856,Seth Reeves,9
2022,48,0,23621,Rory Sabbatini,9
2022,48,0,46046,Scottie Scheffler,9
2022,48,0,35891,Cameron Smith,9
2022,48,0,34431,Robert Streb,9
2022,48,0,40115,Adam Svensson,9
2022,48,0,34264,Hudson Swafford,9
2022,48,0,51894,Vince Whaley,9
2022,70,0,33141,Keegan Bradley,8
2022,70,0,48084,Wesley Bryan,8
2022,70,0,20229,Stewart Cink,8
2022,70,0,47988,Nick Hardy,8
2022,70,0,29420,Billy Horschel,8
2022,70,0,46717,Viktor Hovland,8
2022,70,0,33122,Russell Knox,8
2022,70,0,30944,Jason Kokrak,8
2022,70,0,39546,Keith Mitchell,8
2022,70,0,51997,Andrew Novak,8
2022,70,0,33667,Carlos Ortiz,8
2022,70,0,47529,Mito Pereira,8
2022,70,0,46970,Jon Rahm,8
2022,70,0,22405,Justin Rose,8
2022,70,0,29221,Webb Simpson,8
2022,70,0,27139,David Skinns,8
2022,70,0,32333,Kevin Tway,8
2022,70,0,52374,Brandon Wu,8
2022,88,0,37212,Paul Barjon,7
2022,88,0,52372,Cameron Champ,7
2022,88,0,29725,Tony Finau,7
2022,88,0,40098,Matt Fitzpatrick,7
2022,88,0,52375,Doug Ghim,7
2022,88,0,24980,Scott Gutschewski,7
2022,88,0,46550,Brandon Hagy,7
2022,88,0,34363,Tyrrell Hatton,7
2022,88,0,35532,Tom Hoge,7
2022,88,0,35461,Beau Hossler,7
2022,88,0,35506,Mackenzie Hughes,7
2022,88,0,27974,Sung Kang,7
2022,88,0,37455,Si Woo Kim,7
2022,88,0,29478,Kevin Kisner,7
2022,88,0,27936,Martin Laird,7
2022,88,0,29926,Danny Lee,7
2022,88,0,40162,Justin Lower,7
2022,88,0,34466,Peter Malnati,7
2022,88,0,50525,Collin Morikawa,7
2022,88,0,26476,Chez Reavie,7
2022,88,0,39324,J.J. Spaun,7
2022,88,0,10381,Curtis Thompson,7
2022,88,0,32150,Michael Thompson,7
2022,88,0,35617,Martin Trainer,7
2022,88,0,37189,Harold Varner III,7
2022,88,0,47483,Will Zalatoris,7
2022,114,0,45522,Christiaan Bezuidenhout,6
2022,114,0,47504,Sam Burns,6
2022,114,0,28089,Jason Day,6
2022,114,0,32102,Rickie Fowler,6
2022,114,0,29974,Branden Grace,6
2022,114,0,35310,Lanto Griffin,6
2022,114,0,34563,Chesson Hadley,6
2022,114,0,33490,Bo Hoag,6
2022,114,0,34174,John Huh,6
2022,114,0,36884,Ben Kohles,6
2022,114,0,31420,Anirban Lahiri,6
2022,114,0,28775,Nate Lashley,6
2022,114,0,23320,Ryan Palmer,6
2022,114,0,47983,Chad Ramey,6
2022,114,0,34610,Matthias Schwab,6
2022,114,0,50095,Austin Smotherman,6
2022,114,0,29518,Brendan Steele,6
2022,114,0,27214,Kevin Streelman,6
2022,114,0,25493,Nick Taylor,6
2022,114,0,27095,Nick Watney,6
2022,114,0,45540,Jared Wolfe,6
2022,135,0,45526,Abraham Ancer,5
2022,135,0,30978,Kiradech Aphibarnrat,5
2022,135,0,34255,Joseph Bramlett,5
2022,135,0,32366,Kevin Chappell,5
2022,135,0,46435,Austin Cook,5
2022,135,0,30911,Tommy Fleetwood,5
2022,135,0,25900,Lucas Glover,5
2022,135,0,24924,Bill Haas,5
2022,135,0,33399,Adam Hadwin,5
2022,135,0,32816,Satoshi Kodaira,5
2022,135,0,36689,Brooks Koepka,5
2022,135,0,35879,Kelly Kraft,5
2022,135,0,35449,Adam Long,5
2022,135,0,36871,Matthew NeSmith,5
2022,135,0,30163,Henrik Norlander,5
2022,135,0,24361,Pat Perez,5
2022,135,0,51890,Greyson Sigg,5
2022,135,0,27649,Brandt Snedeker,5
2022,135,0,28114,Dawie van der Walt,5
2022,135,0,27770,Camilo Villegas,5
2022,135,0,47128,Richy Werenski,5
2022,135,0,54783,Dylan Wu,5
2022,157,0,24925,Jonathan Byrd,4
2022,157,0,34076,Joel Dahmen,4
2022,157,0,29535,Brice Garnett,4
2022,157,0,36852,Jim Knous,4
2022,157,0,23108,Matt Kuchar,4
2022,157,0,49766,Hank Lebioda,4
2022,157,0,49947,Taylor Moore,4
2022,157,0,47347,Adam Schenk,4
2022,157,0,31560,Brian Stuard,4
2022,157,0,40006,Erik van Rooyen,4
2022,157,0,48887,Matt Wallace,4
2022,157,0,56278,Matthew Wolff,4
2022,169,0,27895,Jonas Blixt,3
2022,169,0,23983,Luke Donald,3
2022,169,0,35110,Brett Drewitt,3
2022,169,0,39058,Lucas Herbert,3
2022,169,0,54421,Garrick Higgo,3
2022,169,0,12716,Charley Hoffman,3
2022,169,0,24024,Zach Johnson,3
2022,169,0,25198,Francesco Molinari,3
2022,169,0,29289,S.Y. Noh,3
2022,169,0,27349,Alex Noren,3
2022,169,0,29908,C.T. Pan,3
2022,169,0,34360,Patrick Reed,3
2022,169,0,39953,Chase Seiffert,3
2022,169,0,49960,Sepp Straka,3
2022,169,0,30927,Brendon Todd,3
2022,184,0,19803,Ryan Armour,2
2022,184,0,25686,Jason Dufner,2
2022,184,0,31557,Jim Herman,2
2022,184,0,21961,Charles Howell III,2
2022,184,0,51950,Max McGreevy,2
2022,184,0,24138,Ian Poulter,2
2022,184,0,33486,Roger Sloan,2
2022,184,0,32139,Danny Willett,2
2022,192,0,39436,Joshua Creel,1
2022,193,0,23325,Vaughn Taylor,0
2021,1,0,45157,Cam Davis,20
2021,2,0,47959,Bryson DeChambeau,19
2021,3,0,33667,Carlos Ortiz,17
2021,4,0,39997,Corey Conners,16
2021,4,0,33448,Justin Thomas,16
2021,4,0,47483,Will Zalatoris,16
2021,7,0,21209,Sergio Garcia,15
2021,7,0,39971,Sungjae Im,15
2021,7,0,32757,Patton Kizzire,15
2021,7,0,34046,Jordan Spieth,15
2021,11,0,34099,Harris English,14
2021,11,0,29725,Tony Finau,14
2021,11,0,27554,Scott Harrington,14
2021,11,0,32791,K.H. Lee,14
2021,11,0,27129,Luke List,14
2021,11,0,32839,Hideki Matsuyama,14
2021,17,0,34255,Joseph Bramlett,13
2021,17,0,52372,Cameron Champ,13
2021,17,0,36699,Patrick Rodgers,13
2021,17,0,48081,Xander Schauffele,13
2021,17,0,26331,Charl Schwartzel,13
2021,22,0,56762,Will Gordon,12
2021,22,0,32640,Troy Merritt,12
2021,22,0,23320,Ryan Palmer,12
2021,22,0,49771,J.T. Poston,12
2021,22,0,27649,Brandt Snedeker,12
2021,22,0,30110,Kyle Stanley,12
2021,22,0,34264,Hudson Swafford,12
2021,22,0,25493,Nick Taylor,12
2021,22,0,35658,Kris Ventura,12
2021,31,0,33141,Keegan Bradley,11
2021,31,0,47504,Sam Burns,11
2021,31,0,27644,Brian Harman,11
2021,31,0,33597,Harry Higgs,11
2021,31,0,33490,Bo Hoag,11
2021,31,0,39977,Max Homa,11
2021,31,0,30925,Dustin Johnson,11
2021,31,0,36689,Brooks Koepka,11
2021,31,0,30163,Henrik Norlander,11
2021,31,0,26329,Louis Oosthuizen,11
2021,31,0,46970,Jon Rahm,11
2021,31,0,34360,Patrick Reed,11
2021,31,0,49960,Sepp Straka,11
2021,31,0,30927,Brendon Todd,11
2021,31,0,47128,Richy Werenski,11
2021,31,0,56278,Matthew Wolff,11
2021,47,0,51766,Wyndham Clark,10
2021,47,0,19846,Brian Gay,10
2021,47,0,46402,Talor Gooch,10
2021,47,0,31646,Emiliano Grillo,10
2021,47,0,12716,Charley Hoffman,10
2021,47,0,39975,Michael Kim,10
2021,47,0,37455,Si Woo Kim,10
2021,47,0,31420,Anirban Lahiri,10
2021,47,0,27936,Martin Laird,10
2021,47,0,27556,Ted Potter Jr.,10
2021,47,0,37275,Sam Ryder,10
2021,47,0,29221,Webb Simpson,10
2021,47,0,35891,Cameron Smith,10
2021,47,0,51894,Vince Whaley,10
2021,61,0,40026,Daniel Berger,9
2021,61,0,29535,Brice Garnett,9
2021,61,0,35310,Lanto Griffin,9
2021,61,0,29420,Billy Horschel,9
2021,61,0,26300,Matt Jones,9
2021,61,0,26851,Marc Leishman,9
2021,61,0,24781,Hunter Mahan,9
2021,61,0,34213,Grayson Murray,9
2021,61,0,45486,Joaquin Niemann,9
2021,61,0,46046,Scottie Scheffler,9
2021,61,0,29518,Brendan Steele,9
2021,61,0,34431,Robert Streb,9
2021,61,0,23325,Vaughn Taylor,9
2021,61,0,37189,Harold Varner III,9
2021,61,0,27770,Camilo Villegas,9
2021,61,0,25632,Jimmy Walker,9
2021,61,0,25804,Bubba Watson,9
2021,61,0,49964,Aaron Wise,9
2021,79,0,29479,Scott Brown,8
2021,79,0,26499,Rafa Cabrera Bello,8
2021,79,0,25364,Paul Casey,8
2021,79,0,20229,Stewart Cink,8
2021,79,0,40098,Matt Fitzpatrick,8
2021,79,0,32662,Michael Gligic,8
2021,79,0,33399,Adam Hadwin,8
2021,79,0,35532,Tom Hoge,8
2021,79,0,36801,Mark Hubbard,8
2021,79,0,35506,Mackenzie Hughes,8
2021,79,0,29478,Kevin Kisner,8
2021,79,0,33122,Russell Knox,8
2021,79,0,30944,Jason Kokrak,8
2021,79,0,49766,Hank Lebioda,8
2021,79,0,47993,Denny McCarthy,8
2021,79,0,46442,Maverick McNealy,8
2021,79,0,39546,Keith Mitchell,8
2021,79,0,48822,Sebastián Muñoz,8
2021,79,0,25396,Kevin Na,8
2021,79,0,36871,Matthew NeSmith,8
2021,79,0,25818,Scott Piercy,8
2021,79,0,22405,Justin Rose,8
2021,79,0,24502,Adam Scott,8
2021,79,0,30692,Scott Stallings,8
2021,79,0,32150,Michael Thompson,8
2021,79,0,35617,Martin Trainer,8
2021,79,0,32333,Kevin Tway,8
2021,106,0,28420,Ryan Brehm,7
2021,106,0,32448,James Hahn,7
2021,106,0,34098,Russell Henley,7
2021,106,0,31557,Jim Herman,7
2021,106,0,35461,Beau Hossler,7
2021,106,0,30926,Chris Kirk,7
