YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,1,0,60767,Blaine Hale Jr.,-2.000
2024,1,0,27644,Brian Harman,-2.000
2024,3,0,33948,Byeong Hun An,-1.000
2024,3,0,34374,Erik Barnes,-1.000
2024,3,0,45522,Christiaan Bezuidenhout,-1.000
2024,3,0,52372,Cameron Champ,-1.000
2024,3,0,59442,Parker Coody,-1.000
2024,3,0,59866,Nick Dunlap,-1.000
2024,3,0,29535,Brice Garnett,-1.000
2024,3,0,33399,Adam Hadwin,-1.000
2024,3,0,39971,Sungjae Im,-1.000
2024,3,0,34587,Chan Kim,-1.000
2024,3,0,30926,Chris Kirk,-1.000
2024,3,0,36884,Ben Kohles,-1.000
2024,3,0,32640,Troy Merritt,-1.000
2024,3,0,29908,C.T. Pan,-1.000
2024,3,0,28252,Seamus Power,-1.000
2024,3,0,47983,Chad Ramey,-1.000
2024,3,0,46441,Robby Shelton,-1.000
2024,3,0,27649,Brandt Snedeker,-1.000
2024,3,0,48119,Ben Taylor,-1.000
2024,3,0,35617,Martin Trainer,-1.000
2024,3,0,52513,Carson Young,-1.000
2024,24,0,46414,Aaron Rai,-.875
2024,25,0,39997,Corey Conners,-.857
2024,25,0,48117,Kurt Kitayama,-.857
2024,27,0,28775,Nate Lashley,-.833
2024,27,0,30927,Brendon Todd,-.833
2024,27,0,31323,Gary Woodland,-.833
2024,27,0,54783,Dylan Wu,-.833
2024,31,0,51766,Wyndham Clark,-.800
2024,32,0,33968,Thorbjørn Olesen,-.778
2024,33,0,56149,Wilson Furr,-.750
2024,33,0,54421,Garrick Higgo,-.750
2024,33,0,46717,Viktor Hovland,-.750
2024,33,0,27936,Martin Laird,-.750
2024,33,0,52215,Robert MacIntyre,-.750
2024,33,0,36699,Patrick Rodgers,-.750
2024,39,0,49947,Taylor Moore,-.727
2024,40,0,47663,Kevin Dougherty,-.714
2024,40,0,50188,S.H. Kim,-.714
2024,40,0,27349,Alex Noren,-.714
2024,43,0,47504,Sam Burns,-.667
2024,43,0,57362,Austin Eckroat,-.667
2024,43,0,33204,Shane Lowry,-.667
2024,43,0,26596,Ryan Moore,-.667
2024,43,0,32333,Kevin Tway,-.667
2024,43,0,27770,Camilo Villegas,-.667
2024,49,0,60067,Joe Highsmith,-.636
2024,50,0,33408,Tyson Alexander,-.625
2024,50,0,35461,Beau Hossler,-.625
2024,50,0,33486,Roger Sloan,-.625
2024,53,0,33653,Thomas Detry,-.600
2024,53,0,50497,Adrien Dumont de Chassart,-.600
2024,53,0,47420,Jake Knapp,-.600
2024,53,0,28237,Rory McIlroy,-.600
2024,53,0,40006,Erik van Rooyen,-.600
2024,53,0,51894,Vince Whaley,-.600
2024,59,0,51634,Sahith Theegala,-.583
2024,60,0,52514,Trace Crowe,-.571
2024,60,0,57975,Harry Hall,-.571
2024,60,0,12716,Charley Hoffman,-.571
2024,60,0,47806,Raul Pereda,-.571
2024,64,0,51977,Max Greyserman,-.556
2024,64,0,37455,Si Woo Kim,-.556
2024,64,0,27129,Luke List,-.556
2024,67,0,35450,Patrick Cantlay,-.500
2024,67,0,34021,Bud Cauley,-.500
2024,67,0,32102,Rickie Fowler,-.500
2024,67,0,29936,Ryan Fox,-.500
2024,67,0,52375,Doug Ghim,-.500
2024,67,0,35310,Lanto Griffin,-.500
2024,67,0,51287,Ryo Hisatsune,-.500
2024,67,0,29420,Billy Horschel,-.500
2024,67,0,35506,Mackenzie Hughes,-.500
2024,67,0,23108,Matt Kuchar,-.500
2024,67,0,30163,Henrik Norlander,-.500
2024,67,0,48153,Matthieu Pavon,-.500
2024,67,0,22405,Justin Rose,-.500
2024,67,0,37275,Sam Ryder,-.500
2024,67,0,24502,Adam Scott,-.500
2024,67,0,39327,Ben Silverman,-.500
2024,67,0,55893,Sam Stevens,-.500
2024,67,0,40115,Adam Svensson,-.500
2024,67,0,25493,Nick Taylor,-.500
2024,67,0,27330,Josh Teater,-.500
2024,67,0,48887,Matt Wallace,-.500
2024,67,0,48319,Tom Whitney,-.500
2024,67,0,45242,Kevin Yu,-.500
2024,67,0,47483,Will Zalatoris,-.500
2024,91,0,54591,Ben Griffin,-.462
2024,92,0,45157,Cam Davis,-.444
2024,92,0,54628,Lee Hodges,-.444
2024,92,0,58168,Davis Thompson,-.444
2024,92,0,38991,Alejandro Tosti,-.444
2024,96,0,22371,Aaron Baddeley,-.429
2024,96,0,28089,Jason Day,-.429
2024,96,0,34099,Harris English,-.429
2024,96,0,51696,Rico Hoey,-.429
2024,96,0,36799,Stephan Jaeger,-.429
2024,96,0,39975,Michael Kim,-.429
2024,96,0,39546,Keith Mitchell,-.429
2024,96,0,52374,Brandon Wu,-.429
2024,104,0,56630,Akshay Bhatia,-.400
2024,104,0,55182,Tom Kim,-.400
2024,104,0,37378,Min Woo Lee,-.400
2024,104,0,47993,Denny McCarthy,-.400
2024,104,0,48081,Xander Schauffele,-.400
2024,109,0,35532,Tom Hoge,-.375
2024,110,0,40026,Daniel Berger,-.333
2024,110,0,40058,Zac Blair,-.333
2024,110,0,54576,Patrick Fishburn,-.333
2024,110,0,25900,Lucas Glover,-.333
2024,110,0,34563,Chesson Hadley,-.333
2024,110,0,32791,K.H. Lee,-.333
2024,110,0,40250,Taylor Pendrith,-.333
2024,110,0,46046,Scottie Scheffler,-.333
2024,110,0,47347,Adam Schenk,-.333
2024,110,0,48867,Matti Schmid,-.333
2024,110,0,27214,Kevin Streelman,-.333
2024,110,0,33448,Justin Thomas,-.333
2024,110,0,27064,Jhonattan Vegas,-.333
2024,123,0,47591,Eric Cole,-.308
2024,124,0,51997,Andrew Novak,-.300
2024,125,0,37212,Paul Barjon,-.286
2024,125,0,32070,Rafael Campos,-.286
2024,125,0,47988,Nick Hardy,-.286
2024,125,0,40162,Justin Lower,-.286
2024,129,0,46442,Maverick McNealy,-.273
2024,130,0,34255,Joseph Bramlett,-.250
2024,130,0,34076,Joel Dahmen,-.250
2024,130,0,45609,Tyler Duncan,-.250
2024,130,0,31646,Emiliano Grillo,-.250
2024,130,0,36326,David Lipsky,-.250
2024,130,0,32839,Hideki Matsuyama,-.250
2024,130,0,51070,Vincent Norrman,-.250
2024,130,0,47679,Victor Perez,-.250
2024,130,0,34046,Jordan Spieth,-.250
2024,139,0,60004,Jacob Bridgeman,-.200
2024,139,0,55708,Hayden Buckley,-.200
2024,139,0,32366,Kevin Chappell,-.200
2024,139,0,59095,Chris Gotterup,-.200
2024,139,0,32757,Patton Kizzire,-.200
2024,139,0,34256,Andrew Putnam,-.200
2024,139,0,46340,Alex Smalley,-.200
2024,139,0,57366,Cameron Young,-.200
2024,147,0,40098,Matt Fitzpatrick,-.167
2024,147,0,55789,Taylor Montgomery,-.167
2024,149,0,50525,Collin Morikawa,-.143
2024,149,0,49960,Sepp Straka,-.143
2024,151,0,39977,Max Homa,-.111
2024,152,0,36801,Mark Hubbard,-.100
2024,153,0,52955,Ludvig Åberg,E
2024,153,0,33141,Keegan Bradley,E
2024,153,0,28420,Ryan Brehm,E
2024,153,0,32367,Jorge Campillo,E
2024,153,0,51349,Nico Echavarria,E
2024,153,0,34098,Russell Henley,E
2024,153,0,52453,Nicolai Højgaard,E
2024,153,0,24024,Zach Johnson,E
2024,153,0,34466,Peter Malnati,E
2024,153,0,46113,Ryan McCormick,E
2024,153,0,59143,Mac Meissner,E
2024,153,0,36871,Matt NeSmith,E
2024,153,0,23320,Ryan Palmer,E
2024,153,0,57900,Chandler Phillips,E
2024,153,0,49771,J.T. Poston,E
2024,153,0,26476,Chez Reavie,E
2024,153,0,29221,Webb Simpson,E
2024,153,0,50095,Austin Smotherman,E
2024,153,0,39324,J.J. Spaun,E
2024,153,0,50484,Hayden Springer,E
2024,153,0,48699,Callum Tarren,E
2024,153,0,52666,Sami Valimaki,E
2024,153,0,55454,Carl Yuan,E
2024,176,0,29725,Tony Finau,+.200
2024,176,0,47995,Davis Riley,+.200
2024,178,0,30911,Tommy Fleetwood,+.250
2024,179,0,50493,Justin Suh,+.333
2024,180,0,29478,Kevin Kisner,+.400
2024,181,0,27139,David Skinns,+.667
2024,182,0,59836,Pierceson Coody,+1.000
2023,1,0,34076,Joel Dahmen,-1.500
2023,2,0,24925,Jonathan Byrd,-1.000
2023,2,0,49453,Trevor Cone,-1.000
2023,2,0,39997,Corey Conners,-1.000
2023,2,0,30911,Tommy Fleetwood,-1.000
2023,2,0,35901,Paul Haley II,-1.000
2023,2,0,54628,Lee Hodges,-1.000
2023,2,0,32791,K.H. Lee,-1.000
2023,2,0,32640,Troy Merritt,-1.000
2023,2,0,25818,Scott Piercy,-1.000
2023,2,0,53165,Doc Redman,-1.000
2023,2,0,47995,Davis Riley,-1.000
2023,2,0,34431,Robert Streb,-1.000
2023,2,0,35617,Martin Trainer,-1.000
2023,2,0,52411,Kyle Westmoreland,-1.000
2023,2,0,45242,Kevin Yu,-1.000
2023,17,0,59018,Ryan Gerard,-.833
2023,18,0,54421,Garrick Higgo,-.818
2023,19,0,40058,Zac Blair,-.800
2023,19,0,45157,Cam Davis,-.800
2023,19,0,49771,J.T. Poston,-.800
2023,19,0,46046,Scottie Scheffler,-.800
2023,23,0,35450,Patrick Cantlay,-.750
2023,23,0,33410,Andrew Landry,-.750
2023,23,0,33413,Ben Martin,-.750
2023,23,0,32839,Hideki Matsuyama,-.750
2023,27,0,50188,S.H. Kim,-.727
2023,28,0,31646,Emiliano Grillo,-.714
2023,28,0,29221,Webb Simpson,-.714
2023,28,0,52513,Carson Young,-.714
2023,31,0,32102,Rickie Fowler,-.667
2023,31,0,25900,Lucas Glover,-.667
2023,31,0,27554,Scott Harrington,-.667
2023,31,0,34363,Tyrrell Hatton,-.667
2023,31,0,36801,Mark Hubbard,-.667
2023,31,0,49960,Sepp Straka,-.667
2023,31,0,47128,Richy Werenski,-.667
2023,38,0,46414,Aaron Rai,-.636
2023,39,0,48887,Matt Wallace,-.625
