YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
2018,0,27556,Ted Potter Jr.,2.78,8,288
2018,0,39324,J.J. Spaun,2.78,8,288
2018,0,30692,Scott Stallings,2.78,9,324
2018,0,34431,Robert Streb,2.78,5,180
2018,0,27095,Nick Watney,2.78,10,360
2018,0,19803,Ryan Armour,2.9,12,414
2018,0,29725,Tony Finau,2.9,12,414
2018,0,31323,Gary Woodland,2.91,11,378
2018,0,29479,Scott Brown,2.92,10,342
2018,0,33122,Russell Knox,2.92,10,342
2018,0,23621,Rory Sabbatini,2.92,10,342
2018,0,27064,Jhonattan Vegas,2.92,10,342
2018,0,40026,Daniel Berger,2.94,9,306
2018,0,35376,Roberto Díaz,2.99,7,234
2018,0,27349,Alex Noren,2.99,7,234
2018,0,27963,Chris Stroud,2.99,7,234
2018,0,23541,Ben Crane,3.03,6,198
2018,0,32150,Michael Thompson,3.03,6,198
2018,0,22405,Justin Rose,3.13,9,288
2018,0,22371,Aaron Baddeley,3.17,8,252
2018,0,20472,Alex Cejka,3.17,8,252
2018,0,39997,Corey Conners,3.17,12,378
2018,0,24358,Robert Garrigus,3.17,8,252
2018,0,24024,Zach Johnson,3.17,12,378
2018,0,25240,D.A. Points,3.17,4,126
2018,0,29518,Brendan Steele,3.17,8,252
2018,0,35450,Patrick Cantlay,3.22,11,342
2018,0,30110,Kyle Stanley,3.22,11,342
2018,0,37189,Harold Varner III,3.22,11,342
2018,0,32876,Martin Piller,3.24,7,216
2018,0,32102,Rickie Fowler,3.27,10,306
2018,0,12716,Charley Hoffman,3.27,10,306
2018,0,26476,Chez Reavie,3.27,10,306
2018,0,25632,Jimmy Walker,3.27,10,306
2018,0,47128,Richy Werenski,3.27,10,306
2018,0,29908,C.T. Pan,3.28,13,396
2018,0,30978,Kiradech Aphibarnrat,3.33,6,180
2018,0,10809,Jim Furyk,3.33,6,180
2018,0,50526,Tom Lovelady,3.33,9,270
2018,0,46970,Jon Rahm,3.33,9,270
2018,0,21961,Charles Howell III,3.38,14,414
2018,0,36699,Patrick Rodgers,3.4,11,324
2018,0,35545,Blayne Barber,3.42,8,234
2018,0,23353,J.J. Henry,3.42,8,234
2018,0,29223,Sam Saunders,3.42,8,234
2018,0,47287,Ethan Tracy,3.42,8,234
2018,0,48081,Xander Schauffele,3.44,13,378
2018,0,30911,Tommy Fleetwood,3.47,10,288
2018,0,28775,Nate Lashley,3.47,5,144
2018,0,33419,Cameron Tringale,3.47,5,144
2018,0,20572,Rod Pampling,3.54,7,198
2018,0,33418,Shawn Stefani,3.57,9,252
2018,0,35421,Brandon Harkins,3.61,13,360
2018,0,46402,Talor Gooch,3.7,8,216
2018,0,27974,Sung Kang,3.7,10,270
2018,0,34213,Grayson Murray,3.7,10,270
2018,0,26329,Louis Oosthuizen,3.7,8,216
2018,0,23320,Ryan Palmer,3.7,8,216
2018,0,22056,Cameron Percy,3.7,8,216
2018,0,37275,Sam Ryder,3.7,10,270
2018,0,47347,Adam Schenk,3.7,10,270
2018,0,19846,Brian Gay,3.79,15,396
2018,0,33948,Byeong Hun An,3.8,13,342
2018,0,20229,Stewart Cink,3.8,13,342
2018,0,29461,Jamie Lovemark,3.8,13,342
2018,0,34466,Peter Malnati,3.82,11,288
2018,0,49964,Aaron Wise,3.82,11,288
2018,0,27936,Martin Laird,3.85,9,234
2018,0,37278,Nicholas Lindheim,3.85,9,234
2018,0,39328,Conrad Shindler,3.89,7,180
2018,0,25493,Nick Taylor,3.92,12,306
2018,0,12510,Chad Campbell,3.97,10,252
2018,0,27644,Brian Harman,3.97,15,378
2018,0,34076,Joel Dahmen,4.01,13,324
2018,0,28679,Fabián Gómez,4.01,13,324
2018,0,47959,Bryson DeChambeau,4.04,16,396
2018,0,26331,Charl Schwartzel,4.04,8,198
2018,0,32366,Kevin Chappell,4.07,11,270
2018,0,36689,Brooks Koepka,4.07,11,270
2018,0,34363,Tyrrell Hatton,4.17,9,216
2018,0,29222,Billy Hurley III,4.17,6,144
2018,0,27129,Luke List,4.17,15,360
2018,0,25818,Scott Piercy,4.17,12,288
2018,0,29485,Brett Stegmaier,4.17,9,216
2018,0,26499,Rafa Cabrera Bello,4.25,13,306
2018,0,29420,Billy Horschel,4.25,13,306
2018,0,25900,Lucas Glover,4.37,11,252
2018,0,29535,Brice Garnett,4.39,15,342
2018,0,29484,Peter Uihlein,4.44,12,270
2018,0,30944,Jason Kokrak,4.5,17,378
2018,0,23325,Vaughn Taylor,4.51,13,288
2018,0,26758,David Hearn,4.63,10,216
2018,0,32254,Xinjun Zhang,4.63,10,216
2018,0,36799,Stephan Jaeger,4.76,12,252
2018,0,24925,Jonathan Byrd,5.0,9,180
2018,0,27942,Rob Oppenheim,5.0,9,180
2018,0,27958,Ryan Blaum,5.19,14,270
2018,0,45609,Tyler Duncan,5.25,17,324
2018,0,24502,Adam Scott,5.26,18,342
2018,0,28307,Matt Every,5.56,11,198
2018,0,32816,Satoshi Kodaira,5.56,7,126
2018,0,39546,Keith Mitchell,5.56,21,378
2018,0,35544,Andrew Yun,5.56,4,72
2018,0,29974,Branden Grace,5.93,16,270
2018,0,34264,Hudson Swafford,5.95,15,252
2017,0,19846,Brian Gay,0.69,2,288
2017,0,30852,Ryo Ishikawa,0.69,1,144
2017,0,29926,Danny Lee,0.69,2,288
2017,0,25345,Carl Pettersson,0.79,1,126
2017,0,39954,Cody Gribble,0.93,2,216
2017,0,37454,Whee Kim,0.93,2,216
2017,0,23621,Rory Sabbatini,0.93,2,216
2017,0,1810,Phil Mickelson,1.17,4,342
2017,0,24024,Zach Johnson,1.31,4,306
2017,0,31560,Brian Stuard,1.31,4,306
2017,0,46443,Brian Campbell,1.39,2,144
2017,0,12510,Chad Campbell,1.39,5,360
2017,0,25720,Chad Collins,1.39,2,144
2017,0,30925,Dustin Johnson,1.39,4,288
2017,0,35879,Kelly Kraft,1.39,3,216
2017,0,19803,Ryan Armour,1.52,3,198
2017,0,28237,Rory McIlroy,1.52,3,198
2017,0,29479,Scott Brown,1.54,5,324
2017,0,34046,Jordan Spieth,1.54,5,324
2017,0,6522,Ernie Els,1.59,2,126
2017,0,33448,Justin Thomas,1.63,5,306
2017,0,33418,Shawn Stefani,1.67,3,180
2017,0,26331,Charl Schwartzel,1.71,4,234
2017,0,24502,Adam Scott,1.71,4,234
2017,0,27958,Ryan Blaum,1.77,7,396
2017,0,35450,Patrick Cantlay,1.85,4,216
2017,0,28093,Miguel Angel Carballo,1.85,3,162
2017,0,20104,Ken Duke,1.85,4,216
2017,0,10809,Jim Furyk,1.85,3,162
2017,0,27644,Brian Harman,1.85,7,378
2017,0,23800,Bryce Molder,1.85,4,216
2017,0,24140,Sean O'Hair,1.85,6,324
2017,0,32448,James Hahn,1.94,7,360
2017,0,23541,Ben Crane,1.96,6,306
2017,0,28500,Martin Flores,1.96,6,306
2017,0,34466,Peter Malnati,1.96,6,306
2017,0,29974,Branden Grace,1.98,5,252
2017,0,31420,Anirban Lahiri,1.98,5,252
2017,0,30692,Scott Stallings,1.98,5,252
2017,0,24357,K.J. Choi,2.02,4,198
2017,0,27649,Brandt Snedeker,2.02,4,198
2017,0,33948,Byeong Hun An,2.08,6,288
2017,0,29725,Tony Finau,2.08,9,432
2017,0,30926,Chris Kirk,2.08,6,288
2017,0,26951,Johnson Wagner,2.08,3,144
2017,0,25892,Steve Wheatcroft,2.08,3,144
2017,0,26851,Marc Leishman,2.12,8,378
2017,0,26476,Chez Reavie,2.12,8,378
2017,0,30191,Julián Etulain,2.14,5,234
2017,0,36801,Mark Hubbard,2.14,5,234
2017,0,32640,Troy Merritt,2.14,5,234
2017,0,22046,Geoff Ogilvy,2.14,5,234
2017,0,36689,Brooks Koepka,2.16,7,324
2017,0,32839,Hideki Matsuyama,2.16,7,324
2017,0,46501,Ollie Schniederjans,2.16,7,324
2017,0,34264,Hudson Swafford,2.16,7,324
2017,0,34360,Patrick Reed,2.17,9,414
2017,0,22371,Aaron Baddeley,2.22,4,180
2017,0,22986,Søren Kjeldsen,2.22,4,180
2017,0,27214,Kevin Streelman,2.22,8,360
2017,0,32150,Michael Thompson,2.22,4,180
2017,0,25364,Paul Casey,2.27,9,396
2017,0,23108,Matt Kuchar,2.27,9,396
2017,0,34021,Bud Cauley,2.29,7,306
2017,0,33461,Morgan Hoffmann,2.29,7,306
2017,0,35891,Cameron Smith,2.29,7,306
2017,0,40026,Daniel Berger,2.34,8,342
2017,0,23325,Vaughn Taylor,2.34,8,342
2017,0,23983,Luke Donald,2.38,3,126
2017,0,31557,Jim Herman,2.38,6,252
2017,0,29221,Webb Simpson,2.42,10,414
2017,0,27436,Graham DeLaet,2.43,7,288
2017,0,34409,David Lingmerth,2.43,7,288
2017,0,33413,Ben Martin,2.43,7,288
2017,0,29908,C.T. Pan,2.43,7,288
2017,0,24846,Ricky Barnes,2.47,8,324
2017,0,34213,Grayson Murray,2.47,8,324
2017,0,39324,J.J. Spaun,2.47,8,324
2017,0,27064,Jhonattan Vegas,2.47,8,324
2017,0,25900,Lucas Glover,2.5,9,360
2017,0,24507,Jason Bohn,2.53,5,198
2017,0,25396,Kevin Na,2.61,8,306
2017,0,20229,Stewart Cink,2.65,10,378
2017,0,24361,Pat Perez,2.65,10,378
2017,0,25834,Daniel Summerhays,2.65,10,378
2017,0,29478,Kevin Kisner,2.66,11,414
2017,0,12716,Charley Hoffman,2.67,12,450
2017,0,32366,Kevin Chappell,2.78,10,360
2017,0,31646,Emiliano Grillo,2.78,10,360
2017,0,26758,David Hearn,2.78,8,288
2017,0,29420,Billy Horschel,2.78,8,288
2017,0,35506,Mackenzie Hughes,2.78,11,396
2017,0,34174,John Huh,2.78,9,324
2017,0,32757,Patton Kizzire,2.78,6,216
2017,0,37278,Nicholas Lindheim,2.78,5,180
2017,0,33204,Shane Lowry,2.78,5,180
2017,0,25198,Francesco Molinari,2.78,8,288
2017,0,49771,J.T. Poston,2.78,9,324
2017,0,27963,Chris Stroud,2.78,5,180
2017,0,25349,Tim Wilkinson,2.78,5,180
2017,0,34431,Robert Streb,2.92,10,342
2017,0,33419,Cameron Tringale,2.94,9,306
2017,0,20472,Alex Cejka,2.96,8,270
2017,0,46601,Trey Mullinax,2.96,8,270
2017,0,26329,Louis Oosthuizen,2.96,8,270
2017,0,22405,Justin Rose,2.96,8,270
2017,0,37455,Si Woo Kim,2.99,7,234
2017,0,23497,Tag Ridings,2.99,7,234
2017,0,25632,Jimmy Walker,2.99,7,234
2017,0,32102,Rickie Fowler,3.09,10,324
2017,0,39975,Michael Kim,3.09,10,324
2017,0,27936,Martin Laird,3.09,10,324
2017,0,28420,Ryan Brehm,3.13,9,288
2017,0,33141,Keegan Bradley,3.14,13,414
2017,0,34098,Russell Henley,3.14,13,414
2017,0,31416,Derek Fathauer,3.17,8,252
2017,0,29485,Brett Stegmaier,3.17,8,252
2017,0,21961,Charles Howell III,3.22,11,342
2017,0,29518,Brendan Steele,3.22,11,342
2017,0,20771,Steven Alker,3.24,7,216
2017,0,27895,Jonas Blixt,3.24,7,216
2017,0,26499,Rafa Cabrera Bello,3.24,7,216
2017,0,25240,D.A. Points,3.24,7,216
2017,0,25804,Bubba Watson,3.24,7,216
2017,0,23353,J.J. Henry,3.27,10,306
2017,0,26596,Ryan Moore,3.27,10,306
2017,0,20593,Greg Chalmers,3.33,6,180
2017,0,27466,Spencer Levin,3.33,9,270
2017,0,32333,Kevin Tway,3.33,12,360
2017,0,25818,Scott Piercy,3.42,8,234
2017,0,27770,Camilo Villegas,3.42,8,234
2017,0,33120,Mark Anderson,3.47,5,144
2017,0,29289,S.Y. Noh,3.47,10,288
2017,0,24924,Bill Haas,3.51,12,342
2017,0,28679,Fabián Gómez,3.54,7,198
2017,0,27974,Sung Kang,3.54,14,396
2017,0,25572,Graeme McDowell,3.54,7,198
2017,0,29223,Sam Saunders,3.57,9,252
2017,0,47128,Richy Werenski,3.57,9,252
2017,0,27141,J.B. Holmes,3.59,11,306
2017,0,40058,Zac Blair,3.61,13,360
2017,0,30944,Jason Kokrak,3.61,13,360
2017,0,29461,Jamie Lovemark,3.62,15,414
2017,0,28089,Jason Day,3.7,10,270
2017,0,20157,Retief Goosen,3.7,4,108
2017,0,46550,Brandon Hagy,3.7,10,270
2017,0,46440,Smylie Kaufman,3.7,8,216
2017,0,24781,Hunter Mahan,3.7,8,216
2017,0,24138,Ian Poulter,3.7,10,270
2017,0,47959,Bryson DeChambeau,3.82,11,288
2017,0,34099,Harris English,3.85,9,234
2017,0,40009,Dominic Bozzelli,3.89,7,180
2017,0,26300,Matt Jones,3.89,7,180
2017,0,48822,Sebastián Muñoz,3.89,7,180
2017,0,28132,Tyrone Van Aswegen,3.89,14,360
2017,0,31202,William McGirt,3.92,12,306
2017,0,33399,Adam Hadwin,3.97,15,378
2017,0,34358,Jonathan Randolph,3.97,10,252
2017,0,27095,Nick Watney,3.97,10,252
2017,0,36699,Patrick Rodgers,4.04,8,198
2017,0,21209,Sergio Garcia,4.07,11,270
2017,0,35532,Tom Hoge,4.17,6,144
2017,0,29222,Billy Hurley III,4.17,12,288
2017,0,46732,Rick Lamb,4.17,6,144
2017,0,48081,Xander Schauffele,4.17,15,360
2017,0,31323,Gary Woodland,4.23,16,378
2017,0,33122,Russell Knox,4.27,10,234
2017,0,48084,Wesley Bryan,4.39,15,342
2017,0,25686,Jason Dufner,4.39,15,342
2017,0,27129,Luke List,4.39,15,342
2017,0,25191,Gonzalo Fernandez-Castaño,4.44,8,180
2017,0,29740,Brad Fritsch,4.44,8,180
2017,0,29476,Kyle Reifers,4.44,12,270
2017,0,25493,Nick Taylor,4.44,16,360
2017,0,37189,Harold Varner III,4.44,16,360
2017,0,32200,Roberto Castro,4.55,9,198
2017,0,26289,Boo Weekley,4.63,10,216
2017,0,29720,Andres Gonzales,4.7,11,234
2017,0,30110,Kyle Stanley,4.8,19,396
2017,0,24358,Robert Garrigus,5.09,11,216
2017,0,35545,Blayne Barber,5.13,12,234
2017,0,22056,Cameron Percy,5.16,13,252
2017,0,35110,Brett Drewitt,5.56,9,162
2017,0,28307,Matt Every,5.56,9,162
2017,0,20572,Rod Pampling,5.56,14,252
2017,0,28252,Seamus Power,5.56,18,324
2017,0,46970,Jon Rahm,5.56,20,360
2017,0,23320,Ryan Palmer,6.11,11,180
2017,0,35300,Andrew Loupe,6.94,10,144
2017,0,25274,Steven Bowditch,9.26,5,54
2016,0,26596,Ryan Moore,0.58,2,342
2016,0,24490,George McNeill,0.93,1,108
2016,0,30692,Scott Stallings,1.11,2,180
2016,0,6527,Steve Stricker,1.28,3,234
2016,0,31416,Derek Fathauer,1.39,5,360
2016,0,34466,Peter Malnati,1.39,3,216
2016,0,25493,Nick Taylor,1.39,4,288
2016,0,34265,Will Wilcox,1.39,3,216
2016,0,29479,Scott Brown,1.46,5,342
2016,0,1810,Phil Mickelson,1.48,4,270
2016,0,23800,Bryce Molder,1.48,4,270
2016,0,20766,Padraig Harrington,1.52,3,198
2016,0,25349,Tim Wilkinson,1.59,4,252
2016,0,35539,Luke Guthrie,1.67,3,180
2016,0,25572,Graeme McDowell,1.67,3,180
2016,0,20098,Stuart Appleby,1.71,4,234
2016,0,24507,Jason Bohn,1.71,4,234
2016,0,23541,Ben Crane,1.71,4,234
2016,0,10885,Robert Allenby,1.85,1,54
2016,0,40026,Daniel Berger,1.85,7,378
2016,0,29268,Bronson Burgoon,1.85,5,270
2016,0,23638,Brendon de Jonge,1.85,4,216
2016,0,27747,Hiroshi Iwata,1.85,5,270
2016,0,26329,Louis Oosthuizen,1.85,4,216
2016,0,20572,Rod Pampling,1.85,3,162
2016,0,32876,Martin Piller,1.85,3,162
2016,0,33399,Adam Hadwin,1.94,7,360
2016,0,28089,Jason Day,1.96,6,306
2016,0,27974,Sung Kang,1.96,6,306
2016,0,30926,Chris Kirk,1.96,6,306
2016,0,34098,Russell Henley,1.98,5,252
2016,0,24494,Erik Compton,2.02,4,198
2016,0,29478,Kevin Kisner,2.12,8,378
2016,0,2206,David Toms,2.14,5,234
2016,0,22371,Aaron Baddeley,2.16,7,324
2016,0,26758,David Hearn,2.22,8,360
2016,0,33461,Morgan Hoffmann,2.22,4,180
2016,0,27466,Spencer Levin,2.22,8,360
2016,0,30927,Brendon Todd,2.22,2,90
2016,0,46440,Smylie Kaufman,2.29,7,306
2016,0,20645,John Senden,2.29,7,306
2016,0,25720,Chad Collins,2.31,5,216
2016,0,6522,Ernie Els,2.31,5,216
2016,0,20157,Retief Goosen,2.31,5,216
2016,0,35879,Kelly Kraft,2.31,5,216
2016,0,29461,Jamie Lovemark,2.34,8,342
2016,0,45526,Abraham Ancer,2.38,3,126
2016,0,27895,Jonas Blixt,2.38,6,252
2016,0,27644,Brian Harman,2.38,9,378
2016,0,35532,Tom Hoge,2.38,6,252
2016,0,10213,Dicky Pride,2.38,3,126
2016,0,31323,Gary Woodland,2.38,9,378
2016,0,24912,Will MacKenzie,2.43,7,288
2016,0,23983,Luke Donald,2.47,8,324
2016,0,34409,David Lingmerth,2.47,8,324
2016,0,34046,Jordan Spieth,2.47,8,324
2016,0,26951,Johnson Wagner,2.47,8,324
2016,0,37455,Si Woo Kim,2.53,10,396
2016,0,28475,Jeff Overton,2.53,5,198
2016,0,29223,Sam Saunders,2.53,5,198
2016,0,25834,Daniel Summerhays,2.53,10,396
2016,0,34360,Patrick Reed,2.55,11,432
2016,0,20472,Alex Cejka,2.56,6,234
2016,0,29222,Billy Hurley III,2.56,6,234
2016,0,35545,Blayne Barber,2.59,7,270
2016,0,20691,Greg Owen,2.59,7,270
2016,0,33419,Cameron Tringale,2.59,7,270
2016,0,26476,Chez Reavie,2.61,8,306
2016,0,24846,Ricky Barnes,2.63,9,342
2016,0,25818,Scott Piercy,2.63,9,342
2016,0,34262,Jon Curran,2.65,10,378
2016,0,29476,Kyle Reifers,2.66,11,414
2016,0,29745,Tyler Aldridge,2.78,7,252
2016,0,12510,Chad Campbell,2.78,9,324
2016,0,32200,Roberto Castro,2.78,11,396
2016,0,32366,Kevin Chappell,2.78,10,360
2016,0,31557,Jim Herman,2.78,9,324
2016,0,27141,J.B. Holmes,2.78,8,288
2016,0,30925,Dustin Johnson,2.78,10,360
2016,0,26300,Matt Jones,2.78,7,252
2016,0,30944,Jason Kokrak,2.78,9,324
2016,0,34261,Scott Langley,2.78,6,216
2016,0,26851,Marc Leishman,2.78,10,360
2016,0,32640,Troy Merritt,2.78,7,252
2016,0,22046,Geoff Ogilvy,2.78,5,180
2016,0,35891,Cameron Smith,2.78,6,216
2016,0,31560,Brian Stuard,2.78,7,252
2016,0,23325,Vaughn Taylor,2.78,6,216
2016,0,28132,Tyrone Van Aswegen,2.9,12,414
2016,0,32757,Patton Kizzire,2.92,10,342
2016,0,32102,Rickie Fowler,2.94,9,306
2016,0,28679,Fabián Gómez,2.96,8,270
2016,0,29221,Webb Simpson,2.96,8,270
2016,0,33204,Shane Lowry,3.03,6,198
2016,0,32618,Rhein Gibson,3.09,5,162
2016,0,30110,Kyle Stanley,3.09,10,324
2016,0,31646,Emiliano Grillo,3.17,12,378
2016,0,33448,Justin Thomas,3.17,12,378
2016,0,40058,Zac Blair,3.22,11,342
2016,0,30711,Colt Knost,3.22,11,342
2016,0,24502,Adam Scott,3.22,11,342
2016,0,27649,Brandt Snedeker,3.22,11,342
2016,0,20848,Ángel Cabrera,3.24,7,216
2016,0,20229,Stewart Cink,3.24,7,216
2016,0,29485,Brett Stegmaier,3.27,10,306
2016,0,31202,William McGirt,3.28,13,396
2016,0,34264,Hudson Swafford,3.28,13,396
2016,0,12716,Charley Hoffman,3.33,12,360
2016,0,36801,Mark Hubbard,3.33,12,360
2016,0,6567,Vijay Singh,3.33,9,270
2016,0,27214,Kevin Streelman,3.33,9,270
2016,0,27942,Rob Oppenheim,3.42,8,234
2016,0,25364,Paul Casey,3.47,10,288
2016,0,25686,Jason Dufner,3.47,15,432
2016,0,34174,John Huh,3.47,10,288
2016,0,37273,Derek Ernst,3.54,7,198
2016,0,35300,Andrew Loupe,3.54,7,198
2016,0,28114,Dawie van der Walt,3.54,7,198
2016,0,29720,Andres Gonzales,3.57,9,252
2016,0,25198,Francesco Molinari,3.57,9,252
2016,0,32448,James Hahn,3.59,11,306
2016,0,25632,Jimmy Walker,3.59,11,306
2016,0,23108,Matt Kuchar,3.62,15,414
2016,0,24461,Thomas Aiken,3.7,8,216
2016,0,24357,K.J. Choi,3.7,10,270
2016,0,10809,Jim Furyk,3.7,8,216
2016,0,25900,Lucas Glover,3.7,10,270
2016,0,24924,Bill Haas,3.7,12,324
2016,0,21961,Charles Howell III,3.7,14,378
2016,0,33410,Andrew Landry,3.7,6,162
2016,0,29289,S.Y. Noh,3.7,10,270
2016,0,35732,Wes Roach,3.7,6,162
2016,0,25396,Kevin Na,3.79,15,396
2016,0,36689,Brooks Koepka,3.82,11,288
2016,0,33418,Shawn Stefani,3.82,11,288
2016,0,26289,Boo Weekley,3.82,11,288
2016,0,29974,Branden Grace,3.85,9,234
2016,0,27129,Luke List,3.85,9,234
2016,0,29725,Tony Finau,3.89,14,360
2016,0,33667,Carlos Ortiz,3.89,7,180
2016,0,25804,Bubba Watson,3.92,12,306
2016,0,24024,Zach Johnson,3.97,15,378
2016,0,21731,Freddie Jacobson,4.01,13,324
2016,0,33413,Ben Martin,4.01,13,324
2016,0,24140,Sean O'Hair,4.01,13,324
2016,0,34099,Harris English,4.04,16,396
2016,0,27064,Jhonattan Vegas,4.04,16,396
2016,0,31420,Anirban Lahiri,4.07,11,270
2016,0,26331,Charl Schwartzel,4.25,13,306
2016,0,27963,Chris Stroud,4.25,13,306
2016,0,27436,Graham DeLaet,4.27,10,234
2016,0,28092,D.H. Lee,4.32,7,162
2016,0,23621,Rory Sabbatini,4.32,7,162
2016,0,29518,Brendan Steele,4.32,14,324
2016,0,22405,Justin Rose,4.37,11,252
2016,0,33141,Keegan Bradley,4.44,12,270
2016,0,34563,Chesson Hadley,4.44,12,270
2016,0,37454,Whee Kim,4.44,12,270
2016,0,30163,Henrik Norlander,4.44,12,270
2016,0,25240,D.A. Points,4.44,8,180
2016,0,27770,Camilo Villegas,4.44,12,270
2016,0,25274,Steven Bowditch,4.55,9,198
2016,0,21878,Mark Wilson,4.55,9,198
2016,0,32150,Michael Thompson,4.7,11,234
2016,0,24358,Robert Garrigus,4.76,12,252
2016,0,39975,Michael Kim,4.76,18,378
2016,0,29420,Billy Horschel,4.9,15,306
2016,0,20104,Ken Duke,4.94,8,162
2016,0,23320,Ryan Palmer,5.0,18,360
2016,0,23353,J.J. Henry,5.09,11,216
2016,0,28158,Steve Marino,5.09,11,216
2016,0,8075,Jerry Kelly,5.19,14,270
2016,0,35451,Scott Pinckney,5.19,14,270
2016,0,27936,Martin Laird,5.21,15,288
2016,0,36699,Patrick Rodgers,5.21,15,288
2016,0,25892,Steve Wheatcroft,5.23,16,306
2016,0,37189,Harold Varner III,5.26,18,342
2016,0,33122,Russell Knox,5.29,20,378
2016,0,21209,Sergio Garcia,5.56,12,216
2016,0,22892,Jason Gore,5.56,12,216
2016,0,29926,Danny Lee,5.56,19,342
2016,0,34431,Robert Streb,5.88,18,306
2016,0,32839,Hideki Matsuyama,5.93,16,270
2016,0,28237,Rory McIlroy,6.35,16,252
2016,0,24781,Hunter Mahan,6.79,11,162
2015,0,24925,Jonathan Byrd,0.46,1,216
2015,0,28132,Tyrone Van Aswegen,0.62,1,162
2015,0,24140,Sean O'Hair,0.65,2,306
2015,0,23048,Eric Axley,0.69,1,144
2015,0,33122,Russell Knox,0.79,3,378
2015,0,30944,Jason Kokrak,0.98,3,306
2015,0,20593,Greg Chalmers,1.01,2,198
2015,0,27644,Brian Harman,1.04,3,288
2015,0,24507,Jason Bohn,1.06,4,378
2015,0,24024,Zach Johnson,1.11,4,360
2015,0,25349,Tim Wilkinson,1.11,2,180
2015,0,24846,Ricky Barnes,1.19,3,252
2015,0,21961,Charles Howell III,1.21,5,414
2015,0,27895,Jonas Blixt,1.28,3,234
2015,0,28089,Jason Day,1.31,4,306
2015,0,30925,Dustin Johnson,1.31,4,306
2015,0,32102,Rickie Fowler,1.39,4,288
2015,0,29535,Brice Garnett,1.39,3,216
2015,0,1706,Davis Love III,1.39,2,144
2015,0,34099,Harris English,1.45,6,414
2015,0,26300,Matt Jones,1.46,5,342
2015,0,34174,John Huh,1.52,6,396
2015,0,20472,Alex Cejka,1.54,5,324
2015,0,29720,Andres Gonzales,1.63,5,306
2015,0,31560,Brian Stuard,1.63,5,306
2015,0,20771,Steven Alker,1.67,3,180
2015,0,25562,Andres Romero,1.67,3,180
2015,0,2206,David Toms,1.67,3,180
2015,0,31416,Derek Fathauer,1.71,4,234
2015,0,22892,Jason Gore,1.71,4,234
2015,0,29222,Billy Hurley III,1.71,4,234
2015,0,26851,Marc Leishman,1.71,4,234
2015,0,28780,Nicholas Thompson,1.71,4,234
2015,0,24494,Erik Compton,1.74,5,288
2015,0,26596,Ryan Moore,1.74,5,288
2015,0,29479,Scott Brown,1.75,6,342
2015,0,25345,Carl Pettersson,1.77,7,396
2015,0,27933,John Merrick,1.85,4,216
2015,0,35451,Scott Pinckney,1.85,6,324
2015,0,27963,Chris Stroud,1.85,5,270
2015,0,26951,Johnson Wagner,1.85,4,216
2015,0,24490,George McNeill,1.94,7,360
2015,0,27214,Kevin Streelman,1.94,7,360
2015,0,34409,David Lingmerth,1.96,6,306
2015,0,32640,Troy Merritt,1.96,6,306
2015,0,28475,Jeff Overton,1.96,6,306
2015,0,21209,Sergio Garcia,1.98,5,252
2015,0,31323,Gary Woodland,1.98,5,252
2015,0,20691,Greg Owen,2.02,4,198
2015,0,25834,Daniel Summerhays,2.02,8,396
2015,0,35541,John Peterson,2.05,7,342
2015,0,8075,Jerry Kelly,2.08,6,288
2015,0,29478,Kevin Kisner,2.08,9,432
2015,0,30711,Colt Knost,2.08,6,288
2015,0,23621,Rory Sabbatini,2.08,6,288
2015,0,21878,Mark Wilson,2.08,6,288
2015,0,25274,Steven Bowditch,2.12,8,378
2015,0,30927,Brendon Todd,2.12,8,378
2015,0,25818,Scott Piercy,2.16,7,324
2015,0,12716,Charley Hoffman,2.22,8,360
2015,0,34046,Jordan Spieth,2.22,8,360
2015,0,32839,Hideki Matsuyama,2.27,9,396
2015,0,25191,Gonzalo Fernandez-Castaño,2.31,5,216
2015,0,39977,Max Homa,2.31,5,216
2015,0,34264,Hudson Swafford,2.34,8,342
2015,0,25493,Nick Taylor,2.34,8,342
2015,0,10885,Robert Allenby,2.38,3,126
2015,0,34262,Jon Curran,2.38,6,252
2015,0,33418,Shawn Stefani,2.38,9,378
2015,0,23108,Matt Kuchar,2.42,10,414
2015,0,10860,Justin Leonard,2.47,4,162
2015,0,31193,Jim Renner,2.47,4,162
2015,0,27064,Jhonattan Vegas,2.47,8,324
2015,0,33667,Carlos Ortiz,2.5,9,360
2015,0,23638,Brendon de Jonge,2.53,10,396
2015,0,37273,Derek Ernst,2.53,5,198
2015,0,22371,Aaron Baddeley,2.56,6,234
2015,0,24138,Ian Poulter,2.59,7,270
2015,0,32150,Michael Thompson,2.59,7,270
2015,0,24924,Bill Haas,2.63,9,342
2015,0,32448,James Hahn,2.63,9,342
2015,0,36689,Brooks Koepka,2.63,9,342
2015,0,23800,Bryce Molder,2.63,9,342
2015,0,34431,Robert Streb,2.67,12,450
2015,0,25720,Chad Collins,2.78,8,288
2015,0,23983,Luke Donald,2.78,8,288
2015,0,28307,Matt Every,2.78,6,216
2015,0,33399,Adam Hadwin,2.78,9,324
2015,0,30852,Ryo Ishikawa,2.78,9,324
2015,0,37454,Whee Kim,2.78,7,252
