YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,0,47995,Davis Riley,33.42,401,12
2024,0,33968,Thorbjørn Olesen,33.44,301,9
2024,0,52513,Carson Young,33.47,569,17
2024,0,32757,Patton Kizzire,33.5,335,10
2024,0,51766,Wyndham Clark,33.57,470,14
2024,0,48117,Kurt Kitayama,33.65,572,17
2024,0,47679,Victor Perez,33.67,505,15
2024,0,48119,Ben Taylor,33.67,202,6
2024,0,27349,Alex Noren,33.69,539,16
2024,0,39324,J.J. Spaun,33.79,473,14
2024,0,27649,Brandt Snedeker,33.83,203,6
2024,0,51287,Ryo Hisatsune,33.88,576,17
2024,0,52375,Doug Ghim,33.89,644,19
2024,0,32839,Hideki Matsuyama,33.94,577,17
2024,0,46046,Scottie Scheffler,33.94,611,18
2024,0,57975,Harry Hall,34.0,578,17
2024,0,24502,Adam Scott,34.0,544,16
2024,0,12716,Charley Hoffman,34.07,477,14
2024,0,59143,Mac Meissner,34.07,477,14
2024,0,48081,Xander Schauffele,34.1,682,20
2024,0,30911,Tommy Fleetwood,34.13,546,16
2024,0,39975,Michael Kim,34.14,478,14
2024,0,51977,Max Greyserman,34.18,581,17
2024,0,29420,Billy Horschel,34.18,581,17
2024,0,50493,Justin Suh,34.18,376,11
2024,0,54783,Dylan Wu,34.2,513,15
2024,0,25900,Lucas Glover,34.21,650,19
2024,0,54591,Ben Griffin,34.21,821,24
2024,0,52666,Sami Valimaki,34.22,308,9
2024,0,39997,Corey Conners,34.24,719,21
2024,0,37212,Paul Barjon,34.25,137,4
2024,0,37275,Sam Ryder,34.25,411,12
2024,0,33448,Justin Thomas,34.27,514,15
2024,0,34098,Russell Henley,34.29,583,17
2024,0,35506,Mackenzie Hughes,34.29,720,21
2024,0,37455,Si Woo Kim,34.29,720,21
2024,0,36699,Patrick Rodgers,34.29,720,21
2024,0,25493,Nick Taylor,34.31,549,16
2024,0,45242,Kevin Yu,34.31,446,13
2024,0,57900,Chandler Phillips,34.33,618,18
2024,0,52955,Ludvig Åberg,34.35,584,17
2024,0,34563,Chesson Hadley,34.36,378,11
2024,0,34374,Erik Barnes,34.38,275,8
2024,0,28089,Jason Day,34.38,550,16
2024,0,34256,Andrew Putnam,34.38,550,16
2024,0,51997,Andrew Novak,34.39,619,18
2024,0,28252,Seamus Power,34.4,688,20
2024,0,52514,Trace Crowe,34.42,413,12
2024,0,59095,Chris Gotterup,34.42,413,12
2024,0,32070,Rafael Campos,34.43,241,7
2024,0,54421,Garrick Higgo,34.43,482,14
2024,0,51634,Sahith Theegala,34.43,723,21
2024,0,34046,Jordan Spieth,34.46,448,13
2024,0,39977,Max Homa,34.47,586,17
2024,0,58168,Davis Thompson,34.48,724,21
2024,0,50497,Adrien Dumont de Chassart,34.5,414,12
2024,0,51349,Nico Echavarria,34.53,587,17
2024,0,46113,Ryan McCormick,34.56,311,9
2024,0,29725,Tony Finau,34.58,657,19
2024,0,32367,Jorge Campillo,34.6,346,10
2024,0,36326,David Lipsky,34.6,346,10
2024,0,46442,Maverick McNealy,34.6,692,20
2024,0,52215,Robert MacIntyre,34.62,450,13
