YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,46046,Scottie Scheffler,-.388
2024,0,33486,Roger Sloan,-.318
2024,0,57900,Chandler Phillips,-.286
2024,0,47993,Denny McCarthy,-.280
2024,0,30926,Chris Kirk,-.278
2024,0,46442,Maverick McNealy,-.278
2024,0,32757,Patton Kizzire,-.275
2024,0,32839,Hideki Matsuyama,-.273
2024,0,25900,Lucas Glover,-.264
2024,0,35532,Tom Hoge,-.255
2024,0,47679,Victor Perez,-.254
2024,0,51766,Wyndham Clark,-.252
2024,0,50525,Collin Morikawa,-.244
2024,0,48081,Xander Schauffele,-.238
2024,0,34021,Bud Cauley,-.235
2024,0,40250,Taylor Pendrith,-.232
2024,0,51696,Rico Hoey,-.231
2024,0,36801,Mark Hubbard,-.225
2024,0,25493,Nick Taylor,-.225
2024,0,28089,Jason Day,-.224
2024,0,46414,Aaron Rai,-.224
2024,0,30927,Brendon Todd,-.223
2024,0,47420,Jake Knapp,-.221
2024,0,33653,Thomas Detry,-.219
2024,0,49960,Sepp Straka,-.217
2024,0,33141,Keegan Bradley,-.216
2024,0,28237,Rory McIlroy,-.216
2024,0,33448,Justin Thomas,-.216
2024,0,39975,Michael Kim,-.212
2024,0,35461,Beau Hossler,-.209
2024,0,36799,Stephan Jaeger,-.208
2024,0,51997,Andrew Novak,-.207
2024,0,29725,Tony Finau,-.206
2024,0,57366,Cameron Young,-.206
2024,0,46717,Viktor Hovland,-.205
2024,0,35506,Mackenzie Hughes,-.205
2024,0,47591,Eric Cole,-.204
2024,0,49771,J.T. Poston,-.203
2024,0,49947,Taylor Moore,-.200
2024,0,27139,David Skinns,-.199
2024,0,52215,Robert MacIntyre,-.198
2024,0,54591,Ben Griffin,-.197
2024,0,36884,Ben Kohles,-.197
2024,0,52513,Carson Young,-.197
2024,0,34076,Joel Dahmen,-.196
2024,0,12716,Charley Hoffman,-.196
2024,0,39327,Ben Silverman,-.195
2024,0,48887,Matt Wallace,-.193
2024,0,60067,Joe Highsmith,-.192
2024,0,32333,Kevin Tway,-.192
2024,0,33948,Byeong Hun An,-.191
2024,0,45522,Christiaan Bezuidenhout,-.190
2024,0,22405,Justin Rose,-.190
2024,0,32070,Rafael Campos,-.188
2024,0,39977,Max Homa,-.188
2024,0,60004,Jacob Bridgeman,-.187
2024,0,39997,Corey Conners,-.187
2024,0,34099,Harris English,-.187
2024,0,40115,Adam Svensson,-.187
2024,0,40026,Daniel Berger,-.185
2024,0,57975,Harry Hall,-.184
2024,0,59866,Nick Dunlap,-.183
2024,0,33399,Adam Hadwin,-.181
2024,0,55708,Hayden Buckley,-.180
2024,0,58168,Davis Thompson,-.180
2024,0,45157,Cam Davis,-.179
2024,0,50497,Adrien Dumont de Chassart,-.179
2024,0,51894,Vince Whaley,-.179
2024,0,34098,Russell Henley,-.178
2024,0,59143,Mac Meissner,-.177
2024,0,27649,Brandt Snedeker,-.177
2024,0,23108,Matt Kuchar,-.174
2024,0,40006,Erik van Rooyen,-.174
2024,0,57362,Austin Eckroat,-.173
2024,0,55893,Sam Stevens,-.173
2024,0,35617,Martin Trainer,-.173
2024,0,26596,Ryan Moore,-.172
2024,0,39324,J.J. Spaun,-.172
2024,0,34466,Peter Malnati,-.167
2024,0,59836,Pierceson Coody,-.165
2024,0,27349,Alex Noren,-.165
2024,0,51977,Max Greyserman,-.164
2024,0,52374,Brandon Wu,-.163
2024,0,54783,Dylan Wu,-.162
2024,0,32102,Rickie Fowler,-.161
2024,0,46340,Alex Smalley,-.161
2024,0,34256,Andrew Putnam,-.160
2024,0,51634,Sahith Theegala,-.160
2024,0,32791,K.H. Lee,-.158
2024,0,29535,Brice Garnett,-.156
2024,0,34046,Jordan Spieth,-.156
