YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,0,60767,Blaine Hale Jr.,64.0,64,1
2024,0,52215,Robert MacIntyre,66.5,532,8
2024,0,58168,Davis Thompson,66.86,468,7
2024,0,52372,Cameron Champ,67.0,67,1
2024,0,29535,Brice Garnett,67.0,134,2
2024,0,57975,Harry Hall,67.0,134,2
2024,0,28775,Nate Lashley,67.0,67,1
2024,0,51894,Vince Whaley,67.17,403,6
2024,0,38991,Alejandro Tosti,67.33,202,3
2024,0,52513,Carson Young,67.4,337,5
2024,0,54591,Ben Griffin,67.5,540,8
2024,0,27064,Jhonattan Vegas,67.5,405,6
2024,0,32367,Jorge Campillo,67.67,203,3
2024,0,47420,Jake Knapp,67.75,271,4
2024,0,46442,Maverick McNealy,67.83,407,6
2024,0,59095,Chris Gotterup,68.0,136,2
2024,0,27129,Luke List,68.0,68,1
2024,0,32640,Troy Merritt,68.0,272,4
2024,0,51977,Max Greyserman,68.1,681,10
2024,0,40115,Adam Svensson,68.14,477,7
2024,0,52514,Trace Crowe,68.2,341,5
2024,0,51890,Greyson Sigg,68.25,273,4
2024,0,46046,Scottie Scheffler,68.29,1161,17
2024,0,45242,Kevin Yu,68.29,478,7
2024,0,52955,Ludvig Åberg,68.3,683,10
2024,0,46113,Ryan McCormick,68.4,342,5
2024,0,30163,Henrik Norlander,68.4,342,5
2024,0,59442,Parker Coody,68.5,137,2
2024,0,47995,Davis Riley,68.5,274,4
2024,0,52374,Brandon Wu,68.5,137,2
2024,0,48081,Xander Schauffele,68.56,1097,16
2024,0,40250,Taylor Pendrith,68.67,618,9
2024,0,46340,Alex Smalley,68.67,412,6
2024,0,37455,Si Woo Kim,68.71,481,7
2024,0,49771,J.T. Poston,68.71,481,7
2024,0,35461,Beau Hossler,68.75,550,8
2024,0,40006,Erik van Rooyen,68.75,550,8
2024,0,51997,Andrew Novak,68.78,619,9
2024,0,52375,Doug Ghim,68.8,344,5
2024,0,48887,Matt Wallace,68.8,344,5
2024,0,46414,Aaron Rai,68.82,757,11
2024,0,50497,Adrien Dumont de Chassart,68.83,413,6
2024,0,33204,Shane Lowry,68.83,413,6
2024,0,50525,Collin Morikawa,68.86,964,14
2024,0,47504,Sam Burns,68.92,827,12
2024,0,34374,Erik Barnes,69.0,69,1
2024,0,32366,Kevin Chappell,69.0,69,1
2024,0,34587,Chan Kim,69.0,414,6
2024,0,29478,Kevin Kisner,69.0,138,2
2024,0,36326,David Lipsky,69.0,138,2
2024,0,40162,Justin Lower,69.0,483,7
2024,0,39546,Keith Mitchell,69.0,483,7
2024,0,39327,Ben Silverman,69.0,138,2
2024,0,39324,J.J. Spaun,69.0,414,6
2024,0,48699,Callum Tarren,69.0,207,3
2024,0,35617,Martin Trainer,69.0,69,1
2024,0,52666,Sami Valimaki,69.0,345,5
2024,0,51634,Sahith Theegala,69.14,968,14
2024,0,55893,Sam Stevens,69.22,623,9
2024,0,34466,Peter Malnati,69.25,277,4
2024,0,60067,Joe Highsmith,69.29,485,7
2024,0,47483,Will Zalatoris,69.29,485,7
2024,0,51766,Wyndham Clark,69.33,416,6
2024,0,26476,Chez Reavie,69.33,416,6
2024,0,57362,Austin Eckroat,69.38,555,8
2024,0,34099,Harris English,69.38,555,8
2024,0,51696,Rico Hoey,69.38,555,8
2024,0,60004,Jacob Bridgeman,69.4,347,5
2024,0,32102,Rickie Fowler,69.4,347,5
2024,0,27139,David Skinns,69.4,347,5
2024,0,59866,Nick Dunlap,69.43,486,7
2024,0,30911,Tommy Fleetwood,69.44,625,9
2024,0,33399,Adam Hadwin,69.5,278,4
2024,0,39971,Sungjae Im,69.5,695,10
2024,0,32757,Patton Kizzire,69.5,417,6
2024,0,28237,Rory McIlroy,69.5,695,10
2024,0,47679,Victor Perez,69.5,278,4
2024,0,47983,Chad Ramey,69.5,417,6
2024,0,57366,Cameron Young,69.56,626,9
2024,0,37378,Min Woo Lee,69.57,487,7
2024,0,48153,Matthieu Pavon,69.63,557,8
2024,0,36799,Stephan Jaeger,69.64,766,11
2024,0,35450,Patrick Cantlay,69.67,627,9
2024,0,47663,Kevin Dougherty,69.67,209,3
2024,0,24024,Zach Johnson,69.67,209,3
2024,0,55182,Tom Kim,69.71,488,7
2024,0,51349,Nico Echavarria,69.75,558,8
2024,0,54576,Patrick Fishburn,69.75,279,4
2024,0,34563,Chesson Hadley,69.75,279,4
2024,0,47993,Denny McCarthy,69.75,558,8
2024,0,37275,Sam Ryder,69.75,558,8
2024,0,45157,Cam Davis,69.78,628,9
2024,0,36699,Patrick Rodgers,69.78,628,9
2024,0,56630,Akshay Bhatia,69.82,768,11
2024,0,34255,Joseph Bramlett,69.86,489,7
2024,0,25900,Lucas Glover,69.86,489,7
2024,0,32791,K.H. Lee,69.86,489,7
2024,0,33141,Keegan Bradley,69.88,559,8
2024,0,35532,Tom Hoge,69.9,699,10
2024,0,32839,Hideki Matsuyama,69.9,699,10
2024,0,34021,Bud Cauley,70.0,210,3
2024,0,59836,Pierceson Coody,70.0,420,6
2024,0,29725,Tony Finau,70.0,910,13
2024,0,30926,Chris Kirk,70.0,630,9
2024,0,23108,Matt Kuchar,70.0,420,6
2024,0,27349,Alex Noren,70.0,490,7
2024,0,50095,Austin Smotherman,70.0,70,1
2024,0,50484,Hayden Springer,70.0,490,7
2024,0,27214,Kevin Streelman,70.0,280,4
2024,0,48119,Ben Taylor,70.0,70,1
2024,0,33448,Justin Thomas,70.11,631,9
2024,0,28252,Seamus Power,70.13,561,8
2024,0,36871,Matt NeSmith,70.2,351,5
2024,0,36884,Ben Kohles,70.25,562,8
2024,0,24502,Adam Scott,70.29,492,7
2024,0,30927,Brendon Todd,70.3,703,10
2024,0,33653,Thomas Detry,70.38,563,8
2024,0,32333,Kevin Tway,70.4,352,5
2024,0,33948,Byeong Hun An,70.44,634,9
2024,0,36801,Mark Hubbard,70.44,634,9
2024,0,27644,Brian Harman,70.5,705,10
2024,0,12716,Charley Hoffman,70.5,282,4
2024,0,27936,Martin Laird,70.5,423,6
2024,0,55454,Carl Yuan,70.5,282,4
2024,0,35506,Mackenzie Hughes,70.6,706,10
2024,0,45522,Christiaan Bezuidenhout,70.67,424,6
2024,0,32070,Rafael Campos,70.67,424,6
2024,0,34098,Russell Henley,70.67,636,9
2024,0,29908,C.T. Pan,70.67,424,6
2024,0,50493,Justin Suh,70.67,212,3
2024,0,29420,Billy Horschel,70.71,495,7
2024,0,35310,Lanto Griffin,70.75,283,4
2024,0,40098,Matt Fitzpatrick,70.89,638,9
2024,0,55708,Hayden Buckley,71.0,213,3
2024,0,47591,Eric Cole,71.0,426,6
2024,0,45609,Tyler Duncan,71.0,284,4
2024,0,51287,Ryo Hisatsune,71.0,213,3
2024,0,48117,Kurt Kitayama,71.0,426,6
2024,0,59143,Mac Meissner,71.0,71,1
2024,0,26596,Ryan Moore,71.0,497,7
2024,0,27649,Brandt Snedeker,71.0,142,2
2024,0,34046,Jordan Spieth,71.14,498,7
2024,0,46441,Robby Shelton,71.17,427,6
2024,0,46717,Viktor Hovland,71.2,356,5
2024,0,39975,Michael Kim,71.2,356,5
2024,0,31646,Emiliano Grillo,71.22,641,9
2024,0,47988,Nick Hardy,71.25,285,4
2024,0,47347,Adam Schenk,71.25,285,4
2024,0,40026,Daniel Berger,71.33,214,3
2024,0,55789,Taylor Montgomery,71.33,214,3
2024,0,23320,Ryan Palmer,71.33,214,3
2024,0,33486,Roger Sloan,71.33,214,3
2024,0,49947,Taylor Moore,71.38,571,8
2024,0,34076,Joel Dahmen,71.5,286,4
2024,0,54628,Lee Hodges,71.5,572,8
2024,0,31323,Gary Woodland,71.5,286,4
2024,0,39977,Max Homa,71.6,358,5
2024,0,34256,Andrew Putnam,71.6,358,5
2024,0,49960,Sepp Straka,71.6,716,10
2024,0,57900,Chandler Phillips,71.67,430,6
2024,0,54783,Dylan Wu,71.8,359,5
2024,0,48867,Matti Schmid,71.88,575,8
2024,0,29936,Ryan Fox,71.89,647,9
2024,0,37212,Paul Barjon,72.0,72,1
2024,0,54421,Garrick Higgo,72.0,360,5
2024,0,22405,Justin Rose,72.0,144,2
2024,0,39997,Corey Conners,72.31,940,13
2024,0,22371,Aaron Baddeley,72.33,217,3
2024,0,28089,Jason Day,72.4,362,5
2024,0,33968,Thorbjørn Olesen,72.5,290,4
2024,0,48319,Tom Whitney,72.5,145,2
2024,0,52453,Nicolai Højgaard,72.67,436,6
2024,0,48084,Wesley Bryan,72.75,291,4
2024,0,29221,Webb Simpson,73.0,219,3
2024,0,40058,Zac Blair,73.25,293,4
2024,0,25493,Nick Taylor,73.25,293,4
2024,0,50188,S.H. Kim,74.0,370,5
2024,0,33408,Tyson Alexander,76.0,76,1
2023,0,34098,Russell Henley,65.75,263,4
2023,0,35617,Martin Trainer,66.5,133,2
2023,0,49453,Trevor Cone,67.0,134,2
2023,0,30692,Scott Stallings,67.33,202,3
2023,0,25900,Lucas Glover,67.5,405,6
2023,0,29908,C.T. Pan,67.67,203,3
2023,0,34431,Robert Streb,67.67,203,3
2023,0,27644,Brian Harman,67.8,678,10
2023,0,30911,Tommy Fleetwood,67.9,679,10
2023,0,52372,Cameron Champ,68.0,272,4
2023,0,33399,Adam Hadwin,68.0,612,9
2023,0,31202,William McGirt,68.0,136,2
2023,0,22056,Cameron Percy,68.0,136,2
2023,0,29725,Tony Finau,68.14,477,7
2023,0,46717,Viktor Hovland,68.19,1091,16
2023,0,55182,Tom Kim,68.22,614,9
2023,0,45157,Cam Davis,68.27,751,11
2023,0,48084,Wesley Bryan,68.33,205,3
2023,0,55708,Hayden Buckley,68.33,410,6
2023,0,36801,Mark Hubbard,68.4,684,10
2023,0,28237,Rory McIlroy,68.46,890,13
2023,0,35310,Lanto Griffin,68.5,137,2
2023,0,39058,Lucas Herbert,68.5,137,2
2023,0,58696,Peter Kuest,68.5,411,6
2023,0,46442,Maverick McNealy,68.5,411,6
2023,0,52374,Brandon Wu,68.63,549,8
2023,0,22405,Justin Rose,68.67,412,6
2023,0,48119,Ben Taylor,68.67,412,6
2023,0,45522,Christiaan Bezuidenhout,68.71,481,7
2023,0,49947,Taylor Moore,68.71,481,7
2023,0,27129,Luke List,68.75,275,4
2023,0,57362,Austin Eckroat,68.78,619,9
2023,0,34076,Joel Dahmen,68.86,482,7
2023,0,58168,Davis Thompson,68.86,482,7
2023,0,45609,Tyler Duncan,68.88,551,8
2023,0,39971,Sungjae Im,68.92,896,13
2023,0,47591,Eric Cole,68.93,965,14
2023,0,52955,Ludvig Åberg,69.0,552,8
2023,0,32816,Satoshi Kodaira,69.0,207,3
2023,0,47993,Denny McCarthy,69.0,897,13
2023,0,24140,Sean O'Hair,69.0,138,2
2023,0,27963,Chris Stroud,69.0,69,1
2023,0,25493,Nick Taylor,69.0,276,4
2023,0,49771,J.T. Poston,69.08,829,12
2023,0,46970,Jon Rahm,69.09,760,11
2023,0,55789,Taylor Montgomery,69.11,622,9
2023,0,56762,Will Gordon,69.14,484,7
2023,0,52453,Nicolai Hojgaard,69.17,415,6
2023,0,37455,Si Woo Kim,69.17,415,6
2023,0,35450,Patrick Cantlay,69.18,761,11
2023,0,32102,Rickie Fowler,69.18,761,11
2023,0,26596,Ryan Moore,69.2,346,5
2023,0,23320,Ryan Palmer,69.2,346,5
2023,0,40250,Taylor Pendrith,69.22,623,9
2023,0,47983,Chad Ramey,69.25,554,8
2023,0,46046,Scottie Scheffler,69.25,1108,16
2023,0,51890,Greyson Sigg,69.25,277,4
2023,0,33141,Keegan Bradley,69.29,485,7
2023,0,36871,Matt NeSmith,69.29,485,7
2023,0,19803,Ryan Armour,69.33,208,3
2023,0,39997,Corey Conners,69.33,624,9
2023,0,29420,Billy Horschel,69.33,416,6
2023,0,32757,Patton Kizzire,69.33,416,6
2023,0,47347,Adam Schenk,69.36,763,11
2023,0,51766,Wyndham Clark,69.42,833,12
2023,0,56630,Akshay Bhatia,69.43,486,7
2023,0,40098,Matt Fitzpatrick,69.43,486,7
2023,0,35532,Tom Hoge,69.44,625,9
2023,0,34563,Chesson Hadley,69.5,556,8
2023,0,23108,Matt Kuchar,69.5,834,12
2023,0,32640,Troy Merritt,69.5,417,6
2023,0,30163,Henrik Norlander,69.5,417,6
2023,0,24502,Adam Scott,69.5,556,8
2023,0,33448,Justin Thomas,69.5,417,6
2023,0,27349,Alex Noren,69.57,487,7
2023,0,28252,Seamus Power,69.57,487,7
2023,0,39977,Max Homa,69.6,1044,15
2023,0,27936,Martin Laird,69.67,209,3
2023,0,25818,Scott Piercy,69.67,209,3
2023,0,35879,Kelly Kraft,69.75,279,4
2023,0,26476,Chez Reavie,69.75,279,4
2023,0,27214,Kevin Streelman,69.75,558,8
2023,0,45242,Kevin Yu,69.75,279,4
2023,0,51070,Vincent Norrman,69.8,349,5
2023,0,46340,Alex Smalley,69.8,349,5
2023,0,37338,Zecheng Dou,69.83,419,6
2023,0,34099,Harris English,69.83,419,6
2023,0,28089,Jason Day,69.86,489,7
2023,0,32791,K.H. Lee,69.86,489,7
2023,0,36699,Patrick Rodgers,69.86,489,7
2023,0,30926,Chris Kirk,69.89,629,9
2023,0,50188,S.H. Kim,69.9,699,10
2023,0,33948,Byeong Hun An,69.92,909,13
2023,0,40115,Adam Svensson,69.92,909,13
2023,0,22371,Aaron Baddeley,70.0,210,3
2023,0,33597,Harry Higgs,70.0,490,7
2023,0,34610,Matthias Schwab,70.0,280,4
2023,0,57366,Cameron Young,70.0,420,6
2023,0,50525,Collin Morikawa,70.07,981,14
2023,0,51634,Sahith Theegala,70.11,631,9
2023,0,47988,Nick Hardy,70.13,561,8
2023,0,39975,Michael Kim,70.13,561,8
2023,0,36326,David Lipsky,70.13,561,8
2023,0,34409,David Lingmerth,70.17,421,6
2023,0,48081,Xander Schauffele,70.18,772,11
2023,0,35449,Adam Long,70.2,351,5
2023,0,31646,Emiliano Grillo,70.22,632,9
2023,0,39324,J.J. Spaun,70.29,492,7
2023,0,40058,Zac Blair,70.33,422,6
2023,0,34256,Andrew Putnam,70.33,633,9
2023,0,46414,Aaron Rai,70.33,422,6
2023,0,36799,Stephan Jaeger,70.4,704,10
2023,0,48117,Kurt Kitayama,70.4,352,5
2023,0,54628,Lee Hodges,70.44,634,9
2023,0,28775,Nate Lashley,70.45,775,11
2023,0,33408,Tyson Alexander,70.5,141,2
2023,0,24925,Jonathan Byrd,70.5,141,2
2023,0,32366,Kevin Chappell,70.5,141,2
2023,0,35901,Paul Haley II,70.5,141,2
2023,0,33122,Russell Knox,70.5,282,4
2023,0,33413,Ben Martin,70.5,564,8
2023,0,48699,Callum Tarren,70.5,705,10
2023,0,55454,Carl Yuan,70.5,282,4
2023,0,50493,Justin Suh,70.54,917,13
2023,0,30927,Brendon Todd,70.54,917,13
2023,0,52375,Doug Ghim,70.57,494,7
2023,0,54591,Ben Griffin,70.57,988,14
2023,0,35506,Mackenzie Hughes,70.57,494,7
2023,0,27554,Scott Harrington,70.6,353,5
2023,0,50095,Austin Smotherman,70.63,565,8
2023,0,54783,Dylan Wu,70.63,565,8
2023,0,32839,Hideki Matsuyama,70.67,424,6
2023,0,47995,Davis Riley,70.67,636,9
2023,0,40006,Erik van Rooyen,70.67,424,6
2023,0,39067,MJ Daffue,70.75,283,4
2023,0,57975,Harry Hall,70.75,566,8
2023,0,25632,Jimmy Walker,70.75,283,4
2023,0,37275,Sam Ryder,70.82,779,11
2023,0,48887,Matt Wallace,70.83,425,6
2023,0,46441,Robby Shelton,70.86,496,7
2023,0,55893,Sam Stevens,70.88,567,8
2023,0,34255,Joseph Bramlett,71.0,355,5
2023,0,32662,Michael Gligic,71.0,142,2
2023,0,49298,Kramer Hickok,71.0,284,4
2023,0,40162,Justin Lower,71.0,497,7
2023,0,34466,Peter Malnati,71.0,426,6
2023,0,29289,S.Y. Noh,71.0,213,3
2023,0,39335,Kevin Roy,71.0,142,2
2023,0,29221,Webb Simpson,71.0,213,3
2023,0,31560,Brian Stuard,71.0,142,2
2023,0,52411,Kyle Westmoreland,71.0,284,4
2023,0,34363,Tyrrell Hatton,71.17,427,6
2023,0,49960,Sepp Straka,71.17,427,6
2023,0,34046,Jordan Spieth,71.18,783,11
2023,0,20229,Stewart Cink,71.2,356,5
2023,0,29535,Brice Garnett,71.2,356,5
2023,0,48867,Matti Schmid,71.2,356,5
2023,0,51349,Nico Echavarria,71.25,285,4
2023,0,39546,Keith Mitchell,71.25,570,8
2023,0,52513,Carson Young,71.25,570,8
2023,0,33653,Thomas Detry,71.3,713,10
2023,0,24024,Zach Johnson,71.33,214,3
2023,0,33204,Shane Lowry,71.33,428,6
2023,0,58967,Trevor Werbylo,71.33,214,3
2023,0,35461,Beau Hossler,71.4,714,10
2023,0,51997,Andrew Novak,71.4,357,5
2023,0,47079,Harrison Endycott,71.43,500,7
2023,0,46435,Austin Cook,71.5,286,4
2023,0,39954,Cody Gribble,71.5,429,6
2023,0,54421,Garrick Higgo,71.5,286,4
2023,0,27974,Sung Kang,71.5,143,2
2023,0,49766,Hank Lebioda,71.5,143,2
2023,0,51491,Brandon Matthews,71.5,143,2
2023,0,36724,Augusto Núñez,71.5,143,2
2023,0,32139,Danny Willett,71.5,572,8
2023,0,31323,Gary Woodland,71.5,572,8
2023,0,47504,Sam Burns,71.63,573,8
2023,0,12716,Charley Hoffman,71.67,215,3
2023,0,29970,Dylan Frittelli,72.0,72,1
2023,0,51414,Brent Grant,72.0,216,3
2023,0,32448,James Hahn,72.0,216,3
2023,0,53165,Doc Redman,72.0,216,3
2023,0,25686,Jason Dufner,72.17,433,6
2023,0,33410,Andrew Landry,72.33,217,3
2023,0,51950,Max McGreevy,72.5,145,2
2023,0,46601,Trey Mullinax,72.75,291,4
2023,0,59018,Ryan Gerard,73.0,219,3
2023,0,47128,Richy Werenski,73.0,292,4
2023,0,31557,Jim Herman,73.33,220,3
2023,0,28420,Ryan Brehm,73.5,147,2
2023,0,32333,Kevin Tway,74.0,74,1
2023,0,31577,Tano Goya,74.2,371,5
2022,0,52372,Cameron Champ,67.0,67,1
2022,0,29725,Tony Finau,67.0,402,6
2022,0,29974,Branden Grace,67.0,134,2
2022,0,33490,Bo Hoag,67.0,134,2
2022,0,22056,Cameron Percy,67.0,67,1
2022,0,40115,Adam Svensson,67.78,610,9
2022,0,51890,Greyson Sigg,68.0,272,4
2022,0,35532,Tom Hoge,68.14,477,7
2022,0,34431,Robert Streb,68.2,341,5
2022,0,30692,Scott Stallings,68.22,614,9
2022,0,30944,Jason Kokrak,68.33,205,3
2022,0,46601,Trey Mullinax,68.33,410,6
2022,0,34264,Hudson Swafford,68.33,205,3
2022,0,49960,Sepp Straka,68.4,342,5
2022,0,29420,Billy Horschel,68.57,480,7
2022,0,35450,Patrick Cantlay,68.58,823,12
2022,0,29908,C.T. Pan,68.67,412,6
2022,0,46414,Aaron Rai,68.67,412,6
2022,0,25818,Scott Piercy,68.75,275,4
2022,0,46046,Scottie Scheffler,68.83,826,12
2022,0,27214,Kevin Streelman,68.83,413,6
2022,0,19803,Ryan Armour,69.0,276,4
2022,0,37212,Paul Barjon,69.0,69,1
2022,0,48084,Wesley Bryan,69.0,69,1
2022,0,31646,Emiliano Grillo,69.0,345,5
2022,0,47988,Nick Hardy,69.0,207,3
2022,0,39971,Sungjae Im,69.0,759,11
2022,0,28775,Nate Lashley,69.0,207,3
2022,0,48822,Sebastián Muñoz,69.0,414,6
2022,0,27649,Brandt Snedeker,69.0,207,3
2022,0,31560,Brian Stuard,69.0,276,4
2022,0,46402,Talor Gooch,69.1,691,10
2022,0,39977,Max Homa,69.11,622,9
2022,0,37455,Si Woo Kim,69.11,622,9
2022,0,34046,Jordan Spieth,69.2,692,10
2022,0,33448,Justin Thomas,69.21,969,14
2022,0,40098,Matt Fitzpatrick,69.25,831,12
2022,0,26300,Matt Jones,69.25,277,4
2022,0,33204,Shane Lowry,69.25,554,8
2022,0,32150,Michael Thompson,69.25,277,4
2022,0,28252,Seamus Power,69.3,693,10
2022,0,25900,Lucas Glover,69.33,416,6
2022,0,27936,Martin Laird,69.33,208,3
2022,0,51997,Andrew Novak,69.33,208,3
2022,0,10381,Curtis Thompson,69.33,208,3
2022,0,56278,Matthew Wolff,69.33,208,3
2022,0,48081,Xander Schauffele,69.36,763,11
2022,0,28237,Rory McIlroy,69.4,694,10
2022,0,47504,Sam Burns,69.43,972,14
2022,0,46442,Maverick McNealy,69.43,486,7
2022,0,46435,Austin Cook,69.5,278,4
2022,0,52375,Doug Ghim,69.5,417,6
2022,0,34563,Chesson Hadley,69.5,417,6
2022,0,27349,Alex Noren,69.5,417,6
2022,0,30927,Brendon Todd,69.5,417,6
2022,0,39324,J.J. Spaun,69.55,765,11
2022,0,37189,Harold Varner III,69.55,765,11
2022,0,49964,Aaron Wise,69.58,835,12
2022,0,45609,Tyler Duncan,69.6,348,5
2022,0,36884,Ben Kohles,69.67,209,3
2022,0,27095,Nick Watney,69.67,209,3
2022,0,47995,Davis Riley,69.73,767,11
2022,0,45157,Cam Davis,69.75,558,8
2022,0,24138,Ian Poulter,69.75,279,4
2022,0,54783,Dylan Wu,69.75,279,4
2022,0,47993,Denny McCarthy,69.78,628,9
2022,0,30911,Tommy Fleetwood,69.8,349,5
2022,0,31420,Anirban Lahiri,69.8,349,5
2022,0,49947,Taylor Moore,69.8,349,5
2022,0,29970,Dylan Frittelli,69.83,419,6
2022,0,49771,J.T. Poston,69.83,419,6
2022,0,29478,Kevin Kisner,69.86,489,7
2022,0,51766,Wyndham Clark,69.88,559,8
2022,0,46717,Viktor Hovland,69.88,559,8
2022,0,47983,Chad Ramey,69.88,559,8
2022,0,35891,Cameron Smith,69.89,629,9
2022,0,32839,Hideki Matsuyama,69.9,699,10
2022,0,20229,Stewart Cink,70.0,420,6
2022,0,39058,Lucas Herbert,70.0,280,4
2022,0,49298,Kramer Hickok,70.0,350,5
2022,0,30926,Chris Kirk,70.0,560,8
2022,0,35879,Kelly Kraft,70.0,210,3
2022,0,23108,Matt Kuchar,70.0,490,7
2022,0,26851,Marc Leishman,70.0,420,6
2022,0,35449,Adam Long,70.0,420,6
2022,0,50525,Collin Morikawa,70.0,350,5
2022,0,47529,Mito Pereira,70.0,560,8
2022,0,34256,Andrew Putnam,70.0,420,6
2022,0,27064,Jhonattan Vegas,70.0,630,9
2022,0,45540,Jared Wolfe,70.0,140,2
2022,0,57366,Cameron Young,70.0,700,10
2022,0,47483,Will Zalatoris,70.0,770,11
2022,0,51634,Sahith Theegala,70.09,771,11
2022,0,33419,Cameron Tringale,70.11,631,9
2022,0,33399,Adam Hadwin,70.13,561,8
2022,0,34098,Russell Henley,70.13,561,8
2022,0,23320,Ryan Palmer,70.13,561,8
2022,0,21961,Charles Howell III,70.14,491,7
2022,0,45486,Joaquin Niemann,70.15,912,13
2022,0,34466,Peter Malnati,70.17,421,6
2022,0,36699,Patrick Rodgers,70.17,421,6
2022,0,25493,Nick Taylor,70.17,421,6
2022,0,36799,Stephan Jaeger,70.2,351,5
2022,0,46970,Jon Rahm,70.2,702,10
2022,0,49766,Hank Lebioda,70.25,281,4
2022,0,40250,Taylor Pendrith,70.25,562,8
2022,0,51894,Vince Whaley,70.25,281,4
2022,0,34174,John Huh,70.29,492,7
2022,0,45526,Abraham Ancer,70.33,422,6
2022,0,12716,Charley Hoffman,70.33,422,6
2022,0,36852,Jim Knous,70.33,211,3
2022,0,29926,Danny Lee,70.33,211,3
2022,0,32640,Troy Merritt,70.38,563,8
2022,0,32791,K.H. Lee,70.43,493,7
2022,0,36871,Matthew NeSmith,70.43,493,7
2022,0,31323,Gary Woodland,70.43,493,7
2022,0,32757,Patton Kizzire,70.44,634,9
2022,0,33141,Keegan Bradley,70.5,423,6
2022,0,23983,Luke Donald,70.5,282,4
2022,0,32662,Michael Gligic,70.5,141,2
2022,0,32448,James Hahn,70.5,282,4
2022,0,36801,Mark Hubbard,70.5,423,6
2022,0,40006,Erik van Rooyen,70.5,282,4
2022,0,29535,Brice Garnett,70.67,212,3
2022,0,33597,Harry Higgs,70.67,212,3
2022,0,24024,Zach Johnson,70.67,212,3
2022,0,37275,Sam Ryder,70.67,212,3
2022,0,27974,Sung Kang,70.8,354,5
2022,0,33667,Carlos Ortiz,70.8,354,5
2022,0,47128,Richy Werenski,70.8,354,5
2022,0,45522,Christiaan Bezuidenhout,70.83,425,6
2022,0,48117,Kurt Kitayama,70.9,709,10
2022,0,24925,Jonathan Byrd,71.0,71,1
2022,0,34076,Joel Dahmen,71.0,284,4
2022,0,24980,Scott Gutschewski,71.0,142,2
2022,0,27644,Brian Harman,71.0,426,6
2022,0,36689,Brooks Koepka,71.0,426,6
2022,0,40162,Justin Lower,71.0,497,7
2022,0,48887,Matt Wallace,71.0,284,4
2022,0,46340,Alex Smalley,71.11,640,9
2022,0,32102,Rickie Fowler,71.2,356,5
2022,0,46550,Brandon Hagy,71.2,356,5
2022,0,39997,Corey Conners,71.22,641,9
2022,0,35506,Mackenzie Hughes,71.25,285,4
2022,0,24502,Adam Scott,71.29,499,7
2022,0,25686,Jason Dufner,71.33,214,3
2022,0,52374,Brandon Wu,71.33,428,6
2022,0,27129,Luke List,71.4,357,5
2022,0,29518,Brendan Steele,71.4,357,5
2022,0,30978,Kiradech Aphibarnrat,71.5,286,4
2022,0,54628,Lee Hodges,71.5,572,8
2022,0,33486,Roger Sloan,71.5,286,4
2022,0,48699,Callum Tarren,71.5,429,6
2022,0,28114,Dawie van der Walt,71.5,286,4
2022,0,39546,Keith Mitchell,71.57,501,7
2022,0,34610,Matthias Schwab,71.67,430,6
2022,0,34363,Tyrrell Hatton,71.73,789,11
2022,0,35617,Martin Trainer,71.75,287,4
2022,0,51950,Max McGreevy,71.83,431,6
2022,0,34360,Patrick Reed,71.83,431,6
2022,0,27895,Jonas Blixt,72.0,144,2
2022,0,28089,Jason Day,72.0,216,3
2022,0,54421,Garrick Higgo,72.0,216,3
2022,0,33122,Russell Knox,72.0,360,5
2022,0,29221,Webb Simpson,72.0,288,4
2022,0,27770,Camilo Villegas,72.0,144,2
2022,0,36326,David Lipsky,72.13,577,8
2022,0,35461,Beau Hossler,72.22,650,9
2022,0,34255,Joseph Bramlett,72.33,217,3
2022,0,24924,Bill Haas,72.33,434,6
2022,0,23325,Vaughn Taylor,72.33,217,3
2022,0,32366,Kevin Chappell,72.5,145,2
2022,0,25198,Francesco Molinari,72.5,145,2
2022,0,53165,Doc Redman,72.5,290,4
2022,0,35110,Brett Drewitt,72.67,218,3
2022,0,47347,Adam Schenk,72.71,509,7
2022,0,32333,Kevin Tway,72.75,291,4
2022,0,55708,Hayden Buckley,72.83,437,6
2022,0,32139,Danny Willett,72.83,437,6
2022,0,29289,S.Y. Noh,73.0,73,1
2022,0,30163,Henrik Norlander,73.0,146,2
2022,0,22405,Justin Rose,73.0,219,3
2022,0,23621,Rory Sabbatini,73.0,219,3
2022,0,35310,Lanto Griffin,73.14,512,7
2022,0,27139,David Skinns,73.2,366,5
2022,0,39953,Chase Seiffert,73.25,293,4
2022,0,32816,Satoshi Kodaira,73.5,147,2
2022,0,24361,Pat Perez,73.5,147,2
2022,0,50095,Austin Smotherman,73.5,147,2
2022,0,26476,Chez Reavie,74.5,149,2
2022,0,47856,Seth Reeves,75.33,226,3
2022,0,31557,Jim Herman,76.0,76,1
2022,0,39436,Joshua Creel,77.0,77,1
