YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
2022,0,47128,Richy Werenski,280.3,123620.8,441
2022,0,49947,Taylor Moore,280.1,221291.4,790
2022,0,25493,Nick Taylor,280.1,168901.1,603
2022,0,53165,Doc Redman,280.0,152066.6,543
2022,0,35110,Brett Drewitt,279.6,103161.4,369
2022,0,52374,Brandon Wu,279.6,122166.7,437
2022,0,51997,Andrew Novak,279.4,132726.6,475
2022,0,46340,Alex Smalley,279.4,175436.9,628
2022,0,29908,C.T. Pan,279.2,182564.3,654
2022,0,47983,Chad Ramey,279.1,137017.9,491
2022,0,39324,J.J. Spaun,279.0,183603.4,658
2022,0,27214,Kevin Streelman,279.0,210930.0,756
2022,0,29974,Branden Grace,278.7,101169.3,363
2022,0,27936,Martin Laird,278.7,161392.4,579
2022,0,45609,Tyler Duncan,278.6,169975.4,610
2022,0,27974,Sung Kang,278.5,152606.8,548
2022,0,34466,Peter Malnati,278.4,251951.4,905
2022,0,32640,Troy Merritt,278.4,200974.5,722
2022,0,52375,Doug Ghim,278.3,172288.3,619
2022,0,40162,Justin Lower,278.3,138317.5,497
2022,0,37275,Sam Ryder,278.0,200995.3,723
2022,0,34098,Russell Henley,277.9,157837.5,568
2022,0,30163,Henrik Norlander,277.8,135564.2,488
2022,0,28114,Dawie van der Walt,277.7,129694.1,467
2022,0,24925,Jonathan Byrd,277.4,106814.2,385
2022,0,49766,Hank Lebioda,277.2,174112.5,628
2022,0,24980,Scott Gutschewski,277.1,93099.7,336
2022,0,49298,Kramer Hickok,276.9,191366.8,691
2022,0,28775,Nate Lashley,276.4,165853.1,600
2022,0,25900,Lucas Glover,276.2,183120.1,663
2022,0,35449,Adam Long,276.1,194915.1,706
2022,0,27644,Brian Harman,275.9,204428.9,741
2022,0,34610,Matthias Schwab,275.9,139043.5,504
2022,0,51950,Max McGreevy,275.8,142012.3,515
2022,0,24361,Pat Perez,275.8,121372.5,440
2022,0,40115,Adam Svensson,275.8,205477.4,745
2022,0,47993,Denny McCarthy,275.6,177747.8,645
2022,0,25818,Scott Piercy,275.4,169660.9,616
2022,0,24138,Ian Poulter,275.4,88692.1,322
2022,0,29478,Kevin Kisner,275.3,134062.4,487
2022,0,30978,Kiradech Aphibarnrat,275.2,105141.1,382
2022,0,45526,Abraham Ancer,274.6,117822.5,429
2022,0,25686,Jason Dufner,274.6,99697.1,363
2022,0,29535,Brice Garnett,274.3,156637.6,571
2022,0,36326,David Lipsky,274.2,187253.1,683
2022,0,37455,Si Woo Kim,273.9,210937.5,770
2022,0,33122,Russell Knox,273.7,194035.7,709
2022,0,34360,Patrick Reed,273.5,112146.8,410
2022,0,46414,Aaron Rai,273.3,168342.1,616
2022,0,23621,Rory Sabbatini,273.3,136664.4,500
2022,0,36801,Mark Hubbard,273.2,142624.8,522
2022,0,33490,Bo Hoag,272.9,88706.3,325
2022,0,45522,Christiaan Bezuidenhout,271.9,126702.5,466
2022,0,27649,Brandt Snedeker,271.6,128471.5,473
2022,0,32150,Michael Thompson,271.5,190875.1,703
2022,0,27770,Camilo Villegas,270.6,110684.8,409
2022,0,23983,Luke Donald,270.4,108983.1,403
2022,0,34174,John Huh,270.4,163606.1,605
2022,0,23108,Matt Kuchar,270.4,158474.8,586
2022,0,34076,Joel Dahmen,270.1,182077.0,674
2022,0,31557,Jim Herman,270.0,93414.6,346
2022,0,39953,Chase Seiffert,269.9,93922.8,348
2022,0,34256,Andrew Putnam,268.7,192675.7,717
2022,0,23325,Vaughn Taylor,267.5,100866.3,377
2022,0,24024,Zach Johnson,266.9,142791.4,535
2022,0,46435,Austin Cook,266.5,137508.0,516
2022,0,39436,Joshua Creel,266.5,104724.5,393
2022,0,35879,Kelly Kraft,265.5,144946.5,546
2022,0,36884,Ben Kohles,265.3,104795.9,395
2022,0,32816,Satoshi Kodaira,265.1,93576.0,353
2022,0,26476,Chez Reavie,264.8,200979.7,759
2022,0,30927,Brendon Todd,261.7,170084.8,650
2022,0,19803,Ryan Armour,259.0,87548.4,338
2022,0,31560,Brian Stuard,256.2,167054.9,652
2021,0,47959,Bryson DeChambeau,318.6,52568.4,165
2021,0,28237,Rory McIlroy,311.7,67011.4,215
2021,0,52372,Cameron Champ,310.0,57660.8,186
2021,0,28420,Ryan Brehm,306.7,45092.0,147
2021,0,56278,Matthew Wolff,303.1,44863.0,148
2021,0,51766,Wyndham Clark,301.9,28680.6,95
2021,0,46550,Brandon Hagy,300.1,69032.8,230
2021,0,56762,Will Gordon,299.9,79466.2,265
2021,0,30925,Dustin Johnson,299.9,61185.6,204
2021,0,27064,Jhonattan Vegas,299.6,82103.0,274
2021,0,34255,Joseph Bramlett,299.0,70270.4,235
2021,0,30944,Jason Kokrak,298.5,84785.6,284
2021,0,45157,Cam Davis,297.6,107717.1,362
2021,0,31323,Gary Woodland,296.7,47466.6,160
2021,0,21209,Sergio Garcia,296.5,81832.0,276
2021,0,1810,Phil Mickelson,296.5,53954.7,182
2021,0,35461,Beau Hossler,296.3,93915.3,317
2021,0,35617,Martin Trainer,296.3,56293.3,190
2021,0,47504,Sam Burns,296.2,89170.1,301
2021,0,27129,Luke List,296.1,92664.8,313
2021,0,40042,Tyler McCumber,295.8,62420.2,211
2021,0,47483,Will Zalatoris,294.8,70466.2,239
2021,0,32333,Kevin Tway,294.7,58933.1,200
2021,0,39546,Keith Mitchell,294.5,74500.7,253
2021,0,33948,Byeong Hun An,294.3,85352.1,290
2021,0,20229,Stewart Cink,294.0,89665.6,305
2021,0,35658,Kris Ventura,293.9,61415.8,209
2021,0,46970,Jon Rahm,293.8,61113.9,208
2021,0,36689,Brooks Koepka,293.6,50800.8,173
2021,0,24502,Adam Scott,293.4,48696.8,166
2021,0,29970,Dylan Frittelli,293.1,143626.0,490
2021,0,27554,Scott Harrington,293.0,70612.3,241
2021,0,28089,Jason Day,291.7,59500.4,204
2021,0,33141,Keegan Bradley,291.6,85443.1,293
2021,0,36699,Patrick Rodgers,291.5,92108.6,316
2021,0,29725,Tony Finau,291.3,81843.6,281
2021,0,12716,Charley Hoffman,290.8,81991.9,282
2021,0,30911,Tommy Fleetwood,290.2,41503.2,143
2021,0,32102,Rickie Fowler,289.9,72193.5,249
2021,0,48887,Matt Wallace,289.9,35083.5,121
2021,0,32070,Rafael Campos,289.6,48949.4,169
2021,0,25804,Bubba Watson,289.5,50657.5,175
2021,0,46717,Viktor Hovland,289.3,93457.9,323
2021,0,33448,Justin Thomas,289.1,68223.4,236
2021,0,48081,Xander Schauffele,289.0,54914.8,190
2021,0,23320,Ryan Palmer,288.9,62108.2,215
2021,0,34563,Chesson Hadley,288.8,65555.3,227
2021,0,45486,Joaquin Niemann,288.7,92080.7,319
2021,0,34314,Sebastian Cappelen,288.1,44655.9,155
2021,0,26331,Charl Schwartzel,288.0,83811.7,291
2021,0,34264,Hudson Swafford,287.9,71964.8,250
2021,0,27141,J.B. Holmes,287.7,117949.2,410
2021,0,32139,Danny Willett,287.7,29343.0,102
2021,0,30692,Scott Stallings,287.6,69026.8,240
2021,0,25632,Jimmy Walker,287.6,67003.1,233
2021,0,46402,Talor Gooch,287.3,92810.9,323
2021,0,29926,Danny Lee,287.2,57431.9,200
2021,0,33667,Carlos Ortiz,287.0,96993.9,338
2021,0,32662,Michael Gligic,286.9,78608.0,274
2021,0,40006,Erik van Rooyen,286.7,72822.9,254
2021,0,37189,Harold Varner III,286.7,98921.6,345
2021,0,34213,Grayson Murray,286.6,40415.5,141
2021,0,49960,Sepp Straka,286.4,86499.6,302
2021,0,32839,Hideki Matsuyama,286.3,79864.5,279
2021,0,29268,Bronson Burgoon,286.1,71812.8,251
2021,0,35450,Patrick Cantlay,286.1,79246.8,277
2021,0,32757,Patton Kizzire,286.1,106416.6,372
2021,0,47347,Adam Schenk,286.1,95842.7,335
2021,0,33486,Roger Sloan,286.1,166215.0,581
2021,0,49964,Aaron Wise,286.1,80967.4,283
2021,0,39977,Max Homa,286.0,72644.1,254
2021,0,46046,Scottie Scheffler,285.5,92793.9,325
2021,0,27095,Nick Watney,285.4,49950.1,175
2021,0,35104,Tom Lewis,285.0,84926.9,298
2021,0,24781,Hunter Mahan,285.0,52441.8,184
2021,0,22405,Justin Rose,285.0,40759.7,143
2021,0,31646,Emiliano Grillo,284.8,83460.3,293
2021,0,32448,James Hahn,284.7,74602.6,262
2021,0,33597,Harry Higgs,284.7,89969.6,316
2021,0,33204,Shane Lowry,284.4,66258.5,233
2021,0,24924,Bill Haas,284.1,42897.4,151
2021,0,35891,Cameron Smith,284.1,71308.6,251
2021,0,48119,Ben Taylor,284.1,38920.4,137
2021,0,49771,J.T. Poston,283.9,89722.1,316
2021,0,25364,Paul Casey,283.8,67535.9,238
2021,0,36871,Matt NeSmith,283.6,73173.0,258
2021,0,26300,Matt Jones,283.5,109432.4,386
2021,0,24140,Sean O'Hair,283.5,62080.5,219
2021,0,35310,Lanto Griffin,283.2,71374.4,252
2021,0,31420,Anirban Lahiri,283.0,69334.1,245
2021,0,29518,Brendan Steele,283.0,71593.1,253
2021,0,33419,Cameron Tringale,283.0,81222.9,287
2021,0,34363,Tyrrell Hatton,282.8,46667.2,165
2021,0,27974,Sung Kang,282.5,80801.6,286
2021,0,27349,Alex Noren,282.4,79358.6,281
2021,0,39971,Sungjae Im,282.2,129244.8,458
2021,0,37275,Sam Ryder,281.9,71308.6,253
2021,0,34046,Jordan Spieth,281.8,85111.7,302
2021,0,46442,Maverick McNealy,281.7,86486.4,307
2021,0,50525,Collin Morikawa,281.7,62260.0,221
2021,0,27936,Martin Laird,281.6,69830.1,248
2021,0,29221,Webb Simpson,281.5,53491.8,190
2021,0,32254,Xinjun Zhang,281.5,54329.6,193
2021,0,26851,Marc Leishman,281.3,56828.8,202
2021,0,39975,Michael Kim,281.0,59002.7,210
2021,0,47993,Denny McCarthy,281.0,88229.4,314
2021,0,27214,Kevin Streelman,280.6,91469.2,326
2021,0,35506,Mackenzie Hughes,280.4,75150.6,268
2021,0,47128,Richy Werenski,280.4,102633.1,366
2021,0,32791,K.H. Lee,280.2,109553.3,391
2021,0,26329,Louis Oosthuizen,280.2,58852.4,210
2021,0,34099,Harris English,280.1,68613.5,245
2021,0,32640,Troy Merritt,279.9,85658.5,306
2021,0,53165,Doc Redman,279.9,81460.8,291
2021,0,33399,Adam Hadwin,279.6,83599.1,299
2021,0,48822,Sebastián Muñoz,279.4,90517.3,324
2021,0,24361,Pat Perez,279.4,82970.0,297
2021,0,51894,Vince Whaley,279.4,64264.3,230
2021,0,21961,Charles Howell III,279.3,55866.5,200
2021,0,33404,Chris Baker,279.2,43272.2,155
2021,0,34466,Peter Malnati,279.1,80394.4,288
2021,0,25493,Nick Taylor,279.1,95748.2,343
2021,0,23623,Bo Van Pelt,278.9,56051.9,201
2021,0,28252,Seamus Power,278.7,55189.5,198
2021,0,49766,Hank Lebioda,278.6,67151.4,241
2021,0,35449,Adam Long,278.5,78822.6,283
2021,0,30163,Henrik Norlander,278.2,86805.9,312
2021,0,33413,Ben Martin,278.0,42529.6,153
2021,0,46441,Robby Shelton,278.0,79794.6,287
2021,0,39997,Corey Conners,277.7,98862.0,356
2021,0,32618,Rhein Gibson,277.7,44433.4,160
2021,0,27330,Josh Teater,277.4,44103.9,159
2021,0,25818,Scott Piercy,277.2,172434.6,622
2021,0,29479,Scott Brown,277.1,72880.3,263
2021,0,46435,Austin Cook,276.8,99942.7,361
2021,0,34174,John Huh,276.8,59244.9,214
2021,0,35230,Nelson Ledesma,276.8,44012.5,159
2021,0,29420,Billy Horschel,276.5,65521.8,237
2021,0,48045,Michael Gellerman,276.4,37586.2,136
2021,0,39953,Chase Seiffert,276.2,69604.0,252
2021,0,34360,Patrick Reed,275.9,66501.1,241
2021,0,39324,J.J. Spaun,275.9,60980.8,221
2021,0,29908,C.T. Pan,275.8,80535.3,292
2021,0,30110,Kyle Stanley,275.6,86001.6,312
2021,0,30926,Chris Kirk,275.5,91467.8,332
2021,0,22371,Aaron Baddeley,275.4,39105.3,142
2021,0,34431,Robert Streb,275.4,83156.9,302
2021,0,33120,Mark Anderson,275.3,44321.4,161
2021,0,29478,Kevin Kisner,275.2,67963.9,247
2021,0,34076,Joel Dahmen,275.0,74530.5,271
2021,0,52375,Doug Ghim,274.8,79970.2,291
2021,0,34098,Russell Henley,274.7,82967.3,302
2021,0,22056,Cameron Percy,274.7,81303.4,296
2021,0,26499,Rafa Cabrera Bello,274.6,60418.4,220
2021,0,40098,Matt Fitzpatrick,274.6,57393.9,209
2021,0,27770,Camilo Villegas,274.5,67515.1,246
2021,0,27644,Brian Harman,274.4,110577.1,403
2021,0,35532,Tom Hoge,274.1,95128.4,347
2021,0,28775,Nate Lashley,273.0,67434.0,247
2021,0,23621,Rory Sabbatini,273.0,76180.3,279
2021,0,20396,Lee Westwood,273.0,53777.7,197
2021,0,23788,D.J. Trahan,272.7,53181.3,195
2021,0,49298,Kramer Hickok,272.3,70788.6,260
2021,0,25686,Jason Dufner,272.2,93912.3,345
2021,0,37455,Si Woo Kim,272.2,93625.8,344
2021,0,33410,Andrew Landry,272.2,71586.5,263
2021,0,23983,Luke Donald,272.0,50868.6,187
2021,0,27649,Brandt Snedeker,271.6,84730.9,312
2021,0,32150,Michael Thompson,271.3,75433.4,278
2021,0,45609,Tyler Duncan,270.9,83722.0,309
2021,0,29535,Brice Garnett,270.8,78257.6,289
2021,0,19846,Brian Gay,270.6,76032.3,281
2021,0,25900,Lucas Glover,270.5,81967.4,303
2021,0,24024,Zach Johnson,270.4,82188.8,304
2021,0,27556,Ted Potter Jr.,270.4,67047.6,248
2021,0,33122,Russell Knox,269.9,96896.9,359
2021,0,33490,Bo Hoag,269.8,86073.5,319
2021,0,32816,Satoshi Kodaira,269.8,72569.6,269
2021,0,45526,Abraham Ancer,269.7,89015.3,330
2021,0,23108,Matt Kuchar,268.7,48370.1,180
2021,0,34256,Andrew Putnam,268.7,84384.2,314
2021,0,24138,Ian Poulter,268.5,60674.3,226
2021,0,25396,Kevin Na,268.3,79686.2,297
2021,0,29974,Branden Grace,267.6,134892.4,504
2021,0,40026,Daniel Berger,267.2,69459.4,260
2021,0,28679,Fabián Gómez,267.2,39548.6,148
2021,0,31557,Jim Herman,266.6,61859.6,232
2021,0,27942,Rob Oppenheim,264.5,69031.8,261
2021,0,26476,Chez Reavie,264.4,81421.8,308
2021,0,23325,Vaughn Taylor,263.9,69940.3,265
2021,0,36801,Mark Hubbard,262.0,103218.9,394
2021,0,26758,David Hearn,261.5,59610.7,228
2021,0,19803,Ryan Armour,259.3,79870.9,308
2021,0,31560,Brian Stuard,258.1,101170.5,392
2021,0,30927,Brendon Todd,257.5,64628.9,251
2021,0,24357,K.J. Choi,252.3,98161.6,389
2020,0,47959,Bryson DeChambeau,314.1,112767.6,359
2020,0,28420,Ryan Brehm,304.6,53608.8,176
2020,0,56278,Matthew Wolff,303.8,68664.7,226
2020,0,56762,Will Gordon,303.7,21867.3,72
2020,0,28237,Rory McIlroy,303.3,63080.8,208
2020,0,30925,Dustin Johnson,301.9,46195.9,153
2020,0,52372,Cameron Champ,300.8,62258.6,207
2020,0,46550,Brandon Hagy,299.3,38608.9,129
2020,0,40042,Tyler McCumber,298.8,52286.8,175
2020,0,45157,Cam Davis,298.2,45026.5,151
2020,0,34213,Grayson Murray,297.6,61306.9,206
2020,0,30911,Tommy Fleetwood,297.3,35076.3,118
2020,3,46970,Jon Rahm,297.1,63875.6,215
2020,-1,30944,Jason Kokrak,297.0,119391.1,402
2020,-1,36689,Brooks Koepka,296.5,39133.6,132
2020,-1,35617,Martin Trainer,296.5,35881.9,121
2020,0,27129,Luke List,295.7,57953.8,196
2020,0,35658,Kris Ventura,294.9,40691.9,138
2020,0,51766,Wyndham Clark,294.8,47764.8,162
2020,2,29725,Tony Finau,294.4,64183.9,218
2020,-1,27554,Scott Harrington,294.2,50020.1,170
2020,-1,47504,Sam Burns,294.0,122887.0,418
2020,0,31323,Gary Woodland,293.4,44882.7,153
2020,0,25804,Bubba Watson,293.2,145432.1,496
2020,0,27064,Jhonattan Vegas,291.5,62672.9,215
2020,0,39546,Keith Mitchell,291.0,46851.5,161
2020,0,33141,Keegan Bradley,290.4,52561.3,181
2020,0,39977,Max Homa,290.4,61266.3,211
2020,0,35461,Beau Hossler,290.3,106831.9,368
2020,0,1810,Phil Mickelson,290.1,37715.7,130
2020,0,36699,Patrick Rodgers,290.0,76858.9,265
2020,0,28089,Jason Day,289.9,41455.8,143
2020,0,48887,Matt Wallace,289.7,101701.0,351
2020,0,32333,Kevin Tway,289.2,61021.1,211
2020,0,49964,Aaron Wise,289.1,32672.1,113
2020,1,29484,Peter Uihlein,289.0,47970.6,166
2020,2,29518,Brendan Steele,288.8,97621.8,338
2020,0,33448,Justin Thomas,288.8,49959.7,173
2020,-4,32839,Hideki Matsuyama,288.6,70697.1,245
2020,0,35450,Patrick Cantlay,288.4,101525.3,352
2020,1,48081,Xander Schauffele,288.4,66901.3,232
2020,-1,27095,Nick Watney,288.3,37770.1,131
2020,0,24502,Adam Scott,288.1,34280.1,119
2020,0,25364,Paul Casey,287.9,46070.0,160
2020,0,33419,Cameron Tringale,287.9,64775.7,225
2020,1,21209,Sergio Garcia,287.7,31940.0,111
2020,1,49960,Sepp Straka,287.7,59839.6,208
2020,2,29926,Danny Lee,287.2,61456.8,214
2020,2,32662,Michael Gligic,287.1,39908.4,139
2020,2,33948,Byeong Hun An,286.9,147453.2,514
2020,2,22405,Justin Rose,286.9,83473.5,291
2020,2,21961,Charles Howell III,286.8,103237.2,360
2020,2,34314,Sebastian Cappelen,286.7,37843.7,132
2020,2,32139,Danny Willett,286.7,33828.0,118
2020,2,27974,Sung Kang,286.6,56469.8,197
2020,2,25632,Jimmy Walker,286.5,79929.3,279
2020,2,32102,Rickie Fowler,286.0,93821.8,328
2020,7,46046,Scottie Scheffler,285.8,76588.2,268
2020,2,33597,Harry Higgs,285.7,76849.8,269
2020,2,34046,Jordan Spieth,285.6,117937.8,413
2020,-1,48822,Sebastián Muñoz,285.5,107637.0,377
2020,3,34099,Harris English,285.4,73631.9,258
2020,0,35506,Mackenzie Hughes,285.3,72192.3,253
2020,0,27349,Alex Noren,285.3,104716.8,367
2020,2,32366,Kevin Chappell,285.0,38471.4,135
2020,2,33667,Carlos Ortiz,284.8,126730.3,445
2020,2,48119,Ben Taylor,284.8,26197.3,92
2020,2,23320,Ryan Palmer,284.7,62639.4,220
2020,7,34363,Tyrrell Hatton,284.4,42944.6,151
2020,1,47347,Adam Schenk,284.4,54037.8,190
2020,1,46402,Talor Gooch,284.0,61902.2,218
2020,9,35310,Lanto Griffin,284.0,91455.4,322
2020,1,33449,Zack Sucher,284.0,50271.9,177
2020,9,46717,Viktor Hovland,283.7,165705.2,584
2020,-1,39997,Corey Conners,283.6,58131.9,205
2020,4,39971,Sungjae Im,283.6,185783.9,655
2020,-1,35230,Nelson Ledesma,283.6,23826.4,84
2020,-2,32757,Patton Kizzire,283.5,42525.3,150
2020,-1,39324,J.J. Spaun,283.4,45918.4,162
2020,0,29970,Dylan Frittelli,283.2,66843.6,236
2020,0,33486,Roger Sloan,283.2,87791.5,310
2020,2,50525,Collin Morikawa,283.1,70503.3,249
2020,2,33204,Shane Lowry,282.9,85723.6,303
2020,2,34255,Joseph Bramlett,282.8,28565.5,101
2020,2,37189,Harold Varner III,282.8,126423.2,447
2020,2,51894,Vince Whaley,282.8,42421.9,150
2020,2,34563,Chesson Hadley,282.7,39576.3,140
2020,2,27936,Martin Laird,282.6,28829.6,102
2020,10,35891,Cameron Smith,282.1,117634.9,417
2020,1,28307,Matt Every,281.9,38897.9,138
2020,1,32618,Rhein Gibson,281.9,30730.2,109
2020,1,32448,James Hahn,281.9,48203.6,171
2020,1,36871,Matt NeSmith,281.9,47915.4,170
2020,1,29268,Bronson Burgoon,281.8,76085.1,270
2020,1,24361,Pat Perez,281.8,85959.8,305
2020,1,24924,Bill Haas,281.7,32955.3,117
2020,1,37275,Sam Ryder,281.7,57183.5,203
2020,2,31646,Emiliano Grillo,281.2,46963.9,167
2020,2,26329,Louis Oosthuizen,281.1,102889.2,366
2020,7,29221,Webb Simpson,280.9,109829.7,391
2020,1,33399,Adam Hadwin,280.8,137335.5,489
2020,1,27330,Josh Teater,280.8,59540.2,212
2020,-1,29420,Billy Horschel,280.5,67035.7,239
2020,2,53165,Doc Redman,280.5,71251.9,254
2020,11,45486,Joaquin Niemann,279.9,57661.9,206
2020,1,49771,J.T. Poston,279.7,132317.0,473
2020,2,26300,Matt Jones,279.6,145389.4,520
2020,2,35449,Adam Long,279.6,72427.9,259
2020,2,25493,Nick Taylor,279.6,99548.4,356
2020,2,32254,Xinjun Zhang,279.5,62049.0,222
2020,3,20229,Stewart Cink,279.1,50800.0,182
2020,3,27214,Kevin Streelman,279.0,130298.6,467
2020,3,28252,Seamus Power,278.9,25099.7,90
2020,4,52375,Doug Ghim,278.6,25914.2,93
2020,4,46435,Austin Cook,278.5,105565.5,379
2020,4,12716,Charley Hoffman,278.4,112213.4,403
2020,4,47128,Richy Werenski,278.3,51201.3,184
2020,4,32791,K.H. Lee,278.2,59524.4,214
2020,4,32640,Troy Merritt,278.2,123803.8,445
2020,4,49766,Hank Lebioda,277.9,39456.6,142
2020,4,33122,Russell Knox,277.6,50807.6,183
2020,4,23623,Bo Van Pelt,277.2,73446.4,265
2020,4,47993,Denny McCarthy,277.0,119958.0,433
2020,4,30692,Scott Stallings,276.8,42633.9,154
2020,8,40026,Daniel Berger,276.4,123016.2,445
2020,3,34466,Peter Malnati,276.3,107216.6,388
2020,3,40009,Dominic Bozzelli,276.1,40583.6,147
2020,3,37455,Si Woo Kim,276.0,66236.8,240
2020,3,23788,D.J. Trahan,275.8,28402.8,103
2020,4,34431,Robert Streb,275.4,52883.5,192
2020,4,34360,Patrick Reed,275.3,66893.8,243
2020,3,33404,Chris Baker,275.2,35219.8,128
2020,3,48045,Michael Gellerman,275.2,25868.2,94
2020,4,31420,Anirban Lahiri,275.1,19805.5,72
2020,4,30163,Henrik Norlander,275.1,48148.1,175
2020,4,27556,Ted Potter Jr.,275.1,37966.3,138
2020,11,26851,Marc Leishman,274.9,40403.4,147
2020,3,25818,Scott Piercy,274.8,108820.8,396
2020,3,34076,Joel Dahmen,274.7,150005.0,546
2020,3,33120,Mark Anderson,274.6,29387.1,107
2020,3,46442,Maverick McNealy,274.5,94983.9,346
2020,3,46441,Robby Shelton,274.4,60087.3,219
2020,3,35532,Tom Hoge,274.3,63640.8,232
2020,3,34021,Bud Cauley,273.7,120406.6,440
2020,4,25900,Lucas Glover,273.5,98182.6,359
2020,6,29478,Kevin Kisner,273.4,118670.0,434
2020,3,40098,Matt Fitzpatrick,273.1,113899.4,417
2020,3,33410,Andrew Landry,273.1,125373.1,459
2020,4,29535,Brice Garnett,272.9,43398.3,159
2020,4,39953,Chase Seiffert,272.9,63863.9,234
2020,4,49298,Kramer Hickok,272.8,57556.1,211
2020,4,29479,Scott Brown,272.7,49084.9,180
2020,4,29974,Branden Grace,272.6,80423.4,295
2020,4,35732,Wes Roach,272.4,36778.4,135
2020,5,45526,Abraham Ancer,272.3,128803.8,473
2020,3,26499,Rafa Cabrera Bello,272.2,95533.6,351
2020,3,32150,Michael Thompson,272.0,62560.8,230
2020,4,27644,Brian Harman,271.8,163073.3,600
2020,4,33490,Bo Hoag,271.8,76380.1,281
2020,4,27963,Chris Stroud,271.5,83899.6,309
2020,4,34098,Russell Henley,271.4,60241.1,222
2020,4,28775,Nate Lashley,271.4,81426.6,300
2020,4,33413,Ben Martin,271.4,32024.2,118
2020,1,25396,Kevin Na,271.3,99563.5,367
2020,4,23108,Matt Kuchar,271.0,112743.1,416
2020,4,27649,Brandt Snedeker,271.0,111911.6,413
2020,5,24024,Zach Johnson,270.9,98893.8,365
2020,5,22056,Cameron Percy,270.6,58171.9,215
2020,5,23621,Rory Sabbatini,270.1,124537.3,461
2020,5,29908,C.T. Pan,269.6,108092.7,401
2020,5,19846,Brian Gay,269.5,57143.1,212
2020,5,45609,Tyler Duncan,269.0,138000.5,513
2020,5,22371,Aaron Baddeley,268.8,44085.4,164
2020,5,28679,Fabián Gómez,268.2,36482.0,136
2020,5,36801,Mark Hubbard,268.2,126840.1,473
2020,5,25572,Graeme McDowell,268.2,70260.5,262
2020,5,31557,Jim Herman,267.7,75746.7,283
2020,5,26476,Chez Reavie,267.7,123137.3,460
2020,6,21407,Arjun Atwal,266.4,22642.4,85
2020,7,25686,Jason Dufner,265.9,123895.0,466
2020,7,30110,Kyle Stanley,265.6,44095.1,166
2020,7,23325,Vaughn Taylor,265.5,78841.8,297
2020,7,25349,Tim Wilkinson,264.5,63755.8,241
2020,8,40058,Zac Blair,262.7,107697.7,410
2020,8,26758,David Hearn,262.3,35666.7,136
2020,8,24138,Ian Poulter,261.8,41887.8,160
2020,8,34256,Andrew Putnam,261.5,27984.6,107
2020,8,30927,Brendon Todd,260.6,126381.2,485
2020,7,27942,Rob Oppenheim,260.4,43492.3,167
2020,8,26596,Ryan Moore,259.6,37118.0,143
2020,8,31560,Brian Stuard,258.4,128663.3,498
2020,8,19803,Ryan Armour,256.6,96723.6,377
2020,8,10809,Jim Furyk,253.8,70311.0,277
2019,0,52372,Cameron Champ,311.0,23012.2,74
2019,0,46601,Trey Mullinax,304.2,36812.4,121
2019,0,28237,Rory McIlroy,303.3,12433.6,41
2019,0,1810,Phil Mickelson,303.0,6363.8,21
2019,0,27129,Luke List,300.7,23156.3,77
2019,0,30925,Dustin Johnson,300.0,12300.2,41
2019,0,51766,Wyndham Clark,299.1,30205.0,101
2019,0,28089,Jason Day,298.4,11042.0,37
2019,0,39546,Keith Mitchell,298.3,27141.7,91
2019,0,29725,Tony Finau,298.2,25044.8,84
2019,0,46501,Ollie Schniederjans,298.2,23557.2,79
2019,0,45157,Cam Davis,297.8,28886.9,97
2019,0,47504,Sam Burns,297.4,36876.4,124
2019,0,36689,Brooks Koepka,295.7,23954.9,81
2019,0,31323,Gary Woodland,295.0,17108.0,58
2019,0,30944,Jason Kokrak,294.7,25344.5,86
2019,0,27064,Jhonattan Vegas,294.7,17683.0,60
2019,0,27141,J.B. Holmes,294.3,17366.6,59
2019,0,32102,Rickie Fowler,294.0,16756.6,57
2019,0,25804,Bubba Watson,293.8,10283.7,35
2019,0,33948,Byeong Hun An,293.7,20263.4,69
2019,0,35617,Martin Trainer,293.2,28149.4,96
2019,0,29484,Peter Uihlein,293.0,24029.6,82
2019,0,39954,Cody Gribble,292.6,27500.9,94
2019,0,32333,Kevin Tway,292.6,22826.6,78
2019,0,49960,Sepp Straka,292.5,29537.7,101
2019,0,21209,Sergio Garcia,292.4,12571.4,43
2019,0,47959,Bryson DeChambeau,292.3,16662.5,57
2019,0,30946,Alex Prugh,292.0,28328.0,97
2019,0,47856,Seth Reeves,291.8,23634.5,81
2019,0,27095,Nick Watney,291.6,33244.6,114
2019,0,34099,Harris English,291.4,35255.1,121
2019,0,22405,Justin Rose,290.7,9884.3,34
2019,0,47347,Adam Schenk,290.7,39247.1,135
2019,0,48081,Xander Schauffele,290.6,8427.7,29
2019,0,27349,Alex Noren,290.5,16850.5,58
2019,0,32839,Hideki Matsuyama,290.4,24107.0,83
2019,0,33141,Keegan Bradley,290.1,17698.5,61
2019,0,33667,Carlos Ortiz,289.6,33598.5,116
2019,0,37189,Harold Varner III,289.4,21993.8,76
2019,0,34306,John Chin,289.1,16191.2,56
2019,0,36699,Patrick Rodgers,288.9,10978.5,38
2019,0,46970,Jon Rahm,288.8,8087.5,28
2019,0,33419,Cameron Tringale,288.6,35786.3,124
2019,0,29223,Sam Saunders,288.0,29948.1,104
