YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2021,0,23621,Rory Sabbatini,3.5,7,2
2021,0,33448,Justin Thomas,3.5,7,2
2021,0,23788,D.J. Trahan,3.5,7,2
2021,0,34098,Russell Henley,3.667,11,3
2021,0,35461,Beau Hossler,3.667,11,3
2021,0,36871,Matthew NeSmith,3.667,11,3
2021,0,33948,Byeong Hun An,4.0,4,1
2021,0,19803,Ryan Armour,4.0,4,1
2021,0,47504,Sam Burns,4.0,4,1
2021,0,32102,Rickie Fowler,4.0,4,1
2021,0,29970,Dylan Frittelli,4.0,4,1
2021,0,25900,Lucas Glover,4.0,4,1
2021,0,35310,Lanto Griffin,4.0,8,2
2021,0,24924,Bill Haas,4.0,4,1
2021,0,34563,Chesson Hadley,4.0,4,1
2021,0,26758,David Hearn,4.0,4,1
2021,0,39977,Max Homa,4.0,4,1
2021,0,39975,Michael Kim,4.0,4,1
2021,0,23108,Matt Kuchar,4.0,4,1
2021,0,28775,Nate Lashley,4.0,8,2
2021,0,48822,Sebastián Muñoz,4.0,8,2
2021,0,30163,Henrik Norlander,4.0,8,2
2021,0,26329,Louis Oosthuizen,4.0,4,1
2021,0,23320,Ryan Palmer,4.0,4,1
2021,0,48081,Xander Schauffele,4.0,8,2
2021,0,39953,Chase Seiffert,4.0,4,1
2021,0,33486,Roger Sloan,4.0,8,2
2021,0,29518,Brendan Steele,4.0,8,2
2021,0,49960,Sepp Straka,4.0,12,3
2021,0,34431,Robert Streb,4.0,4,1
2021,0,32150,Michael Thompson,4.0,4,1
2021,0,40006,Erik van Rooyen,4.0,4,1
2021,0,48887,Matt Wallace,4.0,8,2
2021,0,39546,Keith Mitchell,4.5,9,2
2021,0,27141,J.B. Holmes,5.0,5,1
2021,0,21961,Charles Howell III,5.0,5,1
2020,0,34563,Chesson Hadley,2.0,2,1
2020,0,45486,Joaquin Niemann,2.0,2,1
2020,0,48119,Ben Taylor,2.0,2,1
2020,0,56278,Matthew Wolff,2.333,7,3
2020,0,45526,Abraham Ancer,2.5,5,2
2020,0,29970,Dylan Frittelli,2.5,5,2
2020,0,35532,Tom Hoge,2.5,5,2
2020,0,29478,Kevin Kisner,2.5,5,2
2020,0,46442,Maverick McNealy,2.5,5,2
2020,0,26329,Louis Oosthuizen,2.5,5,2
2020,0,34076,Joel Dahmen,2.667,8,3
2020,0,23320,Ryan Palmer,2.667,8,3
2020,0,31323,Gary Woodland,2.667,8,3
2020,0,33948,Byeong Hun An,3.0,6,2
2020,0,22371,Aaron Baddeley,3.0,3,1
2020,0,29268,Bronson Burgoon,3.0,3,1
2020,0,35450,Patrick Cantlay,3.0,9,3
2020,0,25364,Paul Casey,3.0,6,2
2020,0,34021,Bud Cauley,3.0,3,1
2020,0,28089,Jason Day,3.0,6,2
2020,0,45609,Tyler Duncan,3.0,3,1
2020,0,34099,Harris English,3.0,6,2
2020,0,29725,Tony Finau,3.0,9,3
2020,0,40098,Matt Fitzpatrick,3.0,3,1
2020,0,30911,Tommy Fleetwood,3.0,3,1
2020,0,10809,Jim Furyk,3.0,3,1
2020,0,19846,Brian Gay,3.0,3,1
2020,0,25900,Lucas Glover,3.0,3,1
2020,0,28679,Fabián Gómez,3.0,3,1
2020,0,46402,Talor Gooch,3.0,6,2
2020,0,34363,Tyrrell Hatton,3.0,3,1
2020,0,33597,Harry Higgs,3.0,3,1
2020,0,33490,Bo Hoag,3.0,3,1
2020,0,39977,Max Homa,3.0,3,1
2020,0,29420,Billy Horschel,3.0,6,2
2020,0,35461,Beau Hossler,3.0,3,1
2020,0,39971,Sungjae Im,3.0,3,1
2020,0,27974,Sung Kang,3.0,6,2
2020,0,37455,Si Woo Kim,3.0,6,2
2020,0,32757,Patton Kizzire,3.0,3,1
2020,0,33122,Russell Knox,3.0,3,1
2020,0,30944,Jason Kokrak,3.0,6,2
2020,0,33410,Andrew Landry,3.0,3,1
2020,0,29926,Danny Lee,3.0,9,3
2020,0,27129,Luke List,3.0,6,2
2020,0,32839,Hideki Matsuyama,3.0,9,3
2020,0,32640,Troy Merritt,3.0,3,1
2020,0,39546,Keith Mitchell,3.0,3,1
2020,0,48822,Sebastián Muñoz,3.0,3,1
2020,0,33667,Carlos Ortiz,3.0,6,2
2020,0,24361,Pat Perez,3.0,3,1
2020,0,34256,Andrew Putnam,3.0,3,1
2020,0,46970,Jon Rahm,3.0,6,2
2020,0,26476,Chez Reavie,3.0,3,1
2020,0,53165,Doc Redman,3.0,6,2
2020,0,34360,Patrick Reed,3.0,6,2
2020,0,24502,Adam Scott,3.0,9,3
2020,0,46441,Robby Shelton,3.0,6,2
2020,0,29221,Webb Simpson,3.0,6,2
2020,0,35891,Cameron Smith,3.0,9,3
2020,0,27649,Brandt Snedeker,3.0,6,2
2020,0,30692,Scott Stallings,3.0,3,1
2020,0,49960,Sepp Straka,3.0,3,1
2020,0,27214,Kevin Streelman,3.0,6,2
2020,0,25493,Nick Taylor,3.0,6,2
2020,0,33448,Justin Thomas,3.0,6,2
2020,0,32150,Michael Thompson,3.0,3,1
2020,0,30927,Brendon Todd,3.0,6,2
2020,0,32333,Kevin Tway,3.0,3,1
2020,0,29484,Peter Uihlein,3.0,3,1
2020,0,37189,Harold Varner III,3.0,6,2
2020,0,48887,Matt Wallace,3.0,3,1
2020,0,25804,Bubba Watson,3.0,6,2
2020,0,47128,Richy Werenski,3.0,3,1
2020,0,32254,Xinjun Zhang,3.0,3,1
2020,0,40026,Daniel Berger,3.333,10,3
2020,0,47959,Bryson DeChambeau,3.333,10,3
2020,0,35310,Lanto Griffin,3.333,10,3
2020,0,33399,Adam Hadwin,3.333,10,3
2020,0,27644,Brian Harman,3.333,10,3
2020,0,36801,Mark Hubbard,3.333,10,3
2020,0,50525,Collin Morikawa,3.333,10,3
2020,0,46046,Scottie Scheffler,3.333,10,3
2020,0,29518,Brendan Steele,3.333,10,3
2020,0,52372,Cameron Champ,3.5,7,2
2020,0,31557,Jim Herman,3.5,7,2
2020,0,21961,Charles Howell III,3.5,7,2
2020,0,35506,Mackenzie Hughes,3.5,7,2
2020,0,30925,Dustin Johnson,3.5,7,2
2020,0,28775,Nate Lashley,3.5,7,2
2020,0,35449,Adam Long,3.5,7,2
2020,0,47993,Denny McCarthy,3.5,7,2
2020,0,28237,Rory McIlroy,3.5,7,2
2020,0,1810,Phil Mickelson,3.5,7,2
2020,0,25396,Kevin Na,3.5,7,2
2020,0,27349,Alex Noren,3.5,7,2
2020,0,49771,J.T. Poston,3.5,7,2
2020,0,48081,Xander Schauffele,3.5,7,2
2020,0,34098,Russell Henley,3.667,11,3
2020,0,33141,Keegan Bradley,4.0,4,1
2020,0,39997,Corey Conners,4.0,4,1
2020,0,28307,Matt Every,4.0,4,1
2020,0,31646,Emiliano Grillo,4.0,4,1
2020,0,32448,James Hahn,4.0,4,1
2020,0,12716,Charley Hoffman,4.0,4,1
2020,0,46717,Viktor Hovland,4.0,8,2
2020,0,26300,Matt Jones,4.0,4,1
2020,0,36689,Brooks Koepka,4.0,4,1
2020,0,23108,Matt Kuchar,4.0,4,1
2020,0,27936,Martin Laird,4.0,4,1
2020,0,26851,Marc Leishman,4.0,4,1
2020,0,33204,Shane Lowry,4.0,4,1
2020,0,26596,Ryan Moore,4.0,4,1
2020,0,36871,Matthew NeSmith,4.0,4,1
2020,0,24138,Ian Poulter,4.0,4,1
2020,0,22405,Justin Rose,4.0,4,1
2020,0,37275,Sam Ryder,4.0,4,1
2020,0,23621,Rory Sabbatini,4.0,4,1
2020,0,47347,Adam Schenk,4.0,4,1
2020,0,34046,Jordan Spieth,4.0,4,1
2020,0,30110,Kyle Stanley,4.0,4,1
2020,0,27963,Chris Stroud,4.0,4,1
2020,0,31560,Brian Stuard,4.0,4,1
2020,0,35658,Kris Ventura,4.0,4,1
2018,0,26499,Rafa Cabrera Bello,2.5,5,2
2018,0,30911,Tommy Fleetwood,2.5,5,2
2018,0,24924,Bill Haas,2.5,5,2
2018,0,33122,Russell Knox,2.5,5,2
2018,0,36689,Brooks Koepka,2.5,5,2
2018,0,25198,Francesco Molinari,2.5,5,2
2018,0,36699,Patrick Rodgers,2.5,5,2
2018,0,48081,Xander Schauffele,2.5,5,2
2018,0,33948,Byeong Hun An,3.0,6,2
2018,0,30978,Kiradech Aphibarnrat,3.0,6,2
2018,0,25364,Paul Casey,3.0,6,2
2018,0,32366,Kevin Chappell,3.0,6,2
2018,0,25686,Jason Dufner,3.0,6,2
2018,0,10809,Jim Furyk,3.0,6,2
2018,0,19846,Brian Gay,3.0,6,2
2018,0,25900,Lucas Glover,3.0,3,1
2018,0,35310,Lanto Griffin,3.0,3,1
2018,0,34563,Chesson Hadley,3.0,3,1
2018,0,35506,Mackenzie Hughes,3.0,3,1
2018,0,30925,Dustin Johnson,3.0,6,2
2018,0,23108,Matt Kuchar,3.0,3,1
2018,0,27129,Luke List,3.0,3,1
2018,0,33204,Shane Lowry,3.0,3,1
2018,0,46601,Trey Mullinax,3.0,3,1
2018,0,24361,Pat Perez,3.0,6,2
2018,0,27556,Ted Potter Jr.,3.0,3,1
2018,0,24138,Ian Poulter,3.0,6,2
2018,0,34360,Patrick Reed,3.0,6,2
2018,0,22405,Justin Rose,3.0,6,2
2018,0,46501,Ollie Schniederjans,3.0,3,1
2018,0,29221,Webb Simpson,3.0,6,2
2018,0,27649,Brandt Snedeker,3.0,6,2
2018,0,21528,Henrik Stenson,3.0,6,2
2018,0,37189,Harold Varner III,3.0,3,1
2018,0,22371,Aaron Baddeley,3.5,7,2
2018,0,47959,Bryson DeChambeau,3.5,7,2
2018,0,45609,Tyler Duncan,3.5,7,2
2018,0,32102,Rickie Fowler,3.5,7,2
2018,0,29974,Branden Grace,3.5,7,2
2018,0,27644,Brian Harman,3.5,7,2
2018,0,34363,Tyrrell Hatton,3.5,7,2
2018,0,12716,Charley Hoffman,3.5,7,2
2018,0,21961,Charles Howell III,3.5,7,2
2018,0,26851,Marc Leishman,3.5,7,2
2018,0,32839,Hideki Matsuyama,3.5,7,2
2018,0,1810,Phil Mickelson,3.5,7,2
2018,0,27349,Alex Noren,3.5,7,2
2018,0,26329,Louis Oosthuizen,3.5,7,2
2018,0,25818,Scott Piercy,3.5,7,2
2018,0,29518,Brendan Steele,3.5,7,2
2018,0,33448,Justin Thomas,3.5,7,2
2018,0,29484,Peter Uihlein,3.5,7,2
2018,0,27064,Jhonattan Vegas,3.5,7,2
2018,0,25632,Jimmy Walker,3.5,7,2
2018,0,40026,Daniel Berger,4.0,8,2
2018,0,33141,Keegan Bradley,4.0,4,1
2018,0,35450,Patrick Cantlay,4.0,8,2
2018,0,28089,Jason Day,4.0,4,1
2018,0,29725,Tony Finau,4.0,8,2
2018,0,31646,Emiliano Grillo,4.0,4,1
2018,0,34098,Russell Henley,4.0,8,2
2018,0,24024,Zach Johnson,4.0,8,2
2018,0,26300,Matt Jones,4.0,4,1
2018,0,37455,Si Woo Kim,4.0,4,1
2018,0,29478,Kevin Kisner,4.0,4,1
2018,0,32816,Satoshi Kodaira,4.0,4,1
2018,0,28237,Rory McIlroy,4.0,4,1
2018,0,46970,Jon Rahm,4.0,4,1
2018,0,26476,Chez Reavie,4.0,4,1
2018,0,26331,Charl Schwartzel,4.0,4,1
2018,0,24502,Adam Scott,4.0,4,1
2018,0,34046,Jordan Spieth,4.0,4,1
2018,0,30110,Kyle Stanley,4.0,4,1
2018,0,31560,Brian Stuard,4.0,4,1
2018,0,47128,Richy Werenski,4.0,4,1
2018,0,49964,Aaron Wise,4.0,4,1
2018,0,31323,Gary Woodland,4.0,8,2
2018,0,8793,Tiger Woods,4.0,4,1
2018,0,33399,Adam Hadwin,5.0,5,1
2018,0,25572,Graeme McDowell,5.0,5,1
2018,0,35891,Cameron Smith,5.0,5,1
2018,0,30692,Scott Stallings,5.0,5,1
2018,0,25804,Bubba Watson,5.0,5,1
2017,0,20472,Alex Cejka,2.0,2,1
2017,0,34213,Grayson Murray,2.0,2,1
2017,0,35891,Cameron Smith,2.0,4,2
2017,0,40026,Daniel Berger,2.5,5,2
2017,0,25364,Paul Casey,2.5,5,2
2017,0,29725,Tony Finau,2.5,5,2
2017,0,29478,Kevin Kisner,2.5,5,2
2017,0,25572,Graeme McDowell,2.5,5,2
2017,0,20572,Rod Pampling,2.5,5,2
2017,0,31323,Gary Woodland,2.5,5,2
2017,0,36689,Brooks Koepka,2.667,8,3
2017,0,48081,Xander Schauffele,2.667,8,3
2017,0,24507,Jason Bohn,3.0,3,1
2017,0,33141,Keegan Bradley,3.0,9,3
2017,0,26499,Rafa Cabrera Bello,3.0,6,2
2017,0,32200,Roberto Castro,3.0,3,1
2017,0,32366,Kevin Chappell,3.0,6,2
2017,0,28089,Jason Day,3.0,6,2
2017,0,23983,Luke Donald,3.0,3,1
2017,0,6522,Ernie Els,3.0,9,3
2017,0,34099,Harris English,3.0,6,2
2017,0,28500,Martin Flores,3.0,3,1
2017,0,32102,Rickie Fowler,3.0,6,2
2017,0,21209,Sergio Garcia,3.0,6,2
2017,0,19846,Brian Gay,3.0,3,1
2017,0,25900,Lucas Glover,3.0,9,3
2017,0,39954,Cody Gribble,3.0,6,2
2017,0,31646,Emiliano Grillo,3.0,6,2
2017,0,24924,Bill Haas,3.0,6,2
2017,0,32448,James Hahn,3.0,6,2
2017,0,31557,Jim Herman,3.0,3,1
2017,0,21961,Charles Howell III,3.0,6,2
2017,0,34174,John Huh,3.0,3,1
2017,0,29222,Billy Hurley III,3.0,3,1
2017,0,30925,Dustin Johnson,3.0,6,2
2017,0,24024,Zach Johnson,3.0,6,2
2017,0,27974,Sung Kang,3.0,3,1
2017,0,46440,Smylie Kaufman,3.0,3,1
2017,0,37455,Si Woo Kim,3.0,6,2
2017,0,22986,Søren Kjeldsen,3.0,3,1
2017,0,35879,Kelly Kraft,3.0,3,1
2017,0,31420,Anirban Lahiri,3.0,3,1
2017,0,27936,Martin Laird,3.0,9,3
2017,0,26851,Marc Leishman,3.0,6,2
2017,0,34409,David Lingmerth,3.0,6,2
2017,0,29461,Jamie Lovemark,3.0,6,2
2017,0,33204,Shane Lowry,3.0,6,2
2017,0,32839,Hideki Matsuyama,3.0,6,2
2017,0,32640,Troy Merritt,3.0,6,2
2017,0,1810,Phil Mickelson,3.0,3,1
2017,0,26596,Ryan Moore,3.0,6,2
2017,0,25396,Kevin Na,3.0,6,2
2017,0,29289,S.Y. Noh,3.0,3,1
2017,0,22046,Geoff Ogilvy,3.0,3,1
2017,0,23320,Ryan Palmer,3.0,3,1
2017,0,29908,C.T. Pan,3.0,6,2
2017,0,24361,Pat Perez,3.0,9,3
2017,0,25240,D.A. Points,3.0,3,1
2017,0,24138,Ian Poulter,3.0,3,1
2017,0,46970,Jon Rahm,3.0,9,3
2017,0,34358,Jonathan Randolph,3.0,3,1
2017,0,26476,Chez Reavie,3.0,9,3
2017,0,34360,Patrick Reed,3.0,6,2
2017,0,29476,Kyle Reifers,3.0,3,1
2017,0,36699,Patrick Rodgers,3.0,3,1
2017,0,30110,Kyle Stanley,3.0,6,2
2017,0,33418,Shawn Stefani,3.0,3,1
2017,0,34431,Robert Streb,3.0,6,2
2017,0,27963,Chris Stroud,3.0,3,1
2017,0,34264,Hudson Swafford,3.0,3,1
2017,0,25493,Nick Taylor,3.0,3,1
2017,0,23325,Vaughn Taylor,3.0,3,1
2017,0,33419,Cameron Tringale,3.0,3,1
2017,0,37189,Harold Varner III,3.0,3,1
2017,0,27644,Brian Harman,3.333,10,3
2017,0,25198,Francesco Molinari,3.333,10,3
2017,0,24140,Sean O'Hair,3.333,10,3
2017,0,29221,Webb Simpson,3.333,10,3
2017,0,29518,Brendan Steele,3.333,10,3
2017,0,25834,Daniel Summerhays,3.333,10,3
2017,0,33948,Byeong Hun An,3.5,7,2
2017,0,27895,Jonas Blixt,3.5,7,2
2017,0,28420,Ryan Brehm,3.5,7,2
2017,0,34021,Bud Cauley,3.5,7,2
2017,0,20229,Stewart Cink,3.5,7,2
2017,0,27436,Graham DeLaet,3.5,7,2
2017,0,25686,Jason Dufner,3.5,7,2
2017,0,10809,Jim Furyk,3.5,7,2
2017,0,29974,Branden Grace,3.5,7,2
2017,0,12716,Charley Hoffman,3.5,7,2
2017,0,27141,J.B. Holmes,3.5,7,2
2017,0,30926,Chris Kirk,3.5,7,2
2017,0,33122,Russell Knox,3.5,7,2
2017,0,23108,Matt Kuchar,3.5,7,2
2017,0,27129,Luke List,3.5,7,2
2017,0,31202,William McGirt,3.5,7,2
2017,0,28237,Rory McIlroy,3.5,7,2
2017,0,26329,Louis Oosthuizen,3.5,7,2
2017,0,25818,Scott Piercy,3.5,7,2
2017,0,22405,Justin Rose,3.5,7,2
2017,0,26331,Charl Schwartzel,3.5,7,2
2017,0,24502,Adam Scott,3.5,7,2
2017,0,34046,Jordan Spieth,3.5,7,2
2017,0,33448,Justin Thomas,3.5,7,2
2017,0,27064,Jhonattan Vegas,3.5,7,2
2017,0,25632,Jimmy Walker,3.5,7,2
2017,0,25804,Bubba Watson,3.5,7,2
2017,0,48084,Wesley Bryan,3.667,11,3
2017,0,47959,Bryson DeChambeau,3.667,11,3
2017,0,34098,Russell Henley,3.667,11,3
2017,0,29420,Billy Horschel,3.667,11,3
2017,0,30944,Jason Kokrak,3.667,11,3
2017,0,27958,Ryan Blaum,4.0,4,1
2017,0,29479,Scott Brown,4.0,4,1
2017,0,12510,Chad Campbell,4.0,4,1
2017,0,35450,Patrick Cantlay,4.0,4,1
2017,0,31416,Derek Fathauer,4.0,4,1
2017,0,25191,Gonzalo Fernandez-Castaño,4.0,4,1
2017,0,28679,Fabián Gómez,4.0,4,1
2017,0,33399,Adam Hadwin,4.0,12,3
2017,0,35506,Mackenzie Hughes,4.0,8,2
2017,0,26300,Matt Jones,4.0,4,1
2017,0,39975,Michael Kim,4.0,4,1
2017,0,37454,Whee Kim,4.0,4,1
2017,0,29926,Danny Lee,4.0,4,1
2017,0,27466,Spencer Levin,4.0,4,1
2017,0,46601,Trey Mullinax,4.0,8,2
2017,0,49771,J.T. Poston,4.0,4,1
2017,0,28252,Seamus Power,4.0,4,1
2017,0,27649,Brandt Snedeker,4.0,4,1
2017,0,29485,Brett Stegmaier,4.0,4,1
2017,0,27214,Kevin Streelman,4.0,4,1
2017,0,31560,Brian Stuard,5.0,5,1
2016,0,23983,Luke Donald,2.0,2,1
2016,0,46440,Smylie Kaufman,2.0,2,1
2016,0,6567,Vijay Singh,2.0,2,1
2016,0,26951,Johnson Wagner,2.0,2,1
2016,0,25364,Paul Casey,2.5,5,2
2016,0,34431,Robert Streb,2.5,5,2
2016,0,25274,Steven Bowditch,3.0,3,1
2016,0,32200,Roberto Castro,3.0,3,1
2016,0,20472,Alex Cejka,3.0,3,1
2016,0,28089,Jason Day,3.0,3,1
2016,0,25686,Jason Dufner,3.0,3,1
2016,0,34099,Harris English,3.0,6,2
2016,0,29725,Tony Finau,3.0,3,1
2016,0,21209,Sergio Garcia,3.0,3,1
2016,0,20157,Retief Goosen,3.0,3,1
2016,0,22892,Jason Gore,3.0,3,1
2016,0,29974,Branden Grace,3.0,3,1
2016,0,33399,Adam Hadwin,3.0,3,1
2016,0,12716,Charley Hoffman,3.0,3,1
2016,0,35532,Tom Hoge,3.0,3,1
2016,0,27141,J.B. Holmes,3.0,6,2
2016,0,36801,Mark Hubbard,3.0,3,1
2016,0,24024,Zach Johnson,3.0,3,1
2016,0,29478,Kevin Kisner,3.0,3,1
2016,0,32757,Patton Kizzire,3.0,3,1
2016,0,33122,Russell Knox,3.0,3,1
2016,0,36689,Brooks Koepka,3.0,3,1
2016,0,23108,Matt Kuchar,3.0,3,1
2016,0,27936,Martin Laird,3.0,3,1
2016,0,29926,Danny Lee,3.0,6,2
2016,0,26851,Marc Leishman,3.0,3,1
2016,0,35300,Andrew Loupe,3.0,3,1
2016,0,29461,Jamie Lovemark,3.0,3,1
2016,0,33204,Shane Lowry,3.0,3,1
2016,0,24781,Hunter Mahan,3.0,3,1
2016,0,25572,Graeme McDowell,3.0,3,1
2016,0,31202,William McGirt,3.0,3,1
2016,0,1810,Phil Mickelson,3.0,6,2
2016,0,25198,Francesco Molinari,3.0,3,1
2016,0,25396,Kevin Na,3.0,3,1
2016,0,30163,Henrik Norlander,3.0,3,1
2016,0,24140,Sean O'Hair,3.0,3,1
2016,0,26329,Louis Oosthuizen,3.0,3,1
2016,0,27942,Rob Oppenheim,3.0,3,1
2016,0,28475,Jeff Overton,3.0,3,1
2016,0,32876,Martin Piller,3.0,3,1
2016,0,35451,Scott Pinckney,3.0,3,1
2016,0,34360,Patrick Reed,3.0,6,2
2016,0,22405,Justin Rose,3.0,6,2
2016,0,24502,Adam Scott,3.0,6,2
2016,0,30692,Scott Stallings,3.0,3,1
2016,0,23325,Vaughn Taylor,3.0,3,1
2016,0,33448,Justin Thomas,3.0,3,1
2016,0,2206,David Toms,3.0,3,1
2016,0,37189,Harold Varner III,3.0,3,1
2016,0,27064,Jhonattan Vegas,3.0,3,1
2016,0,27770,Camilo Villegas,3.0,3,1
2016,0,25632,Jimmy Walker,3.0,3,1
2016,0,25804,Bubba Watson,3.0,3,1
2016,0,26289,Boo Weekley,3.0,3,1
2016,0,25892,Steve Wheatcroft,3.0,3,1
2016,0,25349,Tim Wilkinson,3.0,3,1
2016,0,31323,Gary Woodland,3.0,3,1
2016,0,40026,Daniel Berger,3.5,7,2
2016,0,32102,Rickie Fowler,3.5,7,2
2016,0,28679,Fabián Gómez,3.5,7,2
2016,0,31646,Emiliano Grillo,3.5,7,2
2016,0,31420,Anirban Lahiri,3.5,7,2
2016,0,34409,David Lingmerth,3.5,7,2
2016,0,32839,Hideki Matsuyama,3.5,7,2
2016,0,28237,Rory McIlroy,3.5,7,2
2016,0,20848,Ángel Cabrera,4.0,4,1
