YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2024,0,55789,Taylor Montgomery,"15' 5""",524.667,34,+0.03
2024,0,28252,Seamus Power,"15' 5""",1189.583,77,-0.08
2024,0,33448,Justin Thomas,"15' 5""",847.417,55,-0.20
2024,0,48153,Matthieu Pavon,"15' 6""",776.417,50,-0.10
2024,0,49771,J.T. Poston,"15' 6""",1241.333,80,-0.15
2024,0,52374,Brandon Wu,"15' 6""",1009.083,65,-0.15
2024,0,12716,Charley Hoffman,"15' 7""",1311.167,84,-0.19
2024,0,32640,Troy Merritt,"15' 7""",857.417,55,-0.29
2024,0,52453,Nicolai Højgaard,"15' 8""",784.917,50,E
2024,0,33948,Byeong Hun An,"15' 9""",1084.75,69,-0.20
2024,0,58168,Davis Thompson,"15' 9""",1196.25,76,-0.26
2024,0,34255,Joseph Bramlett,"15' 10""",1348.583,85,-0.14
2024,0,47988,Nick Hardy,"15' 11""",1593.167,100,-0.20
2024,0,22371,Aaron Baddeley,"16' 0""",1058.583,66,-0.27
2024,0,39975,Michael Kim,"16' 0""",1024.583,64,-0.20
2024,0,47420,Jake Knapp,"16' 0""",1154.667,72,-0.15
2024,0,28237,Rory McIlroy,"16' 0""",608.917,38,-0.32
2024,0,40250,Taylor Pendrith,"16' 0""",1071.0,67,-0.18
2024,0,28089,Jason Day,"16' 1""",820.917,51,-0.25
2024,0,36799,Stephan Jaeger,"16' 1""",917.417,57,-0.14
2024,0,27214,Kevin Streelman,"16' 1""",1108.083,69,-0.12
2024,0,48119,Ben Taylor,"16' 1""",804.583,50,-0.10
2024,0,48319,Tom Whitney,"16' 1""",900.917,56,-0.25
2024,0,54783,Dylan Wu,"16' 1""",1320.667,82,-0.20
2024,0,59836,Pierceson Coody,"16' 2""",1244.667,77,-0.17
2024,0,31646,Emiliano Grillo,"16' 2""",985.667,61,-0.03
2024,0,56630,Akshay Bhatia,"16' 3""",1689.0,104,-0.14
2024,0,23108,Matt Kuchar,"16' 3""",1512.917,93,-0.15
2024,0,33204,Shane Lowry,"16' 3""",1070.333,66,-0.21
2024,0,47993,Denny McCarthy,"16' 3""",1362.833,84,-0.21
2024,0,54421,Garrick Higgo,"16' 4""",1274.917,78,-0.08
2024,0,32791,K.H. Lee,"16' 4""",1439.417,88,-0.08
2024,0,47504,Sam Burns,"16' 5""",1265.0,77,-0.08
2024,0,32070,Rafael Campos,"16' 5""",704.833,43,-0.05
2024,0,29936,Ryan Fox,"16' 5""",1264.083,77,-0.14
2024,0,35532,Tom Hoge,"16' 5""",1114.667,68,-0.21
2024,0,55454,Carl Yuan,"16' 5""",1114.167,68,-0.22
2024,0,51349,Nico Echavarria,"16' 6""",1091.667,66,-0.09
2024,0,32757,Patton Kizzire,"16' 6""",1055.667,64,-0.23
2024,0,52215,Robert MacIntyre,"16' 6""",826.667,50,-0.16
2024,0,50525,Collin Morikawa,"16' 6""",1104.25,67,-0.15
2024,0,51997,Andrew Novak,"16' 6""",1284.333,78,-0.17
2024,0,48887,Matt Wallace,"16' 6""",1168.833,71,-0.20
2024,0,36884,Ben Kohles,"16' 7""",1706.0,103,-0.22
2024,0,47591,Eric Cole,"16' 8""",1553.167,93,-0.08
2024,0,34256,Andrew Putnam,"16' 8""",1247.5,75,-0.17
2024,0,47995,Davis Riley,"16' 8""",1333.0,80,-0.14
2024,0,37275,Sam Ryder,"16' 8""",884.417,53,-0.08
2024,0,27139,David Skinns,"16' 8""",1068.75,64,-0.16
2024,0,36801,Mark Hubbard,"16' 9""",1405.0,84,-0.20
2024,0,26476,Chez Reavie,"16' 9""",1072.833,64,-0.02
2024,0,25493,Nick Taylor,"16' 9""",1138.833,68,-0.15
2024,0,25900,Lucas Glover,"16' 10""",1242.917,74,-0.08
2024,0,27349,Alex Noren,"16' 10""",755.917,45,-0.24
2024,0,48117,Kurt Kitayama,"16' 11""",996.333,59,-0.12
2024,0,60004,Jacob Bridgeman,"17' 0""",954.25,56,-0.09
2024,0,32367,Jorge Campillo,"17' 0""",628.75,37,-0.14
2024,0,50497,Adrien Dumont de Chassart,"17' 0""",1088.917,64,-0.22
2024,0,57362,Austin Eckroat,"17' 0""",1377.333,81,-0.14
2024,0,27330,Josh Teater,"17' 0""",834.083,49,+0.02
2024,0,35461,Beau Hossler,"17' 1""",1626.833,95,-0.25
2024,0,38991,Alejandro Tosti,"17' 1""",1181.167,69,E
2024,0,34374,Erik Barnes,"17' 2""",841.833,49,+0.04
2024,0,35506,Mackenzie Hughes,"17' 2""",1185.0,69,-0.13
2024,0,46441,Robby Shelton,"17' 2""",1164.833,68,-0.16
2024,0,34099,Harris English,"17' 3""",1274.5,74,-0.19
2024,0,34466,Peter Malnati,"17' 3""",1258.667,73,-0.22
2024,0,50493,Justin Suh,"17' 3""",1276.167,74,-0.07
2024,0,51634,Sahith Theegala,"17' 4""",1494.167,86,-0.15
2024,0,52513,Carson Young,"17' 4""",1685.0,97,-0.21
2024,0,54591,Ben Griffin,"17' 5""",1308.417,75,-0.15
2024,0,27936,Martin Laird,"17' 5""",1148.917,66,-0.17
2024,0,49947,Taylor Moore,"17' 5""",1720.167,99,-0.23
2024,0,48081,Xander Schauffele,"17' 5""",732.417,42,-0.24
2024,0,33653,Thomas Detry,"17' 6""",1156.083,66,-0.18
2024,0,36871,Matt NeSmith,"17' 6""",1241.417,71,-0.11
2024,0,52514,Trace Crowe,"17' 7""",1213.583,69,+0.06
2024,0,51977,Max Greyserman,"17' 7""",1145.167,65,-0.12
2024,0,29420,Billy Horschel,"17' 7""",949.083,54,-0.07
2024,0,57900,Chandler Phillips,"17' 7""",1193.917,68,-0.31
2024,0,60067,Joe Highsmith,"17' 8""",1042.0,59,-0.14
2024,0,29535,Brice Garnett,"17' 9""",603.333,34,-0.12
2024,0,33399,Adam Hadwin,"17' 10""",1501.0,84,-0.17
2024,0,37378,Min Woo Lee,"17' 10""",960.75,54,-0.07
2024,0,40006,Erik van Rooyen,"17' 10""",1585.417,89,-0.18
2024,0,57366,Cameron Young,"17' 10""",1265.25,71,-0.21
2024,0,36699,Patrick Rodgers,"18' 0""",1849.833,103,-0.25
2024,0,33408,Tyson Alexander,"18' 1""",815.417,45,-0.04
2024,0,40026,Daniel Berger,"18' 1""",812.5,45,-0.22
2024,0,46717,Viktor Hovland,"18' 1""",1122.5,62,-0.24
2024,0,51287,Ryo Hisatsune,"18' 2""",1401.167,77,+0.01
2024,0,28775,Nate Lashley,"18' 2""",1342.75,74,-0.14
2024,0,46414,Aaron Rai,"18' 2""",1142.667,63,-0.11
2024,0,27644,Brian Harman,"18' 3""",1769.667,97,-0.05
2024,0,34587,Chan Kim,"18' 3""",1260.75,69,-0.07
2024,0,56149,Wilson Furr,"18' 4""",1064.417,58,-0.09
2024,0,35310,Lanto Griffin,"18' 4""",1118.583,61,-0.11
2024,0,34563,Chesson Hadley,"18' 4""",1173.667,64,-0.08
2024,0,39324,J.J. Spaun,"18' 4""",1447.167,79,-0.14
2024,0,59095,Chris Gotterup,"18' 5""",1198.75,65,-0.11
2024,0,39971,Sungjae Im,"18' 5""",1233.917,67,-0.04
2024,0,26596,Ryan Moore,"18' 5""",1177.333,64,-0.08
2024,0,52666,Sami Valimaki,"18' 5""",1107.25,60,-0.13
2024,0,45242,Kevin Yu,"18' 5""",1545.0,84,-0.06
2024,0,32366,Kevin Chappell,"18' 6""",759.833,41,-0.17
2024,0,27129,Luke List,"18' 6""",1274.417,69,-0.13
2024,0,40115,Adam Svensson,"18' 6""",1753.583,95,-0.13
2024,0,55893,Sam Stevens,"18' 7""",1800.083,97,-0.13
2024,0,47679,Victor Perez,"18' 8""",1026.25,55,-0.16
2024,0,34046,Jordan Spieth,"18' 8""",1345.75,72,-0.10
2024,0,32333,Kevin Tway,"18' 8""",989.167,53,-0.25
2024,0,24024,Zach Johnson,"18' 9""",1066.5,57,E
2024,0,50188,S.H. Kim,"18' 9""",1464.5,78,-0.08
2024,0,54576,Patrick Fishburn,"18' 10""",1375.333,73,-0.11
2024,0,54628,Lee Hodges,"18' 10""",1616.583,86,-0.16
2024,0,36326,David Lipsky,"18' 10""",886.667,47,+0.04
2024,0,40162,Justin Lower,"18' 10""",1354.25,72,E
2024,0,27649,Brandt Snedeker,"18' 10""",1110.083,59,-0.15
2024,0,47483,Will Zalatoris,"18' 10""",980.25,52,-0.08
2024,0,39997,Corey Conners,"19' 1""",1372.417,72,-0.08
2024,0,32102,Rickie Fowler,"19' 1""",1220.917,64,-0.16
2024,0,39327,Ben Silverman,"19' 1""",1604.0,84,-0.21
2024,0,51070,Vincent Norrman,"19' 3""",1000.75,52,E
2024,0,31323,Gary Woodland,"19' 3""",1211.833,63,-0.19
2024,0,46113,Ryan McCormick,"19' 4""",851.25,44,-0.18
2024,0,35617,Martin Trainer,"19' 5""",951.917,49,E
2024,0,35450,Patrick Cantlay,"19' 6""",1051.667,54,-0.06
2024,0,47347,Adam Schenk,"19' 6""",2161.417,111,-0.08
2024,0,29478,Kevin Kisner,"19' 9""",1045.083,53,+0.04
2024,0,40098,Matt Fitzpatrick,"19' 11""",1116.667,56,-0.05
2024,0,47806,Raul Pereda,"19' 11""",676.833,34,-0.15
2024,0,47983,Chad Ramey,"19' 11""",1850.5,93,-0.02
2024,0,30911,Tommy Fleetwood,"20' 1""",843.167,42,+0.07
2024,0,60767,Blaine Hale Jr.,"20' 1""",784.75,39,-0.13
2024,0,48699,Callum Tarren,"20' 1""",1124.167,56,+0.02
2024,0,55708,Hayden Buckley,"20' 5""",1387.583,68,-0.10
2024,0,29908,C.T. Pan,"20' 6""",1312.167,64,-0.03
2024,0,27064,Jhonattan Vegas,"20' 9""",1139.333,55,+0.04
2024,0,30163,Henrik Norlander,"20' 11""",878.917,42,-0.05
2024,0,29221,Webb Simpson,"20' 11""",960.5,46,E
2024,0,45609,Tyler Duncan,"21' 7""",1448.25,67,E
2024,0,52372,Cameron Champ,"21' 8""",1063.5,49,-0.06
2024,0,48867,Matti Schmid,"21' 8""",1234.583,57,-0.12
2024,0,37212,Paul Barjon,"21' 9""",868.917,40,+0.03
2024,0,28420,Ryan Brehm,"21' 10""",1047.417,48,E
2024,0,46340,Alex Smalley,"22' 0""",1098.417,50,-0.02
2024,0,47663,Kevin Dougherty,"23' 7""",1511.667,64,-0.06
2024,0,23320,Ryan Palmer,"24' 0""",959.417,40,E
2023,0,32839,Hideki Matsuyama,"12' 11""",1017.5,79,-0.43
2023,0,26596,Ryan Moore,"13' 3""",929.583,70,-0.19
2023,0,46046,Scottie Scheffler,"13' 4""",1053.75,79,-0.23
2023,0,49771,J.T. Poston,"13' 7""",1550.667,114,-0.33
2023,0,29221,Webb Simpson,"13' 9""",771.417,56,-0.05
2023,0,49766,Hank Lebioda,"13' 11""",668.833,48,-0.21
2023,0,46435,Austin Cook,"14' 0""",1121.25,80,-0.25
2023,0,24502,Adam Scott,"14' 0""",814.333,58,-0.29
2023,0,45242,Kevin Yu,"14' 1""",870.917,62,-0.31
2023,0,34610,Matthias Schwab,"14' 2""",1377.417,97,-0.15
2023,0,39997,Corey Conners,"14' 4""",1364.667,95,-0.27
2023,0,39971,Sungjae Im,"14' 4""",1362.667,95,-0.16
2023,0,45157,Cam Davis,"14' 6""",1191.833,82,-0.22
2023,0,39977,Max Homa,"14' 6""",1624.417,112,-0.31
2023,0,37455,Si Woo Kim,"14' 7""",1294.5,89,-0.28
2023,0,30927,Brendon Todd,"14' 7""",1531.833,105,-0.21
2023,0,34255,Joseph Bramlett,"14' 9""",974.667,66,-0.32
2023,0,33413,Ben Martin,"14' 9""",1256.167,85,-0.24
2023,0,34098,Russell Henley,"14' 10""",1469.583,99,-0.23
2023,0,23108,Matt Kuchar,"14' 10""",1588.5,107,-0.3
2023,0,30911,Tommy Fleetwood,"14' 11""",685.25,46,-0.07
2023,0,30926,Chris Kirk,"14' 11""",1447.167,97,-0.2
2023,0,58967,Trevor Werbylo,"14' 11""",1074.75,72,-0.13
2023,0,35532,Tom Hoge,"15' 0""",1571.667,105,-0.2
2023,0,23320,Ryan Palmer,"15' 0""",1302.083,87,-0.3
2023,0,36326,David Lipsky,"15' 2""",1376.667,91,-0.14
2023,0,20229,Stewart Cink,"15' 3""",1312.25,86,-0.27
2023,0,52453,Nicolai Hojgaard,"15' 3""",810.167,53,-0.13
2023,0,25900,Lucas Glover,"15' 4""",1667.667,109,-0.22
2023,0,32640,Troy Merritt,"15' 4""",1485.917,97,-0.26
2023,0,46970,Jon Rahm,"15' 4""",1070.667,70,-0.21
2023,0,22371,Aaron Baddeley,"15' 5""",861.167,56,-0.05
2023,0,36799,Stephan Jaeger,"15' 6""",1716.5,111,-0.2
2023,0,33122,Russell Knox,"15' 6""",1623.833,105,-0.16
2023,0,29908,C.T. Pan,"15' 6""",542.083,35,-0.26
2023,0,49960,Sepp Straka,"15' 6""",1240.75,80,-0.09
2023,0,52955,Ludvig Åberg,"15' 7""",1310.583,84,-0.21
2023,0,40058,Zac Blair,"15' 7""",1556.25,100,-0.22
2023,0,47995,Davis Riley,"15' 7""",1388.417,89,-0.11
2023,0,24024,Zach Johnson,"15' 8""",1034.0,66,-0.17
2023,0,35617,Martin Trainer,"15' 8""",753.5,48,-0.15
2023,0,52411,Kyle Westmoreland,"15' 8""",1190.75,76,-0.11
2023,0,19803,Ryan Armour,"15' 9""",1429.833,91,-0.21
2023,0,57975,Harry Hall,"15' 9""",1508.833,96,-0.2
2023,0,34363,Tyrrell Hatton,"15' 9""",1210.833,77,-0.25
2023,0,29420,Billy Horschel,"15' 9""",1008.167,64,-0.13
2023,0,37275,Sam Ryder,"15' 9""",1667.417,106,-0.25
2023,0,34409,David Lingmerth,"15' 10""",1311.5,83,-0.25
2023,0,50525,Collin Morikawa,"15' 10""",1110.667,70,-0.16
2023,0,27974,Sung Kang,"15' 11""",351.0,22,-0.14
2023,0,55182,Tom Kim,"15' 11""",1307.75,82,-0.04
2023,0,48867,Matti Schmid,"15' 11""",857.583,54,-0.28
2023,0,37338,Zecheng Dou,"16' 0""",1471.417,92,-0.21
2023,0,48117,Kurt Kitayama,"16' 0""",863.417,54,0.02
2023,0,51997,Andrew Novak,"16' 0""",1518.75,95,-0.15
2023,0,24925,Jonathan Byrd,"16' 2""",709.667,44,-0.09
2023,0,34563,Chesson Hadley,"16' 2""",1485.917,92,-0.24
2023,0,51950,Max McGreevy,"16' 2""",1068.917,66,0.08
2023,0,36871,Matt NeSmith,"16' 3""",1377.833,85,-0.09
2023,0,53165,Doc Redman,"16' 3""",1444.833,89,-0.22
2023,0,32791,K.H. Lee,"16' 4""",1417.917,87,-0.22
2023,0,29289,S.Y. Noh,"16' 4""",1028.25,63,-0.16
2023,0,35506,Mackenzie Hughes,"16' 5""",1066.75,65,-0.08
2023,0,27349,Alex Noren,"16' 6""",1204.667,73,-0.15
2023,0,25493,Nick Taylor,"16' 6""",1383.667,84,-0.19
2023,0,51766,Wyndham Clark,"16' 7""",1877.583,113,-0.26
2023,0,29970,Dylan Frittelli,"16' 7""",996.083,60,-0.15
2023,0,22056,Cameron Percy,"16' 7""",1127.917,68,-0.21
2023,0,33448,Justin Thomas,"16' 7""",1423.833,86,-0.12
2023,0,54591,Ben Griffin,"16' 8""",1695.833,102,-0.19
2023,0,32757,Patton Kizzire,"16' 8""",1532.667,92,-0.18
2023,0,27936,Martin Laird,"16' 8""",1430.333,86,-0.17
2023,0,34431,Robert Streb,"16' 8""",1167.667,70,-0.19
2023,0,28775,Nate Lashley,"16' 9""",1375.5,82,-0.3
2023,0,45522,Christiaan Bezuidenhout,"16' 10""",1700.25,101,-0.13
2023,0,47993,Denny McCarthy,"16' 10""",1480.083,88,-0.22
2023,0,25818,Scott Piercy,"16' 10""",1416.5,84,-0.11
2023,0,34256,Andrew Putnam,"16' 10""",1468.083,87,-0.14
2023,0,27214,Kevin Streelman,"16' 10""",1718.083,102,-0.16
2023,0,55454,Carl Yuan,"16' 10""",1681.75,100,-0.14
2023,0,33141,Keegan Bradley,"16' 11""",1235.667,73,-0.01
2023,0,35449,Adam Long,"16' 11""",1829.25,108,-0.14
2023,0,40162,Justin Lower,"16' 11""",1558.5,92,-0.2
2023,0,47983,Chad Ramey,"16' 11""",1690.75,100,-0.25
2023,0,39324,J.J. Spaun,"16' 11""",1727.083,102,-0.18
2023,0,27963,Chris Stroud,"16' 11""",881.583,52,-0.27
2023,0,47591,Eric Cole,"17' 0""",1906.833,112,-0.1
2023,0,32102,Rickie Fowler,"17' 0""",1583.75,93,-0.18
2023,0,12716,Charley Hoffman,"17' 0""",1395.917,82,-0.12
2023,0,48081,Xander Schauffele,"17' 0""",952.833,56,-0.3
2023,0,56630,Akshay Bhatia,"17' 1""",1145.333,67,-0.06
2023,0,35901,Paul Haley II,"17' 1""",1828.167,107,-0.12
2023,0,27644,Brian Harman,"17' 1""",1909.083,112,-0.22
2023,0,28237,Rory McIlroy,"17' 1""",1129.583,66,-0.09
2023,0,39546,Keith Mitchell,"17' 1""",1797.5,105,-0.18
2023,0,32139,Danny Willett,"17' 1""",1483.833,87,-0.14
2023,0,51890,Greyson Sigg,"17' 2""",1355.25,79,-0.19
2023,0,47504,Sam Burns,"17' 3""",1395.75,81,-0.25
2023,0,25686,Jason Dufner,"17' 3""",1466.833,85,0.01
2023,0,25632,Jimmy Walker,"17' 3""",1378.333,80,-0.2
2023,0,52374,Brandon Wu,"17' 3""",1602.417,93,-0.24
2023,0,35461,Beau Hossler,"17' 4""",1858.333,107,-0.16
2023,0,46717,Viktor Hovland,"17' 4""",1193.25,69,-0.03
2023,0,50095,Austin Smotherman,"17' 4""",1647.333,95,-0.14
2023,0,40006,Erik van Rooyen,"17' 4""",1227.917,71,-0.14
2023,0,29725,Tony Finau,"17' 5""",1496.917,86,-0.07
2023,0,31202,William McGirt,"17' 5""",557.917,32,-0.25
2023,0,50493,Justin Suh,"17' 5""",1849.417,106,-0.19
2023,0,27554,Scott Harrington,"17' 6""",1099.917,63,-0.11
2023,0,46442,Maverick McNealy,"17' 6""",926.5,53,-0.13
2023,0,27095,Nick Watney,"17' 6""",1118.083,64,-0.05
2023,0,47128,Richy Werenski,"17' 6""",1017.0,58,-0.21
2023,0,34076,Joel Dahmen,"17' 7""",1656.25,94,-0.11
2023,0,31646,Emiliano Grillo,"17' 7""",1390.167,79,-0.06
2023,0,28252,Seamus Power,"17' 7""",791.833,45,-0.11
2023,0,33948,Byeong Hun An,"17' 8""",1906.083,108,-0.17
2023,0,33399,Adam Hadwin,"17' 8""",1500.667,85,-0.19
2023,0,57366,Cameron Young,"17' 8""",1500.0,85,-0.2
2023,0,33408,Tyson Alexander,"17' 9""",1381.917,78,-0.12
2023,0,33653,Thomas Detry,"17' 9""",1559.167,88,-0.08
2023,0,56762,Will Gordon,"17' 9""",1314.333,74,-0.18
2023,0,27129,Luke List,"17' 9""",1636.0,92,-0.13
2023,0,30692,Scott Stallings,"17' 9""",1543.083,87,0.06
2023,0,34099,Harris English,"17' 10""",839.0,47,-0.21
2023,0,39975,Michael Kim,"17' 10""",1513.333,85,-0.18
2023,0,32816,Satoshi Kodaira,"17' 10""",1033.083,58,-0.28
2023,0,36699,Patrick Rodgers,"17' 10""",2048.333,115,-0.14
2023,0,47347,Adam Schenk,"17' 10""",2117.5,119,-0.16
2023,0,34046,Jordan Spieth,"17' 10""",1160.75,65,0.05
2023,0,40098,Matt Fitzpatrick,"17' 11""",1127.25,63,-0.22
2023,0,49947,Taylor Moore,"17' 11""",1775.667,99,-0.09
2023,0,58168,Davis Thompson,"17' 11""",1884.75,105,-0.14
2023,0,32333,Kevin Tway,"17' 11""",1452.583,81,-0.12
2023,0,30163,Henrik Norlander,"18' 1""",1335.667,74,-0.23
2023,0,31560,Brian Stuard,"18' 1""",651.833,36,-0.17
2023,0,52372,Cameron Champ,"18' 2""",925.5,51,-0.2
2023,0,46601,Trey Mullinax,"18' 3""",1297.083,71,0.08
2023,0,26476,Chez Reavie,"18' 3""",1697.5,93,-0.03
2023,0,48084,Wesley Bryan,"18' 4""",715.0,39,-0.13
2023,0,45609,Tyler Duncan,"18' 4""",1984.0,108,-0.21
2023,0,29535,Brice Garnett,"18' 4""",952.167,52,-0.15
2023,0,33597,Harry Higgs,"18' 4""",1317.167,72,-0.08
2023,0,58696,Peter Kuest,"18' 4""",805.083,44,-0.2
2023,0,36724,Augusto Núñez,"18' 4""",1448.667,79,-0.08
2023,0,31323,Gary Woodland,"18' 4""",1026.583,56,-0.18
2023,0,59018,Ryan Gerard,"18' 5""",1140.667,62,-0.21
2023,0,52375,Doug Ghim,"18' 6""",1702.25,92,-0.1
2023,0,34466,Peter Malnati,"18' 6""",1606.75,87,-0.1
2023,0,48119,Ben Taylor,"18' 6""",1883.333,102,-0.15
2023,0,49453,Trevor Cone,"18' 7""",1692.0,91,-0.14
2023,0,54421,Garrick Higgo,"18' 7""",1972.667,106,-0.15
2023,0,52513,Carson Young,"18' 7""",1712.667,92,-0.09
2023,0,51349,Nico Echavarria,"18' 9""",1108.167,59,-0.22
2023,0,31557,Jim Herman,"18' 9""",1405.25,75,0.08
2023,0,54783,Dylan Wu,"18' 9""",1685.833,90,-0.18
2023,0,32366,Kevin Chappell,"18' 10""",716.25,38,-0.11
2023,0,36801,Mark Hubbard,"18' 10""",1563.333,83,-0.07
2023,0,49298,Kramer Hickok,"18' 11""",1737.75,92,-0.17
2023,0,35450,Patrick Cantlay,"19' 0""",1123.167,59,-0.24
2023,0,47079,Harrison Endycott,"19' 0""",1822.167,96,-0.18
2023,0,51414,Brent Grant,"19' 0""",1541.75,81,-0.15
2023,0,50188,S.H. Kim,"19' 0""",2227.167,117,-0.11
2023,0,46441,Robby Shelton,"19' 0""",1369.5,72,-0.19
2023,0,46340,Alex Smalley,"19' 0""",1782.25,94,-0.07
2023,0,48887,Matt Wallace,"19' 0""",1540.167,81,-0.12
2023,0,47988,Nick Hardy,"19' 2""",1741.75,91,-0.15
2023,0,55893,Sam Stevens,"19' 3""",2675.417,139,-0.09
2023,0,55708,Hayden Buckley,"19' 4""",1235.5,64,-0.09
2023,0,32448,James Hahn,"19' 4""",1587.333,82,-0.18
2023,0,55789,Taylor Montgomery,"19' 4""",1739.75,90,-0.17
2023,0,51634,Sahith Theegala,"19' 5""",1593.417,82,-0.1
2023,0,33410,Andrew Landry,"19' 6""",1657.667,85,-0.15
2023,0,57362,Austin Eckroat,"19' 8""",1786.083,91,-0.11
2023,0,48699,Callum Tarren,"19' 8""",2007.667,102,-0.05
2023,0,39954,Cody Gribble,"19' 9""",949.583,48,-0.19
2023,0,39058,Lucas Herbert,"19' 9""",1047.75,53,-0.13
2023,0,35879,Kelly Kraft,"19' 9""",1855.417,94,-0.16
2023,0,40250,Taylor Pendrith,"19' 10""",1548.333,78,-0.03
2023,0,33204,Shane Lowry,"19' 11""",1116.917,56,-0.23
2023,0,28420,Ryan Brehm,"20' 0""",1802.5,90,-0.07
2023,0,22405,Justin Rose,"20' 3""",1054.917,52,-0.02
2023,0,40115,Adam Svensson,"20' 3""",2104.75,104,-0.14
2023,0,31577,Tano Goya,"20' 5""",1431.833,70,-0.23
2023,0,51070,Vincent Norrman,"20' 5""",2180.5,107,-0.14
2023,0,39335,Kevin Roy,"20' 10""",1438.583,69,-0.03
2023,0,51491,Brandon Matthews,"20' 11""",814.333,39,-0.1
2023,0,35310,Lanto Griffin,"21' 0""",1072.5,51,-0.16
2023,0,32662,Michael Gligic,"21' 1""",1456.0,69,0.13
2023,0,24140,Sean O'Hair,"21' 1""",674.917,32,-0.16
2023,0,28089,Jason Day,"21' 4""",1046.917,49,-0.04
2023,0,54628,Lee Hodges,"21' 6""",1633.917,76,-0.08
2023,0,46414,Aaron Rai,"21' 8""",1713.75,79,-0.08
2023,0,39067,MJ Daffue,"22' 5""",2127.75,95,-0.05
2022,0,33448,Justin Thomas,"10' 11""",687.833,63,-0.35
2022,0,35891,Cameron Smith,"13' 5""",792.5,59,-0.39
2022,0,34174,John Huh,"13' 8""",696.583,51,-0.27
2022,0,30163,Henrik Norlander,"13' 11""",599.75,43,-0.12
2022,0,47995,Davis Riley,"13' 11""",1376.0,99,-0.27
2022,0,30926,Chris Kirk,"14' 0""",1080.417,77,-0.25
2022,0,57366,Cameron Young,"14' 1""",1394.917,99,-0.28
2022,0,48084,Wesley Bryan,"14' 2""",609.083,43,-0.12
2022,0,39977,Max Homa,"14' 2""",1361.833,96,-0.22
2022,0,24502,Adam Scott,"14' 3""",969.667,68,-0.16
2022,0,24925,Jonathan Byrd,"14' 4""",614.833,43,E
2022,0,29289,S.Y. Noh,"14' 5""",820.083,57,-0.25
2022,0,34256,Andrew Putnam,"14' 6""",1160.75,80,-0.15
2022,0,27139,David Skinns,"14' 7""",451.25,31,-0.10
2022,0,34098,Russell Henley,"14' 8""",837.583,57,-0.33
2022,0,40162,Justin Lower,"14' 8""",895.583,61,-0.20
2022,0,24361,Pat Perez,"14' 8""",703.333,48,-0.21
2022,0,26300,Matt Jones,"14' 9""",781.75,53,-0.15
