YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,1,0,48084,Wesley Bryan,67.0,201,3
2024,1,0,35310,Lanto Griffin,67.0,268,4
2024,1,0,27936,Martin Laird,67.0,67,1
2024,4,0,34255,Joseph Bramlett,67.33,404,6
2024,4,0,27129,Luke List,67.33,202,3
2024,6,0,39327,Ben Silverman,67.75,271,4
2024,7,0,50484,Hayden Springer,67.83,407,6
2024,7,0,54783,Dylan Wu,67.83,407,6
2024,9,0,47663,Kevin Dougherty,68.0,476,7
2024,9,0,24024,Zach Johnson,68.0,272,4
2024,9,0,51997,Andrew Novak,68.0,272,4
2024,9,0,57900,Chandler Phillips,68.0,408,6
2024,9,0,46046,Scottie Scheffler,68.0,680,10
2024,9,0,27064,Jhonattan Vegas,68.0,476,7
2024,15,0,34587,Chan Kim,68.14,477,7
2024,16,0,33653,Thomas Detry,68.22,614,9
2024,16,0,25493,Nick Taylor,68.22,614,9
2024,18,0,48887,Matt Wallace,68.33,205,3
2024,19,0,50525,Collin Morikawa,68.36,957,14
2024,20,0,60004,Jacob Bridgeman,68.38,547,8
2024,21,0,35506,Mackenzie Hughes,68.43,479,7
2024,22,0,46442,Maverick McNealy,68.57,480,7
2024,23,0,35461,Beau Hossler,68.67,412,6
2024,23,0,46414,Aaron Rai,68.67,618,9
2024,25,0,51349,Nico Echavarria,68.75,275,4
2024,25,0,46717,Viktor Hovland,68.75,275,4
2024,27,0,27214,Kevin Streelman,68.88,551,8
2024,28,0,33408,Tyson Alexander,69.0,345,5
2024,28,0,47988,Nick Hardy,69.0,69,1
2024,28,0,48153,Matthieu Pavon,69.0,276,4
2024,28,0,33448,Justin Thomas,69.0,483,7
2024,32,0,52955,Ludvig Åberg,69.14,484,7
2024,32,0,32757,Patton Kizzire,69.14,484,7
2024,32,0,32640,Troy Merritt,69.14,484,7
2024,35,0,55182,Tom Kim,69.2,692,10
2024,35,0,23320,Ryan Palmer,69.2,346,5
2024,35,0,58168,Davis Thompson,69.2,346,5
2024,38,0,45609,Tyler Duncan,69.25,277,4
2024,39,0,47483,Will Zalatoris,69.3,693,10
2024,40,0,52514,Trace Crowe,69.33,416,6
2024,40,0,29725,Tony Finau,69.33,624,9
2024,40,0,39971,Sungjae Im,69.33,624,9
2024,40,0,30926,Chris Kirk,69.33,416,6
2024,40,0,40162,Justin Lower,69.33,416,6
2024,40,0,28237,Rory McIlroy,69.33,624,9
2024,40,0,27139,David Skinns,69.33,208,3
2024,47,0,39997,Corey Conners,69.42,833,12
2024,48,0,29936,Ryan Fox,69.44,625,9
2024,48,0,52375,Doug Ghim,69.44,625,9
2024,48,0,37378,Min Woo Lee,69.44,625,9
2024,51,0,59836,Pierceson Coody,69.5,417,6
2024,51,0,12716,Charley Hoffman,69.5,417,6
2024,51,0,49960,Sepp Straka,69.5,556,8
2024,54,0,34099,Harris English,69.64,766,11
2024,55,0,25900,Lucas Glover,69.7,697,10
2024,55,0,36801,Mark Hubbard,69.7,697,10
2024,57,0,51890,Greyson Sigg,69.71,488,7
2024,58,0,33399,Adam Hadwin,69.73,767,11
2024,58,0,47993,Denny McCarthy,69.73,767,11
2024,60,0,51977,Max Greyserman,69.75,279,4
2024,60,0,51696,Rico Hoey,69.75,558,8
2024,60,0,39977,Max Homa,69.75,558,8
2024,60,0,37275,Sam Ryder,69.75,558,8
2024,60,0,48081,Xander Schauffele,69.75,837,12
2024,65,0,52372,Cameron Champ,69.83,419,6
2024,65,0,52453,Nicolai Højgaard,69.83,419,6
2024,67,0,30911,Tommy Fleetwood,69.86,489,7
2024,68,0,50497,Adrien Dumont de Chassart,69.88,559,8
2024,68,0,47679,Victor Perez,69.88,559,8
2024,70,0,56630,Akshay Bhatia,69.93,979,14
2024,71,0,33948,Byeong Hun An,70.0,490,7
2024,71,0,45522,Christiaan Bezuidenhout,70.0,350,5
2024,71,0,28420,Ryan Brehm,70.0,70,1
2024,71,0,59442,Parker Coody,70.0,350,5
2024,71,0,29535,Brice Garnett,70.0,210,3
2024,71,0,54591,Ben Griffin,70.0,490,7
2024,71,0,32791,K.H. Lee,70.0,350,5
2024,71,0,59143,Mac Meissner,70.0,420,6
2024,71,0,27330,Josh Teater,70.0,210,3
