YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,30163,Henrik Norlander,-.552
2024,0,48084,Wesley Bryan,-.519
2024,0,24502,Adam Scott,-.486
2024,0,52215,Robert MacIntyre,-.471
2024,0,33948,Byeong Hun An,-.423
2024,0,51766,Wyndham Clark,-.415
2024,0,28237,Rory McIlroy,-.405
2024,0,48117,Kurt Kitayama,-.400
2024,0,59866,Nick Dunlap,-.395
2024,0,32640,Troy Merritt,-.393
2024,0,39546,Keith Mitchell,-.392
2024,0,55893,Sam Stevens,-.383
2024,0,30926,Chris Kirk,-.381
2024,0,40250,Taylor Pendrith,-.377
2024,0,37378,Min Woo Lee,-.359
2024,0,59095,Chris Gotterup,-.358
2024,0,51977,Max Greyserman,-.355
2024,0,60767,Blaine Hale Jr.,-.355
2024,0,34255,Joseph Bramlett,-.353
2024,0,27214,Kevin Streelman,-.345
2024,0,38991,Alejandro Tosti,-.345
2024,0,39971,Sungjae Im,-.340
2024,0,48081,Xander Schauffele,-.340
2024,0,36699,Patrick Rodgers,-.333
2024,0,46717,Viktor Hovland,-.324
2024,0,46046,Scottie Scheffler,-.324
2024,0,32367,Jorge Campillo,-.316
2024,0,54591,Ben Griffin,-.304
2024,0,29420,Billy Horschel,-.302
2024,0,51634,Sahith Theegala,-.301
2024,0,47591,Eric Cole,-.300
2024,0,34374,Erik Barnes,-.290
2024,0,52375,Doug Ghim,-.289
2024,0,33968,Thorbjørn Olesen,-.289
2024,0,49947,Taylor Moore,-.284
2024,0,56630,Akshay Bhatia,-.283
2024,0,45242,Kevin Yu,-.283
2024,0,39997,Corey Conners,-.279
2024,0,57975,Harry Hall,-.278
2024,0,47420,Jake Knapp,-.277
2024,0,37455,Si Woo Kim,-.275
2024,0,48867,Matti Schmid,-.275
2024,0,50188,S.H. Kim,-.273
2024,0,50484,Hayden Springer,-.270
2024,0,34587,Chan Kim,-.262
2024,0,37212,Paul Barjon,-.258
2024,0,27349,Alex Noren,-.250
2024,0,31323,Gary Woodland,-.250
2024,0,46442,Maverick McNealy,-.246
2024,0,35461,Beau Hossler,-.245
2024,0,58168,Davis Thompson,-.245
2024,0,48153,Matthieu Pavon,-.241
2024,0,47988,Nick Hardy,-.240
2024,0,52955,Ludvig Åberg,-.235
2024,0,48119,Ben Taylor,-.234
2024,0,32839,Hideki Matsuyama,-.231
2024,0,28775,Nate Lashley,-.229
2024,0,25493,Nick Taylor,-.226
2024,0,33448,Justin Thomas,-.224
2024,0,51696,Rico Hoey,-.222
2024,0,47504,Sam Burns,-.219
2024,0,29725,Tony Finau,-.213
2024,0,57362,Austin Eckroat,-.207
2024,0,27936,Martin Laird,-.205
2024,0,27064,Jhonattan Vegas,-.204
2024,0,59836,Pierceson Coody,-.200
2024,0,52374,Brandon Wu,-.200
2024,0,40098,Matt Fitzpatrick,-.196
2024,0,47993,Denny McCarthy,-.195
2024,0,28089,Jason Day,-.191
2024,0,60004,Jacob Bridgeman,-.190
2024,0,35450,Patrick Cantlay,-.189
2024,0,47347,Adam Schenk,-.189
2024,0,33653,Thomas Detry,-.186
2024,0,52453,Nicolai Højgaard,-.182
2024,0,56149,Wilson Furr,-.179
2024,0,33141,Keegan Bradley,-.176
2024,0,55454,Carl Yuan,-.176
2024,0,47663,Kevin Dougherty,-.167
2024,0,55182,Tom Kim,-.167
2024,0,46340,Alex Smalley,-.167
2024,0,48887,Matt Wallace,-.160
2024,0,32102,Rickie Fowler,-.159
2024,0,35506,Mackenzie Hughes,-.159
2024,0,48699,Callum Tarren,-.159
2024,0,34076,Joel Dahmen,-.158
2024,0,35532,Tom Hoge,-.158
2024,0,31646,Emiliano Grillo,-.154
2024,0,47483,Will Zalatoris,-.149
2024,0,33399,Adam Hadwin,-.148
2024,0,37275,Sam Ryder,-.146
2024,0,34021,Bud Cauley,-.143
2024,0,36799,Stephan Jaeger,-.143
2024,0,39327,Ben Silverman,-.143
2024,0,36801,Mark Hubbard,-.141
2024,0,46113,Ryan McCormick,-.135
2024,0,47995,Davis Riley,-.132
2024,0,54576,Patrick Fishburn,-.130
2024,0,40006,Erik van Rooyen,-.130
2024,0,57366,Cameron Young,-.130
2024,0,50095,Austin Smotherman,-.125
2024,0,51894,Vince Whaley,-.125
2024,0,32070,Rafael Campos,-.122
2024,0,35310,Lanto Griffin,-.119
2024,0,34563,Chesson Hadley,-.116
2024,0,28252,Seamus Power,-.115
2024,0,12716,Charley Hoffman,-.114
2024,0,32366,Kevin Chappell,-.108
2024,0,47983,Chad Ramey,-.103
2024,0,35617,Martin Trainer,-.103
2024,0,34099,Harris English,-.100
2024,0,29221,Webb Simpson,-.100
2024,0,32333,Kevin Tway,-.100
2024,0,40026,Daniel Berger,-.097
2024,0,52372,Cameron Champ,-.097
2024,0,54421,Garrick Higgo,-.095
2024,0,26596,Ryan Moore,-.093
2024,0,33408,Tyson Alexander,-.089
2024,0,34466,Peter Malnati,-.089
2024,0,54783,Dylan Wu,-.089
2024,0,34046,Jordan Spieth,-.086
2024,0,51997,Andrew Novak,-.085
2024,0,32791,K.H. Lee,-.083
2024,0,39975,Michael Kim,-.075
2024,0,46414,Aaron Rai,-.073
2024,0,40115,Adam Svensson,-.072
2024,0,39324,J.J. Spaun,-.071
2024,0,40058,Zac Blair,-.068
2024,0,54628,Lee Hodges,-.067
2024,0,59143,Mac Meissner,-.067
2024,0,50493,Justin Suh,-.067
2024,0,27649,Brandt Snedeker,-.057
2024,0,32757,Patton Kizzire,-.056
2024,0,60067,Joe Highsmith,-.055
2024,0,45157,Cam Davis,-.054
2024,0,45609,Tyler Duncan,-.054
2024,0,55789,Taylor Montgomery,-.054
2024,0,23320,Ryan Palmer,-.054
2024,0,22371,Aaron Baddeley,-.038
2024,0,29936,Ryan Fox,-.032
2024,0,49960,Sepp Straka,-.032
2024,0,47806,Raul Pereda,-.031
2024,0,50525,Collin Morikawa,-.029
2024,0,36326,David Lipsky,-.026
2024,0,52513,Carson Young,-.026
2024,0,36871,Matt NeSmith,-.024
2024,0,27770,Camilo Villegas,-.024
2024,0,51349,Nico Echavarria,-.021
2024,0,30927,Brendon Todd,-.016
2024,0,52514,Trace Crowe,E
2024,0,39977,Max Homa,E
2024,0,33204,Shane Lowry,E
2024,0,26476,Chez Reavie,E
2024,0,46441,Robby Shelton,E
2024,0,51890,Greyson Sigg,E
2024,0,27139,David Skinns,E
2024,0,51287,Ryo Hisatsune,+.019
2024,0,33486,Roger Sloan,+.027
2024,0,59442,Parker Coody,+.028
2024,0,51070,Vincent Norrman,+.048
2024,0,40162,Justin Lower,+.054
2024,0,47679,Victor Perez,+.054
2024,0,34256,Andrew Putnam,+.057
2024,0,24024,Zach Johnson,+.063
2024,0,27129,Luke List,+.063
2024,0,28420,Ryan Brehm,+.067
2024,0,48319,Tom Whitney,+.067
2024,0,29908,C.T. Pan,+.071
2024,0,55708,Hayden Buckley,+.077
2024,0,27330,Josh Teater,+.083
2024,0,27644,Brian Harman,+.091
2024,0,57900,Chandler Phillips,+.100
2024,0,22405,Justin Rose,+.100
2024,0,49771,J.T. Poston,+.111
2024,0,23108,Matt Kuchar,+.121
2024,0,25900,Lucas Glover,+.125
2024,0,50497,Adrien Dumont de Chassart,+.132
2024,0,45522,Christiaan Bezuidenhout,+.139
2024,0,52666,Sami Valimaki,+.143
2024,0,34098,Russell Henley,+.152
2024,0,29478,Kevin Kisner,+.167
2024,0,30911,Tommy Fleetwood,+.172
2024,0,36884,Ben Kohles,+.216
2024,0,29535,Brice Garnett,+.438
2023,0,49453,Trevor Cone,-.548
2023,0,52955,Ludvig Åberg,-.500
2023,0,52453,Nicolai Hojgaard,-.419
2023,0,35617,Martin Trainer,-.393
2023,0,32102,Rickie Fowler,-.385
2023,0,33597,Harry Higgs,-.382
2023,0,20229,Stewart Cink,-.368
2023,0,39067,MJ Daffue,-.367
2023,0,28237,Rory McIlroy,-.367
2023,0,22056,Cameron Percy,-.367
2023,0,28089,Jason Day,-.357
2023,0,50188,S.H. Kim,-.347
2023,0,27129,Luke List,-.338
2023,0,36799,Stephan Jaeger,-.330
2023,0,33653,Thomas Detry,-.326
2023,0,28420,Ryan Brehm,-.321
2023,0,45242,Kevin Yu,-.321
2023,0,48867,Matti Schmid,-.319
2023,0,54591,Ben Griffin,-.308
2023,0,35506,Mackenzie Hughes,-.302
2023,0,33141,Keegan Bradley,-.300
2023,0,45157,Cam Davis,-.297
2023,0,35450,Patrick Cantlay,-.294
2023,0,51890,Greyson Sigg,-.292
2023,0,56630,Akshay Bhatia,-.286
2023,0,34363,Tyrrell Hatton,-.281
2023,0,30692,Scott Stallings,-.281
2023,0,51766,Wyndham Clark,-.277
2023,0,25686,Jason Dufner,-.275
2023,0,25632,Jimmy Walker,-.270
2023,0,27554,Scott Harrington,-.268
2023,0,33948,Byeong Hun An,-.261
2023,0,40098,Matt Fitzpatrick,-.261
2023,0,51491,Brandon Matthews,-.261
2023,0,40250,Taylor Pendrith,-.261
2023,0,39324,J.J. Spaun,-.250
2023,0,55893,Sam Stevens,-.250
2023,0,55454,Carl Yuan,-.246
2023,0,35449,Adam Long,-.244
2023,0,48084,Wesley Bryan,-.240
2023,0,29420,Billy Horschel,-.240
2023,0,58168,Davis Thompson,-.234
2023,0,57975,Harry Hall,-.232
2023,0,55182,Tom Kim,-.231
2023,0,50095,Austin Smotherman,-.231
2023,0,32333,Kevin Tway,-.228
2023,0,32757,Patton Kizzire,-.224
2023,0,32640,Troy Merritt,-.222
2023,0,29908,C.T. Pan,-.222
2023,0,32791,K.H. Lee,-.218
2023,0,29221,Webb Simpson,-.212
2023,0,35461,Beau Hossler,-.211
2023,0,34255,Joseph Bramlett,-.207
2023,0,32839,Hideki Matsuyama,-.205
2023,0,34099,Harris English,-.203
2023,0,36724,Augusto Núñez,-.200
2023,0,46046,Scottie Scheffler,-.200
2023,0,49771,J.T. Poston,-.196
2023,0,58967,Trevor Werbylo,-.196
2023,0,39971,Sungjae Im,-.195
2023,0,47988,Nick Hardy,-.194
2023,0,37338,Zecheng Dou,-.189
2023,0,30926,Chris Kirk,-.189
2023,0,55789,Taylor Montgomery,-.189
2023,0,54421,Garrick Higgo,-.188
2023,0,33399,Adam Hadwin,-.186
2023,0,48887,Matt Wallace,-.185
2023,0,48699,Callum Tarren,-.181
2023,0,31577,Tano Goya,-.180
2023,0,31323,Gary Woodland,-.180
2023,0,32366,Kevin Chappell,-.179
2023,0,51070,Vincent Norrman,-.179
2023,0,27214,Kevin Streelman,-.179
2023,0,29725,Tony Finau,-.178
2023,0,56762,Will Gordon,-.177
2023,0,52372,Cameron Champ,-.173
2023,0,47591,Eric Cole,-.173
2023,0,24140,Sean O'Hair,-.167
2023,0,31646,Emiliano Grillo,-.164
2023,0,39977,Max Homa,-.164
2023,0,48117,Kurt Kitayama,-.163
2023,0,46601,Trey Mullinax,-.160
2023,0,34431,Robert Streb,-.160
2023,0,40006,Erik van Rooyen,-.160
2023,0,47347,Adam Schenk,-.157
2023,0,54628,Lee Hodges,-.156
2023,0,57366,Cameron Young,-.156
2023,0,24925,Jonathan Byrd,-.154
2023,0,47995,Davis Riley,-.150
2023,0,27644,Brian Harman,-.147
2023,0,37455,Si Woo Kim,-.145
2023,0,48119,Ben Taylor,-.145
2023,0,39954,Cody Gribble,-.143
2023,0,24024,Zach Johnson,-.143
2023,0,47128,Richy Werenski,-.140
2023,0,55708,Hayden Buckley,-.135
2023,0,39997,Corey Conners,-.135
2023,0,27974,Sung Kang,-.129
2023,0,57362,Austin Eckroat,-.125
2023,0,59018,Ryan Gerard,-.120
2023,0,32448,James Hahn,-.120
2023,0,45522,Christiaan Bezuidenhout,-.118
2023,0,36699,Patrick Rodgers,-.118
2023,0,23320,Ryan Palmer,-.116
2023,0,39546,Keith Mitchell,-.114
2023,0,34466,Peter Malnati,-.113
2023,0,34610,Matthias Schwab,-.113
2023,0,34076,Joel Dahmen,-.111
2023,0,46340,Alex Smalley,-.109
2023,0,36801,Mark Hubbard,-.107
2023,0,58696,Peter Kuest,-.105
2023,0,49947,Taylor Moore,-.102
2023,0,25493,Nick Taylor,-.098
2023,0,26596,Ryan Moore,-.095
2023,0,51414,Brent Grant,-.094
2023,0,28252,Seamus Power,-.094
2023,0,24502,Adam Scott,-.086
2023,0,33448,Justin Thomas,-.085
2023,0,46717,Viktor Hovland,-.083
2023,0,51634,Sahith Theegala,-.082
2023,0,32662,Michael Gligic,-.079
2023,0,39335,Kevin Roy,-.079
2023,0,37275,Sam Ryder,-.079
2023,0,51997,Andrew Novak,-.078
2023,0,27963,Chris Stroud,-.077
2023,0,34563,Chesson Hadley,-.071
2023,0,52374,Brandon Wu,-.071
2023,0,52375,Doug Ghim,-.070
2023,0,28775,Nate Lashley,-.063
2023,0,39975,Michael Kim,-.061
2023,0,27936,Martin Laird,-.061
2023,0,47079,Harrison Endycott,-.047
2023,0,36871,Matt NeSmith,-.042
2023,0,45609,Tyler Duncan,-.040
2023,0,25818,Scott Piercy,-.039
2023,0,35310,Lanto Griffin,-.038
2023,0,54783,Dylan Wu,-.038
2023,0,33204,Shane Lowry,-.036
2023,0,32816,Satoshi Kodaira,-.033
2023,0,25900,Lucas Glover,-.029
2023,0,34256,Andrew Putnam,-.029
2023,0,29535,Brice Garnett,-.027
2023,0,39058,Lucas Herbert,-.027
2023,0,46970,Jon Rahm,-.027
2023,0,30911,Tommy Fleetwood,-.026
2023,0,52513,Carson Young,-.024
2023,0,49960,Sepp Straka,-.023
2023,0,48081,Xander Schauffele,-.020
2023,0,33408,Tyson Alexander,-.016
2023,0,33413,Ben Martin,-.016
2023,0,22371,Aaron Baddeley,E
2023,0,47504,Sam Burns,E
2023,0,51349,Nico Echavarria,E
2023,0,35532,Tom Hoge,E
2023,0,33410,Andrew Landry,E
2023,0,47983,Chad Ramey,E
2023,0,26476,Chez Reavie,E
2023,0,53165,Doc Redman,E
2023,0,40115,Adam Svensson,E
2023,0,27349,Alex Noren,+.016
2023,0,50493,Justin Suh,+.017
2023,0,47993,Denny McCarthy,+.018
2023,0,29970,Dylan Frittelli,+.020
2023,0,49298,Kramer Hickok,+.024
2023,0,46441,Robby Shelton,+.029
2023,0,52411,Kyle Westmoreland,+.038
2023,0,12716,Charley Hoffman,+.056
2023,0,46414,Aaron Rai,+.058
2023,0,34046,Jordan Spieth,+.061
2023,0,23108,Matt Kuchar,+.065
2023,0,36326,David Lipsky,+.068
2023,0,32139,Danny Willett,+.068
2023,0,46442,Maverick McNealy,+.070
2023,0,22405,Justin Rose,+.083
2023,0,49766,Hank Lebioda,+.091
2023,0,30163,Henrik Norlander,+.100
2023,0,46435,Austin Cook,+.108
2023,0,19803,Ryan Armour,+.115
2023,0,35879,Kelly Kraft,+.115
2023,0,40058,Zac Blair,+.122
2023,0,40162,Justin Lower,+.139
2023,0,27095,Nick Watney,+.140
2023,0,29289,S.Y. Noh,+.143
2023,0,51950,Max McGreevy,+.176
2023,0,33122,Russell Knox,+.182
2023,0,30927,Brendon Todd,+.182
2023,0,31560,Brian Stuard,+.188
2023,0,31557,Jim Herman,+.219
2023,0,34409,David Lingmerth,+.222
2023,0,50525,Collin Morikawa,+.222
2023,0,31202,William McGirt,+.238
2023,0,35901,Paul Haley II,+.250
2023,0,34098,Russell Henley,+.280
2022,0,40098,Matt Fitzpatrick,-.579
2022,0,40250,Taylor Pendrith,-.500
2022,0,57366,Cameron Young,-.486
2022,0,32366,Kevin Chappell,-.462
2022,0,30944,Jason Kokrak,-.455
2022,0,49964,Aaron Wise,-.452
2022,0,35450,Patrick Cantlay,-.444
2022,0,24980,Scott Gutschewski,-.440
2022,0,24502,Adam Scott,-.426
2022,0,27064,Jhonattan Vegas,-.417
2022,0,46402,Talor Gooch,-.413
2022,0,32662,Michael Gligic,-.379
2022,0,46046,Scottie Scheffler,-.373
2022,0,37212,Paul Barjon,-.357
2022,0,39971,Sungjae Im,-.356
2022,0,52372,Cameron Champ,-.353
2022,0,34363,Tyrrell Hatton,-.348
2022,0,24138,Ian Poulter,-.348
2022,0,28237,Rory McIlroy,-.333
2022,0,33448,Justin Thomas,-.319
2022,0,26300,Matt Jones,-.317
2022,0,31323,Gary Woodland,-.314
2022,0,52374,Brandon Wu,-.302
2022,0,34466,Peter Malnati,-.294
2022,0,27349,Alex Noren,-.294
2022,0,27129,Luke List,-.286
2022,0,22056,Cameron Percy,-.286
2022,0,35532,Tom Hoge,-.283
2022,0,30911,Tommy Fleetwood,-.280
2022,0,47529,Mito Pereira,-.279
2022,0,48699,Callum Tarren,-.278
2022,0,27139,David Skinns,-.271
2022,0,32333,Kevin Tway,-.271
2022,0,31646,Emiliano Grillo,-.263
2022,0,39977,Max Homa,-.260
2022,0,39997,Corey Conners,-.259
2022,0,29970,Dylan Frittelli,-.259
2022,0,26851,Marc Leishman,-.255
2022,0,33141,Keegan Bradley,-.250
2022,0,49771,J.T. Poston,-.250
2022,0,46601,Trey Mullinax,-.246
2022,0,34174,John Huh,-.244
2022,0,35891,Cameron Smith,-.243
2022,0,27644,Brian Harman,-.242
2022,0,40162,Justin Lower,-.242
2022,0,51766,Wyndham Clark,-.240
2022,0,40115,Adam Svensson,-.240
2022,0,32448,James Hahn,-.238
2022,0,35617,Martin Trainer,-.227
2022,0,23320,Ryan Palmer,-.225
2022,0,47504,Sam Burns,-.224
2022,0,51634,Sahith Theegala,-.224
2022,0,19803,Ryan Armour,-.222
2022,0,32102,Rickie Fowler,-.222
2022,0,23621,Rory Sabbatini,-.222
2022,0,48081,Xander Schauffele,-.219
2022,0,29725,Tony Finau,-.217
2022,0,47483,Will Zalatoris,-.217
2022,0,46442,Maverick McNealy,-.214
2022,0,45486,Joaquin Niemann,-.214
2022,0,37189,Harold Varner III,-.213
2022,0,35461,Beau Hossler,-.212
2022,0,37455,Si Woo Kim,-.212
2022,0,29518,Brendan Steele,-.212
2022,0,34255,Joseph Bramlett,-.211
2022,0,33204,Shane Lowry,-.208
2022,0,25198,Francesco Molinari,-.200
2022,0,50525,Collin Morikawa,-.200
2022,0,34046,Jordan Spieth,-.200
2022,0,36801,Mark Hubbard,-.195
2022,0,45157,Cam Davis,-.193
2022,0,46435,Austin Cook,-.190
2022,0,36699,Patrick Rodgers,-.186
2022,0,49298,Kramer Hickok,-.179
2022,0,39546,Keith Mitchell,-.178
2022,0,27095,Nick Watney,-.176
2022,0,33667,Carlos Ortiz,-.171
2022,0,33399,Adam Hadwin,-.161
2022,0,32757,Patton Kizzire,-.161
2022,0,36689,Brooks Koepka,-.158
2022,0,29926,Danny Lee,-.156
2022,0,27936,Martin Laird,-.154
2022,0,49947,Taylor Moore,-.154
2022,0,56278,Matthew Wolff,-.154
2022,0,27214,Kevin Streelman,-.152
2022,0,48117,Kurt Kitayama,-.150
2022,0,23108,Matt Kuchar,-.150
2022,0,21961,Charles Howell III,-.148
2022,0,32640,Troy Merritt,-.143
2022,0,29908,C.T. Pan,-.143
2022,0,40006,Erik van Rooyen,-.143
2022,0,29974,Branden Grace,-.136
2022,0,34264,Hudson Swafford,-.135
2022,0,46717,Viktor Hovland,-.133
2022,0,51890,Greyson Sigg,-.132
2022,0,29535,Brice Garnett,-.125
2022,0,34610,Matthias Schwab,-.125
2022,0,49960,Sepp Straka,-.125
2022,0,35310,Lanto Griffin,-.122
2022,0,53165,Doc Redman,-.122
2022,0,29221,Webb Simpson,-.120
2022,0,29289,S.Y. Noh,-.118
2022,0,46970,Jon Rahm,-.118
2022,0,51894,Vince Whaley,-.117
2022,0,32839,Hideki Matsuyama,-.116
2022,0,46414,Aaron Rai,-.114
2022,0,45540,Jared Wolfe,-.111
2022,0,45609,Tyler Duncan,-.108
2022,0,30692,Scott Stallings,-.107
2022,0,36884,Ben Kohles,-.105
2022,0,47988,Nick Hardy,-.103
2022,0,31420,Anirban Lahiri,-.103
2022,0,32791,K.H. Lee,-.098
2022,0,27895,Jonas Blixt,-.095
2022,0,33597,Harry Higgs,-.083
2022,0,33419,Cameron Tringale,-.082
2022,0,51997,Andrew Novak,-.077
2022,0,32150,Michael Thompson,-.077
2022,0,36852,Jim Knous,-.074
2022,0,51950,Max McGreevy,-.073
2022,0,48084,Wesley Bryan,-.068
2022,0,54628,Lee Hodges,-.068
2022,0,33486,Roger Sloan,-.067
2022,0,47856,Seth Reeves,-.065
2022,0,54421,Garrick Higgo,-.063
2022,0,24361,Pat Perez,-.061
2022,0,28252,Seamus Power,-.061
2022,0,34098,Russell Henley,-.057
2022,0,28775,Nate Lashley,-.057
