YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,0,52372,Cameron Champ,33.43,234,7
2024,0,32366,Kevin Chappell,33.82,372,11
2024,0,39546,Keith Mitchell,33.82,575,17
2024,0,48081,Xander Schauffele,33.86,711,21
2024,0,51977,Max Greyserman,33.88,576,17
2024,0,46046,Scottie Scheffler,33.89,644,19
2024,0,57975,Harry Hall,34.0,612,18
2024,0,47806,Raul Pereda,34.0,136,4
2024,0,46340,Alex Smalley,34.0,408,12
2024,0,52374,Brandon Wu,34.07,511,15
2024,0,54576,Patrick Fishburn,34.08,443,13
2024,0,27349,Alex Noren,34.12,580,17
2024,0,40026,Daniel Berger,34.13,512,15
2024,0,27064,Jhonattan Vegas,34.13,546,16
2024,0,35617,Martin Trainer,34.2,171,5
2024,0,50525,Collin Morikawa,34.21,650,19
2024,0,29535,Brice Garnett,34.25,274,8
2024,0,59143,Mac Meissner,34.27,514,15
2024,0,34255,Joseph Bramlett,34.29,583,17
2024,0,60067,Joe Highsmith,34.31,446,13
2024,0,32640,Troy Merritt,34.33,412,12
2024,0,58168,Davis Thompson,34.33,721,21
2024,0,52215,Robert MacIntyre,34.36,481,14
2024,0,48084,Wesley Bryan,34.38,275,8
2024,0,59442,Parker Coody,34.4,344,10
2024,0,49771,J.T. Poston,34.4,688,20
2024,0,46442,Maverick McNealy,34.41,757,22
2024,0,51696,Rico Hoey,34.44,620,18
2024,0,55454,Carl Yuan,34.44,310,9
2024,0,52375,Doug Ghim,34.45,689,20
2024,0,51766,Wyndham Clark,34.47,517,15
2024,0,47504,Sam Burns,34.5,621,18
2024,0,48117,Kurt Kitayama,34.5,621,18
2024,0,32791,K.H. Lee,34.5,483,14
2024,0,40115,Adam Svensson,34.52,794,23
2024,0,51349,Nico Echavarria,34.53,587,17
2024,0,47679,Victor Perez,34.53,518,15
2024,0,28775,Nate Lashley,34.54,449,13
2024,0,46414,Aaron Rai,34.57,726,21
2024,0,50095,Austin Smotherman,34.58,415,12
2024,0,32367,Jorge Campillo,34.6,346,10
2024,0,47347,Adam Schenk,34.61,623,18
2024,0,55893,Sam Stevens,34.61,796,23
2024,0,57362,Austin Eckroat,34.62,727,21
2024,0,60004,Jacob Bridgeman,34.63,554,16
2024,0,35461,Beau Hossler,34.63,658,19
2024,0,34563,Chesson Hadley,34.64,381,11
2024,0,30163,Henrik Norlander,34.64,485,14
2024,0,36699,Patrick Rodgers,34.64,762,22
2024,0,24502,Adam Scott,34.65,589,17
2024,0,54591,Ben Griffin,34.68,867,25
2024,0,49947,Taylor Moore,34.68,763,22
2024,0,59836,Pierceson Coody,34.69,555,16
2024,0,39324,J.J. Spaun,34.73,521,15
2024,0,25900,Lucas Glover,34.75,695,20
2024,0,30926,Chris Kirk,34.78,626,18
2024,0,59866,Nick Dunlap,34.79,487,14
2024,0,23108,Matt Kuchar,34.79,487,14
2024,0,48887,Matt Wallace,34.79,487,14
2024,0,39971,Sungjae Im,34.8,696,20
2024,0,27139,David Skinns,34.81,557,16
2024,0,55708,Hayden Buckley,34.82,383,11
2024,0,37455,Si Woo Kim,34.82,766,22
2024,0,51634,Sahith Theegala,34.82,766,22
2024,0,52955,Ludvig Åberg,34.83,627,18
2024,0,54628,Lee Hodges,34.84,662,19
2024,0,51890,Greyson Sigg,34.85,453,13
2024,0,27644,Brian Harman,34.86,732,21
2024,0,28089,Jason Day,34.88,593,17
2024,0,30911,Tommy Fleetwood,34.88,593,17
2024,0,51287,Ryo Hisatsune,34.88,593,17
2024,0,39327,Ben Silverman,34.89,628,18
2024,0,25493,Nick Taylor,34.89,628,18
2024,0,34021,Bud Cauley,34.9,349,10
2024,0,32333,Kevin Tway,34.92,419,12
2024,0,40006,Erik van Rooyen,34.94,629,18
2024,0,34076,Joel Dahmen,34.95,664,19
2024,0,56149,Wilson Furr,35.0,245,7
2024,0,60767,Blaine Hale Jr.,35.0,210,6
2024,0,47988,Nick Hardy,35.0,595,17
2024,0,36801,Mark Hubbard,35.0,840,24
2024,0,39975,Michael Kim,35.0,525,15
2024,0,29478,Kevin Kisner,35.0,245,7
2024,0,33204,Shane Lowry,35.0,630,18
2024,0,28237,Rory McIlroy,35.0,595,17
2024,0,26476,Chez Reavie,35.0,350,10
2024,0,29221,Webb Simpson,35.0,350,10
2024,0,50484,Hayden Springer,35.0,490,14
2024,0,48699,Callum Tarren,35.0,350,10
2024,0,51894,Vince Whaley,35.0,525,15
2024,0,31323,Gary Woodland,35.0,525,15
2024,0,51997,Andrew Novak,35.05,666,19
2024,0,34098,Russell Henley,35.06,631,18
2024,0,34466,Peter Malnati,35.08,456,13
2024,0,38991,Alejandro Tosti,35.09,386,11
2024,0,29725,Tony Finau,35.1,702,20
2024,0,56630,Akshay Bhatia,35.11,667,19
2024,0,47591,Eric Cole,35.13,808,23
2024,0,33448,Justin Thomas,35.13,562,16
2024,0,27936,Martin Laird,35.14,492,14
2024,0,46717,Viktor Hovland,35.15,457,13
2024,0,27129,Luke List,35.15,457,13
2024,0,47993,Denny McCarthy,35.15,703,20
2024,0,55182,Tom Kim,35.16,668,19
2024,0,45522,Christiaan Bezuidenhout,35.17,633,18
2024,0,36326,David Lipsky,35.18,387,11
2024,0,40162,Justin Lower,35.19,739,21
2024,0,46441,Robby Shelton,35.2,528,15
2024,0,52514,Trace Crowe,35.21,493,14
2024,0,47995,Davis Riley,35.21,493,14
2024,0,45242,Kevin Yu,35.21,493,14
2024,0,32839,Hideki Matsuyama,35.22,634,18
2024,0,35450,Patrick Cantlay,35.24,599,17
2024,0,34587,Chan Kim,35.24,599,17
2024,0,37212,Paul Barjon,35.25,141,4
2024,0,33653,Thomas Detry,35.25,564,16
2024,0,55789,Taylor Montgomery,35.27,388,11
2024,0,36871,Matt NeSmith,35.27,388,11
2024,0,48867,Matti Schmid,35.27,529,15
2024,0,30927,Brendon Todd,35.27,776,22
2024,0,46113,Ryan McCormick,35.3,353,10
