YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
2017,109,0,33141,Keegan Bradley,2.9,12,414
2017,110,0,29461,Jamie Lovemark,2.92,10,342
2017,110,0,29518,Brendan Steele,2.92,10,342
2017,112,0,26596,Ryan Moore,2.94,9,306
2017,112,0,25396,Kevin Na,2.94,9,306
2017,112,0,39324,J.J. Spaun,2.94,9,306
2017,115,0,33122,Russell Knox,2.99,7,234
2017,116,0,25572,Graeme McDowell,3.03,6,198
2017,117,0,23108,Matt Kuchar,3.06,11,360
2017,118,0,39975,Michael Kim,3.09,10,324
2017,118,0,37278,Nicholas Lindheim,3.09,5,162
2017,118,0,34358,Jonathan Randolph,3.09,5,162
2017,118,0,27064,Jhonattan Vegas,3.09,10,324
2017,122,0,34174,John Huh,3.13,9,288
2017,123,0,28307,Matt Every,3.17,4,126
2017,123,0,33399,Adam Hadwin,3.17,12,378
2017,123,0,29908,C.T. Pan,3.17,8,252
2017,123,0,33419,Cameron Tringale,3.17,8,252
2017,123,0,25892,Steve Wheatcroft,3.17,4,126
2017,128,0,40026,Daniel Berger,3.22,11,342
2017,129,0,29720,Andres Gonzales,3.24,7,216
2017,129,0,25804,Bubba Watson,3.24,7,216
2017,131,0,34431,Robert Streb,3.27,10,306
2017,132,0,30110,Kyle Stanley,3.28,13,396
2017,133,0,19803,Ryan Armour,3.33,6,180
2017,133,0,31202,William McGirt,3.33,9,270
2017,133,0,26329,Louis Oosthuizen,3.33,9,270
2017,133,0,33418,Shawn Stefani,3.33,6,180
2017,137,0,36689,Brooks Koepka,3.4,11,324
2017,137,0,27214,Kevin Streelman,3.4,11,324
2017,139,0,27095,Nick Watney,3.42,8,234
2017,140,0,28093,Miguel Angel Carballo,3.47,5,144
2017,140,0,35110,Brett Drewitt,3.47,5,144
2017,140,0,29740,Brad Fritsch,3.47,5,144
2017,140,0,23353,J.J. Henry,3.47,10,288
2017,144,0,25834,Daniel Summerhays,3.51,12,342
2017,144,0,25493,Nick Taylor,3.51,12,342
2017,146,0,35879,Kelly Kraft,3.54,7,198
2017,146,0,32640,Troy Merritt,3.54,7,198
2017,146,0,22056,Cameron Percy,3.54,7,198
2017,146,0,27649,Brandt Snedeker,3.54,7,198
2017,150,0,31323,Gary Woodland,3.61,13,360
2017,151,0,29478,Kevin Kisner,3.62,15,414
2017,152,0,20157,Retief Goosen,3.7,4,108
2017,152,0,33461,Morgan Hoffmann,3.7,10,270
2017,152,0,32757,Patton Kizzire,3.7,8,216
2017,152,0,34409,David Lingmerth,3.7,10,270
2017,152,0,25240,D.A. Points,3.7,8,216
2017,152,0,29223,Sam Saunders,3.7,8,216
2017,158,0,46970,Jon Rahm,3.8,13,342
2017,159,0,25198,Francesco Molinari,3.82,11,288
2017,160,0,29479,Scott Brown,3.92,12,306
2017,161,0,6522,Ernie Els,3.97,5,126
2017,161,0,46550,Brandon Hagy,3.97,10,252
2017,163,0,31646,Emiliano Grillo,4.09,14,342
2017,163,0,37189,Harold Varner III,4.09,14,342
2017,165,0,33948,Byeong Hun An,4.17,12,288
2017,165,0,35300,Andrew Loupe,4.17,3,72
2017,167,0,24781,Hunter Mahan,4.32,7,162
2017,168,0,34466,Peter Malnati,4.37,11,252
2017,169,0,12510,Chad Campbell,4.39,15,342
2017,170,0,20771,Steven Alker,4.44,8,180
2017,170,0,32366,Kevin Chappell,4.44,16,360
2017,170,0,33204,Shane Lowry,4.44,8,180
2017,170,0,29485,Brett Stegmaier,4.44,8,180
2017,174,0,28132,Tyrone Van Aswegen,4.58,14,306
2017,175,0,29725,Tony Finau,4.63,20,432
2017,176,0,25686,Jason Dufner,4.68,16,342
2017,176,0,30944,Jason Kokrak,4.68,16,342
2017,178,0,29974,Branden Grace,4.76,12,252
2017,179,0,36801,Mark Hubbard,5.05,10,198
2017,179,0,23800,Bryce Molder,5.05,10,198
2017,179,0,36699,Patrick Rodgers,5.05,10,198
2017,182,0,20572,Rod Pampling,5.13,12,234
2017,182,0,29476,Kyle Reifers,5.13,12,234
2017,184,0,28420,Ryan Brehm,5.19,14,270
2017,185,0,25720,Chad Collins,5.56,6,108
2017,186,0,26289,Boo Weekley,8.08,16,198
2016,1,0,27963,Chris Stroud,0.43,1,234
2016,2,0,35539,Luke Guthrie,0.62,1,162
2016,3,0,32102,Rickie Fowler,0.69,2,288
2016,4,0,28089,Jason Day,0.74,2,270
2016,5,0,31420,Anirban Lahiri,0.79,2,252
2016,5,0,22046,Geoff Ogilvy,0.79,1,126
2016,7,0,29289,S.Y. Noh,0.85,2,234
2016,8,0,27649,Brandt Snedeker,0.88,3,342
2016,9,0,24507,Jason Bohn,0.93,2,216
2016,9,0,34046,Jordan Spieth,0.93,3,324
2016,11,0,30711,Colt Knost,0.98,3,306
2016,12,0,20157,Retief Goosen,1.01,2,198
2016,12,0,28158,Steve Marino,1.01,2,198
2016,12,0,32640,Troy Merritt,1.01,2,198
2016,15,0,25804,Bubba Watson,1.04,3,288
2016,16,0,27942,Rob Oppenheim,1.11,2,180
2016,16,0,6527,Steve Stricker,1.11,2,180
2016,18,0,34360,Patrick Reed,1.21,5,414
2016,19,0,26851,Marc Leishman,1.23,4,324
2016,19,0,29518,Brendan Steele,1.23,4,324
2016,21,0,27936,Martin Laird,1.39,4,288
2016,21,0,24781,Hunter Mahan,1.39,2,144
2016,21,0,31202,William McGirt,1.39,5,360
2016,21,0,31560,Brian Stuard,1.39,3,216
2016,25,0,24846,Ricky Barnes,1.46,5,342
2016,26,0,29420,Billy Horschel,1.48,4,270
2016,26,0,1810,Phil Mickelson,1.48,4,270
2016,26,0,29485,Brett Stegmaier,1.48,4,270
2016,29,0,26300,Matt Jones,1.59,4,252
2016,29,0,25396,Kevin Na,1.59,6,378
2016,29,0,23621,Rory Sabbatini,1.59,2,126
2016,29,0,25834,Daniel Summerhays,1.59,6,378
2016,33,0,29720,Andres Gonzales,1.67,3,180
2016,34,0,35545,Blayne Barber,1.71,4,234
2016,34,0,20472,Alex Cejka,1.71,4,234
2016,34,0,23800,Bryce Molder,1.71,4,234
2016,37,0,12510,Chad Campbell,1.74,5,288
2016,37,0,32448,James Hahn,1.74,5,288
2016,37,0,21731,Freddie Jacobson,1.74,5,288
2016,40,0,29725,Tony Finau,1.75,6,342
2016,41,0,20098,Stuart Appleby,1.85,4,216
2016,41,0,27895,Jonas Blixt,1.85,4,216
2016,41,0,29268,Bronson Burgoon,1.85,4,216
2016,41,0,24494,Erik Compton,1.85,3,162
2016,41,0,10809,Jim Furyk,1.85,4,216
2016,41,0,27747,Hiroshi Iwata,1.85,4,216
2016,41,0,37455,Si Woo Kim,1.85,7,378
2016,41,0,30926,Chris Kirk,1.85,5,270
2016,41,0,35879,Kelly Kraft,1.85,3,162
2016,41,0,33410,Andrew Landry,1.85,2,108
2016,41,0,27466,Spencer Levin,1.85,6,324
2016,41,0,34466,Peter Malnati,1.85,3,162
2016,41,0,33667,Carlos Ortiz,1.85,3,162
2016,41,0,30692,Scott Stallings,1.85,3,162
2016,55,0,21961,Charles Howell III,1.94,7,360
2016,55,0,28132,Tyrone Van Aswegen,1.94,7,360
2016,57,0,23983,Luke Donald,1.96,6,306
2016,58,0,28237,Rory McIlroy,1.98,5,252
2016,59,0,35891,Cameron Smith,2.02,4,198
2016,60,0,36801,Mark Hubbard,2.05,7,342
2016,61,0,32200,Roberto Castro,2.12,8,378
2016,61,0,29478,Kevin Kisner,2.12,8,378
2016,61,0,33448,Justin Thomas,2.12,8,378
2016,64,0,29222,Billy Hurley III,2.14,5,234
2016,64,0,6567,Vijay Singh,2.14,5,234
2016,66,0,23108,Matt Kuchar,2.17,9,414
2016,67,0,45526,Abraham Ancer,2.22,2,90
2016,67,0,8075,Jerry Kelly,2.22,6,270
2016,69,0,26758,David Hearn,2.29,7,306
2016,70,0,29745,Tyler Aldridge,2.31,5,216
2016,70,0,6522,Ernie Els,2.31,5,216
2016,70,0,23325,Vaughn Taylor,2.31,5,216
2016,70,0,25349,Tim Wilkinson,2.31,5,216
2016,74,0,33399,Adam Hadwin,2.34,8,342
2016,74,0,24024,Zach Johnson,2.34,8,342
2016,76,0,24357,K.J. Choi,2.38,6,252
2016,76,0,27974,Sung Kang,2.38,6,252
2016,76,0,28092,D.H. Lee,2.38,3,126
2016,76,0,24912,Will MacKenzie,2.38,6,252
2016,76,0,25198,Francesco Molinari,2.38,6,252
2016,81,0,29479,Scott Brown,2.43,7,288
2016,82,0,25720,Chad Collins,2.47,4,162
2016,82,0,34262,Jon Curran,2.47,8,324
2016,82,0,28475,Jeff Overton,2.47,4,162
2016,85,0,27770,Camilo Villegas,2.56,6,234
2016,86,0,34174,John Huh,2.59,7,270
2016,86,0,33418,Shawn Stefani,2.59,7,270
2016,88,0,40058,Zac Blair,2.61,8,306
2016,88,0,30944,Jason Kokrak,2.61,8,306
2016,90,0,24924,Bill Haas,2.78,9,324
2016,90,0,32757,Patton Kizzire,2.78,9,324
2016,90,0,27129,Luke List,2.78,6,216
2016,90,0,26596,Ryan Moore,2.78,9,324
2016,90,0,30163,Henrik Norlander,2.78,6,216
2016,90,0,24140,Sean O'Hair,2.78,9,324
2016,90,0,35451,Scott Pinckney,2.78,7,252
2016,97,0,39975,Michael Kim,2.92,10,342
2016,98,0,31557,Jim Herman,2.94,9,306
2016,98,0,34409,David Lingmerth,2.94,9,306
2016,100,0,33141,Keegan Bradley,2.96,8,270
2016,100,0,28679,Fabián Gómez,2.96,8,270
2016,100,0,32839,Hideki Matsuyama,2.96,8,270
2016,100,0,20645,John Senden,2.96,8,270
2016,100,0,26289,Boo Weekley,2.96,8,270
2016,105,0,23541,Ben Crane,2.99,7,234
2016,105,0,25493,Nick Taylor,2.99,7,234
2016,107,0,37454,Whee Kim,3.03,6,198
2016,107,0,33204,Shane Lowry,3.03,6,198
2016,109,0,40026,Daniel Berger,3.06,11,360
2016,109,0,33122,Russell Knox,3.06,11,360
2016,111,0,34261,Scott Langley,3.09,5,162
2016,112,0,31416,Derek Fathauer,3.13,9,288
2016,112,0,36689,Brooks Koepka,3.13,9,288
2016,112,0,26951,Johnson Wagner,3.13,9,288
2016,115,0,25900,Lucas Glover,3.17,8,252
2016,115,0,25240,D.A. Points,3.17,4,126
2016,115,0,25892,Steve Wheatcroft,3.17,8,252
2016,118,0,25818,Scott Piercy,3.22,11,342
2016,119,0,24358,Robert Garrigus,3.24,7,216
2016,119,0,22892,Jason Gore,3.24,7,216
2016,121,0,22371,Aaron Baddeley,3.27,10,306
2016,121,0,46440,Smylie Kaufman,3.27,10,306
2016,123,0,30925,Dustin Johnson,3.33,12,360
2016,123,0,35300,Andrew Loupe,3.33,6,180
2016,123,0,20691,Greg Owen,3.33,6,180
2016,123,0,27214,Kevin Streelman,3.33,9,270
2016,127,0,35532,Tom Hoge,3.42,8,234
2016,128,0,37273,Derek Ernst,3.47,5,144
2016,128,0,27141,J.B. Holmes,3.47,10,288
2016,128,0,20572,Rod Pampling,3.47,5,144
2016,131,0,27064,Jhonattan Vegas,3.51,12,342
2016,132,0,20766,Padraig Harrington,3.54,7,198
2016,132,0,32150,Michael Thompson,3.54,7,198
2016,132,0,28114,Dawie van der Walt,3.54,7,198
2016,132,0,21878,Mark Wilson,3.54,7,198
2016,136,0,33419,Cameron Tringale,3.57,9,252
2016,137,0,23320,Ryan Palmer,3.61,13,360
2016,138,0,25686,Jason Dufner,3.7,16,432
2016,138,0,29461,Jamie Lovemark,3.7,12,324
2016,138,0,32876,Martin Piller,3.7,4,108
2016,138,0,36699,Patrick Rodgers,3.7,10,270
2016,142,0,24502,Adam Scott,3.8,13,342
2016,143,0,25364,Paul Casey,3.82,11,288
2016,144,0,27436,Graham DeLaet,3.85,9,234
2016,145,0,29476,Kyle Reifers,3.86,16,414
2016,146,0,25572,Graeme McDowell,3.89,7,180
2016,147,0,29926,Danny Lee,3.92,12,306
2016,148,0,27644,Brian Harman,3.97,15,378
2016,149,0,23638,Brendon de Jonge,4.04,8,198
2016,149,0,34099,Harris English,4.04,16,396
2016,149,0,21209,Sergio Garcia,4.04,8,198
2016,149,0,34264,Hudson Swafford,4.04,16,396
2016,149,0,2206,David Toms,4.04,8,198
2016,154,0,32366,Kevin Chappell,4.09,14,342
2016,155,0,33413,Ben Martin,4.17,12,288
2016,155,0,24490,George McNeill,4.17,3,72
2016,155,0,26329,Louis Oosthuizen,4.17,9,216
2016,155,0,31323,Gary Woodland,4.17,15,360
2016,159,0,26476,Chez Reavie,4.25,13,306
2016,159,0,26331,Charl Schwartzel,4.25,13,306
2016,159,0,30110,Kyle Stanley,4.25,13,306
2016,162,0,29974,Branden Grace,4.27,10,234
2016,163,0,23353,J.J. Henry,4.32,7,162
2016,163,0,29223,Sam Saunders,4.32,7,162
2016,165,0,29221,Webb Simpson,4.44,12,270
2016,165,0,34265,Will Wilcox,4.44,8,180
2016,167,0,31646,Emiliano Grillo,4.5,17,378
2016,168,0,34563,Chesson Hadley,4.63,10,216
2016,168,0,10213,Dicky Pride,4.63,5,108
2016,170,0,20104,Ken Duke,4.76,6,126
2016,170,0,32618,Rhein Gibson,4.76,6,126
2016,172,0,34431,Robert Streb,4.81,13,270
2016,173,0,25274,Steven Bowditch,4.86,7,144
2016,174,0,20848,Ángel Cabrera,4.94,8,162
2016,175,0,20229,Stewart Cink,5.05,10,198
2016,176,0,34098,Russell Henley,5.09,11,216
2016,177,0,25632,Jimmy Walker,5.23,16,306
2016,178,0,12716,Charley Hoffman,5.25,17,324
2016,179,0,24461,Thomas Aiken,5.56,10,180
2016,179,0,33461,Morgan Hoffmann,5.56,9,162
2016,179,0,22405,Justin Rose,5.56,14,252
2016,182,0,37189,Harold Varner III,6.54,20,306
2015,1,0,30711,Colt Knost,0.35,1,288
2015,2,0,30736,Oscar Fraustro,0.93,1,108
2015,2,0,23800,Bryce Molder,0.93,3,324
2015,4,0,37454,Whee Kim,1.01,2,198
2015,5,0,40058,Zac Blair,1.23,4,324
2015,6,0,33461,Morgan Hoffmann,1.31,4,306
2015,7,0,25834,Daniel Summerhays,1.32,5,378
2015,8,0,20771,Steven Alker,1.39,2,144
2015,8,0,32102,Rickie Fowler,1.39,4,288
2015,8,0,25349,Tim Wilkinson,1.39,2,144
2015,11,0,25720,Chad Collins,1.48,4,270
2015,11,0,21878,Mark Wilson,1.48,4,270
2015,13,0,24138,Ian Poulter,1.59,4,252
2015,14,0,40026,Daniel Berger,1.63,5,306
2015,14,0,30925,Dustin Johnson,1.63,5,306
2015,16,0,6522,Ernie Els,1.67,3,180
2015,16,0,36699,Patrick Rodgers,1.67,3,180
2015,16,0,26951,Johnson Wagner,1.67,3,180
2015,19,0,24024,Zach Johnson,1.75,6,342
2015,20,0,32200,Roberto Castro,1.85,3,162
2015,20,0,29222,Billy Hurley III,1.85,4,216
2015,20,0,25198,Francesco Molinari,1.85,4,216
2015,20,0,34264,Hudson Swafford,1.85,6,324
2015,20,0,20396,Lee Westwood,1.85,4,216
2015,25,0,31202,William McGirt,1.94,7,360
2015,26,0,21209,Sergio Garcia,1.98,5,252
2015,26,0,27963,Chris Stroud,1.98,5,252
2015,28,0,34098,Russell Henley,2.05,7,342
2015,28,0,34174,John Huh,2.05,7,342
2015,30,0,27644,Brian Harman,2.08,6,288
2015,30,0,30926,Chris Kirk,2.08,6,288
2015,30,0,10860,Justin Leonard,2.08,3,144
2015,30,0,35451,Scott Pinckney,2.08,6,288
2015,30,0,34360,Patrick Reed,2.08,9,432
2015,30,0,31560,Brian Stuard,2.08,6,288
2015,36,0,29420,Billy Horschel,2.12,8,378
2015,37,0,22371,Aaron Baddeley,2.14,5,234
2015,37,0,26851,Marc Leishman,2.14,5,234
2015,37,0,25892,Steve Wheatcroft,2.14,5,234
2015,40,0,12510,Chad Campbell,2.16,7,324
2015,40,0,20472,Alex Cejka,2.16,7,324
2015,40,0,34261,Scott Langley,2.16,7,324
2015,43,0,24507,Jason Bohn,2.22,8,360
2015,43,0,31193,Jim Renner,2.22,2,90
2015,45,0,21753,Brian Davis,2.31,5,216
2015,46,0,27214,Kevin Streelman,2.34,8,342
2015,47,0,23048,Eric Axley,2.38,3,126
2015,47,0,28132,Tyrone Van Aswegen,2.38,3,126
2015,49,0,24494,Erik Compton,2.43,7,288
2015,49,0,28500,Martin Flores,2.43,7,288
2015,51,0,25369,Jamie Donaldson,2.47,4,162
2015,51,0,24358,Robert Garrigus,2.47,4,162
2015,51,0,26758,David Hearn,2.47,8,324
2015,51,0,36689,Brooks Koepka,2.47,8,324
2015,51,0,27466,Spencer Levin,2.47,8,324
2015,56,0,12716,Charley Hoffman,2.5,9,360
2015,57,0,35545,Blayne Barber,2.53,5,198
2015,57,0,27895,Jonas Blixt,2.53,5,198
2015,57,0,23638,Brendon de Jonge,2.53,10,396
2015,57,0,25396,Kevin Na,2.53,10,396
2015,61,0,28780,Nicholas Thompson,2.56,6,234
2015,62,0,23983,Luke Donald,2.59,7,270
2015,62,0,10809,Jim Furyk,2.59,7,270
2015,62,0,20157,Retief Goosen,2.59,7,270
2015,62,0,8075,Jerry Kelly,2.59,7,270
2015,66,0,32366,Kevin Chappell,2.61,8,306
2015,66,0,23320,Ryan Palmer,2.61,8,306
2015,68,0,24781,Hunter Mahan,2.63,9,342
2015,69,0,32839,Hideki Matsuyama,2.65,10,378
2015,69,0,27649,Brandt Snedeker,2.65,10,378
2015,71,0,23108,Matt Kuchar,2.66,11,414
2015,72,0,32334,Charlie Beljan,2.78,5,180
2015,72,0,25364,Paul Casey,2.78,9,324
2015,72,0,23541,Ben Crane,2.78,4,144
2015,72,0,29725,Tony Finau,2.78,11,396
2015,72,0,34563,Chesson Hadley,2.78,10,360
2015,72,0,23353,J.J. Henry,2.78,8,288
2015,72,0,39977,Max Homa,2.78,5,180
2015,72,0,29926,Danny Lee,2.78,12,432
2015,72,0,33667,Carlos Ortiz,2.78,9,324
2015,72,0,22056,Cameron Percy,2.78,6,216
2015,72,0,22405,Justin Rose,2.78,7,252
2015,72,0,25493,Nick Taylor,2.78,8,288
2015,84,0,29478,Kevin Kisner,2.91,11,378
2015,85,0,32448,James Hahn,2.92,10,342
2015,85,0,33413,Ben Martin,2.92,10,342
2015,85,0,24490,George McNeill,2.92,10,342
2015,88,0,28089,Jason Day,2.94,9,306
2015,89,0,23621,Rory Sabbatini,2.96,8,270
2015,90,0,35532,Tom Hoge,2.99,7,234
2015,91,0,34262,Jon Curran,3.03,6,198
2015,91,0,28307,Matt Every,3.03,6,198
2015,91,0,21961,Charles Howell III,3.03,12,396
2015,91,0,29289,S.Y. Noh,3.03,6,198
2015,91,0,24361,Pat Perez,3.03,12,396
2015,91,0,23623,Bo Van Pelt,3.03,6,198
2015,91,0,34265,Will Wilcox,3.03,6,198
2015,98,0,34046,Jordan Spieth,3.06,11,360
2015,98,0,30927,Brendon Todd,3.06,11,360
2015,98,0,25632,Jimmy Walker,3.06,11,360
2015,101,0,29479,Scott Brown,3.09,10,324
2015,101,0,25240,D.A. Points,3.09,5,162
2015,103,0,34431,Robert Streb,3.11,14,450
2015,104,0,27064,Jhonattan Vegas,3.13,9,288
2015,105,0,34099,Harris English,3.14,13,414
2015,106,0,30946,Alex Prugh,3.17,8,252
2015,106,0,33418,Shawn Stefani,3.17,12,378
2015,108,0,24846,Ricky Barnes,3.24,7,216
2015,109,0,34409,David Lingmerth,3.27,10,306
2015,109,0,35541,John Peterson,3.27,10,306
2015,109,0,25818,Scott Piercy,3.27,10,306
2015,112,0,28259,Sangmoon Bae,3.33,12,360
2015,112,0,29720,Andres Gonzales,3.33,9,270
2015,112,0,31557,Jim Herman,3.33,9,270
2015,112,0,36801,Mark Hubbard,3.33,9,270
2015,112,0,33122,Russell Knox,3.33,12,360
2015,112,0,28486,Michael Putnam,3.33,9,270
2015,112,0,29476,Kyle Reifers,3.33,9,270
2015,112,0,22293,Heath Slocum,3.33,3,90
2015,112,0,26289,Boo Weekley,3.33,9,270
2015,121,0,27141,J.B. Holmes,3.4,11,324
2015,122,0,26329,Louis Oosthuizen,3.42,8,234
2015,123,0,30852,Ryo Ishikawa,3.47,10,288
2015,123,0,30944,Jason Kokrak,3.47,10,288
2015,123,0,32640,Troy Merritt,3.47,10,288
2015,123,0,1810,Phil Mickelson,3.47,10,288
2015,123,0,26596,Ryan Moore,3.47,10,288
2015,123,0,6567,Vijay Singh,3.47,10,288
2015,123,0,25804,Bubba Watson,3.47,10,288
2015,130,0,25274,Steven Bowditch,3.51,12,342
2015,130,0,26300,Matt Jones,3.51,12,342
2015,132,0,27936,Martin Laird,3.57,9,252
2015,133,0,24140,Sean O'Hair,3.59,11,306
2015,134,0,20104,Ken Duke,3.7,10,270
2015,134,0,28679,Fabián Gómez,3.7,10,270
2015,134,0,25345,Carl Pettersson,3.7,14,378
2015,134,0,33486,Roger Sloan,3.7,4,108
2015,134,0,27770,Camilo Villegas,3.7,10,270
2015,139,0,33141,Keegan Bradley,3.8,13,342
2015,140,0,24357,K.J. Choi,3.85,9,234
2015,141,0,33448,Justin Thomas,3.86,16,414
2015,142,0,27933,John Merrick,3.89,7,180
2015,142,0,29425,Andrew Svoboda,3.89,7,180
2015,142,0,2206,David Toms,3.89,7,180
2015,145,0,33399,Adam Hadwin,3.92,12,306
2015,146,0,10885,Robert Allenby,3.97,5,126
2015,147,0,29221,Webb Simpson,4.01,13,324
2015,148,0,24925,Jonathan Byrd,4.04,8,198
2015,149,0,20848,Ángel Cabrera,4.17,6,144
2015,149,0,25900,Lucas Glover,4.17,9,216
2015,149,0,26476,Chez Reavie,4.17,6,144
2015,152,0,28475,Jeff Overton,4.25,13,306
2015,152,0,27095,Nick Watney,4.25,13,306
2015,154,0,27436,Graham DeLaet,4.27,10,234
2015,154,0,34130,Sung Joon Park,4.27,10,234
2015,154,0,29223,Sam Saunders,4.27,10,234
2015,154,0,26331,Charl Schwartzel,4.27,10,234
2015,158,0,34256,Andrew Putnam,4.32,7,162
2015,158,0,34358,Jonathan Randolph,4.32,7,162
2015,160,0,20645,John Senden,4.37,11,252
2015,160,0,32150,Michael Thompson,4.37,11,252
2015,162,0,29518,Brendan Steele,4.39,15,342
2015,163,0,20229,Stewart Cink,4.44,12,270
2015,163,0,21528,Henrik Stenson,4.44,12,270
2015,165,0,25686,Jason Dufner,4.51,13,288
2015,166,0,29535,Brice Garnett,4.55,9,198
2015,167,0,31416,Derek Fathauer,4.63,10,216
2015,167,0,23548,Bill Lunde,4.63,5,108
2015,169,0,33419,Cameron Tringale,4.72,17,360
2015,170,0,1706,Davis Love III,4.76,6,126
2015,170,0,31323,Gary Woodland,4.76,12,252
2015,172,0,37273,Derek Ernst,5.0,9,180
2015,173,0,25191,Gonzalo Fernandez-Castaño,5.05,10,198
2015,174,0,22046,Geoff Ogilvy,5.56,10,180
2015,174,0,25562,Andres Romero,5.56,10,180
2015,176,0,35539,Luke Guthrie,5.95,15,252
2015,177,0,22892,Jason Gore,6.06,12,198
2015,177,0,30692,Scott Stallings,6.06,12,198
2015,179,0,24502,Adam Scott,6.11,11,180
2015,180,0,24924,Bill Haas,6.14,21,342
2015,181,0,28023,Byron Smith,6.35,8,126
2015,182,0,20691,Greg Owen,6.79,11,162
2015,183,0,20766,Padraig Harrington,6.94,10,144
2015,184,0,20593,Greg Chalmers,7.58,15,198
2014,1,0,32200,Roberto Castro,0.51,1,198
2014,2,0,6522,Ernie Els,0.69,2,288
2014,2,0,29478,Kevin Kisner,0.69,2,288
2014,4,0,30852,Ryo Ishikawa,0.85,2,234
2014,5,0,23983,Luke Donald,0.93,2,216
2014,5,0,36689,Brooks Koepka,0.93,2,216
2014,5,0,27120,Troy Matteson,0.93,1,108
2014,8,0,26300,Matt Jones,1.04,3,288
2014,9,0,37273,Derek Ernst,1.11,2,180
2014,9,0,30750,Tommy Gainey,1.11,2,180
2014,11,0,29420,Billy Horschel,1.17,4,342
2014,12,0,20593,Greg Chalmers,1.19,3,252
2014,12,0,21209,Sergio Garcia,1.19,3,252
2014,14,0,25632,Jimmy Walker,1.26,5,396
2014,15,0,25364,Paul Casey,1.39,3,216
2014,15,0,33122,Russell Knox,1.39,5,360
2014,15,0,29926,Danny Lee,1.39,3,216
2014,15,0,10423,Mike Weir,1.39,2,144
2014,19,0,24507,Jason Bohn,1.48,4,270
2014,19,0,25572,Graeme McDowell,1.48,4,270
2014,21,0,23135,Tim Clark,1.52,3,198
2014,22,0,21731,Freddie Jacobson,1.54,5,324
2014,22,0,24781,Hunter Mahan,1.54,5,324
2014,24,0,29740,Brad Fritsch,1.59,2,126
2014,24,0,27408,Martin Kaymer,1.59,4,252
2014,26,0,28089,Jason Day,1.67,3,180
2014,26,0,32640,Troy Merritt,1.67,3,180
2014,28,0,20104,Ken Duke,1.71,4,234
2014,28,0,34174,John Huh,1.71,4,234
2014,30,0,20645,John Senden,1.77,7,396
2014,31,0,22371,Aaron Baddeley,1.85,4,216
2014,31,0,25720,Chad Collins,1.85,3,162
2014,31,0,27936,Martin Laird,1.85,4,216
2014,31,0,28092,D.H. Lee,1.85,2,108
2014,31,0,27556,Ted Potter Jr.,1.85,3,162
2014,31,0,31193,Jim Renner,1.85,2,108
2014,37,0,8075,Jerry Kelly,1.96,6,306
2014,37,0,25345,Carl Pettersson,1.96,6,306
2014,37,0,25804,Bubba Watson,1.96,6,306
2014,40,0,24912,Will MacKenzie,1.98,5,252
2014,40,0,28132,Tyrone Van Aswegen,1.98,5,252
2014,42,0,32334,Charlie Beljan,2.02,4,198
2014,42,0,20396,Lee Westwood,2.02,4,198
2014,42,0,31323,Gary Woodland,2.02,8,396
2014,45,0,33141,Keegan Bradley,2.05,7,342
2014,46,0,24357,K.J. Choi,2.08,6,288
2014,46,0,23541,Ben Crane,2.08,6,288
2014,48,0,12716,Charley Hoffman,2.12,8,378
2014,49,0,22621,Ben Curtis,2.14,5,234
2014,49,0,23800,Bryce Molder,2.14,5,234
2014,49,0,21528,Henrik Stenson,2.14,5,234
2014,52,0,34261,Scott Langley,2.16,7,324
2014,53,0,27644,Brian Harman,2.17,9,414
2014,53,0,24024,Zach Johnson,2.17,9,414
2014,55,0,10860,Justin Leonard,2.22,6,270
2014,55,0,28475,Jeff Overton,2.22,6,270
2014,55,0,26679,Kevin Stadler,2.22,8,360
2014,55,0,20160,Charlie Wi,2.22,4,180
2014,59,0,25834,Daniel Summerhays,2.27,9,396
2014,60,0,20098,Stuart Appleby,2.29,7,306
2014,60,0,24502,Adam Scott,2.29,7,306
2014,62,0,34563,Chesson Hadley,2.31,5,216
2014,62,0,33419,Cameron Tringale,2.31,10,432
2014,64,0,34099,Harris English,2.34,8,342
2014,65,0,1706,Davis Love III,2.38,6,252
2014,65,0,26331,Charl Schwartzel,2.38,6,252
2014,65,0,29425,Andrew Svoboda,2.38,6,252
2014,65,0,21878,Mark Wilson,2.38,3,126
2014,69,0,23638,Brendon de Jonge,2.42,10,414
2014,70,0,23623,Bo Van Pelt,2.43,7,288
2014,71,0,30927,Brendon Todd,2.44,11,450
2014,72,0,29479,Scott Brown,2.47,8,324
2014,72,0,31202,William McGirt,2.47,8,324
2014,72,0,26329,Louis Oosthuizen,2.47,4,162
2014,72,0,27963,Chris Stroud,2.47,8,324
2014,76,0,23409,James Driscoll,2.53,5,198
2014,76,0,2206,David Toms,2.53,5,198
2014,78,0,28259,Sangmoon Bae,2.56,6,234
2014,78,0,24925,Jonathan Byrd,2.56,6,234
2014,78,0,30944,Jason Kokrak,2.56,6,234
2014,78,0,33413,Ben Martin,2.56,6,234
2014,82,0,27064,Jhonattan Vegas,2.59,7,270
2014,83,0,32102,Rickie Fowler,2.61,8,306
2014,84,0,30926,Chris Kirk,2.67,12,450
2014,85,0,27895,Jonas Blixt,2.78,5,180
