YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2024,52,0,26476,Chez Reavie,89.80%,44,49
2024,53,0,52453,Nicolai Højgaard,89.74%,35,39
2024,53,0,39546,Keith Mitchell,89.74%,70,78
2024,55,0,36871,Matt NeSmith,89.71%,61,68
2024,55,0,50484,Hayden Springer,89.71%,61,68
2024,57,0,51634,Sahith Theegala,89.61%,69,77
2024,58,0,34021,Bud Cauley,89.47%,51,57
2024,59,0,33653,Thomas Detry,89.41%,76,85
2024,60,0,56149,Wilson Furr,89.36%,42,47
2024,61,0,59866,Nick Dunlap,89.33%,67,75
2024,61,0,25900,Lucas Glover,89.33%,67,75
2024,63,0,39977,Max Homa,89.29%,75,84
2024,63,0,50525,Collin Morikawa,89.29%,75,84
2024,65,0,28252,Seamus Power,89.25%,83,93
2024,66,0,40006,Erik van Rooyen,89.23%,58,65
2024,67,0,28237,Rory McIlroy,89.16%,74,83
2024,68,0,27649,Brandt Snedeker,89.13%,41,46
2024,69,0,35461,Beau Hossler,89.06%,57,64
2024,70,0,36799,Stephan Jaeger,89.04%,65,73
2024,70,0,33448,Justin Thomas,89.04%,65,73
2024,72,0,36699,Patrick Rodgers,89.02%,73,82
2024,73,0,45242,Kevin Yu,88.89%,56,63
2024,74,0,49947,Taylor Moore,88.76%,79,89
2024,75,0,50497,Adrien Dumont de Chassart,88.52%,54,61
2024,75,0,59143,Mac Meissner,88.52%,54,61
2024,75,0,29908,C.T. Pan,88.52%,54,61
2024,78,0,24024,Zach Johnson,88.46%,46,52
2024,79,0,40162,Justin Lower,88.31%,68,77
2024,80,0,55182,Tom Kim,88.24%,60,68
2024,80,0,27349,Alex Noren,88.24%,45,51
2024,82,0,32640,Troy Merritt,88.16%,67,76
2024,83,0,28775,Nate Lashley,87.93%,51,58
2024,84,0,47591,Eric Cole,87.90%,109,124
2024,85,0,34256,Andrew Putnam,87.88%,58,66
2024,86,0,23108,Matt Kuchar,87.84%,65,74
2024,87,0,36801,Mark Hubbard,87.65%,71,81
2024,87,0,48117,Kurt Kitayama,87.65%,71,81
2024,89,0,30911,Tommy Fleetwood,87.50%,56,64
2024,89,0,46442,Maverick McNealy,87.50%,70,80
2024,91,0,55708,Hayden Buckley,87.32%,62,71
2024,91,0,48699,Callum Tarren,87.32%,62,71
2024,93,0,32070,Rafael Campos,87.18%,34,39
2024,93,0,35450,Patrick Cantlay,87.18%,68,78
2024,95,0,47995,Davis Riley,87.01%,67,77
2024,96,0,50188,S.H. Kim,87.00%,87,100
2024,97,0,49960,Sepp Straka,86.96%,60,69
2024,98,0,34587,Chan Kim,86.76%,59,68
2024,99,0,33408,Tyson Alexander,86.67%,52,60
2024,99,0,51349,Nico Echavarria,86.67%,52,60
2024,99,0,34098,Russell Henley,86.67%,65,75
2024,102,0,34099,Harris English,86.59%,71,82
2024,103,0,40026,Daniel Berger,86.54%,45,52
2024,103,0,40115,Adam Svensson,86.54%,90,104
2024,105,0,39324,J.J. Spaun,86.52%,77,89
2024,106,0,39971,Sungjae Im,86.46%,83,96
2024,107,0,48319,Tom Whitney,86.44%,51,59
2024,108,0,56630,Akshay Bhatia,86.36%,76,88
2024,109,0,52514,Trace Crowe,86.30%,63,73
2024,110,0,34076,Joel Dahmen,86.25%,69,80
2024,111,0,37455,Si Woo Kim,86.21%,75,87
2024,112,0,47679,Victor Perez,86.15%,56,65
2024,113,0,39327,Ben Silverman,86.11%,62,72
2024,114,0,40058,Zac Blair,86.00%,86,100
2024,115,0,59836,Pierceson Coody,85.96%,49,57
2024,116,0,52666,Sami Valimaki,85.94%,55,64
2024,117,0,47983,Chad Ramey,85.92%,61,71
2024,118,0,45157,Cam Davis,85.90%,67,78
2024,118,0,48867,Matti Schmid,85.90%,67,78
2024,120,0,54591,Ben Griffin,85.71%,72,84
2024,120,0,30926,Chris Kirk,85.71%,66,77
2024,120,0,32791,K.H. Lee,85.71%,54,63
2024,123,0,47347,Adam Schenk,85.26%,81,95
2024,124,0,51977,Max Greyserman,85.25%,52,61
2024,125,0,47663,Kevin Dougherty,85.19%,46,54
2024,125,0,35310,Lanto Griffin,85.19%,46,54
2024,127,0,37275,Sam Ryder,85.14%,63,74
2024,128,0,27936,Martin Laird,85.11%,40,47
2024,128,0,47806,Raul Pereda,85.11%,40,47
2024,130,0,27129,Luke List,85.07%,57,67
2024,130,0,30163,Henrik Norlander,85.07%,57,67
2024,132,0,31646,Emiliano Grillo,84.95%,79,93
2024,133,0,37212,Paul Barjon,84.78%,39,46
2024,133,0,48119,Ben Taylor,84.78%,39,46
2024,135,0,39975,Michael Kim,84.62%,44,52
2024,135,0,27330,Josh Teater,84.62%,33,39
2024,137,0,29725,Tony Finau,84.51%,60,71
2024,138,0,12716,Charley Hoffman,84.48%,49,58
2024,139,0,48084,Wesley Bryan,84.44%,38,45
2024,139,0,57366,Cameron Young,84.44%,76,90
2024,141,0,33948,Byeong Hun An,84.21%,48,57
2024,141,0,54628,Lee Hodges,84.21%,80,95
2024,141,0,37378,Min Woo Lee,84.21%,48,57
2024,144,0,52513,Carson Young,83.75%,67,80
2024,145,0,27064,Jhonattan Vegas,83.64%,46,55
2024,146,0,34563,Chesson Hadley,83.56%,61,73
2024,147,0,28420,Ryan Brehm,83.33%,40,48
2024,147,0,22405,Justin Rose,83.33%,55,66
2024,149,0,47420,Jake Knapp,83.08%,54,65
2024,150,0,40250,Taylor Pendrith,83.05%,49,59
2024,151,0,32367,Jorge Campillo,82.98%,39,47
2024,152,0,34466,Peter Malnati,82.89%,63,76
2024,152,0,34046,Jordan Spieth,82.89%,63,76
2024,154,0,46340,Alex Smalley,82.86%,58,70
2024,154,0,52374,Brandon Wu,82.86%,58,70
2024,156,0,46046,Scottie Scheffler,82.76%,48,58
2024,157,0,33204,Shane Lowry,82.72%,67,81
2024,158,0,45522,Christiaan Bezuidenhout,82.50%,66,80
2024,159,0,46113,Ryan McCormick,82.14%,46,56
2024,160,0,25493,Nick Taylor,82.02%,73,89
2024,161,0,59442,Parker Coody,82.00%,41,50
2024,162,0,54421,Garrick Higgo,81.82%,54,66
2024,163,0,36326,David Lipsky,81.69%,58,71
2024,164,0,51287,Ryo Hisatsune,81.54%,53,65
2024,165,0,46717,Viktor Hovland,81.36%,48,59
2024,166,0,57362,Austin Eckroat,81.11%,73,90
2024,167,0,60767,Blaine Hale Jr.,81.08%,30,37
2024,167,0,51070,Vincent Norrman,81.08%,30,37
2024,169,0,50493,Justin Suh,81.03%,47,58
2024,170,0,60067,Joe Highsmith,80.65%,50,62
2024,171,0,35532,Tom Hoge,80.61%,79,98
2024,172,0,29535,Brice Garnett,80.00%,36,45
2024,172,0,27770,Camilo Villegas,80.00%,28,35
2024,174,0,39997,Corey Conners,79.71%,55,69
2024,175,0,47988,Nick Hardy,79.49%,62,78
2024,176,0,29221,Webb Simpson,79.25%,42,53
2024,177,0,29936,Ryan Fox,78.79%,52,66
2024,177,0,27214,Kevin Streelman,78.79%,52,66
2024,179,0,48153,Matthieu Pavon,78.26%,36,46
2024,180,0,34255,Joseph Bramlett,78.13%,50,64
2024,181,0,55454,Carl Yuan,77.50%,62,80
2024,182,0,36884,Ben Kohles,73.53%,50,68
2024,183,0,38991,Alejandro Tosti,73.02%,46,63
2024,184,0,23320,Ryan Palmer,70.27%,26,37
2023,1,0,47347,Adam Schenk,97.03%,98,101
2023,2,0,49766,Hank Lebioda,96.30%,26,27
2023,3,0,47993,Denny McCarthy,95.29%,81,85
2023,4,0,54591,Ben Griffin,95.18%,79,83
2023,5,0,22056,Cameron Percy,94.92%,56,59
2023,6,0,45522,Christiaan Bezuidenhout,94.62%,88,93
2023,7,0,34363,Tyrrell Hatton,94.44%,85,90
2023,8,0,22405,Justin Rose,93.94%,62,66
2023,9,0,58967,Trevor Werbylo,93.65%,59,63
2023,10,0,46441,Robby Shelton,93.07%,94,101
2023,11,0,23108,Matt Kuchar,93.06%,67,72
2023,12,0,25686,Jason Dufner,92.77%,77,83
2023,13,0,33653,Thomas Detry,92.65%,63,68
2023,14,0,22371,Aaron Baddeley,92.59%,50,54
2023,14,0,32662,Michael Gligic,92.59%,50,54
2023,16,0,28089,Jason Day,92.42%,61,66
2023,17,0,52375,Doug Ghim,92.11%,70,76
2023,18,0,32139,Danny Willett,92.06%,58,63
2023,19,0,49947,Taylor Moore,92.05%,81,88
2023,20,0,30926,Chris Kirk,91.95%,80,87
2023,21,0,47591,Eric Cole,91.79%,123,134
2023,22,0,23320,Ryan Palmer,91.78%,67,73
2023,23,0,47983,Chad Ramey,91.75%,89,97
2023,24,0,51890,Greyson Sigg,91.74%,100,109
2023,25,0,50095,Austin Smotherman,91.67%,88,96
2023,26,0,34098,Russell Henley,91.57%,76,83
2023,27,0,30927,Brendon Todd,91.21%,83,91
2023,28,0,24925,Jonathan Byrd,91.11%,41,45
2023,29,0,46601,Trey Mullinax,91.01%,81,89
2023,29,0,36699,Patrick Rodgers,91.01%,81,89
2023,31,0,40098,Matt Fitzpatrick,90.91%,60,66
2023,32,0,24024,Zach Johnson,90.74%,49,54
2023,33,0,30163,Henrik Norlander,90.67%,68,75
2023,34,0,46970,Jon Rahm,90.57%,48,53
2023,35,0,37455,Si Woo Kim,90.43%,104,115
2023,35,0,39324,J.J. Spaun,90.43%,85,94
2023,37,0,50188,S.H. Kim,90.35%,103,114
2023,38,0,31560,Brian Stuard,90.32%,56,62
2023,39,0,34563,Chesson Hadley,90.24%,74,82
2023,40,0,33948,Byeong Hun An,90.08%,109,121
2023,41,0,46435,Austin Cook,90.00%,63,70
2023,41,0,34099,Harris English,90.00%,72,80
2023,43,0,28775,Nate Lashley,89.89%,80,89
2023,44,0,33597,Harry Higgs,89.87%,71,79
2023,45,0,33141,Keegan Bradley,89.86%,62,69
2023,45,0,30692,Scott Stallings,89.86%,62,69
2023,47,0,32102,Rickie Fowler,89.77%,79,88
2023,47,0,55789,Taylor Montgomery,89.77%,79,88
2023,49,0,40162,Justin Lower,89.58%,86,96
2023,49,0,26476,Chez Reavie,89.58%,86,96
2023,51,0,40115,Adam Svensson,89.52%,111,124
2023,52,0,35879,Kelly Kraft,89.41%,76,85
2023,53,0,39954,Cody Gribble,89.39%,59,66
2023,54,0,47128,Richy Werenski,89.13%,82,92
2023,55,0,34610,Matthias Schwab,89.11%,90,101
2023,56,0,48117,Kurt Kitayama,89.06%,57,64
2023,57,0,27644,Brian Harman,89.01%,81,91
2023,57,0,55893,Sam Stevens,89.01%,81,91
2023,59,0,25818,Scott Piercy,88.89%,88,99
2023,59,0,46046,Scottie Scheffler,88.89%,64,72
2023,61,0,33122,Russell Knox,88.64%,78,88
2023,61,0,29289,S.Y. Noh,88.64%,39,44
2023,63,0,29725,Tony Finau,88.61%,70,79
2023,63,0,58168,Davis Thompson,88.61%,70,79
2023,65,0,48081,Xander Schauffele,88.46%,69,78
2023,66,0,34431,Robert Streb,88.41%,61,69
2023,67,0,35617,Martin Trainer,88.37%,38,43
2023,68,0,33410,Andrew Landry,88.16%,67,76
2023,69,0,52453,Nicolai Hojgaard,88.00%,22,25
2023,69,0,34256,Andrew Putnam,88.00%,66,75
2023,71,0,52374,Brandon Wu,87.95%,73,83
2023,72,0,33399,Adam Hadwin,87.93%,51,58
2023,73,0,55182,Tom Kim,87.84%,65,74
2023,74,0,32816,Satoshi Kodaira,87.76%,43,49
2023,74,0,51634,Sahith Theegala,87.76%,86,98
2023,74,0,25632,Jimmy Walker,87.76%,86,98
2023,77,0,20229,Stewart Cink,87.50%,49,56
2023,77,0,46340,Alex Smalley,87.50%,84,96
2023,77,0,32333,Kevin Tway,87.50%,77,88
2023,80,0,29221,Webb Simpson,87.23%,41,47
2023,81,0,34046,Jordan Spieth,87.21%,75,86
2023,82,0,55708,Hayden Buckley,87.14%,61,70
2023,83,0,46414,Aaron Rai,87.13%,88,101
2023,84,0,27349,Alex Noren,86.89%,53,61
2023,85,0,33408,Tyson Alexander,86.84%,66,76
2023,85,0,24140,Sean O'Hair,86.84%,33,38
2023,85,0,33448,Justin Thomas,86.84%,66,76
2023,88,0,32757,Patton Kizzire,86.81%,79,91
2023,89,0,37275,Sam Ryder,86.79%,92,106
2023,90,0,31577,Tano Goya,86.76%,59,68
2023,91,0,46717,Viktor Hovland,86.75%,72,83
2023,92,0,35450,Patrick Cantlay,86.67%,65,75
2023,92,0,46442,Maverick McNealy,86.67%,39,45
2023,92,0,29908,C.T. Pan,86.67%,26,30
2023,92,0,49771,J.T. Poston,86.67%,65,75
2023,96,0,39977,Max Homa,86.59%,71,82
2023,97,0,24502,Adam Scott,86.54%,45,52
2023,98,0,57975,Harry Hall,86.49%,64,74
2023,98,0,27554,Scott Harrington,86.49%,64,74
2023,98,0,35449,Adam Long,86.49%,64,74
2023,101,0,19803,Ryan Armour,86.44%,51,59
2023,101,0,52411,Kyle Westmoreland,86.44%,51,59
2023,103,0,54421,Garrick Higgo,86.17%,81,94
2023,104,0,37338,Zecheng Dou,86.05%,74,86
2023,105,0,39058,Lucas Herbert,85.96%,49,57
2023,106,0,47504,Sam Burns,85.90%,67,78
2023,107,0,45157,Cam Davis,85.88%,73,85
2023,108,0,36799,Stephan Jaeger,85.85%,91,106
2023,109,0,48084,Wesley Bryan,85.71%,42,49
2023,109,0,39067,MJ Daffue,85.71%,78,91
2023,109,0,57362,Austin Eckroat,85.71%,72,84
2023,109,0,45242,Kevin Yu,85.71%,42,49
2023,113,0,49298,Kramer Hickok,85.56%,77,90
2023,114,0,32839,Hideki Matsuyama,85.54%,71,83
2023,114,0,48887,Matt Wallace,85.54%,71,83
2023,116,0,40058,Zac Blair,85.45%,47,55
2023,116,0,39335,Kevin Roy,85.45%,47,55
2023,118,0,27963,Chris Stroud,85.42%,41,48
2023,119,0,50525,Collin Morikawa,85.33%,64,75
2023,120,0,52372,Cameron Champ,85.19%,46,54
2023,120,0,35532,Tom Hoge,85.19%,92,108
2023,122,0,36801,Mark Hubbard,85.06%,74,87
2023,123,0,27214,Kevin Streelman,85.00%,68,80
2023,123,0,31323,Gary Woodland,85.00%,68,80
2023,125,0,26596,Ryan Moore,84.93%,62,73
2023,126,0,47995,Davis Riley,84.78%,78,92
2023,127,0,28252,Seamus Power,84.75%,50,59
2023,128,0,31646,Emiliano Grillo,84.62%,88,104
2023,128,0,35506,Mackenzie Hughes,84.62%,55,65
2023,128,0,39971,Sungjae Im,84.62%,66,78
2023,128,0,51997,Andrew Novak,84.62%,77,91
2023,128,0,40006,Erik van Rooyen,84.62%,44,52
2023,133,0,51349,Nico Echavarria,84.48%,49,58
2023,134,0,58696,Peter Kuest,84.38%,27,32
2023,135,0,48119,Ben Taylor,84.27%,75,89
2023,136,0,25900,Lucas Glover,84.26%,91,108
2023,137,0,35310,Lanto Griffin,84.21%,48,57
2023,138,0,54628,Lee Hodges,84.13%,106,126
2023,139,0,31202,William McGirt,84.09%,37,44
2023,140,0,32791,K.H. Lee,84.00%,63,75
2023,141,0,39975,Michael Kim,83.95%,68,81
2023,142,0,34466,Peter Malnati,83.93%,94,112
2023,143,0,32640,Troy Merritt,83.91%,73,87
2023,144,0,51950,Max McGreevy,83.87%,52,62
2023,145,0,30911,Tommy Fleetwood,83.78%,62,74
2023,146,0,39997,Corey Conners,83.33%,60,72
2023,147,0,49960,Sepp Straka,82.93%,68,82
2023,148,0,27129,Luke List,82.86%,58,70
2023,149,0,51766,Wyndham Clark,82.80%,77,93
2023,150,0,52955,Ludvig Åberg,82.61%,38,46
2023,150,0,29970,Dylan Frittelli,82.61%,57,69
2023,150,0,27936,Martin Laird,82.61%,57,69
2023,153,0,57366,Cameron Young,82.56%,71,86
2023,154,0,47079,Harrison Endycott,82.50%,66,80
2023,154,0,40250,Taylor Pendrith,82.50%,66,80
2023,156,0,48867,Matti Schmid,82.46%,47,57
2023,157,0,28420,Ryan Brehm,82.43%,61,74
2023,158,0,32448,James Hahn,82.42%,75,91
2023,159,0,59018,Ryan Gerard,82.35%,56,68
2023,159,0,36326,David Lipsky,82.35%,70,85
2023,161,0,32366,Kevin Chappell,82.22%,37,45
2023,162,0,28237,Rory McIlroy,82.19%,60,73
2023,163,0,25493,Nick Taylor,82.02%,73,89
2023,164,0,29535,Brice Garnett,81.97%,50,61
2023,165,0,29420,Billy Horschel,81.82%,36,44
2023,165,0,53165,Doc Redman,81.82%,54,66
2023,167,0,45609,Tyler Duncan,81.71%,67,82
2023,168,0,36724,Augusto Núñez,81.67%,49,60
2023,169,0,51070,Vincent Norrman,81.54%,53,65
2023,170,0,51491,Brandon Matthews,81.40%,35,43
2023,170,0,36871,Matt NeSmith,81.40%,70,86
2023,172,0,47988,Nick Hardy,81.32%,74,91
2023,173,0,34255,Joseph Bramlett,81.25%,39,48
2023,174,0,12716,Charley Hoffman,80.70%,46,57
2023,175,0,34076,Joel Dahmen,80.68%,71,88
2023,176,0,54783,Dylan Wu,80.52%,62,77
2023,177,0,33204,Shane Lowry,80.36%,45,56
2023,178,0,33413,Ben Martin,80.23%,69,86
2023,179,0,48699,Callum Tarren,80.00%,72,90
2023,180,0,56630,Akshay Bhatia,79.75%,63,79
2023,180,0,55454,Carl Yuan,79.75%,63,79
2023,182,0,27095,Nick Watney,79.55%,35,44
2023,183,0,52513,Carson Young,79.41%,54,68
2023,184,0,27974,Sung Kang,79.31%,23,29
2023,185,0,35901,Paul Haley II,78.87%,56,71
2023,186,0,49453,Trevor Cone,78.79%,52,66
2023,187,0,35461,Beau Hossler,78.35%,76,97
2023,188,0,31557,Jim Herman,78.26%,54,69
2023,189,0,50493,Justin Suh,78.07%,89,114
2023,190,0,34409,David Lingmerth,77.33%,58,75
2023,191,0,51414,Brent Grant,75.44%,43,57
2023,192,0,39546,Keith Mitchell,74.68%,59,79
2023,193,0,56762,Will Gordon,74.23%,72,97
2022,1,0,33490,Bo Hoag,97.78,44,45
2022,2,0,30927,Brendon Todd,96.81,91,94
2022,3,0,23983,Luke Donald,95.31,61,64
2022,4,0,26476,Chez Reavie,94.9,93,98
2022,5,0,47504,Sam Burns,94.52,69,73
2022,6,0,22405,Justin Rose,93.88,46,49
2022,7,0,29289,S.Y. Noh,93.75,45,48
2022,8,0,35617,Martin Trainer,93.65,59,63
2022,9,0,28089,Jason Day,93.1,54,58
2022,10,0,39953,Chase Seiffert,93.02,40,43
2022,11,0,45157,Cam Davis,92.86,91,98
2022,11,0,36871,Matthew NeSmith,92.86,78,84
2022,13,0,34563,Chesson Hadley,92.65,63,68
2022,14,0,33419,Cameron Tringale,92.59,75,81
2022,15,0,46970,Jon Rahm,92.45,49,53
2022,16,0,35450,Patrick Cantlay,92.31,48,52
2022,17,0,32640,Troy Merritt,92.22,83,90
2022,17,0,25818,Scott Piercy,92.22,83,90
2022,19,0,45609,Tyler Duncan,92.11,70,76
2022,19,0,29725,Tony Finau,92.11,70,76
2022,21,0,30911,Tommy Fleetwood,92.0,46,50
2022,21,0,56278,Matthew Wolff,92.0,46,50
2022,23,0,34610,Matthias Schwab,91.84,45,49
2022,24,0,24361,Pat Perez,91.8,56,61
2022,25,0,28237,Rory McIlroy,91.67,44,48
2022,26,0,37189,Harold Varner III,91.3,63,69
2022,26,0,45540,Jared Wolfe,91.3,42,46
2022,28,0,47993,Denny McCarthy,91.11,82,90
2022,29,0,29908,C.T. Pan,90.91,70,77
2022,29,0,36699,Patrick Rodgers,90.91,70,77
2022,31,0,48822,Sebastián Muñoz,90.79,69,76
2022,32,0,29478,Kevin Kisner,90.63,58,64
2022,32,0,48699,Callum Tarren,90.63,58,64
2022,34,0,39058,Lucas Herbert,90.57,48,53
2022,35,0,33486,Roger Sloan,90.54,67,74
2022,36,0,23108,Matt Kuchar,90.48,76,84
2022,36,0,51950,Max McGreevy,90.48,57,63
2022,36,0,27139,David Skinns,90.48,57,63
2022,36,0,27214,Kevin Streelman,90.48,114,126
2022,36,0,28114,Dawie van der Walt,90.48,57,63
2022,41,0,21961,Charles Howell III,90.32,28,31
2022,41,0,26851,Marc Leishman,90.32,56,62
2022,43,0,32757,Patton Kizzire,90.2,92,102
2022,44,0,39546,Keith Mitchell,90.12,73,81
2022,44,0,45486,Joaquin Niemann,90.12,73,81
2022,44,0,37275,Sam Ryder,90.12,73,81
2022,47,0,33204,Shane Lowry,90.0,54,60
2022,47,0,46601,Trey Mullinax,90.0,81,90
2022,47,0,32139,Danny Willett,90.0,45,50
2022,50,0,27644,Brian Harman,89.87,71,79
2022,51,0,39436,Joshua Creel,89.74,35,39
2022,52,0,35310,Lanto Griffin,89.58,86,96
2022,53,0,46402,Talor Gooch,89.47,51,57
2022,54,0,47483,Will Zalatoris,89.39,59,66
2022,55,0,49947,Taylor Moore,89.22,91,102
2022,56,0,33597,Harry Higgs,89.13,82,92
2022,57,0,32662,Michael Gligic,89.06,57,64
2022,58,0,32839,Hideki Matsuyama,89.04,65,73
2022,59,0,36799,Stephan Jaeger,89.02,73,82
2022,60,0,35532,Tom Hoge,88.99,97,109
2022,61,0,29535,Brice Garnett,88.75,71,80
2022,62,0,39997,Corey Conners,88.73,63,71
2022,62,0,24924,Bill Haas,88.73,63,71
2022,62,0,47529,Mito Pereira,88.73,63,71
2022,65,0,37455,Si Woo Kim,88.7,102,115
2022,66,0,48084,Wesley Bryan,88.46,46,52
2022,67,0,49771,J.T. Poston,88.31,68,77
2022,68,0,30692,Scott Stallings,88.3,83,94
2022,69,0,24925,Jonathan Byrd,88.24,45,51
2022,69,0,54421,Garrick Higgo,88.24,30,34
2022,69,0,36852,Jim Knous,88.24,45,51
2022,69,0,46414,Aaron Rai,88.24,60,68
2022,69,0,48081,Xander Schauffele,88.24,60,68
2022,74,0,30163,Henrik Norlander,88.16,67,76
2022,75,0,51634,Sahith Theegala,88.06,118,134
2022,76,0,31646,Emiliano Grillo,88.04,81,92
2022,77,0,32791,K.H. Lee,88.0,66,75
2022,77,0,27649,Brandt Snedeker,88.0,44,50
2022,79,0,35461,Beau Hossler,87.84,65,74
2022,79,0,31323,Gary Woodland,87.84,65,74
2022,81,0,40006,Erik van Rooyen,87.8,36,41
2022,82,0,28252,Seamus Power,87.72,50,57
2022,83,0,31420,Anirban Lahiri,87.69,57,65
2022,84,0,29518,Brendan Steele,87.67,64,73
2022,85,0,47995,Davis Riley,87.62,92,105
2022,86,0,32448,James Hahn,87.36,76,87
2022,87,0,34256,Andrew Putnam,87.34,69,79
2022,87,0,31560,Brian Stuard,87.34,69,79
2022,89,0,40162,Justin Lower,87.32,62,71
2022,90,0,48887,Matt Wallace,87.3,55,63
2022,91,0,20229,Stewart Cink,87.01,67,77
2022,92,0,35449,Adam Long,86.96,80,92
2022,92,0,34431,Robert Streb,86.96,80,92
2022,94,0,47988,Nick Hardy,86.79,46,53
2022,95,0,40098,Matt Fitzpatrick,86.76,59,68
2022,96,0,49964,Aaron Wise,86.73,85,98
2022,97,0,23621,Rory Sabbatini,86.54,45,52
2022,97,0,52374,Brandon Wu,86.54,45,52
2022,99,0,50095,Austin Smotherman,86.49,64,74
2022,100,0,39977,Max Homa,86.36,76,88
2022,100,0,32333,Kevin Tway,86.36,57,66
2022,100,0,57366,Cameron Young,86.36,95,110
2022,103,0,29970,Dylan Frittelli,86.32,82,95
2022,104,0,27895,Jonas Blixt,86.21,50,58
2022,105,0,40250,Taylor Pendrith,86.15,56,65
2022,106,0,30926,Chris Kirk,86.08,68,79
2022,107,0,32366,Kevin Chappell,86.0,43,50
2022,108,0,10381,Curtis Thompson,85.96,49,57
2022,109,0,27974,Sung Kang,85.94,55,64
2022,109,0,27129,Luke List,85.94,55,64
2022,111,0,34098,Russell Henley,85.92,61,71
2022,112,0,50525,Collin Morikawa,85.9,67,78
2022,113,0,34076,Joel Dahmen,85.87,79,92
2022,114,0,54628,Lee Hodges,85.85,91,106
2022,115,0,29420,Billy Horschel,85.71,48,56
2022,115,0,27095,Nick Watney,85.71,48,56
2022,117,0,39324,J.J. Spaun,85.57,83,97
2022,118,0,35506,Mackenzie Hughes,85.53,65,76
2022,118,0,33667,Carlos Ortiz,85.53,65,76
2022,118,0,46046,Scottie Scheffler,85.53,65,76
2022,121,0,24502,Adam Scott,85.51,59,69
2022,122,0,46340,Alex Smalley,85.44,88,103
2022,123,0,39971,Sungjae Im,85.39,76,89
2022,124,0,24138,Ian Poulter,85.37,35,41
2022,125,0,23320,Ryan Palmer,85.25,52,61
2022,126,0,22056,Cameron Percy,85.11,40,47
2022,127,0,26300,Matt Jones,85.07,57,67
2022,128,0,28775,Nate Lashley,84.93,62,73
2022,128,0,29221,Webb Simpson,84.93,62,73
2022,128,0,51894,Vince Whaley,84.93,62,73
2022,131,0,51766,Wyndham Clark,84.62,88,104
2022,131,0,34046,Jordan Spieth,84.62,77,91
2022,133,0,25198,Francesco Molinari,84.44,38,45
2022,134,0,49960,Sepp Straka,84.42,65,77
