RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,21593,Keith Nolan,50.00,45,90
2,0,01024,Billy Andrade,48.15,104,216
3,0,01329,Brad Faxon,47.95,164,342
4,0,01175,Jim Carter,47.22,153,324
4,0,08045,Perry Moss,47.22,51,108
6,0,21007,Gabriel Hjertstedt,47.01,110,234
7,0,06643,Paul Goydos,45.91,157,342
8,0,01331,Rick Fehr,45.37,98,216
9,0,01376,Bob Friend,45.24,114,252
10,0,01098,Jay Don Blake,45.10,138,306
11,0,01203,Russ Cochran,44.95,89,198
12,0,08931,Glen Day,44.75,145,324
13,0,12388,Michael Clark II,44.44,96,216
13,0,11653,Paul Curry,44.44,56,126
13,0,01249,John Daly,44.44,88,198
13,0,20043,Edward Fryatt,44.44,128,288
13,0,19846,Brian Gay,44.44,128,288
13,0,02218,Ted Tryba,44.44,152,342
19,0,19881,Robert Damron,44.12,135,306
20,0,07763,Doug Dunakey,44.02,103,234
20,0,08385,Omar Uresti,44.02,103,234
22,0,08535,Gary Nicklaus,43.94,87,198
23,0,01941,Tom Pernice Jr.,43.70,118,270
24,0,12753,David Morland IV,43.52,94,216
24,0,10213,Dicky Pride,43.52,94,216
24,0,10649,Tom Scherrer,43.52,141,324
27,0,01388,Robert Gamez,43.43,86,198
28,0,01116,Michael Bradley,43.33,78,180
29,0,12823,Carlos Franco,43.27,148,342
30,0,07753,Kevin Wentworth,43.21,70,162
31,0,01577,Lee Janzen,42.98,147,342
32,0,06515,Shaun Micheel,42.96,116,270
33,0,06014,Eric Booker,42.93,85,198
34,0,01905,Joe Ozaki,42.78,77,180
35,0,08547,John Maginnes,42.71,123,288
36,0,01945,Kenny Perry,42.48,130,306
37,0,22913,John Rollins,42.36,61,144
38,0,08993,Franklin Langham,42.16,129,306
39,0,01723,Andrew Magee,42.13,91,216
40,0,20095,Carl Paulson,42.11,144,342
40,0,20127,Chris Riley,42.11,144,342
42,0,01489,Steve Hart,42.06,53,126
43,0,01408,Kelly Gibson,41.92,83,198
43,0,20094,Jonathan Kaye,41.92,166,396
43,0,01928,Corey Pavin,41.92,83,198
46,0,01261,Jay Delsing,41.88,98,234
47,0,10569,Mike Brisky,41.67,90,216
47,0,20593,Greg Chalmers,41.67,135,324
47,0,22064,Craig Spence,41.67,90,216
47,0,02131,Mike Springer,41.67,90,216
47,0,06527,Steve Stricker,41.67,75,180
47,0,06613,Tommy Tolles,41.67,75,180
53,0,06581,David Sutherland,41.53,157,378
54,0,12782,Tim Herron,41.52,142,342
55,0,06809,Bob Burns,41.48,112,270
56,0,02239,Scott Verplank,41.44,179,432
57,0,19822,Bobby Cochran,41.36,67,162
58,0,06595,Kevin Sutherland,41.23,141,342
59,0,01761,Len Mattiace,41.16,163,396
60,0,10963,Jimmy Green,41.11,111,270
60,0,07749,Brett Quigley,41.11,74,180
62,0,07867,Woody Austin,41.05,133,324
63,0,01996,Mike Reid,41.03,96,234
64,0,11032,Frank Lickliter II,41.01,155,378
65,0,01042,Paul Azinger,40.97,118,288
65,0,10117,Bob Heintz,40.97,59,144
65,0,01975,Tom Purtzer,40.97,59,144
68,0,01157,Tom Byrum,40.74,132,324
68,0,01549,Mike Hulbert,40.74,44,108
70,0,01161,Mark Calcavecchia,40.64,139,342
70,0,06315,Pete Jordan,40.64,139,342
72,0,21949,Joe Ogilvie,40.63,117,288
72,0,23621,Rory Sabbatini,40.63,117,288
72,0,02257,Brian Watts,40.63,117,288
75,0,02133,Craig Stadler,40.60,95,234
76,0,01569,Peter Jacobsen,40.56,73,180
76,0,06078,Esteban Toledo,40.56,146,360
78,0,10585,Scott McCarron,40.43,131,324
79,0,01142,Bart Bryant,40.40,80,198
79,0,24356,Jason Buha,40.40,80,198
81,0,01599,Steve Jones,40.37,109,270
82,0,02246,Duffy Waldorf,40.28,116,288
83,0,12680,Shigeki Maruyama,40.12,130,324
84,0,01619,Skip Kendall,40.05,173,432
85,0,06140,Sean Murphy,40.00,108,270
86,0,12449,Ryan Howison,39.90,79,198
87,0,06036,Scott Dunlap,39.86,165,414
88,0,06004,Stephen Ames,39.81,129,324
88,0,01093,Ronnie Black,39.81,86,216
88,0,01320,Bob Estes,39.81,86,216
88,0,02206,David Toms,39.81,172,432
92,0,01418,Bill Glasson,39.77,136,342
93,0,02010,Loren Roberts,39.72,143,360
94,0,12652,Cameron Beckman,39.68,100,252
94,0,01185,Brandel Chamblee,39.68,100,252
96,0,10809,Jim Furyk,39.61,164,414
97,0,01527,Scott Hoch,39.58,171,432
98,0,06090,Jim McGovern,39.51,64,162
99,0,20105,Jeff Gove,39.44,71,180
100,0,01707,Steve Lowery,39.39,156,396
101,0,24357,K.J. Choi,39.29,99,252
101,0,02223,Bob Tway,39.29,99,252
103,0,20099,Doug Barron,39.26,106,270
104,0,01307,Joel Edwards,39.17,141,360
104,0,23125,Brad Elder,39.17,141,360
106,0,06012,Greg Kraft,39.13,162,414
107,0,01040,Emlyn Aubrey,38.89,42,108
107,0,19824,Craig Barlow,38.89,119,306
107,0,01191,Barry Cheesman,38.89,77,198
107,0,06251,Chris DiMarco,38.89,168,432
107,0,06617,Brian Henninger,38.89,105,270
107,0,10860,Justin Leonard,38.89,133,342
107,0,01724,Jeff Maggert,38.89,105,270
107,0,10912,Craig Perks,38.89,84,216
115,0,10423,Mike Weir,38.64,153,396
116,0,01938,David Peoples,38.61,139,360
117,0,12645,Brent Geiberger,38.49,97,252
117,0,01920,Craig Parry,38.49,97,252
119,0,21209,Sergio Garcia,38.43,83,216
119,0,07101,Dave Stockton Jr.,38.43,83,216
121,0,01381,Fred Funk,38.41,159,414
122,0,21805,Harrison Frazar,38.38,76,198
123,0,23614,Rich Beem,38.33,69,180
124,0,01139,Olin Browne,38.30,131,342
125,0,02110,Jerry Smith,38.27,124,324
126,0,01810,Phil Mickelson,38.24,117,306
127,0,01374,Robin Freeman,38.19,110,288
128,0,08075,Jerry Kelly,38.13,151,396
129,0,01706,Davis Love III,38.10,144,378
129,0,01968,Nick Price,38.10,96,252
131,0,01926,Steve Pate,38.06,137,360
132,0,01457,Jay Haas,38.03,89,234
133,0,06332,Neal Lancaster,37.96,123,324
134,0,01063,Ben Bates,37.91,116,306
135,0,10457,Frank Nobilo,37.78,136,360
135,0,01887,Mark O'Meara,37.78,68,180
137,0,08793,Tiger Woods,37.72,129,342
138,0,06575,Dudley Hart,37.70,95,252
139,0,02245,Grant Waite,37.65,122,324
140,0,06062,Charles Raulerson,37.50,108,288
141,0,02279,Mark Wiebe,37.35,121,324
142,0,01685,J.L. Lewis,37.30,141,378
142,0,01771,Blaine McCallister,37.30,141,378
144,0,01014,Fulton Allem,37.18,87,234
145,0,01226,Fred Couples,37.15,107,288
145,0,01361,Dan Forsman,37.15,107,288
147,0,02170,Hal Sutton,37.13,127,342
148,0,01943,Chris Perry,37.12,147,396
149,0,09011,David Duval,37.04,100,270
150,0,06522,Ernie Els,36.93,113,306
150,0,01553,John Huston,36.93,113,306
152,0,01823,Larry Mize,36.90,93,252
152,0,01927,Dennis Paulson,36.90,93,252
154,0,10885,Robert Allenby,36.77,139,378
155,0,01132,Mark Brooks,36.67,99,270
155,0,06350,Bob May,36.67,132,360
155,0,12660,Jesper Parnevik,36.67,99,270
158,0,10201,Matt Gogel,36.57,79,216
159,0,08375,Paul Stankowski,36.51,92,252
160,0,20098,Stuart Appleby,36.42,118,324
160,0,06621,Joe Durant,36.42,118,324
162,0,10425,Jay Williamson,36.39,131,360
163,0,06431,Jean Van de Velde,36.36,72,198
164,0,01323,Brad Fabel,36.32,85,234
165,0,07457,Steve Flesch,36.31,183,504
166,0,08243,Aaron Bengoechea,36.11,52,144
166,0,01219,John Cook,36.11,104,288
166,0,02101,Joey Sindelar,36.11,78,216
169,0,11011,Mike Sposa,35.86,71,198
170,0,01766,Billy Mayfair,35.76,103,288
171,0,20574,Mathew Goggin,35.65,77,216
172,0,08545,Glen Hnatiuk,35.56,96,270
173,0,02214,Kirk Triplett,35.28,127,360
174,0,10962,Bradley Hughes,35.19,76,216
175,0,06088,Steve Gotsche,35.04,82,234
176,0,06567,Vijay Singh,34.85,138,396
177,0,20229,Stewart Cink,34.66,131,378
178,0,01797,Rocco Mediate,34.38,99,288
179,0,01510,Nolan Henke,34.13,43,126
180,0,01677,Tom Lehman,33.68,97,288
181,0,01072,Chip Beck,33.33,24,72
181,0,20029,Notah Begay III,33.33,96,288
181,0,01313,Steve Elkington,33.33,72,216
181,0,01326,Nick Faldo,33.33,60,180
181,0,01533,P.H. Horgan III,33.33,42,126
181,0,20445,Casey Martin,33.33,90,270
187,0,02104,Jeff Sluman,32.64,141,432
188,0,01035,Tommy Armour III,32.54,82,252
188,0,01378,David Frost,32.54,41,126
190,0,01282,Trevor Dodds,32.48,76,234
191,0,07363,Craig Bowden,31.94,23,72
