RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
78,0,20396,Lee Westwood,42' 11",85,3647.917,+8.00
79,0,26758,David Hearn,43' 1",119,5128.083,+23.00
80,0,01797,Rocco Mediate,43' 2",113,4874.083,+17.00
80,0,29289,S.Y. Noh,43' 2",167,7209.167,+15.00
80,0,25457,Alexandre Rocha,43' 2",65,2807.167,+13.00
80,0,25892,Steve Wheatcroft,43' 2",93,4012.500,+19.00
84,0,06034,Marco Dawson,43' 3",110,4753.167,+28.00
84,0,01810,Phil Mickelson,43' 3",149,6450.000,+1.00
86,0,01249,John Daly,43' 4",84,3642.750,+17.00
86,0,26679,Kevin Stadler,43' 4",126,5457.083,+23.00
88,0,33141,Keegan Bradley,43' 5",123,5338.833,+13.00
88,0,28455,Will Claxton,43' 5",155,6728.083,+26.00
88,0,21805,Harrison Frazar,43' 5",112,4865.417,+26.00
88,0,22548,Patrick Sheehan,43' 5",88,3823.167,+19.00
92,0,27064,Jhonattan Vegas,43' 6",163,7092.167,+31.00
92,0,25632,Jimmy Walker,43' 6",191,8307.417,+9.00
94,0,24781,Hunter Mahan,43' 7",92,4012.250,+9.00
94,0,01941,Tom Pernice Jr.,43' 7",84,3663.417,+13.00
94,0,23788,D.J. Trahan,43' 7",111,4834.667,+14.00
97,0,27963,Chris Stroud,43' 8",115,5022.333,+19.00
98,0,23135,Tim Clark,43' 9",73,3193.167,+15.00
99,0,22371,Aaron Baddeley,44' 0",106,4664.667,+1.00
100,0,29222,Billy Hurley III,44' 2",127,5607.000,+31.00
101,0,28500,Martin Flores,44' 3",190,8408.417,+17.00
101,0,23800,Bryce Molder,44' 3",96,4248.917,+10.00
103,0,33120,Mark Anderson,44' 4",106,4699.083,+7.00
103,0,24940,Edward Loar,44' 4",114,5051.333,+22.00
103,0,29518,Brendan Steele,44' 4",105,4651.917,+22.00
103,0,32150,Michael Thompson,44' 4",111,4922.667,+24.00
107,0,27936,Martin Laird,44' 5",90,3998.083,+17.00
107,0,31202,William McGirt,44' 5",149,6623.500,+17.00
107,0,22913,John Rollins,44' 5",113,5022.000,+10.00
107,0,25562,Andres Romero,44' 5",105,4665.083,+13.00
111,0,24507,Jason Bohn,44' 7",115,5129.500,+15.00
111,0,27060,John Mallinger,44' 7",88,3921.833,+13.00
113,0,23320,Ryan Palmer,44' 8",144,6435.417,+9.00
114,0,20070,Matt Bettencourt,44' 9",142,6353.083,+40.00
114,0,27466,Spencer Levin,44' 9",146,6531.333,+14.00
116,0,25818,Scott Piercy,44' 10",160,7171.417,+16.00
116,0,22405,Justin Rose,44' 10",73,3274.833,-2.00
118,0,23353,J.J. Henry,44' 11",127,5706.750,+35.00
118,0,24138,Ian Poulter,44' 11",51,2291.167,+4.00
120,0,02206,David Toms,45' 0",61,2747.417,+3.00
121,0,21350,Ryuji Imada,45' 1",165,7443.750,+27.00
121,0,22961,David Mathis,45' 1",110,4959.417,+24.00
123,0,29910,Blake Adams,45' 2",124,5596.000,+18.00
124,0,12652,Cameron Beckman,45' 3",117,5294.000,+28.00
125,0,29479,Scott Brown,45' 4",84,3804.500,+18.00
125,0,24361,Pat Perez,45' 4",129,5850.583,+4.00
125,0,26951,Johnson Wagner,45' 4",159,7213.417,+19.00
125,0,21878,Mark Wilson,45' 4",71,3220.667,+3.00
129,0,10213,Dicky Pride,45' 5",89,4038.667,+18.00
130,0,23903,Stephen Gangluff,45' 8",77,3517.333,+26.00
130,0,20766,Padraig Harrington,45' 8",76,3469.500,+5.00
130,0,30927,Brendon Todd,45' 8",128,5841.333,+26.00
133,0,32698,Bobby Gates,45' 9",131,5995.333,+19.00
133,0,21961,Charles Howell III,45' 9",123,5627.583,+5.00
133,0,10860,Justin Leonard,45' 9",141,6453.000,+23.00
136,0,21209,Sergio Garcia,46' 0",89,4097.250,E
136,0,22348,Nick O'Hern,46' 0",131,6026.917,+43.00
138,0,01116,Michael Bradley,46' 1",131,6041.750,+25.00
139,0,34099,Harris English,46' 2",136,6283.417,+16.00
139,0,19846,Brian Gay,46' 2",123,5681.417,+24.00
141,0,27649,Brandt Snedeker,46' 3",101,4674.333,+15.00
142,0,20229,Stewart Cink,46' 5",110,5106.917,+13.00
142,0,20645,John Senden,46' 5",90,4177.583,-1.00
142,0,33419,Cameron Tringale,46' 5",122,5664.167,+24.00
145,0,27141,J.B. Holmes,46' 6",166,7720.333,+10.00
145,0,01766,Billy Mayfair,46' 6",127,5906.750,+18.00
147,0,20160,Charlie Wi,46' 7",125,5823.417,+24.00
148,0,28089,Jason Day,46' 8",104,4853.333,+6.00
148,0,23409,James Driscoll,46' 8",135,6299.250,+26.00
148,0,06573,Brandt Jobe,46' 8",69,3221.083,+9.00
148,0,24502,Adam Scott,46' 8",68,3174.750,+13.00
152,0,32366,Kevin Chappell,46' 9",123,5746.333,+37.00
153,0,24024,Zach Johnson,46' 10",112,5245.833,+25.00
153,0,27214,Kevin Streelman,46' 10",135,6318.083,+21.00
155,0,30944,Jason Kokrak,46' 11",148,6938.000,+14.00
155,0,27797,Derek Lamely,46' 11",108,5068.833,+18.00
155,0,27556,Ted Potter Jr.,46' 11",108,5070.667,+17.00
158,0,12510,Chad Campbell,47' 0",131,6152.917,+19.00
159,0,24490,George McNeill,47' 1",109,5130.750,+26.00
160,0,01320,Bob Estes,47' 2",104,4907.917,+14.00
160,0,26596,Ryan Moore,47' 2",126,5940.083,+26.00
160,0,27770,Camilo Villegas,47' 2",129,6084.333,+27.00
163,0,23541,Ben Crane,47' 5",105,4976.667,+1.00
163,0,28307,Matt Every,47' 5",104,4927.750,+8.00
165,0,29478,Kevin Kisner,47' 6",92,4369.750,+9.00
166,0,27974,Sung Kang,47' 7",118,5612.583,+29.00
167,0,24357,K.J. Choi,47' 8",97,4624.500,+24.00
167,0,21731,Freddie Jacobson,47' 8",79,3767.083,+15.00
169,0,35139,Richard Lee,47' 10",93,4449.667,+23.00
170,0,08075,Jerry Kelly,47' 11",90,4314.667,+12.00
171,0,08725,Tom Gillis,48' 0",118,5659.583,+13.00
172,0,30750,Tommy Gainey,48' 1",181,8700.000,+55.00
173,0,32200,Roberto Castro,48' 3",126,6082.417,+19.00
174,0,20593,Greg Chalmers,48' 4",110,5320.500,+24.00
174,0,31323,Gary Woodland,48' 4",127,6142.583,+13.00
176,0,08793,Tiger Woods,48' 5",93,4506.250,+2.00
177,0,24604,Hunter Haas,48' 6",99,4803.667,+9.00
177,0,20572,Rod Pampling,48' 6",105,5096.583,+19.00
179,0,30926,Chris Kirk,48' 7",144,6993.750,+17.00
180,0,32102,Rickie Fowler,48' 8",101,4917.833,+20.00
181,0,26300,Matt Jones,48' 10",91,4441.917,+18.00
182,0,24663,Y.E. Yang,49' 2",90,4428.167,+13.00
183,0,23204,Gary Christian,49' 9",110,5475.167,+38.00
184,0,21528,Henrik Stenson,49' 10",75,3734.500,+19.00
185,0,24494,Erik Compton,50' 1",124,6213.750,+29.00
186,0,06036,Scott Dunlap,50' 3",59,2963.667,+14.00
187,0,21407,Arjun Atwal,50' 8",128,6484.417,+41.00
188,0,28259,Sangmoon Bae,51' 2",115,5888.167,+27.00
189,0,19970,Robert Karlsson,51' 3",73,3741.583,+17.00
190,0,24140,Sean O'Hair,52' 0",140,7277.583,+36.00
191,0,30711,Colt Knost,53' 1",103,5469.250,+35.00
