RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,07867,Woody Austin,66.00,132,2
2,0,01116,Michael Bradley,67.00,201,3
3,0,27936,Martin Laird,67.43,472,7
4,0,24361,Pat Perez,67.50,270,4
5,0,06527,Steve Stricker,67.93,951,14
6,0,22621,Ben Curtis,68.00,136,2
6,0,29718,Anthony Kim,68.00,272,4
8,0,32366,Kevin Chappell,68.17,409,6
9,0,29221,Webb Simpson,68.21,1296,19
10,0,24925,Jonathan Byrd,68.43,479,7
11,0,23800,Bryce Molder,68.44,616,9
12,0,27095,Nick Watney,68.57,960,14
13,0,06004,Stephen Ames,68.67,412,6
14,0,25562,Andres Romero,68.71,481,7
15,0,20498,Briny Baird,68.83,413,6
15,0,22405,Justin Rose,68.83,413,6
17,0,28089,Jason Day,68.88,551,8
18,0,28158,Steve Marino,68.91,758,11
19,0,29910,Blake Adams,68.92,827,12
20,0,24980,Scott Gutschewski,69.00,207,3
20,0,26300,Matt Jones,69.00,276,4
20,0,27974,Sung Kang,69.00,138,2
20,0,29478,Kevin Kisner,69.00,69,1
20,0,34072,Will Strickler,69.00,69,1
25,0,24490,George McNeill,69.11,622,9
25,0,25396,Kevin Na,69.11,622,9
27,0,21949,Joe Ogilvie,69.13,553,8
28,0,25632,Jimmy Walker,69.20,346,5
29,0,22371,Aaron Baddeley,69.22,623,9
30,0,12652,Cameron Beckman,69.25,277,4
31,0,21731,Freddie Jacobson,69.33,832,12
31,0,24024,Zach Johnson,69.33,416,6
31,0,27939,Matt McQuillan,69.33,416,6
31,0,06515,Shaun Micheel,69.33,208,3
35,0,21961,Charles Howell III,69.36,971,14
36,0,30711,Colt Knost,69.40,347,5
37,0,24924,Bill Haas,69.46,903,13
38,0,20157,Retief Goosen,69.50,139,2
39,0,23638,Brendon de Jonge,69.57,974,14
39,0,29420,Billy Horschel,69.57,487,7
39,0,27933,John Merrick,69.57,487,7
42,0,30750,Tommy Gainey,69.60,696,10
43,0,12782,Tim Herron,69.63,557,8
43,0,27141,J.B. Holmes,69.63,557,8
43,0,22913,John Rollins,69.63,557,8
46,0,23325,Vaughn Taylor,69.64,766,11
47,0,29720,Andres Gonzales,69.67,209,3
47,0,24781,Hunter Mahan,69.67,627,9
49,0,21407,Arjun Atwal,69.71,488,7
50,0,23983,Luke Donald,69.73,767,11
51,0,20848,Ángel Cabrera,69.75,279,4
51,0,30925,Dustin Johnson,69.75,558,8
