RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,24361,Pat Perez,-.238
2,0,01797,Rocco Mediate,-.217
3,0,21961,Charles Howell III,-.211
4,0,20623,Gavin Coles,-.167
4,0,21209,Sergio Garcia,-.167
6,0,20766,Padraig Harrington,-.130
6,0,24138,Ian Poulter,-.130
8,0,12602,Dean Wilson,-.107
9,0,22621,Ben Curtis,-.100
9,0,23353,J.J. Henry,-.100
11,0,28158,Steve Marino,-.095
12,0,29718,Anthony Kim,-.086
13,0,10505,Shane Bertsch,-.083
14,0,06527,Steve Stricker,-.074
15,0,21753,Brian Davis,-.073
16,0,24357,K.J. Choi,-.067
17,0,24502,Adam Scott,-.063
18,0,06567,Vijay Singh,-.061
19,0,06004,Stephen Ames,-.054
19,0,20850,Daniel Chopra,-.054
21,0,19913,Ron Whittaker,-.050
22,0,25345,Carl Pettersson,-.048
23,0,01810,Phil Mickelson,-.029
24,0,20498,Briny Baird,E
24,0,23614,Rich Beem,E
24,0,06251,Chris DiMarco,E
24,0,19846,Brian Gay,E
24,0,24024,Zach Johnson,E
24,0,06012,Greg Kraft,E
24,0,26596,Ryan Moore,E
24,0,25396,Kevin Na,E
24,0,01948,Tim Petrovic,E
24,0,02223,Bob Tway,E
34,0,21949,Joe Ogilvie,+.021
35,0,01945,Kenny Perry,+.024
35,0,22913,John Rollins,+.024
37,0,24449,Parker McLachlin,+.027
38,0,23541,Ben Crane,+.028
39,0,21805,Harrison Frazar,+.032
40,0,24227,Justin Bolli,+.033
41,0,27214,Kevin Streelman,+.037
42,0,25594,Travis Perkins,+.042
43,0,24925,Jonathan Byrd,+.045
44,0,26300,Matt Jones,+.047
45,0,02239,Scott Verplank,+.048
46,0,01766,Billy Mayfair,+.053
47,0,22806,Doug LaBelle II,+.063
47,0,01928,Corey Pavin,+.063
47,0,02206,David Toms,+.063
50,0,12716,Charley Hoffman,+.065
51,0,01313,Steve Elkington,+.068
52,0,08931,Glen Day,+.069
52,0,21461,Kenneth Ferrie,+.069
54,0,10860,Justin Leonard,+.071
55,0,28475,Jeff Overton,+.073
55,0,06595,Kevin Sutherland,+.073
57,0,06621,Joe Durant,+.074
58,0,24140,Sean O'Hair,+.075
59,0,12652,Cameron Beckman,+.083
59,0,08537,J.P. Hayes,+.083
59,0,21731,Freddie Jacobson,+.083
62,0,28780,Nicholas Thompson,+.091
63,0,22348,Nick O'Hern,+.095
64,0,01320,Bob Estes,+.097
65,0,22582,Kyle Thompson,+.100
66,0,23718,Nathan Green,+.104
66,0,26679,Kevin Stadler,+.104
68,0,22046,Geoff Ogilvy,+.105
69,0,02002,John Riegger,+.107
70,0,08385,Omar Uresti,+.115
71,0,20443,Jin Park,+.121
72,0,28089,Jason Day,+.122
73,0,12510,Chad Campbell,+.125
73,0,26631,Cody Freeman,+.125
73,0,23623,Bo Van Pelt,+.125
76,0,23778,Brad Adamonis,+.128
77,0,27561,Nick Flanagan,+.129
78,0,26476,Chez Reavie,+.132
78,0,23797,Brett Rumford,+.132
80,0,01024,Billy Andrade,+.133
81,0,07867,Woody Austin,+.135
82,0,20472,Alex Cejka,+.138
82,0,23135,Tim Clark,+.138
82,0,27613,David Lutterus,+.138
85,0,07749,Brett Quigley,+.139
86,0,24490,George McNeill,+.140
86,0,20572,Rod Pampling,+.140
88,0,20098,Stuart Appleby,+.143
88,0,27141,J.B. Holmes,+.143
88,0,20127,Chris Riley,+.143
88,0,27649,Brandt Snedeker,+.143
88,0,12309,Bob Sowards,+.143
88,0,21878,Mark Wilson,+.143
94,0,27936,Martin Laird,+.146
95,0,20229,Stewart Cink,+.147
96,0,23157,Richard Johnson,+.152
97,0,01161,Mark Calcavecchia,+.156
98,0,23325,Vaughn Taylor,+.158
99,0,10423,Mike Weir,+.160
100,0,23108,Matt Kuchar,+.162
101,0,23540,Jason Allred,+.167
101,0,20574,Mathew Goggin,+.167
101,0,22892,Jason Gore,+.167
101,0,12782,Tim Herron,+.167
101,0,01707,Steve Lowery,+.167
101,0,25804,Bubba Watson,+.167
107,0,23409,James Driscoll,+.170
107,0,06643,Paul Goydos,+.170
107,0,20378,Mathias Grönberg,+.170
110,0,10425,Jay Williamson,+.171
111,0,22371,Aaron Baddeley,+.172
111,0,24663,Y.E. Yang,+.172
113,0,30925,Dustin Johnson,+.175
114,0,20105,Jeff Gove,+.182
114,0,24781,Hunter Mahan,+.182
116,0,26289,Boo Weekley,+.185
117,0,01941,Tom Pernice Jr.,+.189
118,0,26695,Michael Letzig,+.190
119,0,25842,Jon Mills,+.195
120,0,06197,Michael Allen,+.200
120,0,10875,Todd Demsey,+.200
120,0,06522,Ernie Els,+.200
120,0,01553,John Huston,+.200
120,0,12705,Cliff Kresge,+.200
120,0,21959,Ted Purdy,+.200
126,0,20645,John Senden,+.206
127,0,07457,Steve Flesch,+.209
128,0,23621,Rory Sabbatini,+.211
129,0,23125,Brad Elder,+.214
129,0,23497,Tag Ridings,+.214
131,0,11032,Frank Lickliter II,+.216
131,0,27060,John Mallinger,+.216
133,0,10733,Kent Jones,+.217
133,0,08845,Scott Sterling,+.217
135,0,01577,Lee Janzen,+.222
135,0,20663,Brenden Pappas,+.222
137,0,08075,Jerry Kelly,+.226
138,0,20160,Charlie Wi,+.231
139,0,25632,Jimmy Walker,+.233
140,0,25349,Tim Wilkinson,+.234
141,0,24924,Bill Haas,+.239
142,0,25720,Chad Collins,+.241
142,0,27120,Troy Matteson,+.241
144,0,01226,Fred Couples,+.242
145,0,20104,Ken Duke,+.250
145,0,01473,Todd Hamilton,+.250
145,0,20433,Mark Hensby,+.250
145,0,26420,Richard Johnson,+.250
149,0,21633,Steve Allan,+.258
150,0,10885,Robert Allenby,+.259
151,0,23320,Ryan Palmer,+.261
151,0,25190,Jeff Quinney,+.261
151,0,27770,Camilo Villegas,+.261
154,0,27933,John Merrick,+.265
155,0,22378,Trevor Immelman,+.273
156,0,20382,Stephen Leaney,+.278
157,0,10809,Jim Furyk,+.280
158,0,21350,Ryuji Imada,+.281
159,0,06090,Jim McGovern,+.286
160,0,23048,Eric Axley,+.288
161,0,12660,Jesper Parnevik,+.297
162,0,22293,Heath Slocum,+.300
163,0,09011,David Duval,+.304
163,0,12823,Carlos Franco,+.304
163,0,07547,Craig Kanada,+.304
166,0,20848,Ángel Cabrera,+.308
166,0,26500,Alejandro Cañizares,+.308
168,0,01677,Tom Lehman,+.313
168,0,01724,Jeff Maggert,+.313
170,0,06034,Marco Dawson,+.318
171,0,24912,Will MacKenzie,+.320
172,0,25900,Lucas Glover,+.324
173,0,12826,Paul Claxton,+.333
173,0,30750,Tommy Gainey,+.333
173,0,06573,Brandt Jobe,+.333
173,0,26668,Marc Turnesa,+.333
173,0,23349,Charles Warren,+.333
178,0,10585,Scott McCarron,+.348
179,0,23788,D.J. Trahan,+.353
180,0,06575,Dudley Hart,+.364
180,0,25562,Andres Romero,+.364
180,0,27963,Chris Stroud,+.364
183,0,27095,Nick Watney,+.370
184,0,24358,Robert Garrigus,+.373
185,0,01706,Davis Love III,+.375
186,0,01388,Robert Gamez,+.379
186,0,12680,Shigeki Maruyama,+.379
188,0,26951,Johnson Wagner,+.385
189,0,01035,Tommy Armour III,+.406
190,0,10649,Tom Scherrer,+.417
