RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,01468,Gary Hallberg,14
2,0,01381,Fred Funk,13
2,0,22531,Dee Green,13
4,0,01475,Donnie Hammond,12
4,0,01533,P.H. Horgan III,12
4,0,01864,Larry Nelson,12
7,0,01072,Chip Beck,11
7,0,01185,Brandel Chamblee,11
7,0,01219,John Cook,11
7,0,01288,Ed Dougherty,11
7,0,06643,Paul Goydos,11
7,0,01577,Lee Janzen,11
13,0,12826,Paul Claxton,10
13,0,01201,Lennie Clements,10
13,0,01724,Jeff Maggert,10
13,0,01891,David Ogrin,10
13,0,02218,Ted Tryba,10
13,0,02242,Lanny Wadkins,10
19,0,01035,Tommy Armour III,9
19,0,10505,Shane Bertsch,9
19,0,10944,Thomas Bjørn,9
19,0,01132,Mark Brooks,9
19,0,01157,Tom Byrum,9
19,0,12387,Michael Christie,9
19,0,01284,Mike Donald,9
19,0,01306,David Edwards,9
19,0,01313,Steve Elkington,9
19,0,01320,Bob Estes,9
19,0,01329,Brad Faxon,9
19,0,06575,Dudley Hart,9
19,0,07547,Craig Kanada,9
19,0,08075,Jerry Kelly,9
19,0,01723,Andrew Magee,9
19,0,08547,John Maginnes,9
19,0,01761,Len Mattiace,9
19,0,01810,Phil Mickelson,9
19,0,08635,Colin Montgomerie,9
19,0,01943,Chris Perry,9
19,0,02007,Larry Rinker,9
19,0,20158,Anthony Rodriguez,9
19,0,02049,Gene Sauers,9
19,0,02104,Jeff Sluman,9
19,0,02133,Craig Stadler,9
19,0,02146,Payne Stewart,9
19,0,02294,Willie Wood,9
46,0,01006,John Adams,8
46,0,01014,Fulton Allem,8
46,0,01098,Jay Don Blake,8
46,0,06214,Guy Boros,8
46,0,01116,Michael Bradley,8
46,0,10569,Mike Brisky,8
46,0,01133,Billy Ray Brown,8
46,0,01161,Mark Calcavecchia,8
46,0,01203,Russ Cochran,8
46,0,01226,Fred Couples,8
46,0,06034,Marco Dawson,8
46,0,01261,Jay Delsing,8
46,0,06522,Ernie Els,8
46,0,01323,Brad Fabel,8
46,0,10809,Jim Furyk,8
46,0,01385,Jim Gallagher Jr.,8
46,0,01443,Hubert Green,8
46,0,01444,Ken Green,8
46,0,01457,Jay Haas,8
46,0,08537,J.P. Hayes,8
46,0,12782,Tim Herron,8
46,0,21007,Gabriel Hjertstedt,8
46,0,01553,John Huston,8
46,0,01556,Joe Inman,8
46,0,08265,Eric Johnson,8
46,0,06315,Pete Jordan,8
46,0,01619,Skip Kendall,8
46,0,10860,Justin Leonard,8
46,0,01766,Billy Mayfair,8
46,0,06090,Jim McGovern,8
46,0,06515,Shaun Micheel,8
46,0,22425,Terry Noe,8
46,0,01887,Mark O'Meara,8
46,0,01905,Joe Ozaki,8
46,0,12660,Jesper Parnevik,8
46,0,01941,Tom Pernice Jr.,8
46,0,10215,Charlie Rymer,8
46,0,02099,Scott Simpson,8
46,0,02100,Tim Simpson,8
46,0,06567,Vijay Singh,8
46,0,02115,Taylor Smith,8
46,0,02131,Mike Springer,8
46,0,02135,Mike Standly,8
46,0,08375,Paul Stankowski,8
46,0,02148,Ray Stewart,8
46,0,06527,Steve Stricker,8
46,0,02166,Chip Sullivan,8
46,0,06613,Tommy Tolles,8
46,0,08385,Omar Uresti,8
46,0,02245,Grant Waite,8
46,0,02292,Bob Wolcott,8
46,0,08793,Tiger Woods,8
98,0,01011,Rafael Alarcon,7
98,0,01024,Billy Andrade,7
98,0,07867,Woody Austin,7
98,0,20099,Doug Barron,7
98,0,07003,David Berganio Jr.,7
98,0,01093,Ronnie Black,7
98,0,01096,Phil Blackmar,7
98,0,01143,Brad Bryant,7
98,0,10837,Kevin Burton,7
98,0,01156,Curt Byrum,7
98,0,01175,Jim Carter,7
98,0,20229,Stewart Cink,7
98,0,01196,Brian Claar,7
98,0,19881,Robert Damron,7
98,0,08931,Glen Day,7
98,0,06144,John Dowdall,7
98,0,07267,Allen Doyle,7
98,0,09011,David Duval,7
98,0,01307,Joel Edwards,7
98,0,01326,Nick Faldo,7
98,0,01353,Bruce Fleisher,7
98,0,01361,Dan Forsman,7
98,0,01388,Robert Gamez,7
98,0,01418,Bill Glasson,7
98,0,01425,Ernie Gonzalez,7
98,0,06044,Scott Gump,7
98,0,01487,Jeff Hart,7
98,0,08337,Mike Heinen,7
98,0,06617,Brian Henninger,7
98,0,01549,Mike Hulbert,7
98,0,06012,Greg Kraft,7
98,0,01682,Wayne Levi,7
98,0,11032,Frank Lickliter II,7
98,0,01701,Bob Lohr,7
98,0,01706,Davis Love III,7
98,0,01707,Steve Lowery,7
98,0,01748,Doug Martin,7
98,0,12680,Shigeki Maruyama,7
98,0,01755,Dick Mast,7
98,0,10585,Scott McCarron,7
98,0,01779,Gary McCord,7
98,0,08339,Spike McRoy,7
98,0,06050,Tony Mollica,7
98,0,10457,Frank Nobilo,7
98,0,01876,Greg Norman,7
98,0,01920,Craig Parry,7
98,0,01960,Don Pooley,7
98,0,08553,Lee Porter,7
98,0,07749,Brett Quigley,7
98,0,01984,Sam Randolph,7
98,0,01996,Mike Reid,7
98,0,02008,Lee Rinker,7
98,0,06657,Steve Rintoul,7
98,0,02010,Loren Roberts,7
98,0,02095,Larry Silveira,7
98,0,06132,Sonny Skinner,7
98,0,06595,Kevin Sutherland,7
98,0,02170,Hal Sutton,7
98,0,12663,Phil Tataurangi,7
98,0,21645,Scott Trethewey,7
98,0,02223,Bob Tway,7
98,0,02225,Howard Twitty,7
98,0,02239,Scott Verplank,7
98,0,02246,Duffy Waldorf,7
98,0,07391,Art Whaley,7
98,0,10425,Jay Williamson,7
164,0,20098,Stuart Appleby,6
164,0,01040,Emlyn Aubrey,6
164,0,01042,Paul Azinger,6
164,0,01060,Dave Barr,6
164,0,06721,Bob Borowicz,6
164,0,07363,Craig Bowden,6
164,0,01139,Olin Browne,6
164,0,06124,Patrick Burke,6
164,0,01150,George Burns,6
164,0,12393,Rodney Butcher,6
164,0,07569,Mark Carnevale,6
164,0,01200,Keith Clearwater,6
164,0,01235,Ben Crenshaw,6
164,0,01249,John Daly,6
164,0,10875,Todd Demsey,6
164,0,06036,Scott Dunlap,6
164,0,06621,Joe Durant,6
164,0,01305,Danny Edwards,6
164,0,01334,Keith Fergus,6
164,0,01346,Ed Fiori,6
164,0,01350,Pat Fitzsimons,6
164,0,08541,Steve Ford,6
164,0,12823,Carlos Franco,6
164,0,01370,Will Frantz,6
164,0,01374,Robin Freeman,6
164,0,01378,David Frost,6
164,0,01408,Kelly Gibson,6
164,0,07095,Lan Gooch,6
164,0,10963,Jimmy Green,6
164,0,20569,Richard Green,6
164,0,01469,Dan Halldorson,6
164,0,01499,Mark Hayes,6
164,0,01510,Nolan Henke,6
164,0,01527,Scott Hoch,6
164,0,21808,Bill Hoefle,6
164,0,10962,Bradley Hughes,6
164,0,01569,Peter Jacobsen,6
164,0,10207,Jimmy Johnston,6
164,0,01599,Steve Jones,6
164,0,08103,Willie Kane,6
164,0,07465,Hideki Kase,6
164,0,06775,John Lee,6
164,0,01677,Tom Lehman,6
164,0,01713,David Lundstrom,6
164,0,01717,Sandy Lyle,6
164,0,01753,Rik Massengale,6
164,0,01771,Blaine McCallister,6
164,0,01783,Mark McCumber,6
164,0,01797,Rocco Mediate,6
164,0,20719,Adam Mednick,6
164,0,22444,Spider Miller,6
164,0,01823,Larry Mize,6
164,0,07235,John Morse,6
164,0,05466,Jack O'Keefe,6
164,0,01906,Masashi Jumbo Ozaki,6
164,0,01908,John Paesani,6
164,0,01926,Steve Pate,6
164,0,01945,Kenny Perry,6
164,0,01968,Nick Price,6
164,0,01975,Tom Purtzer,6
164,0,12702,Costantino Rocca,6
164,0,02023,Clarence Rose,6
164,0,02027,Ernest Ross,6
164,0,22732,Brian Rowell,6
164,0,07087,Hugh Royer III,6
164,0,02033,Dave Rummells,6
164,0,20259,Hisayuki Sasaki,6
164,0,02101,Joey Sindelar,6
164,0,02106,Chris Smith,6
164,0,22513,Gary Stickl,6
164,0,07101,Dave Stockton Jr.,6
164,0,02159,Curtis Strange,6
164,0,06581,David Sutherland,6
164,0,20050,Brad Sutterfield,6
164,0,22299,Paul Tesori,6
164,0,06048,Dicky Thompson,6
164,0,06425,Rick Todd,6
164,0,02206,David Toms,6
164,0,02207,Sam Torrance,6
164,0,02214,Kirk Triplett,6
164,0,02217,Dennis Trixler,6
164,0,02226,Tray Tyner,6
164,0,02241,Bobby Wadkins,6
164,0,02256,Tom Watson,6
164,0,10423,Mike Weir,6
164,0,20396,Lee Westwood,6
164,0,02279,Mark Wiebe,6
164,0,06577,John Wilson,6
164,0,02322,Richard Zokol,6
253,0,01001,Tommy Aaron,5
253,0,20051,Joe Acosta Jr.,5
253,0,10885,Robert Allenby,5
253,0,01103,Charles Bolling,5
253,0,06014,Eric Booker,5
253,0,08451,Patrick Boyd,5
253,0,01129,Bill Britton,5
253,0,01162,Rex Caldwell,5
253,0,08717,Kawika Cotner,5
253,0,12657,Kevin DeNike,5
253,0,01331,Rick Fehr,5
253,0,01390,Buddy Gardner,5
253,0,12645,Brent Geiberger,5
253,0,01435,Wayne Grady,5
253,0,20766,Padraig Harrington,5
253,0,01489,Steve Hart,5
253,0,01514,Eduardo Herrera,5
253,0,01522,Lon Hinkle,5
253,0,22496,John Hughes,5
253,0,01550,Ed Humenik,5
253,0,01557,John Inman,5
253,0,01571,Barry Jaeckel,5
253,0,01593,Philip Jonas,5
253,0,20094,Jonathan Kaye,5
253,0,01633,Tom Kite,5
253,0,01639,Kenny Knox,5
253,0,06332,Neal Lancaster,5
253,0,01668,Jeffrey Lankford,5
253,0,01690,Bruce Lietzke,5
253,0,01725,John Mahaffey,5
253,0,01747,Bruce Martins,5
253,0,06347,James Mason,5
253,0,01785,Shawn McEntee,5
253,0,01796,Mark McNulty,5
253,0,22409,Dan Meyers,5
253,0,01884,Mac O'Grady,5
253,0,06373,José María Olazábal,5
253,0,01901,Jay Overton,5
253,0,01924,Alan Pate,5
253,0,01928,Corey Pavin,5
253,0,01938,David Peoples,5
253,0,20437,Ben Peters,5
253,0,01949,Mark Pfeil,5
253,0,01955,Gary Player,5
253,0,01958,Dan Pohl,5
253,0,10213,Dicky Pride,5
253,0,10649,Tom Scherrer,5
253,0,02063,Dave Schreyer,5
253,0,02076,Peter Senior,5
253,0,02077,Nobuo Serizawa,5
253,0,02094,Tony Sills,5
253,0,11036,Jack Skilling,5
253,0,02111,Mike Smith,5
253,0,02167,Mike Sullivan,5
253,0,11678,Peter Teravainen,5
253,0,02190,Doug Tewell,5
253,0,02224,Greg Twiggs,5
253,0,02244,Fred Wadsworth,5
253,0,02267,D.A. Weibring,5
253,0,02300,Ian Woosnam,5
253,0,10169,Gary Young,5
253,0,02321,Fuzzy Zoeller,5
315,0,01066,Mel Baum,4
315,0,01068,Andy Bean,4
315,0,12652,Cameron Beckman,4
315,0,22923,Steve Bedford,4
315,0,06835,Bob Blean,4
315,0,07323,Kevin Boscamp,4
315,0,22789,Brian Cairns,4
315,0,01192,T.C. Chen,4
315,0,20101,Joe Cioe,4
315,0,01197,Bobby Clampett,4
315,0,19825,Darren Clarke,4
315,0,01229,Mark Coward,4
315,0,01242,Rod Curl,4
315,0,22876,Frank Dully,4
315,0,07763,Doug Dunakey,4
315,0,22393,Michael Fergin,4
315,0,01336,Terry Ferraro,4
315,0,22874,Bob Flaro,4
315,0,12695,Robert Floyd,4
315,0,01367,Brent Franklin,4
315,0,21805,Harrison Frazar,4
315,0,01373,Ray Freeman,4
315,0,20043,Edward Fryatt,4
315,0,06064,Jeff Gallagher,4
315,0,01409,Rick Gibson,4
315,0,01414,Bob Gilder,4
315,0,08725,Tom Gillis,4
315,0,12751,Todd Gleaton,4
315,0,10201,Matt Gogel,4
315,0,06566,Jaime Gomez,4
315,0,20157,Retief Goosen,4
315,0,22752,Greg Gregory,4
315,0,07941,Mike Grob,4
315,0,08063,Kelly Grunewald,4
315,0,01462,Joe Hager,4
315,0,06290,Stuart Hendley,4
315,0,01512,Bunky Henry,4
315,0,10163,John Hickson,4
315,0,08545,Glen Hnatiuk,4
315,0,20992,Kazuhiko Hosokawa,4
315,0,20613,Brian Hull,4
315,0,01573,Jim Jamieson,4
315,0,08633,Per-Ulrik Johansson,4
315,0,01604,Steve Jurgensen,4
315,0,01610,Yoshinori Kaneko,4
315,0,06320,Tony Kelley,4
315,0,01624,Darrell Kestner,4
315,0,22806,Doug LaBelle II,4
315,0,22651,O.J. Lancaster,4
315,0,01666,Bernhard Langer,4
315,0,06016,Brad Lardon,4
315,0,01736,Roger Maltbie,4
315,0,12629,Kelly Manos,4
315,0,20128,John Mason,4
315,0,11234,Pete Mathews,4
315,0,10375,Sean McCarty,4
315,0,22382,Steve McMichael,4
315,0,12781,Scott Medlin,4
315,0,01812,Danny Mijovic,4
315,0,01824,Yoshinori Mizumaki,4
315,0,01837,Gil Morgan,4
315,0,19817,Michael Muehr,4
315,0,06140,Sean Murphy,4
315,0,01869,Jack Nicklaus,4
315,0,22705,Juan Nutt,4
315,0,20568,Anthony Painter,4
315,0,01910,Arnold Palmer,4
315,0,06645,Greg Petersen,4
315,0,22707,Scott Pieri,4
315,0,06386,Bill Porter,4
315,0,01964,Greg Powers,4
315,0,21614,Christopher Reeves,4
315,0,22512,Brooks Roberts,4
315,0,02020,Eduardo Romero,4
315,0,02046,Tony Saraceno,4
315,0,02054,Ken Schall,4
315,0,02067,Ted Schulz,4
315,0,02090,Tom Sieckmann,4
315,0,11011,Mike Sposa,4
315,0,02152,Dave Stockton,4
315,0,02155,Stan Stopa,4
315,0,10109,Chris Stutts,4
315,0,21924,Matt Swanson,4
315,0,02171,Mike Swartz,4
315,0,06422,Kazuhiro Takami,4
315,0,02201,Jim Thorpe,4
315,0,20453,Heinz Thül,4
315,0,02230,Stan Utley,4
315,0,02257,Brian Watts,4
315,0,08193,Ben Weir,4
315,0,10045,Fred Widicus,4
315,0,24942,Rob Wilkin,4
315,0,22747,Chris Wilkins,4
315,0,06503,Randy Wylie,4
315,0,22412,William Yanagisawa,4
410,0,22622,Slade Adams,3
410,0,12540,Anthony Aguilar,3
410,0,12385,Kevin Altenhof,3
410,0,22861,David Anthony,3
410,0,01039,Perry Arthur,3
410,0,07223,Brian Bateman,3
410,0,08101,Cliff Benson,3
410,0,21634,Warren Bladon,3
410,0,22428,Chris Borgen,3
410,0,06545,Remi Bouchard,3
410,0,01114,Bob Boyd,3
410,0,01124,Gay Brewer,3
410,0,08539,Eric Brito,3
410,0,22520,Christian Chernock,3
410,0,01198,Howard Clark,3
410,0,19905,Andrew Coltart,3
410,0,10195,Tim Conley,3
410,0,01228,Jerry Covich,3
410,0,07659,P.J. Cowan,3
410,0,01232,Rick Cramer,3
410,0,22435,Tim Daignan,3
410,0,22578,Steven Driggers,3
410,0,06599,John Elliott,3
410,0,22549,Daniel Escalera,3
410,0,06056,Jim Estes,3
410,0,01333,Jack Ferenz,3
410,0,20327,Frank Ferguson,3
410,0,22960,Troy Ferris,3
410,0,01347,Chuck Fiser,3
410,0,01355,Raymond Floyd,3
410,0,01358,Bob Ford,3
410,0,01406,Charlie Gibson,3
410,0,12624,Derek Gilchrist,3
410,0,01491,Rick Hartmann,3
410,0,22711,Butch Haverland,3
410,0,20433,Mark Hensby,3
410,0,06799,Tim Hogarth,3
410,0,21961,Charles Howell III,3
410,0,06302,Roy Hunter,3
410,0,01559,Hale Irwin,3
410,0,01560,David Ishii,3
410,0,01578,Tom Jenkins,3
410,0,10733,Kent Jones,3
410,0,10815,Tom Kalinowski,3
410,0,22623,Bob Kearney,3
410,0,22862,Kari Kekki,3
410,0,08419,Shawn Kelly,3
410,0,22650,Chuck Kletcke,3
410,0,07065,Arden Knoll,3
410,0,01641,Gary Koch,3
410,0,22704,Dan Konieczny,3
410,0,01648,Billy Kratzert,3
410,0,22624,Joel Kribel,3
410,0,01659,Massy Kuramoto,3
410,0,22836,David Kureluk,3
410,0,01684,Rick Lewallen,3
410,0,20634,Peter Lonard,3
410,0,08359,Larry MacKin,3
410,0,08353,Bill Malley,3
410,0,08079,Gary March,3
410,0,01768,John Mazza,3
410,0,20341,Josh McCumber,3
410,0,12461,Paul McGinley,3
410,0,20035,Rob McMillan,3
410,0,01815,Johnny Miller,3
410,0,20005,Bob Mims,3
410,0,08599,Randol Mitchell,3
410,0,12753,David Morland IV,3
410,0,06052,Andy Morse,3
410,0,07677,Bob Mucha,3
410,0,08535,Gary Nicklaus,3
410,0,01878,Andy North,3
410,0,10211,Perry Parker,3
410,0,12048,Jesse Patino,3
410,0,07959,Scott Petersen,3
410,0,22837,Blair Philip,3
410,0,07187,Ron Philo Jr.,3
410,0,22625,John Pillar,3
410,0,01966,Anthony Price,3
410,0,12759,Patrick Prince,3
410,0,01978,Fran Quinn,3
410,0,22917,Jeff Reader,3
410,0,01998,Jack Renner,3
410,0,06769,Gary Robison,3
410,0,02015,Chi Chi Rodriguez,3
410,0,11194,Doug Roxburgh,3
410,0,10647,Harry Rudolph,3
410,0,20869,Raymond Russell,3
410,0,08215,Steve Schneiter,3
410,0,02065,Rick Schuller,3
410,0,10217,Warren Schutte,3
410,0,21452,Steve Scott,3
410,0,22626,Jason Semelsberger,3
410,0,02083,Tom Shaw,3
410,0,06409,Brad Sherfy,3
410,0,19953,Adam Spring,3
410,0,06551,Tim Straub,3
410,0,10981,Bryan Sullivan,3
410,0,19811,Tom Sutter,3
410,0,09097,Greg Sweatt,3
410,0,22925,Shannon Sykora,3
410,0,22863,Daniel Talbot,3
410,0,21851,Stephane Talbot,3
410,0,20548,Hidemichi Tanaka,3
410,0,19776,Larry Tedesco,3
410,0,02185,Lance Ten Broeck,3
410,0,02191,Tim Thelen,3
410,0,02196,Robert Thompson,3
410,0,07771,Greg Towne,3
410,0,02215,Paul Trittler,3
410,0,22926,Taylor Walsh,3
410,0,02255,Denis Watson,3
410,0,12794,Tim Weinhart,3
410,0,19912,David White,3
410,0,21960,Dan Wilkins,3
410,0,22390,Tyler Williamson,3
410,0,22652,Brent Winston,3
410,0,21129,Chris Wollmann,3
410,0,20629,Rich Yokota,3
410,0,22363,Don Yrene,3
