RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
1,0,24138,Ian Poulter,.07,4,56
2,0,19972,José Coceres,.06,3,54
2,0,01226,Fred Couples,.06,4,68
2,0,01823,Larry Mize,.06,3,50
2,0,23621,Rory Sabbatini,.06,5,78
6,0,20691,Greg Owen,.05,4,80
7,0,07867,Woody Austin,.04,4,100
7,0,01132,Mark Brooks,.04,3,72
7,0,28088,Matt Davidson,.04,2,53
7,0,21753,Brian Davis,.04,3,75
7,0,21806,Paul Gow,.04,3,74
7,0,23063,Scott Hend,.04,3,73
7,0,01724,Jeff Maggert,.04,3,74
7,0,01761,Len Mattiace,.04,3,84
7,0,02214,Kirk Triplett,.04,2,52
7,0,23623,Bo Van Pelt,.04,5,112
17,0,19824,Craig Barlow,.03,2,77
17,0,23614,Rich Beem,.03,2,62
17,0,24290,D.J. Brigman,.03,2,72
17,0,20623,Gavin Coles,.03,2,70
17,0,01249,John Daly,.03,2,76
17,0,01553,John Huston,.03,3,86
17,0,06332,Neal Lancaster,.03,3,95
17,0,24912,Will MacKenzie,.03,2,73
17,0,01945,Kenny Perry,.03,2,80
17,0,26679,Kevin Stadler,.03,3,92
17,0,20548,Hidemichi Tanaka,.03,3,102
28,0,10885,Robert Allenby,.02,2,89
28,0,01035,Tommy Armour III,.02,2,103
28,0,01042,Paul Azinger,.02,1,66
28,0,01361,Dan Forsman,.02,1,50
28,0,01418,Bill Glasson,.02,1,52
28,0,20378,Mathias Grönberg,.02,1,58
28,0,01457,Jay Haas,.02,1,51
28,0,01487,Jeff Hart,.02,1,61
28,0,08537,J.P. Hayes,.02,1,63
28,0,12782,Tim Herron,.02,2,99
28,0,08075,Jerry Kelly,.02,2,99
28,0,12662,Thomas Levet,.02,1,53
28,0,20634,Peter Lonard,.02,2,84
28,0,24781,Hunter Mahan,.02,2,101
28,0,24140,Sean O'Hair,.02,2,99
28,0,20663,Brenden Pappas,.02,1,51
28,0,12660,Jesper Parnevik,.02,2,82
28,0,01927,Dennis Paulson,.02,1,63
28,0,24361,Pat Perez,.02,2,89
28,0,01948,Tim Petrovic,.02,2,93
28,0,21959,Ted Purdy,.02,3,122
28,0,23497,Tag Ridings,.02,2,91
28,0,20127,Chris Riley,.02,1,64
28,0,22913,John Rollins,.02,2,95
28,0,02104,Jeff Sluman,.02,2,94
28,0,06527,Steve Stricker,.02,1,62
28,0,12454,Mario Tiziani,.02,1,65
28,0,20812,Tjaart van der Walt,.02,1,56
28,0,02246,Duffy Waldorf,.02,2,82
28,0,10423,Mike Weir,.02,1,66
28,0,20396,Lee Westwood,.02,1,48
28,0,20160,Charlie Wi,.02,1,65
60,0,21633,Steve Allan,.01,1,98
60,0,07223,Brian Bateman,.01,1,94
60,0,12652,Cameron Beckman,.01,1,92
60,0,08123,Jeff Brehaut,.01,1,67
60,0,01157,Tom Byrum,.01,1,83
60,0,01161,Mark Calcavecchia,.01,1,90
60,0,12510,Chad Campbell,.01,1,92
60,0,20850,Daniel Chopra,.01,1,104
60,0,20229,Stewart Cink,.01,1,90
60,0,19881,Robert Damron,.01,1,89
60,0,06251,Chris DiMarco,.01,1,75
60,0,23409,James Driscoll,.01,1,71
60,0,06621,Joe Durant,.01,1,81
60,0,01313,Steve Elkington,.01,1,67
60,0,20121,Todd Fischer,.01,1,97
60,0,07457,Steve Flesch,.01,1,85
60,0,12823,Carlos Franco,.01,1,76
60,0,01388,Robert Gamez,.01,1,91
60,0,21209,Sergio Garcia,.01,1,68
60,0,08725,Tom Gillis,.01,1,75
60,0,06575,Dudley Hart,.01,1,84
60,0,10117,Bob Heintz,.01,1,67
60,0,21961,Charles Howell III,.01,1,90
60,0,21731,Freddie Jacobson,.01,1,71
60,0,20094,Jonathan Kaye,.01,1,74
60,0,01619,Skip Kendall,.01,1,78
60,0,20382,Stephen Leaney,.01,1,86
60,0,01685,J.L. Lewis,.01,1,98
60,0,20502,Michael Long,.01,1,70
60,0,01706,Davis Love III,.01,1,75
60,0,01707,Steve Lowery,.01,1,96
60,0,12680,Shigeki Maruyama,.01,1,98
60,0,01766,Billy Mayfair,.01,1,110
60,0,01797,Rocco Mediate,.01,1,73
60,0,01810,Phil Mickelson,.01,1,74
60,0,25396,Kevin Na,.01,1,86
60,0,21949,Joe Ogilvie,.01,1,99
60,0,23320,Ryan Palmer,.01,1,97
60,0,20572,Rod Pampling,.01,1,84
60,0,01928,Corey Pavin,.01,1,73
60,0,01941,Tom Pernice Jr.,.01,1,107
60,0,25345,Carl Pettersson,.01,1,105
60,0,07749,Brett Quigley,.01,1,92
60,0,22405,Justin Rose,.01,1,95
60,0,24502,Adam Scott,.01,1,68
60,0,20645,John Senden,.01,1,99
60,0,22548,Patrick Sheehan,.01,1,110
60,0,02101,Joey Sindelar,.01,1,104
60,0,06567,Vijay Singh,.01,1,109
60,0,22293,Heath Slocum,.01,1,99
60,0,06595,Kevin Sutherland,.01,1,87
60,0,23788,D.J. Trahan,.01,1,77
60,0,02239,Scott Verplank,.01,1,86
60,0,08793,Tiger Woods,.01,1,74
