RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,06527,Steve Stricker,8.05,499,62
2,0,23541,Ben Crane,7.97,590,74
3,0,20160,Charlie Wi,7.82,508,65
4,0,21949,Joe Ogilvie,7.77,769,99
5,0,22371,Aaron Baddeley,7.73,634,82
6,0,25396,Kevin Na,7.66,659,86
7,0,01329,Brad Faxon,7.61,540,71
8,0,20121,Todd Fischer,7.60,737,97
8,0,19846,Brian Gay,7.60,752,99
8,0,12782,Tim Herron,7.60,752,99
11,0,01761,Len Mattiace,7.57,636,84
12,0,10117,Bob Heintz,7.55,506,67
12,0,01810,Phil Mickelson,7.55,559,74
12,0,08793,Tiger Woods,7.55,559,74
15,0,08931,Glen Day,7.53,587,78
16,0,21407,Arjun Atwal,7.52,489,65
17,0,06373,José María Olazábal,7.51,398,53
18,0,01887,Mark O'Meara,7.48,494,66
19,0,19972,José Coceres,7.46,403,54
19,0,08537,J.P. Hayes,7.46,470,63
21,0,01024,Billy Andrade,7.45,618,83
21,0,01042,Paul Azinger,7.45,492,66
23,0,01553,John Huston,7.43,639,86
24,0,23497,Tag Ridings,7.42,675,91
25,0,23135,Tim Clark,7.41,645,87
25,0,01928,Corey Pavin,7.41,541,73
27,0,24361,Pat Perez,7.40,659,89
28,0,20474,Phillip Price,7.37,538,73
29,0,06251,Chris DiMarco,7.36,552,75
30,0,23036,Chris Anderson,7.35,456,62
31,0,06575,Dudley Hart,7.33,616,84
32,0,01941,Tom Pernice Jr.,7.32,783,107
33,0,21753,Brian Davis,7.31,548,75
34,0,06004,Stephen Ames,7.30,577,79
34,0,01823,Larry Mize,7.30,365,50
36,0,20850,Daniel Chopra,7.29,758,104
37,0,12680,Shigeki Maruyama,7.28,713,98
38,0,12660,Jesper Parnevik,7.26,595,82
38,0,10425,Jay Williamson,7.26,385,53
40,0,20663,Brenden Pappas,7.25,370,51
41,0,20623,Gavin Coles,7.24,507,70
41,0,24604,Hunter Haas,7.24,572,79
41,0,22046,Geoff Ogilvy,7.24,673,93
44,0,23552,Hank Kuehne,7.23,578,80
44,0,02010,Loren Roberts,7.23,383,53
46,0,01320,Bob Estes,7.22,664,92
46,0,21350,Ryuji Imada,7.22,563,78
48,0,01388,Robert Gamez,7.21,656,91
48,0,21731,Freddie Jacobson,7.21,512,71
48,0,01707,Steve Lowery,7.21,692,96
51,0,23325,Vaughn Taylor,7.20,713,99
52,0,23320,Ryan Palmer,7.18,696,97
53,0,02214,Kirk Triplett,7.17,373,52
53,0,02239,Scott Verplank,7.17,617,86
55,0,01161,Mark Calcavecchia,7.16,644,90
55,0,25345,Carl Pettersson,7.16,752,105
57,0,23409,James Driscoll,7.15,508,71
57,0,10809,Jim Furyk,7.15,665,93
59,0,25847,Rob Rashell,7.14,464,65
59,0,23621,Rory Sabbatini,7.14,557,78
61,0,10860,Justin Leonard,7.13,535,75
61,0,22548,Patrick Sheehan,7.13,784,110
61,0,02206,David Toms,7.13,549,77
64,0,26420,Richard Johnson,7.12,356,50
64,0,01666,Bernhard Langer,7.12,477,67
64,0,10585,Scott McCarron,7.12,527,74
64,0,22295,Darron Stiles,7.12,541,76
68,0,24227,Justin Bolli,7.10,447,63
69,0,12652,Cameron Beckman,7.09,652,92
69,0,07749,Brett Quigley,7.09,652,92
69,0,10423,Mike Weir,7.09,468,66
69,0,21878,Mark Wilson,7.09,496,70
73,0,01577,Lee Janzen,7.08,517,73
73,0,23108,Matt Kuchar,7.08,425,60
73,0,12602,Dean Wilson,7.08,609,86
76,0,06197,Michael Allen,7.07,636,90
76,0,20229,Stewart Cink,7.07,636,90
76,0,10201,Matt Gogel,7.07,537,76
76,0,06332,Neal Lancaster,7.07,672,95
80,0,01132,Mark Brooks,7.06,508,72
80,0,06034,Marco Dawson,7.06,579,82
80,0,10733,Kent Jones,7.06,685,97
80,0,20127,Chris Riley,7.06,452,64
84,0,24024,Zach Johnson,7.04,669,95
85,0,20378,Mathias Grönberg,7.03,408,58
86,0,01361,Dan Forsman,7.02,351,50
87,0,07867,Woody Austin,7.01,701,100
88,0,28088,Matt Davidson,7.00,371,53
