RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,23541,Ben Crane,27.11,515,19
2,0,06527,Steve Stricker,27.38,575,21
3,0,08931,Glen Day,27.40,685,25
4,0,01810,Phil Mickelson,27.74,527,19
5,0,21407,Arjun Atwal,27.76,472,17
6,0,06373,José María Olazábal,27.80,417,15
7,0,21350,Ryuji Imada,28.00,700,25
8,0,02010,Loren Roberts,28.06,477,17
9,0,12680,Shigeki Maruyama,28.07,786,28
10,0,22548,Patrick Sheehan,28.09,955,34
11,0,19846,Brian Gay,28.10,871,31
11,0,01797,Rocco Mediate,28.10,590,21
13,0,10860,Justin Leonard,28.14,619,22
14,0,21806,Paul Gow,28.17,676,24
15,0,12782,Tim Herron,28.22,762,27
16,0,01761,Len Mattiace,28.24,932,33
17,0,02239,Scott Verplank,28.26,650,23
18,0,06251,Chris DiMarco,28.27,622,22
18,0,01457,Jay Haas,28.27,424,15
18,0,07749,Brett Quigley,28.27,848,30
21,0,01329,Brad Faxon,28.32,623,22
22,0,01928,Corey Pavin,28.36,624,22
23,0,23135,Tim Clark,28.38,681,24
23,0,06332,Neal Lancaster,28.38,823,29
25,0,20474,Phillip Price,28.39,653,23
26,0,08793,Tiger Woods,28.40,568,20
27,0,20382,Stephen Leaney,28.44,768,27
27,0,06595,Kevin Sutherland,28.44,711,25
29,0,22371,Aaron Baddeley,28.46,740,26
30,0,08537,J.P. Hayes,28.48,598,21
31,0,06575,Dudley Hart,28.50,627,22
31,0,10585,Scott McCarron,28.50,627,22
33,0,23108,Matt Kuchar,28.52,599,21
34,0,02214,Kirk Triplett,28.53,485,17
35,0,01132,Mark Brooks,28.54,685,24
36,0,06004,Stephen Ames,28.55,628,22
37,0,01418,Bill Glasson,28.56,514,18
38,0,10423,Mike Weir,28.57,600,21
39,0,24604,Hunter Haas,28.59,772,27
39,0,21731,Freddie Jacobson,28.59,629,22
41,0,25396,Kevin Na,28.61,801,28
42,0,19972,José Coceres,28.62,601,21
42,0,21949,Joe Ogilvie,28.62,830,29
44,0,20157,Retief Goosen,28.63,458,16
44,0,10117,Bob Heintz,28.63,687,24
44,0,01666,Bernhard Langer,28.63,544,19
47,0,25847,Rob Rashell,28.64,716,25
47,0,20645,John Senden,28.64,802,28
49,0,23725,Brendan Jones,28.65,745,26
49,0,24361,Pat Perez,28.65,745,26
51,0,08075,Jerry Kelly,28.66,831,29
52,0,10201,Matt Gogel,28.67,774,27
52,0,20160,Charlie Wi,28.67,602,21
52,0,21878,Mark Wilson,28.67,688,24
55,0,23497,Tag Ridings,28.70,861,30
56,0,24507,Jason Bohn,28.71,804,28
56,0,01388,Robert Gamez,28.71,804,28
56,0,12454,Mario Tiziani,28.71,603,21
59,0,26420,Richard Johnson,28.75,460,16
60,0,23409,James Driscoll,28.76,719,25
60,0,01320,Bob Estes,28.76,719,25
62,0,24227,Justin Bolli,28.78,662,23
63,0,23325,Vaughn Taylor,28.79,835,29
64,0,02223,Bob Tway,28.80,720,25
65,0,01042,Paul Azinger,28.82,634,22
66,0,23036,Chris Anderson,28.83,663,23
66,0,24024,Zach Johnson,28.83,836,29
68,0,10809,Jim Furyk,28.84,721,25
68,0,26679,Kevin Stadler,28.84,923,32
70,0,06573,Brandt Jobe,28.85,750,26
71,0,01161,Mark Calcavecchia,28.88,722,25
72,0,01139,Olin Browne,28.89,809,28
73,0,21805,Harrison Frazar,28.90,867,30
74,0,20121,Todd Fischer,28.91,925,32
75,0,01024,Billy Andrade,28.92,752,26
75,0,24980,Scott Gutschewski,28.92,752,26
77,0,01487,Jeff Hart,28.95,608,21
78,0,01577,Lee Janzen,28.96,724,25
79,0,27095,Nick Watney,28.97,869,30
80,0,01127,Danny Briggs,29.00,725,25
80,0,24925,Jonathan Byrd,29.00,841,29
80,0,20623,Gavin Coles,29.00,638,22
80,0,20378,Mathias Grönberg,29.00,522,18
80,0,01887,Mark O'Meara,29.00,609,21
80,0,22046,Geoff Ogilvy,29.00,725,25
80,0,20572,Rod Pampling,29.00,696,24
80,0,12660,Jesper Parnevik,29.00,667,23
80,0,01941,Tom Pernice Jr.,29.00,899,31
80,0,22295,Darron Stiles,29.00,725,25
80,0,21498,Hideto Tanihara,29.00,551,19
80,0,10425,Jay Williamson,29.00,464,16
92,0,20850,Daniel Chopra,29.03,958,33
92,0,01707,Steve Lowery,29.03,900,31
94,0,23540,Jason Allred,29.04,813,28
94,0,20229,Stewart Cink,29.04,697,24
94,0,01553,John Huston,29.04,784,27
97,0,10733,Kent Jones,29.06,901,31
97,0,24138,Ian Poulter,29.06,523,18
99,0,20766,Padraig Harrington,29.07,407,14
99,0,23552,Hank Kuehne,29.07,785,27
99,0,01766,Billy Mayfair,29.07,872,30
102,0,11032,Frank Lickliter II,29.10,844,29
103,0,22405,Justin Rose,29.11,786,27
104,0,24781,Hunter Mahan,29.12,961,33
105,0,24912,Will MacKenzie,29.13,699,24
106,0,01381,Fred Funk,29.14,845,29
107,0,01723,Andrew Magee,29.15,787,27
107,0,24140,Sean O'Hair,29.15,787,27
107,0,02246,Duffy Waldorf,29.15,758,26
110,0,20433,Mark Hensby,29.16,554,19
111,0,07867,Woody Austin,29.17,846,29
111,0,20099,Doug Barron,29.17,671,23
111,0,01249,John Daly,29.17,671,23
111,0,08993,Franklin Langham,29.17,846,29
115,0,19881,Robert Damron,29.18,817,28
116,0,07457,Steve Flesch,29.19,788,27
116,0,20634,Peter Lonard,29.19,759,26
118,0,01219,John Cook,29.20,730,25
118,0,01685,J.L. Lewis,29.20,876,30
118,0,20663,Brenden Pappas,29.20,438,15
121,0,01677,Tom Lehman,29.21,555,19
122,0,20691,Greg Owen,29.22,672,23
123,0,01473,Todd Hamilton,29.24,848,29
124,0,20098,Stuart Appleby,29.26,673,23
125,0,12510,Chad Campbell,29.27,761,26
126,0,01157,Tom Byrum,29.30,791,27
126,0,20094,Jonathan Kaye,29.30,586,20
126,0,23623,Bo Van Pelt,29.30,967,33
129,0,21633,Steve Allan,29.32,909,31
129,0,21753,Brian Davis,29.32,645,22
129,0,20502,Michael Long,29.32,733,25
132,0,24357,K.J. Choi,29.33,616,21
132,0,02206,David Toms,29.33,616,21
134,0,01175,Jim Carter,29.35,675,23
135,0,23788,D.J. Trahan,29.36,734,25
136,0,12652,Cameron Beckman,29.37,881,30
136,0,06515,Shaun Micheel,29.37,793,27
138,0,12602,Dean Wilson,29.38,764,26
139,0,01724,Jeff Maggert,29.41,647,22
140,0,10962,Bradley Hughes,29.42,559,19
141,0,20548,Hidemichi Tanaka,29.44,942,32
142,0,01226,Fred Couples,29.45,589,20
142,0,28088,Matt Davidson,29.45,589,20
142,0,08545,Glen Hnatiuk,29.45,589,20
142,0,01948,Tim Petrovic,29.45,913,31
146,0,06197,Michael Allen,29.47,884,30
146,0,01313,Steve Elkington,29.47,560,19
146,0,21959,Ted Purdy,29.47,1002,34
149,0,06034,Marco Dawson,29.48,678,23
149,0,02101,Joey Sindelar,29.48,855,29
151,0,24502,Adam Scott,29.50,531,18
152,0,24290,D.J. Brigman,29.52,738,25
152,0,01927,Dennis Paulson,29.52,679,23
154,0,20812,Tjaart van der Walt,29.53,561,19
155,0,25345,Carl Pettersson,29.55,975,33
156,0,23621,Rory Sabbatini,29.58,710,24
157,0,08725,Tom Gillis,29.59,799,27
157,0,20127,Chris Riley,29.59,651,22
159,0,12826,Paul Claxton,29.61,829,28
160,0,25900,Lucas Glover,29.63,800,27
161,0,01706,Davis Love III,29.64,652,22
162,0,01619,Skip Kendall,29.65,919,31
163,0,26758,David Hearn,29.67,712,24
163,0,20628,Arron Oberholser,29.67,534,18
165,0,19824,Craig Barlow,29.68,742,25
166,0,10885,Robert Allenby,29.69,861,29
167,0,25240,D.A. Points,29.71,921,31
168,0,01035,Tommy Armour III,29.72,862,29
169,0,20498,Briny Baird,29.73,892,30
170,0,02104,Jeff Sluman,29.74,803,27
171,0,07223,Brian Bateman,29.77,893,30
172,0,21209,Sergio Garcia,29.78,536,18
173,0,01599,Steve Jones,29.79,566,19
173,0,22913,John Rollins,29.79,864,29
173,0,22293,Heath Slocum,29.79,834,28
176,0,02106,Chris Smith,29.84,955,32
177,0,06567,Vijay Singh,29.86,866,29
178,0,23983,Luke Donald,29.88,478,16
179,0,23063,Scott Hend,29.89,807,27
180,0,01945,Kenny Perry,29.91,658,22
181,0,22621,Ben Curtis,29.92,718,24
182,0,20396,Lee Westwood,29.93,419,14
183,0,01361,Dan Forsman,29.94,479,16
184,0,06599,John Elliott,29.95,659,22
185,0,23614,Rich Beem,29.96,749,25
185,0,26287,Roland Thatcher,29.96,719,24
187,0,23320,Ryan Palmer,29.97,899,30
188,0,01142,Bart Bryant,30.00,780,26
188,0,20472,Alex Cejka,30.00,810,27
188,0,12823,Carlos Franco,30.00,720,24
188,0,12662,Thomas Levet,30.00,540,18
188,0,01823,Larry Mize,30.00,510,17
188,0,23322,Brett Wetterich,30.00,780,26
194,0,21961,Charles Howell III,30.07,812,27
195,0,08123,Jeff Brehaut,30.10,632,21
195,0,23349,Charles Warren,30.10,903,30
197,0,21951,Joey Snyder III,30.17,905,30
198,0,08385,Omar Uresti,30.22,816,27
199,0,10912,Craig Perks,30.23,786,26
200,0,12645,Brent Geiberger,30.37,577,19
201,0,23353,J.J. Henry,30.47,914,30
202,0,06621,Joe Durant,30.52,763,25
