RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST (FT),TOT EAGLES PUTTS MADE.,LONGEST MADE (FT),SHORTEST MADE (FT)
1,0,01928,Corey Pavin,59' 4",59.333,1,59,59
2,0,01685,J.L. Lewis,53' 11",107.833,2,69,39
3,0,01797,Rocco Mediate,45' 11",91.750,2,55,37
4,0,01203,Russ Cochran,45' 8",45.667,1,46,46
5,0,11123,Chris Couch,42' 0",126.083,3,67,16
6,0,21878,Mark Wilson,41' 4",123.917,3,56,29
7,0,19972,José Coceres,41' 0",82.000,2,68,14
8,0,23613,Rich Barcelo,40' 6",80.917,2,57,24
9,0,08123,Jeff Brehaut,39' 3",156.833,4,56,26
9,0,19846,Brian Gay,39' 3",39.250,1,39,39
11,0,01968,Nick Price,38' 4",153.167,4,65,6
12,0,10912,Craig Perks,35' 4",105.917,3,65,18
13,0,23621,Rory Sabbatini,35' 3",70.417,2,53,17
14,0,07721,Pat Bates,32' 10",32.833,1,33,33
15,0,20663,Brenden Pappas,32' 5",194.417,6,44,18
16,0,01142,Bart Bryant,31' 7",126.250,4,55,8
17,0,21209,Sergio Garcia,31' 2",93.417,3,63,15
17,0,01887,Mark O'Meara,31' 2",31.167,1,31,31
17,0,06078,Esteban Toledo,31' 2",31.167,1,31,31
20,0,24781,Hunter Mahan,29' 7",118.167,4,38,20
21,0,06527,Steve Stricker,29' 5",58.833,2,45,14
22,0,26420,Richard Johnson,29' 4",58.583,2,56,3
23,0,22621,Ben Curtis,29' 1",58.083,2,30,28
24,0,12753,David Morland IV,28' 8",28.667,1,29,29
25,0,02002,John Riegger,27' 11",55.750,2,32,23
26,0,07223,Brian Bateman,27' 7",165.500,6,51,11
27,0,20850,Daniel Chopra,27' 3",190.667,7,55,2
28,0,01249,John Daly,27' 2",244.417,9,70,3
29,0,21731,Freddie Jacobson,27' 0",135.167,5,58,9
30,0,26287,Roland Thatcher,26' 8",80.083,3,41,14
31,0,01938,David Peoples,26' 7",53.083,2,41,12
32,0,02049,Gene Sauers,26' 3",78.750,3,33,14
33,0,19824,Craig Barlow,26' 2",235.417,9,42,5
34,0,08075,Jerry Kelly,25' 2",100.750,4,45,10
35,0,01024,Billy Andrade,24' 6",146.750,6,63,3
36,0,12645,Brent Geiberger,24' 5",73.250,3,30,21
37,0,21633,Steve Allan,24' 2",121.000,5,40,2
37,0,11032,Frank Lickliter II,24' 2",145.167,6,53,6
39,0,23552,Hank Kuehne,24' 1",168.417,7,49,3
40,0,12394,Tom Carter,24' 0",216.333,9,64,4
41,0,25686,Jason Dufner,23' 10",119.000,5,41,7
42,0,20634,Peter Lonard,23' 8",94.667,4,58,7
43,0,20645,John Senden,23' 5",187.333,8,50,3
44,0,20585,Niclas Fasth,23' 2",69.583,3,48,4
45,0,20472,Alex Cejka,23' 1",92.250,4,39,8
46,0,10885,Robert Allenby,22' 11",45.833,2,34,12
46,0,20098,Stuart Appleby,22' 11",68.833,3,30,10
48,0,23108,Matt Kuchar,22' 8",68.000,3,44,4
49,0,06373,José María Olazábal,22' 6",44.917,2,31,14
50,0,25237,Kevin Muncrief,22' 4",111.667,5,30,15
51,0,22371,Aaron Baddeley,22' 1",110.417,5,34,11
51,0,20593,Greg Chalmers,22' 1",66.333,3,36,14
53,0,10425,Jay Williamson,22' 0",44.000,2,36,8
54,0,01927,Dennis Paulson,21' 8",43.333,2,35,8
55,0,02101,Joey Sindelar,21' 6",128.833,6,58,11"
56,0,23063,Scott Hend,21' 5",193.083,9,39,5
57,0,10733,Kent Jones,21' 3",149.000,7,45,7
58,0,02010,Loren Roberts,21' 1",42.167,2,23,19
58,0,02245,Grant Waite,21' 1",105.583,5,34,7
60,0,01042,Paul Azinger,20' 9",62.250,3,37,9
61,0,07749,Brett Quigley,20' 8",62.083,3,30,6
62,0,06522,Ernie Els,20' 4",81.167,4,52,4
62,0,20628,Arron Oberholser,20' 4",162.417,8,48,5
62,0,20548,Hidemichi Tanaka,20' 4",81.167,4,26,14
65,0,01139,Olin Browne,20' 3",40.417,2,27,13
66,0,21805,Harrison Frazar,20' 0",200.167,10,39,4
66,0,20094,Jonathan Kaye,20' 0",79.833,4,32,8
68,0,19881,Robert Damron,19' 10",19.833,1,20,20
68,0,23320,Ryan Palmer,19' 10",79.333,4,34,4
70,0,06214,Guy Boros,19' 8",59.083,3,32,3
70,0,21961,Charles Howell III,19' 8",78.500,4,30,15
72,0,06575,Dudley Hart,19' 5",97.000,5,25,16
73,0,23307,Roger Tambellini,19' 3",134.667,7,36,7
74,0,08337,Mike Heinen,19' 1",171.833,9,47,3
74,0,23623,Bo Van Pelt,19' 1",95.333,5,41,4
76,0,23614,Rich Beem,19' 0",132.750,7,41,3
77,0,10585,Scott McCarron,18' 11",37.750,2,32,6
78,0,02106,Chris Smith,18' 9",187.750,10,44,1
79,0,07363,Craig Bowden,18' 8",56.083,3,41,3
79,0,06621,Joe Durant,18' 8",93.333,5,31,8
79,0,20157,Retief Goosen,18' 8",18.667,1,19,19
82,0,01707,Steve Lowery,18' 7",74.333,4,30,3
83,0,20433,Mark Hensby,18' 6",92.583,5,32,10
84,0,02223,Bob Tway,18' 4",18.333,1,18,18
85,0,01724,Jeff Maggert,18' 3",54.667,3,24,14
86,0,08835,Kris Cox,18' 2",72.667,4,47,3
87,0,20572,Rod Pampling,18' 0",162.333,9,51,3
88,0,10201,Matt Gogel,17' 9",71.083,4,29,10
88,0,23353,J.J. Henry,17' 9",53.250,3,37,6
90,0,06004,Stephen Ames,17' 7",87.917,5,25,4
91,0,07939,Dan Olsen,17' 3",120.917,7,60,5
91,0,12602,Dean Wilson,17' 3",68.917,4,23,11
93,0,01161,Mark Calcavecchia,17' 2",85.667,5,23,6
93,0,01381,Fred Funk,17' 2",51.500,3,25,9
93,0,01677,Tom Lehman,17' 2",85.667,5,39,2
96,0,01810,Phil Mickelson,17' 0",68.000,4,43,4
97,0,22913,John Rollins,16' 9",50.250,3,33,5
98,0,12823,Carlos Franco,16' 8",149.750,9,34,4
99,0,06515,Shaun Micheel,16' 7",83.083,5,35,3
100,0,22046,Geoff Ogilvy,16' 3",195.333,12,37,4
101,0,23541,Ben Crane,16' 0",48.000,3,29,3
101,0,21959,Ted Purdy,16' 0",160.167,10,31,6
103,0,20378,Mathias Grönberg,15' 11",47.750,3,21,9
104,0,07457,Steve Flesch,15' 10",95.167,6,31,6
105,0,12782,Tim Herron,15' 9",63.083,4,31,10
105,0,02104,Jeff Sluman,15' 9",62.917,4,27,9"
107,0,06613,Tommy Tolles,15' 8",62.667,4,21,5
108,0,21407,Arjun Atwal,15' 7",31.083,2,26,5
109,0,01945,Kenny Perry,15' 5",46.250,3,20,11
110,0,01761,Len Mattiace,15' 1",60.167,4,52,11"
111,0,23325,Vaughn Taylor,15' 0",89.917,6,43,1
112,0,20121,Todd Fischer,14' 5",57.500,4,33,6
112,0,25345,Carl Pettersson,14' 5",72.250,5,34,7
114,0,25900,Lucas Glover,14' 4",86.083,6,36,2
114,0,21949,Joe Ogilvie,14' 4",28.583,2,19,9
116,0,20104,Ken Duke,14' 0",56.000,4,24,7
116,0,10107,Deane Pappas,14' 0",42.083,3,19,8
118,0,01226,Fred Couples,13' 11",55.667,4,27,9
119,0,01577,Lee Janzen,13' 9",68.583,5,30,6
119,0,12705,Cliff Kresge,13' 9",96.333,7,46,4
119,0,12660,Jesper Parnevik,13' 9",41.333,3,21,8
119,0,01926,Steve Pate,13' 9",27.417,2,20,8
123,0,01619,Skip Kendall,13' 5",40.250,3,30,2
123,0,08793,Tiger Woods,13' 5",40.167,3,19,11
125,0,06332,Neal Lancaster,13' 4",119.667,9,33,4
126,0,01035,Tommy Armour III,13' 1",52.417,4,21,3
126,0,01329,Brad Faxon,13' 1",13.083,1,13,13
128,0,12760,Danny Ellis,13' 0",117.250,9,28,4
128,0,06567,Vijay Singh,13' 0",130.333,10,40,2
130,0,23497,Tag Ridings,12' 9",25.417,2,21,5
131,0,06197,Michael Allen,12' 7",63.000,5,22,2
132,0,12652,Cameron Beckman,12' 5",99.167,8,27,3
133,0,24290,D.J. Brigman,12' 4",24.667,2,16,9
133,0,24357,K.J. Choi,12' 4",49.333,4,22,4
135,0,20498,Briny Baird,12' 2",48.583,4,23,3
135,0,20229,Stewart Cink,12' 2",36.500,3,19,6
137,0,12680,Shigeki Maruyama,12' 1",36.250,3,17,8
137,0,22405,Justin Rose,12' 1",24.083,2,13,11
139,0,01920,Craig Parry,12' 0",23.917,2,19,5
140,0,01361,Dan Forsman,11' 8",23.250,2,18,5
140,0,24024,Zach Johnson,11' 8",58.333,5,26,3
142,0,10213,Dicky Pride,11' 7",34.750,3,15,7
