RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
110,0,01941,Tom Pernice Jr.,4,182,0
110,0,22913,John Rollins,4,240,1
110,0,22293,Heath Slocum,4,266,1
110,0,21528,Henrik Stenson,4,168,0
110,0,27963,Chris Stroud,4,267,2
110,0,02206,David Toms,4,192,0
110,0,08793,Tiger Woods,4,211,0
133,0,22371,Aaron Baddeley,3,233,0
133,0,20070,Matt Bettencourt,3,240,1
133,0,24507,Jason Bohn,3,230,1
133,0,12510,Chad Campbell,3,245,0
133,0,20850,Daniel Chopra,3,153,0
133,0,23135,Tim Clark,3,174,0
133,0,06036,Scott Dunlap,3,158,1
133,0,23903,Stephen Gangluff,3,167,0
133,0,08725,Tom Gillis,3,247,2
133,0,24604,Hunter Haas,3,198,0
133,0,31558,J.J. Killeen,3,302,1
133,0,29478,Kevin Kisner,3,201,0
133,0,23548,Bill Lunde,3,250,0
133,0,25572,Graeme McDowell,3,174,0
133,0,27556,Ted Potter Jr.,3,233,1
133,0,26476,Chez Reavie,3,267,0
133,0,23621,Rory Sabbatini,3,256,0
133,0,22548,Patrick Sheehan,3,171,0
133,0,27214,Kevin Streelman,3,278,1
133,0,06527,Steve Stricker,3,220,0
133,0,23325,Vaughn Taylor,3,249,2
133,0,33419,Cameron Tringale,3,293,1
133,0,27770,Camilo Villegas,3,245,1
156,0,33120,Mark Anderson,2,231,0
156,0,28093,Miguel Angel Carballo,2,219,0
156,0,22621,Ben Curtis,2,210,0
156,0,01320,Bob Estes,2,231,1
156,0,28500,Martin Flores,2,285,0
156,0,26758,David Hearn,2,295,0
156,0,22378,Trevor Immelman,2,246,1
156,0,06573,Brandt Jobe,2,185,0
156,0,08075,Jerry Kelly,2,253,0
156,0,26851,Marc Leishman,2,266,0
156,0,01766,Billy Mayfair,2,255,0
156,0,25396,Kevin Na,2,255,0
156,0,20691,Greg Owen,2,267,1
156,0,10213,Dicky Pride,2,182,0
156,0,26331,Charl Schwartzel,2,164,0
156,0,26679,Kevin Stadler,2,255,1
172,0,20623,Gavin Coles,1,210,1
172,0,23353,J.J. Henry,1,287,0
172,0,21350,Ryuji Imada,1,238,0
172,0,21731,Freddie Jacobson,1,178,0
172,0,19970,Robert Karlsson,1,162,0
172,0,35139,Richard Lee,1,198,0
172,0,10860,Justin Leonard,1,233,1
172,0,23800,Bryce Molder,1,259,0
172,0,23320,Ryan Palmer,1,256,0
172,0,24138,Ian Poulter,1,179,0
172,0,25457,Alexandre Rocha,1,175,0
172,0,22582,Kyle Thompson,1,146,0
172,0,24663,Y.E. Yang,1,178,0
