RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
1,0,25686,Jason Dufner,1.60,331,207
2,0,08793,Tiger Woods,1.58,270,171
3,0,28237,Rory McIlroy,1.54,236,153
4,0,29221,Webb Simpson,1.49,318,213
4,0,06527,Steve Stricker,1.49,272,182
6,0,22405,Justin Rose,1.48,257,174
7,0,25804,Bubba Watson,1.47,264,179
8,0,27649,Brandt Snedeker,1.45,318,220
9,0,10809,Jim Furyk,1.42,279,196
10,0,27895,Jonas Blixt,1.41,286,203
11,0,23638,Brendon de Jonge,1.40,442,315
11,0,01810,Phil Mickelson,1.40,318,227
13,0,23983,Luke Donald,1.39,226,163
13,0,23108,Matt Kuchar,1.39,302,218
15,0,22621,Ben Curtis,1.38,224,162
15,0,28475,Jeff Overton,1.38,396,286
17,0,30925,Dustin Johnson,1.37,259,189
17,0,25818,Scott Piercy,1.37,380,277
19,0,24358,Robert Garrigus,1.36,367,269
19,0,24024,Zach Johnson,1.36,367,269
21,0,24361,Pat Perez,1.35,302,224
21,0,20645,John Senden,1.35,298,220
23,0,34021,Bud Cauley,1.33,359,269
23,0,26329,Louis Oosthuizen,1.33,246,185
25,0,33141,Keegan Bradley,1.32,358,271
25,0,29420,Billy Horschel,1.32,213,161
25,0,26596,Ryan Moore,1.32,357,270
25,0,25345,Carl Pettersson,1.32,346,263
25,0,23623,Bo Van Pelt,1.32,337,256
30,0,28455,Will Claxton,1.30,364,279
30,0,23541,Ben Crane,1.30,292,225
30,0,23320,Ryan Palmer,1.30,320,247
33,0,28307,Matt Every,1.29,308,238
33,0,21209,Sergio Garcia,1.29,210,163
33,0,30926,Chris Kirk,1.29,345,268
33,0,29289,S.Y. Noh,1.29,369,287
37,0,19846,Brian Gay,1.28,294,229
38,0,33122,Russell Knox,1.27,234,184
38,0,24140,Sean O'Hair,1.27,320,251
38,0,26679,Kevin Stadler,1.27,288,227
38,0,27770,Camilo Villegas,1.27,287,226
38,0,25632,Jimmy Walker,1.27,389,307
43,0,20104,Ken Duke,1.26,394,312
43,0,24502,Adam Scott,1.26,226,180
45,0,32200,Roberto Castro,1.25,318,254
45,0,35139,Richard Lee,1.25,248,198
47,0,21528,Henrik Stenson,1.24,190,153
48,0,23718,Nathan Green,1.23,254,207
48,0,25396,Kevin Na,1.23,282,229
48,0,23325,Vaughn Taylor,1.23,291,237
51,0,24924,Bill Haas,1.22,274,225
51,0,26758,David Hearn,1.22,328,268
51,0,22046,Geoff Ogilvy,1.22,256,209
51,0,24138,Ian Poulter,1.22,195,160
51,0,06567,Vijay Singh,1.22,367,301
56,0,25834,Daniel Summerhays,1.21,285,236
56,0,02206,David Toms,1.21,201,166
58,0,08725,Tom Gillis,1.20,288,241
58,0,23548,Bill Lunde,1.20,278,232
58,0,27933,John Merrick,1.20,286,238
58,0,23800,Bryce Molder,1.20,264,220
58,0,27330,Josh Teater,1.20,356,297
63,0,28089,Jason Day,1.19,205,172
63,0,27436,Graham DeLaet,1.19,280,236
63,0,28500,Martin Flores,1.19,338,285
63,0,27644,Brian Harman,1.19,359,302
63,0,34174,John Huh,1.19,368,310
63,0,31202,William McGirt,1.19,329,277
63,0,22913,John Rollins,1.19,283,238
63,0,33419,Cameron Tringale,1.19,313,262
71,0,32334,Charlie Beljan,1.18,216,183
71,0,34099,Harris English,1.18,363,308
71,0,29926,Danny Lee,1.18,260,220
71,0,24781,Hunter Mahan,1.18,286,243
71,0,25572,Graeme McDowell,1.18,208,177
71,0,25240,D.A. Points,1.18,322,273
71,0,26331,Charl Schwartzel,1.18,197,167
71,0,20396,Lee Westwood,1.18,213,181
79,0,29910,Blake Adams,1.17,400,341
79,0,11123,Chris Couch,1.17,215,183
79,0,21753,Brian Davis,1.17,325,277
79,0,06522,Ernie Els,1.17,258,221
79,0,20766,Padraig Harrington,1.17,227,194
79,0,20691,Greg Owen,1.17,337,289
79,0,10213,Dicky Pride,1.17,203,173
79,0,27963,Chris Stroud,1.17,287,246
87,0,20593,Greg Chalmers,1.16,302,261
87,0,08075,Jerry Kelly,1.16,287,248
87,0,01797,Rocco Mediate,1.16,226,194
87,0,27214,Kevin Streelman,1.16,306,264
91,0,27060,John Mallinger,1.15,240,209
91,0,27095,Nick Watney,1.15,353,308
93,0,20098,Stuart Appleby,1.14,233,205
93,0,27141,J.B. Holmes,1.14,324,285
93,0,27936,Martin Laird,1.14,274,241
96,0,32102,Rickie Fowler,1.13,300,266
96,0,20574,Mathew Goggin,1.13,217,192
96,0,01706,Davis Love III,1.13,236,208
96,0,01724,Jeff Maggert,1.13,283,250
96,0,26951,Johnson Wagner,1.13,310,274
101,0,23204,Gary Christian,1.12,306,274
101,0,01320,Bob Estes,1.12,257,230
101,0,23353,J.J. Henry,1.12,281,251
101,0,21961,Charles Howell III,1.12,341,304
101,0,22293,Heath Slocum,1.12,286,256
106,0,12782,Tim Herron,1.11,289,261
107,0,24925,Jonathan Byrd,1.10,236,214
107,0,20623,Gavin Coles,1.10,236,214
107,0,29478,Kevin Kisner,1.10,214,195
107,0,30110,Kyle Stanley,1.10,306,277
111,0,26300,Matt Jones,1.09,174,159
111,0,23621,Rory Sabbatini,1.09,301,277
113,0,29476,Kyle Reifers,1.08,281,261
113,0,26289,Boo Weekley,1.08,234,216
115,0,12510,Chad Campbell,1.07,286,267
115,0,30944,Jason Kokrak,1.07,256,240
115,0,01766,Billy Mayfair,1.07,275,256
115,0,27302,Garth Mulroy,1.07,213,200
115,0,20160,Charlie Wi,1.07,303,284
120,0,23409,James Driscoll,1.06,297,280
120,0,12716,Charley Hoffman,1.06,332,313
122,0,22371,Aaron Baddeley,1.05,256,244
122,0,24846,Ricky Barnes,1.05,312,297
122,0,27466,Spencer Levin,1.05,271,259
122,0,24490,George McNeill,1.05,290,276
122,0,20572,Rod Pampling,1.05,275,263
127,0,01249,John Daly,1.04,171,164
127,0,06573,Brandt Jobe,1.04,190,182
127,0,27120,Troy Matteson,1.04,331,319
127,0,26287,Roland Thatcher,1.04,190,182
127,0,32150,Michael Thompson,1.04,285,273
132,0,32366,Kevin Chappell,1.03,299,291
132,0,23135,Tim Clark,1.03,188,183
134,0,33120,Mark Anderson,1.02,268,262
135,0,30750,Tommy Gainey,1.01,354,351
135,0,32698,Bobby Gates,1.01,288,286
135,0,26851,Marc Leishman,1.01,283,281
135,0,27064,Jhonattan Vegas,1.01,275,272
139,0,24507,Jason Bohn,1.00,254,254
139,0,24357,K.J. Choi,1.00,236,237
139,0,24494,Erik Compton,1.00,269,269
139,0,28308,Troy Kelly,1.00,205,204
139,0,26476,Chez Reavie,1.00,266,267
139,0,30692,Scott Stallings,1.00,274,273
139,0,25892,Steve Wheatcroft,1.00,165,165
146,0,01116,Michael Bradley,.99,205,208
146,0,29479,Scott Brown,.99,228,230
146,0,22961,David Mathis,.99,261,263
149,0,28087,Kris Blanks,.98,216,220
149,0,06036,Scott Dunlap,.98,169,173
151,0,19970,Robert Karlsson,.97,196,202
151,0,23788,D.J. Trahan,.97,228,236
153,0,12652,Cameron Beckman,.96,269,280
153,0,06034,Marco Dawson,.96,197,205
153,0,06251,Chris DiMarco,.96,270,282
153,0,31558,J.J. Killeen,.96,300,311
153,0,21878,Mark Wilson,.96,244,254
158,0,21407,Arjun Atwal,.95,237,250
158,0,24604,Hunter Haas,.95,216,227
158,0,27797,Derek Lamely,.95,211,223
158,0,27556,Ted Potter Jr.,.95,252,264
158,0,25562,Andres Romero,.95,222,234
163,0,28093,Miguel Angel Carballo,.94,236,251
163,0,21350,Ryuji Imada,.94,247,262
163,0,21731,Freddie Jacobson,.94,193,205
