RANK,MOVEMENT,PLAYER_ID,PLAYER,%
58,0,28237,Rory McIlroy,21.23
59,0,01810,Phil Mickelson,21.05
59,0,30927,Brendon Todd,21.05
61,0,20691,Greg Owen,21.03
62,0,27141,J.B. Holmes,20.91
63,0,20623,Gavin Coles,20.90
64,0,21731,Freddie Jacobson,20.86
65,0,06567,Vijay Singh,20.79
66,0,24494,Erik Compton,20.78
67,0,01766,Billy Mayfair,20.76
68,0,23623,Bo Van Pelt,20.75
69,0,21961,Charles Howell III,20.71
70,0,25240,D.A. Points,20.70
71,0,06522,Ernie Els,20.67
72,0,20160,Charlie Wi,20.53
73,0,10213,Dicky Pride,20.51
74,0,32102,Rickie Fowler,20.48
74,0,26758,David Hearn,20.48
76,0,25396,Kevin Na,20.37
76,0,26679,Kevin Stadler,20.37
78,0,27120,Troy Matteson,20.33
79,0,24663,Y.E. Yang,20.30
80,0,26596,Ryan Moore,20.23
81,0,24604,Hunter Haas,20.19
82,0,33419,Cameron Tringale,20.16
83,0,30925,Dustin Johnson,20.11
83,0,25457,Alexandre Rocha,20.11
85,0,23108,Matt Kuchar,20.10
86,0,20104,Ken Duke,20.07
87,0,23409,James Driscoll,20.00
87,0,30944,Jason Kokrak,20.00
87,0,24940,Edward Loar,20.00
90,0,24490,George McNeill,19.92
90,0,30110,Kyle Stanley,19.92
92,0,06527,Steve Stricker,19.88
93,0,28307,Matt Every,19.82
93,0,24781,Hunter Mahan,19.82
95,0,29289,S.Y. Noh,19.71
96,0,27797,Derek Lamely,19.61
97,0,22348,Nick O'Hern,19.55
98,0,32334,Charlie Beljan,19.53
99,0,30926,Chris Kirk,19.52
100,0,21209,Sergio Garcia,19.46
101,0,23548,Bill Lunde,19.44
102,0,22548,Patrick Sheehan,19.43
103,0,32200,Roberto Castro,19.42
104,0,06251,Chris DiMarco,19.39
105,0,24846,Ricky Barnes,19.34
106,0,29420,Billy Horschel,19.33
106,0,25345,Carl Pettersson,19.33
108,0,27095,Nick Watney,19.30
109,0,28308,Troy Kelly,19.29
110,0,23542,Tommy Biershenk,19.22
111,0,28087,Kris Blanks,19.21
111,0,27963,Chris Stroud,19.21
111,0,21878,Mark Wilson,19.21
114,0,28093,Miguel Angel Carballo,19.05
115,0,24507,Jason Bohn,18.99
116,0,22371,Aaron Baddeley,18.97
117,0,08793,Tiger Woods,18.90
118,0,20850,Daniel Chopra,18.89
119,0,06573,Brandt Jobe,18.79
120,0,28455,Will Claxton,18.77
121,0,21528,Henrik Stenson,18.75
122,0,25804,Bubba Watson,18.71
123,0,22046,Geoff Ogilvy,18.65
124,0,32150,Michael Thompson,18.60
125,0,22293,Heath Slocum,18.52
126,0,27436,Graham DeLaet,18.26
127,0,33122,Russell Knox,18.18
127,0,27330,Josh Teater,18.18
129,0,20574,Mathew Goggin,18.13
129,0,23718,Nathan Green,18.13
131,0,27064,Jhonattan Vegas,18.08
132,0,22378,Trevor Immelman,18.07
133,0,23621,Rory Sabbatini,17.97
134,0,28500,Martin Flores,17.94
135,0,34021,Bud Cauley,17.93
136,0,19846,Brian Gay,17.84
136,0,29478,Kevin Kisner,17.84
138,0,26951,Johnson Wagner,17.83
139,0,27214,Kevin Streelman,17.81
140,0,10885,Robert Allenby,17.72
141,0,22961,David Mathis,17.70
142,0,21407,Arjun Atwal,17.67
143,0,24357,K.J. Choi,17.62
143,0,23788,D.J. Trahan,17.62
145,0,25562,Andres Romero,17.57
146,0,21753,Brian Davis,17.51
147,0,30750,Tommy Gainey,17.48
147,0,27556,Ted Potter Jr.,17.48
147,0,26289,Boo Weekley,17.48
150,0,24924,Bill Haas,17.45
151,0,20848,Ángel Cabrera,17.39
152,0,30692,Scott Stallings,17.32
153,0,31323,Gary Woodland,17.30
154,0,29476,Kyle Reifers,17.21
155,0,01797,Rocco Mediate,17.20
156,0,06034,Marco Dawson,17.02
157,0,12782,Tim Herron,16.94
158,0,21350,Ryuji Imada,16.87
159,0,29222,Billy Hurley III,16.81
159,0,01724,Jeff Maggert,16.81
161,0,02206,David Toms,16.77
161,0,25892,Steve Wheatcroft,16.77
163,0,30711,Colt Knost,16.73
164,0,29479,Scott Brown,16.67
165,0,27466,Spencer Levin,16.60
166,0,20098,Stuart Appleby,16.49
166,0,27060,John Mallinger,16.49
168,0,20572,Rod Pampling,16.47
168,0,26476,Chez Reavie,16.47
170,0,21805,Harrison Frazar,16.40
171,0,27974,Sung Kang,16.30
171,0,22913,John Rollins,16.30
171,0,22582,Kyle Thompson,16.30
174,0,20070,Matt Bettencourt,16.01
175,0,27644,Brian Harman,15.97
176,0,22405,Justin Rose,15.95
177,0,23903,Stephen Gangluff,15.84
178,0,23204,Gary Christian,15.71
179,0,26287,Roland Thatcher,15.70
180,0,06036,Scott Dunlap,15.43
181,0,23353,J.J. Henry,15.32
182,0,20229,Stewart Cink,15.18
183,0,29518,Brendan Steele,15.15
184,0,30852,Ryo Ishikawa,14.77
185,0,10860,Justin Leonard,14.75
186,0,23135,Tim Clark,14.71
187,0,06004,Stephen Ames,14.45
188,0,31558,J.J. Killeen,14.04
189,0,01116,Michael Bradley,13.57
190,0,26851,Marc Leishman,12.78
191,0,01941,Tom Pernice Jr.,12.17
