RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
1,0,25804,Bubba Watson,91.4,1188,13
2,0,27895,Jonas Blixt,92.6,1296,14
3,0,31323,Gary Woodland,95.5,1242,13
4,0,21961,Charles Howell III,98.0,1764,18
5,0,23541,Ben Crane,108.0,1296,12
5,0,28237,Rory McIlroy,108.0,972,9
7,0,33141,Keegan Bradley,113.1,1584,14
8,0,24358,Robert Garrigus,114.4,1602,14
9,0,32698,Bobby Gates,117.7,1530,13
10,0,29476,Kyle Reifers,119.1,1548,13
11,0,27095,Nick Watney,120.9,1692,14
12,0,23638,Brendon de Jonge,121.8,2070,17
13,0,25818,Scott Piercy,122.1,1710,14
14,0,21407,Arjun Atwal,122.7,1350,11
15,0,30926,Chris Kirk,123.2,1602,13
16,0,23409,James Driscoll,124.5,1494,12
17,0,24940,Edward Loar,128.3,1026,8
18,0,27644,Brian Harman,129.9,1818,14
18,0,25632,Jimmy Walker,129.9,1818,14
20,0,33122,Russell Knox,136.0,1224,9
21,0,20848,Ángel Cabrera,138.9,972,7
21,0,21805,Harrison Frazar,138.9,972,7
23,0,23983,Luke Donald,139.5,1116,8
24,0,30692,Scott Stallings,140.4,1404,10
25,0,29479,Scott Brown,141.8,1134,8
26,0,27436,Graham DeLaet,142.2,1422,10
27,0,12716,Charley Hoffman,144.0,1584,11
27,0,28308,Troy Kelly,144.0,1152,8
29,0,32334,Charlie Beljan,146.6,1026,7
29,0,27302,Garth Mulroy,146.6,1026,7
31,0,24502,Adam Scott,149.1,1044,7
32,0,23623,Bo Van Pelt,149.4,1494,10
33,0,30925,Dustin Johnson,150.8,1206,8
34,0,30110,Kyle Stanley,151.2,1512,10
35,0,29289,S.Y. Noh,151.5,1818,12
36,0,01797,Rocco Mediate,153.0,1224,8
37,0,24024,Zach Johnson,153.8,1692,11
38,0,20104,Ken Duke,156.0,1872,12
38,0,30852,Ryo Ishikawa,156.0,936,6
38,0,25892,Steve Wheatcroft,156.0,936,6
41,0,20593,Greg Chalmers,156.6,1566,10
42,0,29926,Danny Lee,157.5,1260,8
43,0,26951,Johnson Wagner,158.4,1584,10
44,0,26596,Ryan Moore,160.2,1602,10
45,0,26329,Louis Oosthuizen,162.0,1134,7
45,0,06567,Vijay Singh,162.0,1782,11
47,0,27974,Sung Kang,164.3,1314,8
48,0,25562,Andres Romero,164.6,1152,7
49,0,28087,Kris Blanks,167.1,1170,7
50,0,21209,Sergio Garcia,168.0,1008,6
50,0,24140,Sean O'Hair,168.0,1512,9
52,0,30944,Jason Kokrak,168.8,1350,8
53,0,27141,J.B. Holmes,172.0,1548,9
54,0,32366,Kevin Chappell,174.0,1566,9
55,0,11123,Chris Couch,177.0,1062,6
55,0,29420,Billy Horschel,177.0,1062,6
57,0,23548,Bill Lunde,177.8,1422,8
58,0,23135,Tim Clark,180.0,1080,6
58,0,26289,Boo Weekley,180.0,1260,7
60,0,21528,Henrik Stenson,183.6,918,5
61,0,32102,Rickie Fowler,186.8,1494,8
61,0,01724,Jeff Maggert,186.8,1494,8
63,0,29518,Brendan Steele,187.7,1314,7
64,0,20574,Mathew Goggin,189.0,1134,6
64,0,20766,Padraig Harrington,189.0,1134,6
66,0,30927,Brendon Todd,190.3,1332,7
67,0,26300,Matt Jones,190.8,954,5
67,0,26287,Roland Thatcher,190.8,954,5
69,0,24490,George McNeill,191.3,1530,8
70,0,27797,Derek Lamely,192.0,1152,6
71,0,20160,Charlie Wi,193.5,1548,8
72,0,20396,Lee Westwood,194.4,972,5
73,0,23204,Gary Christian,195.8,1566,8
74,0,30750,Tommy Gainey,196.0,1764,9
75,0,24494,Erik Compton,198.0,1386,7
75,0,28089,Jason Day,198.0,990,5
77,0,06522,Ernie Els,200.6,1404,7
77,0,20645,John Senden,200.6,1404,7
77,0,21878,Mark Wilson,200.6,1404,7
80,0,20229,Stewart Cink,201.0,1206,6
81,0,27466,Spencer Levin,203.1,1422,7
82,0,22405,Justin Rose,204.0,1224,6
83,0,21753,Brian Davis,204.8,1638,8
84,0,32150,Michael Thompson,205.7,1440,7
85,0,01249,John Daly,207.0,828,4
86,0,22961,David Mathis,208.3,1458,7
87,0,06034,Marco Dawson,208.8,1044,5
87,0,02206,David Toms,208.8,1044,5
89,0,06527,Steve Stricker,210.0,1260,6
90,0,23542,Tommy Biershenk,216.0,1296,6
91,0,34099,Harris English,220.5,1764,8
91,0,27120,Troy Matteson,220.5,1764,8
93,0,28455,Will Claxton,222.8,1782,8
94,0,12782,Tim Herron,226.3,1584,7
95,0,01116,Michael Bradley,226.8,1134,5
96,0,28475,Jeff Overton,227.3,1818,8
97,0,29221,Webb Simpson,228.0,1368,6
98,0,32200,Roberto Castro,231.4,1620,7
99,0,24924,Bill Haas,234.0,1404,6
100,0,27933,John Merrick,237.0,1422,6
100,0,01810,Phil Mickelson,237.0,1422,6
100,0,23325,Vaughn Taylor,237.0,1422,6
103,0,20850,Daniel Chopra,238.5,954,4
103,0,06036,Scott Dunlap,238.5,954,4
105,0,27330,Josh Teater,239.1,1674,7
106,0,25572,Graeme McDowell,243.0,972,4
106,0,25834,Daniel Summerhays,243.0,1458,6
108,0,24925,Jonathan Byrd,244.8,1224,5
108,0,29222,Billy Hurley III,244.8,1224,5
110,0,25686,Jason Dufner,246.0,1476,6
111,0,28093,Miguel Angel Carballo,248.4,1242,5
112,0,26476,Chez Reavie,249.0,1494,6
113,0,24357,K.J. Choi,252.0,1260,5
113,0,10809,Jim Furyk,252.0,1512,6
113,0,27060,John Mallinger,252.0,1260,5
113,0,24138,Ian Poulter,252.0,1008,4
117,0,34021,Bud Cauley,254.6,1782,7
117,0,34174,John Huh,254.6,1782,7
119,0,22046,Geoff Ogilvy,259.2,1296,5
120,0,01941,Tom Pernice Jr.,261.0,1044,4
120,0,10213,Dicky Pride,261.0,1044,4
122,0,29910,Blake Adams,275.1,1926,7
123,0,25345,Carl Pettersson,276.0,1656,6
124,0,28259,Sangmoon Bae,277.2,1386,5
124,0,12652,Cameron Beckman,277.2,1386,5
124,0,22913,John Rollins,277.2,1386,5
124,0,27064,Jhonattan Vegas,277.2,1386,5
128,0,27649,Brandt Snedeker,280.8,1404,5
129,0,01706,Davis Love III,288.0,1152,4
130,0,06251,Chris DiMarco,291.6,1458,5
131,0,24604,Hunter Haas,292.5,1170,4
131,0,29478,Kevin Kisner,292.5,1170,4
133,0,23108,Matt Kuchar,295.2,1476,5
134,0,08793,Tiger Woods,301.5,1206,4
135,0,12510,Chad Campbell,302.4,1512,5
135,0,20572,Rod Pampling,302.4,1512,5
135,0,23621,Rory Sabbatini,302.4,1512,5
138,0,27963,Chris Stroud,309.6,1548,5
139,0,23718,Nathan Green,310.5,1242,4
140,0,24846,Ricky Barnes,316.8,1584,5
140,0,25240,D.A. Points,316.8,1584,5
142,0,20098,Stuart Appleby,319.5,1278,4
143,0,27936,Martin Laird,328.5,1314,4
144,0,23903,Stephen Gangluff,330.0,990,3
145,0,22548,Patrick Sheehan,336.0,1008,3
146,0,08725,Tom Gillis,337.5,1350,4
147,0,28500,Martin Flores,342.0,1710,5
147,0,06573,Brandt Jobe,342.0,1026,3
149,0,31202,William McGirt,345.6,1728,5
