RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,01706,Davis Love III,18.29,47,257
2,0,35139,Richard Lee,17.78,48,270
3,0,24358,Robert Garrigus,17.63,64,363
4,0,28237,Rory McIlroy,17.59,38,216
5,0,23320,Ryan Palmer,17.48,57,326
6,0,08793,Tiger Woods,17.47,47,269
7,0,33141,Keegan Bradley,17.24,60,348
8,0,25834,Daniel Summerhays,16.92,55,325
9,0,22046,Geoff Ogilvy,16.72,49,293
10,0,30926,Chris Kirk,16.67,59,354
11,0,23638,Brendon de Jonge,16.59,77,464
12,0,27649,Brandt Snedeker,16.35,52,318
13,0,22405,Justin Rose,16.30,45,276
14,0,22621,Ben Curtis,16.13,40,248
15,0,01810,Phil Mickelson,15.99,51,319
16,0,26287,Roland Thatcher,15.96,34,213
17,0,29926,Danny Lee,15.90,45,283
18,0,25686,Jason Dufner,15.87,53,334
19,0,08075,Jerry Kelly,15.84,54,341
20,0,25562,Andres Romero,15.77,41,260
21,0,32200,Roberto Castro,15.70,57,363
22,0,23409,James Driscoll,15.63,53,339
22,0,26329,Louis Oosthuizen,15.63,40,256
24,0,24140,Sean O'Hair,15.52,52,335
25,0,21805,Harrison Frazar,15.49,33,213
26,0,29221,Webb Simpson,15.46,47,304
27,0,24024,Zach Johnson,15.40,59,383
28,0,27936,Martin Laird,15.36,45,293
29,0,10885,Robert Allenby,15.26,47,308
30,0,01797,Rocco Mediate,15.22,42,276
30,0,25818,Scott Piercy,15.22,58,381
32,0,27214,Kevin Streelman,15.19,55,362
33,0,30711,Colt Knost,15.11,47,311
34,0,12510,Chad Campbell,15.04,51,339
35,0,08725,Tom Gillis,15.03,46,306
36,0,27797,Derek Lamely,15.00,39,260
37,0,21209,Sergio Garcia,14.91,34,228
38,0,19970,Robert Karlsson,14.90,31,208
39,0,26951,Johnson Wagner,14.86,52,350
40,0,27302,Garth Mulroy,14.85,34,229
41,0,20766,Padraig Harrington,14.79,38,257
42,0,23325,Vaughn Taylor,14.78,47,318
43,0,26679,Kevin Stadler,14.77,48,325
44,0,26596,Ryan Moore,14.68,53,361
45,0,23108,Matt Kuchar,14.67,49,334
46,0,28087,Kris Blanks,14.66,39,266
46,0,10213,Dicky Pride,14.66,34,232
48,0,27330,Josh Teater,14.59,55,377
49,0,27120,Troy Matteson,14.57,58,398
50,0,06251,Chris DiMarco,14.50,48,331
50,0,23623,Bo Van Pelt,14.50,49,338
52,0,06034,Marco Dawson,14.47,34,235
52,0,20645,John Senden,14.47,46,318
54,0,29479,Scott Brown,14.45,37,256
55,0,23718,Nathan Green,14.44,40,277
56,0,25632,Jimmy Walker,14.36,59,411
57,0,29420,Billy Horschel,14.35,34,237
58,0,23541,Ben Crane,14.34,41,286
59,0,29910,Blake Adams,14.32,62,433
60,0,28259,Sangmoon Bae,14.29,45,315
60,0,34174,John Huh,14.29,57,399
60,0,28308,Troy Kelly,14.29,37,259
63,0,01116,Michael Bradley,14.23,36,253
64,0,21528,Henrik Stenson,14.22,29,204
65,0,27466,Spencer Levin,14.11,45,319
66,0,20850,Daniel Chopra,14.08,30,213
66,0,19846,Brian Gay,14.08,50,355
68,0,21753,Brian Davis,14.05,52,370
69,0,23903,Stephen Gangluff,14.03,31,221
70,0,24925,Jonathan Byrd,13.97,38,272
71,0,12652,Cameron Beckman,13.83,43,311
71,0,01249,John Daly,13.83,26,188
73,0,21731,Freddie Jacobson,13.75,33,240
74,0,20104,Ken Duke,13.71,58,423
75,0,20691,Greg Owen,13.70,50,365
76,0,24507,Jason Bohn,13.65,43,315
77,0,22582,Kyle Thompson,13.64,27,198
78,0,23204,Gary Christian,13.60,48,353
79,0,27060,John Mallinger,13.59,39,287
80,0,01320,Bob Estes,13.56,43,317
81,0,06573,Brandt Jobe,13.54,31,229
82,0,27644,Brian Harman,13.45,55,409
83,0,24781,Hunter Mahan,13.37,44,329
84,0,25457,Alexandre Rocha,13.30,31,233
85,0,29289,S.Y. Noh,13.27,54,407
86,0,02206,David Toms,13.25,31,234
87,0,24846,Ricky Barnes,13.24,47,355
88,0,12782,Tim Herron,13.20,47,356
89,0,29222,Billy Hurley III,13.19,36,273
90,0,22913,John Rollins,13.14,41,312
91,0,24940,Edward Loar,13.10,30,229
92,0,22378,Trevor Immelman,13.07,40,306
93,0,26758,David Hearn,13.05,50,383
94,0,06527,Steve Stricker,13.04,36,276
95,0,27064,Jhonattan Vegas,13.03,40,307
96,0,21350,Ryuji Imada,12.99,40,308
97,0,22348,Nick O'Hern,12.96,39,301
98,0,28089,Jason Day,12.95,29,224
99,0,28475,Jeff Overton,12.93,53,410
100,0,32150,Michael Thompson,12.88,42,326
101,0,11123,Chris Couch,12.81,31,242
102,0,20623,Gavin Coles,12.77,36,282
103,0,01724,Jeff Maggert,12.76,43,337
104,0,24361,Pat Perez,12.69,41,323
105,0,31323,Gary Woodland,12.68,35,276
106,0,24604,Hunter Haas,12.60,33,262
107,0,24494,Erik Compton,12.58,39,310
108,0,25396,Kevin Na,12.54,40,319
108,0,20160,Charlie Wi,12.54,44,351
110,0,28500,Martin Flores,12.53,48,383
111,0,20396,Lee Westwood,12.50,27,216
111,0,24663,Y.E. Yang,12.50,31,248
113,0,27963,Chris Stroud,12.43,43,346
114,0,33122,Russell Knox,12.41,34,274
115,0,24490,George McNeill,12.39,43,347
116,0,28307,Matt Every,12.38,40,323
117,0,26289,Boo Weekley,12.37,35,283
118,0,34099,Harris English,12.34,49,397
119,0,27095,Nick Watney,12.20,46,377
120,0,20593,Greg Chalmers,12.18,43,353
120,0,25240,D.A. Points,12.18,43,353
122,0,30110,Kyle Stanley,12.17,41,337
123,0,24502,Adam Scott,12.07,28,232
124,0,25572,Graeme McDowell,12.04,26,216
125,0,23542,Tommy Biershenk,12.03,35,291
126,0,32102,Rickie Fowler,12.01,40,333
127,0,24138,Ian Poulter,12.00,27,225
