RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,20098,Stuart Appleby,12,1,1,2,2013130
1,0,27895,Jonas Blixt,12,0,1,7,2013220
1,0,28089,Jason Day,12,3,1,13,2013340
1,0,23108,Matt Kuchar,12,1,1,8,2013340
5,0,28500,Martin Flores,11,1,2,2,2013290
5,0,01577,Lee Janzen,11,1,1,9,2013030
5,0,33418,Shawn Stefani,11,0,1,11,2013100
8,0,24357,K.J. Choi,10,0,2,10,2013100
8,0,29740,Brad Fritsch,10,0,1,1,2013020
8,0,19846,Brian Gay,10,0,1,10,2013370
8,0,25900,Lucas Glover,10,1,2,3,2013090
8,0,22792,Peter Hanson,10,2,4,3,2013240
8,0,34098,Russell Henley,10,0,1,11,2013110
8,0,24781,Hunter Mahan,10,1,1,13,2013320
8,0,28310,Lee Williams,10,0,3,7,2013170
8,0,26497,Casey Wittenberg,10,0,2,5,2013290
17,0,28259,Sangmoon Bae,9,0,2,18,2013260
17,0,25274,Steven Bowditch,9,0,4,2,2013280
17,0,35539,Luke Guthrie,9,1,2,15,2013070
17,0,30925,Dustin Johnson,9,0,3,5,2013320
17,0,19970,Robert Karlsson,9,0,2,14,2013210
17,0,10860,Justin Leonard,9,2,1,13,2013050
17,0,20572,Rod Pampling,9,0,3,7,2013290
17,0,22913,John Rollins,9,2,3,1,2013040
17,0,27214,Kevin Streelman,9,3,4,11,2013030
17,0,28780,Nicholas Thompson,9,4,2,5,2013300
17,0,20396,Lee Westwood,9,0,1,13,2013140
28,0,30978,Kiradech Aphibarnrat,8,3,2,12,2013340
28,0,23541,Ben Crane,8,7,1,4,2013240
28,0,21753,Brian Davis,8,0,1,11,2013220
28,0,34099,Harris English,8,1,4,1,2013150
28,0,32102,Rickie Fowler,8,1,2,7,2013130
28,0,21209,Sergio Garcia,8,0,2,4,2013110
28,0,08725,Tom Gillis,8,3,1,4,2013090
28,0,34174,John Huh,8,1,2,2,2013120
28,0,22806,Doug LaBelle II,8,2,3,8,2013190
28,0,34409,David Lingmerth,8,1,3,16,2013020
28,0,01724,Jeff Maggert,8,0,4,14,2013020
28,0,32839,Hideki Matsuyama,8,8,1,18,2013340
28,0,31202,William McGirt,8,4,4,12,2013300
28,0,34360,Patrick Reed,8,2,4,12,2013320
28,0,23497,Tag Ridings,8,1,1,17,2013130
28,0,25562,Andres Romero,8,0,1,6,2013090
28,0,27649,Brandt Snedeker,8,2,4,7,2013350
28,0,22295,Darron Stiles,8,0,3,11,2013060
28,0,06527,Steve Stricker,8,0,2,3,2013010
28,0,32150,Michael Thompson,8,2,2,1,2013220
28,0,10423,Mike Weir,8,3,2,16,2013190
49,0,06004,Stephen Ames,7,2,4,1,2013020
49,0,21407,Arjun Atwal,7,0,3,11,2013060
49,0,22371,Aaron Baddeley,7,0,2,12,2013250
49,0,12652,Cameron Beckman,7,1,1,6,2013100
49,0,20070,Matt Bettencourt,7,0,1,18,2013100
49,0,32200,Roberto Castro,7,1,4,15,2013230
49,0,20593,Greg Chalmers,7,1,1,11,2013120
49,0,20229,Stewart Cink,7,0,1,18,2013020
49,0,23135,Tim Clark,7,0,1,13,2013020
49,0,10809,Jim Furyk,7,0,2,8,2013320
49,0,29720,Andres Gonzales,7,1,1,11,2013240
49,0,21961,Charles Howell III,7,1,4,4,2013210
49,0,08075,Jerry Kelly,7,0,3,1,2013030
49,0,21099,David Lynn,7,1,2,4,2013110
49,0,25572,Graeme McDowell,7,0,1,14,2013090
49,0,25198,Francesco Molinari,7,1,1,5,2013110
49,0,25396,Kevin Na,7,3,3,13,2013050
49,0,29289,S.Y. Noh,7,1,1,8,2013190
49,0,30163,Henrik Norlander,7,0,4,13,2013020
49,0,24140,Sean O'Hair,7,0,1,18,2013060
49,0,22046,Geoff Ogilvy,7,0,2,7,2013350
49,0,25345,Carl Pettersson,7,1,2,12,2013130
49,0,25240,D.A. Points,7,0,4,11,2013200
49,0,22405,Justin Rose,7,0,2,18,2013340
49,0,23481,Marcel Siem,7,0,2,12,2013320
49,0,29221,Webb Simpson,7,4,2,9,2013350
49,0,34046,Jordan Spieth,7,0,2,13,2013230
49,0,30692,Scott Stallings,7,0,2,7,2013020
49,0,29518,Brendan Steele,7,0,2,6,2013140
49,0,27330,Josh Teater,7,4,1,15,2013020
49,0,02206,David Toms,7,0,2,3,2013240
49,0,02246,Duffy Waldorf,7,0,2,15,2013150
49,0,25632,Jimmy Walker,7,6,4,7,2013230
49,0,20160,Charlie Wi,7,1,4,6,2013060
83,0,32334,Charlie Beljan,6,6,2,2,2013280
83,0,24507,Jason Bohn,6,0,2,4,2013270
83,0,33141,Keegan Bradley,6,0,2,15,2013210
83,0,24925,Jonathan Byrd,6,1,2,16,2013240
83,0,34021,Bud Cauley,6,0,3,4,2013220
83,0,32366,Kevin Chappell,6,2,1,8,2013370
83,0,01203,Russ Cochran,6,0,2,1,2013020
83,0,28937,George Coetzee,6,0,1,18,2013110
83,0,24494,Erik Compton,6,6,3,2,2013370
83,0,23983,Luke Donald,6,0,2,17,2013120
83,0,23409,James Driscoll,6,0,3,15,2013170
83,0,25686,Jason Dufner,6,4,3,12,2013220
83,0,24399,Scott Gardiner,6,0,1,13,2013040
83,0,20157,Retief Goosen,6,6,1,6,2013180
83,0,24924,Bill Haas,6,0,2,12,2013400
83,0,20766,Padraig Harrington,6,2,1,18,2013240
83,0,12782,Tim Herron,6,1,2,8,2013200
83,0,33461,Morgan Hoffmann,6,0,3,3,2013320
83,0,29420,Billy Horschel,6,4,1,6,2013310
83,0,22378,Trevor Immelman,6,1,2,12,2013190
83,0,21731,Freddie Jacobson,6,1,2,7,2013210
83,0,19958,Miguel Angel Jiménez,6,4,1,15,2013310
83,0,30926,Chris Kirk,6,3,1,13,2013090
83,0,30711,Colt Knost,6,2,1,10,2013260
83,0,30944,Jason Kokrak,6,4,1,14,2013120
83,0,27936,Martin Laird,6,3,3,15,2013030
83,0,35139,Richard Lee,6,0,1,3,2013090
83,0,26851,Marc Leishman,6,0,2,17,2013350
83,0,27129,Luke List,6,2,2,12,2013120
83,0,33204,Shane Lowry,6,0,1,5,2013140
83,0,28158,Steve Marino,6,5,2,15,2013030
83,0,27120,Troy Matteson,6,0,1,3,2013210
83,0,27933,John Merrick,6,0,1,16,2013140
83,0,27349,Alex Noren,6,2,1,8,2013090
83,0,20443,Jin Park,6,2,2,16,2013120
83,0,22056,Cameron Percy,6,1,1,4,2013040
83,0,01948,Tim Petrovic,6,3,4,9,2013290
83,0,25818,Scott Piercy,6,0,2,2,2013380
83,0,24138,Ian Poulter,6,1,1,10,2013200
83,0,25336,Alistair Presnell,6,4,1,12,2013030
83,0,10213,Dicky Pride,6,0,2,12,2013200
83,0,26679,Kevin Stadler,6,0,4,6,2013070
83,0,21528,Henrik Stenson,6,4,4,7,2013130
