RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,07547,Craig Kanada,44.86,218,486
2,0,07749,Brett Quigley,43.86,150,342
3,0,01014,Fulton Allem,43.61,157,360
4,0,20043,Edward Fryatt,43.49,227,522
5,0,01527,Scott Hoch,42.82,185,432
6,0,02294,Willie Wood,42.71,123,288
7,0,10585,Scott McCarron,42.59,184,432
8,0,01175,Jim Carter,42.39,206,486
9,0,01098,Jay Don Blake,42.34,221,522
10,0,08931,Glen Day,42.31,198,468
11,0,01378,David Frost,42.18,205,486
12,0,23125,Brad Elder,42.16,258,612
13,0,02099,Scott Simpson,41.92,166,396
14,0,06567,Vijay Singh,41.90,181,432
15,0,20127,Chris Riley,41.76,218,522
15,0,02110,Jerry Smith,41.76,233,558
17,0,22892,Jason Gore,41.67,210,504
18,0,08375,Paul Stankowski,41.56,187,450
19,0,01685,J.L. Lewis,41.48,224,540
20,0,19846,Brian Gay,41.40,231,558
21,0,12652,Cameron Beckman,41.27,208,504
21,0,24357,K.J. Choi,41.27,208,504
23,0,01941,Tom Pernice Jr.,41.15,237,576
24,0,11032,Frank Lickliter II,41.00,214,522
24,0,08553,Lee Porter,41.00,214,522
26,0,06140,Sean Murphy,40.95,199,486
27,0,08339,Spike McRoy,40.93,221,540
28,0,02239,Scott Verplank,40.89,184,450
29,0,01139,Olin Browne,40.80,213,522
30,0,12753,David Morland IV,40.67,205,504
31,0,06315,Pete Jordan,40.63,256,630
32,0,09011,David Duval,40.35,138,342
33,0,01761,Len Mattiace,40.28,203,504
34,0,01203,Russ Cochran,40.15,159,396
35,0,06617,Brian Henninger,40.08,202,504
36,0,01723,Andrew Magee,40.00,216,540
36,0,06613,Tommy Tolles,40.00,216,540
38,0,10860,Justin Leonard,39.88,201,504
39,0,01823,Larry Mize,39.86,165,414
40,0,21633,Steve Allan,39.81,215,540
40,0,01320,Bob Estes,39.81,172,432
42,0,19881,Robert Damron,39.71,193,486
43,0,12388,Michael Clark II,39.66,207,522
44,0,01329,Brad Faxon,39.58,171,432
44,0,21805,Harrison Frazar,39.58,171,432
44,0,02218,Ted Tryba,39.58,228,576
47,0,01063,Ben Bates,39.51,128,324
48,0,01457,Jay Haas,39.44,142,360
48,0,01706,Davis Love III,39.44,142,360
50,0,01388,Robert Gamez,39.39,156,396
50,0,06515,Shaun Micheel,39.39,234,594
50,0,01810,Phil Mickelson,39.39,156,396
53,0,10425,Jay Williamson,39.38,241,612
54,0,20593,Greg Chalmers,39.33,177,450
55,0,01132,Mark Brooks,39.30,191,486
55,0,06036,Scott Dunlap,39.30,191,486
57,0,21007,Gabriel Hjertstedt,39.27,205,522
57,0,08881,Tripp Isenhour,39.27,205,522
59,0,21949,Joe Ogilvie,39.23,233,594
60,0,01093,Ronnie Black,39.22,120,306
61,0,01313,Steve Elkington,39.18,134,342
62,0,01042,Paul Azinger,39.17,141,360
62,0,01920,Craig Parry,39.17,141,360
64,0,10423,Mike Weir,39.13,162,414
65,0,12680,Shigeki Maruyama,39.10,183,468
66,0,08063,Kelly Grunewald,39.09,190,486
66,0,11011,Mike Sposa,39.09,197,504
68,0,23614,Rich Beem,39.07,211,540
69,0,07763,Doug Dunakey,38.89,217,558
69,0,10565,Ian Leggatt,38.89,196,504
69,0,22046,Geoff Ogilvy,38.89,154,396
69,0,01968,Nick Price,38.89,140,360
69,0,02010,Loren Roberts,38.89,175,450
69,0,02214,Kirk Triplett,38.89,168,432
75,0,19817,Michael Muehr,38.71,216,558
76,0,06251,Chris DiMarco,38.68,188,486
76,0,12714,Chris Tidland,38.68,188,486
78,0,01945,Kenny Perry,38.65,160,414
79,0,19824,Craig Barlow,38.64,153,396
80,0,06078,Esteban Toledo,38.57,243,630
81,0,21209,Sergio Garcia,38.56,118,306
82,0,06012,Greg Kraft,38.53,215,558
83,0,06373,José María Olazábal,38.49,97,252
84,0,20098,Stuart Appleby,38.48,187,486
85,0,22122,Andrew McLardy,38.46,180,468
86,0,01035,Tommy Armour III,38.33,207,540
86,0,01307,Joel Edwards,38.33,207,540
86,0,08075,Jerry Kelly,38.33,207,540
86,0,01797,Rocco Mediate,38.33,138,360
90,0,06034,Marco Dawson,38.30,131,342
91,0,12660,Jesper Parnevik,38.19,165,432
92,0,20094,Jonathan Kaye,38.17,213,558
93,0,02104,Jeff Sluman,38.12,199,522
94,0,20433,Mark Hensby,38.10,192,504
94,0,06595,Kevin Sutherland,38.10,192,504
96,0,12760,Danny Ellis,38.07,185,486
97,0,08993,Franklin Langham,38.06,137,360
97,0,06090,Jim McGovern,38.06,137,360
99,0,08535,Gary Nicklaus,38.05,226,594
100,0,12645,Brent Geiberger,37.92,157,414
101,0,01926,Steve Pate,37.90,191,504
102,0,01724,Jeff Maggert,37.86,184,486
103,0,20436,Garrett Willis,37.85,218,576
104,0,01928,Corey Pavin,37.83,143,378
104,0,07101,Dave Stockton Jr.,37.83,143,378
106,0,10912,Craig Perks,37.74,197,522
107,0,10809,Jim Furyk,37.73,163,432
108,0,01771,Blaine McCallister,37.70,190,504
109,0,06350,Bob May,37.68,156,414
110,0,01381,Fred Funk,37.67,217,576
111,0,01157,Tom Byrum,37.65,183,486
111,0,10457,Frank Nobilo,37.65,183,486
113,0,01619,Skip Kendall,37.63,210,558
114,0,01024,Billy Andrade,37.61,176,468
115,0,01938,David Peoples,37.59,203,540
116,0,24604,Hunter Haas,37.55,196,522
117,0,06809,Bob Burns,37.50,189,504
117,0,01249,John Daly,37.50,162,432
117,0,06643,Paul Goydos,37.50,189,504
117,0,02257,Brian Watts,37.50,108,288
121,0,01200,Keith Clearwater,37.44,155,414
122,0,10649,Tom Scherrer,37.39,175,468
122,0,06591,Rocky Walcher,37.39,175,468
124,0,01161,Mark Calcavecchia,37.37,148,396
125,0,06527,Steve Stricker,37.35,121,324
126,0,10885,Robert Allenby,37.30,188,504
127,0,06514,Kevin Johnson,37.28,208,558
128,0,06522,Ernie Els,37.25,114,306
129,0,20566,Kaname Yokoo,37.24,181,486
130,0,07457,Steve Flesch,37.22,201,540
130,0,20095,Carl Paulson,37.22,201,540
132,0,07003,David Berganio Jr.,37.20,154,414
133,0,08633,Per-Ulrik Johansson,37.10,187,504
134,0,07867,Woody Austin,37.04,220,594
135,0,06573,Brandt Jobe,36.97,193,522
135,0,02245,Grant Waite,36.97,173,468
137,0,06575,Dudley Hart,36.96,153,414
138,0,01887,Mark O'Meara,36.94,133,360
139,0,01577,Lee Janzen,36.90,186,504
140,0,21584,Richie Coughlan,36.89,166,450
141,0,01603,Jeff Julian,36.87,146,396
141,0,23621,Rory Sabbatini,36.87,146,396
143,0,21806,Paul Gow,36.75,172,468
144,0,02106,Chris Smith,36.71,185,504
145,0,08123,Jeff Brehaut,36.67,165,450
145,0,23034,Brent Schwarzrock,36.67,132,360
147,0,01487,Jeff Hart,36.63,178,486
148,0,01766,Billy Mayfair,36.51,184,504
149,0,10213,Dicky Pride,36.42,177,486
150,0,01374,Robin Freeman,36.36,216,594
151,0,06004,Stephen Ames,36.34,157,432
152,0,08057,Brian Wilson,36.30,196,540
153,0,01185,Brandel Chamblee,36.23,150,414
154,0,20498,Briny Baird,36.11,195,540
154,0,02206,David Toms,36.11,169,468
156,0,25083,Jeremy Anderson,36.01,175,486
157,0,02170,Hal Sutton,36.00,162,450
158,0,21961,Charles Howell III,35.99,149,414
159,0,06431,Jean Van de Velde,35.93,97,270
160,0,02223,Bob Tway,35.91,181,504
161,0,02002,John Riegger,35.90,168,468
162,0,01361,Dan Forsman,35.88,155,432
163,0,01553,John Huston,35.80,116,324
164,0,10963,Jimmy Green,35.76,206,576
165,0,08537,J.P. Hayes,35.75,148,414
166,0,01927,Dennis Paulson,35.42,153,432
167,0,01418,Bill Glasson,35.33,159,450
168,0,01707,Steve Lowery,35.26,165,468
169,0,06332,Neal Lancaster,35.24,222,630
170,0,01599,Steve Jones,35.19,152,432
171,0,01666,Bernhard Langer,35.07,101,288
172,0,22051,Ben Ferguson,35.06,183,522
173,0,20229,Stewart Cink,34.98,170,486
174,0,19972,José Coceres,34.97,107,306
175,0,01475,Donnie Hammond,34.92,88,252
176,0,10201,Matt Gogel,34.67,156,450
177,0,01677,Tom Lehman,34.66,131,378
178,0,10962,Bradley Hughes,34.55,199,576
179,0,20099,Doug Barron,34.44,155,450
180,0,20574,Mathew Goggin,34.38,198,576
181,0,23353,J.J. Henry,34.36,167,486
182,0,02279,Mark Wiebe,34.30,142,414
183,0,12705,Cliff Kresge,34.26,185,540
184,0,08793,Tiger Woods,34.21,117,342
185,0,02101,Joey Sindelar,34.03,147,432
186,0,01943,Chris Perry,34.00,153,450
187,0,12823,Carlos Franco,33.74,164,486
188,0,08545,Glen Hnatiuk,33.70,182,540
189,0,10733,Kent Jones,33.53,169,504
190,0,01219,John Cook,33.33,138,414
191,0,06621,Joe Durant,31.56,142,450
192,0,12782,Tim Herron,31.48,153,486
193,0,02246,Duffy Waldorf,30.89,139,450
194,0,01226,Fred Couples,30.70,105,342
