RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,20099,Doug Barron,45.77,173,378
2,0,02257,Brian Watts,45.49,131,288
3,0,02099,Scott Simpson,44.18,167,378
4,0,01603,Jeff Julian,43.69,173,396
5,0,20127,Chris Riley,43.49,227,522
6,0,01797,Rocco Mediate,43.14,132,306
7,0,01329,Brad Faxon,43.06,186,432
8,0,01175,Jim Carter,42.80,208,486
9,0,01771,Blaine McCallister,42.66,215,504
10,0,21633,Steve Allan,42.41,229,540
11,0,01378,David Frost,42.31,198,468
12,0,07547,Craig Kanada,42.18,205,486
13,0,01577,Lee Janzen,42.06,212,504
14,0,01810,Phil Mickelson,41.92,166,396
15,0,20043,Edward Fryatt,41.67,225,540
15,0,01619,Skip Kendall,41.67,225,540
15,0,01920,Craig Parry,41.67,150,360
18,0,20098,Stuart Appleby,41.56,202,486
19,0,01457,Jay Haas,41.39,149,360
19,0,06090,Jim McGovern,41.39,149,360
21,0,01945,Kenny Perry,41.30,171,414
22,0,01249,John Daly,41.20,178,432
23,0,10912,Craig Perks,41.19,215,522
24,0,19972,José Coceres,41.18,126,306
25,0,08993,Franklin Langham,41.11,148,360
26,0,10733,Kent Jones,41.07,207,504
27,0,06527,Steve Stricker,41.05,133,324
28,0,19846,Brian Gay,41.04,229,558
29,0,08881,Tripp Isenhour,41.00,214,522
29,0,01761,Len Mattiace,41.00,214,522
31,0,12645,Brent Geiberger,40.91,162,396
32,0,01203,Russ Cochran,40.83,147,360
33,0,24604,Hunter Haas,40.80,213,522
33,0,01941,Tom Pernice Jr.,40.80,235,576
35,0,21949,Joe Ogilvie,40.74,242,594
35,0,10425,Jay Williamson,40.74,220,540
37,0,02294,Willie Wood,40.63,117,288
38,0,01887,Mark O'Meara,40.56,146,360
39,0,12753,David Morland IV,40.53,197,486
40,0,08553,Lee Porter,40.42,211,522
40,0,02104,Jeff Sluman,40.42,211,522
42,0,19881,Robert Damron,40.38,189,468
42,0,08931,Glen Day,40.38,189,468
42,0,06591,Rocky Walcher,40.38,189,468
45,0,06643,Paul Goydos,40.28,203,504
46,0,01307,Joel Edwards,40.23,210,522
47,0,21806,Paul Gow,40.22,181,450
48,0,07867,Woody Austin,40.07,238,594
49,0,01361,Dan Forsman,40.05,173,432
50,0,12680,Shigeki Maruyama,40.00,180,450
50,0,06078,Esteban Toledo,40.00,252,630
52,0,07003,David Berganio Jr.,39.95,151,378
53,0,20433,Mark Hensby,39.92,194,486
54,0,24357,K.J. Choi,39.88,201,504
55,0,23125,Brad Elder,39.87,244,612
56,0,20593,Greg Chalmers,39.81,172,432
57,0,01157,Tom Byrum,39.78,179,450
57,0,02110,Jerry Smith,39.78,222,558
59,0,01766,Billy Mayfair,39.68,200,504
59,0,07101,Dave Stockton Jr.,39.68,150,378
61,0,01185,Brandel Chamblee,39.61,164,414
62,0,12660,Jesper Parnevik,39.58,171,432
63,0,06036,Scott Dunlap,39.53,185,468
64,0,22892,Jason Gore,39.48,199,504
65,0,07749,Brett Quigley,39.47,135,342
66,0,20094,Jonathan Kaye,39.43,220,558
67,0,01927,Dennis Paulson,39.37,163,414
68,0,21805,Harrison Frazar,39.35,170,432
68,0,01599,Steve Jones,39.35,170,432
70,0,01707,Steve Lowery,39.32,184,468
71,0,01723,Andrew Magee,39.26,212,540
72,0,06012,Greg Kraft,39.25,219,558
73,0,01666,Bernhard Langer,39.24,113,288
74,0,01219,John Cook,39.13,162,414
75,0,01014,Fulton Allem,38.89,140,360
75,0,10201,Matt Gogel,38.89,175,450
75,0,06315,Pete Jordan,38.89,231,594
75,0,08339,Spike McRoy,38.89,210,540
75,0,02214,Kirk Triplett,38.89,161,414
80,0,10962,Bradley Hughes,38.71,216,558
81,0,01132,Mark Brooks,38.68,181,468
81,0,06251,Chris DiMarco,38.68,188,486
81,0,01926,Steve Pate,38.68,188,486
84,0,08537,J.P. Hayes,38.65,160,414
85,0,01161,Mark Calcavecchia,38.64,153,396
86,0,01042,Paul Azinger,38.61,139,360
86,0,01968,Nick Price,38.61,139,360
88,0,02218,Ted Tryba,38.54,222,576
89,0,01685,J.L. Lewis,38.52,208,540
90,0,11032,Frank Lickliter II,38.51,201,522
91,0,12760,Danny Ellis,38.48,187,486
92,0,20566,Kaname Yokoo,38.46,180,468
93,0,01381,Fred Funk,38.35,214,558
93,0,19817,Michael Muehr,38.35,214,558
95,0,01098,Jay Don Blake,38.31,200,522
95,0,21007,Gabriel Hjertstedt,38.31,200,522
95,0,02106,Chris Smith,38.31,200,522
98,0,10860,Justin Leonard,38.29,193,504
99,0,25083,Jeremy Anderson,38.25,179,468
100,0,08375,Paul Stankowski,38.22,172,450
101,0,20436,Garrett Willis,38.17,213,558
102,0,07457,Steve Flesch,38.15,206,540
102,0,08545,Glen Hnatiuk,38.15,206,540
104,0,06809,Bob Burns,38.10,192,504
104,0,01475,Donnie Hammond,38.10,96,252
104,0,02101,Joey Sindelar,38.10,144,378
107,0,01487,Jeff Hart,38.07,185,486
108,0,10963,Jimmy Green,38.02,219,576
109,0,08063,Kelly Grunewald,38.00,171,450
110,0,22051,Ben Ferguson,37.93,198,522
110,0,08057,Brian Wilson,37.93,198,522
112,0,21209,Sergio Garcia,37.91,116,306
113,0,12652,Cameron Beckman,37.90,191,504
114,0,01093,Ronnie Black,37.85,109,288
115,0,01374,Robin Freeman,37.71,224,594
116,0,06004,Stephen Ames,37.68,156,414
117,0,12705,Cliff Kresge,37.59,203,540
118,0,10213,Dicky Pride,37.56,169,450
118,0,10649,Tom Scherrer,37.56,169,450
120,0,01139,Olin Browne,37.55,196,522
121,0,06617,Brian Henninger,37.50,189,504
122,0,01823,Larry Mize,37.44,155,414
123,0,06140,Sean Murphy,37.39,175,468
124,0,12388,Michael Clark II,37.36,195,522
125,0,01063,Ben Bates,37.35,121,324
125,0,06034,Marco Dawson,37.35,121,324
127,0,06332,Neal Lancaster,37.28,208,558
128,0,01024,Billy Andrade,37.18,174,468
129,0,23614,Rich Beem,37.16,194,522
