RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,33204,Shane Lowry,67.86,140,95
2,0,26499,Rafa Cabrera Bello,65.15,198,129
3,0,27958,Ryan Blaum,64.92,325,211
4,0,34360,Patrick Reed,63.20,375,237
5,0,26329,Louis Oosthuizen,63.14,236,149
6,0,34409,David Lingmerth,62.79,301,189
7,0,35891,Cameron Smith,62.77,274,172
8,0,29479,Scott Brown,62.69,327,205
9,0,27644,Brian Harman,62.39,343,214
10,0,06522,Ernie Els,61.88,160,99
11,0,32333,Kevin Tway,61.83,338,209
12,0,20593,Greg Chalmers,61.64,305,188
13,0,30852,Ryo Ishikawa,61.46,192,118
14,0,34099,Harris English,61.04,308,188
15,0,27649,Brandt Snedeker,60.71,168,102
16,0,36689,Brooks Koepka,60.54,294,178
17,0,24507,Jason Bohn,60.49,243,147
17,0,29478,Kevin Kisner,60.49,324,196
19,0,46443,Brian Campbell,60.47,172,104
20,0,34466,Peter Malnati,60.44,321,194
21,0,32102,Rickie Fowler,60.43,278,168
22,0,25191,Gonzalo Fernandez-Castaño,60.31,194,117
22,0,21961,Charles Howell III,60.31,262,158
24,0,34098,Russell Henley,60.11,351,211
25,0,35545,Blayne Barber,60.07,283,170
26,0,29221,Webb Simpson,60.00,340,204
27,0,27770,Camilo Villegas,59.93,267,160
28,0,29926,Danny Lee,59.88,334,200
29,0,34174,John Huh,59.70,335,200
30,0,34358,Jonathan Randolph,59.69,258,154
31,0,27936,Martin Laird,59.67,305,182
32,0,23983,Luke Donald,59.64,166,99
33,0,24138,Ian Poulter,59.48,232,138
34,0,26476,Chez Reavie,59.36,342,203
35,0,24024,Zach Johnson,59.29,280,166
36,0,24140,Sean O'Hair,59.27,302,179
37,0,47128,Richy Werenski,59.23,233,138
38,0,48081,Xander Schauffele,59.22,282,167
39,0,31416,Derek Fathauer,59.14,279,165
40,0,25892,Steve Wheatcroft,59.12,159,94
41,0,27895,Jonas Blixt,59.03,288,170
41,0,22986,Søren Kjeldsen,59.03,144,85
43,0,49771,J.T. Poston,58.90,292,172
44,0,12716,Charley Hoffman,58.80,432,254
45,0,35506,Mackenzie Hughes,58.75,383,225
46,0,28252,Seamus Power,58.52,270,158
