RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,26499,Rafa Cabrera Bello,66.67,27,18
2,0,48081,Xander Schauffele,59.38,32,19
3,0,30925,Dustin Johnson,58.70,46,27
4,0,23983,Luke Donald,58.33,24,14
5,0,39954,Cody Gribble,58.00,50,29
6,0,46970,Jon Rahm,57.78,45,26
6,0,33418,Shawn Stefani,57.78,45,26
8,0,47128,Richy Werenski,57.69,26,15
9,0,46440,Smylie Kaufman,57.45,47,27
10,0,30191,Julián Etulain,56.41,39,22
11,0,35891,Cameron Smith,55.26,38,21
12,0,28679,Fabián Gómez,54.76,42,23
13,0,27770,Camilo Villegas,54.55,55,30
14,0,23800,Bryce Molder,54.17,48,26
15,0,26329,Louis Oosthuizen,54.00,50,27
16,0,27649,Brandt Snedeker,53.85,26,14
17,0,20157,Retief Goosen,53.33,30,16
18,0,27466,Spencer Levin,52.78,36,19
19,0,25720,Chad Collins,52.63,38,20
20,0,28420,Ryan Brehm,52.27,44,23
21,0,32150,Michael Thompson,52.17,23,12
22,0,27895,Jonas Blixt,51.92,52,27
23,0,19803,Ryan Armour,51.28,39,20
24,0,37455,Si Woo Kim,51.06,47,24
25,0,29479,Scott Brown,50.00,58,29
25,0,25686,Jason Dufner,50.00,56,28
25,0,25191,Gonzalo Fernandez-Castaño,50.00,32,16
25,0,34098,Russell Henley,50.00,58,29
25,0,30852,Ryo Ishikawa,50.00,32,16
25,0,34409,David Lingmerth,50.00,44,22
25,0,25572,Graeme McDowell,50.00,38,19
32,0,27974,Sung Kang,49.12,57,28
33,0,24361,Pat Perez,49.06,53,26
34,0,27644,Brian Harman,48.98,49,24
35,0,33448,Justin Thomas,48.72,39,19
36,0,20229,Stewart Cink,48.65,37,18
37,0,26300,Matt Jones,48.48,33,16
38,0,32640,Troy Merritt,48.44,64,31
39,0,28089,Jason Day,48.28,29,14
40,0,22986,Søren Kjeldsen,48.15,27,13
41,0,22056,Cameron Percy,48.00,50,24
42,0,34174,John Huh,47.92,48,23
43,0,35450,Patrick Cantlay,47.83,23,11
44,0,39324,J.J. Spaun,47.62,42,20
45,0,36689,Brooks Koepka,47.06,51,24
46,0,29221,Webb Simpson,46.94,49,23
46,0,26951,Johnson Wagner,46.94,49,23
48,0,29485,Brett Stegmaier,46.88,32,15
49,0,21961,Charles Howell III,46.51,43,20
49,0,34046,Jordan Spieth,46.51,43,20
51,0,46443,Brian Campbell,46.43,28,13
52,0,28252,Seamus Power,46.34,41,19
53,0,29223,Sam Saunders,46.30,54,25
54,0,39975,Michael Kim,46.15,52,24
55,0,25345,Carl Pettersson,46.00,50,23
56,0,29926,Danny Lee,45.45,44,20
57,0,29908,C.T. Pan,45.24,42,19
57,0,27095,Nick Watney,45.24,42,19
59,0,48084,Wesley Bryan,45.10,51,23
60,0,22371,Aaron Baddeley,45.00,40,18
61,0,33413,Ben Martin,44.90,49,22
62,0,29725,Tony Finau,44.64,56,25
63,0,28500,Martin Flores,44.44,45,20
64,0,24024,Zach Johnson,44.19,43,19
65,0,37454,Whee Kim,44.12,34,15
66,0,28237,Rory McIlroy,44.00,25,11
67,0,24846,Ricky Barnes,43.94,66,29
68,0,29476,Kyle Reifers,43.90,41,18
69,0,28307,Matt Every,43.86,57,25
70,0,35110,Brett Drewitt,43.75,32,14
71,0,27958,Ryan Blaum,43.40,53,23
72,0,31202,William McGirt,43.28,67,29
73,0,22405,Justin Rose,43.24,37,16
74,0,46601,Trey Mullinax,43.14,51,22
75,0,27064,Jhonattan Vegas,43.10,58,25
76,0,26476,Chez Reavie,43.06,72,31
77,0,29974,Branden Grace,42.86,28,12
77,0,46550,Brandon Hagy,42.86,42,18
77,0,33122,Russell Knox,42.86,35,15
77,0,24781,Hunter Mahan,42.86,28,12
77,0,32333,Kevin Tway,42.86,49,21
77,0,31323,Gary Woodland,42.86,56,24
83,0,34466,Peter Malnati,42.59,54,23
84,0,46501,Ollie Schniederjans,42.37,59,25
85,0,34099,Harris English,42.22,45,19
85,0,35879,Kelly Kraft,42.22,45,19
87,0,25900,Lucas Glover,41.94,62,26
87,0,33399,Adam Hadwin,41.94,62,26
87,0,23325,Vaughn Taylor,41.94,62,26
90,0,22046,Geoff Ogilvy,41.86,43,18
91,0,27214,Kevin Streelman,41.82,55,23
92,0,32448,James Hahn,41.67,48,20
92,0,37189,Harold Varner III,41.67,60,25
94,0,33120,Mark Anderson,41.38,29,12
94,0,32839,Hideki Matsuyama,41.38,29,12
96,0,24358,Robert Garrigus,41.30,46,19
97,0,25198,Francesco Molinari,41.18,51,21
97,0,25892,Steve Wheatcroft,41.18,17,7
99,0,29478,Kevin Kisner,41.07,56,23
100,0,26596,Ryan Moore,41.03,39,16
101,0,33141,Keegan Bradley,40.91,66,27
101,0,36801,Mark Hubbard,40.91,44,18
103,0,40026,Daniel Berger,40.82,49,20
103,0,29289,S.Y. Noh,40.82,49,20
105,0,06522,Ernie Els,40.74,27,11
105,0,37278,Nicholas Lindheim,40.74,27,11
107,0,28132,Tyrone Van Aswegen,40.38,52,21
108,0,49771,J.T. Poston,40.35,57,23
109,0,40058,Zac Blair,40.00,65,26
109,0,29740,Brad Fritsch,40.00,25,10
109,0,23108,Matt Kuchar,40.00,45,18
109,0,46732,Rick Lamb,40.00,35,14
109,0,27963,Chris Stroud,40.00,40,16
109,0,33419,Cameron Tringale,40.00,40,16
115,0,34264,Hudson Swafford,39.66,58,23
116,0,25364,Paul Casey,39.62,53,21
117,0,27936,Martin Laird,39.58,48,19
118,0,27141,J.B. Holmes,39.53,43,17
119,0,10809,Jim Furyk,39.39,33,13
120,0,30110,Kyle Stanley,39.34,61,24
121,0,20771,Steven Alker,39.13,23,9
121,0,24140,Sean O'Hair,39.13,46,18
123,0,31416,Derek Fathauer,38.78,49,19
123,0,01810,Phil Mickelson,38.78,49,19
125,0,33948,Byeong Hun An,38.71,31,12
125,0,34360,Patrick Reed,38.71,62,24
127,0,30944,Jason Kokrak,38.60,57,22
128,0,35532,Tom Hoge,38.46,26,10
129,0,35300,Andrew Loupe,38.24,34,13
130,0,25396,Kevin Na,38.18,55,21
131,0,23497,Tag Ridings,38.10,42,16
131,0,34431,Robert Streb,38.10,63,24
131,0,25834,Daniel Summerhays,38.10,63,24
134,0,25349,Tim Wilkinson,37.93,29,11
135,0,31420,Anirban Lahiri,37.84,37,14
136,0,24507,Jason Bohn,37.78,45,17
