RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,32102,Rickie Fowler,7.5
2,0,36689,Brooks Koepka,7.1
3,0,25686,Jason Dufner,6.9
3,0,34098,Russell Henley,6.9
5,0,25572,Graeme McDowell,6.8
5,0,25396,Kevin Na,6.8
7,0,35450,Patrick Cantlay,6.7
7,0,33448,Justin Thomas,6.7
9,0,20229,Stewart Cink,6.6
10,0,21209,Sergio Garcia,6.4
10,0,35506,Mackenzie Hughes,6.4
12,0,25364,Paul Casey,6.3
12,0,31646,Emiliano Grillo,6.3
14,0,33399,Adam Hadwin,6.2
14,0,26851,Marc Leishman,6.2
14,0,22405,Justin Rose,6.2
14,0,27649,Brandt Snedeker,6.2
14,0,34046,Jordan Spieth,6.2
19,0,26329,Louis Oosthuizen,6.1
19,0,24361,Pat Perez,6.1
19,0,46970,Jon Rahm,6.1
19,0,30110,Kyle Stanley,6.1
23,0,40026,Daniel Berger,6.0
23,0,27644,Brian Harman,6.0
23,0,29478,Kevin Kisner,6.0
23,0,34360,Patrick Reed,6.0
23,0,48081,Xander Schauffele,6.0
23,0,24502,Adam Scott,6.0
29,0,48084,Wesley Bryan,5.9
29,0,28089,Jason Day,5.9
29,0,24024,Zach Johnson,5.9
29,0,23108,Matt Kuchar,5.9
29,0,01810,Phil Mickelson,5.9
29,0,26476,Chez Reavie,5.9
35,0,29221,Webb Simpson,5.8
35,0,29518,Brendan Steele,5.8
35,0,23325,Vaughn Taylor,5.8
38,0,35545,Blayne Barber,5.7
38,0,40058,Zac Blair,5.7
38,0,27436,Graham DeLaet,5.7
38,0,27141,J.B. Holmes,5.7
38,0,29420,Billy Horschel,5.7
38,0,34409,David Lingmerth,5.7
38,0,33204,Shane Lowry,5.7
45,0,26499,Rafa Cabrera Bello,5.6
45,0,25900,Lucas Glover,5.6
45,0,48822,Sebastián Muñoz,5.6
45,0,24140,Sean O'Hair,5.6
45,0,26331,Charl Schwartzel,5.6
50,0,27958,Ryan Blaum,5.5
50,0,33141,Keegan Bradley,5.5
50,0,29725,Tony Finau,5.5
50,0,25198,Francesco Molinari,5.5
54,0,28500,Martin Flores,5.4
54,0,39954,Cody Gribble,5.4
54,0,12716,Charley Hoffman,5.4
54,0,29222,Billy Hurley III,5.4
54,0,26596,Ryan Moore,5.4
54,0,23497,Tag Ridings,5.4
54,0,32150,Michael Thompson,5.4
61,0,23983,Luke Donald,5.3
61,0,10809,Jim Furyk,5.3
61,0,19846,Brian Gay,5.3
61,0,27974,Sung Kang,5.3
61,0,39975,Michael Kim,5.3
61,0,29926,Danny Lee,5.3
61,0,46501,Ollie Schniederjans,5.3
61,0,27095,Nick Watney,5.3
61,0,25892,Steve Wheatcroft,5.3
61,0,31323,Gary Woodland,5.3
71,0,33948,Byeong Hun An,5.2
71,0,21961,Charles Howell III,5.2
71,0,34174,John Huh,5.2
71,0,27936,Martin Laird,5.2
71,0,37278,Nicholas Lindheim,5.2
71,0,29461,Jamie Lovemark,5.2
71,0,27214,Kevin Streelman,5.2
71,0,37189,Harold Varner III,5.2
71,0,27770,Camilo Villegas,5.2
71,0,25804,Bubba Watson,5.2
81,0,23541,Ben Crane,5.1
81,0,34099,Harris English,5.1
81,0,33461,Morgan Hoffmann,5.1
81,0,37454,Whee Kim,5.1
81,0,22986,Søren Kjeldsen,5.1
86,0,29720,Andres Gonzales,5.0
86,0,46550,Brandon Hagy,5.0
86,0,30926,Chris Kirk,5.0
86,0,34466,Peter Malnati,5.0
86,0,32839,Hideki Matsuyama,5.0
86,0,29289,S.Y. Noh,5.0
86,0,28252,Seamus Power,5.0
86,0,25834,Daniel Summerhays,5.0
86,0,25493,Nick Taylor,5.0
95,0,35532,Tom Hoge,4.9
95,0,26300,Matt Jones,4.9
95,0,33122,Russell Knox,4.9
95,0,33413,Ben Martin,4.9
95,0,28237,Rory McIlroy,4.9
95,0,34213,Grayson Murray,4.9
95,0,34431,Robert Streb,4.9
95,0,25632,Jimmy Walker,4.9
103,0,29479,Scott Brown,4.8
103,0,32366,Kevin Chappell,4.8
103,0,24924,Bill Haas,4.8
103,0,32448,James Hahn,4.8
103,0,30925,Dustin Johnson,4.8
103,0,30944,Jason Kokrak,4.8
103,0,25240,D.A. Points,4.8
103,0,29223,Sam Saunders,4.8
103,0,39324,J.J. Spaun,4.8
103,0,34264,Hudson Swafford,4.8
113,0,28420,Ryan Brehm,4.7
113,0,22046,Geoff Ogilvy,4.7
113,0,20572,Rod Pampling,4.7
113,0,24138,Ian Poulter,4.7
113,0,23621,Rory Sabbatini,4.7
118,0,27895,Jonas Blixt,4.6
118,0,12510,Chad Campbell,4.6
118,0,34021,Bud Cauley,4.6
118,0,29974,Branden Grace,4.6
118,0,27129,Luke List,4.6
118,0,46601,Trey Mullinax,4.6
118,0,25818,Scott Piercy,4.6
118,0,35891,Cameron Smith,4.6
118,0,31560,Brian Stuard,4.6
127,0,31420,Anirban Lahiri,4.5
127,0,29908,C.T. Pan,4.5
127,0,36699,Patrick Rodgers,4.5
127,0,30692,Scott Stallings,4.5
127,0,32333,Kevin Tway,4.5
127,0,27064,Jhonattan Vegas,4.5
133,0,24846,Ricky Barnes,4.4
133,0,20472,Alex Cejka,4.4
133,0,47959,Bryson DeChambeau,4.4
133,0,30191,Julián Etulain,4.4
133,0,46440,Smylie Kaufman,4.4
138,0,22371,Aaron Baddeley,4.3
138,0,40009,Dominic Bozzelli,4.3
138,0,25191,Gonzalo Fernandez-Castaño,4.3
138,0,24358,Robert Garrigus,4.3
138,0,28679,Fabián Gómez,4.3
138,0,26758,David Hearn,4.3
138,0,31557,Jim Herman,4.3
138,0,36801,Mark Hubbard,4.3
138,0,32757,Patton Kizzire,4.3
138,0,32640,Troy Merritt,4.3
138,0,22056,Cameron Percy,4.3
138,0,33419,Cameron Tringale,4.3
138,0,26951,Johnson Wagner,4.3
151,0,19803,Ryan Armour,4.2
151,0,46443,Brian Campbell,4.2
151,0,31202,William McGirt,4.2
151,0,25345,Carl Pettersson,4.2
151,0,49771,J.T. Poston,4.2
151,0,47128,Richy Werenski,4.2
157,0,24357,K.J. Choi,4.1
157,0,06522,Ernie Els,4.1
157,0,31416,Derek Fathauer,4.1
157,0,23353,J.J. Henry,4.1
157,0,29485,Brett Stegmaier,4.1
162,0,28307,Matt Every,4.0
162,0,23800,Bryce Molder,4.0
162,0,33418,Shawn Stefani,4.0
162,0,28132,Tyrone Van Aswegen,4.0
162,0,26289,Boo Weekley,4.0
167,0,20771,Steven Alker,3.9
167,0,20104,Ken Duke,3.9
167,0,24781,Hunter Mahan,3.9
170,0,20593,Greg Chalmers,3.8
170,0,29740,Brad Fritsch,3.8
170,0,35879,Kelly Kraft,3.8
170,0,46732,Rick Lamb,3.8
170,0,34358,Jonathan Randolph,3.8
170,0,29476,Kyle Reifers,3.8
176,0,24507,Jason Bohn,3.7
