RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
57,0,47347,Adam Schenk,48.19,160,332
58,0,35421,Brandon Harkins,48.12,128,266
59,0,49771,J.T. Poston,48.09,151,314
60,0,21528,Henrik Stenson,48.08,75,156
61,0,46435,Austin Cook,48.06,99,206
62,0,31646,Emiliano Grillo,48.02,121,252
63,0,34046,Jordan Spieth,47.95,117,244
64,0,36799,Stephan Jaeger,47.79,108,226
65,0,30191,Julián Etulain,47.69,103,216
66,0,49960,Sepp Straka,47.50,114,240
67,0,27936,Martin Laird,47.29,122,258
68,0,34306,John Chin,47.25,86,182
69,0,23320,Ryan Palmer,47.14,99,210
70,0,36699,Patrick Rodgers,46.99,78,166
71,0,26951,Johnson Wagner,46.81,88,188
72,0,47504,Sam Burns,46.80,117,250
73,0,30944,Jason Kokrak,46.62,138,296
74,0,34099,Harris English,46.55,135,290
75,0,25900,Lucas Glover,46.53,134,288
76,0,29268,Bronson Burgoon,46.51,80,172
77,0,21961,Charles Howell III,46.46,138,297
78,0,34076,Joel Dahmen,46.43,143,308
79,0,34256,Andrew Putnam,46.34,114,246
80,0,25818,Scott Piercy,46.32,126,272
81,0,35376,Roberto Díaz,46.23,98,212
82,0,27349,Alex Noren,46.15,84,182
83,0,26476,Chez Reavie,46.13,131,284
84,0,33419,Cameron Tringale,45.91,101,220
85,0,30110,Kyle Stanley,45.90,112,244
86,0,40026,Daniel Berger,45.88,89,194
87,0,35732,Wes Roach,45.85,94,205
88,0,26499,Rafa Cabrera Bello,45.73,107,234
88,0,40098,Matt Fitzpatrick,45.73,75,164
88,0,35506,Mackenzie Hughes,45.73,107,234
88,0,35891,Cameron Smith,45.73,107,234
92,0,27958,Ryan Blaum,45.69,122,267
93,0,33486,Roger Sloan,45.63,120,263
94,0,34466,Peter Malnati,45.59,119,261
95,0,49298,Kramer Hickok,45.56,113,248
96,0,30978,Kiradech Aphibarnrat,45.41,89,196
97,0,32150,Michael Thompson,45.37,103,227
98,0,29518,Brendan Steele,45.33,97,214
99,0,26596,Ryan Moore,45.28,115,254
99,0,30692,Scott Stallings,45.28,120,265
101,0,27649,Brandt Snedeker,45.22,142,314
102,0,29479,Scott Brown,45.20,113,250
103,0,29223,Sam Saunders,45.19,108,239
104,0,33122,Russell Knox,45.09,101,224
104,0,28775,Nate Lashley,45.09,101,224
106,0,40115,Adam Svensson,44.95,98,218
107,0,23325,Vaughn Taylor,44.90,132,294
108,0,33418,Shawn Stefani,44.76,111,248
109,0,29908,C.T. Pan,44.74,119,266
109,0,27214,Kevin Streelman,44.74,119,266
111,0,29974,Branden Grace,44.64,100,224
112,0,24361,Pat Perez,44.61,91,204
113,0,30946,Alex Prugh,44.59,103,231
114,0,45526,Abraham Ancer,44.53,122,274
114,0,35461,Beau Hossler,44.53,122,274
116,0,35617,Martin Trainer,44.39,91,205
117,0,36852,Jim Knous,44.32,78,176
118,0,37189,Harold Varner III,44.14,113,256
119,0,46501,Ollie Schniederjans,44.08,108,245
120,0,47128,Richy Werenski,43.94,116,264
121,0,32058,José de Jesús Rodríguez,43.87,93,212
122,0,29535,Brice Garnett,43.80,120,274
123,0,27644,Brian Harman,43.75,119,272
124,0,25493,Nick Taylor,43.71,132,302
125,0,32791,K.H. Lee,43.59,119,273
126,0,28259,Sangmoon Bae,43.53,74,170
127,0,30911,Tommy Fleetwood,43.50,87,200
128,0,26329,Louis Oosthuizen,43.20,89,206
129,0,19846,Brian Gay,43.17,120,278
130,0,29478,Kevin Kisner,43.01,117,272
131,0,27330,Josh Teater,42.99,92,214
132,0,34563,Chesson Hadley,42.92,103,240
133,0,28252,Seamus Power,42.79,98,229
134,0,33141,Keegan Bradley,42.75,112,262
134,0,33667,Carlos Ortiz,42.75,112,262
136,0,39997,Corey Conners,42.59,115,270
137,0,25632,Jimmy Walker,42.55,100,235
138,0,34363,Tyrrell Hatton,42.47,79,186
139,0,25396,Kevin Na,42.41,81,191
140,0,45486,Joaquin Niemann,42.38,128,302
141,0,31557,Jim Herman,42.31,66,156
141,0,32757,Patton Kizzire,42.31,99,234
141,0,34431,Robert Streb,42.31,99,234
144,0,39327,Ben Silverman,42.20,92,218
145,0,25572,Graeme McDowell,42.11,96,228
146,0,29420,Billy Horschel,42.05,127,302
147,0,29926,Danny Lee,42.00,105,250
148,0,35879,Kelly Kraft,41.86,108,258
149,0,19803,Ryan Armour,41.84,123,294
150,0,22371,Aaron Baddeley,41.67,80,192
150,0,24781,Hunter Mahan,41.67,85,204
152,0,45609,Tyler Duncan,41.44,109,263
153,0,10809,Jim Furyk,41.43,87,210
154,0,29484,Peter Uihlein,41.41,106,256
155,0,25686,Jason Dufner,41.38,96,232
156,0,33410,Andrew Landry,41.25,99,240
157,0,47990,Kyle Jones,41.20,89,216
158,0,37454,Whee Kim,40.97,93,227
159,0,24024,Zach Johnson,40.96,77,188
160,0,21731,Freddie Jacobson,40.85,67,164
161,0,27963,Chris Stroud,40.69,83,204
162,0,49303,Anders Albertson,40.57,86,212
163,0,34098,Russell Henley,40.19,86,214
164,0,37340,Chase Wright,40.18,88,219
165,0,27895,Jonas Blixt,40.08,97,242
166,0,24925,Jonathan Byrd,39.88,67,168
167,0,27141,J.B. Holmes,39.83,96,241
168,0,01810,Phil Mickelson,39.80,78,196
169,0,34261,Scott Langley,39.74,93,234
170,0,27556,Ted Potter Jr.,39.66,94,237
171,0,06522,Ernie Els,39.51,64,162
172,0,32200,Roberto Castro,39.41,93,236
173,0,31420,Anirban Lahiri,39.17,85,217
174,0,35532,Tom Hoge,39.04,114,292
175,0,37380,Curtis Luck,39.00,78,200
176,0,12716,Charley Hoffman,38.89,91,234
177,0,25198,Francesco Molinari,38.51,67,174
178,0,30786,Brady Schnell,37.95,63,166
179,0,35449,Adam Long,37.92,91,240
180,0,28679,Fabián Gómez,37.75,77,204
181,0,32816,Satoshi Kodaira,37.74,80,212
182,0,26758,David Hearn,37.50,60,160
183,0,46523,Joey Garber,36.90,69,187
184,0,31560,Brian Stuard,36.36,112,308
185,0,39975,Michael Kim,34.50,69,200
186,0,20572,Rod Pampling,33.93,57,168
187,0,20472,Alex Cejka,33.54,55,164
188,0,23353,J.J. Henry,27.71,46,166
