RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,33448,Justin Thomas,21.54,171,794
2,0,26499,Rafa Cabrera Bello,21.32,152,713
3,0,28237,Rory McIlroy,20.87,154,738
4,0,01810,Phil Mickelson,20.53,132,643
5,0,34046,Jordan Spieth,20.33,175,861
6,0,36689,Brooks Koepka,20.22,165,816
7,0,35450,Patrick Cantlay,20.13,157,780
8,0,37340,Chase Wright,20.03,149,744
9,0,23320,Ryan Palmer,19.92,142,713
10,0,49960,Sepp Straka,19.79,151,763
11,0,40009,Dominic Bozzelli,19.78,143,723
11,0,46970,Jon Rahm,19.78,144,728
13,0,31323,Gary Woodland,19.58,178,909
14,0,49964,Aaron Wise,19.52,146,748
15,0,24502,Adam Scott,19.39,127,655
16,0,34098,Russell Henley,19.32,147,761
17,0,35421,Brandon Harkins,19.30,172,891
18,0,35461,Beau Hossler,19.21,170,885
18,0,33419,Cameron Tringale,19.21,132,687
20,0,27330,Josh Teater,19.09,138,723
21,0,48081,Xander Schauffele,19.05,152,798
22,0,51766,Wyndham Clark,19.01,173,910
23,0,45526,Abraham Ancer,18.89,181,958
24,0,34256,Andrew Putnam,18.88,155,821
25,0,27556,Ted Potter Jr.,18.87,143,758
26,0,22405,Justin Rose,18.86,126,668
27,0,32839,Hideki Matsuyama,18.84,179,950
28,0,25818,Scott Piercy,18.82,176,935
29,0,45486,Joaquin Niemann,18.79,195,1038
30,0,26476,Chez Reavie,18.78,188,1001
31,0,49766,Hank Lebioda,18.77,141,751
32,0,33410,Andrew Landry,18.72,149,796
33,0,28775,Nate Lashley,18.71,136,727
34,0,30925,Dustin Johnson,18.68,141,755
35,0,33948,Byeong Hun An,18.62,154,827
36,0,32102,Rickie Fowler,18.58,152,818
37,0,23325,Vaughn Taylor,18.56,181,975
38,0,29926,Danny Lee,18.52,163,880
39,0,27064,Jhonattan Vegas,18.49,142,768
40,0,39971,Sungjae Im,18.47,235,1272
41,0,26951,Johnson Wagner,18.46,115,623
42,0,30944,Jason Kokrak,18.44,177,960
43,0,29221,Webb Simpson,18.43,160,868
44,0,49771,J.T. Poston,18.39,189,1028
45,0,31560,Brian Stuard,18.34,184,1003
46,0,32640,Troy Merritt,18.33,121,660
47,0,37455,Si Woo Kim,18.30,159,869
48,0,33486,Roger Sloan,18.28,166,908
49,0,47504,Sam Burns,18.26,153,838
49,0,34360,Patrick Reed,18.26,174,953
51,0,22371,Aaron Baddeley,18.20,105,577
52,0,34021,Bud Cauley,18.19,161,885
52,0,25493,Nick Taylor,18.19,181,995
54,0,29478,Kevin Kisner,18.02,167,927
54,0,37275,Sam Ryder,18.02,138,766
56,0,47993,Denny McCarthy,17.97,156,868
57,0,35506,Mackenzie Hughes,17.94,148,825
58,0,26329,Louis Oosthuizen,17.93,123,686
59,0,46402,Talor Gooch,17.92,105,586
60,0,29484,Peter Uihlein,17.91,149,832
61,0,25900,Lucas Glover,17.89,173,967
62,0,27895,Jonas Blixt,17.87,146,817
63,0,34466,Peter Malnati,17.86,160,896
64,0,39546,Keith Mitchell,17.85,159,891
65,0,48822,Sebastián Muñoz,17.84,154,863
66,0,27649,Brandt Snedeker,17.83,191,1071
67,0,26596,Ryan Moore,17.82,139,780
68,0,24925,Jonathan Byrd,17.79,92,517
69,0,28089,Jason Day,17.77,121,681
70,0,21961,Charles Howell III,17.74,174,981
71,0,52372,Cameron Champ,17.70,146,825
71,0,32058,José de Jesús Rodríguez,17.70,123,695
73,0,24138,Ian Poulter,17.68,111,628
74,0,29535,Brice Garnett,17.67,162,917
75,0,34363,Tyrrell Hatton,17.63,110,624
76,0,33399,Adam Hadwin,17.59,155,881
77,0,26758,David Hearn,17.58,87,495
78,0,25686,Jason Dufner,17.57,136,774
78,0,37189,Harold Varner III,17.57,156,888
80,0,29725,Tony Finau,17.56,160,911
81,0,47959,Bryson DeChambeau,17.55,139,792
82,0,45157,Cam Davis,17.51,135,771
83,0,28679,Fabián Gómez,17.50,116,663
83,0,24361,Pat Perez,17.50,116,663
85,0,23621,Rory Sabbatini,17.46,173,991
85,0,47347,Adam Schenk,17.46,186,1065
87,0,23108,Matt Kuchar,17.45,153,877
88,0,33667,Carlos Ortiz,17.42,154,884
89,0,37380,Curtis Luck,17.39,108,621
90,0,32200,Roberto Castro,17.34,133,767
90,0,27214,Kevin Streelman,17.34,150,865
92,0,40026,Daniel Berger,17.26,126,730
92,0,39997,Corey Conners,17.26,161,933
94,0,27141,J.B. Holmes,17.15,129,752
94,0,40115,Adam Svensson,17.15,123,717
96,0,33141,Keegan Bradley,17.12,152,888
96,0,24781,Hunter Mahan,17.12,106,619
98,0,35376,Roberto Díaz,17.03,118,693
98,0,30692,Scott Stallings,17.03,140,822
100,0,32791,K.H. Lee,16.98,153,901
101,0,46501,Ollie Schniederjans,16.94,136,803
102,0,46435,Austin Cook,16.93,116,685
102,0,31557,Jim Herman,16.93,87,514
104,0,29268,Bronson Burgoon,16.89,101,598
105,0,27958,Ryan Blaum,16.88,148,877
105,0,29970,Dylan Frittelli,16.88,146,865
107,0,27095,Nick Watney,16.87,150,889
108,0,30911,Tommy Fleetwood,16.83,117,695
109,0,28259,Sangmoon Bae,16.81,98,583
110,0,27644,Brian Harman,16.77,163,972
111,0,33418,Shawn Stefani,16.75,136,812
112,0,46601,Trey Mullinax,16.73,131,783
113,0,35891,Cameron Smith,16.71,134,802
114,0,25364,Paul Casey,16.69,136,815
115,0,34076,Joel Dahmen,16.67,172,1032
115,0,32816,Satoshi Kodaira,16.67,114,684
117,0,29479,Scott Brown,16.65,149,895
118,0,49298,Kramer Hickok,16.61,137,825
119,0,19803,Ryan Armour,16.58,164,989
119,0,34306,John Chin,16.58,95,573
121,0,49303,Anders Albertson,16.54,113,683
122,0,34099,Harris English,16.53,162,980
123,0,32150,Michael Thompson,16.49,126,764
124,0,46523,Joey Garber,16.45,100,608
125,0,47128,Richy Werenski,16.42,147,895
126,0,29223,Sam Saunders,16.41,130,792
127,0,35532,Tom Hoge,16.37,158,965
128,0,34261,Scott Langley,16.27,130,799
128,0,30786,Brady Schnell,16.27,89,547
130,0,37454,Whee Kim,16.26,120,738
130,0,27936,Martin Laird,16.26,140,861
132,0,32757,Patton Kizzire,16.21,130,802
133,0,31646,Emiliano Grillo,16.19,136,840
133,0,12716,Charley Hoffman,16.19,120,741
135,0,21209,Sergio Garcia,16.18,78,482
136,0,35449,Adam Long,16.16,133,823
136,0,39324,J.J. Spaun,16.16,143,885
138,0,36699,Patrick Rodgers,16.15,88,545
139,0,31420,Anirban Lahiri,16.11,120,745
140,0,19846,Brian Gay,16.10,155,963
141,0,27963,Chris Stroud,16.08,106,659
142,0,35879,Kelly Kraft,16.07,140,871
143,0,26851,Marc Leishman,16.03,125,780
144,0,10809,Jim Furyk,16.01,118,737
145,0,36852,Jim Knous,15.99,90,563
146,0,25572,Graeme McDowell,15.90,121,761
147,0,29518,Brendan Steele,15.80,103,652
148,0,33122,Russell Knox,15.79,123,779
148,0,30946,Alex Prugh,15.79,120,760
150,0,29908,C.T. Pan,15.72,138,878
151,0,26300,Matt Jones,15.68,140,893
152,0,24024,Zach Johnson,15.63,110,704
153,0,47856,Seth Reeves,15.60,112,718
154,0,27974,Sung Kang,15.57,140,899
155,0,27349,Alex Noren,15.50,102,658
156,0,36799,Stephan Jaeger,15.42,118,765
157,0,45609,Tyler Duncan,15.40,138,896
158,0,35732,Wes Roach,15.38,104,676
159,0,32333,Kevin Tway,15.37,134,872
160,0,34563,Chesson Hadley,15.30,121,791
161,0,20572,Rod Pampling,15.26,85,557
162,0,27129,Luke List,15.19,103,678
163,0,30978,Kiradech Aphibarnrat,15.18,102,672
164,0,25396,Kevin Na,15.10,98,649
165,0,34431,Robert Streb,15.03,116,772
165,0,25804,Bubba Watson,15.03,95,632
167,0,35617,Martin Trainer,15.02,97,646
168,0,30110,Kyle Stanley,15.00,123,820
169,0,40098,Matt Fitzpatrick,14.94,82,549
170,0,29420,Billy Horschel,14.85,147,990
171,0,29974,Branden Grace,14.76,107,725
172,0,47990,Kyle Jones,14.75,104,705
173,0,32139,Danny Willett,14.69,99,674
174,0,39327,Ben Silverman,14.64,107,731
175,0,39977,Max Homa,14.62,126,862
176,0,24924,Bill Haas,14.56,108,742
177,0,21731,Freddie Jacobson,14.44,79,547
178,0,30191,Julián Etulain,14.37,99,689
179,0,34264,Hudson Swafford,14.33,88,614
180,0,39954,Cody Gribble,14.17,101,713
181,0,25198,Francesco Molinari,14.16,83,586
182,0,28252,Seamus Power,13.90,108,777
183,0,21528,Henrik Stenson,13.89,75,540
184,0,25632,Jimmy Walker,13.50,108,800
185,0,06522,Ernie Els,13.00,68,523
186,0,39975,Michael Kim,12.92,81,627
187,0,20472,Alex Cejka,12.62,67,531
188,0,23353,J.J. Henry,12.30,69,561
