RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,52372,Cameron Champ,56' 9",1191.750,21
2,0,32448,James Hahn,54' 6",1035.667,19
3,0,27349,Alex Noren,53' 9",752.000,14
4,0,53165,Doc Redman,53' 3",1385.000,26
5,0,34431,Robert Streb,52' 8",1421.417,27
6,0,27064,Jhonattan Vegas,52' 6",1365.000,26
7,0,47988,Nick Hardy,51' 11",883.167,17
8,0,35506,Mackenzie Hughes,51' 4",1334.500,26
9,0,48081,Xander Schauffele,51' 1",869.000,17
10,0,54421,Garrick Higgo,50' 8",1013.417,20
11,0,35879,Kelly Kraft,50' 6",858.500,17
12,0,51950,Max McGreevy,50' 4",1007.250,20
13,0,34264,Hudson Swafford,49' 11",1248.667,25
14,0,36699,Patrick Rodgers,49' 7",1439.083,29
15,0,33141,Keegan Bradley,49' 6",940.833,19
16,0,33486,Roger Sloan,49' 5",1531.833,31
17,0,29725,Tony Finau,49' 4",1431.250,29
17,0,35532,Tom Hoge,49' 4",1727.167,35
19,0,39971,Sungjae Im,49' 3",1477.083,30
20,0,30978,Kiradech Aphibarnrat,49' 1",589.167,12
20,0,46442,Maverick McNealy,49' 1",1422.833,29
22,0,34563,Chesson Hadley,48' 9",1266.583,26
23,0,51890,Greyson Sigg,48' 8",1265.083,26
23,0,32333,Kevin Tway,48' 8",1702.500,35
25,0,33667,Carlos Ortiz,48' 7",1019.750,21
26,0,23108,Matt Kuchar,48' 6",1017.833,21
26,0,30927,Brendon Todd,48' 6",1357.417,28
28,0,51894,Vince Whaley,48' 5",871.333,18
29,0,29974,Branden Grace,48' 4",1063.917,22
29,0,30944,Jason Kokrak,48' 4",773.667,16
29,0,34466,Peter Malnati,48' 4",1498.500,31
32,0,36884,Ben Kohles,48' 0",863.500,18
33,0,36801,Mark Hubbard,47' 8",858.583,18
34,0,28089,Jason Day,47' 7",809.417,17
35,0,49771,J.T. Poston,47' 6",1568.833,33
36,0,34363,Tyrrell Hatton,47' 5",569.333,12
37,0,10381,Curtis Thompson,47' 4",994.000,21
38,0,24924,Bill Haas,47' 2",1744.333,37
38,0,40250,Taylor Pendrith,47' 2",1790.750,38
