RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,26300,Matt Jones,147.3,588654000,111
2,0,23778,Brad Adamonis,151.2,990672000,182
3,0,20572,Rod Pampling,152.4,993224000,181
4,0,27649,Brandt Snedeker,153.0,914278000,166
5,0,10809,Jim Furyk,153.5,790353000,143
6,0,20850,Daniel Chopra,153.8,1495393000,270
7,0,23548,Bill Lunde,153.9,1158079000,209
7,0,23800,Bryce Molder,153.9,770193000,139
9,0,26695,Michael Letzig,154.3,1388359000,250
9,0,23320,Ryan Palmer,154.3,1172221000,211
11,0,21805,Harrison Frazar,154.5,1379492000,248
12,0,21350,Ryuji Imada,154.7,1125196000,202
13,0,26497,Casey Wittenberg,155.0,820447000,147
14,0,29718,Anthony Kim,155.8,1020647000,182
14,0,07749,Brett Quigley,155.8,1267289000,226
16,0,24357,K.J. Choi,156.4,760015000,135
16,0,25804,Bubba Watson,156.4,1058802000,188
18,0,22371,Aaron Baddeley,156.7,1026639000,182
19,0,01473,Todd Hamilton,156.8,1123294000,199
20,0,30925,Dustin Johnson,157.1,1012565000,179
20,0,01707,Steve Lowery,157.1,1368750000,242
22,0,23135,Tim Clark,157.2,803754000,142
22,0,21731,Freddie Jacobson,157.2,1154460000,204
22,0,25632,Jimmy Walker,157.2,995790000,176
22,0,26498,Matt Weibring,157.2,922705000,163
26,0,27933,John Merrick,157.3,1154971000,204
27,0,30711,Colt Knost,157.4,1008318000,178
27,0,23349,Charles Warren,157.4,867035000,153
29,0,10425,Jay Williamson,157.6,918884000,162
30,0,26679,Kevin Stadler,157.7,845767000,149
30,0,31323,Gary Woodland,157.7,863014000,152
32,0,26851,Marc Leishman,157.8,1431664000,252
33,0,24361,Pat Perez,157.9,1045863000,184
34,0,20157,Retief Goosen,158.1,950777000,167
34,0,24912,Will MacKenzie,158.1,1126624000,198
34,0,01797,Rocco Mediate,158.1,1161011000,204
37,0,28087,Kris Blanks,158.2,825571000,145
37,0,25190,Jeff Quinney,158.2,1229881000,216
39,0,01226,Fred Couples,158.4,781192000,137
39,0,24449,Parker McLachlin,158.4,1351719000,237
39,0,27683,Leif Olson,158.4,935188000,164
42,0,28089,Jason Day,158.5,793126000,139
42,0,27120,Troy Matteson,158.5,1357672000,238
42,0,08845,Scott Sterling,158.5,587605000,103
45,0,07223,Brian Bateman,158.6,930537000,163
46,0,22046,Geoff Ogilvy,158.7,891530000,156
47,0,28158,Steve Marino,158.8,1177361000,206
48,0,22548,Patrick Sheehan,159.0,549361000,96
49,0,23048,Eric Axley,159.1,1351879000,236
49,0,22295,Darron Stiles,159.1,767529000,134
51,0,22892,Jason Gore,159.2,1180387000,206
52,0,23353,J.J. Henry,159.4,1279667000,223
53,0,20070,Matt Bettencourt,159.5,1780361000,310
53,0,24138,Ian Poulter,159.5,637416000,111
53,0,29221,Webb Simpson,159.5,1447131000,252
53,0,10423,Mike Weir,159.5,1068179000,186
57,0,27141,J.B. Holmes,159.6,1304201000,227
57,0,28620,Aron Price,159.6,1361998000,237
59,0,26476,Chez Reavie,159.8,1098705000,191
59,0,25562,Andres Romero,159.8,759406000,132
59,0,30927,Brendon Todd,159.8,1006845000,175
62,0,08931,Glen Day,159.9,1116513000,194
63,0,23983,Luke Donald,160.0,893010000,155
64,0,06595,Kevin Sutherland,160.1,1118059000,194
65,0,09011,David Duval,160.2,951689000,165
65,0,01577,Lee Janzen,160.2,1038413000,180
67,0,21753,Brian Davis,160.3,1558257000,270
68,0,23541,Ben Crane,160.4,1201111000,208
68,0,06251,Chris DiMarco,160.4,1362537000,236
70,0,27770,Camilo Villegas,160.5,912645000,158
71,0,20472,Alex Cejka,160.6,1231247000,213
72,0,25345,Carl Pettersson,160.7,1319316000,228
72,0,24502,Adam Scott,160.7,844710000,146
74,0,20229,Stewart Cink,160.8,989852000,171
74,0,10117,Bob Heintz,160.8,770096000,133
76,0,06197,Michael Allen,160.9,955809000,165
77,0,01132,Mark Brooks,161.0,660790000,114
77,0,22405,Justin Rose,161.0,1003005000,173
79,0,06522,Ernie Els,161.2,841598000,145
79,0,06539,Rick Price,161.2,841259000,145
81,0,06621,Joe Durant,161.3,865479000,149
81,0,24924,Bill Haas,161.3,1364620000,235
81,0,01810,Phil Mickelson,161.3,807385000,139
81,0,24140,Sean O'Hair,161.3,940516000,162
85,0,12716,Charley Hoffman,161.4,1377313000,237
85,0,27214,Kevin Streelman,161.4,1557576000,268
87,0,25919,Brian Vranesh,161.5,825336000,142
88,0,07867,Woody Austin,161.6,1250477000,215
88,0,07457,Steve Flesch,161.6,1081768000,186
88,0,24358,Robert Garrigus,161.6,1116853000,192
88,0,23108,Matt Kuchar,161.6,994916000,171
88,0,23788,D.J. Trahan,161.6,1251008000,215
88,0,24663,Y.E. Yang,161.6,1210383000,208
94,0,20498,Briny Baird,161.8,1118626000,192
94,0,10733,Kent Jones,161.8,1141318000,196
94,0,28118,Peter Tomasulo,161.8,949177000,163
97,0,20848,Ángel Cabrera,161.9,705446000,121
97,0,26301,James Nitties,161.9,1393066000,239
97,0,27963,Chris Stroud,161.9,1375677000,236
100,0,21209,Sergio Garcia,162.0,711352000,122
100,0,20634,Peter Lonard,162.0,1534212000,263
102,0,01161,Mark Calcavecchia,162.1,1155694000,198
102,0,12782,Tim Herron,162.1,1453078000,249
102,0,02239,Scott Verplank,162.1,1207842000,207
105,0,22961,David Mathis,162.2,1237619000,212
105,0,22913,John Rollins,162.2,1430511000,245
107,0,23621,Rory Sabbatini,162.3,1087036000,186
108,0,24507,Jason Bohn,162.4,1344327000,230
108,0,24490,George McNeill,162.4,1250778000,214
110,0,12652,Cameron Beckman,162.5,1246193000,213
110,0,12705,Cliff Kresge,162.5,1275416000,218
110,0,01766,Billy Mayfair,162.5,1340047000,229
113,0,27466,Spencer Levin,162.6,971467000,166
113,0,21949,Joe Ogilvie,162.6,1369848000,234
113,0,28475,Jeff Overton,162.6,1439704000,246
116,0,27936,Martin Laird,162.8,1189513000,203
116,0,25240,D.A. Points,162.8,1500418000,256
116,0,28780,Nicholas Thompson,162.8,1623724000,277
116,0,12602,Dean Wilson,162.8,1266086000,216
120,0,20593,Greg Chalmers,162.9,1061570000,181
120,0,20104,Ken Duke,162.9,1260989000,215
122,0,01035,Tommy Armour III,163.0,886033000,151
122,0,25396,Kevin Na,163.0,1185351000,202
122,0,01945,Kenny Perry,163.0,1068145000,182
125,0,12510,Chad Campbell,163.1,1045257000,178
125,0,10860,Justin Leonard,163.1,1062536000,181
127,0,24024,Zach Johnson,163.2,1086830000,185
127,0,27060,John Mallinger,163.2,1180758000,201
127,0,22293,Heath Slocum,163.2,1433668000,244
130,0,26881,Jarrod Lyle,163.3,799561000,136
131,0,01329,Brad Faxon,163.4,1187942000,202
131,0,20691,Greg Owen,163.4,1317674000,224
131,0,23325,Vaughn Taylor,163.4,1411502000,240
134,0,24925,Jonathan Byrd,163.5,1353581000,230
135,0,06567,Vijay Singh,163.6,930537000,158
135,0,02206,David Toms,163.6,1160586000,197
137,0,10585,Scott McCarron,163.7,1172879000,199
138,0,25900,Lucas Glover,163.8,1320629000,224
138,0,01948,Tim Petrovic,163.8,1238620000,210
140,0,21959,Ted Purdy,163.9,1663510000,282
141,0,26596,Ryan Moore,164.1,1228843000,208
141,0,21878,Mark Wilson,164.1,1370483000,232
143,0,25818,Scott Piercy,164.2,1365177000,231
143,0,23497,Tag Ridings,164.2,673780000,114
143,0,02214,Kirk Triplett,164.2,981283000,166
146,0,23614,Rich Beem,164.3,1005652000,170
146,0,24503,Jeff Klauk,164.3,1390266000,235
148,0,01724,Jeff Maggert,164.4,1284673000,217
149,0,06012,Greg Kraft,164.6,841382000,142
150,0,06004,Stephen Ames,164.8,949515000,160
150,0,22348,Nick O'Hern,164.8,1381947000,233
152,0,01706,Davis Love III,164.9,1347820000,227
153,0,23718,Nathan Green,165.2,1611682000,271
154,0,19846,Brian Gay,165.4,1143210000,192
155,0,21961,Charles Howell III,165.5,1328375000,223
155,0,20645,John Senden,165.5,1382413000,232
155,0,26951,Johnson Wagner,165.5,1328496000,223
158,0,24846,Ricky Barnes,165.6,1013321000,170
159,0,23638,Brendon de Jonge,165.7,1491403000,250
160,0,20766,Padraig Harrington,165.8,734217000,123
160,0,26289,Boo Weekley,165.8,1181937000,198
160,0,20160,Charlie Wi,165.8,1337334000,224
163,0,25686,Jason Dufner,166.0,1296546000,217
163,0,06643,Paul Goydos,166.0,1141652000,191
163,0,26420,Richard Johnson,166.0,1308577000,219
166,0,01320,Bob Estes,166.2,1088684000,182
166,0,27095,Nick Watney,166.2,1106716000,185
168,0,01142,Bart Bryant,166.4,1048382000,175
169,0,22621,Ben Curtis,166.5,821069000,137
170,0,10885,Robert Allenby,166.6,953544000,159
171,0,23623,Bo Van Pelt,166.7,1362611000,227
172,0,20127,Chris Riley,166.8,1014731000,169
173,0,08793,Tiger Woods,167.0,517040000,86
174,0,24781,Hunter Mahan,167.1,1269041000,211
175,0,31416,Derek Fathauer,167.3,1156079000,192
176,0,20098,Stuart Appleby,168.0,1245767000,206
176,0,20574,Mathew Goggin,168.0,1130745000,187
178,0,01928,Corey Pavin,168.3,1005834000,166
179,0,01941,Tom Pernice Jr.,169.0,1241334000,204
180,0,26668,Marc Turnesa,169.6,1550825000,254
181,0,08075,Jerry Kelly,170.1,1285927000,210
182,0,01313,Steve Elkington,170.2,1010752000,165
183,0,06527,Steve Stricker,170.6,829200000,135
184,0,01677,Tom Lehman,171.6,574460000,93
