RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
1,0,06527,Steve Stricker,19
2,0,26331,Charl Schwartzel,15
3,0,31323,Gary Woodland,13
4,0,27330,Josh Teater,10
4,0,27064,Jhonattan Vegas,10
6,0,10809,Jim Furyk,9
7,0,10885,Robert Allenby,8
7,0,23983,Luke Donald,8
7,0,21209,Sergio Garcia,8
7,0,08075,Jerry Kelly,8
7,0,24502,Adam Scott,8
7,0,24663,Y.E. Yang,8
13,0,20498,Briny Baird,7
13,0,23108,Matt Kuchar,7
13,0,24781,Hunter Mahan,7
13,0,31202,William McGirt,7
13,0,25345,Carl Pettersson,7
13,0,29221,Webb Simpson,7
13,0,27095,Nick Watney,7
20,0,29910,Blake Adams,6
20,0,24925,Jonathan Byrd,6
20,0,20593,Greg Chalmers,6
20,0,27466,Spencer Levin,6
20,0,01810,Phil Mickelson,6
20,0,23800,Bryce Molder,6
20,0,25562,Andres Romero,6
20,0,25632,Jimmy Walker,6
28,0,07867,Woody Austin,5
28,0,35450,Patrick Cantlay,5
28,0,25364,Paul Casey,5
28,0,06522,Ernie Els,5
28,0,33399,Adam Hadwin,5
28,0,20766,Padraig Harrington,5
28,0,08537,J.P. Hayes,5
28,0,26758,David Hearn,5
28,0,19970,Robert Karlsson,5
28,0,28237,Rory McIlroy,5
28,0,24490,George McNeill,5
28,0,23814,Edoardo Molinari,5
28,0,23320,Ryan Palmer,5
28,0,27649,Brandt Snedeker,5
28,0,30110,Kyle Stanley,5
28,0,33419,Cameron Tringale,5
44,0,22371,Aaron Baddeley,4
44,0,24507,Jason Bohn,4
44,0,28089,Jason Day,4
44,0,24924,Bill Haas,4
44,0,12716,Charley Hoffman,4
44,0,22378,Trevor Immelman,4
44,0,21731,Freddie Jacobson,4
44,0,06573,Brandt Jobe,4
44,0,30925,Dustin Johnson,4
44,0,27936,Martin Laird,4
44,0,01766,Billy Mayfair,4
44,0,20645,John Senden,4
44,0,08375,Paul Stankowski,4
44,0,29518,Brendan Steele,4
44,0,27770,Camilo Villegas,4
44,0,23322,Brett Wetterich,4
60,0,19824,Craig Barlow,3
60,0,24846,Ricky Barnes,3
60,0,28087,Kris Blanks,3
60,0,01116,Michael Bradley,3
60,0,34021,Bud Cauley,3
60,0,06034,Marco Dawson,3
60,0,25686,Jason Dufner,3
60,0,24512,Simon Dyson,3
60,0,25900,Lucas Glover,3
60,0,28679,Fabián Gómez,3
60,0,29720,Andres Gonzales,3
60,0,20157,Retief Goosen,3
60,0,20859,Anders Hansen,3
60,0,26908,Yuta Ikeda,3
60,0,19958,Miguel Angel Jiménez,3
60,0,28258,K.T. Kim,3
60,0,29670,Pablo Larrazabal,3
60,0,28158,Steve Marino,3
60,0,33413,Ben Martin,3
60,0,22961,David Mathis,3
60,0,29289,S.Y. Noh,3
60,0,24140,Sean O'Hair,3
60,0,22046,Geoff Ogilvy,3
60,0,22293,Heath Slocum,3
60,0,25804,Bubba Watson,3
60,0,20160,Charlie Wi,3
86,0,33141,Keegan Bradley,2
86,0,20848,Ángel Cabrera,2
86,0,24357,K.J. Choi,2
86,0,27088,Johan Edfors,2
86,0,22792,Peter Hanson,2
86,0,22896,Grégory Havret,2
86,0,31557,Jim Herman,2
86,0,12782,Tim Herron,2
86,0,35087,Bio Kim,2
86,0,29478,Kevin Kisner,2
86,0,01677,Tom Lehman,2
86,0,20634,Peter Lonard,2
86,0,33199,Matteo Manassero,2
86,0,32640,Troy Merritt,2
86,0,25198,Francesco Molinari,2
86,0,25396,Kevin Na,2
86,0,27349,Alex Noren,2
86,0,22348,Nick O'Hern,2
86,0,26329,Louis Oosthuizen,2
86,0,28475,Jeff Overton,2
86,0,22056,Cameron Percy,2
86,0,01941,Tom Pernice Jr.,2
86,0,01945,Kenny Perry,2
86,0,34360,Patrick Reed,2
86,0,25457,Alexandre Rocha,2
86,0,26539,Robert Rock,2
86,0,21528,Henrik Stenson,2
86,0,20580,Andre Stolz,2
86,0,23788,D.J. Trahan,2
86,0,29484,Peter Uihlein,2
86,0,02246,Duffy Waldorf,2
86,0,23349,Charles Warren,2
86,0,26498,Matt Weibring,2
86,0,20396,Lee Westwood,2
