RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
1,0,30925,Dustin Johnson,28.16,8732193,31013000
2,0,34046,Jordan Spieth,27.13,9433033,34771400
3,0,33448,Justin Thomas,26.71,9921560,37147400
4,0,32839,Hideki Matsuyama,24.61,8380569,34051400
5,0,32102,Rickie Fowler,18.77,6083197,32413400
6,0,46970,Jon Rahm,17.62,6123248,34743002
7,0,26851,Marc Leishman,15.77,5866390,37205002
8,0,36689,Brooks Koepka,15.40,5612397,36449400
9,0,35174,Matthew Southgate,15.23,281000,1845000
10,0,22405,Justin Rose,15.12,4245308,28075400
11,0,46464,Jordan L Smith,13.23,250000,1890000
12,0,21209,Sergio Garcia,12.88,3522476,27354000
13,0,39546,Keith Mitchell,12.78,144900,1134000
14,0,48081,Xander Schauffele,11.80,4312674,36549402
15,0,30911,Tommy Fleetwood,11.72,2094455,17877000
16,0,29478,Kevin Kisner,11.68,4766936,40823400
17,0,21528,Henrik Stenson,11.60,2769771,23881400
18,0,40026,Daniel Berger,11.30,4287161,37939400
19,0,24361,Pat Perez,11.21,4361400,38915002
20,0,23108,Matt Kuchar,11.12,4282488,38505000
21,0,30736,Oscar Fraustro,11.11,140000,1260002
22,0,35450,Patrick Cantlay,11.01,2049632,18608400
23,0,26329,Louis Oosthuizen,10.86,3105422,28592400
24,0,25364,Paul Casey,10.81,3906974,36129000
25,0,27644,Brian Harman,10.70,4396470,41103402
26,0,33293,Thomas Pieters,10.57,2058070,19475400
27,0,28237,Rory McIlroy,10.18,2430182,23880000
28,0,12716,Charley Hoffman,9.63,4161008,43223402
29,0,28089,Jason Day,9.58,2978181,31095400
30,0,25686,Jason Dufner,9.37,3310341,35329400
31,0,34098,Russell Henley,9.10,3413876,37521400
32,0,25198,Francesco Molinari,8.94,2875850,32178000
33,0,35296,Haotong Li,8.79,751972,8559000
34,0,30110,Kyle Stanley,8.78,3402106,38763402
35,0,30163,Henrik Norlander,8.74,498914,5706000
36,0,33399,Adam Hadwin,8.66,3455012,39901002
37,0,21961,Charles Howell III,8.57,2606383,30424002
38,0,32070,Rafael Campos,8.17,333979,4086000
39,0,24138,Ian Poulter,8.07,2098346,25988402
39,0,29221,Webb Simpson,8.07,3209646,39793002
41,0,29518,Brendan Steele,8.01,2907095,36292400
42,0,32366,Kevin Chappell,7.87,3149615,40013400
43,0,45157,Cam Davis,7.81,98467,1260002
44,0,24924,Bill Haas,7.75,2842173,36696000
45,0,31323,Gary Woodland,7.73,2980225,38555402
46,0,27649,Brandt Snedeker,7.69,1625806,21154000
47,0,01226,Fred Couples,7.50,148500,1980000
48,0,26331,Charl Schwartzel,7.40,2156036,29118000
49,0,29725,Tony Finau,7.26,2838629,39097402
49,0,34709,Eddie Pepperell,7.26,156809,2160000
51,0,34360,Patrick Reed,7.18,3055111,42529400
52,0,27064,Jhonattan Vegas,7.06,2944738,41719402
53,0,27896,Ross Fisher,7.02,1258083,17931000
54,0,29420,Billy Horschel,7.01,2697960,38502402
55,0,47906,Austin Connelly,6.99,128917,1845000
56,0,24024,Zach Johnson,6.93,2362968,34104000
57,0,24502,Adam Scott,6.71,1695144,25280000
